"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"
"g1"	-0.152279491645882	1.21679809791831	-7.23886936797059	-11.4296778448845	-1.77317913933399	-2.21561777139421	8.97953835387018	-1.13224889147892	3.20519206068049	-9.94913307695152	8.90494404759203	-19.5643445749022	4.38640663306819	-6.38537927101894	3.49942264351099	-9.62854056557163	0.119644174176179	-4.0819264086034	-17.5701512185984	-12.1871244762887	-6.98953041171816	7.49872894658299	-4.79674483836621	8.92463072873845	-12.1395106218087	-13.7283408485966	8.48039246987609	1.61700595832825	-8.84598583961296	-5.09271694384946	-5.56794882393351	-3.19345125716957	7.63278533683534	-3.98317930275403	-3.74211992980832	4.12433761310726	2.0456114144937	-5.32502252617717	-15.759230591383	-6.29172448967577	0.856237412906649	2.55717233918847	8.79619376547094	1.29987665569438	6.11160988760676	12.0643975901665	-5.96818787913071	0.608594017571127	1.42197416291025	6.86257355917124	1.8692377104382	17.2650997674429	-6.33424938909561	0.891755797475547	-5.8074837295999	-6.76414267770973	-1.81451147199623	9.95266844566025	-2.84284607074192	-0.297614144295452	2.73839217685556	17.0309212173545	9.25797452410434	-21.691207752137	-7.98074714272984	-2.85169204376865	4.72175503823531	5.96869671981142
"g2"	1.9605988630856	-2.97615668289119	10.7807237647303	-13.3230050397268	-3.88773531027626	-5.92515117121735	-12.9623986712342	9.86646667307095	-10.1418991683573	12.3609703119433	-3.71868022494576	-7.5541086514913	0.437251846250681	2.63774336054875	4.28668472912732	-3.41229524940702	13.7289501111788	1.52089923987625	-6.89825086909751	-4.50424848683927	-7.38418505765459	-7.34040048678381	-3.76574860068127	4.86898692672677	8.50166987962286	-11.8241502072388	-2.26277231238982	0.75315578942434	-2.3218419408782	0.61442804577715	-12.8662451682742	6.75286870072378	2.45832342068852	-5.30800177359104	3.16387364471835	-0.548707389288076	18.2347634065504	-18.8167097746003	-0.811037860641997	-0.367926642115063	-24.0503845358543	1.71824770752208	11.2977691843594	-2.83631076635628	0.357650632249023	-9.39257640204538	-3.65417719239586	11.3521069237194	-10.5763259748397	-9.27307796592189	-8.30885990350266	7.55848499195083	9.33935414712712	-9.54265991831444	0.860019232559997	5.49007575471459	11.5171818830855	-13.18964616846	16.4365970142394	-6.86106250830853	7.84262660703103	-0.270291691891923	-19.8399941894325	-11.5820772263807	13.0637932147394	2.40691450744987	10.3320170537857	-12.2112037938791
"g3"	3.56732335770308	2.06411654630286	4.06000091165994	-0.475441353119977	-3.07645217205774	-3.18147470103182	10.4450183094325	13.5782134273372	-3.60179106162472	-5.61770404992276	-4.598591059823	-4.31204788191515	3.22516482119265	10.2114781541843	-0.99641856385576	-1.4548560928859	0.760699398895347	-12.0460533885565	-20.2128359029565	10.2877025304895	-4.95658124098386	-5.85144327589894	8.59368547221308	11.4044767878518	5.54082726624233	-18.4534315257645	17.6747320458405	-10.7274224709613	6.25910776886685	-9.36515650931217	2.64131430493323	-1.91986655056393	12.6338572492201	-6.35959242382314	2.8416182611948	-2.6963345334126	16.7386359759265	-3.23098741529996	4.85673770771867	-4.79179709188352	6.71893756898638	-11.5129440387354	-1.61824356203783	-8.57418515782346	7.92767551054717	-1.08576984889414	1.66189238258162	1.76420355512557	-2.46062555034713	-1.88534727810423	-6.69063539163638	4.55257989684035	-6.48295623587152	-4.20077760941542	-27.313638800404	-2.92994764593227	16.1721203740741	-6.65493427223862	15.077650659322	0.687098901997896	-8.25834129919391	-0.0873518757100947	17.0968937141314	8.85521866992206	4.23666072840045	-10.0079965444082	-10.3675855093413	-12.0377259898611
"g4"	4.86748861338508	17.6369056434084	-8.1961644776325	17.4079267872244	-7.71768895077896	-4.28008504002058	-4.75484525611242	6.67776751201507	-6.03119308499237	7.94187861224423	-19.6928418262283	-10.9147391806166	7.65348421761926	8.79572744315737	-5.38348514336109	0.863546442258974	14.7461262342357	-1.28013635533826	-13.9305287840286	-12.9642694552195	6.52641081557321	-27.3031602142742	7.02396489479022	-1.76856514730354	-8.25545280179172	18.3652753538482	8.30917997435619	-15.2802399649275	3.2217836134244	3.66549345920807	8.68560051534091	7.25672709414955	-5.16618573290164	-19.5435780123162	-12.2086407018754	-8.38948676181046	-8.18745829203426	13.3842130098099	-3.81052853216862	-0.360290770808408	-7.93180790308115	-12.276544986879	-9.26578655141459	-7.56109681894949	11.4625150362969	9.39525270124681	-5.04668678279708	-3.78586518269721	9.29749109651966	-8.74170367859174	1.23175010452391	8.09567874582824	0.116192840602487	0.792152730486872	-9.16174754162718	-8.94039350483553	9.08634434590676	-6.03115618997273	-6.17675783179672	-10.281854968635	6.12398770758373	12.5789192762147	-12.6136018601068	-7.56088405613964	-3.37538821119525	6.54578860260476	21.0827661242295	4.65111741222843
"g5"	8.1887250022662	-11.3065201721943	-11.6651737536031	-7.74406678136556	-3.37866486800209	-9.30958670519415	18.3538399082038	0.301294141007008	-15.0460605741558	-2.89546242302356	14.9875585634058	7.01549109577862	1.21364762469805	-10.427781926592	14.4025997495529	1.75563750715074	-1.08658217302216	4.57549275503539	-14.9745556390548	-0.687780119488687	0.763714196182304	0.726805153904942	-19.4272578251648	-3.35832628313426	0.731418048410307	1.98399594371028	6.31551564646624	10.6610035790224	-5.86251959465835	9.93506146260779	-10.4340892948068	0.886489513008484	3.94547429056697	-2.36741612552988	8.81378358075261	-8.13243466553016	-12.6910072876041	-1.09587767305181	-8.19528129503139	-0.506121157734756	-8.88807375296087	-11.3407276859257	19.9839871258086	-4.75784592862242	0.713951954985683	-1.88319131940621	-3.08833077584418	19.4135942680266	1.92148681914597	-11.3485103973798	-3.32717068664818	-0.170329661257406	5.55381788258114	13.6216782405135	-1.21949766251278	-4.39454148027581	-11.0321459429117	-11.3424819068213	0.814527721305782	13.3758710074834	8.59505590865652	12.1418079688969	5.74120557245224	17.4742729249623	-10.8713678340707	5.96892596480608	10.0058735700828	3.8896950629713
"g6"	13.8974045202632	-0.601795057007129	11.677886054406	10.8011089562352	22.2625754515975	-18.2991180783393	-2.09430767756607	19.2676246404484	5.90462874325535	14.5254051601911	0.383906788454222	-17.1352078246607	-11.5737619763239	3.20853698577289	3.38840394101506	4.53657559028335	-11.1381565058489	-2.38547342958356	-9.29199472427942	-17.4460510482228	-1.38714883059726	-0.390212822986848	-2.58843205811973	-4.90912299957012	5.84877005925992	-9.10508787598824	-13.7275437851593	-1.12481174631021	10.4533445170208	16.0132542978269	6.75331095990439	0.0105270427307875	-4.66534750743438	-4.62841046669997	5.95766360347397	-3.61280238699277	-2.42285706357166	6.82013503304599	11.5798192049158	-8.27177878606452	21.0020112339349	-11.4817632656949	19.0547416129684	-6.60346791167177	-4.18811566929529	14.7689034338509	-4.80534694454626	19.4227363649088	-4.56106678558156	-7.05137686901263	-14.0096276071475	5.45565248636292	0.297256953168187	-1.32946054803311	-0.22215106370477	0.0496881120337888	0.567653711443898	-4.0175953610366	-4.30072730036759	-9.05470102973183	-6.6487611812371	9.48200495580478	10.3481701328515	-4.34739331166189	-9.196293181677	-4.24638532096876	1.72193667909546	12.3701898861103
"g7"	0.462455737545317	-8.89134237682507	9.55631404157265	-1.9339549816458	-12.0115448731843	11.3992152615401	2.734237628245	4.08133347999411	5.35962768207629	-6.0577765940807	4.22518811284822	2.52894983513364	-2.38231848331558	-23.5658326294862	4.2042757907926	0.87620000938971	5.57973956562364	-10.5635214745112	-5.76118860066781	-10.448636649668	-17.0504045102862	16.6833346928365	-5.46460614915883	-16.5082801660845	-15.8498460889187	-0.732332259097062	2.49272508018384	-11.4218949583722	-6.89399534370482	-1.69407430658464	6.47934775908774	4.81302438466145	1.29868433942011	-7.10822654649622	-7.37393385050048	23.5682413309412	5.45194700957704	0.729929595079579	-13.096989908675	8.90929098505825	10.1283468095733	-2.98721581176908	-0.0973492955149645	-2.80896571604858	22.8551391906946	0.283903483578906	20.4645673436449	9.04766975002935	-2.13171013008571	-4.15297783329888	-11.1426984745429	-14.9415286338549	0.180711229959609	-20.1454200080179	-5.48943892813443	-16.4416932601659	1.83739185685091	14.5749696599784	12.7864871362631	0.78870081903098	-3.44589924559434	-11.9884428957855	-6.44981859158578	-14.9908355271778	1.88898082739874	13.2388357316146	-1.80767882276479	16.7469763431398
"g8"	-8.88012053471567	-0.497824927572452	0.283199641453804	-4.91098776799446	5.15332621118019	-4.49588938192159	1.59589123327079	0.72445874503725	-10.5088938003789	17.3174793421806	4.88582245477364	4.0636039598176	18.1190409874143	-9.18448184638743	-13.3837951481037	-12.367496497725	4.77416937274302	-5.00944530861457	8.77600347082798	12.367907131878	9.70908955323127	-7.71722098514023	3.00220505138412	4.6724078366316	18.7197182773485	-4.47006593446048	10.2601523186832	7.02802734477545	19.0975123249244	-12.4978519900584	14.8333630333375	7.19838743031294	8.91711771601268	-6.24718732996385	3.69157379800648	-13.2508086685372	5.68033350547056	-8.73090970414353	10.7976432435748	-19.0718800476734	7.08161349304578	-17.691745354231	-3.25219450515282	21.3058238140198	-3.98635236244072	9.68511006994188	-21.7092925607728	-9.40791612326472	2.8952525944126	9.94756407587581	2.14249096144621	11.9298824283484	-7.94399657422363	1.07586897281493	-7.85581680097111	3.0518856485977	9.39105323023362	18.310512136251	16.2780940502336	-8.79447436212698	16.4811924202017	-3.61302258755617	-19.9942627470566	1.23239529415758	-4.0055819999996	2.45855960333311	4.93295354019126	3.9282213637924
"g9"	-3.83359481031343	4.25741733360529	-16.6384383460466	8.44235859726333	4.47046079588895	6.5703228047075	-10.0295399807584	-9.82798911095103	11.0929677597066	0.340160131478939	-19.5963907725906	2.01848995719776	3.80080916379369	-5.28884907923371	2.27143610291043	3.9033532805785	14.8452611370541	-2.24498186825299	-3.69034619114854	11.6544328148345	7.81911979258001	3.3112787101329	1.79289067392079	-3.42214767125195	8.11434352063841	-17.6102813304986	14.3531156291636	-0.0954481122028178	-7.82015154811678	-3.53200333441534	-2.24817803526695	-20.6922023100905	-3.24487367170085	-5.36950429082971	-27.9119038823804	-0.385905470619264	-6.66917674457742	3.47797134371668	-9.1006778739603	-14.3434627278902	-5.81071736724286	2.36668837939751	-5.60751511107932	-7.67300349976558	-6.50151178013662	0.0743631173914415	20.5734881214325	-6.66271333645087	5.72977021103337	-12.5951860955424	6.20611715000101	-9.89039287610751	-8.28675307729292	9.66704452439401	-2.98110816205911	5.68477018116515	1.57757972490616	5.65635912948286	10.1677132924313	6.75198758242359	10.6365782010467	16.4623017004645	-4.7680355114728	18.5048842703068	-20.043086515727	2.56208839274984	1.12030375754323	1.23048464309767
"g10"	5.72774593873486	-5.92564009929525	-4.15771520924854	2.05996563638115	-7.56346325777869	6.85559821747791	4.12917361098587	2.55401364991126	14.8365638008163	-5.82202930237467	0.0747449925043229	18.4131634297603	1.00818882119123	-0.822494358565378	9.91036064799891	-1.6563858875737	-0.725905504957029	-12.9419100038107	1.00354607642121	-13.438184093707	21.4612622018722	-1.44041317719763	8.01899221788067	-1.5347184111785	-1.57271299435429	23.27155051181	-2.06812609603343	5.24690597639895	7.3936834726855	-2.09609399890806	3.0708440197125	0.299524175198951	-2.96025567093602	10.4362465505373	10.783227631236	12.9327141495287	-5.75888485308965	15.3544840997792	-1.49897831119675	5.95220975248209	-7.74277302811632	4.17487688522037	26.1876309576086	13.5114487889793	-0.40563333594183	6.57555196011065	-12.7840812059588	-12.8443071497773	8.64195028119606	4.38278098065359	-6.01783625530323	-2.99912876345457	6.60841136643194	-4.44999976363575	13.4463696392315	-9.75290752913679	-8.3765201710211	-1.17623736463235	18.1604423303859	3.51476451734835	-0.883510713166351	-9.62723629375443	10.9356266836591	-5.37488163884641	-16.3113913822739	6.88311577263326	-6.96000541595766	-6.74042467847568
