"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"
"g1"	9.21993710548452	15.3487211043013	-8.61451871002875	-8.41286589886698	-6.95561112953725	5.762250606689	0.213168986880679	-0.152061429629736	8.01296247731136	20.3074608917393	12.4841312165309	-5.63098177270675	-12.5068011579501	-7.46320037407046	-10.5254852454486	-1.99166560977248	-22.7690887841782	-5.43235277302156	2.41873364008654	-14.456807396184	17.728079193289	20.4467504729131	10.9630371743926	13.1867093000241	13.8137692570629	-20.2153688920405	-0.332333986320783	14.8563777389213	4.79015251014743	3.02352613615718	7.44087475341077	8.61234834710893	-6.91136858985648	-3.23655318374212	-5.17321916051546	-8.70826517229405	-1.43690995793223	-5.15493187851946	0.671445161533041	-4.70593969448669	-4.19620859175406	-13.428959965075	-3.98657260096136	-9.74485824014053	-2.12182813956218	25.8205908291917	-6.97464800881904	10.1998906716456	-7.33808426030268	7.22322913711747	3.71973986832333	-6.94871174019573	-4.47507946780471	-9.00120908779059	3.07480314277527	1.36242011780181	16.0842594207195	10.8876508100241	-8.85561922452611	-10.3538112730692	12.0070320209331	5.09129147417169	-6.4268324675737	-4.35248543366831	-1.05449275060206	5.79632724779376	-11.4580790769967	21.8423396598078	-2.09358723009071	0.836236522076622	-8.30290257636896	17.9901860835332	-15.1125244774573	-2.07765903617347	5.76503105853322	2.36584812672384	-24.9937583384163	10.1943708412451	14.3352925970402	7.341919352377
"g2"	11.1593942796138	17.4344148951472	2.27590245340886	3.3942130018777	-7.24017344452882	-6.19645345919931	3.93957584837166	4.55139234044048	-6.37887587596075	25.9201818363807	-28.7795921395746	-0.910439538151247	-19.7540937374311	19.8942650014791	-8.11717072166761	3.06550142289773	16.9766770571062	-5.43383744627775	-11.039035833994	3.60309603544539	5.59191649096563	18.589966575584	7.60243049589491	-1.85685809387447	15.3663022184539	9.93998117860246	-2.19333250385186	-4.19875600337633	5.7621770712052	-4.22818095062444	0.0378111080010833	-7.8106284615774	10.789021415256	-5.6518344527776	-2.03410392161088	10.1000643652183	3.74589184170486	3.0235289063872	1.21467813916722	10.339418044697	2.48514713579341	5.07479204851763	-11.15114347919	-2.42679601912891	4.37407897982718	-15.2291412846144	-8.28912503348779	-0.850915130699797	0.537158876486063	-0.0878302445039515	4.07191311992364	1.83438113637391	-3.16539438746724	7.82193432330366	-7.9959343638401	0.208729886321073	5.67647273311277	-9.05207994820667	-1.7432193985453	5.00908716556166	2.25622404750942	-9.02629984768516	4.48517781113816	-10.1490902133919	9.83121456710285	2.00457115164753	-4.03354255393618	-5.451769530671	1.85166020708291	-10.6969186849344	19.943659902874	31.719724766555	6.61306009683092	-4.62460205607695	9.96449983220748	0.786365538297824	10.2496049958071	3.06564550669108	4.67894983160472	1.81277160665066
"g3"	-10.8351732634274	-3.35298607205527	-8.30223224069471	1.6405144961853	-12.9131333596479	-14.8103107926819	1.42374477670783	11.8547732217502	0.817891274297889	5.09731107532465	5.39005196601126	6.63543063533454	-0.819976502067535	19.9114515436224	-3.31807165195348	-2.92907277461825	3.7408083466454	-1.66176166608942	2.93201423514517	7.54543710956094	1.34987452625751	7.41305895616995	5.00966935360584	6.00744887883494	18.7895262984504	14.3582831879101	-1.84590477832841	-14.0379051903086	4.09618434759082	2.37764805879285	-12.0664736121637	4.99461480975734	-6.33179059852081	4.29213289250998	2.27651539915463	16.5364139574464	-8.23336140711919	-11.9137097398719	-2.2464331358607	-5.56940854100227	-23.1963187051897	-5.49565653214256	-1.46067837592066	-14.5668890862122	7.96272270984681	-3.0770494329429	-11.6797606637734	19.7789383834892	7.36979114271882	11.8508747323934	-22.6272653243049	-4.36491284292032	2.94501223570447	1.19645783060481	-1.22732343917697	-13.1384676285482	10.9758289375814	-4.88932343917724	-11.8107013291645	8.26559093071994	-2.49105360542051	4.33269021974431	10.8127786732176	-6.01563233533441	-12.4510146593095	-4.79990459232847	12.1915039591676	-8.59808070308118	2.37445471712824	13.9065832328946	-4.24748875584755	7.23546526904073	-14.5237047933566	15.4163105072155	-7.72898216424683	9.60814121749227	6.8660371463544	23.7656037815227	8.73137634855559	-2.53154861086329
"g4"	-6.90573334301861	3.99173048401067	-9.11822722061412	-0.0233732015020905	-4.91087456577219	6.6004197215208	11.2348687019837	-12.6359991185298	-9.82193844266601	6.96721975424022	-4.12395381308618	5.92113617230311	13.4394299618548	13.4835841332983	0.523942911163989	-7.88836153410848	-0.113819917800956	1.38778121284117	-11.7715240416743	-0.143887060338623	-3.02509118624293	-17.1053370951054	12.6537788226472	11.0039156888184	-10.3150340195729	2.31685627052178	-2.31973001544991	5.63532540974066	-9.94462329747954	10.1043588543895	-8.29471360929437	0.62951143328084	2.18691909271208	-3.82939446321845	-4.49129464683308	-3.78694944818516	-4.9252511834034	1.27218261268024	-0.414317602215728	7.41334385889556	-7.85705222465207	20.7532183505216	0.732492265271873	-0.730183231463074	-7.67263934382309	4.98820053693102	-6.23264254447303	11.534316716012	-8.46280678750253	15.845225872062	2.90523825165279	-19.1497078670914	-5.08400585078607	-10.2269208958117	14.5591119539279	3.44728865515878	-7.75458598326901	8.05629383505796	-2.89461646481308	14.3565786318425	10.6120179628737	-5.77319234008105	5.15675181976403	5.92104814577903	8.56768846839891	4.53274058492694	4.02374320498127	-2.76103994855773	-4.2089648777977	-4.7994855093389	-10.2738364231004	10.4374177809713	-1.13555033695449	0.618707810233618	7.37824824650366	0.213092611591088	11.8869454379732	9.78472418139841	7.29752168561668	7.88748807445165
"g5"	-7.46807612732173	-14.8152506768229	-0.178734779030743	5.28135482216409	9.95928467611178	-1.71648159875024	-18.2586614068451	8.21658141231597	-2.9183257157589	6.50605260787794	-8.258386254312	-11.0711004190091	9.43820861468773	1.75512975057396	8.43553807517389	4.133992709634	8.65146914691192	2.48325207303596	6.57005240516838	-5.60844534060756	10.7481930183434	1.67089429548557	-7.13746333223228	-0.565954899233459	-12.6863715893695	-2.42472281068715	-0.168927418660854	9.49764789674061	-4.35219445933361	-4.68872710718335	10.9194933306925	-11.4790759111997	6.71167142038502	1.9312023210721	-15.3694467581521	4.01143564603247	-6.98442172258811	10.2968480840078	-16.9859014229761	3.69794862131295	-13.4764281379344	16.7709083140903	-8.06096069275664	17.6693836537129	9.05234182318786	-3.96333157513105	-0.930994018205863	-19.1437398805402	-6.76338241917986	-1.96613193082943	-2.19327567186821	3.30189806226485	7.80370984328588	-3.10138943179956	-4.51866675963134	15.6976080397155	9.40675639684206	-1.88035234810706	1.33289163537187	0.756953275097629	-0.0131680006909012	0.706168351148591	4.2460581602155	-35.5157394181183	6.12435937011661	-0.155489013919545	-12.4194198632563	3.99468887868668	-18.450536661195	11.2244629039334	7.6256043095684	-16.3696579108117	4.57338732100075	7.26277661919786	-12.1271983354382	1.16831421907103	0.0690654620949519	3.39347751060389	-11.837795491429	-14.8522918832201
"g6"	-6.2608291697685	0.023824554110453	-13.0946983449116	9.73828985253355	-15.9235627921449	-2.62424237423958	6.32621314441747	-18.8322325685964	-2.49392356014704	-1.21044524148675	-3.5099944022648	15.787508608505	-6.0185236671257	-7.81239049312622	-8.24994585676589	-14.4591148054626	-20.5367629507083	2.64095585485224	9.76536330020869	1.09701727278177	-30.2438379405943	1.2549715345263	-21.527478557662	4.11517088385667	7.06489904923202	3.03076198641039	-5.54986023379438	2.37311838151452	1.61530385205892	2.5563921621226	-18.2935475330722	-4.15307181524555	-16.8147530925027	-6.36773891255382	5.31286902402952	15.2570889457904	-8.26121669077545	14.124196856948	24.5642954491479	14.4643614530741	-6.2524478734967	1.46697736322415	6.80257279525458	-1.17461309263167	2.46168007105981	-13.7113870634223	2.71238332388885	-8.88791255117471	3.56825816877464	19.6912676064227	11.3927085474752	6.21900106168427	11.0481852423375	2.03007475893469	-20.2459158579168	7.29631230022683	4.2776151942644	12.5244739032781	-9.28280513174584	9.06826737037243	20.4031867659387	8.52040110361159	-10.9309133255712	3.31845785297385	-2.9541229657779	-1.06570827694965	14.3199038127027	4.96113154391545	2.39931358912057	-18.5845153929725	0.458298238236989	0.94898695325229	-1.45414329028737	-21.5335515319996	9.78256565170285	7.92181229554632	-7.85880539675633	23.4221267459218	0.0654604003226695	8.76258511323136
"g7"	-0.456008461048947	-13.1025375070955	0.425090060412839	10.2011228187493	2.59918595928794	5.97384251158254	0.145705065062585	0.789948764147826	-5.52073110233968	5.89004624925872	11.8787876575597	2.07814515371802	-6.50786133729397	2.59850328608186	6.37849419698993	-16.8425248231356	18.3721213894894	14.0002809122844	12.4540118255618	20.0763748009595	1.93488907448925	14.8967735095074	-18.3093888156625	2.45693893320735	9.76825456206524	0.458405604648888	-9.61468771181733	3.23434731667016	16.8528026451528	5.09987005490238	-3.32250229195883	-5.50772853947396	-6.95173012496315	-0.394711503602501	-3.96724829081127	11.7633765893319	14.6456968326197	-18.0802111461939	5.24270255146455	-6.29405456476341	-8.3429925388903	-6.04672995600106	7.82969422306274	-1.20360312510434	-0.181596089120633	-1.81316008794159	1.23913103741602	19.7984110374032	-14.5003526419368	-9.66239130834908	-1.8291131510686	16.1903963831917	16.1712840798604	-14.4399186209001	8.80540704393695	-14.7371375364268	-11.938894258192	0.881738995323146	6.02873706788289	2.11240901618308	-1.89981699616398	-0.991954045052444	11.5095121483056	-10.1817993298752	20.2420564778343	17.6079148244399	-6.82788516570026	-5.04897164769022	7.57088260288101	12.8276507276993	1.24705357980886	-3.47843072084202	6.76141950234272	4.99776473143268	-2.57379380059755	0.955868490914323	-15.4577381553668	-1.56603593724928	-2.39480479260332	16.6354244097248
"g8"	2.38439830805169	19.9422913858741	22.8323696217658	-2.11478759076682	17.2597937969157	6.9034928725402	-5.9422560696607	-8.82763084134712	5.28588315600613	2.47377815176765	-15.885699557986	-9.60175795999674	-5.48702531397563	-2.35840327903386	3.62814344167537	-0.884541616159129	9.96796610808807	-4.69439726579019	2.74266131368827	-10.4116172703471	-0.567233514503772	-2.13747622684943	-14.1227417530285	4.79965742861295	-2.24692351902222	-6.42769229083235	-1.0136514948678	-3.09719643354229	0.891543430130238	-4.99244850545706	-13.9199549208497	-10.1975689666264	-5.65300822333558	9.27716293563926	22.8982494710254	-13.2959358734454	3.2458496191474	-6.60211998544921	-0.736388055522827	4.88401460736637	13.1914281414898	-0.100602525494093	2.93557887253972	-26.6842466654381	8.43597050673452	10.2404527892894	5.12505071720903	-1.75803354521558	3.70130086955145	-15.9574411985752	5.39922354799467	8.42293754645174	8.32850986601565	-3.81889852488366	9.70862256020439	-0.13517503793476	-6.83772061179364	0.976393680423151	3.1945519166025	-1.933687881382	-18.1820246249883	-0.505765996692451	15.48018380812	-4.09294234727416	0.203485013910519	4.8411746370188	7.6523593449038	-5.67196946861646	-7.34152401024862	-15.5070824668234	-4.21808587514695	1.5711967971587	11.1612055727122	-10.198162376463	6.79211480761861	-6.63752674053562	5.03981204886475	-8.83519737845296	11.6560308128392	19.7525947736782
"g9"	8.82847802605744	-5.81325336504459	-10.8654446127218	19.2580782135243	-9.37353558610292	1.8263064220867	-0.22479834473927	2.65957654088167	10.3710005548675	-2.24576212702197	-13.4824498257739	-3.32927840756624	-9.64539022870265	-4.88187957510549	16.8357639517079	2.06786492798768	-2.03923549115236	13.7845456862117	-13.3298927449029	15.9022157174148	-6.65615218456091	4.6932665881974	-5.61096529040429	3.32795346801836	-21.2042273015025	-18.5079356825364	-13.9036292139787	19.1074749203016	-1.10172196502896	-4.86769145644031	6.12252797612179	13.9025608326729	0.833017642540402	-11.6653943179251	-10.3017950921955	-15.0625056985876	-3.29942924493301	1.25776167332013	-5.39778490905289	14.9450517262183	-4.48385019301157	16.3344203007346	9.79020249128093	-8.47307166734292	-2.5331744826611	-2.55734458275358	2.62900959189023	-14.3542439535436	-1.69773954535218	-9.07597313674982	-22.7353009135306	8.45001579409649	-2.39119100844599	9.03665195510422	14.258261548821	2.4383275537842	15.6481038647736	-5.05196042836376	-13.1087896262532	-10.5809891354879	1.65122301696207	-11.465710035101	10.8418713569719	6.66695270553796	8.82959531097023	8.30130100770966	4.82316806950324	6.65916064305013	-1.17754570284912	-6.91719887674583	4.40292289684392	-22.2961917774511	-7.07018319528789	9.21948518621402	-0.749129082168762	-4.0006896250286	7.66134920259262	-6.14301970539247	-10.1257787157417	0.918401228269039
"g10"	-2.62371877204123	9.91521050171583	18.7326961005819	-20.3589713560467	-19.6213903303042	6.0560483398722	0.613473262074719	0.8121254234687	-9.91421840007112	4.48473232122182	-15.6791258947346	1.54954276660848	0.663260837980899	2.46040426141167	-12.1021619038801	1.94445037024773	9.45459382453249	2.85000157517318	8.52730390147213	5.96666943855375	7.12109419887544	-1.40409209589514	15.4550069261901	2.29788488030596	-9.1131885877815	-0.894160647196335	0.991611612288554	-0.0619359530383228	14.6613654389192	-13.892186833762	6.29897483441656	12.5041920490975	24.4641111711649	8.22660680430324	-24.5306708411355	4.7591149796795	-17.8093960038925	-3.08076434921712	-8.40424657716864	-1.75213267624048	15.8612559423991	8.68585436776927	20.3985692859245	0.759565918749186	-13.6434919503557	-0.690915542928648	7.0514197207811	-8.68384848496427	4.98593224433791	2.69910359052419	1.62121018150249	-0.398848034928556	-11.9237634300461	10.1271468522697	-20.732092562239	27.767888175052	1.97802333366762	-0.0027681274399806	-16.3552055478129	5.72525427441547	4.11915666138327	1.66969953666539	-0.991641453363891	1.33566497916084	9.21613815734041	6.30662112396048	-4.05921420526545	14.6181734061557	8.26462040901409	15.5393882150323	-11.6798251487191	-2.90663005433238	-1.65511421853253	-29.4402384443352	-2.97107427958123	-6.869975793884	13.5613621256755	4.59961474107062	-8.71974500853994	9.85940486043263
