"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"
"g1"	9.0661203695447	-11.5787662658838	-1.68570104322537	-1.6374483466527	-11.06245053406	9.88300261199905	-5.96862110724819	-12.7581793151234	-1.07984223472223	1.07134656291258	13.5812688839067	-8.85033433001464	1.64271321720931	-11.9293013163087	-2.60035076745833	19.0047511088033	-2.33171405642347	16.7266917720464	-1.55882924785258	8.37739367556197	-0.647411747944839	-15.6354181061647	-5.15431384899408	4.45481799071105	6.6548988815882	2.7741792892719	-2.80951093828079	5.79156169166317	-10.5204581471949	-4.46805593682823	-1.49651702954672	8.49395980511733	0.893448904474761	1.52770180637765	3.99289744311607	16.3218796165363	5.9586764952268	18.4259932108753	1.9763316831521	-0.164919000648522	-1.7539091733571	3.25665782331103	-14.6421799385873	9.07840826148129	10.2238512261542	-13.9321397671024	-9.66292296449448	1.97676730624818	14.4012151161768	14.4929333415006	-2.87932676642692	-3.1928866730208	-2.61515965623158	0.822892281258266	-2.80506624924077	-4.91623259512594	-8.74314065112935	3.26853163477709	-5.16753945622311	4.97771093423008	-22.5012165893982	-0.464185138437028	-1.64167675089452	7.12468677073905	3.53734482654378	-4.24799571060652	7.02629134728794	-10.1763196542889	2.03343117657637	9.39483928932846
"g2"	3.27113645734106	-5.49784641872757	19.7421289183183	-9.82004627623257	11.0985115242683	16.4872787627082	-8.86093932705289	-20.2737400204773	4.93434138092819	-0.18385999781934	3.7770134329285	-10.5067561243482	16.0559695519635	-11.4754613552349	30.1765162721668	2.84995275254274	1.42949872816736	1.53600731280604	16.9690005428356	5.71147291073197	11.1968038279455	23.3631094480124	8.4701023155715	13.1636806886318	18.08968351972	-10.9281339796369	9.12962007025883	-7.69843351756518	5.95403502416091	-3.73469759711431	5.6965717451093	-3.0364503523785	11.7609259625432	1.6253219632378	-23.1470017231292	-2.77357068427822	-3.88945265006374	-0.0569862360367188	-1.68154548325148	3.62398143820157	10.1152934481471	2.44446039359232	-6.52226080991009	1.71256947841653	-7.85252377300139	1.52461509882581	5.7538438372868	8.46064278810686	4.70174884252609	13.381874331515	9.4926070109502	-1.06017717886297	-6.5855318924396	17.7232915817193	7.03574215881198	-8.4887492637785	-0.836856750245737	-19.8130496774844	16.833064430622	1.28463329197778	-0.783778666639169	8.45641388814547	-14.7056508759489	-2.79700292664272	3.10215396091951	-1.3160661801202	-6.00616752487343	-8.60524434173433	1.35736159916147	5.79959248034507
"g3"	21.7829275376083	15.0277690969301	-9.66144980274762	-9.57806049271208	0.708907949005345	0.00604934811142694	-0.770690400976192	-4.997048479849	14.2376401109371	-7.82563921648167	0.769900093379588	-14.193297326264	-2.34840176894921	-5.86424715292016	-13.662529348266	3.41653455380177	8.9727107599289	-10.1182326831152	15.5853169862565	-0.456419257160636	-0.577585643767561	-1.47594273614351	-10.3866894702685	-10.5095463002193	-3.14154008611694	-11.14099735491	-10.0845368100264	1.00486384156623	-2.82819636791166	-7.69758235727591	1.83722677809413	-4.9459936109395	-3.09211577458164	9.80135070909667	5.00683054079938	-14.5846542642381	-6.01913380549901	-10.7581318641879	9.71490593198899	-14.7621656886604	5.74319767159629	0.902877840654218	8.89736558299265	-2.71330576185604	14.1426253173551	-7.25214587585897	-6.87119798630583	-5.40990674290822	-9.43569084918287	15.7808530236538	4.50133004637078	11.0657117680005	18.8133426325841	-4.8543496637049	-3.68551996074498	12.5105919627105	-13.8055203909377	27.7179930811602	-12.1244148658655	3.32138512139041	-6.3637337056262	-6.12900396477959	3.13701287905513	18.2556612299928	3.12874031226307	4.5650461544788	14.6111539313541	-0.12333189173917	-1.38642004789648	5.94574857192656
"g4"	-8.00487076435516	5.71256952804704	-9.37180735623596	-12.459248040969	6.50548409044451	19.2318276502912	-7.29762294696433	-0.92016526528855	-17.0939664903296	-11.9280511268264	-13.3001157607391	7.04982649242793	-0.0683561517047282	-13.6041815099712	10.404929542007	11.9420376243081	6.38310956854229	9.9449971681341	-5.13916675208364	-1.50545320351003	-13.8981455567543	-3.39720159246	-5.59863731049604	-9.11212538574198	-5.72178553745754	-5.5930174626669	-6.84982772070456	8.79248772083386	2.39444313640781	18.5733024317479	-5.21947605035291	1.41769660126612	1.31512775188076	-4.72125250666091	-15.6627254607801	7.09105552476678	-6.62465744347707	8.44374390760508	7.32662072360759	3.94809352333996	-0.234732712389003	1.71916048669682	9.75040142373124	-11.3234556243771	-2.67177150456726	-7.83032667464373	-7.46913489901443	6.78116695036397	-13.8766937509709	-3.0921760482582	0.373018042755095	-18.3143766105285	-11.7537987044136	17.4770007660734	11.190705221927	5.94935880195642	-2.33774081163623	20.5179798297558	2.51837334302984	-14.2227186256804	6.26503813919164	1.71433788287957	-5.51423804780953	17.7487305556674	-7.30020154953485	0.0496757406988275	-0.901661513065353	-10.2690785947798	-5.09836510248516	-0.00212535334116678
"g5"	-0.796399274248773	16.1305261244105	4.11135066025208	7.7368897465495	-2.51643095712009	-7.11291815942224	-3.03697476871773	21.4270046964779	-1.11582094291813	-8.0444445142744	-13.832118858963	-2.58453337291943	8.42527222358463	-1.43657942658292	1.3189550168976	-12.2378077883976	6.2051286043237	3.02197612960996	-20.3841667891762	-2.3101030597559	-9.1095353299122	1.6894907378638	-17.3431657273153	4.80235385010972	-5.6514998392165	9.25095038236455	-0.332537407695734	1.94780214482842	-7.63705182524435	1.41745965767533	2.39880144770589	-10.3902070723312	-16.266496273579	9.85124738801555	2.25294538807786	9.34109758160763	-2.59222063633056	6.33430402971067	15.5557168614132	-3.12892634845017	-7.7702932205633	-7.0854048805187	12.7155297486348	3.09070885705456	-1.81897104334883	-0.479422153788021	4.19992567764654	-3.13668073645815	5.50199131931421	-11.3426993608413	18.9696871063066	14.4628089657034	0.281359939857157	-2.2705688419199	8.81094897802501	-19.3667818469751	-10.4385779034411	1.89230623307379	-5.52382844419776	15.4463122609363	3.19471672494553	-6.10594258161836	6.69725661444999	-4.02160985731668	-11.227475775994	15.2278460728447	-5.02440984421586	-6.88761797809285	-11.145121055142	13.3775892144049
"g6"	2.56483432455349	11.0093721902532	4.31853342699792	2.70304894899049	13.4642110459732	10.6105665872537	9.20913116487309	2.84395847292927	-17.3005123308384	7.93849378490327	1.55622473935745	-11.8493316749898	4.35771113858311	5.26781497698424	7.63150772841662	-10.9575962563523	-13.5875707600119	4.90904062883452	2.95254056123906	4.76686667395283	-12.7508684311461	6.99990731797927	6.20020868985039	13.7090480145345	5.1887663923862	0.88631879449547	-11.0099253292202	-1.19814964695948	16.2373233315353	20.8750521205135	-1.10985561044253	3.71717100104975	-9.45704893995679	-9.00171380690785	-8.89427554124769	5.76034292059683	9.72539715609586	23.2840867055989	16.4769862261624	-12.1165806180721	17.504704144463	14.040217723856	14.1126956104284	14.0356052544452	-11.5851274253461	3.22799784627684	-13.0643201585321	-2.31829743209897	-15.8875534486411	-17.866145653594	-6.21699819753724	-4.28664407946519	-1.82557443212901	6.54246980928355	3.53437768078785	0.557037640090355	-9.73572822459578	-8.23655391531942	-4.13641338478806	4.50238397287656	3.47011691261316	-4.40634036572318	4.38053906070866	-1.8709530210976	-4.26399264570792	10.7563088847659	-6.66936605460303	9.44639651174022	14.5356436540971	19.6750800378512
"g7"	7.05012606115226	4.47857272149442	6.11747783077052	-11.8657283324541	-7.72657343310938	-4.757813408882	5.18661929632198	1.97618864563227	2.21440565656137	-7.19639397878647	-15.1410195969993	10.2068236630436	-22.8169263088159	-0.394057167693756	0.538893375504803	0.0675857200715921	9.9164426354078	-7.19793099434156	21.6259467003966	0.700346935037728	-3.27228838484771	-2.50690046379435	0.430816997487687	2.26332101366295	-24.9464226509776	3.98591423818794	-5.65734614352316	7.00344964093466	7.34294060449804	1.57454336280617	9.44662083178104	-6.97626177670174	-1.36460468541607	1.73162270156321	-9.19030883170147	2.89139254775438	1.54750928066377	-2.90309162196866	-5.75171171567468	6.75386237147141	-11.6965032726645	-6.84072112259664	-14.5554877610558	1.75754464321495	5.83402335723446	21.6463281789682	-5.9807482581757	-9.23666364875098	19.8581317309197	-4.52400658475185	1.0635951791962	2.48677529606985	-8.41217779029784	-8.13021226430434	-9.13646981109286	7.7218277943999	-0.138628460435706	12.0908399450247	5.37992770936151	-17.8256592375889	1.34701762454672	-2.25003773228816	-7.93079023360856	9.27444891547674	4.34738491680445	5.70844126719342	9.93357280476001	-12.3047433933804	2.07344239800447	6.40099464181436
"g8"	-16.4283251616531	-13.6003732271621	-8.59787001771411	-4.81193679536518	-7.11929277035369	-21.1139597103913	-1.45805601935382	1.0216898748744	4.48062821569557	7.55351460324103	4.07206838010717	-0.989111545347656	1.44279949760371	4.72296435691325	17.6599820382633	11.4306029391066	11.3824457930825	14.4843902606155	17.9639778442597	5.50917711728707	11.5324272098644	4.60002760486027	2.68321781054612	0.137282341342648	-3.78374286422124	4.48796160247319	-1.35243649736248	4.33435536150373	-4.17895793371441	0.048156828589801	9.46043484971631	1.82557508486806	8.70031116773167	-14.2009101145955	11.9252963159567	19.0664264631546	-5.74537836103561	0.3545317660727	9.39758072819963	-6.17597278629224	14.7276441203574	0.269890942416925	6.73891583910086	6.18378273371629	5.81177233255945	-4.95526045198408	10.5932426555762	2.92174552344282	1.3246695858572	-13.6896016940753	18.8088702682541	-12.0254768404714	-3.08828864439393	3.87254638507374	-9.55228659898643	10.6597786397783	-2.2132468017041	19.9439109477003	-2.45099947424357	-6.31749268909228	-15.2155369209482	-1.8652621890363	-9.42766972429811	-9.98234055490931	15.0886002196749	18.2082232767906	-13.5366236001972	-3.46633874899779	-6.66587765447998	-0.278957928306337
"g9"	-11.9589025200294	-17.8186497026607	-7.92577769508075	-2.28610870132388	-5.16541671094255	4.39523425065732	3.48815258148067	-2.22390762742065	5.83167865381468	-21.3875620538302	3.35634431168994	2.70931722558456	1.81651168584309	-7.49692873766768	1.85446376087679	8.48316243947894	17.5280727440851	1.32657425566817	-3.49004979390853	13.4076263032861	-2.45952861779659	-0.248745367266555	1.86417840531627	-3.33246466725017	3.21388376477914	21.956421414093	-2.34330914344472	15.3553424383584	2.39101692004991	-6.14607080065901	-2.01965814130521	21.6398411743883	-6.25832583410517	-11.9871855831311	0.570758851371279	-7.42438727558596	3.08337908732244	10.7518504857689	-10.0034357537832	4.79501430447337	5.27432692979226	-11.2044290399096	7.64571055546042	11.3053488958813	17.6659478859406	6.59475856758343	0.200518086906138	-13.649332855744	2.39104334287011	-10.6647408631047	-1.61740144145579	-12.6812106821823	-21.375466204613	17.309804205097	-8.4313002006346	6.06842625653673	-3.58993820047622	-11.9412105479004	-2.07735579550294	5.05512833674636	11.7309241550238	10.3879293785204	-11.5350514785622	-5.4793050499001	-1.48657442758045	16.6971635753302	-19.409809588783	1.42003524172308	10.3182594604667	12.1195514878535
"g10"	1.47295780141493	-3.94662389652311	6.50944505487692	12.3272458016558	-9.35375261814795	1.45749532046677	12.866353601444	7.2632424868644	7.98410265118127	1.97064537997273	10.3244357549114	-2.58049230273843	-9.12444422772218	1.16533511762021	5.48604299068262	-3.86007127161304	-16.4077517254584	-9.72208395606659	8.9413102564765	-16.5812645767568	-5.87458551034885	-3.26381170251353	-6.77731172225578	0.308735149971035	-5.84704550929778	-14.4360571712013	9.69984609732438	-14.5369574750662	3.50130542672029	-4.07675933550079	16.5120910577495	7.5025240323606	6.40675764261784	-4.20448504777506	-16.0473735590965	3.20033043430811	-0.258446382011522	9.75154091338776	13.562820330292	-0.780705084323268	4.77660034516407	-7.26381678929944	-6.1288293776652	-10.4466418617588	-10.9775169121925	-6.05459138113824	-0.421417407996334	-3.43781826099492	-3.20991497432243	-8.66784838792169	4.1099402434042	-8.49610116762765	-9.05178628907455	-8.61453081277176	-1.61741047818735	-2.8200085236952	8.08908010585813	5.73116141203288	5.03216477186378	2.91078920186553	5.56260989968376	5.33884227360739	8.01192923720878	6.49377900377973	-5.97204926971624	12.2611484762786	0.816099403244744	7.37564064945197	0.602772833757034	-13.997490673319
