"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"
"g1"	-5.12341129898929	13.1221357948337	16.5655927261396	-5.11827198044697	-27.5185750384482	7.7287437527691	-2.33484968857573	-5.95532590750559	-9.72240766725359	10.7325978551751	-1.36234338572755	-7.22688588631534	5.90737288231641	-6.88466648373051	10.4962036763746	-5.81972947197879	2.21888721695261	-17.4852884823663	-3.3265212699475	-4.13886186241996	7.74980623140235	5.75154357474518	0.365542018401545	-5.13531233816622	-0.123094225732876	21.0248308033982	17.2500688861472	1.77386968465782	21.4281395458824	-18.2804788093021	-11.5456650351896	-7.23832978265462	-9.15300908940041	0.51988880341267	-18.0511458850842	1.92570790828402	-8.86968832853484	-12.6859519676881	-6.94967873733571	0.907676527249709	4.29462809035815	6.89967751248547	-7.28449124083114	4.50725158190799	-2.31557225642436	2.94906559630578	18.1104374036172	1.58779239504299	7.52525964008937	-3.96896372664883	-0.37706083083368	-0.520890706893332	-15.8153359175787	2.67118168602645	-2.73916991341842	-0.328368753934724	-0.906613414726338	-6.96816748811098	-15.9809711157845	-4.64860299282455	-8.38859691028494	-23.9160181591005	-3.99113875115998	6.27665347722126	11.3889479091988	22.4337307389557	-14.9926907238439	-3.24932106547367	11.8433677519853	5.6841613089688	-2.80856796277103	-3.7971517669782	-3.01954963342561	0.140173268197523	15.6047450318032	-0.114351914526578	16.7782732338449	-10.2151135220731	-8.60129081961913	-4.59968993892965	24.2925529030192	-10.9206475090532	2.26494032225448	-9.44114255650944	-10.4644025500071	-7.86439168255554	10.6785962166876	-0.320022507591048	0.609769717373137	-9.79644208525374	-1.00193288111908	-5.96781854426596	1.19147366404937	-10.050909902143	-2.51990739484671	0.549937713940703	0.410261421967625	-8.89447505351718
"g2"	4.18705780396228	17.1722670981241	-3.44390642278386	1.4713245219692	-4.34805681879067	16.2647854254802	3.13819723743137	14.776417463063	-3.39531911966482	11.5058834917318	8.50346785310962	14.5143088178305	0.462896456882641	6.11348317383521	12.5937802348382	-1.76922282896469	22.5685116860894	0.940413980317174	-0.783504489542606	15.4770307385399	8.88020566702144	5.91622489538703	0.232146595274734	7.64561658912281	-1.74088424839947	-2.38489534772771	-0.621436897735188	7.01058982162843	-13.1698715493812	14.0498782675316	12.5849287795843	-1.04209562331438	10.0221377595463	6.05565246828011	10.2915922640648	5.89227384713185	0.0113851949795701	8.63958361726348	-6.63798255512041	2.09938227219173	7.49910417753838	8.74861059632145	-8.66089036747362	-6.0564419695481	0.213453526350649	-12.7798485657781	-0.394295206940119	5.48042419011208	-4.24162861232645	-6.87040012774186	0.368690944697654	-0.562445746419362	4.67323456518334	-11.9547001975079	-7.12575164269407	5.32707276716712	-21.8119053301687	9.04808184820006	9.90478413331929	-0.640688633293676	0.604096814813532	-13.3948926959709	10.7628045711007	-3.97406098065322	-11.1088112208498	3.45067359785129	-6.82009580526458	-6.54769294662642	-8.67812409960461	0.912285941468228	1.65101051486805	20.9998254228238	18.0463776218347	17.5843299493083	-1.17168367976029	-10.1229225405513	4.32013435844612	-7.80378612994671	-8.90096340331924	0.282703478449268	1.00066307702049	2.02234187463686	-3.48001593974929	5.64018020546696	3.18091005087166	-11.9225021381175	11.7407887758578	4.79304329334999	-10.4926392744739	10.0670618042091	-9.99438610323552	5.82120419582746	-3.11439995256421	-3.89418088392191	-5.78346763492097	-16.0357482549309	11.2645036207949	11.1071959253722
"g3"	-3.75608156606747	11.0019605769401	8.11621229471801	13.2297485299901	-3.72094487566656	5.6119105885512	18.9991291684257	-2.23979963956817	3.98136752642945	-17.419680343074	-15.882710436846	-5.36346482279686	-8.88853786813671	-21.5288392768031	3.39723387621445	-0.737434447030741	-0.797676738809096	-17.9211071947442	-4.16569458322131	5.77083567806906	-3.27370001079419	1.16756315164578	-5.40750192807019	-2.14000933450706	9.41122691897245	4.28347611739745	-0.306977013130213	-19.448853975234	-2.81732951075537	12.3514656866831	-8.25282109128745	-5.56900386607152	-6.61137366260286	4.01974176453094	-12.89019795021	10.9981311676153	11.1066822933313	3.82721455198593	-8.67073146118521	-10.3700905566774	-3.47441910564184	10.7638214895214	10.3363948791343	14.5654063061665	-0.672367464786034	-19.2042927479022	-5.28603583906292	-6.78190049208233	-12.301497165819	7.5381001825226	1.38089410677475	-7.94058348110163	11.1268906889439	-1.14119318317712	-10.7994211667652	-9.70522240962289	1.73239823720836	-0.682022411739814	-9.17741273912694	-4.20883670398124	-2.42463645409504	8.18995278105508	-5.80596645482511	14.788551339534	0.879894912880634	-1.80289977179869	-4.97421764051534	1.44302509748696	-8.43394835540329	-4.85276038024859	5.36985027814587	8.99494428324813	-2.06352563801579	4.12443206181237	5.69595840190392	-10.6118252534686	6.23728002250735	-3.73241877959932	-3.28307375806388	-2.84002426448895	-12.1869304693993	-3.14467111884762	15.2541144209858	4.9135177149338	2.53180508578753	1.96219064475029	5.56023834122951	-2.82429022403438	-9.20377006090742	7.00564030399726	-2.53088893438264	-0.836721328253619	-4.7489722402742	-19.6315365340871	3.98317419996567	-2.48024490951666	-2.51790924547724	0.54334997631189
"g4"	5.57353438065341	1.08710194136127	-3.24176873471503	-1.82295178670654	5.37621371118534	-9.00391320440598	-9.20920550855157	5.02411889490878	7.00931859569644	-3.31766465439531	3.18608102949023	-3.6486367840344	0.0709612059508602	-8.81943611274244	-7.43738263546571	-3.87699739001891	-20.4733347359533	5.26937147618138	-14.9865687620757	-5.66770354174725	-19.6584201437468	-3.18559266101774	-11.3930618672671	-16.648150324602	-8.65348286713504	-8.27046577565836	-4.63217645485867	-7.45778917196584	0.15907555503942	7.49188781115558	-14.1403583133738	-14.2485956627504	10.6963625187943	6.87725978001259	14.2010133356375	-1.55821923538008	9.08429323177221	12.7809435260478	-3.16175804664204	-9.64917022408921	4.60918374653562	-10.616372238189	2.28681858760968	5.14370600363762	1.90447193150549	1.28559878962149	-5.81695624795251	1.65302881162236	-1.58333934713466	-0.896714285576554	12.9217826899454	0.898738533967709	-0.223988914764178	15.1383967013326	-4.90704890528784	-8.77524558736882	14.6951972672929	-0.131211032209023	4.63797258909135	2.69802106663709	4.29311317543672	-15.9239186529487	-10.9558355480806	-3.63229844277234	-10.4281064351671	13.1836477523323	10.2171782348314	2.49358001030546	3.50788320988293	-22.3291347763755	-12.466271079977	22.2269312975918	2.68915659221207	0.483714581658793	1.85239066975001	5.02486049519508	-5.57771558249704	-3.54548728973931	-22.1625590381239	9.1016756842672	-10.2822866544337	-16.7271234292754	-8.90204720612542	-1.98234997062573	5.80772605176602	-2.31661777864148	-10.0063615156409	0.134911625445192	-0.877856171902321	-13.2351189167969	8.29781396824502	-6.40569103722901	-19.6735740502387	10.3840532236122	21.5638560742099	-3.5209779768249	-2.23431295827821	-3.58008703593982
"g5"	5.50642530447336	5.79273659679038	5.45087647592146	0.415317234195822	6.02144200591434	4.38592345607411	-7.92483820600518	9.50049462461697	21.7447569236263	10.1858880209946	14.1923897497745	-2.34870050865782	-18.930954051161	4.06787088480081	8.47187712321113	-11.778484707937	-9.70622118777304	11.3591014581759	2.56816254160431	4.63436207991332	-4.5448643683018	-14.6901445852356	0.0733645414723377	10.3013350738701	0.162915896714479	6.04284777117431	1.6226313966694	11.196822980569	-5.07336878072508	1.97423243062526	-22.8108394533819	-7.84661666615622	0.695498149949148	-9.75732247369978	5.14677403441689	-13.1823258659043	9.8296655181927	-10.803888707023	-14.039493484612	-5.02354384453407	7.13055321773634	0.772561925926516	-6.27957412852353	-8.21648475232574	3.32251242584901	11.7584114471564	-2.95926080973901	15.1395249760688	-30.548273228692	2.5226606901621	14.2943735493192	5.23073985933934	15.625654338068	-14.4670487734483	13.9681646381597	-1.46599562932087	3.99236775908066	-1.2516197314348	-11.434557640406	-1.30981856108062	-16.091094275371	-20.941203572283	0.107712517383359	-23.8283864005379	-5.38394875329684	-11.9494574454467	13.2992179294749	6.9108371974035	-8.30543654921867	-1.78430802980758	6.64261222184862	5.18772043967839	10.1386717434857	-9.04907476315763	9.94280442507777	-4.21866139390559	10.6962810197784	11.4651397292582	-4.44381100097624	-2.53372471061623	13.8583984795984	-6.98270080019567	-15.6167038137117	11.1202573775667	-0.0535488791104114	21.7444527175153	3.55224685481677	2.55414846283733	6.38913201310029	9.15931921908941	-10.3752225771085	-5.47940074073753	4.88954908457338	0.378077955212645	20.5350611704614	3.44241164125955	-14.0953877260775	3.46234283043383
"g6"	-1.22875801221314	-10.0761341662659	10.814685831008	7.56679954522668	-8.79657187904405	2.91808906859359	1.91106654171364	4.72021753035741	-9.08728136643889	22.7165542392305	-0.010204546006039	-3.06202985097699	20.3730259831179	-7.85279272387556	15.8018558340223	-10.6433427071848	7.96741818581829	-14.8763867334253	1.85326259187925	-18.8081005832494	-7.30779559076193	-11.9043613818558	24.8698169643078	-2.7408916095812	12.9704388984645	2.58811498962332	2.11100661327091	1.61805009845973	-1.3073710539795	6.73857829764724	13.7386074409371	-3.48243480822698	10.8588693238875	19.5786571034797	4.28288733977281	12.8015121854889	-7.31983107191224	-5.86545777239775	-6.61484092526047	-6.54567661834271	7.15058713000221	-5.65353058600633	-1.39525669637364	8.46891488543717	-11.4774347859675	10.1770284845341	-7.71410756746822	18.3771335102068	15.0694569086708	-9.91213461361622	-2.32836795211627	-8.19246791050294	-2.67753364383597	-6.79035585959532	0.881661890556664	-13.1451803867573	-7.90062193382903	-3.26671637504448	-3.87066416322858	-2.2667693986107	3.96671639887817	5.65149002854874	14.7220802458746	-7.4944862145771	8.11681623929304	10.5623031206403	16.2495748509096	-18.3953137475584	2.83508991891986	-14.5585220285148	-1.68595823427326	-6.91112809563803	1.4669088570657	0.998062346098941	-4.92357806190751	-5.03841069339307	12.6184234104231	-6.92272298716273	4.58988413535854	-0.0528756001031713	-0.699416175440796	-8.68495683224668	-0.0605057325067297	-0.306028666802466	2.35392502851834	1.27754791628535	17.9630977674891	-1.07627262758282	9.99263424706298	-7.93744881270069	-8.91451393084132	14.0606005293062	13.1223144179222	-1.38713745943871	16.5168846448243	13.0030059493404	-16.3698408517369	-6.26573656847776
"g7"	-4.61290286322591	-14.652081040331	-11.8203610440696	4.29842492586522	5.759490159936	8.79441667283361	-5.63801313268455	13.2170684796014	7.50811846103343	4.1501057414661	14.8868290589338	10.170069683805	6.06643185144886	1.49890379439906	0.532788281502898	-1.18263202072826	-2.51337736066707	0.173485440095691	7.07438441920351	-18.5296291362548	-6.55630373073744	-10.0683180283734	-4.5459436634555	-16.2980886545161	11.0600909446606	-1.35179797423047	16.9304307634666	-2.34527146857209	10.4069802340343	-1.67666900135453	0.40743409384787	-2.93235259893886	2.09107316023544	5.42350112447981	-7.31709694699103	-17.5468545299183	2.5147492628057	8.57166023986409	-0.464326322934553	8.02860164779195	6.07171375033833	8.26861021828893	21.3961107786099	-3.29464522384408	10.5310468819683	4.46064020297884	-7.03121708075379	21.3706696410323	-24.8101097807053	-9.51492669125499	2.42278653583304	-8.90260658457786	7.28356981875068	6.502419038269	1.16889408740623	8.80559789201828	3.33361298656093	-3.90936618841694	14.6706340497135	4.96364536559238	9.42042007063745	4.00253626742839	-2.91032326319937	5.36661147767983	1.97207363140364	-7.96200803585311	3.78912621597059	8.58188781162425	1.93250478705318	-2.96845649834295	-1.0439408482044	-8.23298646716449	-11.6409729543304	-22.8850328551571	29.6860801581934	-1.70318929473944	-0.548106681493699	-3.69284873666673	6.77177548149544	-12.5064167050106	11.4850786582931	-5.29945650145554	19.5538499871077	-3.29279747907128	9.1016726926024	0.836056462300757	5.20177561847673	-5.406453651847	-12.2938848463578	-0.28651353699953	11.08530895108	-1.94534096784981	-15.7636269113662	0.519170206288964	26.0100863175936	-3.77365555552744	-14.665512316975	1.38108789473653
"g8"	12.188403120229	2.86201574406149	-1.87984839416097	6.6689819857095	22.2573805007825	-2.35822384739908	-2.01640280362991	-18.3012748798265	1.9504562919394	9.34278837929075	-17.7495350330781	-0.197399289396004	-0.108947629160651	2.47885899963111	3.27860571995692	-3.44273376520103	-1.31653631539847	-7.66920383265464	8.64757781035891	-10.6356253512653	0.395516093616204	-6.08140631909343	2.9793705810977	4.2210455349414	-11.0078568698258	-14.1287754697967	3.07660292414511	9.50730031855373	0.329006679537605	-2.74919253127148	-4.20442958056184	4.58177117034329	-3.02531048439718	1.05336630690612	5.7093912974193	-2.11277727907014	2.47891060894604	18.9282505192055	-15.3375972105893	-1.83203535377495	3.39456797026172	-31.3055181197968	-9.41916641524154	-3.195531950734	4.18409319562029	17.6448603354039	6.49361718013388	8.4551900771028	1.96894066446731	8.54377298442059	3.97507930798839	-3.19611854931039	-3.31347530232126	-8.66945933318869	-1.52675616979044	-6.32044713264092	-7.10596406555903	12.4267494612606	14.6276355504704	-9.1902718989952	23.8597230886709	16.1837446802921	11.3623702195785	4.46694280605784	5.19453425442444	-0.191859633946997	0.850904776066941	0.854465315395894	10.2214009062338	-11.1655318958767	4.26836549252822	-18.5918409640801	6.51454049040513	2.41997822635754	-3.27403618673459	-5.42854526577163	6.64198191326166	7.99468486743625	10.4792769768987	3.70131161431488	-0.984208582758206	2.23555371036806	6.14658949235019	11.9999953087783	-0.746241976316965	-0.439403448932692	-11.0488836990002	-11.870895276343	-1.74359725197242	-1.10928693160085	12.7163438998697	-2.40607311068482	9.33750596760038	-2.65532137592249	-11.058966448941	-6.89526439930511	-4.10312376600584	-6.93805595479739
"g9"	0.544794766936013	-9.21306237917961	7.40518118698232	16.5047403122245	4.9798163834274	-2.99881931601698	9.2061306408497	-0.559757156616979	2.76760597719212	-14.3544888341011	1.96985443443489	-8.03862213555587	0.948332764919606	-3.37479177849628	-18.3611488822514	-16.4649061397102	-3.66076927014691	11.2218415293717	-1.1984002033056	21.5216194761604	-2.52689247865893	17.848255939824	12.2634548532989	-0.606405532697622	1.14858347241422	6.78244662020062	-11.9482349396756	-3.35330410811287	10.827645015831	-6.88634219536217	-8.84702155315538	0.0153745959693974	8.78917820996795	21.2030068048597	3.62672444526153	0.874285844561538	-7.53666278924764	-7.87141066598031	-6.71332725214349	-6.86061110267134	8.00237586567509	19.8824165838847	-3.82307964165856	-12.9237695296553	-1.97162865114572	0.225999035315597	8.52839567421096	-4.20747118560803	0.429533017667709	5.8198168585305	5.38061601247435	-13.9928735685031	4.34567456342387	-2.98952948649421	-4.38366423367475	2.95866666324785	18.0637427993221	-14.9429311308377	-14.8266247044105	7.50581004720192	-12.9555852582114	-17.8402981700309	7.40912605529471	3.72003827167148	2.59436141194403	5.64002252523351	12.6712666054183	-0.969865692714894	-13.8748576070685	5.31372387681544	-12.18476593076	-14.095449926254	2.79320032032355	-1.97352934631754	-4.1917572899528	9.80528942775589	1.97997350781624	-6.23292609543123	-17.6247702080618	-1.33584481737144	6.77526714651682	-6.69779256720048	5.84260266980762	-5.29919716282426	2.45264342245878	9.58445175154719	5.9280286042873	2.29886857371811	6.13405995402707	1.86124631961025	-2.94343219461305	-18.811816467596	3.29851112535289	1.06360604099827	3.09860153309175	-5.59822926986793	-5.8044885480219	2.19416855959131
"g10"	1.53326578263271	-3.90210594836446	10.4535593631072	-1.42621506685165	3.12108619752315	-9.75275567632087	4.15788360739857	-13.0303200317785	3.47975312373033	10.2210844191618	4.30457532856615	-0.198020043405684	-0.214949060809716	-0.284975043748445	-6.76393322749775	-26.8374732949894	17.8697983479887	5.74516695970241	-6.50975966490103	18.9941328371963	0.879489512905563	5.53237077804634	12.5382026903079	2.72138071408573	10.2688582257931	0.0994793775588854	15.0688397957145	16.3471279633347	-7.92917728554128	-4.7172608843324	6.82661112640741	-5.97102216445721	-4.21931463121114	9.24775175062276	-1.56856382804221	23.3197434821139	17.3189410764956	12.225543820682	13.9678219228372	-2.40820856635914	-11.8761694130229	1.63262907264458	6.55669767040922	-8.48277878001888	5.86539755963069	3.78277335622785	2.58904896631474	0.527338627872816	1.01561306156714	-5.50419560346699	14.0828748903414	5.15360949997479	-1.47032912134897	8.17115466927775	-5.360694323278	-15.6553056459786	-1.07489619743496	-14.68626175777	16.1509860509057	-15.6053969818573	15.3007690062371	3.71541061840077	6.33709862109771	-3.45783191343197	0.179615195935756	-19.3542042257243	12.8296831458596	0.659957868377539	8.20003653307251	-7.7590637659011	-7.36599544089795	-7.81075498652794	-1.09880203668896	28.0629966940925	4.5768211266361	-12.7123584172922	-11.1030044380379	-18.131595406531	7.50689410591768	-4.730676096685	2.12500260992501	4.36965404880024	5.88154988820115	8.10316465435605	0.823429019123063	0.679050028834194	0.769969857511651	-10.017635902128	1.37831959364366	2.94217145329255	-1.68739146386814	-12.755839504194	5.01258286815961	-15.5230148492844	15.8848079518258	-1.86077383612454	4.31120308421357	6.5637093224892
