"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"
"g1"	12.1541842537948	-15.117037813543	-8.69591964810377	-1.23045632726277	-26.2613038639282	-13.270216255714	-4.22797580505044	-11.149547690496	7.29949649397209	-10.6652382630998	-2.64274087019303	16.7666562584915	-0.392000158042034	-10.0564335905958	-14.5603555283485	-1.46237846387883	-1.62014539401036	19.2970857354013	4.32864946133073	1.84533432012782	14.7339483944087	-10.0986227632942	9.61357881460102	0.0772765444337272	-5.41311800109295	7.81930710477059	7.04583474251433	1.06624927665333	-4.28860684278023	8.2238943000846	-10.1202545641777	-11.9195729238613	1.45933699090883	-0.336738804618203	7.3444908006218	18.5092438560014	-8.54122389609398	8.39862123110491	7.47797776842831	4.68196080555808	-0.33073440798716	11.6867812683744	18.46945483292	-8.53446411369048	6.07532820255983	7.62058562974744	1.56621774819389	-8.60521915081623	2.30200522018655	-1.46823447033736	-8.01619414735432	-10.1706518449864
"g2"	-30.2246477718767	0.908409882797646	1.01153985374004	-4.33601728347402	-9.23014233141494	35.9552858501908	-4.74357972063328	-5.41374324033726	-2.27107847181739	-1.27722078918032	9.08786617238224	-7.31872415839308	1.38323887727878	16.3590221308981	-11.353608958391	0.914559674504899	-10.7727648855329	11.0316943400351	7.60737410676565	1.20799670262522	11.6311797457517	-3.64747074941806	10.3743331913071	-3.34416521555898	7.24850135919606	-9.37978448068754	-10.3567768551832	-5.77229315800985	6.050002744015	-6.80607873422033	20.331139035312	-4.3912074482109	5.54578160887256	4.45147678076834	-6.77119202667719	10.2124557599607	-9.70433835281496	12.9064034727324	-1.02460998512197	1.48631174865579	-5.9686262178781	4.96232581488431	-2.94285182647933	2.99454056089988	8.70053771858034	-2.6405108268066	-18.8689178848052	3.55201044443241	2.43360827965311	-1.33310332955595	4.40627610361244	-16.2041052026888
"g3"	2.59165131016683	-4.61005391668954	1.89687137324667	0.148325298968137	1.65659862076336	30.3489962305975	-12.7041652717057	10.5448516556621	4.03690541535098	-8.24545643668546	1.16967331584233	-9.95572242811738	-8.85924298616581	-6.28818490780376	2.56183219617588	7.57055143551652	3.75073930115103	10.0380243366759	-3.85007291258589	-1.32174640863	1.69980431418232	-8.32003544895661	4.19089043814994	-12.8860451547382	1.88122155289584	-22.9549388254566	3.46177047043018	13.5864367487584	3.20242488075088	15.1055765176438	12.1959835340332	5.89359995264905	8.17887587114525	5.45213120386676	0.874439148269725	-4.572357786668	-7.38592313618675	6.4198717663205	-4.01872491846347	1.3027921657643	-4.3008182746188	4.27913821353082	-9.71020566507497	-12.9486973443898	-15.2243406922443	9.45497439507269	-0.894906529695072	1.92520083668076	3.0198708762629	-11.2516965716227	-10.5117247776158	0.731429159157603
"g4"	8.67568779460844	4.09650049902281	-6.37906245664875	3.15531461585076	-9.29775906329258	-11.8246004327251	11.7553580245438	6.04499805067773	7.6377078974018	-8.85568415253627	-1.8805010358793	14.204717243871	-20.4882483102417	8.24113545372545	-6.71357512643355	18.1231943462856	-2.09847840431279	6.36874859610259	3.49272772777868	-4.52592542810041	5.81193044303754	-15.5053383199343	-18.1017729071513	-1.27503111076258	3.81831897846908	-8.97551710676469	-3.71975727065336	4.48041153903436	-16.0518433089254	-3.20687273342332	-17.9935190815292	15.3086344422218	15.2937353604104	3.70374572236294	-4.35966132300473	-16.4893013490387	2.81110773515462	2.75234667447561	-5.51284016562161	1.07398307486683	-2.01923280751473	5.53082528250412	13.4593704303668	-6.08880054118451	-2.91736832507681	-1.13219162591592	8.86885672249435	-10.1109406156364	-12.8756569549543	-9.41469534866741	10.306734438618	-10.8531237199351
"g5"	7.51458267854299	-0.968472215059151	-8.69183626163754	-5.98614084255473	7.81844374400069	9.62938044948822	2.34394016872022	-22.826350869444	-9.21069321994407	1.10207484964739	0.0678786397356907	-3.41573107129788	-0.429229282627603	15.9007178701367	5.40106009325618	5.22710866933681	3.36699740936704	5.50787003095242	-4.04300968802463	-21.9814145483097	5.36948096776922	-6.74792353082667	10.4803144034704	3.81499234952625	-12.8807757036226	-4.01979651146183	11.0733978935222	2.19142707908279	-5.90635917961299	0.637955813574993	9.89751477697796	-15.7713719259196	4.82984273590161	-4.36616235497577	12.247379310283	2.7864581634801	6.46978910350108	8.55144289393706	-5.62576787723427	18.1548157751627	-5.6834994653066	22.15749429286	-4.11744836308133	12.1194184106486	-4.47176588651365	8.25571935948763	5.61260924009673	2.84963098819929	-16.5900018054846	1.89029596362564	-3.39707169410111	-7.54941912067455
"g6"	9.15211346090661	2.39291309514298	4.41784445401274	-5.96160469195573	-11.4308565531957	2.91618737109536	5.65703408545965	-2.02680665539486	-13.1927462041998	-7.23047564092175	-1.20172899308179	12.9588629021535	-9.83225561260961	-18.8232934268601	10.7049153619484	2.19047798608372	-15.1388336718611	-5.10724346357249	7.48812966660588	-6.15734082061931	-10.5746375263137	-0.564624974411494	-9.36169373999496	-9.93542385412636	-1.47299347881609	-0.650935071896699	-8.31280063138704	14.0380024237486	-13.448825467389	-1.26303119757487	17.8628837640638	-6.85915287075916	2.58177231037002	-3.90130355212758	-18.2972511532549	-13.3103823614051	0.322477451411722	12.4690356819434	9.17604321651442	-4.92791715106251	-19.7128596945149	13.7910113359204	-5.02203650188265	1.87150582542907	3.77501499328996	8.71679980444142	-7.60150094571135	10.4168756544305	-13.3288971744764	16.5974651500049	-15.4972580042207	4.74046883936054
"g7"	0.212124435080471	-16.7258429162701	-13.547887909447	12.150623931002	-9.17036912589257	-1.1727443083928	5.59777914208537	-15.5345034248664	-18.3581178815644	-5.20643635888756	9.00566657895419	-2.34622788476148	9.48364730794555	0.58571199743901	3.87742933143137	3.19715410498181	-3.60386352760669	3.16176732244132	-5.91402781461593	13.2267615332348	20.0595679105699	-5.5530828005298	-5.93217540288124	11.3317462765437	1.26285024284297	-13.4495959145823	-4.67937763935603	-3.3596182033858	5.79491818213823	3.10050784213846	-5.26426165270418	-0.507419785383772	-4.30563456122048	9.96237302752597	-18.5766474850988	6.21409636960005	-0.555795758995195	13.3967893211909	-5.47569732773254	13.7737475079218	-0.256856612342337	-1.61402661844453	8.9032268429581	-2.53300594346399	1.36115843561956	-4.83874798408478	4.00155475578169	-17.3525845208473	5.88360984524027	14.172974541812	-7.17031615783604	-1.4824327115193
"g8"	4.41690791594096	4.68147025410761	7.18814170531416	4.29510786906559	23.5442904683842	6.39123818814458	17.6342547064749	-4.44079725076534	-11.1450076212291	-2.43889755631271	-11.1146802028882	-14.8208005618431	2.88548570870408	-2.60764273385893	1.36539859805774	-9.98237796523675	-6.91547677300604	9.51098816474797	13.8123265071746	16.2950868837086	-14.1259322300912	2.07974703457659	-19.8546884272162	5.18166655780541	-24.8862629820145	15.0473020122634	-12.478896349364	-5.77589713351228	5.64030381822849	1.86218467256536	-6.88543884599954	17.862476015934	1.71412006375122	13.9758035607316	5.68350683511904	-1.26958024376682	-3.49443420922636	-4.82694481160795	-12.9698305414002	7.54447247848448	11.7484613786819	-5.89962218113369	12.4398040066321	8.97769937997067	-8.25137029575597	20.0993980678637	-17.1848321268884	-12.3936337453238	-16.2631381033584	15.9577905825236	-17.2070230532065	18.975174050703
"g9"	-3.65305666286758	-7.6871166091704	10.532297269357	-12.9647242199326	-5.58808510869976	-9.00792345093565	-5.75508132991189	1.01449607860907	4.8296458671574	-2.6133696209856	-1.7309208391773	-0.200418680184798	9.56017076726602	8.56748229026758	0.273065279036603	2.7880018341425	0.122994797046634	18.3472794437512	-21.2406108986647	5.9014642482227	11.0905382595601	18.0832747980912	-13.2679121728088	14.9940410849174	8.42651643047187	3.332760996931	-2.09523758330919	-0.468256850789248	-5.04524393378301	6.54139751973315	7.88845759194445	-16.9041684822853	4.47429645495316	-0.854911019011299	-11.2953132560038	-11.8535612481113	-6.59310040103391	12.0481885947399	-1.22437864766882	-2.2692824267659	11.7147351675199	0.420887716214255	-0.235239451639963	12.9082297657139	-12.2548759124286	12.360475521075	8.60209733527662	9.88421849027362	4.11907679445147	-4.09121027776384	-6.619819229859	-18.1012333097396
"g10"	-3.83567541832057	-9.51603487985637	0.788132972274244	-7.81379397852894	-1.72541197427939	-1.85814421609495	5.83139231302315	-13.9971114154665	-20.7712382495845	3.71527025644284	-21.9960612091807	6.06518928745492	-15.3039318722539	-8.82024885574569	-14.564587341743	-11.4918864211807	-16.5792825961369	-10.4325079572737	-5.07631631140898	-4.49536962214567	-9.95270830190672	-0.957568784308443	4.44340531494692	3.4661421736544	-3.00142414295331	4.5994777964985	-9.06088678136276	2.36902413528059	-9.5798002806046	3.26323120454329	-7.49050370407336	4.53084273915371	2.40529527481982	3.47079927481414	10.0199230172175	-22.9362758658335	-18.9696502452659	-12.6332779597925	-1.07363998489402	-4.66422318141301	1.71899877987326	-4.72721730291549	-2.58831597112428	2.62859721948686	-12.3051546823831	-17.4493485431377	3.21160503838452	10.0232407233406	-5.5492024889843	3.31953333130883	-14.6274397714758	-6.08969782666782
