"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"
"g1"	4.64606626355973	-17.515224002499	11.0472733932776	-11.3477772607566	-9.37909527589136	12.3940330443668	15.551439191426	-13.368889474535	-12.3526258297605	-5.42125699160838	11.8884147135974	18.2169952741367	0.760139716974648	-11.2317823777898	-2.0513040898521	8.10737606611927	11.4779255881864	11.8392619721508	-1.64119620622358	13.9572261202611	-6.54467613099092	5.32825324021631	-18.6830387871253	-5.53855707386423	-14.1128918382459	3.23738463510277	-12.1768939025804	20.2822269782974	11.3108333419913	-4.37525991509045	-27.9556552528102	-4.5638365574977	8.53142045600052	6.20722982860134	25.311530688792	-14.1146353674511	-4.39886943339194	1.11444832087373	-11.2360416226389	-2.9615784694061	9.81049330850264	-14.6395461535629	-2.46719127539578	-6.69131486230005	-15.1584644429711	9.49506697096782	-4.74529431760606	9.97629284022296	-0.61284141308777	5.82559115849369	3.47280468866217	20.3619953502454	9.92587637628306	-1.68416904168516	7.85073178843884	-4.22090251787923	-5.63674040360717	-0.459045753310468	12.0167458527145	-6.342418052493	-5.10998503047979	-1.52857735186744	-17.5864332266944	1.74177530607139	1.3938489445581	6.11482584040433	-8.64806954439739	11.2879594325953	6.50815217065175	-0.861447036939786	21.6730157023837	-3.11671626434123	1.39102381666872	-8.6273851310482	-13.7841199527726	3.7139933108994	-15.4443454406523	13.5067429894395	-6.86782601015409	1.40944353581689	3.21549639643049	13.2499042512542	-17.561114721335	3.13711126150457	-9.19234500363793	3.73219851978578	33.3950143253928	4.22174300861812	2.26103268147695	21.9392047984146	13.1004552662699	-10.4614220113383	-4.25363907187761	3.67380760640514	-6.9882906799693	0.341889995345629	6.45643984151259	12.8325001947591	18.2212168195607	-3.03242541239747	6.07960157645113	9.48894537602246	2.26165713589073	8.6104146023378	-12.5202399449822	-10.3303087196098	10.8858747345241	-9.45430871445222	6.41786709390828	11.2549523847991	-2.22331739592282	0.425966724576281	-3.11747375984564	-7.87075396788971	-8.65089722389692	8.1391401902531	1.64358111101306	12.7126567830123	6.3264795210507	5.64137118151125	-11.2913510307255	-0.193298440111536	-1.84335873371395	-4.37019214647819
"g2"	-6.2080304648555	6.92916550119127	7.8266817602127	17.9670797489836	-8.9297813483368	14.2116994876342	16.6712805425714	-10.9091044729445	4.18440524523456	4.10742872744647	-10.7776740023553	-7.25583052089343	22.3846710270105	8.30118641381257	2.25445987931194	-7.26310602187825	6.04088350367658	5.3195416556945	10.7349255972771	-2.01389688036689	-17.3634244109774	-0.517926773090878	5.64491941848896	-12.7819960714456	17.0547224516017	3.7854292281806	-14.6167533999395	-14.3289498462112	2.47407228236069	9.74914704053537	3.7487767412944	16.6838468247846	-0.126608194912543	7.10974506784611	1.30831018818284	13.9815760972533	-22.0204622347953	7.13131124903263	-0.989002503739684	10.509176376686	-6.45407542627279	-16.3418947373559	-2.71746798404779	9.1613883018945	-16.4814504958404	0.705186810363529	-6.45781254427638	-15.5917025696399	-5.22664042900847	11.3087179363889	-6.65628207524776	-7.3776804007611	3.80264118586863	10.0921349095994	8.76814521390895	2.41659569076336	20.9488298707387	-17.089332328301	-6.21681275522653	5.1688931450104	4.27825662924611	-11.2783520372862	2.97940560200792	5.09795839341272	6.27335301079712	7.5160608375872	3.18298355078155	-1.85489537430902	-24.8253525429882	3.68765063567815	5.01879242069537	3.15648311942929	6.90124811562967	12.6288056207527	15.0406008860031	1.51387535399075	-1.4073580600242	-9.58631716589724	-3.08119656023273	-0.131577265833345	2.29511659347295	-7.43143335699352	0.88602654708621	-10.1894988695857	-0.749425656260568	9.16508708825077	3.95616396603263	-4.31512302132886	-5.94757646725929	2.94685792604352	10.5364472416595	2.1109138125243	4.07538430546152	4.72322281726179	2.77334300531119	5.20105822230966	0.936091371674701	-3.11893318726871	5.07627212521243	4.39944640211438	7.18419385139408	-19.1453318425158	-6.30353224279674	5.71575245880359	-8.45294669287571	5.50725256976611	3.33472621394484	14.3655370766523	-9.63562271809369	0.0894982704673649	5.20444862915718	-8.91655820231619	-11.0705290115257	-6.96741939092579	-8.82496595462772	-14.8224633202382	0.197448640022543	11.6406523980439	1.03349022192762	10.9856477180031	5.35486057262791	-20.5878605317023	-29.0410134791155	19.5214769374999
"g3"	-4.96892412851577	-4.71717013998581	-3.3830984915715	22.0556199883018	12.8260690658022	-11.2148284809651	7.36757779482204	1.67810635606987	-13.3941919562922	17.4713027012154	-4.05578841068517	20.3415006375226	20.9097505935351	-2.608583849807	-0.0383756012124795	-6.26163905362952	14.4767516190612	6.83824813696256	-18.2555391709904	-6.31276066264304	-14.2016519506348	-1.57315285372394	-1.28825996602723	11.4648233550542	-18.2100927829296	1.6256436644727	4.70290193542035	6.91113596368486	-5.31695060318808	18.0530010180929	-15.0856568442743	4.40313804376597	-6.48841969881621	-6.93694409295422	-3.27022290008822	11.3288303891694	-20.3393296474952	-4.34971012940337	-1.96328306675101	4.99075368981261	3.62664433495975	10.1962203103613	3.51836648639295	-8.01793643918566	6.14899658141711	6.28658222462359	-4.57468845032483	7.4100536613498	3.32917595285632	1.06804603384429	-9.11550971542508	2.08290513357696	-2.31925407420888	2.05883438289392	8.82471105906677	3.82583675619933	2.82645341185315	-1.11259943435818	-4.1856599607488	12.3083225312468	4.0189861180064	7.15045196478076	2.16096394878365	-9.81581639755959	-0.616768360811803	1.86647005581253	-16.111023050812	4.42993002937571	-16.3444745728287	1.94125263685483	16.651365300604	1.41896474051031	-16.9322731314642	-4.38634731836705	3.34478040413577	-0.00933547664976974	-7.01876527345257	-8.31663668738254	4.36259121432925	-6.3143494655515	-9.39950746805508	-4.54773628694376	3.09628019645781	5.15821575554458	0.16011075937923	3.58679514015486	-29.108591510168	1.08685952746886	-3.51223490760995	9.40030511151088	14.8535727776983	-11.439173428076	-16.2036787853081	-7.98444585857156	5.93409865123811	-4.86696332001246	-7.68452948881021	-6.03528263259021	-2.8892290152112	0.110765894287849	-17.8196787857597	14.6371155067005	8.55681462978287	13.692693206857	4.79415283386401	-1.18903619104903	12.4141292915974	-8.98255565669	2.73030796295872	-13.2530246193049	-25.7070040855227	-1.49195483042335	-11.2919718476392	8.05583949259973	-15.9825375532113	-9.6389298966107	-3.64396635634985	0.855420334325314	4.95713632402995	-15.9235555513793	6.59376780972289	2.76491660632164	-12.4839420047871	-4.67736149280264
"g4"	-5.92508356882959	20.3845024199315	3.27128452037532	-6.97266272050351	-9.25570146372343	10.1999108868409	8.99755545994076	-3.50173687705624	2.33380577307068	-5.32237893530564	6.25718527924581	1.35092388610713	5.98645216327808	9.675728590986	-7.00062509232535	-4.65103800711919	12.8178000823724	7.44655157308124	-10.4256233710421	6.72240403569063	-3.94479079459015	1.99387418449843	15.6919522641367	3.92253483837485	17.7182020212256	5.61780888086141	-8.43844392943848	-2.39354478599993	1.0353954843268	-18.1432906910515	4.7630186657157	5.37573065420616	6.30903356842531	-12.6883543764716	-11.888432953341	-2.83008055818865	4.05310478156562	-5.60518826492426	15.4183288535154	0.984354782321697	5.24562434470877	-6.04112118318288	-2.74280096297915	18.6105873099284	0.6477087008092	-4.36328931890612	1.6428159419969	6.86131156148432	-12.3582065916876	-5.61970418193635	6.33853965867085	13.4458644191411	8.10951054640107	2.83490960768059	-7.07410146422145	9.82943443690371	-17.3711686880786	5.33728055191976	19.1801092809893	-1.26405907929929	-12.4315640695434	-8.05299802838315	-9.46343293683792	-4.63964644042964	-16.6051045878909	10.8627135297684	-4.99131380076362	-3.51577865973088	-21.684176899327	-1.83899093470737	-10.6292508763545	7.01581035012545	11.4615315404457	-18.4822465142507	-0.993700766671508	17.6399374523547	-8.09867839286778	4.26739457561219	-4.00177376051579	12.8939313375938	-4.60679459652081	1.14972198120779	-6.58813473494172	4.04504714246003	-19.1205511760526	6.38923285332702	19.4853515482276	-2.02628582186288	2.28412090177	9.3856418003853	4.80485242220833	6.13424551363596	-17.784859141573	10.5147644139833	6.84523547247923	-4.04400280155478	7.2596942441371	7.6099377997565	1.7728040925478	17.9688548439662	-6.62389181669035	4.61380630111798	1.80525233944207	-14.7111934686323	8.77557670710721	-13.9096448740884	14.7445882121072	-1.76306670787572	-1.25271985480944	-1.48946195654298	-8.7763714442169	0.863256946960058	-13.6879668028094	3.56506697479337	-8.46060814850114	-4.26646811695954	-0.878761308243321	4.88791184282172	0.3601516437353	8.59406765284631	0.180538533833159	-5.25187909644568	-16.5873721178921	-4.24670346017148
"g5"	2.224220707187	-10.8860974014529	0.924983272959178	6.6785777851951	-3.01733141684224	8.06266974596778	0.943738297017857	-14.1645049349075	-6.12405781558229	-2.76722140523649	-26.423267657746	-7.49580601737444	-1.18954816936055	-4.34620424911107	-9.17972168682692	22.5729486068028	3.0403456188693	7.81568677595556	-4.4715127056711	4.32744825059878	18.09062069782	-19.7903871674496	-0.447571725499459	-11.8687724965268	18.6809851615794	-20.4622581001756	-1.66577428351579	-3.90453457353562	0.272754532363543	5.70791396676918	8.87706292043339	1.44086838181065	-12.4806226889127	4.46447595334485	4.39833419146622	1.32600882724606	2.04058279479078	-2.10425395231332	17.5248596569609	-5.43107671883871	-2.5484704354638	-11.4611810914111	-3.07243585131363	17.3711212452174	-17.3013390114447	-8.42031638919723	0.492811042076439	-2.15855633378258	12.616328363105	-1.82134704750394	1.66669852300553	-9.82671214419235	-2.85747392524716	-3.58393577520398	-7.70580353077012	15.3374677357336	4.04867085734069	-0.928935070616348	-16.036034565429	-0.674392384015508	22.331422222487	-13.1653657554646	-2.16594213389935	-8.10752406035374	-6.1198690632103	-13.403925087665	-1.37404805236721	-6.87969059347211	-2.85890937425623	-4.03896025012148	-7.20453070135072	12.609919873644	-16.0880062777531	2.63172442164474	-5.79981077978865	-14.2704929900963	-3.74159491218197	6.45621933743135	7.15943062598943	3.1839320673263	-3.04654569700955	-7.3397213536883	9.50881621449102	0.662466251859236	-2.94445012487111	11.7927101683339	-5.89584799605401	10.0375458528229	7.12213858844114	9.54607310702984	-3.71034260368974	6.74908421957473	-18.9121184857803	11.7202509935766	4.17123451583764	1.82257635305913	-7.63097539649913	9.02928002335184	-23.9675890706572	5.78002678488417	1.9738518012143	2.8830310465052	7.2332289348509	-0.773406931440917	5.31619483184808	-17.3512770198319	-2.17552270858096	-10.8701032782268	14.726744635412	-5.99603460268173	0.0797268338622826	-16.6708218673243	-12.9415184821934	-9.48115189075607	-5.39452409067362	-4.77428236867569	0.0817485695994182	-14.5782438747604	5.0074727447515	-10.6420759374215	-7.613937609645	9.36212167762548	2.20254144231558	-8.35591559206958
"g6"	8.16602259631923	-29.6206051676762	-8.37298257895406	8.38264210336484	9.46078813835986	4.56346155564571	25.5206982086311	-5.07374104815696	10.8789282952468	-8.75446339226227	5.69914124921627	-2.77065970972659	5.47995591508626	0.109387170243493	13.6900630687125	0.17150137814042	3.61809869687908	17.1267520542712	-3.58705368703543	13.0374821485738	11.2808614559751	2.01710948083322	29.8655272725617	-9.88207199438231	17.6495207122049	-4.48272355180575	5.56503928260617	0.797889087201405	3.10463516391	-12.2530907294243	0.245137927307455	4.27917014334742	14.9074523129049	4.41694317558925	22.3471326188534	-2.6833349793339	-6.16709409243343	-1.90636527831209	-12.0158394625968	-4.30095530796503	-7.74974154842094	9.25253351046001	-5.13645185038742	4.66782844418439	2.13025132305489	-8.99327719799586	9.48714907965489	1.27465814151744	6.29895947278046	-3.41480833492792	-14.6641267325365	-4.12242372689172	-10.8479530726049	14.8438731880024	19.916648458861	0.943510749315031	4.03330028917967	4.29249138859351	-4.19328986205066	-6.85198931959385	-0.973048712450614	13.408210078996	19.5626666222143	-1.88735356637512	17.3962108908893	5.03958381937812	5.07055385230541	10.0397332029805	-11.4534464107711	16.5770334301943	-1.5065748805004	13.1102947961699	5.87669009300512	2.32797312956137	17.4394698808358	3.63069079029822	-1.85132494982828	4.84762824811007	22.8907846546004	7.81076675115155	-7.82008840046959	-5.25568123744658	-3.06143901089083	-5.25388862057298	-3.80640539004618	-1.77438693703073	-17.4301310666734	6.1152308395763	12.02069112333	13.4191682342216	14.2734322837492	-0.553612445040954	-13.4029915120382	-11.1716322140998	-23.7686680834176	1.75988976564977	-11.5103767315008	15.027292684042	-7.57757838433121	4.48118396249932	5.80518398839993	9.06352248710918	-6.00152361282889	-12.962576228995	-7.00859742710344	-9.99224350855181	2.70339502399839	-6.84292341363206	6.86619238556368	-0.000129769828462485	-14.8303931585279	9.85854287981459	6.85864510870828	-3.88203726289192	-5.92549666832205	6.14079442682273	-0.381372748297828	-3.86017481139425	-11.8930602558888	-0.301884214828087	1.78126175275796	-3.79444062031179	-17.0541147849391	-8.85333175495196
"g7"	-3.4899211813106	1.21889459617704	3.05386405709817	-4.10590326553318	-18.6326423391283	-8.01550045521975	14.1889469816969	-6.08668306166545	-3.59363476832903	-3.41956872479839	7.78600017457521	20.2873460071492	-3.30081164639376	8.27972302525064	5.863813190151	-10.5808786621359	-7.08252247289197	-16.937431507208	-11.9891785714006	8.71972524621554	-13.0142772887928	8.13070289295538	-10.4109490142323	-1.65529899566766	-6.06147743677679	3.23486374450405	9.60260399589111	4.60666701441471	-2.10698834611787	4.45011145026138	6.22532530039209	13.6825286570567	-13.7469459508491	-13.2795215177295	-4.43671531844343	22.5055459918968	4.19681375493089	-2.51707842757971	3.35804577417203	-5.49426624680793	3.02824522751903	-1.42268257441085	-0.602683733520944	-0.137690254924451	-2.60012531859307	-1.76984989713488	-9.26353909844087	7.1916635006974	-14.0843135695423	5.47836927246552	-11.9238831595737	-0.937394978392777	5.11612821193968	2.03575098949396	-3.44694251648962	1.01506796739608	10.2624261621439	-6.22291329442453	2.6868734615258	-15.00027223513	-2.17383498242745	0.997406499839311	-7.44044144376294	8.17518317580533	9.9556778441013	3.33562702030451	-13.884742666475	5.37462684057725	-8.37716383658422	11.9113132542275	-6.59818827620042	9.33411343357533	-0.0175050880470539	21.6197507787998	3.56270655897037	7.25028108903636	-16.7878539019042	5.57404525783514	3.92243412869048	-9.94927492648209	3.39465060322074	-16.5277804913043	-0.52221302935046	-6.84654423856252	-16.4224642595024	13.2264149030852	7.16461050308685	-7.23326149044136	21.4963364046163	-12.4717454492629	14.8049912028682	-16.0391268774646	13.2300094429951	6.89911232426506	9.2101732428727	-3.13385130133836	-10.8422253069439	-1.79982118398708	-15.0177557154005	-0.00582222936191209	-7.88325683891585	17.4975091711868	-3.83638982850825	6.33813184311104	-3.94391958118648	-20.5140661841781	-7.7900964256121	-4.22465178904556	28.9852711483315	9.40843191827332	-4.21245347592365	-3.27062129768233	4.53208230225632	0.0872614132810228	-20.9703032172093	-12.9090320587482	1.33280964751789	-29.5564998902722	-7.83211910673191	5.45551265578312	-10.4704413229278	-12.7329001857539	2.99564160989482	-3.41436083984402
"g8"	2.83424611691011	-14.9520066808588	-1.17321215294936	-6.21967283215234	-8.80049999835593	2.52036502727263	-12.8178167401107	-5.26205616562612	13.2169846679408	-5.57552217024021	-10.5349492355051	-5.16053162111852	18.1965926284196	11.6737845169774	8.89830513873102	-11.9572762169996	7.47451336922775	4.8849003032698	2.87126180920154	-7.63589959963171	2.20663997189698	6.82036059236827	5.10429508158438	-3.9167434399804	-3.39160744786762	-16.5849194866842	3.70257513204777	-2.98912503682066	6.46501861981996	0.977216549138809	-8.24909401338227	-3.16795573977068	11.382969357179	-9.10008015658478	12.4172931316107	4.24272712716235	3.5788842286002	-2.55785499958078	1.4402773565965	10.5128568419453	6.16661737545375	16.603699954975	-4.2793695084596	2.25150497611702	-6.98293734151867	-5.59707312189241	-3.63687176484501	-15.5097253361029	12.9647520871196	-3.27573169756883	-5.98341838590948	-13.9042102747165	-0.415978902780854	-2.99782496330173	9.57244351992322	21.7881542762988	-9.59404884419351	2.85579853273861	-0.792652590719474	7.67141559641402	17.6054147281339	9.6233259841488	3.54284457184194	15.1117459187755	-5.45855229897921	2.82900660730903	3.28665504942176	30.6086895006668	-8.67857571379229	13.2916412026285	5.2490912278718	9.1002270573752	-5.45527277324207	0.935707513929442	-19.6544312588857	-10.8349468287276	4.44308662628174	-8.18142077860947	11.6831401063185	27.723798229998	1.37050035168078	-7.09750837369027	-4.06536364342819	25.2004127553802	-9.96731393192949	9.31011763638056	3.53475551449581	4.9326533281813	-14.9403198275072	7.9498811998004	11.5543875801859	27.9946276619721	2.26773050103027	2.44426430570722	2.85119165371179	9.95988210442058	-6.40682525074758	6.8035893521623	22.8296487170358	4.41718391295629	-9.3547356022971	8.55532270593493	-13.1022681481789	1.70200909731537	15.7186577107074	12.1263833289258	5.90818802530555	-0.00993997222235713	9.78735686939974	-2.55409917568114	3.5279279584837	-10.4140698451831	8.48602005782142	-1.98853286559267	10.0205912976371	-1.13975765374271	11.918943644442	15.1491930254973	5.84160849815978	-0.48607403544601	-18.5169349927847	1.51645184267887	0.199116489018129	12.5199087730342
"g9"	3.0282177640669	10.9094641357866	1.47284321338281	-6.07579762612863	-0.722748459529039	2.56402412952227	-1.66059798764381	12.3284875939068	13.080453335149	19.6585009913373	7.91212128228766	10.7045890311377	15.3550017061872	-9.44151048017054	-12.2951800495033	0.941588771089231	-0.367230405512503	6.13255179608552	13.4709588680626	3.09066019007443	3.86374574495771	8.79137107524588	-11.5516895707816	-6.35589989658829	8.61791380461566	-19.449138285836	-22.5912737560544	-14.2753169197817	19.6711221169494	-2.56240345845862	-14.155991795853	-0.92557118181912	-9.43680180670789	3.59701720810968	-4.21733299221374	3.02917699385768	-5.50966159216336	-10.3641519918366	-11.3080069722938	21.0317503692938	24.7324871031362	-12.4617657906869	6.68766193431635	10.3273769580736	-1.05885874380954	-0.824363187207533	33.4183922805628	9.57697819409841	-2.87300045326205	-15.5714150398685	-5.3269005462026	-3.54227849425876	-0.648445715782428	5.81778413544344	1.83324127091994	-1.66402485702404	-9.58436959437924	-3.1593069277567	3.61588960103004	3.71714458771101	-14.8130634102612	-0.164956328334035	6.74661129621394	-3.04490530590032	0.964321221951026	6.36328465282315	11.4680397825296	20.662896964975	10.3626237660498	-8.59251456149942	-0.31920852603037	3.91013713913768	14.8479742470879	-16.4213695648144	-4.96854507801683	8.31138822957983	3.76450440301644	7.27936294560865	-9.97179774643243	-13.7329473381966	-8.24252182659035	10.8300987512706	7.44679955693514	10.5280282654882	-12.4825082719583	3.17329853155883	-10.4568421820914	-6.05470857692452	8.29562596877945	14.3705864087098	2.6590929616706	0.525694116989414	2.47896947486444	3.71254910074933	3.72109438069625	-1.47726350415535	2.32275526861306	-15.1453624211448	2.68634857970772	12.6514949251751	-0.608658228893251	-0.57642188074469	-5.75210140881569	-7.70252707031078	-7.10669569434032	-6.28367898463226	13.9893078188807	0.959652616642791	-11.0584537943061	10.5622379208471	-13.2197269808011	-4.21047730303502	5.06037992633129	7.66643548378366	9.09188362583451	-5.39782263205114	-22.094772547001	5.62472143488988	8.91519615087407	-10.976428497606	-7.15576257619524	-5.32955276219296	12.0677538857017	-19.1263028376888
"g10"	-1.57341892774358	-10.256356863088	22.0813524002578	11.3027672537035	-0.830821327929897	-5.87112339293062	0.103855662456784	1.30453603014467	-7.07809637914058	13.1151973836971	-0.71877818140344	2.00443161856616	1.88315195305824	-7.35446247773068	-11.7541759225523	12.533980142189	-2.85044255927162	-11.543354142742	7.77342784524042	-4.80550334260426	9.75354011976069	13.5061658730444	-5.52127017786255	-8.97735419459605	-9.19672842351512	-4.37369635808268	-9.37076502839499	-4.87301039455618	2.57067457525994	0.264915775984959	-15.8587921324438	-0.400737967657799	5.05119765386467	-5.79195182164313	1.56542122800264	-34.3451924336656	-16.6926357601632	-3.56175847578664	-22.0714185955218	-0.947969546271751	-4.54517781074599	-12.1521932090164	17.2630799884014	15.9306793379792	2.48943784356109	1.10581315514759	-5.99168679334487	2.46313097133965	5.15434236545245	-17.361703000947	8.71496900584369	-8.59010475145213	17.2328852950351	-2.53822939098232	22.8396084853155	17.850796494971	11.767257705479	-6.12421259029884	2.90736403375112	-2.37542634376841	8.18634550610138	-26.7537960438341	2.24445363108468	1.42906272774917	6.91091535123498	1.9134095048601	-3.00548525740495	1.36054743587527	15.5240275413341	-5.50854694075837	3.89366887493378	-7.87545856204565	-6.55700417186323	6.54024742978184	-10.9556466455084	-2.34145982605426	-2.99491240294216	9.47683640653438	8.32944754173496	-1.38943092609405	-1.34453567864507	8.73727043370321	5.52737130291679	-9.54870049951559	-6.91166329961558	-7.88567227793813	3.88365166400393	-21.7271412430132	2.46011174308988	5.17377792077966	-0.360454714023213	4.39895842498729	5.20346591050846	-3.34609723967064	-3.05644928540547	-2.26526232212981	1.21898976025187	3.76530201642044	-0.349923376053403	16.1958109754269	-3.90602845017288	-1.51574749947037	3.33981318691434	-0.808137887407668	-9.78274245796636	-14.069199748064	-3.96264964383139	16.9295454219188	-10.4331733752044	-12.2210132316015	4.34854766836138	-13.2170237527324	-3.50001375928106	-16.9759227327389	-1.38239190944848	-11.8180738034561	-17.9055376634009	-8.68521809932057	5.87073643150354	0.0369161167865079	-9.28289319179296	-7.7058498330538	-4.01418268711434	-11.3074012447621
