"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"
"g1"	-2.68746870368837	-5.13121962064733	5.73782826847937	7.19530419578077	-3.1138227590546	-1.81647471822028	1.25048918934883	22.293494117691	7.41430203283926	-1.87461492700909	-0.973905716628609	1.81157300034369	8.19042575000873	0.988887728574251	-5.38932432097435	8.47356914321237	-17.3329670631657	-17.1624600877841	1.84823709434661	-3.35246989056015	1.88257419712117	-21.3052120888308	-11.4598648993084	9.6282957677339	-15.6042749969717	11.3819149113439	-3.86425007338292	-2.53777695844342	4.63344882927925	13.0451533272574	23.993792262955	-8.0462306330333	-2.17847974718374	3.63929602126686	-4.787553273516	16.6704026403337	3.05988950337642	-10.5251134603663	-4.56118119296939	0.0522250197299871	15.6589887111625	18.368568876459	-18.7648358731676	-8.14898971001446	-24.5153948682293	-10.6426899957442	5.86099210503828	-3.62537529511529	2.99452101162143	24.4829878718895	-3.91911666957832	-1.44483410537668	-9.49614824929834	6.17655243308854	-7.90863763003681	8.37523468639887	-10.3302063729989	-12.4241552205377	-3.15825907011805	4.09048014623133	8.50866978601858	4.22759813555609	8.81172092066974	-10.6053817688699	-14.4071479690752	-13.9309858396309	-9.60175031367368	-14.9030112120389	-12.061756977272	15.7243462969939	-0.235412003004251	10.5078801898586	-1.22715670221036	22.3918242628009	-1.07219441978201	-5.78859648787933	12.0795675567554	-2.72691113002423	11.9782263166568	5.80385703858466	-9.56811523088638	-9.29846422831178	5.14091354442214	-9.96607591165685	-21.3886134467928	4.98140580196113	16.5083777963237	10.4404554232358	2.8779218630225	0.446757370932501	-22.7417259768991	6.59551743697124	-4.30964449028906	-4.090751375711	-3.05125228791672	5.07011166793258	-9.34958793577784	-2.99542440446616	0.392348213371811	-4.48129523601203	-6.15903338822345	3.61621303358425	-2.84787923159758	7.38849309661775
"g2"	11.7667709349725	6.21272487155941	3.09534256215329	9.571765328628	4.31853703116062	25.2983150528402	1.3284893686234	-14.9829550142957	10.3697161474981	5.82761818993762	5.91123837539051	-12.2499801530827	10.9724929755842	-12.1048148590586	-7.10055552196917	7.3841849174236	6.09438952844294	2.03920867720963	-5.49417706893773	3.64061882229399	6.24363492769967	-8.31506080477407	17.5113996080112	4.70667511123109	-4.00930037099231	-9.29080611600433	-4.8298764552475	-7.07232127150125	8.52587179020462	8.0696032216283	3.18810349641212	-8.35492196602219	-3.49644754887862	2.50192650689277	-1.52408062801385	-13.4874012903066	9.26136462873876	19.7212673867493	4.45136774647187	-1.07606249317448	-4.5591235255008	8.13679361302545	-5.57822714049945	25.4513180434653	-8.83153079125361	9.04655832210159	-3.36142021183293	12.6590801284966	25.0391855764402	-7.39051636541086	-4.6142710708916	-11.7565650175961	-14.2447195053484	-8.3501637998125	12.9833168012678	-6.65484936532303	4.94884947242032	-20.8693091492062	2.39368033144086	-28.6679337031413	10.3900617433777	0.262323589528204	-14.1044356917793	-0.401333655860984	-3.76669537318317	8.46373268705106	7.56232130223286	-0.52577077221645	-6.28526411437772	4.72387726463465	-1.48308536618912	-7.37834114655316	13.7466346926985	-4.00184111483028	5.58742663592736	7.55415974447647	7.46621222898822	2.28890952305791	5.2837653050037	26.6724687318497	11.6151008956502	-2.90873176516054	11.7303176868676	14.6500616491727	11.0578066066873	-6.35239155750771	11.7661319488508	-4.92581486176899	-11.384543505973	1.87982136566766	1.80059379688475	-0.148168854602488	10.6214428803322	-5.6505097983921	-1.92532162677959	-4.23228908104699	10.4924032701342	0.884475810219219	-0.0365003672981541	-18.9832311466614	-11.583555322375	-4.30316027505252	-13.4076394936072	12.1180597593924
"g3"	0.161729817801154	-3.71725226295476	12.8270212160356	13.2676896008975	6.43784935871856	-9.78343120302652	9.67142404567324	-1.03435286575003	-8.80581555208202	-13.6445963210871	2.82391304527527	6.07185540752264	10.3914299389084	-4.5168816089766	-13.3347300706742	-5.02663310145523	12.3882701424863	3.56064925297701	-8.91093792171609	-1.83632603848828	-6.07040624164647	5.70094051015368	18.2932862281708	-19.7236770906724	11.3670603073348	-10.5723878836036	-17.6326647041674	-2.29623055657666	-4.30642186887544	6.32933363464015	-0.709064210791989	24.6094204051675	9.129068587936	2.32099544710107	4.5893499402579	-2.37617517930294	-8.34211371796658	0.46178896614011	7.50296211832385	-0.799937341287291	15.4742019709081	14.6981346238697	-2.67031107501764	-8.80057480438192	7.14238102314336	3.65865513330506	2.65231632134451	6.89431194461856	-1.46426117832614	-5.58525833784769	-2.00103979810744	-3.88638256402713	5.86173320440237	10.6482001071923	0.801354540399463	-23.7903335408133	-24.8692654761739	18.2001321947322	29.6512245256172	8.48437435933277	5.38867989498835	0.11630683933337	2.46394814329148	0.868738824170606	-6.99077621444878	-0.50223163553326	2.21755260361001	-8.54553379937461	-3.40589108109998	-25.0527025519678	13.3978766388253	2.9196722362568	-2.88372404558054	-11.9533091688628	-6.86209733640399	-5.50792509269524	3.71779225224223	-1.96189262689773	8.74541501850339	-15.659488658521	1.70662371355691	16.1615205095253	-17.1224828864386	6.48374821830789	-15.3514085646735	7.89447214997246	17.9920267501006	4.93763888349999	-5.40407578316577	2.60722346553486	-4.02941224916489	-11.63310703274	9.71365501518395	3.50095143596231	-10.0039820756312	2.98358855348196	-3.92421103168607	16.0312819698946	-14.3765527419069	5.44280951261963	-1.25690689916302	-5.95165330214355	-17.1385163687025	-8.17630513238665
"g4"	3.96767257663873	-9.45192152035088	-6.30115228170991	7.04499567354958	7.48593838299661	2.31361787269807	22.6012384861375	-6.37356039726853	-2.22325924894217	12.3531303052377	-9.30930849202159	-13.4515906250759	13.7092295805223	0.309225153124045	-6.40708682660596	-9.11714710026679	-3.91393489367664	1.77626499739453	-7.03612292405581	1.55935993793498	-9.65307515216337	-24.031636423882	1.13133976484478	-10.7749561735683	9.80195448304332	11.5948849396296	-7.95256837792327	-8.87173895161378	5.99869910050986	8.71811043421078	29.3460006569423	-14.1803329785882	-12.7488321369529	4.58717256781093	7.90800846091142	7.52458181615176	-6.96624954029027	13.1080229113086	-1.33174832032083	7.06235508897693	-11.2495065583563	1.42858340947214	-2.49531628629197	-5.69332964084284	4.02930044642592	14.6707064084092	2.55344554440778	-2.87991740587166	2.40167974191475	13.9427700292923	2.51418064956162	-11.3054111497047	-10.4303137011817	-11.9293925182806	12.6701188222065	14.6928220773222	-25.0866956704616	0.957968724359445	9.92212805041284	7.35915515753843	-3.07929999278621	-8.41621715971767	2.32880815361716	9.42164198639293	7.13697866789457	-4.28604449394721	11.5828713345617	-12.5205650116852	4.91466832478055	27.0094289280307	-0.485314588078035	5.20907433995979	-1.05373595515285	7.9788952148949	14.75504409003	2.83197059586623	-12.3774940411484	-10.8959457843195	2.6039438565232	14.4640957605678	-5.69868706092392	9.69005296245981	-10.1793482994598	8.20693488046898	6.53897409951037	7.30226595567119	1.79546343879386	12.2497889161197	-9.02564380612008	6.48176254177935	1.28689459825585	-10.4674684475482	-5.53900544225791	-6.84935033621912	1.59601065379988	-15.3272430851624	1.50524573574622	5.81130515903669	-3.73710737958338	2.03027004797397	15.0301803428352	-10.0656004225255	-4.96290903432961	-23.5025682719686
"g5"	2.48188940452062	5.57818324632492	10.7643152352048	2.37110675880255	4.58055501324035	-4.12945990678229	-9.68419818669596	-23.8282492919695	19.0160908254444	-8.23351700613155	-4.04224638728572	-13.0609361183288	-5.4307615047717	5.4917400945464	-9.62788422333595	20.8153525156732	-1.98064021537783	-9.6860597218487	-1.10472634051855	5.81887363402984	7.60827655346567	-9.14929981457585	-11.1132028840686	-11.845143927152	-17.7710721116997	13.3151385435473	6.1819044775276	3.63394803100052	-7.0613532289964	0.268568356475035	-5.87340074138162	7.68744109582548	-9.50599242549462	8.63949949471379	-7.39724851998083	-0.381009081834712	-1.46814020595401	-15.7043598604842	-7.63391172719173	-4.88106076161597	-6.64428690986206	7.80086363925103	-12.6257626489844	-9.32472315691209	0.451665603805158	4.10633146290442	-10.595407991959	1.21691661455803	19.9758859434884	4.50177233273452	-2.09493770571119	4.36693377545876	11.3029109443988	-5.1965225915322	-14.1531172889359	-18.3569509363725	-3.9845107302074	-1.64139843274072	8.23913544340145	-5.70264493101627	-16.9983718515828	-5.91702467480498	7.12964651254832	-7.87645260814792	8.4604725292278	-3.75873637208311	-5.88868613990056	-3.45076459738613	3.45831184181014	-16.2236975001529	14.7004594895926	-15.2432845129815	-20.0837786492427	-12.6610132092738	-2.06013484592377	16.1992532593648	-3.51193337371164	-0.776402637432311	2.84082659811513	8.50772563750014	7.01327995742325	0.22364998579557	-9.24408125409908	-0.633495755720054	-6.81736527753619	-2.973837759213	-0.581393123975799	-6.33124881269219	-4.72315239252132	-6.82670232499146	17.4359914173699	10.7342084468903	-4.96455987507361	-2.4109586423995	-15.7784615771415	-9.83963530507408	2.94349953402093	0.883452793871681	-0.448000638306506	-8.13770592811888	11.8846653256143	-11.4649495720588	1.5300640777314	7.68345760403832
"g6"	6.84917636526709	7.45984956668257	0.413998857183163	-1.23355704223072	9.40233444782223	1.92781682060855	-2.01301942442106	-23.1760464468669	-6.33660955866102	14.5015414788856	13.7585792209169	9.45927294289606	-2.14602120311276	-1.59722906081331	-7.2014530631913	13.7062583199296	5.83442262918464	5.8332135281605	-7.40759348601114	-18.4521156308755	1.8117052447204	-19.3736940259828	2.23972231038674	8.82790798548824	0.379663643694866	-12.0400821980439	9.16593499342245	15.4907715337637	-0.0369529494397613	10.6692945715406	-1.64052397551492	-13.0039710553983	10.7875781924372	-2.84606537385651	-8.16378785299091	-3.97070667727505	-3.92774160473134	-6.16663826279954	17.354807019352	-16.5231080060338	-1.51226498530255	20.2487967564419	-12.3366144613861	-21.4173456112701	0.0743440255959391	12.6743139391998	-6.19214704471139	5.94000957730468	-4.90359433746296	-3.20160145925215	-4.76059096176234	11.9284264107085	-7.25595222715484	-19.6391618320771	4.43591814023087	2.77372386821471	-10.1314148221758	0.385201100745362	-20.5179612520092	-3.74783889056827	-13.0588233530742	2.23490401921823	14.1733459671601	-2.18382180088814	-0.460480158389827	-6.45490126268581	5.95929517136484	25.5810240970711	6.5897697046815	0.0131393054249802	3.16942830420116	-1.16621686734072	-3.67479771259093	-7.54548986194323	3.52304595450107	0.831173621806972	-3.30907023999871	-0.513732901395763	-8.84395321225099	-18.8962953576823	-17.545137402813	18.4331804934432	-6.15926072257717	8.34350828091763	12.8450508017699	-4.5529704239167	-4.44389443239693	-6.60623366804447	22.3152747762697	1.11345456628197	-11.0639209099732	-10.9877091640123	-1.23466916393539	2.200013728976	1.47473010482037	-0.668294245330308	-11.2544035140853	-9.41701943932644	0.307999596439764	-10.2341203736875	-1.18209005812838	0.99983997637469	-10.1216990815072	-3.08706020639657
"g7"	13.8755062343519	20.5335022724617	4.13096801401415	10.7199277697521	1.36236684806639	-3.07142605128298	0.243987808248873	-7.63065087056433	3.74813779828761	-2.97091110643091	-6.12817158534753	6.2357938149437	-2.63132023920777	0.0491791266158212	-10.3671213738909	-3.99680205677183	4.73078766741462	-4.18034670583854	1.40711649549298	-10.212871081946	-3.63293117755352	12.0152416091704	10.4907342022249	3.6648661045598	-13.2308372758325	3.30813517450013	-14.9977588656881	0.667652163492365	15.6420218065063	20.1521170417614	-6.30949511202178	-17.2494898773472	-7.77962219300401	-3.20373860143226	0.846794184688743	7.7130963721203	1.39015064981041	-1.95670302149862	1.94508653284395	1.44899766035173	-21.0528328268674	4.22306390535374	-3.32204987853	-7.55299436207519	6.599570374915	-3.63582977104027	1.0144058247305	-10.8210394383436	9.21349572284073	11.0974665981205	-22.3200225580373	-1.71990724730047	-12.5325110229322	2.55146731262414	4.7912506139455	-1.7297164095904	4.24738258443896	6.90557949700072	19.7666186746245	-2.73134684588082	-7.25588574284516	6.09996721678548	0.670699743168021	-3.94522092202677	-0.453658627111697	5.44054009348687	23.116166163448	-6.5964690027674	9.52434015003121	-4.01989027362028	7.2575659137756	2.3363811852199	2.63418457418292	-2.0115558691063	7.7428543477135	-3.90830933328361	0.698549307319216	-2.42641216082087	-12.8939711996542	4.33940631681775	2.7240275860295	-15.9470315379375	-4.56328295677924	-7.47635743133994	5.74021403423617	15.8501586099118	-4.35137998834961	-2.45629618982809	4.34943886683658	4.72877366345593	5.5751948974794	6.55014790397854	-9.30638883866775	24.0532186283238	24.2622970441265	12.2737813008596	6.11903678328271	1.60408835886238	-19.011534813135	-10.4710260004779	0.935389571085849	-8.75925394262167	2.67339066823668	-10.1170003295162
"g8"	3.85266399979634	-10.8322555413156	8.88071783013111	6.49772136289817	13.6648382812277	26.5403263015871	-13.0403537092496	-13.2655502968059	5.68836287174711	-9.57243533481124	-18.9342960548752	-35.9303846297513	-2.02275267106205	-5.56817970372696	5.55086019070542	-1.10558454619071	-3.54902420920518	-9.97759058061653	10.8299370769954	-17.2004139740971	2.79424530406397	3.28547510447343	0.387940215507975	-6.92592853345055	-18.3626454138401	4.78338540416193	19.3820454240487	6.96642699623697	3.11417151775328	-8.32167445654731	5.82954522677579	9.08234427521337	2.72091847065746	1.01698608098194	-24.6168024980336	0.493606401237726	3.08645697535625	9.46647744223897	1.53614376098824	8.67238338916687	1.00864323865874	-0.523770289316463	-3.14252075496256	-1.0029652480988	-24.4116408335624	-10.6670104440187	-16.3629541615426	25.844682281004	-16.8811565026032	7.52410056290374	-8.77373309403792	-28.739293412163	21.0026346859677	0.814300960124063	-5.0166135320782	1.0147137872515	-5.83072267081171	-2.24601008820345	-9.88667432855115	0.936594034289004	10.0702923924948	1.47083151050576	12.4888239676558	-4.59917733422218	8.32162678584953	2.87957646778628	15.9373800077607	9.49647391934913	-7.6630681047198	13.8907332396689	-22.1239549262395	8.52176500298412	-4.21381214180667	10.8719246740643	6.28007098337768	-7.04054563220718	2.66743071270434	-5.26300441044885	-10.8574817813479	-10.5422339154066	9.52498384128472	-12.3869417700292	9.68948541404803	5.94367949015832	12.7099324082751	4.85419275219152	8.80779128049763	-17.4829713650251	-10.2465373558068	-4.18484099547841	11.2716084233499	4.20784876039017	-7.23552922998025	6.63792999633214	18.225479436147	19.8511712506155	-0.501643754370342	2.58663419710008	-6.53057444475497	-7.55239848917122	-1.448690034413	5.17836575763865	-9.62044494399385	2.79633593336047
"g9"	-12.4971704611601	6.15913187363172	16.2512171579299	-3.54576049355275	-20.275936749988	16.5310348226547	15.889700085075	-11.9822395689238	2.06571583684808	-19.4178139294263	-12.4002258484815	14.1151141534466	-9.77760847266793	10.1044761058687	-3.39291553736791	-1.20861142387197	9.93551060767202	1.37504855574358	-1.74789916028327	-8.36053262934909	4.46051185895085	15.2096589319469	-5.53824779038817	13.0145392578974	20.3163132232987	0.111255496200163	-20.1794418169857	-1.27440419851791	-1.36222131245396	-6.73322904211114	4.50493221881367	6.81382878918891	-0.267256275125549	9.91734128507249	-18.4836848600766	-4.53494511420777	9.63381228495508	-1.09918797798768	-5.18242539421358	-11.4925027936996	3.39157466283581	2.36963309072838	-1.27200012238018	-16.2527319267843	-2.33234290764866	26.8517187408524	17.1793445942447	-7.52726298480829	-4.68052871314265	-17.1894319429799	-17.5736214007177	-2.44468807049646	-18.6058194447542	-3.92935706234154	10.9543171179862	5.33744501506558	14.1022185986973	-5.51977169291479	-0.924707166090079	-6.07910277699119	5.4793785836009	8.97938410228934	6.15580251418892	8.73771498898163	-7.59077832264054	1.17831962529568	0.88296202492628	-17.9193121478332	-8.73314818731392	-1.06244448591719	-4.45692905976735	-5.66967259538483	10.9283316609634	-2.63331631016281	5.16795776291866	-2.06109325794085	0.494412493445914	4.35858658155332	-9.93567067392024	-6.09038941265693	1.67206100224226	-11.4125406979253	4.18819192287234	2.58275362644816	-7.64527629261629	-19.3547063413946	2.13898515359129	2.26157996894537	6.65010238069628	-7.02786130125686	-11.0680598593695	2.15580082966288	-3.3633603642075	-7.16338375881651	-0.0216935330850266	10.3569802299567	2.57612084198246	17.889689525882	-8.3194103114024	-21.4550483228067	-10.48888660594	-11.5168323730734	0.0430058368266607	-0.171431794803321
"g10"	-0.603585410721481	-17.6726289578131	-5.67504337305684	-2.58952892430679	-17.8899802653516	-11.7360140819366	-13.5162030311662	15.4092004707267	-2.94613676924512	-3.74874281912203	6.9414278957324	-5.45406254357965	1.162204547355	-6.44968593057101	5.15570856717129	-6.5434785874601	-14.5234253488503	-0.892951773640812	7.52873610052764	2.17463328733082	2.18292335086677	2.70712733023134	13.136100863933	-3.06108376838823	9.30213370927944	-24.4933958168103	-1.51156008248821	7.72986531707651	14.9010403062131	12.6622617926058	0.570768107520043	-13.4295612783595	-1.95329082812814	-2.41815404219923	17.3208323175586	-5.42004939136227	10.8468589660009	-2.97682986160501	-8.40464577056598	4.16217019458722	17.8563571418572	5.56249894516246	-11.2173698884891	4.02821694364016	-13.8966537165791	-10.2777606888501	-11.3465065416562	2.86146540418069	-13.1546311160602	-4.53541061496462	1.66511363979166	-9.90034774305755	11.6600282450789	8.47086928488517	1.20940834572656	18.8894821243304	-18.2114201711572	0.106049684456041	-26.1740859886673	10.9350324919735	4.02547727498183	-3.62796581587442	6.99864029520465	5.46630996316167	5.55757620916343	10.2228475868159	12.3375113501318	4.57791449114246	-11.2439071734362	-9.29130111365249	7.00287192093374	-11.242036429713	-4.3033703952297	-18.0605225414636	10.5036140842531	11.7188423195903	0.995037934027938	8.72481327961771	2.18821918298206	-3.52513444753973	-5.16232712084336	-6.42196346587612	0.815810341462773	7.56865858183728	-2.60881026251101	3.22096993441681	14.4488272536759	7.7989624493529	-7.32458752252042	14.2817956268925	6.34468477327489	-3.818332597997	9.83687391024703	2.19591686054809	9.47700793093107	2.97933394603492	-4.30551347681436	-0.295902414210323	-2.95997573407475	6.58571656607022	-3.83939425272733	10.0588019192282	-12.1470464318233	7.40250170848156
