"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"
"g1"	-1.0667261386229	-2.44404333370583	-8.06451469413929	-0.650964041106575	1.8551854802552	-2.20230023491016	-4.42761758748759	-0.887941719585795	-0.344820180863041	5.70794907774312	-1.12571116124101	-2.65682038749017	-2.83147262161017	-30.1541943507747	5.53759641689111	13.1255354231963	20.0949081067205	-13.3158444246747	-3.95400001754517	2.03912909647322	19.8041839245339	-15.4403650425127	-15.7898892852721	16.7696920907943	16.0527902323838	8.01169596975704	-10.7139225149213	-0.0194357274677201	-6.42002109211711	-3.92081901620943	-5.57776176281939	-12.0178630448469	1.33149450003429	1.00871928849329	3.15171865989461	-9.37882401370536	9.00315586595896	-10.247320549116	-7.82170625908144	10.7037170707473	18.0498700060037	-23.1609870034186	1.96924176204725	9.87414704456102	-2.86795967507144	2.5028975248802	5.31183161284094	-7.62623191407225	-7.68079967181244	-17.4089830491412	17.938361254396	-5.03466145531632	-0.895121536859116	7.89523840029288	-4.16674979374545	9.05040686614639	1.56112487495563	-1.24225988938245	-0.218509913893266	0.342327089150473	7.28517760119705	-1.37377368002174	-13.7561683902089	-16.9989340393362	5.6709603859685	16.6026337472182	-19.259406100274	5.21912838199131	-12.8461642308034	-24.2136781351896	-10.983185253289	-9.84831813220354	8.51669529643787	-13.2155275900199	16.2397868290752	9.58759310883327	2.72472785563379	0.427927005002431	16.6007085368554	-10.8387970712379	-8.00659381438005	21.5457016141996	8.72895435455183	-10.5253261751314	-12.9125826487312	7.26968743590682	-3.51733833357713	15.6632416844351	7.12437468371543	7.11592869707782
"g2"	3.66231730054341	13.2359331702791	3.05752015946678	5.87802911783287	6.99963701820966	-6.74378211830587	-2.97386790838313	-8.88347979621686	-6.13076726040356	21.5093542698271	-20.066864617121	-14.582637330376	-22.144563487119	6.14569783183824	-7.00497128317962	3.13504469162417	2.31471127417836	5.02565577640942	8.39162809206107	-17.2837974856028	-2.77037801645884	-7.53076414654894	-1.85659154745697	-0.695869659256722	5.38601851990162	0.654496442480958	-22.5968342803328	1.53170609850555	2.63560080430434	-1.00870307421747	9.76966436890829	2.70728470810594	-23.856572403771	4.47299795316592	-0.461876626460521	-10.6686556442079	10.4585744541313	0.971848531501829	4.25989150709729	0.41185008819975	12.5860715680188	-3.66654626290321	-11.3663536954369	5.92021973583853	-2.88855672487062	8.46979974419948	-1.91497668269851	4.68406503231973	14.0351029074111	-15.2222837985964	-27.259356673122	-12.291081096352	15.039755608425	-6.51351881483894	3.52428313961762	24.9387454259698	-16.0444687434194	11.1896411586478	-12.6363094739008	5.04913732449892	4.46949518547572	-6.7216646270184	-7.05693373825433	-5.0283408004446	-2.57043009965718	-13.1284508468093	5.65903153488455	-7.90376993066764	-18.3583137896594	-23.7064604885897	-5.33091391714228	6.76575093578331	6.40769750358373	-2.82902751632751	-7.82605394372256	3.3954858032524	-15.2284122305199	-2.64051193897028	-4.98828905295364	-18.5704042157885	14.1911905947118	9.98259710450104	17.6746503421218	-11.0469838946288	7.22313044329202	10.7719639133174	-13.6548082445141	6.16634412894627	-10.8805634930075	5.74194376992255
"g3"	13.3154728215837	-2.2824536487828	-4.93357670864393	1.30502729733393	0.759435187565017	3.73060803267839	-8.24956404023511	-0.633179855432899	-2.78556807700089	8.77791393333245	-7.87821058152842	6.64256255232565	-4.82859978916899	-12.4320221187989	16.1711965357892	0.843172732200583	1.90666637033394	0.429472774259224	-2.04630829251207	10.5373036679708	10.5513420912789	-4.71947449128712	3.1271034026473	1.19712277144571	4.33536022209277	4.41551443919687	-11.7903691972986	8.58746170472722	7.84122787112874	-2.83285926345444	4.90580326039599	1.03820795617281	-17.6199161252175	-4.8629794808558	9.54625399832172	7.88187861566071	8.06418453152017	-1.79596354341452	8.08677312134453	-0.7416070456091	17.9234551933711	-5.68679386727756	-6.17406287242656	14.910794452005	9.42759714890255	12.1929118966584	-1.581208760578	0.0297425723041811	-19.1339060362351	-19.2293127308112	-0.486781785827567	-5.38476877143891	6.06972073547175	-2.86920866298586	-2.86840097141141	3.50873293265672	-12.363934894213	-0.925981530687494	-4.4487964904265	2.2918452437646	-6.43567144443407	10.8275266285846	-12.8141666342115	6.13209109585329	-21.4364182558688	8.14208426527018	8.1069453554086	1.4808801325318	-4.50806155504219	9.76766259018517	1.53217086125754	6.29376018080638	-2.16251254857825	9.53472263434978	7.91328548512916	-13.8720826596655	16.7217390628251	-6.8540726531431	12.0397779131726	-4.5470471151501	-8.55786803587794	2.06477701717505	14.3054747123748	5.68521961097486	7.25885898198668	-10.9762789114146	1.2843690511953	-4.34717741694705	-5.46455682854562	0.953112426486807
"g4"	12.1609503924452	-4.51067071131279	-7.65338234250134	10.1155886559335	14.5073224544733	22.5683992222195	-20.090428086709	-3.43387454268765	9.71250355074939	7.60753747739887	-2.93563293450388	8.56147479143692	4.0243537371519	-22.6306620569257	-1.66721839394986	10.2977013147784	-1.16565403181473	-4.92602146499435	0.398171547932604	-11.9564317797382	-5.68705211118552	-4.75253206254598	1.58220390658748	10.0073579695541	-18.9093533223448	0.166730397230973	-12.5602075452355	3.27418476559555	-13.763075767798	-3.83144445857325	-10.3902740467114	-1.52344633695286	5.01336152001134	-6.76006815698517	-5.47689596841465	-3.98002962372925	-11.4001659707575	4.34195664817796	12.5783546211298	-0.927851632159953	-21.8775371137552	1.85413340067381	-4.54028781598416	3.59932011973281	3.29591780516141	12.8497357042064	-13.457247402101	-14.4694968182822	10.3969215993449	11.0801260257458	3.02451661956848	-12.7800431435626	0.806603622197171	-10.474108218816	-8.6058303243617	-11.7030991141234	-2.7761166848357	13.3138661190637	-16.3590997608515	-0.0836548775929091	-9.0661708860097	-12.269151798506	-12.9895214517895	-23.5379491100518	-11.473788494624	-5.44361010517398	19.6307531207759	8.44186036841647	-1.35838028657559	17.336290426998	2.20309708084297	5.95063570102926	-9.12056089434371	1.22872641232373	-6.40543438882212	-27.4841613117012	-13.3043415849995	-21.257797277196	1.35113309588422	2.45723197046863	-8.26717658422938	-12.5177206860764	-4.72954967890625	3.34496772324816	10.6362116084936	5.71858008835506	-6.64827248319736	17.9780616181042	3.16448964058717	10.1112617462943
"g5"	-13.2663408727965	11.9733238693927	1.24647841587991	17.5883545104009	-4.24584311502714	20.1772433124857	4.6973935393336	-9.34178812289263	-11.2472648535313	-1.95222829600555	-0.765063488867946	-0.754505258434911	17.952264709194	18.7976306977139	3.53185797845186	-12.6814666787202	14.9068117756303	-1.9225062254451	1.2811395202203	11.3254123495673	-10.4516804110642	5.30017648571969	10.2692812722845	-5.96083584091653	14.3533541815566	22.8112524947623	-0.470184858033283	11.7381738246399	-15.8280677168291	5.02593531080714	18.3045446180297	-17.254595560156	-7.21109865721725	-12.6993149890453	-22.7697078622828	-8.22044746150661	-4.10049636995842	13.367372160275	6.16382985292576	6.17977415312864	0.517087970198255	3.22268626228201	-8.00667812295091	-7.15844750333495	-13.4725965779423	-5.80817401547298	15.7979182276156	5.16372295540493	6.40533848302453	3.44635876857384	-2.5006822298748	2.79986257088564	-14.3568383784152	17.3323737800436	4.82014534585766	-11.7060711123985	-10.2017334218118	1.15610816633766	-12.3408574705719	11.4451775586366	-3.16020694561425	-2.52743266087145	11.1748398417351	-18.1753457602809	-19.6192826558248	-9.02596621204933	17.5795699632341	3.92072978457699	-9.51549656433795	7.48906847780556	5.87914382809496	-13.6303989061139	21.9535567545379	-5.11466628320687	-4.62744808789484	-7.47481324408779	10.7475273140876	5.73376569348282	-11.4555298679653	4.14095140644515	-6.7547839625856	11.2867469418954	-1.09035897616745	-11.4815740799513	8.99840153676992	-12.1376713419085	18.4612645821195	-7.48760079950417	2.51910409169975	-0.783893498701642
"g6"	-5.45921347000683	17.0072147433844	7.8451581868347	4.03382810548365	-6.74395799137415	-16.4956799497592	22.6830120247863	-3.9282317004387	3.51765530554845	-8.14948344242699	-6.87415991418105	8.21934452569017	13.105468574544	-5.41184282983703	-3.08305603329961	-2.18229051777556	-10.4670703718287	-8.93134798902091	15.1041043901809	-2.95215855758611	-5.02770656748514	3.19016122318758	12.4568965895963	-2.80886345094779	-14.4303575862753	-2.19475049415628	-17.5136263014736	5.78067566420793	4.29552887946822	-5.73329119250391	-16.9874122329539	-1.60745092919411	4.96490028116124	-8.33730626264116	11.2733109144088	3.41537509536784	-0.587753111999981	-0.126686030138502	2.64908095500791	-12.6783619220078	-12.1765541388301	4.59559443602127	-2.24411847397586	-17.6253202641231	1.62294113613046	-16.1811562786491	-8.97887156725466	-14.4427551552562	2.11310353858582	-4.8514708299959	14.7506655876185	5.73392402688825	-0.651256667904964	14.8724015102977	1.53315149621537	-2.13476237070127	0.825785696948551	4.5951666985327	-2.83283228101843	24.2983446675045	-9.85187059075827	2.47627132254295	-0.630693002818782	-13.1470808516953	-6.22705793833435	-11.0162479879636	-9.91383520289312	3.58067915504926	-6.87139019342809	-3.16194691758648	-4.8115220281482	10.172338162772	4.31527383434067	-3.29275274892464	-2.75093636164126	-9.06244225152118	13.2776261644129	-17.5879107910107	-0.0883151052526362	3.11932266078616	8.19318568021898	0.36059919944351	8.99903733945053	3.03393942583694	-0.469740088880791	-4.68769571554698	11.8265309207083	8.27021509492556	9.09987562948383	5.74816644071766
"g7"	-12.3479275542841	3.29482451649417	3.17294652873385	4.22514316956528	-6.46630706746683	3.06983998115405	20.8318005122753	-13.9666274405587	15.2747050916704	12.6721908650337	-16.6380183669878	-9.9778470604668	-17.0216951502234	-0.671572407558903	19.438474030448	14.0716606913606	14.810865552168	5.61803334370821	3.92251090734021	-0.599776119424044	-0.504949088605844	-10.9043368874694	-12.6351273044908	3.22857409293177	-3.1204124138264	-5.20110268670551	-5.82351066582182	22.5989266334205	-6.69770944484784	4.78279812144826	11.5833711770659	-8.51067252577387	16.0810672215206	19.1383913975873	3.63938737124714	6.80625404746789	7.82500232265258	1.1885189573231	3.56921059817313	1.14937582632563	2.57360430056368	-5.40948620427953	13.1419382692934	-6.03661536763294	-27.3968799069189	-8.39714550603474	3.49398371415807	-21.1481343647116	-5.02450767467805	-5.80663452225169	15.0896472873359	7.01930842289361	-0.853250509682233	-1.81407096632002	-0.172081748280315	-4.15177065412884	9.16978768427913	-11.685783348809	9.92044705168556	6.11302282274425	5.85565546106344	16.3188699834437	-3.39829845394724	1.34621522637669	-13.6067319597935	-0.458555213307489	-13.6790922603695	0.0801107889222113	6.89386111568809	2.10463432295514	-17.692768395597	6.80618740561152	-14.2350778702332	-4.99774956852926	-1.63773155389875	2.60697579756301	0.342370992364592	5.75359628380956	6.31174338145269	-10.6664004589956	-2.24050390071211	-0.796213703854299	1.01771767854802	14.1593764997169	22.8797927932635	-9.22377631426461	-14.2493993296313	9.08141121333118	17.5459786088263	-4.08023614327975
"g8"	-17.6388558802458	6.26575963191828	17.3436933531473	-1.84685226389379	14.9178896387813	-1.27690290141055	-6.10531177643049	0.400231125671108	17.6746961741205	4.59843308625556	1.6545502856064	-13.9412639516301	-10.5357928658188	-1.53051646454764	-16.4792974289946	-9.99991748353339	4.14514887231757	14.2699405802857	5.79931941458652	0.327255552817975	17.5847406880494	4.79162989843909	6.85929949900206	-14.1722660644476	-4.86030430513818	3.07182764548705	14.1559322381422	12.6367108657175	-9.24642715524315	6.03952163097327	-13.1701783017089	8.73009597112833	6.75331758453707	-5.9408872814529	-20.6710462430459	-4.40393349864302	16.4298013899104	-14.5662729722853	-5.27614893099771	-23.7403157573836	-4.18304694095697	13.2517088542924	5.46689925073736	14.2662903215354	-14.2990228889308	-14.5715753315023	-10.0837298797017	-0.0214973101999279	-2.43171367315345	-25.5792019666909	21.286628379377	9.04254234820429	7.19173241572615	10.0788072671867	1.60339671931472	-15.0731845938033	3.16227397229202	-5.187026896479	13.4124926470112	1.04715840492003	0.131592702824546	-0.975498389243215	-17.2291461948556	7.60513011910055	9.25704435976742	4.14766149831915	-3.86040197309636	1.47901964395586	14.058848111442	-16.8729429826167	-4.25588801444896	0.854003388678783	-3.9903968965713	-1.0273337430898	17.1798769822159	-7.86354366163638	6.01944295961566	-2.13083902987921	-2.30401402798427	-4.55600720435618	-10.3083426339889	12.0547038356249	3.60091687077781	10.2904692635172	-5.46237103506664	-7.06931954477007	8.3956164631432	-5.20940179540186	7.55865510217508	-3.64393286516773
"g9"	0.357250472760118	-27.0614950876395	-2.13859006434297	-20.5371107929293	-1.85523771360803	-18.1951684902335	-1.22442143165936	-14.9705916359991	6.52133954598473	4.54628815875875	2.00570818879906	11.4614228483336	-12.5666475682297	4.10032934949198	-10.6140026152228	-8.09115670131907	-6.25041277947038	2.14360547221119	-11.5981155212278	0.0820927126492105	-7.56104409532093	-3.69518730304751	7.87899034733908	0.172658490984715	-14.4744543365426	1.18392577302248	11.9463934389543	-4.16376823836018	9.65373774219429	-26.4185176797893	-6.96682477743643	0.207898060636689	13.2446780264138	-0.75836147608891	21.2051163202886	0.556935258249163	13.7780572195799	-2.98437321656317	-7.81595956916274	-0.875775604959742	0.171810404411314	1.43801768410883	1.03265152738268	9.74858927669209	-21.3497588410019	11.5470062462243	14.3616630167552	-0.624368290299649	-6.82254178474591	-0.604717934326216	0.905746047732595	36.6074563977366	2.88923802591492	-9.8741227143803	-0.638016130687701	-1.06214073534155	0.929298277815136	-8.07027358734141	-9.55721152376389	20.7401347983616	-10.0662500250978	6.15114723494062	13.462236111781	14.0062212499966	-20.4854882519702	0.440923009200997	-18.1096010078263	1.33610021734532	18.9386126778183	15.5900635257804	-16.31067937455	16.4272787533698	-4.44660075278476	-0.931780572005895	-20.380251700906	4.72215554631572	17.338968406963	-12.1799216062168	5.10323521947077	3.68629902944719	-0.796781514190611	-11.9630685859281	7.75386189779702	-3.85126347720834	-20.9932997524356	11.674465012464	1.09810843373278	23.8459554938754	0.232019521468047	-8.47825826367988
"g10"	-10.3007645637569	14.6319622752139	-7.8464935506117	11.2249060760755	-9.68309092147311	12.305378629637	-11.4183094214601	-8.61728882832106	12.3522464153291	10.5988646151699	19.4549035091254	0.0076247860647262	-16.6515597509736	-8.09632328235942	7.0544547735248	9.98653858603746	9.37413277809031	3.51589863529563	3.57785929715243	-5.20100384380423	6.72945500207579	16.2437199629889	5.68758171511213	4.04813440645638	-1.25377522996119	-12.1176262957392	13.7367865100918	11.6263666086606	0.118039358860248	-2.16797423244081	-1.67704122128822	4.94927653421918	1.35214777520113	-12.3554626697797	0.224649819575846	-13.1326235309513	0.816941415682192	6.36340133347647	5.97067672375813	-7.52115835669074	-15.4943765163786	-12.1802137206446	11.690386878129	0.595634418522654	-8.77685666453604	-4.01921062212302	-16.7603075829894	20.1369122698211	-4.89093931311962	10.9938212717199	15.7311729417578	-11.6470259010174	-1.17110822007415	20.2027339933545	-14.8619230120272	-14.3001968912705	5.92952457023876	0.00609433463703748	9.18152147386175	-2.77692832073132	1.16851260881453	6.34442250878342	-10.7115840300077	0.764483845171193	-9.21310329018768	-5.6837509705632	-10.2655613046653	11.3155114614784	-9.88808240834039	1.28316242361448	-6.68585485308978	2.99205198083988	0.0417038250660599	-0.0231495557502513	15.3062527352704	-11.9340417750932	-2.27182940246378	2.15402757625589	6.39371862769904	-8.54488602275623	5.16058114602295	5.32682806801758	4.24210949267704	-5.09909046585502	7.36838101013036	9.27435007477291	-3.64950549936135	-13.5879590111027	11.3218611118473	8.26567648155679
"g11"	10.7668359482838	17.2510334292616	7.02985232794484	12.9825388558864	18.2660964792807	4.67857721236216	12.727037005041	13.9292129359282	-6.19119796237108	-5.04508988696947	-5.22151433711415	-12.5245262263216	-18.611021055467	-6.42972173544739	11.8570278903127	1.21584943392421	0.361693336607638	5.86799265034784	5.23199437888777	5.92974633247372	2.29623389444312	-6.97527436298226	-14.3012605333892	-11.3147916143575	5.64202134626785	-16.049286452616	19.0605528433949	5.71476832559602	24.8168755637409	-22.7094595555001	3.5646765401933	1.88775734095725	5.63749538315456	3.45153148871531	10.2549035871804	3.07552533737206	-0.551165358526737	-2.50320666045568	-1.66621247324336	6.68269428912657	-10.5757093922437	-3.36915061518205	15.8399236960518	-15.4120850476402	7.94757010855404	1.62635278357275	4.93961327592462	-1.85714157753659	-1.60966261880066	-8.94191390701444	-3.58613684258893	8.46497365523667	3.68047543903103	4.54794544971883	4.71600102989686	9.29747266750008	-15.4318175168194	6.04588301347136	21.0845473483278	-2.68780723384831	8.58812499749096	-18.917408899351	2.26766319290385	0.771089345056545	-12.9153462220557	1.42311821104015	-6.91396258412284	9.90315458534126	4.56576149431036	11.6872168260026	17.1389279843791	-0.733104350817139	-15.9944619899226	8.39539461202515	-13.7553441538489	18.6488032903329	3.59707657153188	19.2537196216658	2.11524487933685	13.9932695958259	-0.629047771797377	0.538574694588818	-8.13026225789311	23.2674766462105	-9.54191023287629	-9.55153280218422	-2.18978942927074	20.7493869946724	7.02867714069263	15.550946122033
"g12"	11.3559353805534	3.2732190278825	-14.9805781795836	7.36420898802278	7.73693904699825	-11.3885861881759	-0.0330822510243765	-28.3381133510746	8.03581616394381	-14.2139181132089	13.9399218920226	11.7107844427666	-0.829447535403009	-11.085953392383	4.11733238333284	-23.2391447943941	13.0527976436075	-4.94312315642238	-13.5185116965169	18.7394464773958	-8.84537489168488	9.45896289342688	-10.9430973091374	19.6736650360954	-0.0223791378310564	-9.90387780730097	2.13813162607769	3.55713438485251	14.7508504655532	-3.96975674482068	-11.3878477874516	11.509080159151	13.1317558544416	-18.0488651843097	6.74286475879454	12.8910970977616	1.87547343376233	-10.5183496771293	-7.40431104406853	25.2770339834818	7.41477026462965	-18.1457451357292	4.52134268900279	8.29480320900827	4.42167647297973	-0.788465491242578	-10.3288164179653	0.502619973380435	-3.39440399145632	-2.70101094837899	-1.70789326902744	14.1551308964523	5.74707922178867	-13.282877360535	13.0764021791448	-8.81788223850119	-6.01033383358731	11.4722012903439	1.2450469172515	-1.15083508460518	-6.77981511653577	1.68296594041281	4.58397209312017	-5.51114046392942	13.0882379259425	28.1688619922818	-0.466278149685298	-0.309157255262255	-8.08181865316319	-6.0080198302523	0.229115440042143	0.318534797838315	-16.1038494674352	-1.1387091911812	-8.16276177474125	-10.4347747125111	-15.7879920335585	12.5253567542743	-9.76728199015016	2.79146513699739	10.7461637858812	-0.930780843133852	-4.21815448322209	-11.4476509575411	-4.67958557368792	0.91141410482841	7.17007052161938	-6.97081643273858	3.15272640373441	4.02965648024492
"g13"	8.3559810497551	-10.1297575662058	30.9867015073478	-14.4514239627349	-4.01846615990696	-8.58447320385577	-8.73256493082787	8.6299058283161	-3.54857355622233	-3.86922777418824	5.55299735975861	3.77898989040732	0.937438742793612	-14.6090959122177	1.08395844542392	-8.00143578338275	-9.15035602785441	2.12612352681926	-3.26223237272458	-4.4465481940695	6.2216890171388	-8.49658007246631	6.57862291356869	-9.0522346530167	22.7504404991548	2.43694888455683	11.2892736684976	3.99000476590794	-24.1510447903733	3.53486443206543	-11.2472419047062	-19.6958046296624	-8.9537044502569	-12.1157913346007	5.12867480230169	8.3284568070136	2.01263315200598	6.28848448621728	23.9779557750865	-11.6004057724294	-18.3180466015155	15.8171858109477	-2.80263890892333	-1.47588005082397	12.6168207520697	0.0189215910572124	-1.98060295575283	-7.20047921232057	9.89774191219749	5.56433968927093	-18.5182713311332	-5.75695193081425	8.33666744561217	18.4188011657965	-16.2452723774804	10.4492279034882	6.17470132029683	-12.9519047521632	-17.982892661388	-2.29730644565542	-9.90076145641059	-21.3629852902133	1.93241911161865	12.3601250033435	5.93145642546607	-0.429681572557265	0.573917783556626	4.93316415667121	1.14408150984656	20.0938624543839	-16.2212118357553	-11.9570663321475	1.7027080609519	-12.192656183293	-7.17415478626971	6.48782577329327	6.79007264726407	-7.63676624992639	2.95148958421753	-7.47547780324415	-7.93146887775624	-4.12328052811772	-16.6300852635232	20.4245645129531	-5.20305743395061	-1.24406681146879	-3.52706573594623	11.8502737804494	5.9956276323433	-0.427676367304055
"g14"	-11.3010191637365	0.514549096731933	-2.78462633883879	-3.51485174086988	-8.65435719614657	16.6793324981789	-11.2439816109153	11.0865831992106	8.27394135875717	-6.80342454764923	2.71444850377522	4.51230526007797	11.9558530089853	11.942484771221	-11.3092080429177	8.81029700566907	-17.6798078122472	-14.761515333166	6.18576729567374	8.54447467590902	2.55275126480009	0.851509781010228	-1.95159590944975	-0.125993532384817	9.64430285832873	-6.88563538164143	3.54810588289249	25.9145012042976	14.2319391780307	-2.52238914748698	7.90167283110785	-6.15032089442144	-0.948138862024382	-12.8115386220393	-2.71926628656079	-4.17949987954803	8.05926392628881	-9.73414623849913	6.52940889732432	7.40902345471199	4.83398841620465	-2.27994100017348	-5.31360154068694	4.20322485788159	-7.82689243193928	-12.4371031271291	4.13523882413582	9.81746408709008	9.28911786526808	-14.9893846979355	-3.89683613914971	-23.1449686359961	7.40612665190846	-10.2203742288378	14.488298106039	1.75861021328325	2.30180313678029	0.386694514935686	7.84004816501057	1.94654238830126	0.373985350109615	4.2883520918002	-1.42473382871767	-2.70136124210969	-1.64228944700272	10.88658772648	-10.2257279558735	-15.2373669628795	-21.2221091532918	24.7231629803715	-2.9057114257949	-2.06007122143724	-5.80164658407983	-12.9220962630871	6.82855267685887	-8.58985281792711	-10.9368208454271	15.8754512596253	-3.19220683208438	-4.37818651031901	6.17890138659357	-0.60940940086824	-3.15698585715205	6.73780742737157	-5.30872582663121	-3.28984452441911	-1.47026638920033	-9.95074876542078	8.00221123587331	-24.5179821821683
"g15"	5.40009440951823	-5.91513161177138	9.59967703972405	-11.9847891156673	3.19341597491714	14.8194580218965	0.432579512748052	-15.1302836115599	21.3297340040769	-4.58404606712395	-7.42968667057179	-12.3833133980093	-25.0358035625983	6.9882159193558	11.340858021408	3.15345746022075	10.8026064244006	9.24662751364263	-4.71759127412709	-14.0570023039396	17.7247781315445	13.4439133662314	-2.51118075361295	0.308509272787598	3.01633383972564	4.92234420093767	-1.26320382108965	4.3726827278464	24.2124282926703	-9.73314867760404	12.0156167735314	-1.23316286579799	-0.0828791167354911	-16.7420672101921	-1.68656533528415	-2.58880079778462	6.21480129366886	5.9367522801263	4.59917855292958	-13.3542589434221	7.62883019805156	14.516127086633	17.2031849440959	-11.4649988844312	2.45799641216791	4.49597054546262	1.1931673568565	8.86363279485312	6.70394366932918	5.07073851090407	6.58093785180839	-4.73018998948154	2.12964933475309	5.52051626653027	6.11369245999116	0.658892415801055	11.6877100941888	-2.36195798040978	2.24027188991179	-0.630745232332328	-8.9995135574968	19.7197646010257	-14.6132887271905	-6.53301938222053	0.378746265110047	-6.07850887638708	-8.3178548889888	3.1668915788643	10.7587401443634	7.17583813210455	6.97677932213616	14.0413580509463	12.5089253792877	2.6919825877778	10.8259560166268	-3.46206567053516	-3.23428085708212	12.5606710430132	6.83299278464589	-0.0213103365008768	-7.0082975877321	4.32327898045882	2.58068605737047	0.79090021193996	-3.24875840192733	-12.6755387306367	8.74706340116357	-8.66534441305165	1.66904568275805	6.94893017274609
