"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"
"g1"	4.98727538101034	18.1371878743508	13.0767140943918	-9.79121133961884	5.75800029791841	3.62238247449082	-7.19394726478416	-2.62975400566399	20.1736561342329	-17.2435583598235	-2.56861642602966	-5.2089962380291	-17.6392627703989	-7.83050042543539	22.0315258199142	17.5604094366691	9.05570708845066	-4.32136488228972	-25.23940379041	2.1323555683503	-16.5797029929684	-9.40947410194236	10.7514196786697	6.70885603416493	1.24779126006045	11.1896980694286	-5.43818427338183	20.7276029308654	-0.329428109576346	-9.29021015073678	5.34467474291882	-10.2627999400242	-6.02610793211553	-3.13274774847939	-28.0661506440674	8.3279114121732	4.86121032854389	-0.730250443029036	5.36777905608287	-13.9262372652117	-12.2917552321762	9.5662845696997	19.6872982517421	-0.578719624893614	8.21693461985356	-0.315600403445306	-12.3210023353883	5.48021227728451	14.7291118222743	11.0306554026505	18.2766287439864	4.08717394818491	-17.0162267075743	17.5485350481217	5.86736373970156	-6.6995552367437	-16.5076559870194	-16.4302970047511	-5.82724960195103	-8.11386771235658	2.39709926391993	9.09984602945048	-12.7617643324749	2.96745491004615	4.10853564083211	1.38300709612002	4.69689125012425	6.82237761265635	-3.38646070151155	-1.51386062780041	16.8780124189091	0.518830435065104	2.30623561280606	-9.86809188728292	-5.58036794374068	-2.8004492231465	6.75909323789968	4.59008594641451	-8.97976383098355	7.23451084040348	-9.21400731503803	-2.33891205643897	-5.82329681725308	5.9998536818029	0.329608761389623	-4.85152610497368	-6.1699608523711	-1.0763582903121	-10.3455966589249	-15.0892133272716	2.66333002877327	8.76374521725907	-14.1381789332626	-3.14250188871676	-12.388678109213	2.18078876485885	1.3037742106166	-4.02956419848137	-17.5987263809103	1.90457370963393
"g2"	1.21705420866664	3.87657810399727	-1.59916882393674	-0.393872592980596	20.8382011019468	5.35612328016493	0.876415055268358	-1.05378267872246	-3.83816519746749	-2.11725864875006	3.7228363402796	-15.779444671673	-14.1155490265154	-2.2809081678787	-1.27480695412659	-1.4964711276274	11.3270612834114	-9.38930483569283	-14.4362629640527	-3.2286505003755	-19.1806308643817	-1.72985197933086	-9.20789880333218	4.12294185533316	12.4998569962268	9.52534531908972	19.2612533940343	-14.2639933005545	7.07224872900819	-3.50608600532504	-17.3168963851889	-7.34839607313797	1.51141012261606	7.63708676243421	-1.10136319063303	17.4520429561277	-4.47618117380043	3.98374744874178	-8.4434014684376	13.2224713601887	-1.86472118920072	-7.45255504655333	-5.30984330325699	6.49563467212827	-21.9964032160592	1.53555831962594	12.1591136941815	-1.85021601051708	2.0695271133683	14.2971488380463	-25.9554920852538	-16.332855881716	4.09871078889468	18.561327746288	5.33996454942517	-20.6245499633942	-13.8118554341342	-23.377774515919	-12.1072298694568	24.8898943549207	-0.44582842420394	-7.88980985971037	-0.624861437577414	-6.56039374821816	-19.6730629337449	-19.1279696784912	19.7550396409572	-3.04230518471687	-7.74045976451382	5.44375310899076	3.18615986737451	10.7307098020336	2.51660067432089	3.27564726638291	9.50337131483163	7.35697554368138	-6.78283666023705	15.1421081009582	21.3700182927771	21.2324695416015	-18.4827583103585	10.5938445155296	9.92339907030645	-7.19259126198409	-5.05519095380806	18.8258074801857	1.42021002831698	6.23355982723267	13.1690538423763	-9.14896867215607	13.1019816354824	22.1613766489234	-2.74182908386544	-15.6184424889427	-5.29018144704033	1.97650548018252	-1.3954873024483	2.70640843312706	0.699444940139544	11.6439903351372
"g3"	-4.71664050727201	3.09037286069617	1.84421296921161	0.0466434067624865	-2.72204422725129	-9.75258127894626	6.65575751178716	-12.0397926476553	7.71067498420301	-8.48393842077064	7.04246767113224	14.145515117648	6.71886656775114	-1.78159003715632	-4.07670238909381	-8.58678139125315	13.0546583415359	-3.33654250475078	0.270624794204479	4.24664957630285	-0.798678352371191	-9.44507124253614	0.993409803017961	10.8994479887944	-8.88965377907729	-16.2683810620859	-6.53705308775316	16.6621196031343	-3.43304503103193	4.43372511118869	20.4451144452344	-8.00557681727147	-10.3520860897652	0.0579325887262961	-9.02526229410816	0.844105450162486	16.8948777221646	-2.04155898329177	-8.23363311444252	3.90069262768905	10.793005695665	-7.35676633472067	-7.90862865457965	12.3879402739237	-6.06343337741316	-10.2607547783636	1.65342173644866	2.72593735751547	-12.2661339106946	6.02362261197081	-3.40841260865388	9.52000725436032	-11.4560794100923	-6.05374570266234	11.804626118881	1.75652956150836	-4.15990323281197	-15.9843091525736	9.11016485778833	7.56197113137786	3.54595549356268	-3.19614573992071	12.6623928691182	-5.45685925768237	-15.2152595951796	-4.40988274968828	-5.94766258755363	22.7924685099318	6.58994137431682	25.8878516238972	1.95093999284191	-2.88007571310464	5.40475594868216	0.161792993954343	0.567799317353715	12.6796784502959	-5.75969203529341	0.767676681882048	0.507887010737478	13.5617070901307	9.97342699360578	7.72758051709488	4.21794756629273	-3.31291289823735	-0.445135438998635	2.16878209736166	5.75891284266145	-10.0435392398547	14.7270001224834	0.0875709644999396	-10.5406635535721	-5.24633242093735	-5.11521379240659	-6.39062140868306	6.63184994592351	14.6094139770042	2.08935108279079	-8.65121958463004	-7.92089780926819	4.15066133281785
"g4"	-13.6695108437381	0.42286534179796	9.26997026632211	-1.27745305101445	-10.1617705799258	-13.1431459578541	-11.3530986611305	-0.455718280655937	11.1394497036342	6.02944255315963	0.920824495250549	-0.921517919568222	9.13632300297992	11.4027939248176	-2.8130812829352	-4.08476201914906	4.5758270603174	-3.84567215682656	5.9649130773913	10.1451482473222	3.76882540397479	21.7906503842998	9.00291595578829	-6.38709889856862	-14.9436184276172	8.77056866317302	21.8247609200506	2.86322547702385	0.139077995982465	-4.95799626204119	-8.10603064982537	-24.4481557187527	14.5206931415765	-14.640003588161	9.15637263574118	20.5457726929328	-1.32522314987605	-17.2880334155352	-3.70780147103528	7.17051614199897	27.4574745913511	6.66205343102321	-13.8013842342619	10.4835953499327	4.64620890705593	1.40485069634084	-4.45499263444367	-5.4099605960098	-0.943008651528315	-5.90478837476061	-8.97727402306098	8.09330545064755	-12.6271506510607	-5.39812060653491	-12.1988471387863	-8.38019138076623	2.61535027340248	5.13528563730387	3.33562284699047	0.756863601863098	-8.04771467455964	-21.1029337329715	7.80889608064807	-12.5188571135802	14.4611170486028	-2.31025163766244	1.40070831829384	-12.401221156417	5.8482109282478	-6.05015699875767	-9.39208874540938	10.1777185774767	-1.76693418374844	-15.7191965927003	-2.91562590419969	-8.43510042638713	-8.84425821668363	27.1991853993192	-3.98708866787325	-11.2736166903417	12.6717011309313	1.65956642939959	-6.53086576296892	2.03951854958054	17.7439616600939	1.16418604216005	5.76703655917952	14.3044985175246	-8.72867480383048	-16.7862417813496	12.5960492998052	3.45342674539844	7.49488501871938	-4.30576546208016	20.7168117862908	-7.79553188392489	13.7839764448846	3.06798715256586	4.83691790186333	8.32773871988363
"g5"	18.6511678214917	1.16071493595574	3.49908798838017	0.0702262361149501	-11.0928225866052	-7.72884379735065	-8.07333720007055	-0.651249892741841	3.80845383173798	2.41262832911718	9.74944551321791	10.3077785683471	-4.04155226846655	-0.210488790585604	1.99564411078688	8.0158001419974	8.21012143069563	8.4969606555475	12.1386717010728	16.0732942493422	-2.05663910863688	-5.97804167755216	-14.4072561212671	-9.06102383197815	-12.1409988461101	-9.48320759750281	-16.5773861184203	-0.910266400747547	0.436901796240668	-1.6400973106166	-1.85772233772386	-10.8093040659242	20.1930072801792	-2.50977793765445	-12.8253572909775	-16.0668584781635	13.3765529385269	-3.09042533252116	-2.05053324253866	-8.20602078431555	-17.7520373461864	6.27399841021986	-20.5714461420059	7.72849929479869	0.713093848140431	5.74869466446102	-5.30155331047533	-3.69611144584397	-15.0110106268785	-23.2329830060221	9.96678987136659	-0.209247206475937	11.5521913143072	22.3824307519263	-3.51256516119184	-5.93848705915934	3.50426257469834	8.25414377359856	15.3102279421295	-0.619005933587492	18.3699861024847	-5.82391798826531	-5.15037094984616	3.81513895601795	4.80645845589572	13.4681776063695	3.82367395277287	-3.08109882763847	18.478019555679	-7.77886389851724	17.2839498795509	-5.78240755404722	3.16857414810097	-2.74370997043811	11.737394452683	-4.59394064677339	1.98039378709595	-8.36708926802327	13.7943321787802	-3.46815807330241	16.2629105290287	-4.906792063748	9.7964017068646	9.80464976115852	2.05725673774705	13.4163417239613	-2.15092573217127	-13.9300982716004	8.46540044196944	-7.77470607666308	9.44091238047509	-23.0342119027318	-4.97406680927122	11.5924344225048	10.016829915461	2.18830513061764	19.5763687131334	2.19473241785852	3.71445977105048	2.5253706761443
"g6"	10.1403101383746	8.96816497060226	-0.550666539477636	1.80255669167552	-17.9062682417211	16.83497484924	6.37197046017949	14.2097441919671	5.21397747564124	-6.28612685216238	-4.821634094692	-18.962250531504	-2.06907245114484	-8.13823620243093	-11.2381534157622	-17.8953920935462	11.9076384831264	-2.67890428294442	-1.72570703527367	-4.68967777936119	1.31452772485324	-7.32244316622734	1.97378441346286	9.06102795584316	14.187523950833	3.97617423971289	3.18612674206431	-5.42857802759219	5.97615478238179	9.67403511046518	3.29130463551331	8.41027667708356	-9.02892852724575	-15.6140698040319	1.64137609591407	1.27168617423304	-8.03967485211552	-2.92602740735276	14.0106213056097	7.20224736818999	-9.2180830681229	-4.41034780168412	-13.7050414062011	-0.214053156838508	-8.68442371600031	-0.827873609991596	-1.87179614547189	-3.19811949816036	-2.2597810437138	8.10276335418035	-6.02170432115673	2.49740558329391	11.4643204387606	0.800952118775413	2.99842109573626	-9.26275090298225	13.2516525979706	11.5391155992276	1.74051068251231	7.4764761540712	13.7230488125002	3.18990025336465	-15.4892206579928	-2.02250584969204	8.91752832523975	-0.185986536068197	0.734897735882336	1.79510264038524	-22.4771266577357	1.81622280054827	-17.6541856007488	-6.85632750314615	-7.34786869552722	2.61702261390189	3.62313328973649	-3.65486479519822	7.650413695163	-8.08172121756203	0.609888010824165	-0.544402890127338	19.8090368564962	5.00897120463966	12.0565797798223	8.43666285801791	-7.44352492713605	5.49945693529624	-0.819262087048515	1.17467284638598	1.52458809357335	-5.34928287543404	-7.93114930674679	22.5057180653213	-11.6843141469902	-4.56919327109306	8.49262594239953	-3.38859706684704	-0.193334475161356	-4.81287261254173	-4.28793411439046	-6.74979657220245
"g7"	18.4999155934094	-15.6641962672285	8.32553748194362	-2.94607467193897	-8.85090928725014	9.09083763416148	-2.76874547053172	-13.2165509045644	-10.2909206249619	-9.83596181026085	-9.58304156420268	19.6285013268488	0.314225118920485	0.388700504776012	-2.42812500138117	-7.91518218153104	-4.10278077568055	-5.86180416114519	8.06291323623275	-7.18152943400181	10.955362049828	33.1769151444449	-2.14293868115125	-7.82270873771841	-1.06540023278172	4.48971540874776	-15.4659823364833	12.220229647703	6.72016821942353	11.6352891967392	0.792179902433033	11.9706801245582	5.55547687683524	-3.19865935596985	-1.30480744897146	-0.291911607324078	15.748513633743	1.77040630231739	-14.9958475894589	-5.063264838292	-1.83846210591318	-0.450244680065221	-1.20686754046097	-2.18232834107935	8.10341944081822	-1.15959925666865	14.7364435088993	0.858078249968575	1.72869597727045	14.3578712976848	6.6023036395928	-8.78660208070107	-13.9468029680694	14.0511700911869	1.72670828003999	12.1009189889477	14.7954570715252	-5.43645180404082	-4.67597436466289	-24.5047079654476	-5.14442555820513	9.29582444921119	19.2680756719197	0.247270156008	-2.76757937801036	-14.3688210717317	-0.964738628530516	12.5144800663062	8.3285932911963	5.96203429992721	-1.67667825028395	-0.93833568823607	-2.93504121135635	2.75470225522549	-21.3507309770845	10.6992905303581	-6.47299869820332	9.91970381157257	7.24164695707076	-1.78963463381591	6.20532707420366	-10.8128328269317	8.2567379374793	-1.55638741113866	8.94136658695608	-0.393328296741712	-1.03746887582472	7.74824202278309	13.8792630086306	-14.9200819801864	-2.71727661808375	-2.47965177678375	-5.30392666218722	-1.75728245105656	3.20640608958351	-15.1209668197612	2.44489888692153	-5.29997358606745	-18.1094566309063	14.4202785868082
"g8"	7.58111891105349	7.81464644806602	-2.51744826214361	7.72410156641943	-0.0060803246270336	1.66463378184043	2.79629844541343	6.25031988487102	7.21488632464656	6.38692120661329	-1.093557958394	1.29898290394965	0.680924532166634	-20.6827452647495	8.04073588467064	-0.621395145301116	2.842397458238	-7.00877490963145	15.8870253742126	-1.31105364502087	11.9644712168392	4.90063378235173	7.37952691466741	-8.20395514542276	-8.07580605249513	2.89936341683428	-9.52144368245912	-8.81603089508884	7.14025790495689	20.8543724073032	-9.66961512433089	10.4067043235025	-3.20674295401033	-6.28998412276083	6.47272643520093	5.69785776404459	8.73687613708754	-2.70589585845979	-4.80374139056296	-1.35633495593866	13.9763722895564	8.1768434244513	8.57329920720305	-13.6997811606605	-6.78237266948766	-14.2847845002612	-18.2067050383394	4.58176520612637	-14.7890264209059	9.8735020300367	-4.58870222125275	-17.1746543686318	8.67370272414272	-0.174679910021809	8.99684033812096	-2.75974388233237	2.50868928436045	-17.3401128063129	-4.45677665720815	2.56302301003167	0.0447386572686487	-1.04034093103432	-3.286094815228	8.32632731715836	-4.51958740249406	-4.42901140527313	3.22488876306412	13.0773541089	2.27530022250053	0.886157795220843	4.79422171492537	-7.37846416439633	-8.04424310493009	-4.60526934919044	13.4704779454547	5.50922004542239	-7.07703040852383	4.61464148456185	1.5499778296808	14.7022196856916	-22.6466653497282	-4.01084646999028	10.4592679843344	-7.60221790696951	3.92178069244754	9.66493750275203	0.959020407233222	-13.876426559666	-1.52849858477025	16.0431646706233	2.76485724143036	7.64021631066019	-5.41806484428695	-1.85655975473333	2.64881352261972	-11.3560857684119	18.6345689447549	-21.7862387243458	9.24910685743268	-6.86262905805831
"g9"	-5.2081277785698	-3.89329610188898	0.729109580895805	2.73378995316716	-1.09614954827561	12.7555642961644	-17.1402703253426	18.3773532182652	4.86047710386885	3.85905114445355	11.8080188519252	-5.05990394243585	-0.723146940419139	0.726529779443843	8.69887955540409	2.79903764095482	7.50237886377732	-11.9957728260129	-7.15250975163196	-19.1344234274032	9.38185090827741	-15.0154599638564	-21.0215082110173	1.15601713302544	13.3480456339642	-13.6888898617881	-10.0016286977022	-18.9314789693302	13.8823636645611	5.30438264391721	10.7256201607839	-0.780072751943653	4.84459066926543	-14.5548820585672	17.7764314790384	-5.28856960797261	5.29359093001621	-1.18979541538255	7.34698363380427	6.35309193951932	-2.57946024329581	10.5755070376739	-0.777060032058777	5.42461684174822	7.87915730831224	-5.1587081673362	13.646781734221	-9.57282549489184	-14.2835178528358	8.25802900970821	-1.73085260645747	10.2531031197249	8.72566707975605	-5.65060600740002	-9.46407873642263	-12.668097482379	-11.2724252374668	-15.3578921920263	12.5154243149316	10.0655467581742	-6.78567907333257	-16.393671286762	-3.76966316608427	11.3736704935787	-11.0599276359316	-29.7413507112699	-4.12268817609907	-16.2228217005938	2.20893553989631	8.15658015570003	10.0916836117941	-6.48042759077128	-3.09991763792819	-5.80559957867735	-5.29576370434403	-1.76206661718039	2.5801348269686	-13.2676065913054	-12.3396000187415	7.78616927202405	13.7434454206978	6.24555395688402	3.33426903614307	-3.11476109925296	11.351727621785	16.5140370314246	9.78662144340633	-14.6519847688709	3.31310824660248	2.49788694670306	5.71089044858951	-8.23468317958115	-2.35228455053784	6.53802528020701	1.48694563853282	-4.65092527029838	21.866520973471	10.2727927906794	-1.9147665344826	6.18755271759606
"g10"	9.45158516589418	1.20037333441333	4.14922746264753	1.20927392223192	-2.06983407552208	-2.54249023483951	0.382517481174624	2.75069695564444	-7.42753329555316	13.5166115736025	20.2005631390467	12.7735211361445	-8.7468371799949	-19.2127860542922	-2.46780963807263	7.10710783914493	1.83519378176658	-0.769098887200062	21.2343111208827	-15.0711462054423	0.519429511326681	-11.7099850591747	-0.799619237102114	0.305259192188899	-10.0601570825448	2.07010166365128	-22.4921011702884	-7.35701037798423	-19.4446355837872	9.0432850248907	-4.43227358238034	-6.75779775535048	-4.54652949176831	4.09037894876427	6.14656805732249	2.91195247423432	5.1402354429456	4.16689252606965	-11.7999819039985	-5.99494003408227	12.1334564503498	8.17397324415771	11.0084764383649	4.50774934588375	-20.0248324221105	12.1937933098816	11.6425635047284	5.74356208959343	-1.84026129947458	0.607004532728128	17.2190876744635	15.8366615306345	-4.37290379968969	13.7004966206753	-1.0399924484292	-0.863278433015952	9.68507199649281	-2.64922804912547	-2.28048154856681	8.54157792827773	3.50962696006912	-2.13976614347221	0.174421067966859	-2.94559431056436	4.46672064264794	-16.1435441579077	-8.10051934624848	-3.14548532412309	-0.991555631600804	-17.6633353283787	15.4099884003541	7.02801078537246	5.96663387413816	18.1557551480573	3.47449242162843	-12.1769160452984	-9.3592611356946	-10.034763063513	2.08756787118742	-0.820580491131192	-0.952433684073546	19.3309347969481	-9.63827955284521	-2.06907008927873	-5.92759198471748	-2.8987149523737	14.9819414281048	8.59919385858151	-14.8158333983279	11.8243172891362	-4.83372798767118	-7.26061826038163	-7.38171585195174	-13.4820516714122	-3.79936786494705	-2.89500969022929	-20.437929632399	10.6040399408395	-5.33104444468747	14.4818708585062
