"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"
"g1"	-11.17907617954	-6.45546653855685	-14.8243917565134	0.36409768932992	4.10771917812156	0.306107182280894	7.73214510504394	-4.89667145799575	13.3279895006441	5.52777271116343	-0.104806961957673	-13.0574049378277	-28.598966546609	11.2593405999248	-12.0158541719333	13.2388232555957	1.57198945322218	9.90170958652653	-19.5496664072385	14.9409941514064	-13.5185072404855	-7.39527414975344	4.37597071238157	-12.9253301059404	-11.0053086861942	16.0499486316573	-15.1327878443637	-4.34627299601448	-8.59389223093948	-0.0824089638570889	-9.59064635066802	2.72388051149834	-3.62376682865261	-32.6717809324964	6.5409229306731	-3.22576127621955	2.66626285724353	1.23869754828434	13.799883879266	0.287626566602171	-0.347956555959525	-0.769099991029467	-11.7568074079002	14.6728597993521	-14.326646995141	2.47471611278131	-18.1844588965645	-4.08064875926585	11.1497163799382	8.49827675790039	-11.6576131404289	-1.16606822704616	3.05187849804062	5.50787637833363	6.79598424723708	6.73266176300912
"g2"	0.60056775397365	-12.8992656359128	6.01588698359476	8.19109302007598	14.3418179600513	-3.29135581339261	2.43012323112076	6.26982993805715	3.93234829541588	6.24684723665737	1.26665235482193	-5.11607288447035	-5.90741273188157	-3.36414193331609	-10.4426642527985	6.7733780589372	-6.17151585131898	20.9736611954116	0.55370791520772	-3.34237706399485	-8.36075866413525	1.01603559267311	10.803800632087	-10.9104949855535	-3.51059068383794	2.0237887587804	1.55496403279341	0.0175137852865855	18.1090234935618	-7.4630600275812	7.91252845369499	9.58132972440297	-16.9719471431546	8.48224074838318	-3.868456232007	-1.47358453801951	18.4552778344668	-10.3567145709832	-0.359614092201479	-15.2246947308378	3.68753411705271	-12.583930741038	-20.5175255857203	-0.161759128200214	6.64070328152329	5.9979877635708	7.17443788073584	6.90813025404625	1.93200637641357	-8.26850701411836	0.975435193669883	1.55291074103483	-1.77485377449748	-4.15236129578817	0.441912076534818	-6.07347375989471
"g3"	4.04315822317925	13.3209576113534	-5.76931857857626	-6.58342105297217	-5.41322037145263	-26.6390744991428	3.87462951651802	6.73393352464629	-6.40447363621872	18.2111539412765	0.708799458620158	1.64406544214454	6.01034091345309	-8.45053397634807	-13.3647959379863	9.35626688953004	8.817431330292	-8.36721722202276	-1.26154981995484	-4.43247273455657	-0.368314535068184	0.080771871623634	-7.81997140168371	-9.58139034765778	10.687318548005	-1.55895332164786	7.18329571691351	15.012091409911	8.50619955839833	4.53324009083935	10.1098267305593	0.603890723119313	2.25273675018137	-0.600870277361272	9.34024283962514	-2.79370290974065	-9.13914830903279	-0.276012108337072	-11.1787550794461	0.1418182841443	11.4350965381501	-18.2255812173944	4.45792836597738	-3.75745534716589	-8.88911710106812	5.67789046293009	4.04359694521716	3.03737052180373	-4.87907303900896	6.63355329319057	-5.30445884694407	-5.96067428742783	-5.38371213833297	6.83062906837948	15.8136722739023	0.267698778725585
"g4"	-9.4898775406522	-6.77465736119457	8.26322613515065	-9.76977109753813	-12.1364703833413	12.9592719430956	-0.868620296610649	6.22864549383085	0.958599779946335	10.7467726757446	-1.68448019315289	17.9813817983933	8.95444531889206	8.4754671090224	-0.428230747240986	15.3044600431899	0.148571611375327	1.56565099413585	-7.70240767589093	-2.20618744720065	16.2116385839227	-3.46176044325765	4.83256148981974	2.68238617817379	1.40674601051002	-7.12247159954227	-14.8381337841287	7.85509430010591	-8.61346169984472	13.7516592686932	-4.39676350029964	-14.0166132202557	-5.96589984247145	-0.15356772078997	5.87112791104424	-4.86747601487299	4.32364899984414	1.26527878735963	3.67895100320148	-14.9195464565073	10.0224767141582	-15.7808903708268	6.29179297007871	-5.93445545834605	15.375073086524	-1.84809340642436	3.90199538584849	-7.38547467084524	-26.3181414897878	0.112151333512941	-5.11109100585829	-9.78288491900837	-11.866081589648	-2.78666472302805	-5.74856914155535	-6.00316901931648
"g5"	-0.666349545726018	5.93557704270387	-5.13376384504812	-0.99832568197222	-2.51505534161217	-5.70122671899252	10.9508679658028	4.58922393018476	11.1939829629016	-6.78222517177551	2.29212883193099	3.67272176262403	-18.8711627899514	6.51712960504388	15.9941961455825	-6.28700175706662	-4.64643129256357	-6.72407578889966	-2.82094748853446	7.77576299552947	-10.7931805314241	-9.4066601613504	-2.9028974067053	1.69271235740799	-1.2674441242085	10.0750513695373	8.52308887789934	5.32842707955276	12.6625760156497	20.8660534529063	-2.79623508448378	-18.9746491979695	4.75390346662295	4.48770340021612	3.91544867126206	-17.6785772665989	1.50472212839966	-16.1285923314731	12.0966466381669	-1.07960629050447	5.27681097552941	-2.09012759293536	29.4402144572707	1.22417543143251	-8.0938439008252	-3.89707334756992	-11.1567003391107	-14.2654140213782	4.20822154399465	-2.88280152070254	-2.29716133565321	2.61389879337946	-12.6767116966427	-10.4364929731766	11.8019299041568	4.0845580867326
"g6"	9.75249109195547	0.738211513102698	-3.33258277586375	-3.64823767347801	21.8176034469622	-0.251017206488185	-9.65234070534927	12.826178655337	18.832434488666	-5.68679028823477	4.35046199168931	3.52210118390615	-10.2358158036241	-12.2680687136703	7.15921062726217	-7.62583836716451	4.6984704038494	9.27975749190712	-15.2051748599307	9.44450404632521	10.4693863369846	-24.2686147229951	18.7954723072253	-4.29385341040798	-3.58975765606372	20.0049790799374	-8.80333447707573	2.99143138894584	13.040772959547	16.0042095578942	10.8050212574287	1.75493337371945	4.26408253227958	-13.2222510507109	3.95613223358321	-16.4491611455285	-1.03178105163928	-10.6488229452643	24.7844873869209	4.66593958741289	8.89376598375487	14.9935674263541	-6.48705494919432	10.1502806766079	-19.1319964223118	-7.78385000733947	3.61296255853957	0.871805428710162	4.44591784194665	8.23337354816246	-28.7366658565517	-2.77259769288484	14.1939273750228	-4.0702890969976	14.0477861419185	-3.97633596863459
"g7"	-19.2244463668835	9.5445224548649	-6.86960386428756	-12.913705222954	-0.204925770779944	-4.86406467370796	17.3636418942343	-2.95662642263961	8.57960183151668	9.90637808697966	8.92606535518397	4.45492324234685	-0.0481837796801733	22.8610250648544	7.4244210158415	7.96031724032778	12.478058448145	16.7756590687027	-4.53203068327193	2.94445208261609	-8.7724157345	12.1714664945091	17.5511779379271	4.51460087017068	19.2496941175305	-13.4926488421839	12.9835794460883	-2.94258401706896	-4.20958391939244	12.1836886523108	6.14123979377631	-1.53185245528893	-25.1027961868897	-2.41212691387009	-0.244935856278717	10.3989741194635	1.59026988403346	-4.90907247633066	2.08252148297213	5.94355359036264	-5.67600822980263	-3.82497438270641	-19.8737277149394	2.13095279507815	12.0289668897635	11.3989990718429	6.38081101567549	-18.429277169898	6.79208345804818	-10.7691664524371	14.4622925059547	-3.21338452967625	10.174246022359	-2.99810446429713	2.68907135661487	-1.8659176080821
"g8"	12.2894573574451	8.84646341002424	-18.0465144898075	13.832495457754	10.880821190152	2.40495199998246	-20.6858676232944	-8.17058426133991	17.0961486718231	-8.95584758727038	0.997032702943526	-7.35771483492369	-3.80033914433923	8.99974309966299	13.3483152725416	1.93912852531543	11.5917424905342	1.6815340422627	3.80446213686813	-2.35476467919361	3.84815397223821	-11.9362505541629	11.8284411789115	3.01693518982558	-14.0139469784655	8.90996865556821	3.49182889522212	-5.74581946136265	-1.07449212782667	-9.68281759859525	4.8032538206723	3.49620985920755	-11.0540262031503	3.01076335899177	-8.58368976869086	24.4794835837214	7.46896324265714	-7.16920302364728	-14.4634780634857	2.3411199935219	17.4771790565168	-5.71175920628993	13.1952866718383	4.61607162877434	-0.774958961022068	-0.546211357581435	-8.81874768552658	-2.45009387122235	3.87469962588212	-23.5019757090686	-0.754030840386379	4.24477583765072	-2.87463987030498	-3.80522088164632	-3.71957802700008	-5.46584225427911
"g9"	1.34024347648509	10.5911262756495	-11.6222109087798	-8.2014854411306	-3.10137047381575	7.02867055020895	16.5403364335831	5.08473505038773	13.7062300631419	22.1275346278332	-2.17161199819546	-2.14135301183406	8.65288526186283	8.6993191243386	-12.4172410374396	-5.61560247202842	-11.1970300052688	-0.747706289439409	-5.45931586443147	2.37071715229911	-15.1677081932092	17.1982797340145	11.0127078136531	1.80089892573182	-7.13944934408321	10.7664163799469	6.7006925811399	-17.8734795952418	14.4904319155927	17.9276741853987	-3.82136523791732	-11.0633453444277	5.39573873552344	2.75110812989981	-6.83877121571305	3.7861696464615	-10.1779949295132	12.2090743834421	13.2016421470309	0.643856962725547	8.24977718695294	-4.36121657765048	-4.29687295224487	-9.28539071280241	6.9533043954849	3.89015283055301	3.65743157619974	16.1989420514366	5.28255231426091	10.6939717595803	-7.27625191331914	-1.24378327898097	-16.6174282702831	17.4423073945331	-14.1593709510069	-0.943900745071123
"g10"	-9.07410983120121	4.8049716440291	-4.55045154145373	7.72092688215789	0.131869802929493	5.55981957918481	-10.3893832066542	-10.8737591920959	2.62989545580282	-15.3081212250662	-1.95920616824097	-3.47538656855857	-17.8246470951698	14.2398555426775	-2.79791541271049	11.5874280697262	-3.76263794780415	-3.25304195550115	-1.9994184097208	1.88986098856101	6.01373066686045	-16.5228065770769	-17.9666190067428	0.540473648989765	5.97644203418034	18.0262898762385	24.6886880444144	-12.2899554006655	13.7969265679529	5.00419873653059	-5.06556511249976	0.329266297365541	4.17201646542981	-4.76866525741846	-0.736078802545092	-5.16631270106109	-4.84172321062965	2.11438314581936	3.42652741060114	-13.9033246633837	-14.0354151179212	-8.66401708158147	-5.30743661404187	23.0226042557794	9.49557502709424	-12.9259392945489	-15.4741831056503	-4.00784341481075	1.81284600387108	-8.2653735811245	6.06424346382308	2.77346156982323	-10.4296120365651	-14.7671943211102	-2.55925070130175	10.9697507571523
