"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"
"g1"	-2.48909188392035	-17.8305656277117	-8.10307845490083	-14.4819924773091	16.2102429053758	7.67794320431413	-19.379109906926	-11.1040322121386	-5.55828540142609	5.25009858397946	-1.54102560680962	11.4030463450348	7.95821345251215	5.65794842697965	1.38987159124831	-2.61585133121391	-13.0740889909075	-8.26598990428081	-25.2134229184398	-10.4270188978952	-8.54664233569943	-3.08493660980841	-0.312727280535172	-4.70442058267226	-17.0173116844526	-16.1577645396135	4.83154713999696	-8.73415804484904	14.8599795326284	0.873628579336723	-14.5966777407543	3.41325231505413	3.30742553285183	3.25104079811763	-8.46155826056664	7.38270620757422	8.74120724132244	15.2654227463172	6.74652250001852	10.7954159568205	-7.67015256180269	-0.419547992531302	-15.2185310921875	-8.42276280587073	-18.533733026251	-4.87543367841771	-10.6831106269647	12.4175392511718	2.95742295057795	0.767962119284655	1.47429868361343	5.30310043148864	-10.1943178540421	-10.479066176267	3.22987354211359	1.41836992091271	-9.5844625305412	5.90564816598433	9.27005147339269	33.2453614514166	-1.11637951453336	-5.64010684160256	15.6329992266682	1.02300530288242	-0.432567513688212	10.4023972280352	-6.15794647979728	3.51248997278401	3.70063219106196	-8.16039783717395	-5.49215878430999	11.1852129582712	18.5168791691815	7.45602606221616	-3.2120262069069	-2.85768612355842	14.5444411993481	-29.6258277172643	6.50054304775147	-12.548711502642	-5.08382572729152	5.52784705434275	2.24849225878146	16.4191322911861	-3.97033962510319	-4.66631148413434	-1.11666852995873	-2.02110817863885	-0.221011059369953	5.97889935698766	5.47107982161767	-12.2610725584972	-4.85081896443418	-20.6947835412704	8.29354095499071	-19.9987953071943
"g2"	2.17956347285932	3.98028998178425	-6.77831576623294	10.4232407763611	-8.79920575769227	-12.0567085762329	10.279921002658	-1.83936147107385	-16.7667705409226	-14.9737965787497	4.79662525140881	6.41143270371319	-9.916103277236	15.977128879474	13.1256993453445	-6.45022917109642	-9.81674822504147	3.83832737365324	-8.09933371092053	-14.5723102884032	-17.05568896691	-0.647723266128966	5.10724148930159	-8.15780252247214	-12.6377918863623	-9.62508209822969	-2.67056569789168	9.12787796827908	1.8222267346711	5.79798222656826	-0.396952802925864	9.95339955107268	26.8692931224169	20.371954248761	2.12585592238409	-11.7559345130605	-1.12553875023471	-0.186773265057536	16.0602564076951	-13.863785664307	4.19902314580543	6.15263499877488	-7.01402022590111	-7.95726202943258	-2.37881397007264	8.06671163624396	-15.8892431294229	-2.85569274929788	5.28802394851686	1.38819506875709	3.16504055487094	6.75449981097593	-12.4764825035765	8.85641529016066	-11.9887222662912	15.078243437875	-14.1609282967612	16.2809845867136	8.9401315737432	2.5106663783527	7.13257066434234	-6.09680835092267	16.384382026262	3.18349649772026	-12.8658494763474	7.42993248976936	-17.6311835467008	-7.16765637445374	5.00717112061895	4.01976913757764	-0.0504274489472477	-12.3916100011555	-8.09167471618415	-6.99764904320978	-3.16101787980983	-12.3454739873946	0.239677471524995	-9.22748471600657	-12.836503441283	-1.8916242621036	5.94652155560572	-8.86716503143594	13.5836889692393	7.03345275193359	0.787738705482523	0.626376935433557	-8.2265382968487	-12.8453922384139	6.39490132074895	6.98527358617992	-0.753916546632741	2.34685148127172	4.88116293082517	-0.241498411699183	-1.70430047049882	-9.11526009654447
"g3"	7.40209568260104	-1.86414974825933	-8.07610125358547	-3.16362195640271	-0.924268736384966	15.1008660515657	7.26895421431549	24.7197343954187	7.86981553695231	-14.9020737207083	-6.24122673354658	15.0468896953641	7.5173062446808	-19.6637714827419	-6.03482819799986	-7.12080402414499	-9.54692588407179	10.1233063464587	2.4121506921139	10.1785947976917	3.8254484548399	-6.33506518157329	35.9826266881535	8.24015034878218	-3.35753398725844	-1.32863162476652	-7.32829053461194	-6.69851577822556	-3.16358133042874	-5.22042373602743	8.94507972040765	4.31743262356957	5.11491432222197	-1.11734221379787	5.45675421974253	7.11284820058647	-2.67220143161686	12.9563914764136	5.94071234129938	8.05686234290955	-1.37647016671798	6.79232365915798	-1.64072894183334	-9.28191170147142	-6.60408169256119	-2.78144537604471	7.96278488139943	9.3653193761302	-2.45759471318779	1.43662227215639	-16.8871473662985	-1.7439607486097	8.19162663594953	-14.3659418362951	-27.4465676265076	-1.94350437906785	5.72189082381891	-6.11451193343216	-12.2531148829483	12.9842593787427	9.27483155991464	8.78747769699808	6.47106619372915	-4.49902475990173	1.31817351511987	10.3253953617557	-3.4101138880281	3.24068270623831	3.20674333218043	-10.0343301508621	17.950425468116	-14.1582715190864	-13.0648958042028	-2.48388570605967	10.1643242351388	2.83561612007455	-0.266158910089367	12.7847784605173	-8.52899151206572	-23.4731842481129	-18.8197091205707	32.1965163492345	-5.92011928566897	-2.59989095715926	12.5762084767682	-2.0440128961181	-11.4221848704392	-16.9506533484758	-7.48049437207814	0.057744985027176	7.18726326775449	-2.50019331199974	-12.9565382289169	-8.98201613788722	7.33210778530394	0.0139128157578854
"g4"	3.14968123043476	-1.81003751241408	2.88638137870297	-18.0852452627987	-4.96319181374564	8.07578200265595	16.7110511272363	16.3991737586102	0.023079822191223	16.3060206687572	-17.201807628051	0.755240203992607	8.07031435362773	5.55606265980695	-10.2337211736037	2.77976129769821	0.631813265007807	-12.1337807685715	-3.0128825195758	9.85892739585865	-11.2476795505169	-7.20897975472764	-1.75013839250988	-8.7009175831707	-1.32101975084327	9.82720876620333	15.6681683645817	-8.89399966619299	-2.7865863200966	6.58637880735665	-5.24977008023299	-8.97556528693024	12.5102195000907	15.3224320736269	8.01716301012415	-0.486692572005143	3.50144072859402	-7.01143925405414	3.60703717904196	-9.03060768186385	-6.29788860537353	15.0602639483146	32.4938527980338	1.90980503649102	-1.22977781113314	-13.9551897957097	-8.65777493161969	4.01467398464299	-4.80825810930558	7.23409366888965	-11.641870600218	-15.0812174488723	-7.48831170155142	7.78349860868428	-5.51486169279697	4.63492158494848	-6.06668556882317	20.5690137266699	-12.1570180615725	-6.09579708534281	-3.61663126685245	5.904462712585	29.313015662404	7.19692829963434	7.62485611746386	13.0420335078994	1.38246530309025	-0.727798212949624	-8.21636068158051	-1.76561179184558	1.77755491575331	12.2769230133453	11.7138299789348	-22.3374004257913	-17.5090272732293	-16.1743703068586	-2.80773872126313	-10.4974794978539	-8.03737668747993	12.2450898782477	2.00933857323188	-5.17027179655224	-13.1724577159333	8.89502608980722	-9.49949635138946	13.8925826537103	-8.85287981004648	2.32051251346741	-0.216802367207703	-8.66069829795425	6.12601378408743	-3.4391164759493	1.52316682236695	-6.51687918567256	-3.63225187701167	-7.8132378855619
"g5"	-3.15095180035747	-9.44468526586458	-6.55450346884934	10.9127732555068	-8.22976315917921	3.26823210818528	13.9426048332139	15.9700456187774	-4.21228932393301	4.44168425898385	5.80587316743148	-8.40013260263666	0.900618409193272	-6.02318455168193	8.67818645271344	-3.94628288618644	11.0730479214635	8.92359757781822	2.83035847898234	0.646846086205722	6.51968773515319	-14.109677970397	-4.04564328040825	-0.31381381851427	-1.81802911023573	-1.30367557071023	-7.55173292264945	1.21605759781786	-11.7002725674658	-0.824823572510967	-9.73224371895332	-0.122169686567639	-6.03136876293914	13.4731804230207	-2.29345961378331	7.82689401668014	4.93510839942074	-3.56492161031763	-15.8658469846937	-8.18957312670742	-3.8818445684217	-3.71399479178937	0.787465121079763	-9.85077939803162	-1.35947064222788	7.68902883272355	7.63046913313852	12.9181530412241	-21.1329209129968	7.26580966408697	1.6996079057616	9.9714643399306	3.54976054153739	9.23759195296554	-11.8642027623097	15.4752927309101	1.27182673778908	17.9010501102159	-0.0390316951272112	2.28304521995654	-6.62087900409054	-8.22461494260207	-1.2970344093366	6.66462803854158	-1.86645292563986	-4.64129714731428	10.2493543389472	-8.28463026057014	-6.89972554399481	9.3290376635248	20.3985130550411	-18.7707980842538	5.22298566601383	-4.69124963021975	-7.58210334101305	-3.75501971536774	-1.30581671052067	4.45041022115262	10.5602681079678	0.336140338052723	1.88626761886649	5.3573148595755	17.9211248812987	7.32735766547956	2.04791004188143	-11.9804783775777	23.6010508003003	-9.05074932824263	-20.1341516817727	-0.25553009533672	-5.5607534608099	8.09288772437735	-0.414676978284219	-10.1719280806454	4.75024029074166	0.618255361380996
"g6"	9.68220125284907	4.33745980070376	7.12499279538956	5.30226290384595	-14.1151974793148	6.56049075749487	12.2665190242641	1.50418394533789	16.3461864794438	-14.3579273683421	6.0951182971126	1.09620581043556	-4.44935410751885	3.48232108340138	10.1831076018211	3.85716585599198	11.3849715951952	4.20907993993846	3.98319050394781	2.4754175080994	3.35873923193692	12.7479648243007	-13.9196899027991	22.9654983191525	-7.89206468798652	-12.4104846394129	0.126017582422114	-6.39551461047722	5.52821450433973	12.3462455631673	-5.25647965258623	4.27224633335587	-6.42231979423939	-6.37121731049098	-23.4715622068666	3.49770901299309	5.88988397907276	-5.06992903787604	2.44327219385595	13.4820351308326	9.61504903282198	-5.8086917023862	14.6270933697264	3.68779576306828	-9.50620459680218	-11.6750461573111	-2.23528792136363	-28.0837929042789	-2.38136844418982	2.06064357210727	7.8839298752926	26.8758045517546	-13.5076559435331	2.43762545911999	-23.3637981780819	3.07397761872126	-18.5305728437201	-8.51240095346428	-7.3827546046215	-4.49298108745213	3.78567496465003	2.7632856753995	3.28332787548584	1.37772905764498	1.04712744677461	-12.3751960608435	-6.24058566145208	-15.4304342943896	23.4396528856491	-7.03168693263782	-2.19838842705031	8.89823486023954	-7.64008952064979	-2.38039529943055	-19.6568497668787	-5.27729048335239	-6.34324455765813	14.3340190238589	-11.2528704700494	4.65454553043049	-17.4053625632016	-10.3450457957631	9.95840942636037	4.85772728024169	0.0108486266580377	-17.8309064861759	-2.0839407187766	-24.200207601138	-15.4134262782345	-4.11245598396283	-3.20495462563553	3.1517574544602	-1.5253680278014	5.68401800691026	-8.57576559132455	13.0394309404469
"g7"	-2.67903705335263	-8.5791260350441	-5.20980176089946	-8.91168629009399	16.1420314116144	9.51252927259049	6.94782825989482	4.2737165040495	17.6560874172162	12.7810802792826	-0.676175010085163	-3.86020342597692	10.0711525578355	-1.37970407689228	-4.78592352977574	-6.16212914635008	1.91291971758943	-9.59726448761983	-1.33798140411842	-13.0674100873198	-7.34668110514076	1.23986043871053	-5.39344844346151	-4.02315816005422	3.39934407824831	4.09699704254402	-13.6243808392626	-4.13261941091919	-5.82805481195407	20.4183409051119	10.1928175423697	0.578376879445129	18.1314677005121	-3.12699068320602	5.50100593206566	4.06654388297688	12.499297768038	17.7555675789994	-6.75433099364985	12.8937102861243	-8.58688020190981	3.81927210413864	8.19297192342346	-14.6529590777502	-0.571639355540144	-15.3040703694671	2.27435030952634	11.6719846498322	0.518791342312053	0.346276899903205	-2.32422694200046	1.01405098950675	1.35190672009695	2.00811245018456	1.53025647423212	-25.0241273512636	18.2866216748783	4.07934993238126	-1.82987596829968	-11.3405993567745	4.42215995328124	0.617211599881489	-2.10926721778086	15.175814934509	-8.68672838120608	7.51026592540472	-1.39513071547957	-3.94526138364576	-7.86490113681572	-6.84314612609738	0.0156517915776985	16.0243011244743	-10.0654571929768	-8.09131413217007	-9.53490614074972	-4.69845991645098	-17.7876471925987	0.609267867762763	-9.53319539015455	-0.548528672280434	9.33392069316813	13.4359473114207	0.146186499164962	-9.948175401302	-4.68787174360106	2.66163068332834	11.0716967099034	12.3952134309081	-0.147679889896971	-2.14180531350481	-10.4965076294996	14.91123868941	-1.78282840631928	3.2993167760728	2.71323174259761	-18.4463161351031
"g8"	-4.53677987019794	-26.8519305115374	0.167171070887976	3.89085080961521	9.11552602334294	4.71655648076262	3.4711720132545	16.1427689488464	-10.9262415255014	-15.4307777287393	-3.68109253343597	-6.54825955937287	13.4649238307127	-3.6040406162866	2.94645195266176	3.35946757443759	4.39247817332916	-2.10542341025315	-15.6657525716328	2.74131969463197	-0.198603287462733	-1.54663689690983	-12.6286550686394	-2.90850940857605	5.45998384416156	16.7564666822406	6.94754832904988	15.0789516631579	-8.1918169362027	25.1425664887008	5.29198359810194	8.65945067236325	-7.37037094894404	11.538714819689	-20.0731474852099	-8.83276150949457	-22.0002952970708	17.7108044483328	4.3820309521281	-14.5831094949899	-7.54762812468426	17.8037996977445	-6.83250148720124	6.82558594877364	-7.88729403132918	3.94851514898633	-5.0534450487829	20.8047063215409	-5.35177658588621	-2.22185128480522	1.71888299072854	-3.5443940955554	-10.568611393159	6.22783454208828	1.83426998489785	3.3296041604511	9.44553628114481	24.653744406463	-13.7662759478204	8.36227617443216	11.2478063739887	3.88466949211239	6.32911862008764	15.3608230802663	4.92081141962872	22.2791421267397	-1.33633264043587	-2.36031160948572	13.5051569357277	9.76978473420237	11.5409268144678	10.994633534955	12.2206420478432	-22.4072452896546	-9.20238666374786	0.427479043818802	-9.39642646953715	6.01855093544235	-2.52950433905761	6.00537488245952	8.35773894403144	5.2838264956436	12.3877033394683	-9.38958850544392	-8.17261330102537	-12.570943600044	7.97429146093845	7.74502965369524	-9.45222121156739	-0.751072766532442	-1.80034243913706	0.665569525948959	13.4094439094383	6.94051484132804	-6.81068550783987	-12.1424731129125
"g9"	-12.0262197335455	-20.0766176565891	17.5915982335107	-12.3995803860974	6.27813319257202	-2.40889799512279	13.2827497238086	4.84763029950317	3.31209406405702	16.4305210808164	-1.38314793537013	-11.2163249363061	0.125827247837241	3.31655894400514	-15.7865844221942	-4.35167993749566	9.30303777122683	11.1159629619289	-7.93303197295799	11.8170253349667	4.4030854732769	-0.488666645996605	6.42202970805634	-1.87503233122212	-9.80519242167834	-9.59554848002909	2.99814700070212	-7.22680581764745	-0.292505498718048	1.77377651294428	-35.0964690409843	1.23472253241896	-5.08338622011059	-6.2844314266004	-4.39291838949552	-6.61268189289493	-3.74852290677347	-13.5461083114474	-7.39658588799137	-12.2528003704002	-10.3398934988832	-8.07392833163378	8.28593064355037	7.737135778532	19.035547323925	-12.0873752024966	-1.87507597405021	13.7939981672545	5.22324258508646	-20.7820147861	1.49825305997271	1.80304950495975	2.12112071576461	5.62328785399226	15.6228150260509	0.359416591655802	11.7406270434902	6.72799575307249	-1.49660302789975	6.21110846569071	2.45981147033339	-3.24213496938314	-3.08029000601958	2.0046350898735	-9.17223030465433	-10.4710874253274	0.889101621239152	-3.26490654017989	-2.20737344000492	-15.052003919234	-16.5962478038413	-12.8587287827146	1.00780786262645	-3.60301210467928	-7.1009843103165	-6.82656971775083	21.296541447332	1.77951331388053	-14.0786720343999	-13.7739794527444	-0.0995616015553648	-22.6746577075768	-1.53302094679924	0.462562039641652	-4.86648823758696	-11.1412091698553	-7.62270368561716	12.4370495550481	18.7121218061246	-7.22764295956978	-21.1498466640763	-9.50438524565261	5.04614448373161	-1.21589993637978	16.5992758006966	21.3351663533936
"g10"	17.2355214346928	8.45899916020128	-12.5092374124468	-9.4880921513711	15.8264216489354	-23.6573486421161	8.95588723606808	-2.87738232704631	-20.1291513356373	7.95645161878041	0.672245172247512	-20.8178383245172	-0.791232619658675	-0.278653706587755	-3.26338728528465	1.48846525459967	-0.00660180174450687	7.31459408076382	-1.73831538634784	-4.74681008670731	-12.7480039971637	9.90644708082654	0.379531696664115	-0.788888894311711	-2.53838661242832	-11.0016468164059	11.6186533804889	4.53771274988461	9.9389616558956	-12.4589737915295	-4.51348246294115	-5.41301401175024	1.68695179607447	-8.81204173991156	-3.83713078936887	-4.68892505124329	-15.7814721433259	1.23668728707203	-5.20933730672238	0.117228106475216	-24.1248074577573	4.93229713177912	7.36006503478518	7.92715825819509	6.11329504612532	5.36849188381448	11.8090977963704	3.38641541576785	-8.51441746917417	-17.4988374054886	-5.40882262642039	-5.02909747352189	10.5905183218817	-12.2316698055394	-1.9632071610988	7.65616585343014	-6.35167565381818	8.12790483770734	4.95641115951092	-4.59125852999295	7.77252012528972	5.81300747865082	-6.65434817944877	5.16270921647559	4.66450652269638	-4.53585287788897	-10.6032167015358	5.87504130462178	-3.08628592134549	-15.8031806375411	4.78021186371121	24.4186446336017	18.7242979720379	-20.8961072543355	0.411345761221702	-7.62408152468847	-18.8435349067837	-2.73044054490702	18.0686821079028	5.15468043300524	7.71324494917192	-11.886879322912	18.0349729022287	0.559146874445835	13.0339772815752	0.309517231336329	4.25946406882132	9.36400436463268	-7.33308596923687	-1.58104002410278	-8.84853091546349	-19.3337502537523	6.00717103418704	3.98489977692305	-19.5276318890273	4.50745072400126
