"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"
"g1"	-12.3927960246	4.68286047222336	15.3875486146789	-8.70815281828164	4.13112883185655	7.60990134227791	-1.79762943471104	-9.21215097242438	-3.69117853023203	10.7282201613361	10.8093570228483	-7.36077572352926	5.56716711416865	-12.8437183410436	1.05917576257068	0.515447793914833	-1.44701921903666	-10.5371242136937	-7.74736184559422	-7.32844806989135	-13.0200255079495	-1.59685725195383	-14.0553438063471	-16.0334619481411	-20.6894635290285	-4.13718853388333	-4.05476190440267	18.9816274817947	-24.79868391308	0.713712712380191	9.27592128849748	-5.59620722664998	-17.6139949714285	6.72117692070794	13.7684590387325	0.772827911076906	19.0840741414693	4.90035470381357	-5.73333814654095	-0.659203798255203	-1.8746194193579	7.94422793912628	15.3979538535645	-12.1882155899597	-3.8716699390872	0.511273599136053	-3.52528978831788	1.39431811154993	-11.8300444089779	-13.0564159709075	-7.03122765508141	-1.9204673364776	-7.71204445404658	-6.09471331783169	-10.2772965749833	11.2511569676438	-1.11388761050909	7.57858440885828	5.81583415622	3.51739858203652	-4.86306809020043	-4.17919533477883	4.82941427086278	3.54788799152908
"g2"	14.1379040255631	12.2506076101422	12.1224745605657	-2.4997557795412	2.75598607801097	-11.7095354837723	-10.54876157834	-5.6054212184209	-4.96240271024548	4.19435135637945	-9.92093150139023	-13.6527410912165	-14.8595404433858	0.63907884752931	-11.7680226319162	6.10357137162941	-18.1931549518891	0.0969894667491448	1.10393928659132	11.9742403706558	-7.75996112391617	17.1639588144706	11.3975497797899	-14.3107649446134	-3.38259014009848	-7.22407627154329	-5.13631084956744	9.303299435716	5.19148496966834	-7.59774534995707	16.9002512488262	-6.61018775943629	14.0772390529062	13.8608026378558	-1.15969878021084	20.3045710245223	1.17089257365937	0.936406560224412	8.92771572140364	8.43341463752876	4.61348794534408	4.83092817442651	12.1229316782182	-7.36803340308268	-13.1752812053522	-7.37643583914271	-5.55490197178599	3.44957534236099	1.46132553662825	0.564434969282785	-7.27658657664079	-4.64867746478196	8.87219385814343	-0.452528377981634	1.08409418599645	6.53251747051616	10.135275066863	-1.62725395998742	5.60888191805108	23.2915237782896	1.40072826767723	0.356210825432209	-9.62538959516784	11.172049874638
"g3"	13.7377123463845	2.30401430546052	-4.68883817465674	8.83418493228679	-19.7459617665399	-1.88410039879638	-9.63383139668801	8.06317382345222	5.46182039445837	-13.2825317281837	-5.2674620971088	4.54086679298668	0.915044684013618	-0.907032026363723	0.716098838499917	4.79122916714957	6.93533268431527	-1.25521172420996	5.8650351129263	-8.5498261368769	-0.708615564146482	-1.52678736963536	5.10705962944196	4.06958290388873	-15.4507442486434	-16.5267653149141	-0.697674594422946	-6.21566430315981	5.76536910004033	11.9875311190875	-2.02432620127191	3.42103520639802	0.442549667142519	-2.3404540955117	4.51922498733459	-2.68985712348773	0.762362301210912	-16.366902436571	-1.65623457961446	9.61581085022084	-8.18115601807382	-17.5271689202059	-2.61477379528049	0.873180474470808	15.1739398834071	8.62061120443385	-0.721015148582929	0.886641686177521	6.21696924692112	14.8779562073117	22.8859385166785	4.36267716643269	-6.81095846950301	12.0207206898506	0.839977656323238	3.00593875164242	-2.15838139480233	0.31349600557119	6.70047956844336	4.46841114360664	12.9924655927902	-8.94980314975561	0.506229561381739	-10.5321740279292
"g4"	-0.334597691458609	-8.59986722849867	-28.1681973962202	1.24846640073264	3.08420329322909	-25.0155675071313	8.81335501819937	-3.03148264656213	-6.10297485293201	-8.96404792510977	-2.46552587873603	-4.5291008257264	-2.25427817877739	-4.50164319531979	-5.16947829729501	-6.63996875363496	-8.93265836709469	2.42245990404362	3.79874535988551	-3.86234208943367	-14.7741151452623	0.715377995373332	2.08360034818489	-9.63000753775545	4.78375823161471	3.98720935063835	-3.129724774321	7.23023933170913	1.83941589823871	7.81140233205082	5.83669372996601	-1.79207859646112	1.22577967626158	-21.4589328626796	-10.6175133104002	20.5651169663677	-10.0527561437361	21.5463198446034	24.7331077921373	-0.178471484369438	-5.0919852962755	-3.52472658779877	-2.9081129847452	15.8107280379427	13.6617576847463	-7.83621555066138	11.6246982265585	6.45334514045965	1.24509206937113	-7.43855897447918	-14.1050021106542	16.176860791321	-11.2824041005122	-18.9556163265188	3.63221211970531	-8.40365638615415	1.48236982617552	13.5166513895293	0.582580739391706	26.5652751289976	-2.9842313754347	-19.139072334291	0.0990749237895815	-1.23926647583235
"g5"	0.214591533083072	-5.62631204579384	18.9555316896242	4.23432827117142	1.5955764078245	7.05745570242497	3.89841076427701	2.76633124461538	-3.78151636113358	3.06911714593358	11.1058451744746	5.8570669634704	-11.66097385764	8.42063971815238	6.91688915970157	-13.3052296502547	9.98437941913377	3.97827764701103	7.10490873029499	19.0875331474045	0.635590230146004	1.12220120272228	-5.83819213255555	21.0341715226614	-6.21419485707294	-17.5330254914445	1.59201148244198	-4.16340016497582	7.41499863462952	-0.65246170160987	2.9452569470497	-13.4183069483141	-7.64427837624986	1.96644890139951	2.81223380319519	-6.24376390129053	-13.7429247179084	-3.09604550089396	20.1294901965631	8.5275434749177	4.64437537757949	2.55960837270486	12.6402044352017	-16.3675359303001	4.04388552176141	6.9209578601063	-19.1255130316842	6.64235861355312	13.2821203856628	4.39486964716577	-12.99487940176	8.8707437537785	11.3389154751108	-6.68395109671832	-0.0453680019030232	-2.81419324945784	11.7472556128232	-8.43031908451908	-17.7640126860271	-5.33411844913787	-8.64798071195348	4.9426832479478	-11.7626288891862	23.6080551443283
"g6"	-20.2841721574592	-22.7303917512574	-4.1191869841723	12.541768450268	19.6080560433045	2.96520060812142	-0.235478868041672	17.1025390176088	4.15856604143036	-10.5089166511241	-11.0465726274381	1.95198174454667	-14.6266544221064	-8.1382896592241	5.69479186328592	11.7882166777703	5.33237898809742	19.7177005644398	5.18003828389628	10.7894276751921	-13.8626726461649	-1.81792925804935	-1.78855470046024	-17.6114779300509	-3.37577754619724	-1.62383310177217	11.9816656486842	-1.87013050429719	-3.8150383074079	7.28540444104927	-22.7198769433426	-11.8880787521857	4.21211105634501	-9.14668465367646	1.35942283144463	-7.16487574406674	-16.3506933259592	-4.451354876484	2.19214602619977	-0.990311908561071	-19.5239644694427	-4.95225991430201	5.2456926862248	3.17586657392534	4.66421925554822	5.0943663746684	-9.25155430858096	-1.61728337622733	-10.5698007105061	-8.45519804276106	23.8363858654681	-19.3009265532922	1.05700785747992	2.41423062404296	-17.8759768424163	-5.89684635294603	1.6485498109976	16.2367049670779	15.6890216376243	-2.57668464028174	-1.04291304501287	-8.02327227062171	-3.38649149539945	-10.3897939827058
"g7"	5.67053050879435	5.78143921241559	-1.95619745009511	24.7000546491047	10.5097429544372	2.86249142407614	5.71094856964048	21.2720971141598	-17.2518593567361	9.46928831690337	-13.1019913990421	-4.43500801285284	5.39637888294112	-14.8522215426301	-16.7543530786432	-12.5864815756884	-3.21829430650679	3.36091119325819	7.82022616701827	9.18095878399291	0.566473197842357	2.11098393040235	-8.67155742626567	1.87612751126236	-10.5354598813542	2.98035073153252	-21.7211384981809	3.79813010164286	6.13969653587043	-6.44160355099467	12.4637257978199	4.924220694466	9.90169712635812	-3.75029429262508	0.317196667243245	-4.19777752147319	-8.01562637995122	6.12575662175715	6.99539034614547	-3.75183326448585	11.8636977900607	2.67071959022648	-18.2009548948085	0.00943869454080972	10.2655630171472	2.73802217619035	7.64702523355156	-25.0551496571597	-2.37877903603116	9.11151444357743	2.75395464833624	2.62097702650732	-15.9576694941619	-6.71752718045276	11.0170000738019	-7.07999965620064	11.5533431716661	9.31209124838903	15.0830579179371	5.96782615361776	-0.941325361048535	11.720735492215	-11.5324144787631	6.84898545390409
"g8"	19.4666467474547	13.8600327318153	-5.3630766386288	10.9899967985306	6.13389262740972	7.48482785676526	13.0109701204473	-1.33452188337169	13.6004581831746	-12.9044634190618	9.50406981752461	-5.70222081270607	-3.09533724460969	-23.3438087244711	-1.60938502496724	-26.7493626968817	-19.2511368450985	-5.84198655933904	-13.3599671087846	-32.6225866500464	-8.38704876754084	-2.02259513417546	8.47328607733038	12.0615699633162	-10.104114576954	1.50117390707	10.6537866279499	5.49860852763509	17.7463202615029	-7.46139627962969	3.0366475284594	23.9373197060506	7.02802685584576	0.697813832363788	3.50437430956587	-2.73844728826416	6.82037754280073	-8.27685893928587	-1.29568643138961	-2.35740159366637	3.94899996397687	-4.84662099879813	6.95366335472555	9.4994343058733	8.49532725315432	-10.2461582126006	-13.0874842156074	2.33990094124081	-8.27106749699999	-16.8639200429482	-15.0971501391345	2.99957578474375	-5.75356648741234	13.3272964170795	-8.94687971644367	0.171569805638539	7.13303547313924	10.0438031223768	-0.0792193315295567	4.10349448474425	13.592063405475	-3.40286995877832	-5.45204179146264	0.491747787051268
"g9"	10.9880277101669	-0.0462403470904377	-1.29500902640672	6.50001965287316	3.53726990000039	-10.8874046846638	-5.01856101143555	-15.2184841082592	-8.65181457263347	1.57733010505289	16.9347257668222	-18.2454415228695	24.8310327591305	0.146137593072614	7.56935412817653	8.4878653936823	15.2657924512168	4.16389652633914	2.15337333314221	1.55354922865181	-5.83754890410324	6.15486151513986	19.6859534975274	-2.01255481505473	4.71599300905983	-0.167107750647858	-2.13082869866654	6.14003166410356	8.51527136861735	0.708123453876986	-5.04169199822726	-16.5366642134486	-3.81133199689454	-3.27275700368876	14.8124706835927	3.01862019355827	-3.90414069420459	15.370342084318	4.58308654664099	-11.4015094300829	10.9084658998111	-13.5697113431063	-1.34061693482478	-15.1862128223401	-19.6365060461092	4.98935237590287	0.940735261930388	-20.1848935036475	13.8587030143156	-0.389997074375035	4.74721036192932	-2.33960784811727	7.84372169878043	9.71215628577044	-4.16000335445508	1.63746078225122	2.38641997036881	2.58104428295365	-5.30204293476103	9.1392965452401	-5.48244140186853	-10.1450975090626	0.894772782280136	3.6990092425666
"g10"	2.30028290307405	-1.78497995664823	9.23459826558666	12.8603274554533	12.5611569194463	12.4585491635502	-26.0427440904469	-9.36056731744457	-7.04676747534103	-13.7718534298336	1.21547385272364	23.5699092954126	10.4759724648465	-2.91975173555813	14.8750987183026	3.92609643672252	10.1721570011822	-11.8924976637861	-8.94097319242243	-6.77498632145198	-0.158674163446144	-11.345234361865	7.39123674438137	-8.69057562013398	12.2300187333897	15.2772588964606	4.79460392237917	6.24696303516612	-3.98867311147689	9.43221297882534	-4.93409660489484	-3.60572520330451	-16.5503297659855	22.7305943920124	1.71630371434212	-15.2622567982062	5.75391690887375	-12.3669491333315	-12.6060545726923	12.9469252760195	8.20364615013765	7.16611444435579	-6.71414238232272	6.42511283652668	-1.56805584782424	23.0803491834934	-4.49968024696939	10.3792230719291	0.528626736680539	-1.75968965186697	-19.4509441163169	-2.0916339835228	-3.09943024284457	-1.04889102586954	-11.778715583142	4.72143707040125	7.44067187184499	9.94303511198272	1.16917711092692	-20.8626381405226	3.41917079023512	-4.11794256081826	7.26734349711952	7.9486875160975
