"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"
"g1"	6.32795787758622	-19.3398273731979	-2.17362489145025	6.36419760337146	2.23881877568424	-0.96214705039778	-4.97309504656781	-4.37204757134648	-0.331548372936285	-16.5562348774708	5.68095579149813	-0.259678774324819	3.49216814176861	-9.30311662001617	5.45570437486958	15.590902266586	6.39014769906916	-6.2202178287706	-20.7361934854866	-0.639790103317873	8.50063821784593	-9.5971653229009	3.51098564762296	-3.26278661097791	0.828215262423134	-5.25400630943963	3.64703679731052	-6.48875497724477	-16.7771466033421	8.02430767821732	28.7538190953225	2.0874578168784	14.7697755740879	-5.6013508553237	13.2594451319137	-20.7933755940059	4.68690708185094	1.35252436862653	6.3623972385636	-6.08830878707733	6.28344402661815	0.0356175483846632	7.39937240531481	3.42208171878239	8.77804148768571	3.76484313465673	7.53644879652298	-7.89005911910686	-9.25714105449531	1.26608758020537	-0.183628704291964	-0.0926900330756476	8.81851829203431	3.17477291883049	-0.723236798341567	-6.01576594917495	4.51488789466802	5.44481452500893	-8.61145844174023	-6.32004980028424	1.34208798770399	-3.11260618530524
"g2"	-2.94559595723302	-3.53753022435042	10.9167872376497	-9.47989944929127	11.4764423075859	-6.76210391120915	15.5930118122075	-15.8893708280527	-13.4229624158711	13.9630777588273	8.87339950483369	4.84891369020298	-4.38374277905971	11.182524289309	9.01450395538336	2.41610318716406	5.67294492656285	3.59252226213699	-17.9544007230602	5.29111700516032	-13.6303805213109	1.67336189613216	-9.66389425274974	19.6074778233779	15.4107983791071	-16.0202383257044	0.724286941415816	9.61845456597094	-2.91090964034264	13.2331299899671	-0.939600665216683	-0.516942614538655	9.08571787163905	10.2729103275606	2.07822436996931	-12.9296167441889	13.0148500804212	-10.0326493274428	-2.98653315551162	14.7097636074283	14.2225234893955	-3.12447080581494	-9.65943049095779	9.18858111843062	-13.684343807167	0.716607807644831	2.99002938957719	18.8172062328774	-9.96798423049801	-13.1971533338991	15.8767969995518	11.4405404735739	-5.16053176680798	0.167541702827472	-9.98170275193402	-3.08726202555708	-3.27263073022777	-0.536976188989439	15.9045027366554	22.170994076554	5.18679915638264	1.2471961005742
"g3"	0.676983652340132	-5.37070729101212	3.49351676196745	4.87001501740463	-1.06332443907268	2.37687458314325	-17.2875090165495	-12.0692953432397	1.79577179802201	-6.69008177875834	-6.2164248500318	-3.23800934174478	-16.9754944808266	-5.94967107738324	-11.8101352854622	12.0389477579823	5.4360601360176	6.95970216553423	12.5297385520315	-7.67688725144802	-14.1620566146927	8.66351979264218	-14.0143858740303	10.0794797611604	-3.41724758317097	16.6429267398475	15.2945339493329	-16.5494808215701	8.66324061752977	-8.90824073880334	-4.06365634388284	12.118095431692	-5.26588435293775	-11.660792511606	-8.05641925222666	4.77253852962487	6.61903084504326	-13.6497945343367	9.53074108792018	-17.0991048422208	-2.12757723634752	-0.434315387740369	23.5855652609794	-8.54877321323982	9.94644545516829	9.18449001414101	-4.12541571723357	5.43852938379137	-6.4089853467492	-27.2628873624172	-0.712149423146861	8.56511463600184	-10.3409893763695	-5.52237299408957	1.9589562178792	3.7785339066874	4.30651924616884	25.4517373902876	12.9904420266709	3.17977362557096	-18.3638587852339	4.53305185335281
"g4"	-4.19705611373222	8.26181718238632	5.78006145285193	-3.49862072994402	-3.6668115769631	-9.93224821967692	6.1951345952272	-17.991278538599	0.953137059081822	0.722202442899372	1.73229661647373	22.52923734715	5.1152851496624	1.61210224474702	13.7414838971504	1.84659677335174	-10.5969034859009	3.98497634149773	10.4375871872276	6.69389519254677	-9.78482271175102	-9.23980154252014	-25.217067923353	0.907808915136208	-2.26500432186187	-4.9756996635901	-0.745515240908023	-2.98245070223461	9.74681451300169	-15.1212765009815	-7.97078142270346	-15.4540032485706	4.96948799769363	-23.4251445511571	-2.33763613370873	-6.79744804928831	-2.4854934714446	17.002514039942	4.52409291230487	-2.58324595172269	4.49972223599495	-4.04650612050577	13.7708068004313	3.90912492835416	0.939695381645641	5.47575841987483	0.0991209212940438	-6.85848385758915	5.87501898827969	-7.28417345242505	-11.8757668133287	4.06467032377684	-8.92322135692252	-10.6218191565952	18.5426757829445	-3.95384076584606	4.55040218452614	-7.0766974294992	-0.815456648228467	-9.36153093327811	5.75333156679742	5.49021838767106
"g5"	-1.67185032109748	-2.97109989370732	3.74866270058504	-7.09676509606106	4.24326805095416	6.96335057711746	6.53666084560534	3.34048286681299	6.7562940404114	-0.640109197560498	16.0872861049362	23.6638348658855	3.0120876225164	-8.6771582668672	19.2442822176806	-16.2997858136222	10.0805182575353	-11.3352588315299	-10.2214236190189	-1.46744896630358	-7.41221358857442	19.776049639169	-4.84862133371775	-5.00441936220462	7.97735447262794	9.34485898612956	4.69083180358003	7.75654273639693	-3.89388558624998	-0.876191363800718	6.01048443077887	-4.76391155612914	7.21066153348037	-3.09731000938267	15.1269675968858	-7.67547398042449	-9.91629621485157	-6.84381551694842	3.05210808511454	-13.5513931793037	4.18231843151679	2.06089911937034	2.98346292051257	-3.38980884287368	6.63344021763909	18.5929186547247	-15.299537039955	21.2852209773645	19.2783503693023	-0.511443081549368	10.8264197093862	-13.8945827391339	7.57317731085831	4.40380457228646	1.65422005711862	12.7109701142843	5.58657289185427	-1.36741159353551	-1.72630129361482	24.3035221512115	11.59691382107	-5.01095384106549
"g6"	-7.94580693075997	-8.5841077179932	3.60956484438142	11.9911863354281	-18.3927784869572	-5.78406508869469	1.78931256130161	-8.90325795507918	4.70338990363211	-9.68452413172901	22.7898941182027	-6.97275865779215	15.3767445745636	-10.3512762374707	0.404647666959174	-5.71817396972765	19.6276384936155	0.310914126072379	0.529009246519434	6.03733946508635	0.5836138368767	-17.9628354919835	11.320344695533	-3.28044662884125	-18.2086859095874	4.02589000053515	11.5124512647603	-2.14556384016347	20.2717706821116	-7.70456739060804	-1.93253536225003	-19.7295838490211	-4.67922089163247	-12.9692698863287	-6.2828092921706	7.76560083951037	-13.0633744824554	-10.1034646104375	-7.58204354853265	18.2823000059872	-1.91472054764713	-0.979526652598424	-6.19026012127306	-6.17853181497183	-10.6897693466156	7.73906513443342	-5.81659320890924	-4.13336734348094	-12.5585874675825	-8.60355353128491	-0.709447831456315	5.55140768916183	-0.537402227161361	9.87748870169391	0.688719904755372	-2.50244728960836	10.7945198693637	-6.15875424661828	13.67836773261	20.5650417814467	-15.2467096575489	21.9688765317758
"g7"	1.26727172891092	6.38503730601445	13.1969798909008	5.58012143116073	2.90994694911605	-6.21044758562384	9.40920194951853	-7.74545642502975	8.68827338738446	11.7379426795805	-20.0675914039186	9.0148224982867	-3.92425914008994	4.74840410237115	3.56173975343073	-1.3200387490722	-6.50882266919573	-4.32134537848591	3.78266921833914	-9.34341992968161	3.15622645748181	12.6960612001993	4.17394206815365	-27.5865651003654	-10.9692272338819	12.4713128428627	-0.81794987517381	13.4049395566101	-8.10529048854303	-6.75663017085928	4.3847075994522	-1.33125477299931	0.0887048151922619	-14.5455060039981	-5.36113852405	11.1306683542104	0.660125747008072	4.93061108822782	9.58001984603849	6.32486530757211	-12.0790577906001	4.27647624841292	-14.2648283474352	3.19534687895482	-3.81742579668635	-23.7942178486994	5.99068696331823	-3.4901089944	8.45083068750339	9.34224844120806	2.1889131455843	16.2313176829723	1.10486501884568	0.783619830866515	5.2733392436504	6.78834515839647	7.09648888099341	5.25816903246429	-6.65791561409239	8.90637956816045	5.43252874969669	0.252808584920001
"g8"	0.477211293771987	-22.041891256765	-8.84315586896949	17.0973830950375	-9.37536529000902	11.686696343942	6.78163756081927	28.0841589919082	7.61826835556188	2.30512833036025	11.2357417489703	14.8437684830327	7.20122279693712	8.35330791466995	5.71002575041727	-5.81688302297782	0.416763347966827	3.89017111447422	10.3920777562922	-4.79084711217032	-10.2172565214996	-1.14427337892722	-12.7676550639699	0.97773150634456	-4.00872157900862	-7.58701129979868	-3.40505198276555	-11.7872953455655	7.19121126574104	14.6051610469767	-10.1108757513095	18.0839728952079	4.98216111907486	-4.99212970480534	-3.49916974396185	-2.5176526795074	5.26312937364643	5.3949364781504	-7.4409851707939	-3.71016400541835	-9.69670522368931	-7.94795579970706	-8.8878285165992	9.62901647159793	0.83967397513282	-9.42230985872146	16.9230662676801	9.69212634004205	6.33915705009086	2.1426189072642	-7.45392727327262	9.30655291102171	17.3444074213399	-2.83077946185225	-2.15617112942772	8.1901004988643	-24.9182792940183	3.95170985352486	7.64403609688105	-3.90268270941216	-5.63916364081678	-7.47863319401244
"g9"	-2.17105180555708	5.4993566630206	-1.19146839082658	-12.9482615378266	14.4458271262742	-15.7213581370226	-2.09627825386285	20.6574473912072	-3.28111547747396	-2.30045085104572	14.7186921665225	-2.79522422512351	9.46169949062369	-17.6957885983462	-2.83749147406456	-6.69025255489457	-10.0704718303126	21.7225885682475	-25.7179213414474	-6.97584879330881	-2.34012216680976	15.240691851325	-2.31338887426906	11.3620114106887	-15.6790439114183	0.774695762736841	-13.866911707151	-16.3921450267169	-8.44426830861494	1.15338962041301	-4.76106389740322	-5.84346879358628	-22.5284117968268	18.9031505231113	8.92446783201465	4.20781794480474	-6.98210926203918	6.41455063282006	1.56548929582826	4.99450662901109	5.49508720904533	10.057849193013	4.3794500335822	-3.26427247387885	1.31658755526824	2.76107771964227	-13.1807679653547	-15.9103903594278	10.1350630586525	-4.70312341241282	4.13522274685164	1.3408917883817	-3.32899308098884	-7.29745861076499	21.9851703274798	12.5382267156169	-6.72836169416863	-0.0972178421945175	3.52479152522497	-3.36869748834879	-4.67847798525959	-0.536230212676402
"g10"	-9.41689406500665	5.5388725952332	13.6591750178134	11.1356724027694	17.2911515916864	-1.29718113794823	-8.02145984308402	2.28562244379681	-4.09843018982265	12.5170607409604	-9.78693887176994	1.69085485438524	-4.08599372531735	-8.14633477605047	-8.81837974644126	-13.1271507464688	4.25114762784934	2.88867017905682	3.09711567534026	-12.2968973503678	-2.05934137015698	10.8029545578453	-3.59551201096667	3.61724884065558	17.3528706791296	12.0224557186925	20.9042808822308	-2.70501746552494	13.5404136776015	-15.4994482574585	3.22569180238998	-25.1848562062032	-20.3124051808026	12.4130674078032	11.5482910584333	-1.14915288274098	5.59938667801579	-19.082456845634	8.55770289578918	18.7662947981138	-3.73245870564211	-17.6212617254421	7.39367816988395	-16.31903091204	-1.671710798925	10.3070032812646	-5.72368273030782	8.44015521086725	5.42482558840042	8.38618423551361	-5.58337764628965	8.72553588534171	-9.01165683347529	-1.90655750863362	-1.24562099026825	9.74888783789569	6.92499917793922	-1.43120139189029	13.1512166437158	-12.8795678119237	1.3534831859652	19.2877533140526
