"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"
"g1"	-5.18900413495594	17.5155630737268	6.8141458056376	-0.447361649521535	15.4526174375984	-6.65677348209004	1.66407499185208	5.81198839867512	15.6457051682969	-15.6332344381093	2.04756835969057	2.46430993726914	-7.60658771873653	-11.8230206050361	-22.9467190771162	-1.41789635908818	-8.53395056334323	6.49013545947226	27.5887902928175	0.750694757369177	-4.89960691644694	-15.2765800021889	-20.949831197183	-9.70789625055282	0.553853292904996	-3.29613341387605	6.68590929943969	7.41759334242648	-18.5499819625584	4.99738799648597	7.3427412988998	-10.0131938011481	7.19794954536968	-4.61038771410407	13.133620560333	-1.22475353411863	-15.301552452308	-1.65357686401005	-5.61872849658236	-1.98547842733767	2.2057302844156	1.80175006228855	9.65841314123095	5.56739420820702	4.42919586790263	-0.0877589128000815	-13.3325356962667	-16.8986122826746	0.765656937314194	3.00348377083711	-1.33489831106208	-1.24562496047	-13.8853631637825	16.4524442960796	-1.08087366463102	-14.2337406913402	4.79189925801463	-12.7752929459754	-7.88534129853398	16.9891177346085	-7.03552621913138	3.58956813807128	7.51827995989852	15.3710901208046	3.91056780876161	-21.621247738052	-14.0289778296095	5.65776671254683	4.64684199282085	7.11168644105275	-1.87292552198788	-9.70858583285482	0.189819098737309	3.02397432791841
"g2"	-14.3361250362974	9.32422079960179	-16.948695837496	0.660618494542936	0.966122900026121	7.33956072034293	-9.47060188857791	10.2394247034378	10.2345671499355	-2.01754631416639	-14.1513168956162	1.30939141661374	9.03297919242117	21.9566995310907	11.3397228085659	11.7514652416131	3.41476804498615	7.51528628972652	-3.54162840413869	22.1148917862032	-10.1677094699112	12.0208697975011	-12.644133387896	-21.4357028386836	-18.5203433096963	-6.14001567779286	-0.955658276172758	4.06285912977981	3.01072803034048	12.1025566619084	4.26345269268337	1.90707972250858	8.69655827135173	8.35517897406439	-6.29035015099772	12.2978259879825	-21.8856242464752	-7.37081003605446	-7.63637629242317	10.2203023982209	13.6198396380147	4.85991450462427	-0.13674048797448	-9.00172710465357	-1.88486232635754	11.0113345679205	-1.71511996671405	-5.95225638523193	11.007909376726	1.3031076547443	16.5599715077856	-17.2370904756177	0.506310435158295	2.93446699645149	1.44868288583201	-12.3931680172257	-0.239986963679282	-10.3457931847818	-9.83256375390475	-21.6557882047947	6.52578987573353	-3.97508756777467	-7.04409972707476	0.575738886475989	-11.2066077130081	-1.30429328998974	-11.8868982551028	7.53365116994963	3.60982857404277	6.32828356742628	-2.84452960845939	-0.0830853002148744	5.99140277406214	-17.6553669358829
"g3"	2.44152859268267	-11.3698678290543	-16.2380601994702	-2.35583637241909	-1.67599694669101	-12.1180881082401	1.09459190637133	5.26562530121085	8.95838746252376	11.6237285391524	-6.24633882524643	-10.8364406856765	-4.99241091607968	-2.29403577802719	12.8958631967567	-4.1728506058669	-0.00292442241556973	8.06482298689728	12.4856241385693	-5.99329123399386	-10.0304010915433	6.57999138705662	14.3160947330626	-9.33620218394399	-2.49327349091718	-0.5580418238621	-6.83739642769925	2.39577289779021	-13.6216159230124	-1.14357550492395	-19.3374768191195	11.6697863167276	-4.1305768183922	-15.2238837997916	6.79929426045782	4.02250999057526	9.55362290315199	-2.01928458844188	5.94493967505486	3.67429354905062	13.8036312329116	-5.49236347871042	-13.3202279981894	-4.26939233515464	9.85645135345668	10.2314267957651	8.66454082270855	-7.62705661103185	9.22781570725673	1.6768706945123	4.04483809688241	15.1963086202059	2.62611888035545	10.8147411094043	-13.8229008713035	-4.94305842412009	-4.3843791932029	-11.1674996145748	15.7631018661949	17.6611546317419	5.86715169816754	-6.73594618911542	-15.8466370909695	0.0584880928124729	0.407992394305363	-14.4092164289389	0.84876887416957	6.04869585275879	14.2744779609725	4.79205557040784	-3.76764677733661	-4.49422801250565	-6.91639680786734	-7.92443612869408
"g4"	-11.4641940983542	5.4051994022503	-7.73492361803345	27.275225818485	9.18531823310661	8.87301064768485	5.06686513838686	-10.1600333196067	11.1895168541023	14.6327436899975	7.47458825014694	5.21720860928647	7.67236604599766	16.5939554190417	6.0326977071569	-5.65305424142747	-2.35508459049802	-0.592033642066432	18.4857890962158	-11.7085216173513	-18.6088730818914	-10.033484796448	10.4292376815875	6.2627907725032	-2.02413909076829	-4.15081585949016	0.867460710266088	-2.95225724694899	6.06948165201524	-20.1657770334034	-9.44714763656093	-1.15784798066005	-2.81707488681122	-1.7075999908735	-2.54847928030728	13.3159061112891	-4.88894883168116	-0.277341926575192	0.591022795522419	8.70873613018161	-12.5018157152406	9.54935407546831	1.29875240397551	10.7142931486171	11.707629955345	7.12470812306487	13.4549737181152	-1.93099143775056	1.59550129307166	0.551053462361145	9.0681230439625	-11.4010174686659	23.7921774727016	-9.00875495911429	-0.716858748765097	20.1596262634933	-5.5611788079883	10.6463862219279	4.50588589835466	-8.16927526046528	1.38999344897564	0.694860443807583	-11.5357691735924	-15.3982017050265	-3.78716739992983	11.938975716158	-3.49494650852615	-4.85035356458455	-6.15208303289223	-13.2734644749586	-18.6450608337884	8.44197603815509	-5.64414849004063	1.3145569169458
"g5"	5.34527431642092	14.3607080700053	-5.07324087571448	-1.14890131524835	-1.10932367503373	2.33054407352241	-8.66850639186146	-5.84560873871357	-16.6599027982193	-28.0968805498173	-0.0194795156236963	6.51900882560792	4.21273453391137	14.0496713224158	-7.87418491229155	-9.5373473584704	12.6181617084808	6.3077952376543	3.77565539728819	7.12853455437675	2.49430074448375	13.8106379356564	1.76692718262002	1.31826403003786	6.47534770226531	-6.18003101074844	4.26247644305851	13.8390645805306	1.56529142495113	13.1857941790078	2.79550210556878	15.8841945576393	4.80300136365218	3.34669691315215	6.13734511631462	-0.00368862967200315	-7.936620714496	2.22218091300629	-8.16905443970232	1.90545860127472	-8.60028549055838	9.54359310335816	-4.93743014807627	5.90611469400853	-12.4551122710844	-0.304570067100236	-4.41418416165696	-1.51995037836049	9.77499771345502	-7.3589241926863	2.09992830625612	6.73824963289351	2.54529433886021	-9.74973134791263	7.57333043036925	-7.63715578321922	-2.88650573198281	20.9212216704285	-8.24344519598575	3.3317229512623	-1.54346997456599	0.19752131370545	7.23064833036334	23.1297189759004	0.196042374773986	-10.8660578794563	-0.817198212092685	-0.0593823611770659	-2.62253376074266	-0.292928279226375	-1.54959845913316	-5.67676957697637	-11.4701493519194	-9.66144673463222
"g6"	-1.11202907387282	-8.28665240863888	-17.4103605115981	22.4758382401338	0.240119290711498	22.9048951453737	4.38504572760534	15.3635864153669	17.3965866144821	-4.50959368382651	11.4682339612151	-20.2267350131564	-2.47189009374791	23.0194991925076	-7.52895782794331	-16.6583829302173	-8.45554940442513	3.29928238007223	-15.4144418446715	-3.92035133396102	-9.70840185362968	-1.31759698388382	17.036725043073	20.0774614884867	-2.08509478665379	-11.9891962979537	4.08953416094605	3.6535313968679	-4.61463019080133	6.39033029270575	-17.9050249742487	19.001931712108	-11.8700483116631	-4.82831139566672	-17.4265630808923	-2.52617704645692	-8.05885452507638	-6.9064763337429	-4.91179333689103	-0.73599347544125	4.23244370196553	-6.65346659160752	-8.2767204148905	-2.48380330694293	-8.97511732798826	-12.5603429241105	7.03533140644896	0.308002051440122	-12.9228139534865	-11.0152553211258	-12.7215429281807	-24.8623009791446	22.4840546665988	12.1131477492207	13.6513103273032	0.554071193844555	5.03802073796865	8.18614311301452	10.8601709673077	3.3567404180611	-9.4220410748436	-4.79699742912407	-1.73909638351783	-10.0329684595039	-16.3537875761074	2.86806027652315	-8.64539953299992	18.7408790366502	-2.90716137403131	-6.85439423343729	4.66958620252988	-11.0502279551752	-6.66355596589012	10.1758898774156
"g7"	4.31479163161916	14.4480697126533	-10.4604599044945	-22.6316431789337	-9.61204641641045	6.31876746978368	3.95307444275588	-6.87372676349172	-1.08912073942885	-10.2065603095223	-8.07268643837259	23.1486243547207	18.0407176151485	-1.48594914030976	-20.5709875312053	-12.4357725954072	6.37258878633115	9.31560207949522	7.24738055433787	-6.74163048527885	-11.4024999570698	12.8874856631476	-10.365214763799	-0.543825361704493	-6.29872032317462	-3.96518515969253	-2.30981211897325	15.9050656764114	-16.882215186921	-2.32626637650628	-1.7822681132472	2.42567190531872	-12.7403921345583	1.10183133803522	6.15993215873594	6.47684618108434	-0.742151607363124	-8.72257021174264	1.21119860493407	-1.912939499282	-4.42519122455668	4.5104638758139	-0.578129763474235	-5.6321642166331	8.03049101587916	-7.17000845231276	-10.1533641630262	-6.53649234125564	8.71198909046255	-6.32609104221028	3.93889121337631	9.68691861429932	9.85641372096673	-0.047429009633641	-11.4988117064695	-7.82935849136962	17.1216273824883	-4.37127201654187	12.4185286798818	13.9506755602678	-6.70326249429209	13.9032504528997	15.8632663379479	-10.1060747142327	-6.50466813064314	-4.05090452517552	-0.295743298110753	13.6772693515251	17.7043863659727	8.74943683607614	0.0187868399412227	9.70310125003205	9.89312096395528	-13.485173720748
"g8"	18.183603075461	-0.414718721485713	-1.24750812361889	-3.166388410663	27.0262016494708	3.75328756449594	-1.58313897326565	2.07935963572424	12.1873148601203	2.41657125101923	-6.53312721833727	-8.64904877438763	-4.86596338135809	9.34566868571175	4.68191626797164	-6.09035922180815	-17.7993355375399	2.55205362989591	-11.9191329255509	4.03758797292299	8.90975066138829	13.9770165708855	21.6797947262468	5.56529039794661	16.1757872952146	2.99489878867162	12.9710082691792	14.8648982627167	4.15684442002299	18.7150867987598	-4.12447555909919	2.63537981327057	1.71637621663744	31.6499754661185	-12.4804673513449	-4.00512281192762	1.06364247576956	-1.06489067168748	-4.06951586497775	3.11597134987448	-14.5147532995454	10.7120818122493	-10.9764929904005	-8.57580788393781	4.63843608697882	-13.1765944333846	17.138947661943	-3.32985069145783	19.7574245029195	4.7662966131231	-10.3553561322915	22.5760023184077	-2.18332739924314	22.1455732334043	0.271694661197552	-10.4350678019659	-2.68256646531283	-7.79300494922547	12.0038398686904	-8.71712493051039	-7.57905725704422	0.331117967692503	9.8866388979485	-4.09128328743618	8.37236609791482	1.2190417617896	19.7737453038161	-0.0311036601911981	-29.0597707556166	5.36390480279529	-0.0455234241021193	-1.97924649398182	-18.0475938164395	8.16937441740269
"g9"	-12.4765287538101	3.72921551892516	6.30523516571343	-6.03054579835339	-2.33031220472318	-7.10089034655265	1.58026651599812	-20.3049189715265	-11.9389863767133	19.8147188347347	5.7142863074326	-6.1411842813951	2.34160569779828	3.56859944902866	-10.301258526896	4.90565908279682	1.92198248053702	16.5168445513691	-20.4435259006438	-3.60191208220662	-25.5578574379963	9.3637956237243	4.50463841655363	-7.95956937740017	-7.22645838182872	-8.21692001086128	12.824135475778	5.48299650635635	-33.5721021240073	-9.30414407030454	9.25640589521308	8.03590023504308	-11.1289358460058	-17.3126260639409	-2.37064021123568	-7.26751946745689	-7.57941795603955	8.81361568576118	-9.40315850281857	12.518336675658	0.720464924269636	-7.155208430915	-3.19228422416313	11.5520653099845	-0.196097185327756	-5.16977773268782	-8.07900854020296	6.96588011704143	-26.696866203101	-15.5448343898553	-1.94416974481573	6.39784260100889	-0.892327182069695	1.04067431413008	-4.83650563349728	6.20477584820406	4.37784127129424	-3.45370216712067	11.36687547228	22.0066761639341	-0.659894890643363	-11.8409743975202	1.93490023659578	-4.52898451725532	9.41379146986674	-23.1610301698961	6.9829473483457	-2.78328349374481	21.3936369999026	7.67543711368664	-1.72301025584014	12.1385351693399	20.0342071674567	11.6455806678622
"g10"	4.4026980669052	-3.27772800136435	-7.8299870115625	5.49637841057724	12.405416667414	14.4754156671399	-8.86949174500556	10.8822547661253	2.83037900081443	1.77190656384638	-2.16611775185567	-21.4901412332581	3.49725798364991	3.27240265259572	-12.2650210647822	-1.57313586056118	3.02069695554427	7.88206341372788	-4.87507247084354	-1.48862308528712	2.65188781016472	5.05399750862128	-0.226748560861561	-9.78077387509843	11.0912140281748	0.671127503917505	18.6989683399128	14.5721328104603	-10.2440562340747	-8.92995867081733	4.74276429348885	5.5804961426443	10.0516307926486	3.9617285997065	-5.4623079486512	-10.6458008829566	0.800528925340897	-6.01120409138082	0.491842253249957	-8.82550164798537	6.22935942551626	24.7728914425763	-10.3415058876368	13.9411953782868	13.7964555580363	-1.90610703239835	-13.6167422987862	-19.1615203236245	-0.178811427996415	-8.2316961639117	8.7506524319166	0.0349060185126331	6.3036997628116	4.73725745889419	-7.35123026540687	4.1740107354535	14.8401462994901	-2.26195711806883	4.70346821456134	-0.0273960592665315	-5.55814290516359	11.7078945379249	9.27314376123115	-3.17403280439454	-4.74099769267873	-3.73015438402873	1.8811422779078	-0.561962793964038	-14.7894153477193	-10.3027791045763	-0.912757823831594	-18.9423747443347	10.4490349107301	-3.35722255486263
