"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"
"g1"	16.4589996157098	8.81493471963503	3.98130494723795	8.47958914529363	3.46202098255047	9.42310733705234	-0.799971464271643	-2.01300850872966	-11.7758054292414	-10.3558716662061	6.38760426981295	-1.22780712872312	1.3440097510733	-8.89876223442169	-3.52281717966537	10.8311765814493	-0.187670305035193	14.1556884896729	4.69886730636917	-3.53718949617581	-1.18022058861888	16.319215918632	3.43183435386358	-15.9209206499166	-7.05824353288648	1.14871469102155	-1.27378839702085	6.56557094332979	4.1527947520656	23.684172440756	3.90742324613943	13.6239668334272	4.74234755164451	6.86117652793523	4.25618559557185	-11.5051554627615	-1.72897334201603	-6.3693874723514	2.38550227911442	5.14583208269727	-2.70571122296278	7.87966471487	-11.6967161658539	22.3828132329916	-12.0138326459365	8.22308992593557	21.1204398598515	-4.68372376248301	5.84852734244309	-3.10036292805814	-11.2867495931866	2.08062277952637	6.2056245167455	-0.520543572622716	2.51551471348182	-7.10465141819208	4.90077989790043	-3.35045871021086	-6.76811820003658	-9.41899165521158	22.1780488111997	-2.46080835762554	24.0001443217754	-22.2564977604381	0.809423131073464	19.3589256870699	9.07779613835601	-10.6237217245904	-8.29004758026289	10.646428207613	-5.57815182066003	-22.6749726651149	0.896324581814301	0.151896454237739	-6.02770670954671	17.8955550837573	0.334581805272644	-12.1389230713634	12.957684914151	-6.11074196255701	6.88936989071396	13.7122344447456	-16.0623606603396	-5.97871725513353	2.64143671341697	7.10941769818038	1.13901488319631	13.9138176453646	-0.457404310286637	14.8368442797979	-11.1346773503406	26.6326311579766	2.14305036401644	13.5096183718367	10.2519467766249	-4.2117409677342	-6.084690794948	10.9204260447681	-16.0122095974137	-2.8861224824252	7.51520617860651	3.99367173615595	-7.05408141361562	-8.92291987870632	4.01318427955022	-3.55541844200119	-18.9977440762289	1.61707887831027	-21.6989025614451	1.67458446751878	10.4334460142196	0.0232954898441778	-3.82471475632446	-4.54820751787157	8.71383064132256	5.296996516132
"g2"	0.574484335797095	-5.35003383395181	-4.23499067312604	8.81715729220551	-4.91070184155221	1.5911617956818	2.97323405989714	-1.44458088069506	-9.17388412013326	-10.637297672088	-18.8274952349206	-4.94988531361945	3.8753120638921	-3.25882075262149	5.57724780398799	-4.43720208743155	-13.1536404237191	5.68572825237957	-1.71437045188047	-2.57334393689976	-8.35480977952386	8.82684218295244	12.7824967929411	-20.6947015695499	-11.8715466191051	0.656867432263777	2.58916464289276	-6.3997681951358	1.31237625058038	-2.49331004024034	8.66357316706755	-20.4003889618187	5.01056995569582	-0.687909705100952	2.71952767144603	-9.14145511900645	-7.73118831689644	2.5610778208953	-12.3574149661422	-8.30180055798266	6.65964686705803	0.912122785463873	-7.35918172406115	-14.9412030524794	9.3715183260921	-13.7690622838731	2.23607741920648	-13.2409095122598	-24.5037874800725	-0.495431319103782	8.44211505492049	2.00153248684827	12.9591757093942	-5.30054422641328	5.73927647469973	-3.31884663030105	-2.39321133292905	-5.5911590105524	-9.68056017228912	-1.53432548064309	-5.41967114562621	-5.7892356602081	8.15004097379421	-14.4182560972832	6.11957730103775	0.224049109388258	-13.1976291555214	-15.8543133635117	-3.21903370121139	-10.0224366418767	0.605442043112777	5.81976366381926	-11.8951987691638	-18.3675356179037	12.1650159414658	-5.52133483990158	-8.74249603581884	4.22830109247959	4.25466989528168	-1.9034955845728	-13.815261748374	-1.33477015975641	-4.49664629554051	-3.77702396349913	2.41181164766222	6.89066902980726	1.87723000701386	2.64061879049501	-5.50250707551227	5.43161439293376	-3.09366865931267	2.55757705208149	30.2884251131983	-11.1892187744542	16.3595254116134	13.2084388133441	2.27538675475222	-0.313484287305331	-11.2151882549908	-10.3008754471541	11.0343585274456	-11.0648080995261	-14.89346388536	-0.51274289793531	2.7558367942815	4.22987067163334	-11.8013903350424	-4.14974970470387	-5.5321601919171	-5.04833998296842	-4.33047647870716	-0.173723087120657	27.4600844318857	3.59014011143299	13.0119528884081	7.35597110640073
"g3"	10.013314426572	5.1811256121575	-2.87297403293039	-3.42285285842394	1.50474758682543	-1.50425198043774	7.92511605772473	13.8680592687128	11.9381149142671	-3.58505336385251	-3.3010062011347	-15.9772448883786	12.6194677198178	15.9398910335424	-7.93206248043201	-6.21450872629703	8.95081365055614	20.6053924114059	-7.06209446781496	-0.125907737713059	8.45984468887891	5.79021428643714	12.4166844589021	-25.4545308139536	4.09351974286418	5.09162356586809	6.20479554441912	16.0318803436845	3.02899594535933	6.68589386533784	-16.2088396104963	7.94378988663269	-1.68616173220592	-10.8504748220716	4.65229784621057	-7.01768001137334	7.33725586770383	3.19442554171609	11.1005743700354	-32.8678508479932	-1.25220483785506	11.5905410838554	-1.9012984364366	-3.09750655161737	-2.47893754120321	-9.36833429174246	-20.9631088745264	-9.66919765987121	2.28341934400345	-16.3658531575275	2.1584959508147	3.82803870583299	1.0079120842829	0.901733162978766	0.0379442310189992	-2.26183647349683	19.6433720826159	1.059585949704	-5.05624543268261	-17.6892004537931	-12.8592544597658	-1.80060933647247	-2.66361139215976	-10.8912185334771	-4.42686227598863	3.05958486577876	2.30265893836054	9.0672780053621	-1.78747569786044	10.9360572912435	-2.19555959601842	0.0967094033706187	-11.9762898254951	-3.52928603718659	-0.66840624555317	-0.843778608826492	-17.3782643244851	-3.84835862732045	0.751463415168156	-4.64932988266079	32.45607508289	5.72811351034404	0.476252633113336	10.8643803938872	2.72982192417721	-6.43957540004784	-0.216548272204218	-6.57105211520126	2.98992178640842	-3.90630183564821	2.86089323671081	10.88872440129	-12.4821568050823	4.97460051537915	1.36785006375985	-6.48743172613436	18.0142430904136	20.2490601977049	-6.20128573872649	2.3851967672506	-11.92672826019	-7.95605687861979	15.0332572791657	-7.44490179081853	-0.50904059468151	-17.2010549745871	9.46121223930726	7.40734650228215	-11.4260948700802	12.6948123915757	-5.82871261900217	0.278975576293438	3.84576427784777	-5.61945977806581	15.5660530411093	0.674514716428087
"g4"	-1.06258255399144	1.04975943654093	4.91414404454512	4.64070716581405	7.23796685201813	3.79018170896402	8.96767662086407	-9.7065734533542	4.07007052856304	3.15605151048944	13.6767426595771	-6.02598555938173	2.25465465462167	6.11605616838952	9.95673671521992	13.8337181633927	8.8081879927807	-1.67010690571866	12.654043571385	7.66636617529802	-11.2052884285518	0.798003399281905	-5.02479882171021	0.662887500170339	6.23147555576655	14.1621332243325	17.3160370590423	-8.40048961905668	-7.55241877209718	-12.4814748043519	19.733255169177	13.7208621167441	3.4137841510253	14.9318404147507	-6.04825896115036	10.3885215188749	-15.0735615546565	18.2487403067832	17.8036717745659	-17.8839988546554	-9.77775770267245	-5.7284334985467	-2.18639532849699	2.04327786676617	-9.39397303265392	16.179067872975	1.99747461597557	-6.82131021314204	-9.98056140721163	-8.26941292989264	16.3421559096593	-8.51325976855021	-5.9969762741128	4.95554331351678	5.75169866565023	-9.41393313720705	3.71798296171871	14.1488993409395	6.60474558333092	-0.0751915500830295	5.82489132047896	-15.1050741551765	4.60249844264381	2.12235842967997	-5.66443246419554	6.39958703728203	-4.63140582063631	0.55273311136992	3.80996235205954	-20.1140189683822	-6.67679715479201	-4.68055435496294	-9.82901986249136	-14.498435626147	-9.68100465477684	-1.90344961780575	-11.153556240227	-5.43847523016177	4.51800051305133	-18.6075449254553	23.3434071812857	16.5059078570547	-2.39694001413237	-7.92042168338265	14.8877966906381	-7.73859538432056	7.08875614449426	-2.44885133932904	-11.7261501781858	3.33630821843241	7.59424184867681	-7.78596740368563	10.1335388678803	0.182042958828021	3.84315162990795	4.87589227552084	-2.38806428866591	5.86636621598387	-9.75598508112789	14.4401314216053	4.96254932288739	9.9111806964839	8.1011148048093	11.672672894975	7.10218427256981	-3.24754310357142	13.7277846978801	4.37681891220043	13.7627330120203	-3.37631301060131	-9.04494946161284	15.4566498379401	13.4168834236564	-7.27796462468258	-5.3136651343919	0.506258271838356
"g5"	30.9377766209584	-18.13591167413	5.85640157783594	9.56965759809318	-4.4941012971622	8.37579824144687	-1.21391878709661	7.95009986249012	2.36779409990892	-15.7612054262215	-5.04447123871238	11.3416298727387	-1.9025409319944	-14.5307331616069	-16.6819232778308	6.13181241595136	-0.886153950784288	16.4387488280846	-5.2543816113363	8.94356992317457	-24.8474947807839	10.2498007168045	8.62067580397697	2.57250859882387	5.8627993472333	-6.43965139525499	-5.73721195182876	4.65737976280821	-0.9170346212562	18.1764902757857	-6.41903555483082	-8.07682888845675	0.164396121780138	20.7710193373936	-19.8683960290523	15.3625452790185	-3.13387956204225	-21.5672233465921	12.7172057531676	-10.1921490318557	-2.9693716218852	-2.75107143693595	4.45806340564027	6.78198088130911	5.90576221034601	-0.185904315929999	-5.88313619735102	-3.06854724469977	-7.14175947155594	1.87637394239438	2.43345834896145	23.0820988210617	3.76524731172576	1.19680204856595	11.4972935187417	-3.91252417534499	-3.32760937141614	-8.21484829949185	5.46991882678879	14.9170110250937	-12.3881622723408	-3.88574566111701	10.3463284993006	-0.709946015533384	-4.86058234557609	10.3241813939268	-3.72130035471593	4.62386470329895	-0.941905307737495	12.4882024517508	4.59777607945477	-12.5226884751268	-11.4763361900356	-1.87100637720717	-1.6011188743896	0.502746707580084	7.25601420761387	0.226197410008485	1.83804994013152	-13.3451832223375	-6.34406290186017	-0.941551895927689	11.2568010092513	-5.04925562451565	15.2458647821652	-15.6955925881479	-3.59398484273134	-0.160785010620224	-12.8895373976191	3.40992769576851	3.4093353557351	11.2860896862401	-7.44064478579311	-9.76683108143193	-12.4458379259899	7.22043823914565	-16.5588730314556	-3.51761159711766	-5.16128359831885	-6.74570795759545	-5.30324985974696	-7.04920695221267	2.80637320033618	19.9343667197915	-2.27805045819275	12.3570579232876	-22.8396839574599	-7.35540005195607	5.24487967221904	-7.90252253542374	-0.738852288742803	-8.19225819075272	6.70355668165296	-9.20513873948952	-3.27183570886515	-1.25612131677525
"g6"	9.231888766719	-11.9237629976782	12.5280231346581	-10.0643559335507	3.55279664289129	-25.4303888444513	-3.6797890270238	5.0598767109792	0.92794904791204	-5.35176949330298	17.6536096107203	-5.2001151359769	-9.31917275196196	3.66443309339254	10.7430308262659	-6.85222419176883	2.95071131362869	-9.60739706805245	-12.033710735944	7.69122217210598	12.6007517947666	-3.03073984130999	-11.3478546966956	5.87012709846317	-7.46140028363407	0.865981754437495	-9.05860043847177	-25.8457352151407	-0.0751050660909167	-9.3442485704725	-18.598343253892	3.44064846598213	3.08381624916557	-7.11961335147898	2.27036962023289	4.83126632189826	-3.49271899995149	-9.9258414310131	-0.129803529246572	3.9018908117723	-1.02604495725748	7.44100536802254	-1.15237218214912	19.8951575444166	-1.18689257617741	-17.778333650936	6.43637290772363	-20.9313927696662	6.29474454287518	10.8712692945103	-5.92601100008686	17.66901804242	-9.53135084574941	2.44768125905491	0.145891501152342	-2.91987655132239	1.12161270469799	-7.40388886587015	-23.8601527280011	-6.8337165530543	0.346396516793105	16.678884673035	-6.75099170022112	8.35289129545092	-4.8976889706415	-16.0942630693157	-4.49921046410095	-23.4601441635429	-9.03503728206782	-10.6470600345503	-1.6008654303012	-8.06889034652557	-1.77079541093024	9.44466000673938	-15.8542298176035	18.5357732845673	1.78330248943576	-9.17879234933281	-22.9947791647041	-7.55872434957135	0.44174392654089	4.72213451367766	-1.2261416347296	-9.59484211450277	-1.15870879235839	11.0673464775343	-26.9790163479428	-4.40983109385765	6.44633768368837	12.0364363185564	16.9437991041916	-4.08294143210644	23.6615862514962	15.2897833958483	13.6536003209248	2.17802212391496	-29.6047257759818	-29.2426938538935	-12.8650025739789	-5.596124177766	-7.85505018566869	18.0410328146965	0.056239119852569	9.17388907848277	9.66921089860485	8.62034920896057	-17.3883866385435	22.3207133499188	-5.58738882317474	-1.74298678707257	7.91954974153732	3.96534540768135	0.11739520472888	-4.43948635999408	13.9317993907222	-4.90998039684981
"g7"	-1.52743089975537	-4.55355971960005	14.829170683805	-8.05125537678564	0.876853917145771	5.64197168379572	-7.19393667684624	9.1775569510685	2.24922388385035	-11.4303896278163	7.94852346688412	13.4235207561535	-15.5841889069848	8.61151459179919	5.87308843242871	15.6532837119907	-4.66236610732157	-1.78993084501632	9.77231959527247	12.0489675343442	-13.4192128343767	14.3756810465226	-8.83924348117639	-7.68204339700998	7.13778911514776	8.51247652995139	9.01190957321051	-7.28011025947656	-3.60280069364356	-5.86994412928139	-5.36608942607872	-2.72608733229615	12.0648210971003	6.00152643306449	14.3304660871939	1.55363145310518	19.1353824509284	3.05176769871205	17.3990162741314	-10.9893568726313	0.964027429409045	8.67436277546218	-10.1833759662513	-18.901710126903	-6.9204032254521	-1.13658400315651	18.8297718379948	-3.14011809082612	12.1046477761197	10.7523072703122	-5.32691250703238	8.38793163692854	5.86608943931861	-6.70289819658326	32.3277121889108	13.916418568126	5.31922567191974	-11.6426131360345	-8.94182950648137	-17.8501327699307	10.6949434357968	-0.289716118308388	6.16322857113314	-5.83604432890714	-14.4412673113283	6.39590843071444	2.91167328304094	-6.6972731372404	14.0151262213907	3.35654861969435	3.65991330756961	-15.0314365980127	-16.6075265253526	8.40246237070668	17.5164880039923	-10.7385736208829	-1.17900176981454	4.10850085490152	-5.00236041741444	-13.0264532060174	-7.02008764762796	6.92002474644328	4.33002272860544	-3.39446068882076	-2.48003157185937	-4.97940883454157	-1.44883227333754	-1.77475696538464	12.7683574170294	-9.27203399704402	4.36484057418795	0.669699432308091	8.12833708128735	16.4103543617756	-17.3028088979901	3.31620257051327	-11.7409117448835	-2.8733036655276	-4.85473570825398	13.2836835650872	-1.76531322511577	-1.27318375212785	-0.127971309878203	-24.9728717910405	2.39030786385279	3.8029752194153	1.18162415840036	15.770155088436	-1.5095114688617	-16.4659785812057	-23.8468629474433	-25.5458200367593	13.2688959656008	18.8563835690656	-8.7819485550674	-13.0951548787573
"g8"	10.8355097392747	-13.056138858496	22.9168098571614	4.13113326995711	-4.30649532083398	-7.86268755657439	-15.9583655168808	0.29915528071242	6.43944828291933	16.0267272549133	-14.8501686101942	-3.55277530615173	17.1980110433176	13.5443588608924	11.6114872632742	5.75251052686986	6.88108962561403	-7.5870868405477	-9.44740718595198	-8.25970664691073	-17.2022899730926	-1.03405883611123	-0.775229119954674	19.6889440061309	3.424159441066	8.66813563982579	8.66630970446138	-4.60162063447494	-3.88376486165919	12.1090027139963	6.18831341982539	-16.5989209448284	0.659454841542553	-9.25278872546003	11.9596272060644	26.0728914234905	-11.9519060570333	-0.990796796495589	-12.2289569541389	-1.62976773219249	-16.7297135255445	3.76741282602613	20.7384094868164	-25.8425926976902	5.61942234714873	-4.86718689579112	1.65453329433961	-4.25648940795649	5.73511747845821	-4.80642069054792	-2.12491133431454	-12.3289776553667	5.54411774881831	-19.5977033557246	4.38425138988863	-4.31987170620818	14.9596075052565	-9.67135467583404	10.4449450439368	10.6534766961413	11.5127993077203	4.33540237224321	-2.50307994627452	1.39049165120488	1.62453182781846	-5.21994987552102	-15.9057328193926	-12.7316107477158	7.91040363418365	2.77918796677054	16.2514842771208	-6.78980376175732	6.03883999349784	-13.3615543915281	1.28604012822917	4.45289573791686	-1.90704653316236	-1.56517552711343	4.62214487665376	10.3486433773466	4.4909840175818	0.199847302277492	19.5158759426915	-2.23737956541498	-9.90248351453337	-6.79836677028705	0.83921778002865	-1.05818269303273	4.54886037762867	-13.7437117523071	7.3786265727623	-7.0763091672034	-3.92337562517438	9.40975895220991	2.85731276586106	-1.70535862656167	-2.03904957761896	-24.6964335942665	10.1286850904739	-5.03700981721487	15.824145884068	4.68801974963581	17.7414760278492	2.34133184318981	6.54101067953548	6.19621306767753	-5.33524196400745	-9.66097218137942	7.19602158440705	-16.2548177619339	0.241014714361161	-0.371999607074697	-1.91297100925668	1.92064060367092	-6.37133777779149	-1.8101869142945
"g9"	-22.8683160913363	-3.50136448923626	-21.6508800838664	-1.13682441991294	-9.28639437952469	-15.8715081741954	-5.77208967035142	1.64499965794159	1.61858849753574	7.21421493354007	0.413849234289239	19.3396479505263	5.96323185996377	11.6500689218119	-4.58139195279063	1.29241001176084	-9.51537376616453	-4.61896864107484	11.8196626694964	12.6234374111609	-4.41182897217836	0.0444329803479364	6.29933589458178	-6.65684966674965	-10.3164008199245	-9.23071896379308	8.27158181422005	16.6897367119193	0.443482466305173	-22.8453135944325	-5.94988971982798	-5.27266211941788	-5.99154195599946	-4.18162809208964	-7.23476158835006	-6.58210866415397	16.2447010460334	-11.7371013161486	1.05303523235835	24.4251845739277	-5.46833299415583	-2.76746291664895	-20.2809810198301	-0.299989171026811	13.5884163884833	13.1697592532274	5.25888556895588	-15.8593760443218	-4.66223947465409	3.99874064086308	2.22337592720967	5.48273127401686	0.459535802094828	-4.2724708527115	-0.550229477054268	-0.959774794005438	-26.443113620418	-4.87534785362002	-10.38204277077	6.04793873966041	-2.98052439749748	5.73036806405851	6.62017559640511	-6.00390886979359	2.10168183267782	-16.4318856524168	9.15736551549093	2.12464016696163	-18.0086065316299	16.8977126827347	-11.4229492314358	-10.1317551611935	7.69282097982033	-7.41777317349438	-2.03458407006357	-6.07908612812398	-16.8447653857177	-5.85648673548559	-12.7823546392115	-0.259153006758937	-9.49189951826512	-2.42609881967404	9.33591728801455	-2.59154412465846	-5.74272225437665	-9.94932135137225	6.44358186515518	-2.16695977906015	-4.16244699809194	2.5201062916418	-6.71560758465214	-19.7745418323722	8.69328433685457	4.1084750449551	-2.74289273920796	-12.4583255019935	-17.1558054758214	9.32849224163934	6.28950058480282	1.35918565386268	-11.6125914080438	-6.50924069156472	9.27732530152938	10.9606516924225	-3.21177067452257	-6.46621492633767	-16.4601448581919	2.94612264545183	-17.0162341953068	0.778813402440597	-6.06308357601955	-6.67163856388303	15.9088135004893	23.1600316719597	7.69544161382337	1.25787220091134
"g10"	-3.77668735190396	7.84003481205165	6.7161356707941	2.80656993860609	-10.4015766301125	-13.4643902640833	-5.52242070340824	-12.0338801843085	-6.63218433489094	-3.73568259124485	-8.8061274106552	10.1349285602439	4.96859800011957	0.133328970373446	-4.84511671800029	-0.721182061673217	3.44789382271429	1.67767917894577	-3.37961231448249	6.90282266519001	1.70273412600628	6.610324811324	-16.9150374375589	-11.5297130910328	12.7925868020759	-22.3361897393785	0.306441549149902	8.6023842773339	-0.107198158333317	-5.92271225149994	7.95087607361188	-8.06304318126194	-13.9438429721251	-13.0855618423178	-4.12402523994231	5.24887671749313	-14.9266006041508	10.5462737845438	-17.4634910059116	-12.5606698131127	-0.267453442553794	7.84835049418312	4.78490412329083	-11.863394516271	-7.33716629412231	3.24728348268525	-3.29096566560168	4.99780795387021	0.0387898177306151	-7.4723727295217	1.16692868744558	-2.88065537362539	2.20628997796807	16.244890177667	-10.055186163667	6.79920727040006	-1.7061952929624	1.94224877798339	-5.07400316379111	-8.18860233850853	2.27404951438334	6.0171320049418	-5.11396039326965	4.5442080791797	16.5962253484019	16.0119917974702	11.0262961929777	-11.4347796195235	-11.8368495402501	13.3567066495241	5.5227556168506	3.58946728210986	16.4427421318042	-12.5386738709975	11.5575684026355	-5.34914908344989	-7.43582723505183	16.2531936071013	9.60232891740082	14.117891701748	26.1699726012385	-1.23490090172988	-3.49865639369051	-13.098829308372	-5.49802389472582	-7.93130181088749	10.8749081758431	-19.1865645056142	1.48281104115674	-2.72754079009977	-3.8657834655438	-21.8353378932684	-6.24808641662977	3.23777116452031	1.16361227001439	-20.7945778140059	-8.7673211247471	8.19889230924191	2.98204556509423	9.92804688354785	-1.23134386268001	9.57627155534606	-2.32606738166342	-7.77196700159269	-19.4472894535691	-2.46480564010225	10.7405704960111	-14.9491620377566	-15.0115790067327	11.4331240227325	-0.293273109221606	-1.17464291478815	6.41069414271166	-1.95684397813069	1.4366065645432	7.80526313415519
