"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"
"g1"	2.55409301035656	-1.1986022117772	15.9314588735957	-6.5708633268151	-7.31770671057847	8.76266081582156	5.19674482397861	6.77878965722214	-14.3135525762207	-3.16285761533262	-3.9817888676862	-3.51375978935207	-8.04058854179519	9.44309578980288	6.68027404433362	-1.99713860421028	-7.75403229807588	-2.79861416248494	-13.1374725545704	1.93210388890712	4.0377012115184	4.46155733311722	-4.64309830482393	-3.14129212894551	15.7406472446959	-19.8761532534293	-26.1376196264613	-8.85775554323835	-20.8569978830004	-3.17430591640402	1.72454886250051	-7.20588142527873	-5.28482685133945	-3.94647885718404	6.27669611634974	10.8635691583983	0.282425797755012	1.25042089947692	-9.44188867103803	-5.30859295114158	9.66471685847213	-8.61408502310325	-2.01458580588377	7.05746377884834	4.36309169400655	14.3042953982963	-0.111347647207165	7.8874489492674	-6.2344937098234	6.9778667472053	-10.9731275443866	-6.84338841153015	4.259559236386	-13.1307706021823	-9.92483580969542	13.9686263116531	-12.7512177590735	-8.82951136911312	-4.12147727773024	-5.90158035817294
"g2"	8.63599708949858	-10.7775908051594	19.5042589402221	-13.4485412792428	2.77325733179503	5.30439806609258	0.688661261480847	5.13990803433889	-13.2414566228795	1.98300802241833	-0.82476234354432	1.55440202533225	-1.58970859700985	1.18043627034407	3.9227841681402	-0.590287974223175	-7.58439418347153	-17.0626290346496	-23.6446173345655	-7.44783546588401	10.5319811221921	13.346328128094	8.36335201050449	-16.0021290383744	-20.6629164082531	-2.31621060912116	-6.81495827096191	-6.46717120242427	15.8531248517556	-4.75774620866017	7.98476841017263	-1.23519984006245	16.1670196111173	-13.6264647212585	7.75578186622028	-5.8788110401704	3.678001417926	-1.65816535991324	-5.5243026996648	-17.5179452890852	-4.70225506987491	5.90288912702175	12.1221209874679	-3.82794209574453	-17.9340180319565	0.894560949796342	-3.69884875362159	-21.7074917902162	-3.5196173798654	-9.69161279537155	-7.85999180139679	0.31876700685253	5.33027447683137	1.66132225179365	3.34614678137507	5.34512681765417	5.77633833655632	8.25792904917904	-1.09885718827411	7.60984429229621
"g3"	9.18821918220443	-0.15278348680362	-14.46016626144	-3.96166522547428	5.93753669020974	-2.37023759857009	-12.40898876987	1.07721128340607	12.8430690955069	2.59294561314693	8.03186464753939	6.87256237284859	-19.7695219053553	1.77129576761676	4.9583663578393	-4.54714207239489	5.5897506760639	-0.93186171453711	-14.0424326041051	4.43019220854926	-33.0804007002732	5.26383640954698	-15.4991348420443	3.70640058249411	4.40524132869027	-1.18150569690724	9.38932533542224	8.36030873606063	3.71060920962112	-2.21642755413635	-14.4738934468462	-15.825791979697	12.0252045532562	7.6119708630446	-8.41007869236267	20.8228217748192	2.50749324539238	-10.2798699000402	-6.10585810720984	-5.88487312525039	-25.0648099066791	-10.4029894584068	1.0188106827732	-8.40122266818058	-5.22417440707008	8.47721052470921	0.642924864193828	-1.55962145610611	1.55976852132747	12.92441934826	11.6405595255697	8.04840208338257	2.44679107900601	9.82888392982767	-8.99616066515006	-14.8150001367231	-4.34588535291126	6.55557845013084	13.8910249477024	2.68555822685735
"g4"	-12.0512792882184	6.23501311129419	4.31971964456402	-3.6362710879452	8.17334629327752	-1.45423203236412	-2.92510820451309	-6.27040041823649	7.51588545505232	-13.6834464387534	1.51452097518745	-11.1511454284235	0.196263427665498	8.28593860521783	-8.45437699281498	-1.99781415341501	-3.75812943420252	-7.01404671505039	2.78634011812484	-5.94126787008356	-8.76510136438361	-1.09963680339206	-11.9356977341101	9.97190869589215	9.0239782093857	-4.56675025412765	18.2851155730486	-4.25546708342712	3.16668232320083	-2.59494445327006	-13.3492912575698	-6.46795298580012	-1.23529856922238	11.1666785714234	4.03850436910338	-9.53909740699281	-7.80900594222566	-7.66766838956503	2.11564024597723	14.3320544108451	-23.9559379987115	6.35058556813598	17.0698187727203	10.3841094400814	8.02159024016784	6.80767590169937	2.7381872044988	-0.913640940684328	8.57802564262731	-18.0324560080442	4.48685322721321	-5.79055563978993	4.68709926378235	7.81633889480813	-0.247808122366083	-8.64815001269271	1.89150706340841	-7.36082459660687	-5.01198475602974	-2.95613583306375
"g5"	-2.00917924825392	0.107126989807524	4.57865358051721	2.14152919065612	-7.69722267399786	-2.58877366291384	0.302815349017613	-4.14391281453538	-0.41301646451326	16.537233085548	0.140037649642922	7.99559349466983	11.1619274607055	-11.7714399685357	-7.2287378756638	3.36856744231372	8.48383237508662	-5.94962718789882	-4.04429648516131	0.128379839511629	-2.36779534801192	15.5513505064728	-4.79490138292911	-3.37343526345653	13.626046224426	-19.243372164763	11.3793730139477	7.02942935983438	-4.57535795693711	-7.20822729853057	-10.4698876796638	10.4967179776209	13.6966548576679	8.77334024369925	12.7140064393433	-1.27318848091185	8.36418516786003	-12.2115650772762	3.97990036548505	-15.452854438652	1.72256706417627	5.14750467353974	-2.52003405691182	2.64428753793012	5.77681673994769	4.26085493060108	-16.5319319757489	2.87859717972244	13.8725740042915	-10.1888326051587	-5.35530162510931	4.12440020135064	-2.04932476812518	8.37444584951931	-2.10177132309725	2.75165725921535	-0.204153069028552	18.3539779673508	-24.6893234416557	-7.27538873163847
"g6"	4.31867055317579	-7.81431194331749	-11.4796271472994	16.1683134807229	4.14214889456693	2.09393561243798	0.395933086855197	-3.08159938810482	8.05034088551124	-2.28443034084616	0.733994131691901	-23.4490050806271	5.74233597861069	-14.4991453098167	2.34100328310151	-10.7019716447422	3.32606761223523	6.52367327342365	12.7435292623863	-6.38427981372313	-8.35053316243806	-3.57210554692142	11.1878905052159	-7.42037563911205	15.6246968203219	11.8617061034806	14.1889056775961	-4.57596480310518	2.88748211588599	-24.0961353496884	-5.53410520361084	12.4018946024366	-11.6959622256458	-1.59351329289704	11.7596648565781	-11.6682146772728	-2.64655777360477	-9.01777665407042	-2.53982551583597	-15.6677660923943	4.66074313840979	-10.2576286735176	-0.741582195502257	-16.4604543275581	-15.0957896974279	-1.21592892320286	1.44575343269332	7.21864415397228	-20.9227076972664	6.15015723837251	-16.8357446854659	-0.902649442807383	11.704795203509	9.12275519871892	-9.07829321610062	1.2227777536843	-9.72943955993645	4.75185660594093	24.3025545260096	-0.760998891160978
"g7"	16.4477481069738	-4.42630997085764	2.7453089943739	-18.8575816314086	-3.54242222343922	6.19177226612973	7.98443561079975	3.2435779079339	-7.53552032632036	20.5217945508229	-11.5925864986616	-4.9899000299665	2.69582244649548	5.28807075057157	-4.67890198409032	22.8686045371316	1.72875028301569	-0.478117977638246	-13.335569194643	8.20423932620068	-3.06868218583618	0.303115370400918	9.36847154370391	-1.72889665463535	-3.37936801621085	-5.13352464905459	-2.41886361460407	5.38259973183089	4.73663477527693	11.4404881040149	10.1701184464938	-3.27267525496161	1.9186043397398	15.8310865362075	-6.96288363843772	-0.768450002959411	-24.6923421069672	4.71025087141366	1.91494517615448	8.26234628012614	-17.8750828283457	19.8227017311935	16.0790312036872	-7.14757560828497	4.51270076114447	-21.7640877286996	1.37901454675065	-1.61000369082868	3.34011466461659	-10.2794346548566	14.6368668117717	0.557805629426889	10.8334249110638	8.74050360287122	-10.4784984072959	11.5831023250398	-18.136482709063	-11.7670729467697	9.54383344253856	0.349248262453586
"g8"	-2.91889545107391	17.8425188788413	0.512276102395654	6.52274091328876	-3.87643903957098	-0.10030385008908	-9.72656038026532	-8.47992376726413	-4.35951748507703	7.65576835358287	-9.37350064285247	5.46133231884435	-4.51790501381112	-10.2990529017081	-2.65166310955847	14.9081955201782	-4.36771144125866	-3.04992903147986	-0.506321818753598	10.3447024251924	8.02766015566556	15.0957457335101	3.38103737649909	3.88729814770056	0.223561048695746	0.407404043600459	14.904344404741	-9.75455792499258	23.3380590156703	0.144819528989017	-4.48629640414497	13.8457393902761	-8.48648837776226	-21.0055363353293	2.8995803737354	15.3537160364783	1.63226471665305	6.76270796565853	12.0179968948741	5.68614342839911	-5.02206204798563	-4.75410988101817	4.34459118358882	-4.67307435236588	-19.0153170499819	1.81361749228446	10.7125452564779	2.89135801483536	11.9310668134578	-9.82361260183639	6.31514323188518	-6.21971586776462	15.2641769789932	13.1828993795472	18.5295475134573	-1.89903448490392	0.352894022858692	20.6666312967102	4.227901931179	-8.85307075614555
"g9"	4.02809282143416	16.6780748146943	9.96211642115385	-2.78908696663366	-2.1203835969797	-14.3064064025329	-22.516662925942	11.8807637008084	-13.6899544583131	3.16581184300066	-11.4201649994584	-0.639652691262352	-14.8751945567767	-6.15964359756586	-0.728261711579813	4.67066517999075	-6.14491719791046	10.3025039687266	-5.01379164466082	-8.18759902482682	7.31018098201453	-7.57273726340648	12.3223808915291	-6.46889417026815	1.68064672721083	-1.40273250741121	2.71390397623248	-1.78331878420835	-2.59028870064481	7.15360494138659	6.77302716534728	-1.93501782367348	9.22328577428367	-3.69575331473442	1.75012006730785	7.88180777847565	12.7869274561636	-3.40713020851207	-14.0664380655052	14.9083094974825	-7.37944032087539	0.773811772615775	-7.78897788527868	1.45544827779695	-11.743526206289	2.69729067617184	5.51484655974766	-8.04562171584245	10.1639963103682	9.16965089856934	-0.205378931371817	9.33810768218829	1.45037834013574	-7.12749416800572	3.56073481121223	7.50176981476735	1.52065862532103	16.6016981141986	-5.62909465961173	-2.84945584233842
"g10"	-13.1602988280695	-10.7566497434122	9.67010746934627	8.97306126878147	9.36045856752082	29.0326808622565	-17.02701600011	14.2803161447855	5.01477822036502	7.63307708454747	-8.89828039786985	22.1719438535685	-7.87168561546494	-9.82452600867036	-6.4208930100895	-4.51411160220652	10.1107126650224	-3.66619716974388	22.5699900736503	-14.1040791905943	-9.65548059965899	14.6144028319426	-0.313418156762544	-1.65804952352226	17.0543469007968	-2.8339042218771	-6.26063606677801	-3.42702735294602	5.92654093458366	1.12800124841307	-1.4564769670913	10.0460604369311	5.01840654325963	13.1240729733276	-29.2800118267101	-5.32740821087669	2.46955901696183	4.55403978097292	-3.87824912003269	-21.5696846019106	-11.6181126222593	-4.52907039196079	22.5833733234794	7.80448279828691	-1.27121754609672	-14.9396218889144	-2.12276304617273	-3.36251425460505	-3.05124836978261	-4.12359772466515	9.44133089017554	4.15658218612459	-7.08127653616578	-14.4949655337878	-7.14578829603326	-1.41734576031686	2.45918594579429	-2.59556035270063	7.93510483129468	-3.52620481146734
