"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"
"g1"	1.97368693985626	-1.3209784029617	-6.1067189753721	-0.697492672971663	-4.58810208022626	-6.12888992578902	1.99246068999749	-8.4750726887016	13.8664855826899	-3.64295501602318	-11.7921028768356	6.26378584125646	7.32754166552142	-13.1498535170834	4.7040659077505	-13.856241122329	-0.386828854227001	-13.2104041075727	19.3768729970525	0.341317738956507	9.84340303569398	-9.70583037394863	-22.7500067521539	-6.958007512194	-6.54331128713685	0.593721454068394	-11.7458381814563	3.38823776295343	-0.604071891012901	5.33801578574803	-12.7499895194572	3.21910495667191	-9.67860485022779	2.77735715634215	6.3092825167628	-9.44205868982179	2.60192525002313	-10.2521629720748	-1.83178898855232	15.9155656300965	-7.87246913791505	-2.46962022672799	0.585256986381109	16.4948352618146	26.6147153602587	10.3185412630503	-8.61080244213412	-0.217532588981789	-26.0632064477424	-14.3003240066028	-1.51571491520869	10.0204461637035	-13.3808947492391	-19.0370458130843	-7.05738195548784	16.1940069924028	-17.7927230225751	-13.0845427784021	-10.7001673626959	-16.5806858348958	2.6241160694422	6.02632620586566	-14.8986077272642	4.25433211771375	-4.58820455895417	-1.38390680619946	9.82217537627282	-4.7494887525755	-0.0085697465764176	-6.35637659765126	-1.17702047305014	12.3093573382784	-21.5262451730345	1.43799700540105	16.7060299701008	-0.863085088306461	-1.14403543485589	-7.09703782638222	9.34434973372586	10.3353314829094	-3.7684412598069	0.560099060127943	14.6492006966614	-0.272424974095283	4.86215540479974	-21.1442545158289	-8.49752656764739	4.75881926751969	-11.4224814730478	-4.00484871943831	3.33864820695528	-2.09029035323268	1.71281354577241	12.4629615991157	-3.36215265846155	2.90396062782202	-2.62757588542993	9.27278030430276	-10.9937104028417	18.2787865223068	1.94814031212913	-25.9471782379359	-9.92356353098774	-15.9775784389475	7.68219333710954	-8.95097678368848	0.362058019663242	-3.80714537586867	16.9196270489613	-7.39204673759311	-3.56820219769214	-5.49996826690999	-7.24076362264971	-0.700011680868917	-1.8668730488202	-9.06967589185748
"g2"	-8.9551283219624	-9.47153543180255	2.73400148228628	-0.992122468307537	4.29496921106287	20.8044489959333	4.44638333288202	11.0146659565347	3.4372133872542	-13.1872853405078	22.8823337691589	-27.1276500737057	11.5437724574747	-1.06559659721298	-16.3669227488531	-18.653184152233	2.64379272338408	1.25602471241696	-2.32790889638207	5.14217169456686	-1.03414187051114	11.0970284031044	1.45394733178817	0.498675663025961	1.03489376173347	-7.38648541096843	-9.44701241805967	1.49324574740442	-7.84373616361841	9.16229356365255	-8.95599054031988	5.17890763483245	8.98498567749562	11.934902496837	3.96560646931264	8.27158659851438	-0.0444630558322488	17.3896690595487	4.56859658696021	-0.851738349939609	14.0003987897184	-9.74646666275115	-0.549126090660555	-4.35881702435583	9.7766905514728	-2.13169796484243	-15.1149669030298	5.51746629252388	3.39875593249503	22.5460422453705	-9.54732987943191	10.7786565969523	7.19530215375435	7.16112569464216	-22.0971700009307	-17.2544219476957	12.4103601812605	-4.02326691399742	-8.32689778336492	2.99707982456084	-3.00697675486476	-16.746217135708	-11.6608934092694	-2.36705186725217	3.68730883173028	12.866492825133	8.51124253077895	-2.36017013248104	15.686030173859	-7.46852134994058	18.0127256303737	-9.38061718060039	8.29935376378573	-0.449296815474657	-4.93588017147907	-5.72730289822457	4.08114956008434	3.2131603432183	5.01987648860816	-15.0837208884618	0.744379784095195	20.1697631226684	7.91217085228733	2.09123332376174	-0.336507790191456	-5.78002177997536	14.8588967733856	13.5641013362412	13.6272470055197	8.42718044181139	-11.3634814890386	-10.1939232498699	1.40982870574297	8.77723898707474	-8.91958349588398	-5.41749181056201	-9.57261418340632	-10.2362967284582	13.2165100872152	3.40181163281427	10.6590112713102	6.31142687638005	14.6342547182687	-2.04634413807648	5.06105271313216	15.2577751976618	7.56461832590655	-0.919046260954971	1.15653309740821	9.11277068693752	-1.9486838756369	6.4174969461438	4.12132424002596	7.06821025275845	-2.49223535286658	26.1876955300909
"g3"	8.2585872597135	-3.06459027875457	-3.36745594184646	7.53794808768478	-9.32013243533002	-5.25125390402041	-5.47934273177247	-2.69695207792377	-12.6068696374966	14.664660135387	-0.812010120324188	7.9825383061114	10.0848641042774	-4.03848863315405	2.35556561256455	-11.7391482041187	-4.99936083805986	3.37019646358278	-4.51896361275478	11.034332492176	2.45672252308252	-1.24618440657385	4.50862490098058	-12.5456061197109	4.47848907708575	-13.3596887153138	-8.76537350152314	6.88541871134407	10.3052126499847	-14.440412980899	-7.71728699704995	13.2165492617736	-6.45823456820102	-4.18903839111394	9.77692828886478	-2.58104299347174	3.69700059103823	0.185469055346001	-6.04331638893368	-3.76861623192698	0.521763083239078	-13.0150268075926	2.17079888406751	-5.52010224292479	5.14619380598817	9.345108744106	-2.24190165619285	-2.5428566743952	-10.511223439953	7.06140215830586	2.01522014534068	-10.4953200031384	17.4510991826063	-9.43848340407634	2.05249002873697	-11.2861447403698	-1.7043449688867	-6.90922838199487	-11.6765968420145	12.7445445385766	-3.76665018417627	24.4314992378597	2.44534096024232	-11.7177675058554	8.24972775142735	-11.0973461565825	3.56716729085493	-0.152634628917066	1.82652488762882	9.92804613331715	-22.3523868257498	-10.0044116953302	-6.19748960232281	10.197063707843	21.5185250747418	-6.04720346821408	-3.58625607787647	7.71171114280449	19.1406440008759	-19.1251937037746	-0.618401698584814	-3.2602625032509	2.56143451994214	12.1032521611766	-1.77426118054088	-5.7499154772514	25.5548501070023	-10.7422479517458	-1.52099367221588	-8.95309358984968	18.5448723661925	8.76881859372656	8.93789644348694	2.79305369145761	2.55055696699542	-0.671503332379786	-11.4682542102568	-4.47408726425977	5.2118624611058	6.62992225979742	3.76669438786381	7.38279247548392	-16.4204547239329	8.77142364610425	4.26424596517134	5.02009422878825	-13.0829625557039	-15.8938499127793	-8.29560093338413	-9.14808408820959	4.44094487935852	-12.4032803839022	0.0894030041752109	12.3980327946324	14.2225711711592	11.9260551067738
"g4"	-4.44575783851285	2.62318412272978	-16.3584678292627	-0.791478592175019	17.9113706669532	-13.8766613499529	9.11361362805387	-6.1936750023096	-9.760462272735	17.1783591008715	-13.9570231763669	8.06146490851938	4.45432250967005	13.4161025247735	-0.698663753658744	13.5287769159959	8.18025334915298	19.208328389422	10.1251210866736	7.0552410174769	0.282539859504733	-3.34057631727222	-0.310425571178841	-18.3602151089348	4.1026720210524	12.6174832798725	0.89381618787444	24.8087703603823	18.0944983231294	-0.384454915057943	5.89899609998226	0.468162669492398	-5.86309536351087	6.35276011114888	-13.9627318591539	4.56733817079558	-9.79662620845072	-5.29087866825653	26.4930639389149	8.41938909585448	-1.50440497896692	-5.55628295075073	-2.88368426304495	10.5441954727224	-1.99575265709483	11.5844384040231	1.91900508388589	7.57936085181094	-1.41111358201845	-2.19951122146676	8.84563705079284	-15.3427082501093	-11.0678154139328	-15.721093527282	-0.364186491711254	-0.84627313656936	10.3383834754687	-4.1120405960279	-4.31203220838189	-2.190465196746	1.41979365179601	9.48977880121798	2.42368699891269	-14.4946052503351	9.6375656217388	-1.15453847677611	0.691060832223823	11.5311086762059	-9.68384838641498	-6.54128877984005	8.08112188656244	4.87581891619209	-2.20707283597904	-0.980525651976389	24.4583273038251	-13.8393021326061	-6.96378985757883	-14.72751844327	5.25001209032039	0.229877679817265	11.2353512226077	16.7340834696283	-12.713271901066	11.5787250303967	0.412835962354306	4.70070538150598	-8.1113129030364	-5.18040401646043	-9.03887921121019	-8.43520365011435	8.91764092851578	-7.46154768483178	-9.8749406923028	-7.36491622788319	-0.562904140610573	7.4311366493332	14.3289048606381	-1.91112815223597	12.8767181279179	7.74243016482946	21.2599503513557	-12.4027938991357	6.63501516059078	7.68485005709158	0.168051140063974	-1.86897116476456	19.380797830922	-8.2043613916433	0.475727898090475	-6.7853263813656	11.515486321734	-11.515108723703	10.6231311194836	-6.1810880213222	8.8797523428617	3.50854915575094
"g5"	3.66905174374776	14.7751594668098	7.22732334101559	21.5094071345637	11.6481544096826	2.63696105374652	-9.8976265477706	4.28429297247652	13.488342113772	-27.9455194531095	3.73957038163627	0.108268601918185	-14.6332587038051	-8.2763796546522	2.7924408477133	0.489380440118503	-5.49346970163442	6.49591929949386	0.700143597938386	11.8226387841754	-4.05168500045661	-9.1719309025781	-8.29669939356637	0.595146050643604	-2.93568512313601	4.99149635368007	9.72565701432367	9.73517394027031	-2.51066118059218	4.98642129329179	-15.1659354850001	-17.8558694844489	10.7268179054344	1.46619545324118	3.72256771809014	-17.7372674653876	-2.21963248600835	0.0441071758079794	-16.0879650574058	19.5917191707455	-25.0744511678912	7.31383030901216	10.1862492361087	-2.56282517291652	8.72001694175508	13.4234437538929	11.4272976282062	-2.83995202080049	-8.99735679570431	8.52733263442835	-8.7702641567497	-10.6405319912993	5.79264133738245	-5.94647108686545	4.48034005794557	-4.82193892628283	-1.38418851358114	-6.21199171977852	13.7149012582023	-10.9263242257413	-10.4873977819446	22.0773945489887	2.90336872406126	0.230466346705444	8.18309613842585	9.9026703481721	-0.930455967296319	-18.5030115245868	4.93250796098222	11.0469831247676	4.97855984423919	3.40080821167311	9.71190886645204	2.74798010678833	24.1147126946739	13.2226973514886	-5.15617151873082	-8.32703033370916	-1.27360420960577	-3.03678192301735	-5.43459268390495	4.28768713550234	-0.337609362291126	-17.5603943919516	-10.9917728498578	2.28144390962188	-11.6475647368249	8.30246342405416	3.28345747651645	0.720938679701636	-14.6059949416011	0.642338967508002	2.96467355043411	2.48359897305607	14.4677428737386	-3.92126777919794	5.44684950477268	-3.29022211584141	7.16852126710664	14.9123526954486	-4.32549432028516	-5.26241856772727	3.39126768996581	-17.487681606521	7.93486874151909	-10.3218842869422	-3.9562686188594	10.676249676229	-19.8581964264849	7.71388383355452	10.578700416969	-0.676315325827992	5.36403278669571	-5.50085017068482	-1.94069234374604	9.82331770588428
"g6"	-11.3769533409665	5.51986613838328	4.38446272941074	13.5116067704517	-4.73700299145331	16.003065750074	7.35694105547528	12.2269031744385	10.0575027352145	-1.52507891641028	-6.83474328663896	0.71319929578945	1.64253918676966	25.2433635179333	-11.3044031792728	1.97880224993171	0.241654135229529	10.3913193121546	-8.6435500186284	3.32827676986901	-16.6082293708481	2.54060791895453	18.1725786708522	-9.75559179469671	19.8969623701545	-13.5780762036998	5.07406740156247	-3.09240682068224	5.63171176928665	9.83260171669581	13.9385975233312	5.34717757995232	-1.84470975855823	-5.61803501783183	5.73703282777365	12.4465574642083	-14.6358355983157	7.83391962412566	-15.3963164952051	-2.0431896086011	-3.02181763714146	-8.57687197889366	25.9064134150623	5.60842039824213	19.4891764820373	-2.3108764754064	-5.03312985072792	4.09538280681687	0.404336380181315	-2.47714530216485	11.6075069218984	-6.5356693912846	1.45551987209147	4.18969659535563	-1.28475585241452	-12.5998982586559	6.94759200533007	-10.945860814893	-5.82255257677932	21.6154792288586	0.0685168239450629	-5.06310203676377	-19.6920125685835	-7.73465352476518	-8.78289771639172	-0.27426647522622	-2.17137651184182	12.7991085692951	7.57010213883783	5.51524836442188	-7.71325106717231	-4.49270861650636	-16.74436491394	-9.94737548987941	3.97606565252698	3.9957604520728	-10.8113969868861	1.79733733297815	12.3493560950706	-12.8610580659426	4.17630981513466	9.81784552761447	-10.7813007107206	9.55645357500796	4.0424590556982	2.11483222222033	7.10085565004211	-10.1326092680237	-23.2959878730134	11.7515850404382	-15.0535088614327	5.1781454499536	4.93203522059202	-15.0782914135748	-8.23638904653319	6.96237803240528	-4.71224102587907	-17.838751180228	-21.6915839777665	-19.9882410491089	-9.19952870134173	-3.35825261730858	-16.8967146330292	-2.76793835706777	-7.84015276566415	-7.83616744418846	0.813066527120636	-10.275556669991	-23.9797969427622	-15.2463008443261	-2.5406214259524	14.8097021452102	-8.82172377701046	-4.09718000986896	-12.0310524970476	-5.1694866628756
"g7"	2.26010278675406	0.018078165675783	11.0297657335013	-9.11653265875623	10.1288793688681	-4.07714644735715	22.7344529847853	-20.4561249050881	2.56229269543699	-10.968543400951	8.61435326596179	4.67138436022396	-4.73611589824975	4.60563360548575	8.26110242296995	-16.3807773650797	9.76778167759047	-1.38127260216575	-11.8933935355998	-7.2561420049979	-18.9115375565209	6.30109483664069	-7.22665923715369	19.7330572394184	-0.764382647133578	-2.90643105549515	-6.16291709757051	-19.7579478830788	8.81738952899812	14.1881654259064	19.5954353350297	-10.0341993456295	24.7984908332922	-13.7694776000217	-0.701467680309351	-1.2179067289003	-9.3272117079153	-8.39426185410008	-16.0835461989369	14.8875580887962	10.6779198561058	0.886711163653545	7.6922483062949	10.7207296548269	-4.65547151844048	-18.2115458918062	-17.6118858162781	-6.15126627248654	-9.83301043423585	9.51349575090409	0.339759211526516	-3.20755110369214	-11.6344470684038	-2.19246894159794	-8.33871867744121	8.55501230085874	7.63695921923004	1.8737273408559	-5.05385396852409	-5.93065452316731	3.1995129127997	-1.68355801731942	2.4890483023612	9.27067011610521	0.281099124495731	-15.1236643210925	4.70206370163249	-7.97050456485847	-10.5252312409132	8.88815725145014	-9.19654429727538	8.3647536708818	-3.96889699391902	-13.7609479032334	14.6535794226184	-7.20207845359421	14.4307533176916	3.86649980575774	10.6629584030719	7.49622420331109	3.43668966065794	-5.86914754250016	-2.34083215884871	-9.92781399561726	-9.8475143984848	20.2379558613975	-9.54749962961925	11.729204003032	21.5652569891656	-0.933315771393618	11.6191585362806	1.10292436414097	-16.2657729306296	-14.9936514037993	-10.2217482891005	-7.53892936112821	7.26984032703007	5.85514177286672	0.476074538445827	17.0307850933759	23.5423190381816	-8.85853078832262	18.0326327748022	-6.11643408819136	-8.0713497043437	11.5855455450931	14.8905418710035	3.36266524789633	3.39342630482275	-22.4235109706246	7.33327235571859	1.58104329833445	-8.51726726097228	-0.906738987813737	11.1238647995853	-11.2032645118639
"g8"	-10.4921009414249	4.4264807119222	-1.68784595360434	11.5014782689618	-3.22691832888601	7.53778615581981	-28.621975971258	-6.14750957376431	-4.47246548612788	-19.2833768594414	-4.65684405234965	16.7748344917562	-11.3391251094143	-8.77724050962668	-22.4763488951893	-17.6788683234211	18.2213185548124	-5.86653079372186	15.1273320016283	7.17459642574896	5.13175184764766	-9.56392773701005	27.8455330287648	-11.6035695054537	-10.4514983907662	-8.11887910465407	-8.9283956608081	8.39578639536487	12.2765718813246	4.71068860254989	6.61916895529188	-1.98581248946934	14.4457129065821	-6.13531788816556	4.69463040337278	15.7498833650354	12.4619801352673	5.7791551411545	-10.0094792548581	4.97379693848422	-1.99605441572345	-2.41696043331113	-2.1855947331978	-3.05305987093124	-3.04024656528941	11.3346114875672	7.11338848288407	-0.342703323003753	4.10125985067428	6.94609920745107	-7.78304466156046	-23.1115080724508	-11.6423329697455	-3.43423297522586	-9.36202468242294	16.0768134028474	12.4536648984257	5.85811275260944	-3.58991109918472	-8.96099832137507	-2.36787508930914	14.7324874196201	0.656304632471175	-1.435570034143	0.271219324747739	-1.44694003308985	0.0804646781151417	-14.5127360379924	12.1960920686302	-3.67372257894424	10.3562196489801	3.27961622332077	-19.0349131267221	21.0591279123727	9.97904416879214	6.09530708330821	-4.36130746528691	-0.788957992074249	2.71282710278236	-2.2199486138851	11.6155697340825	3.05966403223819	8.045256972982	-2.6063217496799	-0.625364635288902	4.24335285113309	-16.4059294198005	-3.34995577721346	11.7097337605894	14.4395063974844	6.77235914929392	10.0815470302482	-5.00612254169208	-0.801548246726243	7.18871241125978	6.66577162768876	-0.784387423367447	-7.96699871936314	9.20468970961843	-1.92936884268694	6.67925541311545	4.52470965156983	-8.41321625812296	-9.23791437445223	-19.0223185006968	0.10499051285165	1.10808207280054	15.0382028490123	-7.52789174009679	-16.2456312259983	24.9751127856492	3.06677107060389	-5.50503978876572	5.48907508291256	9.51985722490944	19.7051245465385
"g9"	3.4780032396715	12.456964885488	14.8890820630791	-2.4487616352478	-10.0075013374238	-9.89277329019735	-8.63914840267364	17.5338306314811	-15.1870949987253	-1.46326285795561	-20.5371356870441	-15.2339240102493	-1.30561502564096	-14.9722699286363	3.96051453335721	-8.75072164462862	-16.9892051482304	1.54744902563352	-0.550328985867161	-1.0391544505907	10.9387582319544	-9.99629402284467	-24.95534393472	7.53847081368172	10.4978229093513	4.49676651920758	-3.68125994778085	13.3322895777644	8.00199263747852	-5.39097238058891	8.60677704233578	13.2305017987401	0.261327977870981	-2.07799386201655	-12.7726770912289	11.5466340274917	-7.6033073970123	-13.0941940359202	9.90804972737179	-7.10053555676158	6.79729655881544	-4.48588984383586	-13.2191750580736	-7.58326240994485	3.41058156667042	-7.31890432345263	-2.63446735126895	-5.53086035539794	-3.04630425470305	9.43497273466357	1.25644724769075	-9.0295915356724	6.47597383595358	-16.8420509721686	12.2335524923728	11.9840575222914	9.47687133645737	-2.69570206600916	0.520047811017568	-4.13053145777276	3.68295780612206	-11.5415802232512	-18.0285518169068	-4.19878470199288	-10.2651538861972	11.1223650442651	-7.59368451919252	-6.93642726308618	0.00189609537674256	-13.0452937451465	4.25155151979525	-0.716420593852188	8.92296497425898	-11.1860195714639	-5.16121742221466	10.0830563530065	10.2333416362298	-10.1060628500948	-10.6327902523063	0.00934299600306102	-2.27490258745016	-11.2807488410462	-3.01561526299524	27.93634234657	9.71247970603935	-13.7531764909392	5.7653999401391	-19.4285140187882	-11.4976619319597	7.24657701971655	-2.13723261393934	-15.7149640006013	-6.47018017680401	-2.57567987676653	6.00863915668176	-18.6076283955604	-1.79524074434111	-18.9490919946833	-2.40831859034053	-8.67691742055221	-12.9876283801806	-9.80873944945191	9.45796582081888	15.4690008861012	-1.51358808078664	10.5672725437703	6.08610723681753	-3.35393165959972	12.9417598062519	-4.03503150060919	13.066726255117	9.22109651006798	-4.8971909117044	-4.383125653614	-3.24794064884659	6.33602501793565
"g10"	4.58854566381477	4.05069723348654	7.09752082014305	1.34397332638116	-11.9512992169238	5.89083214420088	4.40520087906602	-18.9435228837656	-6.44158459123984	7.46122731269632	11.8643183936978	3.27111816860765	-2.07659003538346	11.0273410405621	-1.06905042344058	22.0432394537383	13.6500006885386	-4.20414026401828	22.1003678725941	-0.41088686639756	-0.77497836306886	3.80701088769634	-14.7748431650992	-14.85785575532	-1.80921460100305	-12.6440041330538	11.9763540182794	-6.20358623867426	16.1984968236368	-0.921497345629924	-10.5686218468722	-1.05071699917972	-15.0371375444065	8.93300669897568	0.158825525280867	0.992382882177641	7.36832443269517	-6.05712233904592	-4.7298352365315	0.979898098452438	3.59037573973237	-8.03949821625175	-16.6334252225184	-13.7367415748638	5.47557010055575	8.48473010650557	-0.0975581018831209	5.32328038395248	7.31489880290494	-13.175577392005	-3.12140788017147	6.55538816614259	-7.06258468670509	3.88823806806163	13.3918963636631	-9.97529400224032	-9.33060018494996	12.6110475470677	-2.88809385669462	12.1993953526699	-12.0058374232915	-17.9113436515848	-5.8979368993401	-0.748683879470692	2.77111676609213	1.51980947411925	-0.830959270905278	15.902038261466	10.9843862762506	-13.6862463916977	-10.2628018218455	-1.75976961194074	-3.69832527718071	2.50696480837758	1.20363495503933	1.50456173885266	-11.5257650261578	-3.03255916430091	-15.1761412811772	9.44597817136016	-1.67648151298623	-11.4094841979037	2.44567104125604	0.96072220192492	-16.380980717825	9.97665635368754	7.74651315207926	9.30988291825395	-0.224186085722781	24.3249291828526	13.1675197512843	-1.88583843903201	0.74727753923179	-2.74027836804227	-9.76750607633062	5.74243053317992	-5.79391241026844	6.76158855501662	-3.41324910531393	-7.13451948780441	11.0935848896374	-13.6466938580491	11.2627428473429	-3.42184323729207	18.6317603958555	22.210126083306	3.10362871806046	14.2727370987437	11.4098335345126	8.09633523676851	2.35746903864869	-11.2139139859674	-4.71877290805144	-2.53413153611957	10.0424584764715	-23.2999433767589
