"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"
"g1"	-3.82850386426668	-11.2310716220156	0.316107111203509	6.85600023409478	-13.3960136348871	-0.121095994715747	-0.536966651689616	-4.87051621332001	-7.28979720741635	20.3672106283415	-9.30952331147898	9.52960373326571	3.07893095518058	8.00921460715252	-6.84844501114315	3.71626129384958	9.3446659965629	4.83136853165353	11.1561716555456	10.6222847595098	17.6265451271799	11.493858461718	-4.60780360690121	-1.54972763380176	-10.1845705567523	-11.6824395574519	-6.18164672650628	-2.58516339373107	1.7483127038336	1.89150572075336	-5.84793939826727	-13.4648874630217	0.0814374744172794	10.4639365293518	8.47567918947064	11.5146261485646	-9.7904294926882	-2.64007444555554	-2.35911136136986	-5.54186150976886	8.02372308303432	2.20418033606194	3.89947318163093	-7.137417364942	5.67890946978996	7.26645881893336	-6.43737136566634	-15.0393749279864	-2.3979706429585	-0.0692103767448603	9.19726030978805	9.2445941454386	-2.45076814099847	18.5407495495463	3.0117711257169	6.45674533774567	8.90326766487962	2.14404107552138	18.6757515719937	-0.796384845195244	4.75313649544887	-17.2012682575344	-11.5571685838991	-4.22277863389383	-2.55495694499611	4.02378037552542	19.7750042971482	-15.5349816066895	17.4603633897618	15.833778202322	-22.2640646144683	1.34084864080551	5.52647850322843	-8.03359982857475	-7.15950952187933	-18.0824080612097	3.65033562346704	-24.9867955118754	11.6433587732062	-15.8804974293043	-3.12679745184775	-15.5681645930884	-2.30114604383479	-4.52875028426832	-7.84393165057018	-2.06280125024027	-0.0692538580192607	-2.78205459727131	-13.3875344863584	10.1225493891138	5.26476913726362	-13.938261574387	13.2559289444042	1.47337516879285	3.6254445679707	5.36066740618053	-4.66302017008777	4.16747474455548	-3.02072351726772	-9.95656579786121	-6.52933250446414	-8.971623443358
"g2"	-13.9921231331785	-10.0960223212206	-6.67068378109968	-5.5846310732841	6.28020784722117	-4.5163798296752	2.54938862794653	0.163558031065121	-4.18093427707584	-14.7661362997221	-1.99429719428037	3.13962912025722	26.0106122741583	7.90149445222575	1.38688200310129	-20.6359940367295	-14.3180752490855	-5.62933829739326	-2.35599061833704	9.86432964945429	12.3328404663588	-14.8285526308157	-6.63546551219761	-6.34106320971364	-0.7628726181927	9.80415985471407	22.6311259209177	9.07154564837004	-6.61407480139047	15.1708982128777	5.03282621940464	9.13726431549175	-0.446407756579291	-10.0608285540986	5.34838787848607	-0.836503774398272	25.3163872702869	-1.80752358562758	0.0358999005398803	7.91242394221018	-25.4965400530164	-12.1952824020716	5.57339046075001	6.63605546103724	-8.12558996169732	2.46891145162425	0.897538365992178	-18.2260561337627	-19.7666281528268	-13.7632728375256	2.94890987311877	-10.1723176256045	5.19812123396279	-9.78018823168842	-2.04495707403839	-12.4787281017942	-3.70984705705958	5.89415322128462	17.9610529410525	-9.0416855901587	-3.81787435736871	20.81676410894	-22.4626082660856	12.3573260479212	-12.7676726146206	-0.876336034979924	15.1008940936256	-3.89888945040129	14.9380285721668	-14.1370452441728	7.03782558110652	18.9308625718768	-3.50157898903339	20.6720463087802	0.607892412114869	10.4457382588417	14.9616472729752	-13.5536904700719	2.89506426310357	0.269832753340465	6.50365400166483	17.5078634894896	-10.6942002557676	-5.37719106474401	-9.28094032337147	16.7084613956868	-14.6215938019032	-11.9942684714672	1.14478016428188	2.56321944531418	9.34652473217233	11.2157002570749	-4.76838728690536	2.3371904302824	14.6032577544559	6.49976862260633	-0.7116263162012	15.2843856638085	9.72552953517773	2.90019142590133	0.353918426895644	-7.08691472955678
"g3"	-0.863047030413776	-2.85336468308268	7.91884557998448	18.894377530426	-2.69322300378118	6.58875263854498	10.89343128374	-4.28205464502236	-2.86484723119757	-18.0811242312028	3.2616103871879	8.52239353965802	1.07031039790636	-0.888136232108508	-2.96187469884248	7.39233118159306	5.77043286464226	-4.47671480859933	2.19410620493024	0.748205404500602	4.94553506937063	-5.53641189060576	-0.873818393056528	8.80052413358799	-3.43915731991124	6.28335244084555	-0.418089526185654	1.79859284768957	-11.8794505075608	-0.685528898682358	-13.7885194253604	-3.79078336020584	2.4820787714809	7.28462541974308	-5.03307435504321	9.08855163998741	-5.42317716574701	5.18834712462302	-17.5244412839599	4.55995136947442	11.2072635178204	13.6200126855198	8.51562474367809	23.4551651144376	2.56335500259872	-2.99484502504932	-15.4202331069947	3.93916747569173	-5.95788115613144	26.0395324555421	7.92679766813188	-19.1227903160506	8.76333586525298	-2.02548828403399	15.4835779240735	-6.33011470096428	2.76393113166152	-15.4339581191114	-8.8193209856287	4.52979448451211	-12.1022253658054	-10.8268021963804	1.55732980679018	13.3713732237175	-6.82041887774045	6.97464654781002	-5.16261176590545	-3.43498299523958	3.10813239971818	-3.48843881063923	12.793580973662	-23.8075158216768	-5.86334441405418	-5.76223741122754	-3.87607516426491	2.74754324938402	-10.196067823554	-1.66828083979153	15.4917692787887	9.30274374871769	-15.2367410692579	-9.8137367392086	-5.36483502116922	-19.697468849083	3.86836128014819	11.8345508347351	-7.49913813163543	11.3236199740041	11.1786883463828	-1.27462576440682	-5.90998092494196	9.4088048082503	-3.76838169354961	12.2378667386768	2.6139135814842	-5.38210294560247	-2.08890787341985	7.16326505807423	-6.85512020021126	-4.52705596576807	-14.3870066654336	6.07896598685509
"g4"	6.06594962444766	0.858883248603489	-16.9374911832038	-7.98871495440968	7.49254438402412	8.6800327903878	6.76400830973617	-11.1321044489504	-8.83512050686301	13.481684419699	-3.52873113433932	1.48579039312296	-9.53329688625965	0.899400071902575	0.815530882917635	6.23991177549604	-9.27931880418591	-5.59325349826166	17.9603684886493	0.558619968246652	-12.9618011158466	10.2407100662052	12.0808844433601	1.22553269296484	5.85924863835792	1.55222372725756	23.8188656218316	-17.0371134562795	-3.45248696576964	7.0698674188678	-10.3283967887837	6.70727532895936	12.266234075401	-23.6823437447912	-6.03214427156788	15.6360254567278	-4.57250091110298	7.36072905362049	-5.22108822086626	-10.0566723403263	4.4893302162819	5.96905441937288	2.61239378703636	-11.0573150369217	-7.9978699955244	17.4469189304746	0.0763704324243976	-1.77442313224333	-14.3038041980459	-11.0015220971841	16.1908745313711	3.44650028411813	-5.88911275673293	18.4366065908322	-5.05726389012993	-23.0767756526844	-0.894352456500426	-6.08925287212486	10.8573976895332	18.513273398138	-11.4296353544261	0.628068311370912	8.74720368622685	0.850746312443103	15.608651913783	-12.6086541801695	-2.72459819188343	-10.6616430584884	-1.76436039957036	1.01283465580989	-6.4274716671351	-0.335654725304527	8.01448174699313	0.742469568069267	2.33355509996748	7.79217758108227	16.3491058063013	-3.34905400253976	-2.65763447567825	-10.1111550563584	10.4729993569899	15.8498690201088	6.1400263593446	-7.7301962541767	5.01384106445973	-6.32838932452048	18.5356436662579	-4.53266930775066	0.990838079829776	4.51875454332637	-3.01360644559896	-2.62207262223581	0.413634432637478	-16.1010760808758	-5.88621649984964	-7.50027076203474	11.4642624270402	12.5716629015708	-6.52393167097383	-2.73165911529698	7.40405694012072	-5.24787365445782
"g5"	-18.615951823601	0.531269123930416	-2.82141503856137	3.85013358356241	-15.4695740595721	2.6888359443619	-6.02944978470418	2.74439057230837	7.78923675300373	-4.38002625739171	1.36725879207343	-9.44152900672494	-20.7026817125399	-9.14499690303217	5.84524234053668	19.4561410263255	6.2691988895133	12.5624331379273	2.5830022143387	9.05387855146047	8.37068336536415	-8.23434923659269	-0.753132896763061	-7.97767100298515	0.8599192294638	18.3621229037888	2.80905274796436	9.30178916522217	-1.35572586573042	5.13704748833259	8.27770015967897	14.4257266300557	6.98786082803699	15.4309238227205	-17.6231723361524	6.93781761170757	-12.7074018505295	-5.27223847694961	-4.81517245670065	1.45369475340691	-22.3307861652442	13.1753400826191	-0.389639644061116	13.9826094314413	-1.70476064024936	8.35328992671698	-2.3365690196941	-0.201004468634136	-8.35065405678457	6.93204966931231	-1.78743502063288	13.969305107794	-6.32435604723934	-7.14863678172695	-6.31522191093364	-5.39278713075579	29.3327674093593	-4.07133384244637	-7.55674272148528	-3.0493322413032	-8.51839931699531	17.3670907168825	10.0476676112214	0.590065427508069	-20.7406246918103	12.6518484622114	7.06152961625573	-6.9301765598005	-14.9657652480147	-1.49879975633674	2.5930592573102	-1.51177537777403	-4.7980517395994	1.27687133288747	2.40424943152622	2.6724444650405	-3.92564816342719	3.33046481219666	7.96966414394099	-11.5510567775567	2.24239797365025	4.43968458235107	11.328626840443	17.6987174317409	3.48659362158509	4.15335239258955	-5.38803585676466	-12.6414455566954	-3.86304710250223	17.44477476545	-1.40931546522568	12.8872550550205	0.258484065138654	9.45401736625768	4.03668386099292	-2.78670882060927	-17.7899172521007	2.01987442774106	-13.3840431393184	-2.60230612669452	5.5709968790743	-10.5323568989277
"g6"	-7.64628750202803	-3.7317879639265	5.85734159201771	-15.4841755587929	4.79650161925	3.31341051968048	-5.75599395300435	-1.00098979656412	-14.18581443713	-25.2465809708648	6.741621140304	-3.99685101216821	7.73169774974849	-13.0664182819262	-27.1974952961364	-21.7442922208793	1.84143057371974	-12.4391512812515	-4.45954332491801	-4.28999768503481	-11.4210078713955	-9.32843071454646	-12.6689956227626	-3.96706316634954	-9.67177444746267	-7.94423947345046	15.6499763048831	-5.13768677566571	4.31276580456697	3.22279333265203	6.92097293996327	-9.6776890165986	10.8116041554148	-16.3224060090157	-3.09246738010067	-22.5189449782397	-3.99518109528599	-6.84899252371538	4.88312431998882	2.05589841668643	-8.49162874240168	-8.62763063543242	-5.38452371391129	-1.61232190763363	11.6164540499741	-21.7234713418869	1.68167312090127	-11.5622936668517	1.55115617674167	-0.617991418590035	7.58669283690241	7.14528459100903	-3.51627905835163	-0.995101863493786	17.4560440841107	-2.79622278201682	-11.6441627934241	-14.1134834986664	-4.52130595568893	-5.82341862552746	-17.0514249566724	-12.4986488131126	4.10370510861361	-6.5583507920064	4.51567619775075	-0.16170541225284	9.39024157897312	9.01682385967512	1.66276171960472	10.4078699346796	12.2120627494045	-12.3440822229241	13.5501128493959	-6.43534418242659	10.3510491889699	-4.61893037159778	-2.49255506149834	11.1431031970692	-24.0202342364198	-0.166557018921889	13.8040615138715	7.75898315700451	10.2655631772777	-10.5142998809648	-3.18010403644607	2.34022730557323	-4.00437728754705	5.11887940516977	-7.83605048675704	-28.049009431463	-14.8633633258318	-12.3578847264466	-16.2522287338404	10.5243903556493	-4.42270895292427	3.87696525986621	21.8705911914979	5.74586545063094	21.2258386730705	10.5799363396793	2.79044819472036	-17.3704112515462
"g7"	9.1796197989577	-1.6076229583799	-10.0131355112894	7.27211974222374	5.31777907964787	-4.73675546905674	5.4182888164154	16.0476519410838	8.52085013565125	9.53996739754878	10.1016895843939	-5.47665301480028	9.05348566003843	17.8497799909019	2.44334066346773	-3.81356977542088	0.793283056981759	-6.33366967180552	10.8176985965616	-7.14231903201491	-3.25208307708993	24.9189409531991	3.51731566837027	-1.77882370764769	-12.8148235325441	13.5863139740315	10.5089706781305	-5.80396386952633	-1.13738036390737	3.32545130786947	0.0107722194782766	-8.36304547340533	-1.48399623201298	4.00276180246968	-0.855061651654684	-2.51338339335534	19.0212035472218	7.37787499939418	4.92201941663753	4.96333560990541	2.51075466730494	3.57590585801507	15.5815169733238	-8.14786188374739	6.93253075878944	-4.04419937882239	9.67475135219749	0.540308918612352	-15.8244162056829	9.38412488691625	7.62089800061778	3.15322038955684	14.3147867015836	-20.5939297544021	-5.16732847473072	4.20636259282184	-13.4154225333626	13.3253639310183	15.557890377489	-2.63069061657304	17.4699501839903	0.553867555289063	-1.71810779946003	2.904996882474	-3.4501824275914	-10.3787580743287	-1.72342594158803	1.55223793482325	10.9409578931174	12.503245054116	-5.00641568297111	1.8779994946304	-2.76149840871522	5.58226836317444	11.0774098420152	-12.118779648413	2.08600529350131	9.4839365969089	1.68995977396605	6.65505009536006	-10.3773287802298	1.39716426366606	-8.15390988563869	-5.35048012536035	0.209132236036343	-15.8632589520549	-22.9381129324963	-0.482840034127767	-14.8751317877147	4.21174583050475	-1.84020643637647	-2.49734879074839	-9.08529819100543	9.46752231475535	8.82352526479101	6.23038012921385	-7.12517324845448	-0.0329047268520717	-16.4534719890652	5.77379044541392	6.82485410503096	-13.2890606445486
"g8"	9.10357410226494	-12.7112935119303	5.55757433331317	-3.98268480548671	-6.2174518109402	-7.40889700274319	-1.38094798492731	-12.0975956889991	-10.3019878158708	11.643265414837	5.19727537802975	2.13682543371694	-10.1401691427043	0.139993303997168	-3.05780428867451	11.4462079601554	13.5006158691181	15.7801255705037	-12.0097700437215	8.94535162571602	7.88185926145682	-0.686822551936924	9.05938118193434	-6.18198111114555	-4.52229807289999	3.7492195825212	-3.19477510610517	23.2415559282883	8.0999990742935	-7.49209191120088	19.5915637223024	6.06232545901914	-8.40947779853365	4.23318463669811	10.0427600997906	15.1219752096918	4.05765679308933	12.9532050622749	-4.97071030741878	-7.91630669947095	15.0341768312347	-20.4547342447862	-2.61246555423886	-3.96335995746943	-14.5087357330378	14.3360101741126	-4.89006543330822	18.9673739845716	-14.8561161845998	15.3665926365792	12.0260736859952	-2.91331822991995	10.1698151457476	15.8776448339193	-2.84946686964436	-11.6649959793682	2.19106036223141	18.0547108473757	-6.70132483702725	19.8978556470496	0.170690387256883	6.62166454100967	20.1956804557331	7.1014515117587	-9.86159852440618	4.23112428960369	-0.0422201180893687	12.3487286751264	-16.6173127997692	3.8545270762993	14.3985086367646	3.54760732371248	-24.5317017121814	3.25385819135046	8.45877674065353	0.964342649426815	-3.93631401034224	1.65587652997244	14.6448383920003	-6.20028522033319	4.34661486204866	3.31427621763647	-6.25723857086812	-1.42845676746377	-1.18428871818153	-6.13350080707171	-1.44421578112499	12.0645265765011	3.8287621993396	-8.82537873030548	5.73278741586031	1.6225955502829	14.2282534896257	6.09784937215689	4.16200445734066	3.07751366263596	-14.3506026818708	-2.35340585337941	14.5927483427518	-5.80528846116324	-1.44285406854257	-0.778550821736845
"g9"	1.81987434144323	8.77673913294983	-3.86365460164332	14.7268930852574	16.3192818868907	-16.4111548345071	-6.59662785767603	-2.10575386054005	-0.522370817471679	-18.7752261995641	2.74246391579761	-3.2375744799512	-19.1500099487633	-12.9313092862423	12.3088868598546	-7.27171304239351	2.51556961458006	6.9027541608735	8.27803767052082	-12.782203116447	9.26179671834675	-8.74054206547523	0.497019650804275	-20.6781338207417	8.7264350251853	-5.97642367503952	-4.02100942742449	-7.90564406823703	-17.7872113574306	-13.1148716767783	0.693594734573653	0.852733859146287	3.25846793198477	-12.6508959051462	-2.27184476350766	-1.39269664006945	-5.97823916846423	0.32512386574382	2.40452074744476	-13.5576688265572	8.59362468751188	13.0721985544571	3.23188947626721	-9.37708283004214	9.38190626927991	-9.51590748769557	-0.154066223666653	-2.03823928057635	4.13285183299003	9.70811665626258	7.80511789468342	-16.8159635400719	-1.59943058945477	-0.363511367602959	-4.9765364117475	-1.76116033744578	-17.2857155564332	-5.27823873326384	16.6224391852721	2.17983136412222	1.58161983785814	-6.07949020376453	-2.21347381229334	8.95444270949363	9.48429256739785	7.48748377098916	-3.14759385421847	4.55902390977483	-4.07252078714952	-8.16321841435587	22.6907078720922	3.27095502289156	2.59855829459505	-5.5504420102222	6.33412924155059	-6.02306820762639	3.40658281293242	-6.72882387445289	-4.61089219777122	-14.7308685181699	2.28590485132335	-9.58114553900251	12.741178944975	13.4436964294077	18.3025172770444	1.21988876033555	0.606367303013968	4.80562005053002	25.7219460526095	-5.9406006201914	-7.64141777449968	3.19246769456439	1.67770870027783	-1.9160039264738	5.71891217563527	29.0704195037768	14.1839903563853	-2.7642494643522	-2.81251014965862	12.3580513519108	8.25228831129197	19.8613473752575
"g10"	20.5787503044208	0.0354990795570152	-10.8290236298984	-7.27185519148179	7.49088218990025	-10.4789996451603	2.47671872876391	2.70168525103291	2.8754798168771	-6.21221659405606	8.56274324462463	2.3357009925201	-6.18297074342946	1.10677066760035	1.28655383199356	-14.6730871415867	-5.40566089000085	-13.0946931898064	-3.69661719911929	-0.502432387555254	6.29953800366432	-15.6836080045074	2.23572910951802	-1.21230050264429	9.49656870059956	-5.384191115705	24.653976340252	-4.27446279359479	11.4238471632287	3.52626504957453	-5.26934441969409	-9.51461892787975	11.072469578604	4.28019997259762	-1.68601175141457	-12.4519503970428	19.0578601594702	-9.58291111485331	-12.2789356769779	2.82716652173593	13.0527248605329	-11.7767575249649	2.26830550508246	-4.70471389051635	-11.9435629017433	-6.1084656583993	13.8532139481859	1.69133586311769	2.43339454412897	9.7152073809449	12.8174039488621	-11.8916764985388	-7.83413721264912	-10.2977809145755	5.22971630742278	-3.10818341847863	10.389761585748	-2.02176689944832	0.739316854133054	-2.95065881565223	-5.25752483410248	-8.70965175505266	10.787981948394	-0.145606665237877	-6.1510052933737	-10.953488221243	1.93103732080729	0.0691575538476587	-7.50458321833563	5.41137833103041	4.02499010075685	12.9857397343573	-2.24337183158972	-6.61560453976033	11.7783450687364	-0.201680917903516	-17.4266126366709	-6.8638037040826	-2.58246074566814	-5.69296859865141	-9.25976378500556	-8.95969547855195	1.72761232259884	20.8749347102954	6.25926974208386	12.6216987966114	7.62768212262808	-8.69200856830552	-0.183913359867124	2.34581306388751	-15.7942257902579	-7.63693353879177	-7.20644203835525	19.2751575680733	18.2498628926522	-3.31665958365222	8.82801515323648	-0.846801037169207	10.4256636435747	-1.62388027169987	-4.39487331761597	-8.73429363672594
