"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"
"g1"	16.0951709746983	-0.173319033373993	6.39098220598589	-11.41004110673	14.6450819569475	8.30692052565661	0.471164088796759	10.6362241877794	10.7896590322425	9.32445294156256	8.55100573480343	17.5051360028013	-15.3572546095563	14.3631463975266	-3.59129420885737	7.83447280790444	14.615971461618	17.821061366112	6.00696232843911	-20.7547445207526	6.2440284580865	7.4581521434134	3.12293577648966	-4.10527378798276	1.23363747612849	4.39511487731312	8.55634895905995	8.73373674871657	-9.39665846805499	-5.67809075762269	-17.562329991006	-8.55051251743924	-8.83923801557854	-1.72749730316165	2.60789752477884	1.57535403462455	3.74405786128253	-9.01136326467869	2.3598760295349	0.596325555336771	-10.2326923836532	12.3327470512769	-0.0138822703400312	-13.8373204783896	-14.8210813935132	-16.2634932606557	8.08512647938521	9.18549999771735	-1.74596248056768	-17.1910185887192	-0.4025134525625	-0.894419728118605	-0.136526388873206	-7.50233297802404	-6.5570837554004	-14.2662983919252	-7.76941752738973	-7.80039692249288	3.75521201939226	1.6850061771245	-5.25481857151381	11.9480417977086	0.729245577500982	12.8717495881969	-7.03251984068029	1.06630842948881	-11.5336460858551	-8.20413887824184	-11.0521887111884	5.72979467362358	-14.9664736931971	17.0720011351513	-12.481374913251	5.19270282456256	9.76723331280095	-17.1757169414286	19.0471628616778	21.798082254579	-0.927184628713913	19.3155485672024
"g2"	1.18037493766531	8.85499102267755	8.85482361107608	-3.46394939882067	-2.55319733548969	-2.19841283742515	-7.06763686726104	-3.89317242140245	-4.62053324562549	-3.99416177788258	-1.14101343567106	2.9417858537484	-17.2997042581304	-2.50217409926191	21.8518181773119	5.96874609249462	26.1166713998756	12.241426221171	-5.35443236373547	-1.24431389988848	-4.45264987631434	5.59479401281833	16.2902214869436	-1.07182204320764	2.4158545186115	4.30469719053569	10.3393372947876	2.16130639522409	1.06804641484992	16.1863073612234	-4.03158553097701	-17.698395015882	-2.77472183362047	11.3219437122183	10.5940833268223	12.4258363271382	-8.74244991136853	3.84939164972238	-1.66359925307548	17.4866496833441	-7.57736765361243	0.271254830554331	9.12587247546474	0.331132807445611	-0.376409553098581	8.54685588348258	-0.692898708024631	-6.77298666197227	12.8526810075727	-12.3010971674913	-13.7775191930866	-5.21249581560877	0.640325613120405	-1.59688163428506	-6.60645391384337	9.98010975044425	-0.356404846672723	-7.78594739414735	5.79609526426669	-9.41565443444875	-5.15373471143293	-6.43573711373307	7.86566085770422	5.91424728370757	0.945281030256292	-8.16545048276311	4.29706435489711	2.90817758363184	11.7230624672603	12.8367217759195	-0.452227269751736	-10.5664537207223	3.33398399061623	17.0368284184644	-7.71930735191995	-9.00150815372705	3.96783920174529	3.50259477686409	10.1578049170146	-4.24546080388485
"g3"	-0.937745528694972	15.8486952156013	-4.08856475633563	2.22132810784054	2.49404370748509	-15.9490974593184	-9.70401425609442	-2.31550917506465	-6.08453816184498	1.57765645224046	-5.95550427492139	3.75343869840627	-18.4995045926884	-6.05639378335039	19.9022197048998	-0.0202383768072545	-7.6381854993273	-4.92415501376807	-6.14252403528092	2.259131341879	-19.6412962133583	-6.7444948944772	1.75197936755535	-19.6766694652542	-6.96847622763342	-1.64323513925765	-10.8058667763971	-27.2084599294793	-0.370182631710087	10.5286841633046	15.6390261548212	10.3312825749827	-1.16912695208841	0.124057097466185	15.7339781792213	-7.25771476162748	-3.44064537914357	5.22296061461105	-2.1393401470159	9.90554960207629	4.67423785266501	-0.597714067749408	2.15291496220393	-9.09963548016498	-15.2275884186391	18.4261477595089	-14.7844866071888	-3.47041674226909	4.40336495174959	0.273541495314356	-23.6577855970557	12.4111369563435	-1.20658442999678	8.40798559602611	2.89932118868577	-5.33046492543847	-12.2930104423682	-5.43240341396999	-2.68592434867237	-4.45716839359509	13.0023636048577	-0.623810227921017	8.1014055641809	14.5752415803547	-9.74942227844101	6.16361901149611	-5.87671899319598	-10.4665627499561	10.3343845543905	1.14424471042694	29.4127940849699	-10.951671536691	5.17235011457403	-0.977297698946031	13.4503664761847	6.46256059125216	-9.27783207482074	-10.9390477990034	-0.699163180372415	2.33861380997721
"g4"	4.12233203828873	0.923439459077349	3.7040324975776	0.0350012545563244	-3.72005883092674	-1.08944759364309	-4.18513016050684	-4.23399537109756	-1.36701684871022	0.564371248159898	8.28890227901637	9.76357372196027	1.01630707438263	17.0594192985007	11.1365349357065	13.0561706317079	0.993983014206979	1.65672079618797	-13.5929862006413	-8.95045140741817	1.81799870335431	3.95311435664965	5.96917012012356	3.34796103931928	-20.1432752962209	-5.88063856891348	-1.18664301839393	-13.2972779656552	8.73886410597475	12.1513834049625	4.11414459303756	4.45279399910271	-4.6367133662212	6.46497774307291	-5.40987190660959	-4.33287632413325	-13.7341726015273	2.92121845145271	6.28799446923979	6.98194321889408	17.4909799141591	-19.7157978109224	-14.9733438496409	-14.6639018836057	1.74921279333164	-2.17519682811825	-15.0858032482709	-8.14291776938269	-6.96932202304959	-0.774744209606953	6.08670693640365	-3.62764189611285	4.28842635850203	-8.77652612770049	-0.880635910686684	3.11068074761563	-4.53862152094705	-5.06604325574913	12.7920810616273	4.6784709597843	-3.51841927460413	-9.19103285303596	-7.11251144040082	-7.39315148498432	6.45068557587575	-5.40708214979221	21.7715614367048	6.4162156404144	-12.1973679359286	4.26325004264182	-9.58011729484039	4.72363082427489	0.329113233757696	7.42387542229531	-11.1931777779589	-13.9846015104307	6.11480811053385	-12.3082479016991	-0.385894750236136	-11.546857011808
"g5"	-5.39663298472761	-6.70365352255747	-6.99212198003989	-3.82690562310721	-13.4217175242909	7.35722155075811	2.68471687028385	-0.719616015474881	-13.6835238848788	-3.22424887466593	-0.334422816228708	3.58064949321104	-12.1836231026837	-12.9983295538224	-0.465508390489634	8.0928275739112	13.1142786119373	-6.16438726569189	-5.33417147336605	-32.0761959973826	-12.3884353099762	6.15224538997331	-7.71755469490278	5.1757433803444	-2.58867813097846	-7.16342825191719	1.23969789847562	-8.29492843366192	-0.00231388071169605	-6.78625194049881	-5.99976111876198	-0.101783495269968	-5.1824057028141	1.86533001203778	-6.38235090746846	3.48378839974091	-11.070571847224	9.97497611939089	6.49922898945904	-3.16445961123794	11.0627003365921	-1.2566385756944	-6.91617608844126	-10.286547313243	-6.83078048753531	4.53084046817065	11.4763898784069	7.33970504631742	21.0732308611798	-5.33675138319658	-12.3850508714884	-12.04905796367	-3.55081809627332	5.57904602746613	-0.734470855191541	-32.3595419864562	4.97432988996207	6.26827697358813	6.09231378214052	17.5002642285	-0.782989031160063	-2.15502601298312	4.29366891295178	-14.0768274688621	-11.7632174738387	-4.62472145305038	-8.70792947099596	14.7556124765612	-1.34392544966534	-1.60706015487354	-0.481147222049155	-3.65976930786784	8.08574524866825	3.13047151519373	-1.40579507741957	-13.5044236045499	6.21441700798619	-5.57230926217779	5.25617402432216	22.5175470113067
"g6"	-9.94695562726497	-14.3678317915542	18.2430311269322	0.995809995194246	-1.11787012853877	2.43128085793932	5.03419633667115	15.1845469811712	-2.22285907230809	-20.5996019319079	1.33594066739868	-0.586594184110795	-4.84242268082179	1.51233588484445	7.62322280399395	-4.1030129000897	-6.54967776504144	7.31853881665973	-12.7963292560128	7.83792179369255	-6.46559688600744	2.86121627510356	-4.1265408429066	-3.28289906135323	12.2087921248731	1.06421291690972	-1.15478532716782	3.54541098866843	-6.17789680059015	2.78098879809373	-14.9397953635501	-11.2055272295343	1.06778551970025	16.3226200240117	17.2622284838938	-2.65874601465803	-12.8383444816214	-4.14466491172788	7.30712698420889	-7.19329995374375	-7.87568106283254	-13.1098263647155	12.8592352280628	2.89308829598498	4.29796969816118	-17.8987251056149	-1.09683303138239	-1.67226479867201	-4.24732456490775	10.1998854112279	10.6031876090232	-16.6854127433564	-1.84976390335935	-11.7803933805157	-5.58320664073096	-5.92486497181845	1.24835981394647	-6.24499542998183	0.633092036866451	-3.21960165713539	-2.09349982612603	11.3565869416865	2.98249704722241	8.74036594991199	-3.14610385187477	-6.03095183327819	7.12389567598373	2.66666034926688	-1.66028620271849	-2.21572981788652	-0.552983342163232	9.68583087405005	2.57329775384283	-8.53894559492874	2.91404759156088	4.18518406871458	-16.0324503682086	-2.62256253848188	-3.82153882793653	-13.7141184635049
"g7"	5.88814870430095	-8.7160331138039	6.11595427045413	2.34732721306681	-2.99067505951995	-5.88396008937186	5.14226304540221	6.90198017379973	13.7806040738896	17.154000802372	10.2411728037009	-5.1442586209761	11.5093017975217	-10.4362471133327	4.20042252048033	-3.28361002384336	27.0221095703748	-2.14676060633972	-8.68785591530448	-9.8771085300265	15.2227563343591	-21.3765880464531	5.47523443198438	0.473592694839106	-5.46894284859556	13.6911610661931	-8.23399198827008	6.71894361842207	5.98443483835254	5.85807765328224	-7.19377549501193	-11.1956846619091	-2.89701495388515	14.2913855351311	6.63412441704771	-6.28774541459358	-0.991490940887729	-6.73164415543954	-9.79501504786703	-5.52257877043287	1.86671618854952	-3.64533665727498	-6.55993474678369	14.3420348528093	11.7718599913346	11.0463799600828	-13.6218110865093	4.41776300870633	10.851028728829	11.7524199422066	-7.19029966260444	1.10279899299275	-6.42637102054405	2.44643659900336	15.1398627516171	6.41768465732649	-12.0314572465657	-6.07230276245888	11.3322888462244	-4.90472855693877	0.295016709504592	-12.445434855771	-12.7790536353905	-17.5620668170703	-5.76827441816981	-0.261683749322998	-6.64223468903909	0.320506772728348	-2.76705563882169	-5.9189609214197	-18.6852326736171	31.428108974561	-19.7633714087906	-4.82860467195632	-9.03883389843202	10.5486368030227	-8.54109527586153	12.0159068062367	1.21900787484878	-0.477681756952177
"g8"	-2.21043979118901	7.21896966838837	-6.52113145894663	-6.5598018894419	-15.4007926162654	-2.13624765621775	4.39803514064941	2.28060625195199	-5.31229213596797	-14.1867503521342	-9.52487983319128	-4.22871611108208	-3.90731746272865	-5.61302893630604	-5.05953513921013	-19.6022778790681	4.65324041553989	-11.6367968825057	-23.3663513574021	-4.20212006381141	7.58989136287745	-19.5807482111162	7.13488392738048	-17.7434452421553	4.58936841843202	-6.98524170517397	-6.57574064118777	-10.8885418233164	2.03140229499772	-4.20130918891493	-8.21560024661561	7.15370874274041	14.6259144922547	-12.5723523023263	-2.58885535302859	8.03109676773613	4.17999863605072	-6.58772372905045	-7.56904005550386	6.21571818075303	-9.24181284641816	-4.62513549834249	7.22870450614058	5.15145134059425	-6.54756739797375	12.1490070152016	16.7086424211472	10.5630347724386	1.3440484284982	1.06401426532448	10.8663547890997	1.35882799440999	9.78663829558425	5.52945557401246	-2.78040861216192	-4.6822377785443	-2.90729940186142	14.782883322883	-11.0655183173081	-4.11925943869966	-10.713685094985	7.12111374619892	9.82049709089569	-10.4552349910783	2.16144849537575	6.81922563363874	19.2897813756456	15.3062714587033	7.15457766193272	-6.67819725360214	19.8188985495827	-8.58764960733557	-1.86451303973402	4.23617078574577	-18.1227662681981	-6.60497294681715	-12.4484369071747	9.15321807891274	10.9770946722819	-2.94372364879323
"g9"	-1.21039707093099	-0.48420874376191	0.946155070509486	2.54622704057297	1.59699320044734	-7.54735074001097	4.39817065115285	-4.63624524309895	12.2903612643458	4.33768768023869	7.21945739270157	-5.57817585272348	4.54393280110038	-12.5006284171235	2.89893482247873	2.82316065137449	8.50755621848595	-9.05442766082124	4.53324340840995	16.6789917812092	5.35012510675538	6.70001052635715	13.6269241315402	2.19149182537303	7.961522833428	8.53145031221224	9.10137928528629	-1.5311894166736	-1.00539453344567	20.4458803546266	-12.7978371383044	-0.960147250714618	-4.69675009638316	23.66683476921	-3.27732295382418	-19.6564439515773	-2.33292849930601	1.59612844873865	-0.770580625904811	16.8931273689894	-9.22066663353392	5.55216770836481	1.81695450024637	4.41960480985929	1.35343006177878	-6.92676386874645	-3.06584390902857	9.45790619630768	4.98540878963926	4.48200675494929	-17.2134634440059	-1.2560756065222	6.81010028567774	-17.0306297825349	3.0163162368572	9.52869516597522	8.31964338449835	5.87390241095258	-9.92651852539875	-0.292408807561494	8.87425686235482	8.35710010181484	-15.8833499437287	-19.5386958574762	-9.95824270832266	5.08020134343351	-0.245874834189069	-7.69198124509912	-10.2000653220666	7.21421737087437	-15.5887475786538	-12.4136600409864	1.97053741750302	13.2392369716653	-9.70247062748013	-12.4694795986973	-16.4237936591275	-5.89809014680119	12.0860628043005	-19.0907614482529
"g10"	-8.63301784411982	-15.6986468864214	-5.35512015286688	-8.72689643518632	-0.768938560632527	-6.53633640874015	-11.7793540513149	-3.4224995423469	1.89282087030634	-10.7152840486152	11.7346159939329	7.41450332713509	18.0767750697883	5.63921138713962	-12.1924506978502	10.0604051756325	2.28946738681338	-15.4852105103595	12.313647508458	-4.22072162646691	6.95086935827307	31.1208374389297	2.85814379038073	-1.68196286858249	-2.08976515901255	7.90435354967045	1.45873888471583	9.30537642392572	1.92717650150374	15.4582827764215	3.00664010314751	-3.55662201024526	3.3239894541689	2.35080271203394	10.6611278261158	-3.0770068887011	7.96517396519049	4.19596029154758	0.287014592264581	6.92077327334628	8.82574651446737	3.33605869365378	-12.2261890709612	-7.21208806235402	-6.77059063592981	17.2386914167187	1.4639706952959	-7.77822127548001	14.760815692258	-2.02711161409434	13.0480765674797	-9.91112913504339	6.14620305259033	-8.77478163056565	-2.08203413533359	19.5988210726409	12.7409695300881	-21.4610540639472	-14.0325086583618	4.77883386696008	5.13386086311411	-9.88745141573841	-4.40747623706719	-15.4179964048007	-6.9958139137783	-0.896796802512085	10.9253207586912	-13.2571192971358	8.19724387374177	6.86948657788817	5.48975401053572	10.6191100397349	-11.0626666955533	-5.31401670494251	11.8932543484435	1.9110432445613	4.47803619596841	-10.5321838552454	-4.4606799461769	10.1255665105844
