"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"
"g1"	11.0493381757585	-9.25766231633451	18.6444925882173	2.6221992919656	17.2261980562596	-7.25185072825763	-6.95071270924038	4.03308955828339	-15.0659377226048	24.1337804307041	-14.3331458254199	-11.8647398117135	1.39687952658266	-2.88985459946705	-3.98325662042977	4.36691330146895	-0.416453080556928	-0.326561216479325	7.77770556153932	-6.12392138165858	-3.70088869686595	14.463823999111	20.0436484156837	2.50384551225042	-8.08053210603831	6.41178405248487	-2.18898875726608	-1.22420581748199	1.42530688390448	-13.8360031774377	-2.92902958239851	-5.10204400737176	4.87479430884852	-5.15623340282864	-7.06136548044415	2.84816711397605	13.4277029324544	-7.05269395985497	-10.5719457927508	3.96784191944568	-16.549232052169	-1.13063529703371	-1.77549667061481	-5.8907269471741	15.8175683911954	1.22940429089782	0.252615383765013	1.7435952701284	11.2390510132445	-3.98502672031081	-9.17359319997966	1.32121799512167	-5.24845813532277	-1.88304039332221	-4.22398581382572	4.58777308760706	13.5974570903323	-3.53198247651466	6.29254347172767	-11.4235706046393	-12.0074977774343	12.3863186427071	1.08440155112081	12.239067137285	3.07787412414397	1.5148840576289	1.74418351947148	2.92409795847013	1.11764272213799	-8.39296627003912	-9.34770089567929	-2.52308645620616	-12.7446246478939	-7.17420035810759	19.0011033483396	25.5294762143197	-9.21014375001995	-0.802204406199077	-13.5269529597581	3.86525357401596	23.015790125329	-7.84167133771255	15.1982379394267	0.135963773619673
"g2"	11.1449043310156	19.4025698523374	10.2227821076581	-3.60326175767744	12.8230422190024	13.4315066124671	-6.28660756810994	-3.43313148951556	-3.94141363724129	8.32275617512276	-0.902873699119103	15.9069881190136	-18.5085480250463	2.01770644230559	4.45653491077061	-4.24983096870587	-5.38453335370161	-6.97173302990619	0.0155848298300584	8.62671234145513	19.2105456973519	15.0729693193118	9.69829052666297	2.20891572862764	-8.67905486610697	2.28654020464954	0.712790744665124	-5.90490840074161	13.7362461227985	4.77460802244645	-13.6651985019929	-9.69115465392894	11.6006111810922	-0.40796665555121	0.611875281804718	5.18516750250637	7.08872202343978	-4.35156847986513	-2.09612541851218	13.9718951379185	13.9468798421227	8.21237797962882	-15.3771259635483	4.69349714402607	-12.0363615642794	-5.77143409679724	-19.4772029072747	5.83583248275815	-0.911837517347808	-17.2401975932144	2.03360937768319	-9.91219601266061	12.1000447826696	5.5322706787937	12.3271221165854	-1.84129432941047	12.0596150070858	10.8717821149399	2.52771820332781	15.4607133742913	-19.9829228468057	10.0099805028156	0.672595057246937	2.39936566633339	-8.18244976015682	4.77719087304561	9.76535563571868	-11.6238069043636	-3.11776163445638	12.3169989235462	-5.50136809322753	-11.041420370183	1.83948845172445	-11.9354871563116	7.63982559593169	-16.7972311056101	-18.9740785967293	5.32587958431095	-5.6206732668258	-8.1937062753697	4.32555879884777	6.5441040573824	0.219465377281473	7.63158088617329
"g3"	1.81082889630608	-5.4031147716917	17.9051274986553	-8.09104146729739	-6.81757154269302	7.85630528962826	0.737132543900531	-0.188584160733977	-10.151215108412	6.40585436562851	17.9793228335891	18.7623793475457	5.08254643692227	-9.19771133875861	-8.27124642232045	3.44386873685893	17.6125435660645	0.971296764642292	8.0991426065937	-15.2449617143128	4.6127001160969	-7.92254871805072	-15.2332889307761	5.00880270269328	-9.82417982974673	1.38154323841688	-6.86387905261399	0.74207640377428	6.60372947985927	-25.2600152097437	-15.3528806888067	7.91689177582913	-10.5823975348923	-4.67656884436676	-4.15164415179114	9.27294737378566	19.7890592725521	-8.22681678619822	6.99466323647194	-21.2305583774788	2.61203419793096	-13.6647955466597	-22.0058634929133	3.99679286539784	3.09027504679528	17.5711139020511	-6.14814019025474	-5.20222796633411	4.12205187716635	-15.0451219013857	3.49046790927894	-4.17593325721356	-11.5293022821881	-6.15565983990329	2.83138247671006	1.91587897563423	2.21243000076685	-5.96348945702101	-4.64394986754671	-14.9548201577249	-10.9901325566136	-1.32781533337113	9.39350330968273	6.42260736453821	3.66868646883121	-10.181483896453	-17.1169668323786	10.1550360378601	-1.85130788538901	2.06196422829646	-16.7254369595253	0.028808549052251	-16.8557849088743	-3.33962303275801	-14.4450469578125	-4.1711300238758	-12.5800803262972	-10.9719472675102	-1.20377165361161	-1.85311385881448	-16.6011341867388	-12.2982683392433	-8.49758073074885	4.67150611403498
"g4"	-6.99669606446087	5.87893183561621	5.39135887462347	13.1813726285259	-10.3899956702378	17.3764615913705	3.00578386369264	-9.88015986814125	12.4652417453077	14.2880319446285	-5.05141179110715	0.175542876790719	-1.20665308010784	5.66440609208192	16.8625411885354	8.79241834638847	-6.14223898349361	3.27820006998157	-18.7196464576812	2.59297449081749	9.84175872892072	27.4166684674522	-3.93662362743217	7.0066568474715	6.87871596883463	1.20018138414195	0.0958821479939381	-12.2784790222845	-7.1529023352933	6.7368075584319	-8.17509687318234	-2.57283260046481	3.00603305703148	-0.400639878975033	7.26603764113243	-8.54576175660983	2.75831960239593	-6.82365639383015	9.53103585753369	-0.0391864416007893	-0.233714665691573	10.7865764120217	-4.11674152727838	1.40919480418691	2.19881048686811	1.2887246866603	-11.1649450810517	12.4654752031001	10.8612877988803	-8.68026241187959	-0.418853675257463	12.8955066137537	9.1068655710726	5.59322096849107	-13.4061171171436	4.30553396883317	-3.79330919005083	9.14605291165615	4.64159010317053	18.5564284587541	13.3609283983357	-10.1848803314485	10.8542606993941	-6.1533046489431	0.677423479628313	-0.22173886105699	-3.58469594948244	3.09274354621069	8.70726248798134	13.7110582471399	5.66142178996684	-8.23419948225382	10.5187411616838	-3.26246168012567	4.60644776244314	1.86497439773998	13.502259961831	1.38461714170493	-6.31919062215663	-12.6997771637604	4.89867071415074	3.80613971083916	13.5031725541936	-14.5740500665178
"g5"	0.714753241728368	-20.829848583565	9.88130723824924	3.7519225606102	-2.0909255777372	17.5733444482491	13.506877432892	-1.77673990048744	-5.07147038270857	23.4775099360649	-0.476990187971261	2.63383673700216	-3.93310244624216	22.3109490904723	-8.12291213590476	-5.81529122357308	-5.53017602951339	13.9317761247102	9.40888987289535	4.34429138853913	-2.49107321391833	0.0373404079728273	2.75115319855514	-2.23673949057711	-2.15769510818517	-4.80951785774818	13.9744984505896	-7.95701256554391	0.0091159681172355	8.20220528581668	2.12306887026589	-1.77091623757939	-4.61346440790863	-0.103911572303454	2.47160598165741	-22.508494372521	19.8855079891491	-4.5234041310863	-5.51231800602662	-29.6866242278343	-8.20319404482284	10.0725977652258	-3.9569175883688	4.98406224813703	0.837604558056422	3.74959230798726	-4.75177882277393	-1.9922816371229	1.1967320124044	-2.8473994126374	1.76698816862252	-3.00220543856034	-1.77272904535376	0.780236738923554	-2.52737537304727	-3.48753925354608	9.82826773768108	11.7235047992236	-17.2563923149298	-3.87497580166054	-19.3569774491438	-17.1902571690737	-5.0569377900061	-6.98845959649051	1.06408912211723	18.7206410907204	-7.11434018920739	-15.1173055028667	0.146747520028594	-15.7185174510621	1.35700828822118	-11.9395553018595	3.07388375530314	5.51229681717918	-0.548927687703893	-14.189919943683	-2.35218025572581	-1.70767219963327	7.87277428120184	3.05335406379677	-9.16665141874334	-4.28543065896127	13.5333826185651	-19.8706041621882
"g6"	-21.7351367541048	5.47717808177091	4.18954005747157	1.43369332371703	1.78126547888642	0.480969976165076	12.8079066723138	18.4677311269133	-11.2009973955426	5.86515751245377	2.6069156653793	3.28633350626779	4.15263578218349	14.9935404770338	7.08836831808682	10.144844680318	2.88271230652916	-1.29765916591923	6.8715559377017	-13.1335989741701	8.11254157723488	12.3943384992542	-0.000858915869916403	2.70224285115826	-2.43328450488487	2.70814138274144	-7.43738272985662	-25.8339379764112	-8.26723229372265	-12.1876061722591	5.28112063192378	12.2943628387774	-8.12745767378921	-17.9641117443492	7.8050591931318	5.82938041301454	2.90046129118178	-12.0408374558695	-5.29358570514484	0.362198546122356	-13.4179727346203	-0.27765234308717	6.41959521577556	3.0333304162195	-13.3698599351984	8.89868375124743	-0.237443375657415	-18.7996398558992	-6.21885377291182	-12.3936284992805	2.86722004427173	9.09467365006848	8.21622256593874	0.137709922201881	-11.7302237505982	-2.11912706320228	-7.08091032879466	-10.8462474297103	15.2056748188018	1.92054131384671	1.67772081973083	1.609651849305	-1.01785087469193	-5.65978609253391	-18.7292364448535	-8.37652421757396	6.97935182813255	-25.1799431493275	1.27323332632584	16.3454063882719	3.76606835227726	6.8118691945821	-0.324055067659431	-16.200661578488	-7.04721320668257	1.85776235502299	0.327650923005061	0.830844343883969	-0.624305999766441	-4.57275692628917	6.68471634535154	17.2268931000526	-10.5091732356397	-11.6571248016884
"g7"	-21.9753049314338	15.9414248712066	-0.888604997234113	1.80799807250777	-11.6152626938414	-5.40315924945001	-4.37137875820528	2.11279612421986	-6.93903275200153	7.36203877513506	-6.573579149694	1.67950947144009	-5.28783039341701	14.4162450443681	4.28396310231927	9.60867570006407	4.19211161243923	0.766928242255057	9.57510524275258	-2.72123510192235	14.7751881310851	9.11320632437434	-10.8892905911914	3.43693606818689	-9.75557160769896	4.85730286887764	-11.6869960781753	-5.54602068248531	2.20982422431916	2.62113034568015	6.1001722552138	-19.5262950157775	0.719724943727774	-15.6167835308208	-2.55356419559449	7.07981134327599	23.7941318827632	-20.8032668494947	-0.799556196549005	17.857337063939	1.55106893610208	6.98489003827326	-5.75753904596913	5.69237398768751	-0.893631822096565	6.96486146955339	-2.37918380516274	2.21977361961262	-4.33339658387869	-7.25319922407495	10.1040101417581	-13.9599897234669	6.96959595536958	0.861636964284981	14.2887458281379	1.83784518507952	-14.8988239865478	-2.38064805618745	-0.718011175917714	13.9587248196227	-13.7250996521733	-12.4346450357461	4.96798247812766	6.60914222837707	1.9644772966568	4.73252896930283	-7.2862896702533	6.81486695379901	8.02972979719074	9.3405600793834	27.8240533986078	6.64397001980185	-4.56267328783244	10.5942750042391	-5.58757299271955	-27.5955264132296	-9.95490065029045	2.04350941023783	-13.0771639349471	-6.88973180078266	-3.26097120370599	-1.67963711996671	-7.92481633497468	-6.32292273286406
"g8"	-0.548012224310851	-8.4021273150359	11.1876944211511	-1.67326541557624	0.323032407046885	8.79390887626355	5.03610267881341	15.2208270279472	-4.68198184155664	-1.59595029341891	-7.7516904833696	-17.8515979504785	1.54757830622904	14.7418382370656	3.06875653491936	13.2502205441177	5.77830832521933	10.6481219179188	14.8298862152761	-13.2275303335132	-8.70593990078081	11.0837701700652	-12.6338256442031	-15.8247384858098	-20.3056606512575	18.1031914734526	-11.8259088419091	8.14102396865813	-7.83764980788053	0.446585601255789	0.109154352576346	-19.0638071344124	0.131789741892282	-17.4415948209068	-5.22321926491852	-11.3823863591972	7.30590950164593	8.44781950602452	-13.3345641936528	0.99595151268682	14.8743125922062	-2.12722274541963	12.1984132741206	9.14259651510783	-9.87406701281346	-15.6373411573216	-23.8355714756335	8.55691238003675	-6.55961043385998	-18.5993191448679	0.92868957406788	0.535086569868458	-7.21749666385008	-8.30475963411978	-2.98844277562928	23.8698630879762	-15.7033412316158	-14.9268062884072	11.558052095079	-12.2884509417737	-11.7928391331518	0.970135137924363	-9.29207622659196	1.63225646680854	5.40976935069437	-6.6529447361061	16.9366788865588	-6.11055329475118	-7.80364891046027	-5.1234556838739	4.27686997761572	14.0569870987136	4.25744167414379	-11.9835332270292	-10.1346524451461	14.5634206930072	-20.659277666837	-10.7333313268219	8.04355837283948	-2.042316854699	-4.54778768025032	1.17662773496789	-5.08059035219264	15.673651847378
"g9"	-3.25339493938656	0.77548951551561	3.37019133652173	-11.9498668570155	-14.1058586805449	-13.9686455952867	-1.15137618020032	6.86230731235209	15.0867730191796	2.47102974959223	2.98597108498646	-13.0406893242136	-7.82364436584785	-10.9284273924831	-0.419781106623556	5.29089426011199	20.8573300160194	-14.1030449553885	14.1120227241193	-5.19070481019418	-7.06518825164621	10.9302873509893	-7.60059056881738	-3.74459583780149	18.0450555893048	-11.5326437962288	6.80550040900373	0.647126211733743	2.80652660523581	5.23947798632316	-24.5725817958982	3.75881061480812	2.66992899501367	-4.56229116860991	-0.23212452031812	5.2696794693186	12.1229630869269	-19.4797653702712	11.5933021958651	6.51183354449351	-28.5916657835372	-2.5565434916673	-24.1198735471532	-15.9740547012238	6.91530128844115	-14.1700161304051	20.1557215971597	6.99491705437307	-6.98336861859864	-3.17833811881903	0.215678212277741	-7.60875787427157	-9.0117151745514	-11.0733877349171	-26.8826491552796	5.90568578595715	5.65788473547891	-4.95921406044551	-9.95829574637583	-21.1690236003116	-15.3219514231435	-7.82964170643715	3.92936558458836	15.4275506426757	9.72706705755596	-4.79424877378952	9.69579684179239	8.64928910422791	20.9870444756071	-3.68368786356491	12.815773378478	-0.251931769656329	-29.2417142878834	11.5162044627908	-1.52620259538996	-5.50024077081505	9.55551982997557	0.425757664914817	-1.76754177931899	8.07374338936883	-1.34771327063311	4.37163611838982	22.4214426805993	15.1318622462094
"g10"	-10.9952118774277	10.798242278245	-7.87733209981394	18.4167827820518	-10.0902299423916	-2.28804450303238	-1.73284846633474	2.01286242749571	2.8700736262252	8.77010738105511	-11.2119161660264	0.365661434023642	2.43316378686422	-5.50307570067796	8.11335818778356	4.80167279713723	-6.31182086593227	-1.18205871854289	-18.8841347661853	-4.78452822631514	5.95371835312851	-5.05959516020186	-0.235964660158862	-0.338547056933722	3.44212099516844	10.0517659909556	3.66099462052737	0.61970265221158	-17.5058001229282	-6.84921653401809	-9.13934033954294	-12.3270619853009	-3.9527793910099	-4.55078154897889	4.56389849036926	-12.9455213718558	-8.36967090829798	10.9912148620315	5.57678215078661	-13.8948414012246	11.1228735010109	-3.07654264377272	-0.51474976988512	-0.607854635679594	14.6768794790047	22.0159880313532	2.71176934830724	-15.128065953939	-11.0670764323183	-23.4980818487461	-6.1999411180096	17.8204312278757	16.1844286298641	18.1779180567249	3.40992135099592	-6.16652349934218	-5.85782338976941	-16.9234206704451	-1.28443934992213	-6.82432465871568	-5.0844379426761	11.0593120026225	-13.4768658603168	1.18196999047907	5.76551869283186	4.91269653846709	8.08034303256309	-13.2008855515024	3.08485698379013	3.80016655682845	-3.23564930029234	-1.24364402563581	4.88445247826036	19.7698043584201	2.02795475796493	-6.63770052808488	-4.89556938263393	-3.92298855563531	1.06991245457521	-7.21348482886307	1.51259893247335	-14.5337231445854	10.2313216496039	-8.80097412725053
"g11"	-5.93241572495116	12.1823829012441	4.87628975702943	-4.81166678016313	-3.69620809545773	2.55194354060603	-3.53392591381053	-11.2568061027741	-4.30854594811105	-4.62716614907379	-0.876347424650346	9.19157669873838	-1.32114587714696	-10.2728657969132	-6.11089259425295	9.75843482581839	10.2237528075055	-7.66753844208729	-18.6371507029036	8.25200696324276	-3.95731206041145	-4.68330540105811	18.7867958210513	-12.7358642784488	-18.7204931366202	3.30645570592674	3.96334643370328	-10.2585121923824	16.9510612845083	10.144175162739	-9.42651645435144	7.14320228520834	12.7965052931691	14.7363934638452	-4.88278461531087	-3.51014378762518	4.86761549377684	7.52099667616821	19.4997577642246	8.53621534719864	-9.65274053614558	-7.3700121555838	-20.0071766984799	-1.69093425998261	2.1984946958744	-1.20297000072642	-2.33283513559045	-19.880229831277	0.79179920159271	15.4079891737805	2.56485581232981	9.46301015739889	-11.897287410411	4.08293871552449	8.69223971197441	-34.2812611254097	-12.1831601368944	-2.31564067252618	-2.07256741891395	6.17147897853317	9.76333932373206	-9.54510606709195	6.23923818865224	17.3098681859794	-12.8248667304881	13.3934160294434	-1.85906824822125	-1.96772056126395	12.6963323652743	8.85595982431984	0.130626731825632	-23.4828162087147	-24.2039215027489	-15.4329331270185	-1.81417857824896	-7.42418742210698	5.35109520517957	0.548289174989944	2.18166350168244	-4.06854400802313	-17.6688506832037	21.3043974050845	4.63554794211689	8.61460103450412
"g12"	0.809078024146753	-4.77477735142717	5.33411476203621	4.00409964961348	-8.69796758152826	1.01641718416962	-0.146197160516773	-5.29664491730574	-9.93604757323467	-22.1566152740287	4.95596912763791	-10.420428812375	18.0581917721114	7.3503953104233	24.5535650180096	-10.9948848986488	8.68109134702329	4.15389754102173	16.2045670455941	7.71712507430084	-19.8130931897966	-12.5192528097339	-11.9628679358426	-7.77712625751621	-7.50025239266491	-1.67298801963449	-14.4183551516746	-2.03729275545968	6.78356585455045	-6.3147930248235	-8.39086479714178	10.1591583679565	3.71732689038821	8.12472159740535	6.64570864527085	-15.2468927779552	-7.49012344481505	3.23405625081351	13.3658342781504	-6.13239156533527	3.79939506002756	-15.6276594027001	11.5742970673843	-3.63860652801603	4.09228872171109	5.92522106421023	0.157807203291755	3.73001314149584	-1.71503152722351	18.5668569691778	1.41367451951806	0.287854186956207	-15.3254625701917	10.8257647235618	1.15287514955591	13.1120518284783	-8.53419301289369	-20.966700252544	4.05271838961509	-15.3200243268114	26.7694587380754	15.8262414486306	16.8210198849351	-16.8507934085465	11.5784519722997	-12.0087801661402	0.634224643670147	-0.206537610962143	-1.06596212355635	5.8165446177308	-20.3391139106803	18.4652547650111	7.70721317900618	8.56315113550347	7.18192834692709	-7.556088765675	-16.7864350218066	18.1057418825973	0.335634731360046	17.6508232138892	8.20330845494835	-22.4547690607438	-0.404646843989921	2.04144837752803
"g13"	12.3595701018379	-17.4191187995877	-5.12618705644188	-9.44426934071965	-18.1947972487258	-1.78968111926055	-4.5570622518248	-4.78430647894596	-6.42391288370485	-20.0853624324966	9.44110945077094	4.66688890757375	-7.97374620062561	-5.40779611878668	3.7103623228023	-24.1092752384127	1.40976475364	-1.78071550326122	-4.09411263268744	6.16170673623173	-2.19886477255948	-0.00189067099840817	11.6286819138266	-1.43823304027322	8.23758859786659	7.43668316769446	-7.37625109496626	-4.40650541210537	-9.87066225001897	-7.80655408774374	-5.26570445206263	-5.65726868163039	3.8256749837075	10.7640912502632	-4.11201390680266	20.017373071991	-1.37550749648257	-10.3948588356595	14.1846497197723	10.9904624374253	12.6067544916048	-2.50051436138213	7.54687621669988	-12.6213992022741	-7.88614656949018	13.0312048851225	-4.11018240962679	-17.2571947776127	5.3841780517672	-3.16228147503803	-12.1490116144285	2.74412410811694	6.33777845011983	20.5463528466622	-1.04204044377475	-5.98148122167213	12.6812002006292	-2.67253932096008	15.3131999960253	1.75866012800385	33.9970827627452	3.93105141400994	-6.11415978861796	-7.61243617618124	-16.176959075462	1.6237678852977	3.09538974560184	-1.80084371196408	-11.7531767111588	19.2914390935154	6.8796676142997	-13.1247361786478	2.1179140682059	8.80947199660057	-5.98123807541358	7.72701166962363	-23.4412820988812	2.735992209715	4.20494994346627	7.72234142406476	4.42699288528811	1.88745690135424	-18.9853782972506	9.2556868640028
