"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"
"g1"	3.56537142051715	-16.9958294223692	12.9987486841441	7.47934503456344	-10.5494135956876	18.9597963602456	6.05074285363739	-8.10810223752215	-0.587263372957457	6.90169330503989	-0.537721344833367	-0.198287198023418	9.57350460214825	-9.51630692142905	5.72131622280784	-11.4083985332818	-0.612552714406807	3.9322685420918	-6.20834822540189	-0.567519296235576	-2.78644428427051	6.74888367745159	-8.59372663798655	-6.80465976086278	-11.2909880704282	-7.68929433594582	7.02496245433157	-4.2148435376313	4.61648009669946	-1.02612755443129	7.4415648120954	5.8203129673873	18.0695145802477	-19.4806386604124	14.7016350162079	-16.8153153305516	4.23003919550437	-13.3074526064225	3.7612269170105	5.90565250870692	-12.5603560805051	8.10446638011953	-21.4391499241705	0.838409137677014	11.0070412891124	0.642831591926761	9.33278741501407	-6.10608226038261	6.92775169302561	-0.235002663733513	-13.4347860404681	0.493943687218715	-2.55563876300367	6.22729849289423	-10.7426020667421	-1.93226804148142
"g2"	-18.9620593198191	-6.60331281660975	-8.4510422621512	-3.83907972533768	-0.857448421330454	-0.0950097278952833	-4.04487138121369	10.4985765415176	-15.4248287431101	7.52003985414625	-3.658462132654	4.03786546281674	1.43483917539877	2.05164406053983	-18.763394346793	4.14688524981557	7.14889996188123	-9.95974561853013	2.26645243702072	9.07849913770549	15.5757238397633	10.260123594827	-11.6402903119935	3.61953858313701	4.65720101587842	-16.0249533873293	-1.74952689105995	-18.1589943319176	-0.428497243093687	-8.87954444362251	-19.282592234737	-16.6238674870875	2.74822769564127	1.64851884000915	3.20366150515181	0.7240079561144	-18.0422110764518	-11.1371869272618	7.96542639427435	3.60657305118991	-11.8495293135373	9.94437375489006	-1.30628651304975	-0.740818311007676	11.692438013635	-6.63299655003367	8.81965513572593	-9.59745836807612	3.39428132871338	-3.5919320388301	-3.72782157406431	15.2479932189609	-8.56183156687993	7.82848328301598	4.40375449731943	2.24077961162564
"g3"	3.36196314537326	15.1251561550409	4.87561943547897	14.740029762743	-3.42511485432544	-12.9183291450029	18.1646533004144	2.89937872832601	7.11797147152714	2.62319228920702	4.36805678191879	-12.4677034237238	2.52043941091084	-15.2641754617101	2.04657234995485	-7.39467190255347	-7.79521055647641	-3.34936042242503	4.52156760392824	-8.64510860105846	1.99362621830746	1.17237564886135	15.6183202252535	11.4872464463178	9.47118252046531	-11.5860302091128	1.10752535477924	-12.1745753509594	3.79247541114907	-15.006665848001	-8.01945044428447	2.92686784064463	9.43418962098768	20.7306900556151	-4.9919738163428	7.53321355202725	3.39841106220316	2.7638843701369	8.0636786021193	-11.6518801279915	4.90446676570834	-0.840673731578361	6.64740452162206	9.62768547909694	-1.60318432900749	2.28224576289471	-8.88118228456282	1.41498817344363	22.2313497348332	-9.62676791286484	16.0700471701663	0.0418334257103305	-8.28919652173185	2.97438666331138	-2.58671493316186	-0.920699882536654
"g4"	7.97603790716586	-1.50262176273228	15.7149991084526	-8.58034380928426	5.56766072133156	-6.65004095207582	-14.4472137338129	1.40366402115193	15.4842980671002	2.85138357806281	-2.79781363302979	-9.8442470715949	0.280070733639934	-6.35193907924788	-11.4305134214131	-23.407006006005	1.2953643272717	-4.65393903820042	-0.595771903001536	-3.57809593282875	-6.23466134850278	13.0390606076492	-10.9145039635367	19.4975810830379	-4.57785368916278	-3.79137568012778	-3.49209167832129	-17.0337412567177	-12.2604041027074	2.73641992596186	-6.95125717627277	-2.78331839166531	-10.2295272267209	-11.4977513492496	7.91842703933735	7.32986934722485	-15.2656651928746	-19.4182243887991	-2.88369767998414	-10.8464520730936	-8.08057919985085	21.1119182995951	-10.0700463567735	-4.61738660308241	-26.9059116670953	-12.5131108313784	-1.26656498279671	-9.29776902626778	-3.15020215409096	0.291676204027112	-0.970069861132927	-1.3443248095205	-2.87933774940501	-17.026268175261	12.3140323929999	-3.19423188693617
"g5"	6.41412326242523	-19.7139435304359	-6.87340546848381	-10.7955216792291	0.955652868582829	10.2620690827352	-1.30776633299672	-3.65480001767916	-7.32623215558402	7.28359333181556	-10.7018413382442	3.59309922701789	2.51769944240502	-11.6665283835448	4.33526274919645	16.1757104808793	-0.136339620350983	-6.96145330497608	-1.49918581547753	-6.09871768243261	11.1529199212444	9.12569295650686	-12.2977617926135	6.98340522307255	26.6526252063509	-7.85126289132082	9.65530286478125	-11.7188929342035	4.28458404313672	-5.4534045814826	-21.5120507671793	0.961003174940843	15.3678240530068	-14.4143167485184	-9.56835371661748	-23.9460775986505	-5.4466564944377	-6.29913589178159	-9.76056816591102	-5.38760063669409	2.28127742629657	7.0889573466546	-7.26971232559534	6.00430836392305	8.6937017540326	-2.2752082934083	2.68132157060465	-12.9943342647126	7.41876138329263	13.4971462504663	18.0227646006244	10.8963688063673	6.04578500633034	7.99306422974416	18.2970885941848	3.39847974987666
"g6"	5.56150517639989	1.76849146969998	11.9413898161033	-2.6238416236527	-2.97939933912657	-2.41777694327838	19.870020955161	-8.13955924184257	12.2080327780878	7.80502403594283	0.738703030883546	0.57190427769011	0.396812538100611	-8.86875565417326	-25.8933868676841	2.01612465061112	-7.38170244936597	14.9733058254257	2.91640696878455	-1.66847706779381	-0.34853455793912	-9.88945230861208	-8.37030624995715	-16.4611927937982	-3.45652363879149	8.94882351115683	5.19335648925005	3.27744332431225	-4.98734546700147	0.550824040586973	-1.41496989134204	-14.4522928310865	-4.59478742477893	2.12941339982767	-14.6663293708846	1.10588382228972	5.84062980738245	18.3762321084053	-22.0730710854411	15.3941618744072	-2.80122760376462	-9.4454493823139	-16.02739203007	21.0313184830983	18.3532077508799	16.0858485624645	9.94880423177828	6.50066532817488	-4.9280454831648	-3.63851458700183	-4.66169609615806	2.00606898484107	1.9564462853575	3.23726034149885	-10.6006468392195	-17.5471924443775
"g7"	-1.20335945918059	-2.59119598513674	3.59121747827195	-9.59698647746405	2.26239910788493	-0.259081960217518	-0.0536246401483399	-17.7388081872251	4.5700933846146	18.476084723397	10.4961356840808	17.0174612810221	-7.02259058145591	11.6354069990237	5.89045172522052	15.8730921860162	-0.58189174745735	-7.97933114083843	-0.158253195635454	9.73923218553268	-3.91508301458224	-5.65702055717626	-5.54175420774809	-20.0685713283275	2.11133374476733	-3.69191862027029	10.7307191348732	-13.2188760459893	-17.5304635271808	16.2598197363903	1.10927844817518	-8.72107749976148	-2.22592716634062	10.427251899479	12.6744987570609	0.958585606171439	5.4413813890344	4.88061669677869	1.94440192255086	3.52195764400186	7.47136545445042	-0.0387770773439874	4.09853449163912	-11.147871548506	-12.2641205882229	-6.110996529798	-4.96609723389086	-6.5193796129771	-7.36765316891757	-10.9480625223977	6.90902309121737	-9.47795114420604	2.82288709871293	2.79272618993977	-1.07770451799183	-3.53541287568816
"g8"	-3.59902589535599	1.81903384687903	-0.12435191601866	-4.49993712981884	7.81867470028582	10.4439831227432	-3.05460132321602	9.24747621662736	-7.39455710099573	14.4314717522825	2.30279291141173	5.08888184950454	-14.9529952092739	-3.66932941811517	0.258754927080524	-1.2436648656242	-0.936144623808902	-14.4061960563892	4.10151117866147	-3.70093120050856	-11.587364840168	-0.555500712909826	-12.715520968273	-5.30540722563696	6.77196100347573	0.428224276717583	1.69498357263788	6.20261182806361	13.9990995931491	2.53106451520336	-7.56152655673461	12.1812976225433	-10.515315036068	-11.5128727255219	1.36637265883861	-10.1761754577918	3.02275605533685	7.73701203229314	-3.45390882455103	11.9618391027907	22.8882071391174	5.26843730058734	7.19601236084009	-13.107566226963	-5.45876001269315	-5.98236607111853	1.97444981280589	-2.51691554450161	0.490458780933669	19.5669105704359	2.51273458160315	2.8736052525926	-5.46117161468275	8.98061744723956	4.84921956539289	8.10018297524788
"g9"	7.78654731665177	3.71810748747635	0.691515972937928	1.64127201181639	18.4999089710429	-2.30533714486787	14.6038582766857	-3.8144743130954	-3.37705514362871	4.50322082290933	-9.80028781120773	6.08903796298575	-1.00975645093685	17.3320160260135	10.0657661259455	25.6856395416137	-0.977664423195733	-6.25090798713511	9.26146754646503	-17.8047213997918	-13.4411662137625	-8.2658438779309	6.10549837881341	-1.07599601664157	12.4406285525158	-0.168017551445211	-4.29875326608913	12.3398072491726	1.18868607839498	10.1937930356493	-10.8079711163134	-9.57005528357596	12.5206608326103	-3.24117192090759	12.1201872827351	-7.8884488368836	-0.460116590620671	10.7439964111374	-3.69200012919017	6.37640347650776	-7.33286800860069	-0.215522026404538	-10.1840857738418	5.51294137860013	-12.364732940229	-7.71504688402556	-17.7708589776007	-13.1848025992917	-13.2319308938382	-5.42542162447437	12.040391517705	5.52101801054254	-2.45081631083548	-11.8821994668726	-9.36195397226239	-7.74164478904914
"g10"	11.8864059515196	6.06638103806578	-17.7573775281703	-4.57038690923455	-4.77736561708526	8.74425400323248	11.7574047524583	20.3993481814195	15.2796877659519	-16.5630893091134	19.7635358637328	-8.10672880985551	-11.3654455812184	-11.1143448585097	-5.29059505175397	5.33122883807038	-13.5938287786246	-0.517170464990389	22.9890466967424	23.054784865784	-13.8579341830586	-3.11330246634922	-0.991242150313264	21.5562676447255	-8.50639548630669	2.82762994410526	0.527135068053838	14.9564219422408	-5.77714918144725	16.2417412246131	-3.37714724274307	-14.4287756017671	8.3979500995622	10.9341603582589	12.4819166553913	-5.15387322935513	-1.17363738595831	-2.06149694212978	2.55701729148502	-1.98039285361137	-3.0181104924529	-4.63417169379353	21.0319645186116	17.1909659862567	-4.82261294531901	-5.27380011933728	-5.03331936556748	-4.96827312287294	-2.55750603481849	0.543045199172725	-1.34339413872837	-2.37397705421949	-1.23689579743533	-11.1442979476073	-5.80720189010321	-8.30910189944792
