"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"
"g1"	16.7800523902764	10.3647224394662	-4.24565815687822	17.628895726965	13.6970631157028	24.7467341122731	6.39245546256189	-6.29247598576695	-7.06465170898303	8.43144814440876	14.2410445172068	10.1423184219192	-5.22694905743279	4.16264320218106	5.40826353836985	16.5629436742277	3.26436034254917	-11.6253868335363	-4.33823325119711	-14.0195784483038	2.7976133775693	-19.2242278917074	16.1529946537647	10.2011112348639	-6.72575164606396	-5.4839184914662	-0.695648749151214	-0.0607933827128426	23.5567397791851	0.916009015074134	13.5173044724457	-5.56625570141206	4.39788942368715	14.8490096900959	10.084736975446	-2.31747875942312	9.16105194909566	7.92792908897908	-5.80740950336804	2.97739669921799	2.86640943301697	-9.30533367537391	-4.07317339435733	-2.68313437108079	7.87553337116407	22.4617875904868	-16.4466362874846	-2.3410349669512	-4.71224224433721	-15.8615563467205	-25.8014440759735	-15.3539499917316	8.96791182523779	-17.1822981305264	8.00704919663436	11.2706111833219	-0.352961239475028	-2.51335244156268	18.0287036855092	-11.0412259697447	8.4486458978951	-3.90744587942893	8.36110843785462	-11.7750344931592	14.8721267370355	-16.0635038894516	-14.9875596045688	4.2343253305783	-4.26906114191997	2.06495031710913	3.38761068912581	-0.498313451894574	-0.428017503007846	7.08437614023556	3.9912126651645	-3.32329624452766	-5.23959876437962	6.25282200215957	6.60012213893001	-4.62063900573962	-7.95201257781425	-0.539414589015045	3.28857645314259	6.60762062720795	-1.14974586800105	-12.848658371794	2.84081216205267	5.94150626686492	-2.38764856781298	2.92407039934423	-6.87026645432249	1.03923978062212	11.9213923127084	-4.76215548700717	-6.98515537721521	-16.5156762593949	9.69415989279127	4.54420378061372	-1.74309129734806	0.362930342806252	-8.95170482648365	6.7059713309132	-1.72279258951747	-11.5177808360241
"g2"	-6.37259436715765	1.12342880755033	-4.05389970770122	-13.1556179157686	-9.10151936609324	-9.3842427336007	17.8246537729143	21.7960779838517	4.71419767824913	22.5700854485673	-6.87866197032596	6.64956286440006	23.0468202417745	-2.72456467559955	-21.2598593183085	9.89823928561222	-1.14994074571943	-1.82485975482293	2.58064985006715	4.85622210322457	-8.49274386996877	0.0766253417893644	-15.6336956675449	-8.8470507499705	5.37970630907691	-9.36300080859945	-9.89512830819795	8.64858425399065	-7.82753254636372	14.9111419787732	-17.3547525468209	6.27748916748632	2.73691370434157	15.611185661603	11.0759666258562	5.74890863274318	7.70002747724082	13.4457536419617	24.1835086477143	-0.0698163031140442	-8.02589881441382	11.9172177053648	-14.1843781217513	-7.88909458835891	10.9830569751998	-5.78766116145329	6.46400175838466	6.18397790794488	16.8225078642454	5.70529626023402	27.2622723556692	-12.030465430161	9.01386678172595	-9.91010136623666	-6.97939204100148	-6.32903736631865	8.95919830676724	-9.63330056287595	-4.57408899315345	3.40199108680377	-2.70670579554975	1.28278113461374	-1.0721511463151	11.2392252380292	-2.54529565453306	-8.97753069505006	0.679062032532716	-4.54309897609233	-7.32774577017476	-14.8311981443455	7.85291850732698	3.63378328192343	18.7013916416606	-17.4195076339076	-3.48168086849389	4.55911799882404	12.2963941822985	1.49494789352827	-7.63339122289391	2.61721723946393	-10.8437116454525	3.5670354513125	-18.4263823230942	-8.55366095355574	0.155740874441468	6.61621900569435	-7.07765538257019	9.96356885406319	-13.2118962439667	-3.6411385671321	-2.84513592661885	-4.27412464391105	7.62096181778521	-11.0114176114367	-3.64590211288296	5.24844066483151	-12.8953278363213	-8.22214201962941	2.71946655056881	9.6057896007581	6.83632523499797	16.8587158463918	0.780533143285972	-2.8114355998628
"g3"	-16.2340849652265	4.29095140780201	22.2902789846741	7.35176510462267	-1.02280664327581	-4.99427900880282	-3.21019400257031	2.45655248410169	-13.551810066663	10.3708321545643	2.36232587035514	-7.95145843674584	-24.3333908799531	-9.82530466194805	-1.69644670119531	2.63314099602593	-15.9398709071361	-15.7165879661217	13.0773636679068	8.44109436429945	-7.69650268573916	6.73701840660762	16.2420751047439	7.26100688143732	-10.3015339087731	-4.95958255640783	-1.32718053069386	21.9250620067592	-0.532703512095719	4.81880583979423	-31.7944392810006	-1.13086934696814	2.61126494878005	10.3802993135681	2.10194851560438	-17.4874724351276	-9.48696975823401	4.98437167277368	14.9294320801114	-20.3921217570547	-10.5259745025865	13.137607418555	-8.94334507050997	4.29501805024657	13.7391896925936	13.4823039354477	8.45156967784044	-4.38977144894541	0.948300393354017	1.13923959262186	-13.7785212830187	-7.91707584818486	-6.86217229883741	7.85793173627054	-1.42748770299325	2.36746639471012	-11.4550541007064	24.1378347478093	4.3720939978894	-1.36631336074606	-11.4040397503813	7.45536866125856	-12.1889006951099	0.13797095994217	-1.73302986830269	9.1719745013705	-5.81286608426859	-1.88999550805696	-1.42674251875519	1.07640489440408	12.3921106834886	3.62141124704187	-2.7662360830185	-4.08467798668618	1.16068175486217	2.05821268771974	10.7733965726656	-5.33015161210205	0.394019062750491	-11.5879476397642	9.92733826788193	-6.47639218945508	22.4437512413309	0.80733306999219	-6.64208169804696	-13.9570965379825	-16.729607759394	-5.73411171549049	10.7457117512594	-22.0242200859108	12.1449640570465	-2.70607424432595	-1.26031307757681	2.22996452024068	6.29128727974009	0.876425728229208	11.5181322531181	-7.43664810218297	-5.92260599196705	-3.1260291841081	-7.87287165424516	-2.1101079700569	-8.68784283504512	3.87056271422424
"g4"	16.1294981510338	1.77259422626689	10.1203890977528	23.5003265874792	5.72911807923653	21.5541536980341	8.23065168128959	6.54987880726415	13.5633117486658	-6.79956712330283	-0.698030214804416	-9.1121045966061	1.15682745887877	12.4025624538743	-11.1861052070733	-0.228591493202035	-4.5918940034149	0.857487718188641	-6.67926092163883	12.8798333080391	5.28934138595221	-13.4853585233095	4.84935434122542	2.02388591007988	-17.0218932547031	3.10510934144122	3.16252937963845	10.0081240366209	5.33976343186511	11.304833600419	12.4236876122958	-11.0215120257693	7.12826532576768	-6.80616893814052	2.8537080691082	1.95712491143487	0.269279182298074	8.71251068216369	-8.26072344509862	-8.85011625257125	-0.219586173679806	-6.81998491303491	-4.11916982639329	2.20085741524647	-2.29602197446206	-7.34955336614149	11.4829682350877	-22.7526006360846	-9.20875372923404	-6.65470352124271	-0.0557466979911374	-13.2555738283111	5.90967531005994	17.3809079863042	5.15268694806214	22.2107225132025	6.1796279027484	1.25679738720466	21.6897792098306	1.24932975418593	-0.920526060130929	7.01060321135997	0.600352780337247	-7.20519305454011	-5.10153286176616	10.1976649589853	-8.81176083376319	-8.09840875330174	-1.07004500318484	0.167094478868009	-0.616453645523863	-14.6666394553699	-3.89538634476096	3.70371122978822	-20.1121576998312	10.5171987538224	-12.9055509116993	-2.13160730821821	-5.50461739343964	7.09570645250182	9.23333449306856	8.25809123127253	-19.0709218402182	-19.6233812099471	7.69272879919465	-8.82403731810294	2.26532547198216	-1.62344560976204	-8.96788192273019	-9.16370595730701	-8.9092307128445	2.14659633524214	-12.788587014022	-5.19132894143733	3.46753187768326	1.49688141365919	-7.55094687660546	-7.29142368291567	16.5803865854052	-2.36799367506014	5.11830946016769	-7.93078608021194	4.40104195957315	3.2028582999635
"g5"	3.62723895935892	7.11195836885329	-9.42088480464957	-2.56251610865911	-13.9169878012838	4.42458009446211	8.13081783923016	-6.42846423932813	-3.12135283189417	6.12355656624166	-14.4298225842784	-6.85188854821994	-5.47820123402461	19.015412935276	-4.49516455657382	15.3739812568591	-20.6515388287417	4.37812479077571	-5.13274735233571	-14.3973097088998	1.99070203513378	5.1713902821952	11.8415113245579	3.87193217521933	0.281455048983957	4.86561790996206	5.48814213103779	0.0641186652773239	-1.58579174228965	-9.52967709235185	-9.6186813596053	5.21743212086384	17.3740908168904	-7.05108534223301	4.42172190031093	-11.2658818318558	7.81811174005069	27.5200950599774	-18.3030130476247	-23.4992035643824	-0.759214870843932	-6.02233495495213	6.70004753536245	-18.954098465411	-10.9143669152725	7.70480866302135	-0.203469193557639	3.22470426834561	-27.7282133888982	5.18149474766501	-11.0797632850137	-6.46972776092482	-6.09164895327323	-2.34894838192919	-7.86716955409552	-7.19121605273152	2.52189495979361	-1.31799526718135	12.9445567292231	-1.49404019577707	1.58303005005039	6.85838467199621	13.7009827693462	7.2708921423681	-6.82141145448108	-8.82026499000406	7.14607286592488	0.196225103893085	5.47201798809179	3.58645838931018	-0.0978877000905708	-5.17165808668678	12.831234922722	10.0046319570686	-9.92766347141723	8.61177766683766	2.04639591896922	-7.00505622318885	12.3226129639639	3.01861503824408	-1.85524594947837	3.12153642330064	-4.03743447455968	-3.46639111803449	11.9074197912435	-17.90910461221	10.9895530231093	-4.21249761500245	-2.37346297840561	-0.0467044757660523	-3.20512756536144	4.28373932794154	12.9952663182056	-3.37370738447322	-6.74123572332688	-13.6443471789067	17.931054511761	-5.5231094160291	3.9067068483158	-5.15415662156137	-11.3719629584934	5.92815087112602	20.5621059968938	2.40802716211569
"g6"	4.631260638194	16.0162349080441	-6.23194993716998	5.76386177788022	0.899569198029725	3.0664842631365	16.6209513043609	6.47866181320618	-13.7344047855461	-1.21615353683978	1.10465022347296	-2.21853664544029	17.8354063036307	1.59881778117033	17.7820993332409	-0.505141851408307	4.45881619389636	-4.63629509080203	7.11730508022496	-1.80020481525684	6.80535824578729	-1.13338058024715	-8.56513765861548	-12.7447071396229	7.10080450597076	-6.86421453611844	11.100434018051	-7.45354190691585	-14.6383570051659	-10.4650904235993	-17.760986606337	-2.40430983408658	-4.25725528737734	6.09905158265425	-4.07818591993086	16.7238171134503	17.3623691149539	5.39222595682419	8.18376317348605	-25.1371462628954	3.42591257890275	5.8424063160113	-5.19326969356517	7.34525345255884	11.4797722175219	3.17609545968401	15.5834353480834	13.8777615032013	2.84876094933899	10.0252245473981	-8.8202361250579	8.50040971034823	-9.20047843136929	-13.7783851946468	-4.64442661416491	-13.9808172237625	-3.38740683020942	4.86835364225774	-3.99658728764972	-5.2008279280818	1.32873644563639	-29.8358283336342	-6.15802130393828	0.631483930335196	16.6237889885539	2.63218619006894	7.57587309247273	13.0552081272364	12.0249657743462	-1.85844903087941	6.10653084198688	-5.97116546237784	-6.64004716337257	0.34846254617103	-6.5020076984353	-12.2833754789406	3.88846869045244	4.16940789303574	-7.25989159267423	0.677741472953001	4.96686575014811	-2.09446821119783	-3.43298644562104	-16.328388624759	-15.5048171911759	-14.3162388293714	-5.12997978807637	6.35286652691992	1.10705124965654	-7.76584315248599	7.1340719274033	-6.31146638235838	-19.2281881448735	-3.90691825354826	-6.83144588169095	-13.9295628142814	-12.9975991992824	0.815509093483586	-0.214549434914758	-2.08159819701992	2.54141235870195	0.290435866470275	9.28944262245679	-8.25072236054719
"g7"	-8.39630563625811	-0.195705755824073	-2.07749866658631	2.43595449830282	-4.70405052591443	2.47841076929481	0.110518346557217	-8.36017979302675	-7.24236808927628	18.9853601283348	13.0740093615538	0.281902712284221	-12.5466624222837	11.0909124947145	3.13428752828959	-7.71951283628774	-10.848499346967	-2.46282640186923	8.72625706260858	10.2713666006083	-1.53713585080096	5.54955326979615	-13.7996034249753	-14.7445881765219	13.5813329178987	3.61223086105862	7.79476874691268	3.42796908729037	-4.03553790816592	6.25436329418201	-1.24406573965213	-2.65586417374065	-11.6294210835775	-17.0104149063633	8.22799535171607	-1.42732248370564	11.2895539105337	-1.84078453621076	0.888276707199674	-12.1102729958994	2.37563526207618	5.49753519499605	1.55735042925073	-4.7261281951401	0.807510789973772	-12.2158047073471	27.2543103552787	9.2275368939088	-11.4783434318693	-12.997126386162	-17.4354765245159	4.2502628846212	-11.4339832062426	-1.3090984131599	-1.45680364321423	20.8380362036518	1.88067488314798	-13.0303052080033	0.745725832609641	2.51540648068936	4.59548102756774	19.6202090631895	13.7776556842393	14.6583536997326	-5.58081097261068	6.63856352522244	-2.92881016608599	2.24029950461917	-11.2643141561527	-2.84308003849332	20.9767593440836	17.7818256216091	7.64980450801026	6.2871785510515	0.325121329122817	-24.5463947196207	-10.5086227034297	6.07629627778109	11.4075597150593	0.676109984924738	-16.4084018269402	-14.3000290764262	-4.11030379322717	-3.39883275600644	17.1556931811083	-9.8957280705039	-9.79442826876808	-4.97481343561977	3.54604057011939	-9.78882380407999	-1.26366407957754	-12.4960769005714	-8.53077364535097	-6.13389751758903	8.05845221331694	2.69878845232254	15.3263366596995	7.55475195178854	-6.60118795873568	-1.38735445665296	-9.58117077474343	6.74202520412468	-2.24614706574871	-9.36784565050028
"g8"	-9.95698492486364	11.6722872148152	-10.912511064325	-7.39433938159828	26.0365537729695	16.9510491868971	3.73099861147276	-2.36186012325844	-4.05642905981711	-22.2335692487311	16.5154705492167	20.7765557321122	-5.69877315039133	18.179380312172	3.00418262953581	5.52197910820792	8.98958821143655	5.74522831474718	0.337444326562007	-12.2837016221885	-5.69599847128574	-24.6767291471779	4.73901669902793	8.215676732544	-19.4552804653312	-0.145626208628779	-6.26873855179706	1.12656628419149	4.76385654465278	-2.18332888593637	-27.930382236812	17.6561879654615	11.0746542028307	-6.9708396037117	-7.22261626094419	-0.195905862822939	1.64725396325275	-1.81289698438455	5.33346538271147	2.71272927096837	-5.65302608449476	3.645370815528	15.6443831591585	-2.86660579243779	8.97382709724132	1.09585636924304	-10.3614640003067	6.14073238635291	8.95745895259243	1.65639047320836	-1.74770719006942	9.0399009733979	-14.618182966663	-8.56255621329134	9.24230804846282	-4.73528863712448	9.53924434802452	7.22091526055332	-2.5137610975235	-1.13932754668702	-15.0288945556218	14.7595861029965	3.82454718074763	3.41749984474351	-6.67859938695207	-3.5981963989075	-16.0132826130991	6.0426373435286	-2.26312247011983	3.39282768822776	-6.33129119536468	6.39510223206472	-2.98929599118351	4.86380796187253	22.5973853191692	-7.13564329981436	-7.754765121659	10.8016418047762	-4.54999287487832	1.92667778609768	12.1790803683492	-10.696816264347	10.8804309251233	4.31367990695286	12.6387981221193	29.6233456437334	-1.64539554159381	-0.976884751070147	-17.5020309227649	-0.769297730041631	11.8653170749796	-11.2768875243369	12.2190854156496	-8.35864601988836	-3.73138573683103	-0.525652433882224	5.95124766951136	1.52470025297792	-7.88943087726767	10.0786061641118	-0.665623319490963	5.69229355050265	0.513957030281833	-6.16988852146772
"g9"	0.723592689439516	-7.14679516064711	-6.20692650570939	7.97379683016699	11.7339454316611	21.4396566429396	6.41757861588978	11.7910396867616	10.8170170611177	12.4802134206507	2.06403909877117	-0.30524067595948	-5.46122090971469	12.2002212207694	-9.07050763343032	-14.8835220465153	11.7154356745964	-5.68150059087896	-9.74022575446862	17.8822374919474	-12.3256196704872	-5.1998779672525	0.787390907599123	5.76973150237435	9.78912409180572	6.98599226156855	-8.12651342244228	10.8386118536621	3.68777804120715	10.50624625708	6.90797906219538	-7.65099755900757	1.1535476404371	-2.44176526809914	-3.61686693585099	-9.22693808988454	-6.8122249693541	17.2765288221171	-5.04969942849979	6.77606130382646	-5.29898257272084	-9.06267560460829	1.61479859784662	-0.855751103189265	1.14705700052931	-1.55760001938804	17.6724435912972	-0.331044601249114	8.96502637694407	-16.3208540941868	4.33650678693432	7.00333951853407	0.108780514025418	0.973874127866671	-1.00676290877731	8.97720799209429	4.93203308575204	7.53736425172068	-5.11249426588265	-0.246470189965588	-28.1797263229766	8.06525786751971	-6.53551719385228	0.424531197092502	1.50333585779932	5.42764454379669	-16.9101852776271	7.61098385628972	3.86318863858656	-7.34181120138838	-2.20208337026149	-9.64651800957478	-4.04655327689387	-4.66366995745233	13.2829698419772	5.85222082821561	12.1172488026358	-6.48975106603232	-7.11541933362732	8.79615224402185	30.0561537805762	-1.6184269694526	-10.7303139520664	-0.494263477802254	19.6528927121868	21.7632495782617	1.73105291661614	-1.44673261787588	-25.3401827448478	3.83078577232874	13.0202065049607	-14.8561153171046	5.56716980349482	3.2266115061377	3.05353171885578	-10.6724207427341	-14.8476013477924	3.72253506606791	-5.42894577500969	3.14722425979688	-3.58268631316431	-2.70362928838242	5.17566982495512	5.6933322616613
"g10"	-11.7907531794053	-4.38909583782498	-18.5261399595235	-1.00473721752299	-7.90170931863703	-9.98617745522323	8.88387909302363	-25.2932345524732	-4.47750371041377	15.1198847295399	-3.2891033069555	-3.56303077670083	7.64724886232237	-7.75650911019824	8.50447896048708	10.6538163520963	0.992085346973949	1.16803195756296	-10.118190015418	-6.36054283205346	-5.49618493224012	2.39575985084129	5.45081101370338	-3.69738016592307	-3.3141832124435	10.0919111461372	-0.310706171516484	-2.03076799238881	12.2669121534746	6.94602077876204	-5.43713215275023	-6.53754392534885	4.32134809378054	-4.81697654041109	13.9357351201912	13.5316041375029	-0.778376494271312	11.7794195600533	-3.50528042405017	-14.193008767095	1.1026319521005	17.6144023020675	18.1707368357789	3.76431228335272	0.465379997071156	3.57975910503484	-11.2351891692437	-9.04774853557802	0.86293248988527	-8.88941423960205	1.91637882293926	-9.95826749006261	-15.6402398804869	-17.1936629948207	7.09803620011185	-4.11542043152026	-8.82732687170894	2.8734330476887	2.22586825483818	-13.2443314914643	-22.3153522476192	-14.7169438461696	20.7180048655616	-9.7002288428061	-8.80125093696797	4.16071769597647	5.5256264722215	4.72225026437466	-13.078920952095	-12.826025502543	13.0721385807321	-3.89088352279833	-10.1260399272186	2.70954289767312	8.67361059295371	1.22011782275383	-1.22934902355642	11.6594303259817	-4.07227850006973	-4.91901325523089	13.7758448089827	-20.9438155166067	-0.959000196333103	-9.29886040922917	-2.05026413672797	9.82445657373447	11.0156768867736	-17.2741798547039	-1.80069391444653	-17.5393205833113	3.16027907229569	12.3581698892347	-22.553969184997	-9.29526193835503	-16.3797509241394	4.1160230950279	-7.60461365923607	-13.1537072109359	-12.6353480273537	10.2322844588965	-4.16363959552936	-5.02042180400163	-5.36216047543044	5.4625921961718
