"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"
"g1"	9.82715539684587	0.322219907595821	8.28738410512666	10.2016189928418	3.79673386176376	12.5624720934032	-9.33194178876771	-13.9936789028404	-3.01017538901776	-21.6603838749405	2.30743243824711	-15.8257071325138	-0.951799728210477	9.57122912190274	-6.43104022951915	6.70415151436523	8.89856633069292	-17.84117669194	9.70053248895634	-2.74841957079327	-19.524387815106	0.756711647958	7.01856882162691	-1.009556721803	18.2955522342227	-17.2663292229299	7.67594832097324	-9.31676175080797	0.503307843505597	8.11439905585147	5.48948520579172	-5.64869203371126	7.76111954851698	0.504422577830947	4.90330977505484	2.53585658717919	2.73540146260689	12.8876829714295	-13.0087510726266	-8.3650462694872	-12.9819777075057	6.5308138752962	7.61138839490597	6.30053726037425	5.67936269362951	11.0299221978483	-8.36507186243469	-5.23417574133308	-9.26722521536016	-5.72475489247059	-6.18032134864509	10.7542786746805	-1.10532006060028	1.31944586237794	18.9082547847539	-16.0337852305183	-4.30008284920171	4.4861637686986	-0.0614001182358052	12.9339497415751	-2.42900660210945	13.4480705415005	13.8377452943386	-10.2035895276205	6.51027680763084	21.0315114399329	-15.8822101228158	2.55105719234651	-7.81446029788719	5.16379524962667	19.8924863112158	8.69578904992524	-0.808578808433888	15.2630762474321	21.1899048261114	-3.23080791497886	11.17161122918	2.24006871335375	-32.0161180612923	9.14291224396733	-7.79398637221217	-9.84428205428173	21.0597378319242	9.13150623884415	2.35483807893547	12.3863133258609	-7.99252792213052	9.20681012087884	7.08526210547125	11.4714425203024	-4.29583582348616	-4.79974916761918	3.55765674350945	3.22518965374778	9.27690943036684	1.74734472583038	-6.59081925942767	-1.62727340918988	0.936643197437378	11.0774135978719
"g2"	-12.4868567987694	-4.60142750816076	-15.8136106173863	-27.0025767212213	-6.94203559241905	-4.3431650403473	8.38818159847242	-8.96460983361837	1.23493740710785	0.596430670469667	-6.33821314155337	-0.767621032769125	18.6228940794614	-10.6955388232471	2.99262560685242	-4.04387382817842	3.59655830579767	16.5186588665287	-13.3940571311999	-0.787621521556263	-0.332490559653179	-8.43049829752779	0.473912992328753	10.0881387525495	10.3553964900726	10.4296383609947	-1.09858973871708	-8.3491833263233	15.2667201702225	-5.52733680775858	3.7006489193756	2.18559321553607	8.60944654966565	4.45677976741535	-13.9525428221776	5.73694078200488	3.93490812866305	-13.95382405862	-5.50930726818849	-7.67404619874443	7.32230272739216	-1.8915911269207	-5.24996028315473	0.520582870662156	-6.35935018385654	23.6942819073015	2.6310402049533	-4.94007151378685	5.37735259454641	0.701306674129466	-5.67214185813365	10.6355742983526	-11.794688209879	10.3395021950752	2.01802026767139	22.2484912084074	5.10897797949925	-17.8340977396739	1.45011633494655	2.41766603893107	-7.02945292210981	-14.5319598221195	5.82191635318833	8.22613963993152	-4.16038466078844	6.84021807301287	-12.8142246178072	-5.00149362342065	9.48610889666307	-5.59794222056858	4.63141252615215	-11.7801773016834	9.88606143167405	-9.80650238622239	2.68538085208421	-8.50205962794762	6.01861067485187	24.0473452212665	-0.327162162066502	-1.02421044663826	-13.0860552288311	-20.0447085961978	5.58005560875267	18.8857873114861	-4.05538135831989	-6.01899962097658	-1.18515700991752	-0.438972013291631	7.6447613972118	1.34406550211694	5.87761416150532	6.09312649835526	-8.4547605120986	1.82722458318051	0.911168684951297	-0.332528394786104	8.83344227930873	10.7053754788215	-10.0515968534086	8.13961099493477
"g3"	10.3670287892879	-1.74727384188046	-9.74927055471406	-8.07047471973687	-9.22689485341118	9.42990401447662	7.44590936937948	-6.36487210842443	-1.25852879848242	-4.15850421648459	9.30605543951999	18.0288897588636	1.64639918315079	4.56025619772465	3.95679071591827	11.994093134716	3.6684886569222	6.88794967814964	-2.94212706274645	-13.9816951307365	6.60069306881422	5.96575569002235	5.29245648704478	-10.1309394210187	1.38347115473299	-3.8253072322196	-15.7749823742006	-7.57193511177381	5.57382504323881	-10.5862748847953	-7.94401991307682	-10.5246625163402	3.97974529222873	11.016401916254	-6.42804130278705	2.55791141323235	4.33671215310936	17.4043669024682	10.0873366660865	-4.72004861159595	-10.0914402833425	5.93078898503943	-11.8141548589257	-1.52491585278477	3.53578522981836	10.0913812067074	-7.84849600415689	2.12213602190984	2.05383859407571	11.022668541295	-4.05983401513562	-1.33748908442705	-9.03434586465404	2.97867765025214	0.553581523021085	1.58169059757887	-9.22953340937665	2.90173944043946	6.47880521853991	-14.8426464834612	5.2419159164592	-13.2736019312642	-8.69477825145871	9.28471459855081	6.23214988952814	-9.58885965802155	-0.564497597634606	3.84113565062053	-8.14306494560924	-4.07722096507993	-11.600397849046	10.0469238874746	10.2210273494071	8.63062971197891	2.12068072687116	-12.6888992167681	-9.73175996564302	12.6018196752621	-20.1057378108654	-10.6717175586289	6.57472534023604	-6.8654915374998	-1.11258727506594	1.45968139970897	3.25722922651159	-9.98914280509879	8.54247103603545	10.3173867729802	23.3517152501849	1.10879890595907	-4.22723989907224	16.6858258286112	-0.98093373242462	5.56035608174463	-0.434016402118582	7.59548897330882	-6.29522429371821	-1.80689942725259	-0.502825709046956	6.68935970096566
"g4"	-7.49958835492684	9.41061174987927	7.20017118763332	-0.765858550972101	3.52636355035845	3.99601181462117	1.60321071260023	8.04785290961088	-13.8826875701075	-8.97939323857075	-14.1823194433304	2.14601266684829	12.8952294879036	9.69069565214209	9.43150611542262	0.751670766094206	4.7397176359066	10.3712141040658	-7.91578715527472	2.98901823797161	-4.82707274795239	11.8474252786858	-12.275720162081	-15.9803951234819	1.6772765478486	5.02405691883541	-7.77481430475334	-9.33377523791501	-14.6689190901639	-11.3475677255256	8.66011129921923	13.7761278501807	9.93841461679242	8.32291446737351	-7.66132306794025	-7.25400170343532	-5.5191300015056	6.15659984425872	-12.411412216264	-2.74464693758348	8.21160431682937	-12.7194740229885	-10.9479924828656	-20.4427291490003	-9.99771297768672	-10.7017505062088	-10.9784101490462	5.10066507419591	26.7987715750016	-4.16619723223523	-16.2044357108197	0.126087186396173	-11.7114260426089	19.4068555211818	9.88183014448871	11.2493127965309	5.20525607839189	7.34013450366426	-1.75026351695957	1.16823169790772	-5.22232393803445	18.8011380748922	-8.8251093422848	-18.362725883387	-4.94444839012151	22.6618590543294	9.62742651173407	8.19915518135807	4.49319244221792	-12.3313500997057	-2.56409688467558	-5.29375326946628	-7.04883818126746	-6.77801167628027	-4.45297374581876	-12.9441355504482	-3.8555440949494	11.0632653339725	-1.92961646493267	-12.7571584853247	0.190461005400479	10.4180910488162	-3.07148217318285	-0.159863818966968	-0.181535239944089	-0.666145153823604	-7.22385395041499	-10.4702474480927	-10.1838037249754	-2.16700806675233	5.78569102670218	9.52396363223854	-20.2968330548403	9.64917416948495	-4.21002935006192	-5.15795936621875	14.3170389924363	25.7825392129466	-0.3437786443165	-11.7148457224877
"g5"	0.342385736167005	-8.29618056311131	22.5183100085545	19.3263083652837	11.8850359704381	-5.99408303401692	-15.9235222765004	-6.36336819226066	1.66626025889034	3.02406842014647	14.2108385028779	-4.72467586478924	-11.0661256348448	21.7641630077844	-0.156530228320133	11.649335902369	3.35034860482815	4.88296909514426	0.250906821135776	-3.40645294881041	-16.3851624186893	-9.319568068603	-8.22247682526559	5.93395415555317	6.06329437372691	-21.1569977674875	3.23224480431334	-5.90563959456831	-14.3375099919012	-16.7580593706457	-7.65447453777483	-9.32486629194272	4.29092923972008	-11.208585966373	-6.6925502552066	-7.11432633950076	-10.9242599068971	-2.41235548038853	11.9591967152601	3.47287344431451	3.28784419345758	-18.979927144443	4.87135300768883	9.58320594750783	4.37729346779039	-6.43824784038115	-6.64159249066976	-1.49639078677532	4.49425320452342	6.21364578997824	-5.1341487577621	-3.21113284163413	-8.52125291557417	2.26023208768015	-0.378792992998777	-2.02304501573316	6.02724128382826	-16.4932688962794	1.41793743380969	9.46664653234268	20.077254556448	-5.10542321524855	-1.66632149393912	-17.1188399668948	6.43715011071868	-2.90812227697594	5.80824533516933	12.7415435804957	-14.0005089979722	2.0574256016289	19.1057365450609	-4.34518440817723	-3.29309588056264	-22.273443679559	-15.9222371350183	-8.30026009501732	8.96498443066558	9.62957796231671	1.34147874190193	10.4682249088548	2.94337045799323	16.3124081462098	-12.7903048010851	10.0098279739676	4.63054751281918	-6.26916444229811	-15.8900692041827	-5.78863079580556	-7.15817304360535	-10.4083466177207	-8.90946098446628	4.32983877982138	-0.00397698827905716	-1.46446075173487	12.9091934233841	9.96525793957977	15.1023785552834	-3.47490041553379	16.896768746909	-2.85017016593357
"g6"	20.8784818220243	21.4999817668519	3.75144213364305	5.39024866608294	3.56649839472647	15.5142627404457	2.47469775754103	-8.29381156601294	8.9434910918358	-8.31488427803461	2.50844648725599	-19.9556677329956	2.77472243471186	-2.73483920076946	4.48461724727835	-4.86222671966507	12.1110775207504	-3.20854839297974	-2.90619346729298	6.88781120570147	-7.76900899133028	4.71633603828317	-15.3784109997024	-20.1234116002009	9.63171689537833	5.75613932844235	-15.1177246151202	-2.91288052434831	-3.11613487147682	-2.15261090157471	11.5713771408907	-12.9823395399272	16.0579714798619	-8.58934583703402	-7.65236562458383	-3.84359588191165	11.9974882003195	9.13263748880667	5.62335902084338	6.18053225589981	-16.6073045915654	2.462829027586	-1.22207225587155	3.09856654779367	13.8639883677586	-17.2882592711832	-7.73279990834904	-6.30436885851617	2.89745496467584	-10.697797334035	-26.4620933424602	7.50787430180097	-3.3031700791889	28.7059811057556	15.4564298027371	-7.8592055291248	11.1170003437597	0.414588294137413	4.26096299580244	10.6348530927674	-3.47008176563058	-11.3735338127471	14.9209163555384	-26.5452138530616	-7.19815804030145	-6.36128103300763	-8.44042613836269	10.3773684001485	7.53519693239451	-4.97486382797972	2.13906884267046	-11.857748947871	11.8489759125815	12.2652872401423	9.12468504994914	-5.16652301985196	-2.95709435523358	-0.94935348293256	14.8789039710171	20.5513300525134	0.681977074721318	9.40597286376751	8.07385337975606	23.5784341091354	0.165007146346227	10.4139586966593	-13.0651289759072	-6.54697140279463	11.1911537247803	15.9043375901756	-3.25403811479179	-0.473793822422985	12.2969023655846	-5.52447164476551	2.12492534960027	-2.32464477269882	12.5876324132156	-3.10266860077542	-6.14716499703913	-0.596323436522874
"g7"	12.7685687637393	-1.90453931432169	7.75342341351678	-12.2003106899622	7.80649728719776	2.24342767149945	18.7012095072363	3.0265508286587	12.8513084080353	-2.50132341728929	7.41377055744342	-4.123195048778	-6.73936298473745	-11.3713525332841	-8.98850038328069	-10.8763035175264	12.0821098678784	-15.2928826496317	5.91422021634159	1.10779491909812	21.0812477480546	-1.93413292193442	6.81394162000015	-11.0457887066875	1.14000119735822	-1.39955853884409	0.255069028444485	-12.0016476807787	-4.03457566799009	21.5337038576462	-17.0566926245812	10.2600716077524	14.6896200161185	-7.02904710785751	5.73461971731226	6.1056120732762	-19.8769894725862	-12.4044966942333	-3.35458734616871	2.25406206497438	10.2194507566297	19.1476939749362	-0.572781930526717	5.35587490128157	6.35814367760268	-12.7061843777758	9.15878864490651	-3.09948211886801	13.4383722674492	1.50454643898034	2.90935474157873	-3.85368071007712	4.38089961253532	-5.71144499954752	1.08897773458785	-10.7922477719566	2.56480503501932	5.6881831170135	-9.74020085989607	-8.73036313374053	-2.87651801352379	-15.2091717075501	9.8988395503417	-11.2174384042412	12.9043960474022	13.6066668581923	-2.28316693780312	13.6916054614891	-11.2854054247168	-9.89353254211217	8.25428807640848	-3.40183769469314	-6.58894148825235	3.19623893549861	1.5095496007247	-2.87380084455308	-2.21354869003064	7.44055843708131	-4.83761804708809	2.59271748431969	0.325339295582528	4.43070472492123	-29.0797581619125	-7.92624905986218	0.69070402303502	-2.21109773779597	9.58694381118162	-16.0558267154725	16.6335597418409	7.03388377990513	-1.26537075311858	8.91771594875271	9.33657084096266	-6.06644136206825	-2.39822807987571	-4.75194673469734	-16.2991839526074	8.00279462766926	10.9623373862567	-15.3545625475597
"g8"	9.9153508403287	-2.39932514686064	-5.45313103948666	-9.91328511799178	6.20449628438442	11.6821379290595	-1.87297547564604	5.9247556656719	-6.3039704362836	11.4663925554359	12.6317765116406	-2.74252696891034	-6.40973632741975	-9.39679693862925	5.87996997613244	27.0026198029664	10.3301189175107	4.6946020041322	9.21630827303004	17.6235064668595	-4.30246377683055	0.513704226462057	-4.66373072917076	9.63169402585163	-1.18506688526088	-15.9919540949834	1.15270449339847	-11.7301317066137	-0.0156302277081868	-3.30491241195886	-7.85747299107137	-3.18297852083287	-10.9662735512388	-1.11807775215925	6.49755252852054	14.138641247253	-5.93734224767964	6.87542942927525	-1.45831776545449	11.567513124331	-15.30686666683	2.15805941186176	-11.7217483043212	-2.07220264380704	18.5816095322263	0.574344203297525	0.612641331616929	5.79162301797256	15.335320659059	4.0308957430698	16.9458168464376	-5.34211991229476	-10.4809688438691	32.5459894626662	-1.10347985978437	-10.9024410308526	24.3328199445758	-6.26279769215807	7.15977266613935	-5.40003799100371	12.1364575292698	9.24566274686512	-1.18290138651045	-1.22227557387089	7.24039085807035	-11.3091251339149	6.72377924449235	0.242748395635781	-7.65635806902117	1.61286479149537	-5.20636320561572	10.7302891081741	-5.52067357623843	-0.335942644699013	6.38984569838616	-17.8895904997891	-15.2033893048676	-0.86554725862106	29.1816276924551	19.9176478574236	6.77685519275191	-5.71487566581147	-11.4265263281324	-2.49512158552805	-20.4448328249298	-4.42765083785823	-2.09895287527977	-15.1861016402086	-2.266903370023	-11.0071117796269	16.4766452082856	-4.62669050397404	-10.1726029099972	9.4834013439829	-7.03744976805475	7.50265015397876	-13.1406766152207	-1.10207845322864	-0.444379320591322	-7.55958145666402
"g9"	-1.34531238517772	-4.1269521240018	-11.7582938521491	-4.22261306294444	-6.20724003516618	-7.44671455226867	13.3254722354648	-2.24114484058257	14.5918667073353	26.5617588758986	9.68579026990388	13.5551274248642	-11.0061674811965	-1.41624773034225	-3.07807728333991	7.4521517603748	-6.86586457469724	8.59523981154425	-18.9667998899306	3.57418226041846	10.3665540802141	0.373682697151556	1.40758758413032	-9.39115966389128	-2.01111464987086	9.0797803426042	3.88129875527831	13.5069143718711	9.42691955060917	7.85977129941562	-11.6054455634376	-0.834941191306027	-9.94996233606195	-5.24959346826878	24.0393156752428	8.4228196709839	-9.20930046293032	-10.2573962055917	-8.51570330560762	-8.01939946629053	5.31305463415998	-6.4304719532914	0.505626548525762	-4.77562624676195	-11.2113629342842	-16.0295848181094	9.36217124117456	-3.99369948851832	-16.8227308367953	4.44621790136976	-6.64538377158419	-2.1542472203511	17.0099557006176	8.31558305221257	7.18000053194435	-1.84195597652139	-3.67145833394404	5.46035010471521	6.91865725048667	7.16367928907131	7.67732189483489	-8.70412979791385	-5.0686667076166	-9.09302960569429	11.9846054189952	14.1402212161323	3.01510929698139	-9.06752805997741	-6.80315128782237	3.21550820096646	7.30516895802069	0.7600157482273	-4.88433676731616	1.41299470816541	-9.05868682930999	-1.73249995457506	-2.98343807693872	-2.59930736229861	-11.7006957656135	4.74241271856484	6.39542604795011	10.253623050571	1.77526703038578	-7.51888716864658	-11.316184222302	-12.0130251012759	-4.41582905369408	-16.7078851205632	-1.19101991349817	-4.023992060136	5.41871581458591	10.208659981285	-7.7127790772431	19.5727151990329	4.08827359079262	-12.4386276722289	5.69752550794214	-7.91804492132281	24.0325587776505	20.7710671843982
"g10"	2.90193222758781	0.953113347512396	12.1634032809394	-5.98659732808722	-9.55532399890349	-7.7062384872352	-18.8407563642885	6.79518002214786	4.37281767602244	-19.2930675029693	3.73789191783759	-0.219687012453902	-0.261142068695359	-13.2013652315503	0.84670465120399	4.4835385977062	0.804294385556097	-3.11713379560566	-0.586405886652646	-13.0133862387898	-9.752859615631	15.8123420081444	-11.9212247432411	4.71577195662429	10.4203734682428	4.79674909751721	-5.78428985823346	1.36955094678684	-9.18765606983133	-5.72513909461141	-15.0333752552111	2.9074823762855	-9.50058638339341	0.0767965581043282	-7.37249399660826	6.90896099211015	17.6735663556176	2.28184182928556	4.03738983344618	4.97889359350308	15.5206716186354	5.53751587680107	2.88841971997166	-5.7847151636654	2.60510018237701	-4.75425035841688	0.762411796561159	-8.18144100730921	2.08351644186621	12.7212745541459	-18.3521138194817	-10.7709768599115	-18.2399660744284	1.32143933280261	-9.20059527582031	-2.19774313985283	-23.4971938086801	-1.69376571926591	-15.40552100347	-5.31147389179259	2.148669064568	6.93512692230724	-7.73058928080486	-2.38666558278708	3.60467284815385	4.224824160932	3.58528788615423	-4.68962256222908	11.0578975557086	-7.35043211781513	11.6169466542082	-7.81482096351053	-0.671726502028648	-16.9161463897508	-10.3113207398609	14.9046655860354	-3.55896801903107	-15.2005535331104	-9.77229827821988	-3.46036480677029	19.1146226616628	-9.82949328398414	7.38917722709316	7.77326122037518	13.4396492178303	-17.1276903912796	-10.8282796633943	10.4321835793219	-3.42856501563675	0.447511858820115	-14.5860736304899	-24.1603446927462	1.55750943996201	13.0251283023605	-5.4850413475021	13.3041902030576	2.99510226167645	-10.1642007540753	11.754776786117	3.42417091160671
