"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"
"g1"	7.61403007760243	13.8436283907453	-7.76966410642121	-2.9927115877927	-14.7595850439284	-5.29751734675822	11.725587633622	13.8239358169055	24.4352872170103	-6.51311815487941	-18.3717506921024	-18.5178513268024	-11.589377286786	9.24318692149826	-5.03244392829957	-16.5510910898004	-14.4083240623713	4.94237661598018	14.4716228683236	9.46748243304884	11.694941632976	-21.4059662009101	6.13771781239238	2.98981608629862	-10.334104842121	-2.83517889881955	-14.2385952510961	-12.5341773690071	-10.7105138177131	6.34867622159976	6.15150380792803	-5.4694170203905	11.7258450293563	2.56224039055416	-0.134585660906059	-11.7143897398694	-3.53923157965815	7.18929524330502	-8.7681045941703	3.74909231005147	4.69719634364304	6.71174045072932	-15.0354864434969	7.52100598301791	3.45647863047509	-3.34852944047635	3.87419099336776	-16.6770672950347	-2.45662908486779	-4.34460289909495	-9.41783944641723	-0.964120299821001	1.03587484752288	12.8062480824356	4.97192558007223	-3.49668721887145	15.3146068403438	0.489685757734552	5.91420658314922	-16.8032313182702	0.0791041578756969	8.6002921242901	-8.05514168154908	-7.3666775247698	22.5360576633371	-5.12988721974769	14.7625305467512	-7.46556244139007	-0.509126595183244	-3.45884427582497	5.74641902415765	6.66848008900348	-9.26764520028092	7.54659974122001	9.96936948938393	10.5325634530918	13.8223414102467	3.53436975661869	-4.68236972654853	-4.84472333806234	-6.20110888811738	7.00923878647222	-14.7176762847693	19.5766393679346	22.6971186251835	0.689040854423072	10.9622962982532	-2.15871952712429	-13.2388805779054	-0.777195988057848	6.5545816130552	14.3495701468849	1.12749149479522	18.4641322404209	-10.6195454638397	2.22339971189789	0.274324095582877	2.2337577457226	-4.8775744569568	-3.91876513278642	3.08854322270531	5.45277542757097	-10.8730601411821	-3.47618623112726	7.05306420570825	3.04460677650479	24.3714299616232	-8.09364181253382	-0.284613899073665	7.57659297773827	12.307739476054	4.09900197466992	8.38026776348923	-3.1423846602994	5.6088132418736	1.03450347978524	2.19011765603441	7.21933440219253	0.845286532639923	-18.1370851972913
"g2"	6.26021658822344	4.71517995208914	-15.7109927386841	6.90724088886517	12.1148918908239	10.1257965029636	-8.90236213482777	8.86247671106909	12.0129183841789	15.9760786141509	15.7571676641165	7.22540958383926	22.5015805315639	3.19116677116146	-5.50560516389732	14.7751532010393	0.890439570277009	-11.2801572834977	12.3816450344735	-9.49407029164255	2.17397773386417	-6.84783682528302	4.17172559588599	-3.90552735312433	-3.88895106284152	16.2987492440284	3.18492010607066	9.59349495188477	6.12638114661374	13.363370731541	-0.769357966528533	-22.0563459356384	-3.37699427525612	-18.4594839268153	5.07889057671123	17.8406555823627	10.4640575463775	12.3138449540781	-8.63758696963468	6.18522188807947	11.3735669306905	5.53781080710463	-4.48379988909274	9.03107871929365	14.5936889478018	5.5845524054712	-10.1897908142259	16.1293715056875	-5.01624829278099	-9.46771788498694	-33.0331228392288	8.00144380450389	-2.96110611828222	2.48138333680343	16.5544430757045	1.87718189845608	-2.19360285856491	11.5398070412576	9.98376049864654	0.522490077431979	-18.2873094848474	-14.2019113291056	6.76540551580862	10.2402096402472	15.4155013479672	-1.94856956727294	11.1908428432692	-7.09834083872242	-0.570571338643106	-5.1506517509007	3.26718311403323	9.98668920393608	7.81231305272651	-4.79165406225127	1.90208668585092	18.4650137927705	7.93009334152043	16.5536829251986	4.34929025528168	-1.4955999851838	-4.1640540644013	-25.3001063163469	-0.243557461873573	0.274286789456073	-13.0518292462096	4.57965207805615	-4.60917571933347	-0.888272556055021	13.5446163130371	4.99214070891307	-7.06284051205022	-21.8268353858662	8.24030006556337	12.7731524974097	0.808796704748044	-5.00748387933615	0.635685053261591	4.50609594709202	-0.0475745792417422	-8.57913778571447	14.4481503749467	-4.17418561755716	-7.97351198841593	5.0668392654038	8.62092971670815	3.94934886443097	-11.7629727113075	9.95228165087853	-2.86456043126945	1.5670419978357	11.7855908952216	16.7485944501817	2.56569714057108	6.40515662993396	0.358347304016901	-11.3577781779181	-2.09165194574762	0.571803316651419	8.46901873310715	7.76929390353732
"g3"	-6.76678014366285	-10.0741535045115	4.3259121789366	0.560946863228367	17.529839093328	-0.295680852327677	-16.167638399636	13.1284866912613	2.88457100396862	-8.61957579529872	-6.46231631381447	1.75895862056543	-11.7287980361284	3.52323930689372	-14.2235659176789	0.877841958403191	1.54236397417644	-0.797572377812662	-11.3387453893264	1.70413099724078	-4.8695158539208	35.1864958747741	14.5529441995514	7.104325397876	-12.2400077731186	-12.2503013833978	17.2904485881365	1.55833709698232	3.87922960263142	-1.96012967165232	4.70733539171303	-11.3335828842282	3.19941062371606	-3.24401238244065	12.7710710903068	-13.4688359221504	0.626017647307691	10.0199973779535	9.55604581984334	5.53340580858884	-30.7743411903067	-18.839348667351	10.5049615741826	-5.89685307720929	-8.74095226395201	3.68655286066332	-7.26207848409823	0.770502117185742	-3.51392315064698	2.62010394305373	-9.81190502189422	24.1225708051922	8.2405410988969	-3.20228630492115	1.98411498685035	3.78265019118888	-26.2638192012813	-1.41521220384401	-28.9890093691677	3.66324207922578	-8.98627259155682	-14.5670264009892	-14.7772776723164	-10.9541369791669	12.9011969999103	6.25316694856233	-1.67066258508878	11.1757183065466	-7.78859368048302	7.05664714277651	-4.20294168916357	2.81703112769605	0.10675007116839	-2.21075729980038	8.9579184779316	0.649427286287586	-2.27438790139712	0.327473200419746	-11.8487595373833	6.91407056079389	-5.01212629867922	2.43052313284116	-1.58782298463757	-4.17846104175681	-14.2291025703244	3.03040712130373	-7.90314545847076	-9.36383261638164	3.87646697328198	0.365435041927211	-19.873316106855	-4.57513895974038	16.5326718096509	7.27176651038339	-6.25063688987075	-2.18199268295992	-8.04771824319598	-9.91410908272	7.33536780667098	-4.09654183518918	20.859156703412	-3.29811046986653	17.6760804126443	-8.4013694498879	-18.5164026856981	-10.6754964604862	-3.82850044357223	-13.9334997454878	14.4108947462809	-19.2015045437974	3.3924714562618	2.13093008482576	-8.29713762390309	-25.2769119862097	-4.81791213277289	-12.6526204473132	3.36278002893592	14.1052781546259	-12.1639045979216	1.04323482908343
"g4"	6.43542985153004	3.95581609377704	-6.83452472689655	7.25504642597754	14.9913478763225	-14.586067176902	1.87670530178718	13.1932362345673	24.8301634824819	-6.09774712247354	-3.98998417437019	6.84932179345511	14.6207266225655	-15.5512876473271	-19.9791927099928	-19.5441080842147	6.92138897824886	-10.1278113323124	-1.80802802554086	13.472029958465	3.8461091814828	-2.01231782392603	-6.34054437856208	6.81357229635897	10.5881115543631	-10.8041181856837	-1.2862641397075	-3.84575686536905	12.1119586102713	6.8921124894582	-3.30183837006171	-27.3918246678594	-16.8932529814727	-8.94154608633495	-3.41742749593837	4.33906569384806	12.2475416055797	-22.0052749522268	6.0362521013909	-5.47454877652794	-11.5390797284768	5.38159256259979	3.09668595251196	4.99154612671351	-8.80669117151366	-7.42250262478536	-7.9025246812112	-6.87719464887205	-5.31789093202534	-8.06986629162068	-23.2882743786558	9.69507225562149	20.8019391901437	0.159494556593108	5.82563258041555	12.0710577258816	-3.74830723627919	-9.04011182716524	-11.2571618787194	1.20257782087753	-33.2329165881032	9.25090152546062	1.58082718240423	12.7303755133565	-2.63341191707992	12.7429716383197	17.5666343956738	2.74267761972538	12.3288241161266	16.451850146361	-11.6563716914798	-7.7654212080146	9.09253460969713	17.5406859859548	-2.21675438129417	3.18382824716599	10.0650706182303	1.04999554978656	8.96102169804519	2.19307541552194	3.95633717666982	0.572848122393788	-10.2340916122601	-8.9636598911733	17.5662353877776	-22.7861712792413	-17.2335651442941	-2.45294912888472	-2.14252126383421	-8.71180853678865	11.8426445201173	1.08701050857174	-10.1794405806058	3.75225133469179	8.70036893180234	-0.325353335218644	0.647837986203455	9.60870343259298	-1.23619493689899	-14.152883729649	-8.54845187298165	24.312873714443	5.44066673103127	-6.35620527819225	-9.53148435940787	5.33669730084175	4.93615012844165	-13.3762162718735	-16.2988644503986	5.42998540236737	3.33325353352414	-6.32522020127866	2.64867497704722	-13.7538869019999	8.6026254744443	-15.5518719823374	-10.6831989556505	8.21458185993956	12.9887244611824	-6.85195482518027
"g5"	5.05849845601655	-17.5181188165758	-1.74521168900394	-3.24895280000967	2.24456421267157	-0.0138908704453115	-21.1143980494968	-1.62134793505179	-7.48287167795556	25.5956689726558	11.6500028801654	16.9690791604038	3.52733542580827	-4.1635179562062	0.429045520697141	-8.0086479605537	18.412543990627	5.51005326825733	-1.10817302448938	-6.6401948696326	4.24865714685802	14.5237681892881	2.03840957055214	-3.298491162669	0.686646439500496	9.36991574174193	-2.81671160245117	-12.0666731235461	3.02129112002268	-1.38993401820068	-6.16700832022862	-9.18012892737581	0.450758699556202	-1.14551437025546	14.5762871169148	15.6111613042506	-11.2737382427365	-16.8496713290133	14.0884575148591	1.78786299930422	16.2836179707635	11.846381629559	-5.34504525857096	-4.80282447941022	13.0792681971284	1.96262024858664	4.37493632937617	1.66534392798647	-11.3613445143048	2.66223272364533	-5.93929458486054	-8.82107681615823	-1.40687177825546	-11.4016086172302	4.74096741560569	1.25553814927179	6.1611063947085	1.07377612990432	0.00310031608432363	-6.02466922778249	6.14909214573598	3.12402748673435	-3.91927801589702	8.33902510538291	-3.91168983228663	-6.60225038632503	11.1525808302563	-4.54696711736502	9.94249848317615	-2.31900897196436	-8.99031405808717	22.5936099416286	4.90474819204455	3.7133842283174	-1.81902681651785	2.42085289997781	11.2205724678163	12.2247587533352	16.4225071867597	13.1149592284574	2.01041824556408	4.58290330061406	10.8270111384562	13.5644094473622	14.0969292263856	-3.64919703616817	1.24716755968807	5.71732477850338	-1.12728918806875	-15.6738657407798	-7.99165643630659	-2.6134228544773	5.62555865193988	-1.6343713449146	5.93223743148444	-2.44633250148818	7.76491466583227	-4.88481305869396	10.6147509747246	-1.07439096472369	-9.46506800945523	3.33067762286997	-1.84106963172725	-2.65613474874946	7.49855511435964	-5.53727449207247	4.88778798666338	-7.97463439124932	-9.85446135816282	-9.21994658143784	17.2610736809069	17.3914280579901	11.6968938928338	2.42945095865783	22.3128792904087	5.40114533401059	-3.93863204107007	-13.8495160573398	1.29863752120962	2.44112849328503
"g6"	9.82937073104636	2.62091793540421	-18.2934724084116	-5.66753183029473	5.07685787772861	-2.63104285448427	4.96053462590673	6.41998754197854	2.70048011260341	0.84772348012792	-8.5214553130913	7.36334620460966	-1.582384924614	3.94811381120486	12.6675710550434	0.257710297334581	-16.6575384285362	-12.8623038630034	-9.50301712676352	1.90764292105395	-9.86373932637171	-11.7185555314103	-7.50429799872736	7.1377008627477	6.7340146097085	18.0081407401297	1.96296822747157	2.63455930821691	-8.35070403962965	-15.9346124825661	0.976715406868618	-11.797696443982	3.18873541905243	-4.82457403851827	-3.27496501040674	12.220145656186	-9.29585414519008	2.9770722438274	-3.02410503205739	-0.882343941311372	-4.37122251379366	-13.437930924238	-16.0648887658405	9.67908203229338	10.7737808527258	-8.23371130905597	6.89313559404981	-15.5902898478803	-2.83734779666116	2.99410915237244	-1.42038703949131	-7.76275293295272	-9.20331519433447	4.57848635639266	-2.42727603745406	-10.1476834291953	-4.08207043355433	27.5881831691071	7.71094037526764	-1.39646062355428	0.983032012763262	12.6758801093188	7.30832783407263	-6.502279635808	2.22898703978921	2.12871118714399	-27.1985170861989	13.6456775875903	-12.8094352747628	9.81509288911701	7.79485719850165	-3.75708407694478	-6.83950472108482	-1.52579040583859	-5.56239143514731	4.18699478891601	-2.08444472613279	-2.3454244795469	-3.59448154354328	-6.54773188870581	-9.28981103418273	4.12602101393338	-1.47706876903401	-2.78991100372393	15.506148907947	7.83806532939769	7.32857389562779	5.89957812340261	5.88673458865105	8.26836869651758	-10.8401431957974	-11.9101469178591	-2.62243248873369	-1.91177593579219	-1.73394328401264	4.26823345440043	7.21288809013877	-5.1679958751424	20.774796497783	1.00824936694775	7.78711343081696	-0.766894802308684	-5.63895997488969	17.4148094328531	3.60328435668549	6.12691421123858	-2.17679086818284	8.30905197739533	-14.4046767790591	-10.07053672101	-1.83611467478298	8.55647888275727	-9.53554682855766	-1.81184052931344	0.431769526904073	2.05237244950322	20.6925223280656	-31.3547747695614	16.7692872725254	-15.984691434913
"g7"	3.37251795490362	0.0501168847244283	-13.9973347525243	-25.8915515827045	-0.861990814448935	6.99642168633296	-18.3267342292852	9.76002744862753	4.42486194062675	1.82811464042449	-25.7688869418121	22.1095844219089	19.7403255309082	-2.20192057595446	-8.69141710895345	-22.0901666115413	-1.08928629937778	12.0641742433761	1.0828143390185	5.61610515822256	5.99755130343078	-13.4998352789398	2.82990264983838	-2.53291144848028	12.485014858669	11.638949356951	17.5125219744306	12.6596977524747	-12.5695966604292	-3.68115820686071	15.5586264812339	1.83514643301728	9.79741552102736	-4.13787047259661	13.0156182198096	-14.4276286524202	-2.83257036536994	-5.94252176463962	2.46992981593734	1.00179912687978	12.4251988148351	17.5755976226973	-1.96223317530748	-14.5005395356121	0.130258497676256	6.52168298206884	-7.74628844300814	2.98525920616649	-2.4414122365238	17.2985743502325	5.0411755681098	11.974194486157	9.30775806972784	16.7942260310196	1.15538254302523	1.75152394749868	-5.20129850752399	12.0726207103257	19.4715688998205	-4.94893315899344	1.76012575666762	9.30011478814933	8.53416549934753	-0.24876862880297	-9.9764180867227	2.41680446728909	2.99582992966433	3.14822437164188	0.317688460946167	0.261119133223032	11.6672023386087	-12.3316999321228	13.6468378250498	-6.21023796112463	-9.77537787230374	8.13469606481193	-10.9235925436862	-4.67395852710149	-7.91729524996157	12.1339253670689	-14.9548650163235	-3.7986111631818	-13.9427970886182	19.9861384533933	14.003734171223	-0.416595996261069	3.77373245787551	-1.73578939827933	16.4538191657218	3.42930415068267	16.4840147963665	-4.78529975535859	-13.5865398508793	1.62024206076452	-7.6050149045289	-9.1378267334599	9.89658887372172	4.23951600902654	13.1105585100117	-1.4243748062418	-4.17051036425305	10.1224609427624	3.16821144463837	-7.67911325413732	16.1652760123544	-14.0191188857651	24.9542426846727	0.497640403289493	1.34179247949072	-2.55644617780229	12.5048800167242	4.77341550963325	-11.6897819878598	-0.560927900106936	12.3114693327536	2.27638924151828	-5.49368077228754	-13.2162620326796	-7.65591835057685	3.10241864511432
"g8"	3.2463305361506	3.75026477933462	5.26123182988168	2.49471361830298	-7.47827441975674	-2.38417676899437	-8.21236904472054	-4.54505353033342	-14.5500792573271	10.368345339049	8.59556777509317	-14.2348273425794	2.28065459221818	-3.54420888211047	0.0433127860854753	-7.18577734482851	3.679536361005	22.1569505044873	2.75533997639151	1.02165300872071	2.54190137820668	15.5295020642835	-8.41326818888171	-7.49021612656783	-1.63232624317951	-7.55442818007277	9.45082953297379	-19.7811192796152	-5.65671618089579	0.455232683961999	12.4366622844805	-16.2415265036647	9.75551221799134	2.24376487285307	-3.35554671154304	-9.52672418032156	-8.1290782275439	5.62481843468039	10.4983632903025	9.32463438852781	4.10191272916211	2.23703133356494	7.1318261688545	-13.3408753606891	-7.60266419375131	-4.54266647835291	-3.93396857495799	2.63084833157981	-14.3315051925122	7.17007213939281	6.35801081008752	-1.5356381868004	-5.1143076217834	8.83484484769635	21.263955467904	2.71293985788647	26.2746603824556	-2.81905792750648	-5.31608875603609	-1.3084939771486	7.34985106257189	-9.78221294091155	28.0671904108067	-0.990048480767425	-16.8052709944228	5.25367607625275	-0.26745709191684	-7.68693491671536	3.79326154640093	8.57930841776361	-7.27495066207604	3.43694423108404	-8.25771565488978	-9.54303795291721	18.5132944033879	-4.40575893505715	0.87945660626269	3.86927791254866	13.6917507779807	9.66788788735376	8.12358022930166	6.720299461907	-5.89268839384439	-3.59186423193927	-4.58050698458277	-2.90601279533872	-21.8793167263652	9.84342068341399	-2.1599265350402	8.34036126188366	-16.4704169778402	-10.8237926358301	3.03223169888076	11.0827286278161	5.26307891987313	9.78126597010874	14.1390512480803	-6.64921855299959	11.7174393271584	-7.3100820648887	-6.52872346043758	-5.63376274781078	9.71139859710206	7.79616070432843	-13.7986763639098	-0.166523234279395	7.21708851484065	7.45583700053653	2.85053605812109	11.834272300777	0.842755761227772	7.5520478111904	13.1021947980651	24.2866270078257	11.0563107295101	15.5553232703399	-15.9113054708288	3.93445530004447	-11.4554320212023	17.5843803218133
"g9"	-16.505932575489	-4.91687001064424	11.1600330079449	-3.94149318144322	-15.9975231665258	-11.6825869915703	-8.30335093035411	-0.697750494503076	13.1852501590755	5.58375300141072	-0.320669694671881	-18.7765835587143	14.7069483909981	1.5647086937618	-4.8478117448595	8.35808493428532	1.17238863617886	2.64617493013469	7.09024390609141	-8.87913437998409	-8.60675624908092	-1.0522935255423	-2.22113316245639	17.1377400261116	11.8049646316991	3.12265076819272	10.3379348002268	3.37083715135226	-6.3149570002766	10.089630031336	-10.4281084869798	10.9473297820006	-0.386046261387261	-9.33164503522458	-20.5498802538396	15.8635202636291	-8.68300257947868	8.47261739387642	-4.85762472221181	-4.9915417104086	-4.2187359686296	-7.28110252128233	-8.80198468657385	18.3878403101106	-7.24492890643833	4.49660759850551	-6.92220571334564	-5.65148916091636	1.69474493963945	17.1235781813099	18.9093091368079	-10.1796409794024	-12.4166416008598	6.44780324770967	-0.636184653202182	9.35254678145691	14.2459171213815	-4.57826215368152	2.57425470102694	-6.30822466468234	-3.90374726937349	4.78622352942686	-9.57983681061177	-8.56435704725725	-19.264162560806	-0.99753530012122	6.36463853658691	6.47197979507145	-4.34384977601067	-6.07561541272378	-9.20631851723558	13.7410356016727	6.04472787366844	13.9706822197595	-13.7419917240529	-4.13572273957845	-18.5996456999636	-12.7964826653165	7.3494950531842	-9.53164399152571	8.47497146389973	6.05476603189548	11.570028018144	7.14260922598103	-6.01207056497621	19.9913201940871	15.1474484813816	-10.2771139425417	3.12994812559602	8.14105093552518	-4.23751326367378	-0.109750335235541	-3.90512000050262	-20.8479365293814	11.8494342900852	9.17890216105966	2.03135421133414	1.80258685985698	5.83244883114797	-22.7219966887428	3.63880383382579	2.82454598952889	4.6518197012584	23.6083049723217	1.4893960508081	2.63865007098323	12.3045844551741	0.940051417224617	-0.396442094001166	-4.35783773669625	-13.8343849239673	-14.9153165130541	4.9390403128856	10.9621780845486	-1.6106053488158	-2.29437539114151	-11.5740474818567	14.9166575150068	-14.9977383139678	4.86292196712653
"g10"	2.41004071155237	10.5931992831019	7.13520060992607	-1.13544841244945	-0.68560631566276	13.0785457282954	-4.02354827816646	-10.444289462018	-0.913461859847459	-3.80228166782384	4.23077179542647	8.9018585204513	-5.67156534514664	16.4958126598282	10.9199687610892	1.42698585857052	-5.62253963529511	-9.74300131550674	0.517198460344065	-2.18446068971549	4.89869413646417	4.25328706585934	5.78871009523988	-13.9268649349807	9.34104286148442	2.17524610797027	-8.57966804005995	-6.57056217106048	14.6348249413058	-12.2412770917696	-10.0038398928132	-13.7609813503951	-6.80218892599388	-0.289014306664845	3.61487203802919	-5.54403797352117	-13.5867280626053	11.6710649637449	-1.37565662647992	3.62246200467906	3.19377832786668	-9.1749156405149	-2.49201570018982	5.91866490559229	15.3533154214345	-14.9583865918792	-17.4532395289924	-7.22153945793891	-12.7281607795473	-7.86791618286068	-4.0574556029841	1.79487150482352	11.8876552070332	3.98098897817508	3.22022321352898	-1.94592761100364	0.899996079874966	3.86913522941169	-8.46767925594177	2.77254359047233	-5.26134530475441	17.3319190713224	-2.49305338434983	12.7745719405811	3.69978064200231	4.2716354448807	-16.8173099076535	-16.3950752396954	-0.790210439279876	3.94293983718708	4.82682287419619	5.23407573128355	0.329080382504111	-4.21941100012667	-0.143051391299358	-8.66319102175113	1.23614561180922	-2.73984908477008	-6.14434962545725	7.93407197508674	11.4972554359951	5.81303502243209	-19.1176020695294	-13.9212805709444	2.556892936061	-17.7303085819301	15.3399116035614	19.7548062809523	-1.25063751942709	-8.41469941973017	7.570941088809	9.97149197853937	8.26828586109901	5.4887547888258	-5.57264001669691	0.796542722863369	-1.22156598720982	-0.511986316688012	0.282832125658325	-1.53305116626606	5.90152459005215	20.3695342117369	-9.69774693017884	-8.23803104184826	-1.11709830907727	11.4471684227265	-8.41317524607302	3.24103482290394	8.86580352713199	-19.8103458526942	0.176544414453241	7.19858626662748	-10.6174691917019	-4.50580254957998	8.14874496519494	-10.8971696213587	-12.3835302309666	-15.0313176784094	11.8751586727035	-13.9589518690557
