"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"
"g1"	-7.05881902477608	9.85174959912033	1.99185180362571	12.3097043521038	-0.858913908189789	-1.46442089713989	3.87374072511049	-7.18272146915942	0.220825363347043	2.97424082879031	4.07503657045879	11.0569101888217	-8.47061260377727	-2.07952111933173	-0.636120197887119	-5.2184204652726	1.07881591461249	-6.07750223303518	-2.72997401345619	10.5743805665222	10.421653533093	-1.76947395299009	-9.63758233983756	-14.1035518634602	1.79699380028244	-4.23078378526982	7.10818465247375	9.11633953985907	-13.9899564770205	-0.331486908973719	-13.5420137970261	11.2157213489688	4.79791188467414	-1.1460451234399	-4.66465425709194	1.6111610737789	-10.9061074379446	-11.8565856775173	-4.81721650854873	6.31184961305556	7.95805674968893	12.5039924551317	-3.0484835428081	3.99746568870926	10.9639421671563	9.26961274130356
"g2"	14.0592853615415	18.7088536537179	10.1987718398202	12.0324534696418	0.326358756997631	6.98181898689214	-3.44713357591371	12.6976874503848	0.385584996706884	10.9341352307737	-5.38838001426433	-2.17600227949551	-9.61571683823963	-3.85274848067403	-5.9737426109157	5.53693286836032	7.21309312800485	-17.0857373016342	12.2090759138665	-0.496329123811313	-9.4214075435392	-6.7669401024039	12.015551724833	-1.9930046518447	-6.54408314116292	-21.7254038463449	6.01420891074466	1.96699726862755	10.3349900111449	-1.18507762055368	-1.28618016863944	-13.2432571887738	-18.7155943132402	-5.67336982227146	16.8372489620021	-3.53792103033016	-5.7212721715954	12.071279813277	2.22100785198362	-5.7627483784718	-12.8605116617381	-6.41611286167619	-13.5253668274174	-5.149314327529	5.59402779235017	7.40648965461431
"g3"	3.55872863637326	7.79413175342804	-14.8208820233813	-10.6027806794709	6.974300227064	9.89965475011791	6.76874830334632	19.5976448795389	-9.53670338025381	8.34279822190819	-12.2446682584028	-5.95004783349056	3.01713197841738	-5.3018226214622	-3.3691608497169	5.25295733116033	4.70951776355847	-4.34110836860428	18.3575463315207	-3.32994024133506	14.5318478747619	11.6635967770482	-8.4021435901825	7.4553989086476	-10.5815451429364	-18.8565739136739	4.07632299792418	1.38988231909162	-6.90946297190001	-25.2347580004144	1.05362875312637	8.88854560874499	-10.387189891151	3.68860526435951	-5.45536507100342	9.69555735852745	-0.314749342499143	-7.08692318689977	-9.40440780123351	-0.129871442468454	9.59195015658526	11.268994383958	12.2565781578945	11.3549167233463	-4.1499796238911	3.11900848243916
"g4"	9.73774405569538	4.21679941617966	-14.2307878634411	7.37366989786886	-1.3857858805818	-10.0338462222804	3.78722493904	6.52535305829704	-13.9684530396928	10.9291584092322	7.96423297804742	11.3182655438624	-3.00358415896982	2.61666141946697	17.2353534554707	1.34096179354075	-6.45483243834617	-3.84037203319126	-3.39018398235709	10.7073363799047	-0.73395426239937	8.10843840531301	10.4567206455738	10.0521508117465	-4.18108716928884	-0.624387926598435	-10.713601224169	6.55920063631863	2.71479325769022	11.1853710625952	16.1526566222294	7.82738050523131	16.9029325309721	1.44881994850472	5.67528384278466	4.04319254753745	10.3570202741925	-5.00386261011207	-1.85694119082331	-4.2056114970794	18.3462364669444	-13.2350719333311	-14.4525776028978	4.66082957849625	2.42599957654906	3.95623033196486
"g5"	-14.788272561267	2.60312360643347	-2.4045716462965	-18.3643796595654	-6.09131526087957	5.02054085325042	7.24413649609994	11.1704507817209	-4.46604871258728	12.6883450882808	7.48642834809117	5.31949239009256	2.14613336455105	-11.6488084366205	-7.97384002423902	0.135879037537428	-14.7369348309952	-4.62917264992062	-3.7539434731737	-0.189012026046698	-3.73889838086479	-6.04264524507001	8.82670879429515	10.9593867087841	15.0353036837963	-20.134226780198	-15.1858007529039	4.26934832398617	-12.0044410900943	18.9193607741456	-21.3525630340529	6.26088165814639	-2.93851613102598	-3.6420509650173	-14.2117992399777	3.9316161400723	-12.6598044547701	-8.6813092117198	-7.8535156024731	-11.2048546617629	-1.22874459327425	-9.59326168523113	7.64158171083618	-13.4886178588279	-7.69910319545203	-13.1390058239231
"g6"	14.1366920197811	1.65313879711909	12.6696499124115	26.5728317631933	-8.83375268594274	-8.34000960762064	14.6233896786125	-12.4345997597468	7.14760070314939	-4.20949813525879	9.20567276508472	-4.21598064526573	-10.0609252360963	-5.57929030884407	-17.0121253208149	10.4597547531501	-9.34562303470063	-13.5997698837285	2.97274558493334	-13.5901649450654	14.4264431270149	-13.0556682455315	2.03865126417278	3.25937075755197	-6.83173953858041	-2.23238780448208	16.4265808366791	-16.2927530197182	-1.75196415406456	-7.38743951513555	-8.13056683708381	-18.2317075289635	-3.61181107298202	-5.38152826826037	-3.00525648808677	8.29364429555177	-8.61388682409726	5.57479790958925	-9.88866038156696	2.45875534148576	6.36663476555641	9.55039575129659	7.14295721834087	-13.8854888248301	-14.8155547735254	3.86636574443672
"g7"	-1.4620833447563	31.8546228032375	-0.714089299714669	-15.5495773765238	12.5992259612403	-2.37127454617502	-18.4263937203808	4.76536602333425	5.54971653233765	-13.4827045340687	-5.93315368714097	-1.97017831062655	-7.11436064172471	1.67522573912103	24.0098371450159	-0.615307913470421	-13.8638089837576	20.6436429754174	1.85851657587232	3.27914307196881	-7.69870885795899	4.72153929105808	-10.5582706838593	-6.17083054835701	-19.9359835456519	3.27683216810167	-9.90496227681902	22.9300104565694	-22.6228927254778	1.91075824023426	9.52265664345554	-16.5711141934695	-2.12636634115401	-18.0223484294798	-8.99307449201076	-2.28850075216468	-15.7495838957294	-11.6714704159844	-8.05871469159568	12.5098675258741	-0.935783599371404	15.9314266042752	-3.14535604063953	4.9790005858245	8.04774141673556	14.627244715238
"g8"	5.301374241155	0.813203488146376	-15.2015203259988	-4.05328469431521	-9.72354427863488	20.6008803117716	-13.4184942012463	-4.5925071230192	0.562607707203443	-0.795443675219083	-3.8978356135679	4.05045570551174	-4.42654068772892	0.988225116129766	-11.2745893087588	4.45168711029198	-6.37379728399226	-10.8848935815976	16.2574920939755	-18.8111749684445	-3.94000158102018	5.17979280446745	7.37240257390192	5.90750915895766	-8.69133083490656	-14.1751833609221	2.54067452834978	-7.71055595631017	0.1965627363216	3.34214673439628	12.9749181350385	7.40107992187828	-2.36312612514828	6.72574946542967	5.07806319526507	9.91809243909853	-11.5947609355622	-2.63050033239933	2.08136847852254	5.11806146437951	6.6765492894262	14.1051292334501	-2.42239354589289	15.2289475245364	-9.65524928029742	-7.44857627120551
"g9"	-22.2932953561364	8.56182433233095	-15.977786131046	2.12298907808816	-15.752004125434	-11.0289253812039	3.14144110901245	-0.257866980272581	-1.82543330803684	-1.83973119582199	0.281244240597303	-10.4742213215491	-8.9193292359648	-7.3139998860627	10.9315273365181	15.7983189940608	-4.22355214719673	0.415308220159778	-9.72852591924069	-2.65891387536963	-25.2779695758795	2.93245101304393	8.27690325429304	-21.4173530207124	1.29747990294255	-1.183512872212	-16.802827474053	-3.75833133533505	-11.378227627746	-7.28622828439653	-3.40098251133564	5.88739285366619	-7.41690840498947	0.928846445886643	5.1360665403858	4.62787892636345	-0.184082526423104	1.62253123846284	9.83866822041114	-18.0686263751029	-0.552505788360315	7.98050409876534	-9.47849278477801	-19.0467040189195	5.91299033267358	-10.737475848652
"g10"	-0.602079374475305	-11.7146783355394	-2.88459492810461	13.5648329034917	4.78448849281466	4.888700488423	9.9739275007545	-0.197906820644581	-25.7964159326224	11.3586446155749	-4.62669007639144	1.33219207621577	-1.16866034830151	14.2611336322453	2.61855680443082	-12.177500938805	13.4371657009181	19.0497961247546	-6.12227868558526	-2.8974355957507	1.19537998823173	-4.6010456663403	-8.00729812450909	-20.4213917678744	-19.1542065178742	-16.3692342187643	-1.48568687126297	-2.66994223667021	17.1680064111897	14.3097546735806	3.60430484579284	-12.4288590216908	-3.70883886189509	0.506391800377155	6.36215812637572	9.2342741067198	3.18036853980581	0.502627841131313	-1.70747152608619	-2.08643100003769	-0.195633146594617	-9.57277238632546	-10.137984973293	13.9299880042965	21.0052540977362	4.74377330985599
