"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"
"g1"	-5.38798042307305	4.63790924620548	6.65621385755228	-7.65821751093929	-2.34313341043268	-5.60927003128101	-18.6916436854305	-3.70408224511317	-4.40499094211457	2.98131784782334	2.9071094422484	3.35806281404594	2.08787265979995	3.71427911462607	8.56712023983258	12.469784865286	-7.47135950709663	-3.15787473149793	15.1396859845946	-0.879300792725166	-13.3150767848434	-6.72914642137793	-6.71821676225318	-28.8901419865151	4.45203006793556	-5.81330440254163	-18.7759548266917	5.78434065786038	17.9474259497859	10.6405565208066	-18.1111794962643	-9.65740927564027	-4.70817433258784	16.1152916163369	1.6571596594043	22.175964101665	1.06132814506876	6.9489769290678	7.04889010329016	9.96582760010432	4.22967153346033	3.02449717400761	7.6963741290843	5.55356658425897	6.69892066841858	0.694687652136188	1.01821840649051	-6.57683651143956	-12.6501835389242	-6.84107627553995	9.27537105773421	-5.88378211093946	9.76885537637554	-8.90662796466573	4.46748406141553	12.5320008163782	-3.47795492385175	-1.77585483005732	22.0036036919799	-2.01730651745148	0.960007333923104	-18.4537746361237	1.58431239269662	-4.80327528699184	-0.803879200112929	1.18807951576125	26.5371994368778	0.396699583513353
"g2"	-18.7058466974899	17.8986197152382	-17.4105040071527	-3.22629687468273	0.0687051449063999	1.70899245806346	-1.46998357419736	-4.36801525095586	4.78108413525838	4.38872840413946	1.73912391711811	3.75653394329651	2.52129972114041	2.27168137569904	1.71961900248569	4.40920819626114	-2.58054440952915	-3.37125387574755	12.9927393599234	21.6488068223989	-3.15610402869174	-7.16688710988331	-13.7388924122008	-6.04118077053212	6.61913368161017	10.4222423615991	-5.41409553542113	-1.77619000651324	-5.94951558459088	8.10003753926861	-6.66621229012542	-3.71248996875651	13.4502001667279	-1.21208704850066	3.37302682114566	-16.8598464719021	8.39390102888903	-7.94045506265487	0.000683520956339656	6.2768794667242	-3.5130553651753	-3.56069944185372	13.6595625770858	-17.933996370368	-2.51391031439087	-16.2975007013015	-10.8006399175432	-22.2302496465746	5.76588278741701	14.5600973753703	-3.56110191052358	-4.55698744825848	-0.65580077668201	9.06603490798218	0.185047662353256	8.87210862325869	12.8636498705328	-8.91215930908115	7.68972043308479	-11.3421237618231	-2.64022412373351	6.35567136358949	3.18272272503769	-4.23662421001692	3.5178886797008	1.48376448152322	-4.81578179835071	-3.44369552782955
"g3"	-14.229166057533	-18.3867786607424	1.96057564127428	-5.26047211441779	1.69054440024385	-11.4151727486244	2.05699136080305	0.0162870236593197	-2.20195047539933	8.21744691461637	-7.71337479536542	-4.50599695692773	-10.4608199787046	-13.443312801995	-11.5235683665978	8.54422739501947	3.25243129796324	-10.3229401325241	-17.380833094186	6.14933239268113	-5.58037324626768	7.95639646389049	6.66012592493149	4.68215010355353	15.8397046251984	-7.33796531627546	-3.94963212326535	4.1045811637651	18.0778240083424	0.787884342968154	30.2326280593121	-5.9569150931862	-10.4414361802441	-2.81751734638477	-6.7076971089545	-7.34827853807771	6.46112514939711	-13.6015854016694	-9.04059652378477	1.15325555597174	23.2953073679491	4.92308045042064	-12.299709167155	8.35918725261955	-3.91178041010862	-0.481487687850422	-20.2809686717448	-3.8916658691747	-10.7252005343276	-7.64082326799361	-3.40302858680653	-6.89633114702841	-7.24493118357835	2.55063622890911	3.38878278711172	-7.30148658546593	-0.607129719776685	-6.6511190669265	-3.45834796851582	-3.91161385173663	15.5393017552923	5.70518772431547	0.786213359211918	-10.6427672389046	10.3829806342528	-7.18960060374293	-5.81470230627169	-15.1948048768445
"g4"	-1.97626428898924	9.54208543949385	4.07448151255717	12.787251440462	7.75633448511303	2.97564421672692	-9.68892065035415	0.583990415060852	-6.90720206634579	28.6145683408604	10.2247349007377	12.1337174750684	3.16899689991896	-9.75385553996782	-13.0974405664235	6.83293354588113	6.82019167729304	2.55426996920442	-9.88686765105937	-11.9847595656055	8.5152105598795	2.90292889007694	21.5994603312904	-4.51346052901863	-13.2803824167679	1.23652825771698	-17.3921959997271	5.92080076318193	-28.5901612140729	-2.1123589986178	-15.2321048648435	-5.67414105950855	0.241134870845882	-1.15210496442681	6.49638990939865	16.2840001515991	11.785309537054	16.5122030786147	12.257480853064	14.5841832036558	4.0599361845476	3.94914329145439	-17.4429426805407	-2.45292600262519	5.60065942699509	-4.32282558550034	-7.7345802465781	19.6287741938589	11.1306216249919	-6.99237054022527	2.40300320770667	4.69957859165728	13.6440931075541	0.486568054521384	-1.32002645180654	-6.36839980900426	-6.05517053593898	10.3590758898857	-8.7405872155907	-12.3402397506604	-1.83594408906153	4.12136390562297	-7.90719989260546	0.388219077726442	8.65021056815662	0.915078234543503	-12.4854557469609	0.732567159256785
"g5"	-9.31086312544843	2.13902923230864	9.41330900934787	14.6627878167234	15.331966441916	0.656134092781571	-21.1994953379907	14.711655636081	5.15619241030312	16.6103730160788	-9.52421191178109	-12.191694047115	-2.51376905943806	3.57540870346162	-5.46396952718059	-2.66907151210459	9.29092967376535	-7.34968559985159	-10.1247454555671	1.35893531338951	-1.18537158582321	-15.501322917443	0.179409814787281	-21.9142120321982	-6.10990155655084	-7.36714658658561	-23.4940647848265	-16.2791419247533	7.06647096250498	-7.35699504107027	8.44150417606829	11.2532849390452	-1.48840791241421	15.696702394753	4.23939468423876	9.99267265090606	9.98427069054073	-6.48771902216757	3.97431874552727	-2.68141390797079	6.25226257541202	20.6506648352573	-16.3045066745728	1.55709728297919	-2.32478247171536	10.7179090092502	-21.3632443073184	3.0115486070845	-1.23768128943178	14.36671025465	-1.8932645531484	10.2261999719561	-10.9630865932034	1.90174270300017	-4.16983185533066	0.679763877106053	-5.80170957034809	3.32219268476163	-11.8865784313804	-4.13870292571077	-12.1337872601042	-6.8149794693984	11.1051297320906	8.01425943310103	-15.9971175290513	19.2958550891025	0.357957433606626	3.53651830440091
"g6"	3.63278995853465	-3.22160503228099	5.13539976629822	5.41952421201199	9.85800527480077	5.18951512049193	15.5965496848109	11.2782304887355	13.0905480294777	4.61144664736149	-5.80172307721196	-9.10520950123112	-8.82218732534957	-3.18889458039644	6.01928144483601	-10.3853815097172	-3.44502519413247	9.75065709133731	-3.96495926838114	-5.22716073889246	-4.27446091563684	8.3701139537544	8.07356217022103	2.18537274046829	-1.1782555476012	-2.3266926535486	12.3429559770249	-9.2026235902111	-14.2110169568193	3.05939195111603	-12.7608170363552	-12.7654453667264	3.18901602921754	-5.72460809255561	-27.2562252911897	-7.14222235960173	-10.5174211550661	-0.572131243502312	-7.35990361311907	8.14766315735402	2.91937049779422	9.43951537653559	1.03707027569375	2.67402706590933	-22.3152393026595	6.17980280743629	16.6691366322075	-12.3461815253741	2.92122742657613	-3.80927951963391	5.61521325967411	-1.68871931700951	-3.55795030574462	-11.5885612893446	-4.05700849284798	10.6573175152402	-6.39311545207432	1.28988993867882	-1.60026322386538	-9.66598515214719	-6.23181054060879	1.26442768951136	-6.08938739711603	18.1539415751022	-8.95632130836928	-10.6676834299883	11.6823468490606	-13.144544797382
"g7"	6.95063594544946	-2.22460563621052	-11.6739052014633	-6.62751669410534	7.23994850872488	17.7335330442025	-16.1462320501005	-2.83883552615991	9.8771527953956	-13.5972154683183	-18.6154255088411	13.7712200339159	-5.31221446027318	0.845200377951124	19.0066913758454	1.55037629632849	-2.41809625858906	-17.0087901812969	-11.5880542733729	0.640787601746721	0.972933377821705	-4.551221618242	-8.12422630271917	-15.4345388956373	3.36700013800322	-0.198302277889808	-3.5109504798263	0.0720580628605616	-3.09344734295567	-1.57527924209574	2.60197850207191	-10.6337612770134	7.35454635541315	-4.87571453384577	-4.13665580820914	11.7183145580263	9.39268822852597	-2.35705455918895	-5.56695488541263	6.71804332776639	0.221097475261673	13.3791762151822	-0.0922331763150616	1.48342096166364	-11.3491057142188	2.2930942627576	-3.90817453406918	-2.4587486467802	-7.4206625576369	2.89479459337015	11.2953360397383	11.5215317081278	9.83067438980971	-1.45455771644265	-14.7098643264294	12.1778969225902	2.76339215400572	-1.35088613325166	-19.8396842836477	-0.965585950315937	0.988307427233557	2.28039070488191	-16.1509673750644	-14.1193745362297	3.71440945913782	-1.09650920410246	-15.3174827393531	-8.39275600600501
"g8"	5.73141373600452	-11.788647734717	8.07314268577913	2.38365299247886	-1.33705271385419	-5.9230942827302	1.77357455291188	-3.03369104483223	2.83451490873984	-7.70781790349718	0.86252652964349	-1.3570582079078	-7.33286573682529	-1.78491581956786	-6.37227584061975	-0.949615356557957	8.6804790670319	-7.096062813362	-2.12278984089478	7.9177477850673	20.6918970343069	10.8099452832837	0.555676879228888	1.75313863260976	5.85228921949229	-6.55053766056679	-13.2496068548526	-0.460412761100305	16.9800221640976	2.20394248607194	3.29356600211657	-3.96714416996697	-4.63958651648422	-2.94112314376164	3.49500832490909	-11.2300621649475	-6.07053417922444	13.0101902251404	4.79129371355315	10.704948798673	-13.3054556889574	9.27712785664051	12.0657627064148	6.84042231502257	-3.59336302126028	6.5178678782987	-0.857802543878514	0.645245162190487	1.19578252800446	21.0166556129487	7.12883944541483	-0.988220200553144	-3.6868625214813	3.70240010665893	-8.76703074994384	4.84433106733124	-7.40311878124959	1.36542468637704	5.57701609645048	-8.52335824930156	8.51411647284949	-9.32144416691157	2.99755913519111	-6.5297350753961	9.50442712008881	-5.68067171245916	9.40998845157866	11.8985973502334
"g9"	7.10992794938824	-2.77091838916798	-8.50333939500429	13.321613574613	-13.9271350841422	-11.0959496015271	8.2435130396839	-3.91657721170921	1.57380609997036	-12.6656502676524	-17.2722105423172	2.88278002332363	10.4740192264455	2.84386613570592	-7.36700229412126	12.3198691222318	-2.03144493914595	11.4290210030338	-5.34934265554722	-11.0679035647497	7.42225486915967	15.4616453623889	-2.83782541297432	-2.35729201940302	-5.08366447729749	-8.20882951676253	8.99497326577212	-6.39786152949647	0.22363260538372	4.13202630146314	7.86991018761482	3.64403290408929	12.9325358969229	9.00190837671905	-1.49255319903758	22.1410870647096	-18.2626511472967	0.252722856451871	-16.5327165663053	1.45417110415206	2.7401937813937	-26.0514854630072	-0.76618011711782	6.30722876523256	-24.401490444463	-1.79401620112692	-4.78312522833513	2.21720366119285	-10.9044687483437	-9.94569744192385	-5.80057600197656	6.43404576607143	5.563893938246	0.124709024152807	15.0087175057614	13.3835442626992	0.839969598162832	-13.1013314674593	-12.4734117828694	-14.3062196294145	0.153202152835165	-3.30422525654669	-8.2509445978286	1.14946432915657	-2.55808496991215	-10.1662400410123	-0.828216484777683	-5.32184863978562
"g10"	-5.78362849060584	14.843551774252	-11.1001992505001	4.72348229226219	-4.00703046940955	21.5767406280867	-11.1945970281399	10.2955921201546	2.68363952582533	1.05501669570137	-14.3613489296165	-8.11352012824833	6.69611168330745	-0.15794496759012	14.5700551977962	0.18613664108006	-5.48827168204039	-5.70271408217632	20.9694565169176	9.16044289885151	4.8742496633949	-1.74809494047822	3.53685782860844	16.6773914083924	-1.70946190209423	-18.7469804833439	0.11195578401483	-21.6387360181887	2.9561009030381	-5.43134467798345	-2.24627517348724	6.55088843664477	4.83049021793652	29.8880130281994	-5.30493956923977	10.0764862364661	5.80124643928943	-18.2182377461585	-9.54714516493408	0.51340902033439	-6.22380513325918	11.4802720457918	16.3519905926266	-8.0507151998362	0.100204622504876	7.98712377866334	15.4526548962743	-14.7106491811138	-13.1009778085138	6.49608022328772	9.18256953184502	5.6901392507224	1.37364059298576	11.7634234026542	1.80022964684522	2.68683380386675	-17.6510015342889	-11.7060477603699	4.10714922753554	-1.71381043620149	-6.92266745101475	-4.26107159266515	0.78604848395622	-10.1389261661093	-10.2263987121225	-6.49674905967701	-1.44978919755954	-5.74600247944008
"g11"	-2.28495817267898	-2.46539160736139	-17.9497989145745	-1.32964313100627	7.76592029814692	-23.0055900816469	5.03854303945812	8.77686178673001	-9.36352800058223	1.65083812964548	-1.98636107141425	-8.2702425897088	-13.1002588958869	13.5553219383303	-7.24797683694157	12.3278671870556	19.4861018613056	-1.45235217950061	-7.19615293185102	8.87127667402721	7.26160824667709	8.39702242321929	-12.8390359413219	20.7768054204474	-4.2532370339936	-5.62811287844532	9.01282427368242	-17.0410536130001	-1.07976853458084	4.92324352686702	-14.8048677106431	-2.87186010079201	-8.85127563492583	4.41134718933831	-21.3626492067022	-9.67672451624696	-4.85491027817815	-12.9967050442969	-1.09926413840377	7.24149713420258	8.58835749579391	-0.396243596099873	0.799143884147923	-15.4970301841098	11.0054306796704	1.89590188652993	0.569502561582816	4.37147489766173	-7.95820143221763	0.935306034596513	7.75494299449948	14.7229445549432	5.63275140781787	6.56204727118016	11.6869011334012	4.31866001756739	6.31398357924835	-4.84266393935969	-4.28984976096826	21.5018315689253	0.325147644242454	12.6249933740705	-3.07767941113761	2.23852807134262	-20.4364684689632	-14.3886567673177	15.3979188408006	-13.8604142205943
