"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"
"g1"	-1.27064692157072	3.1772327196969	-6.11275926762043	-5.889919633653	-3.97388423767707	16.5043084023804	-2.5368707214311	9.14056626434009	-4.06269915897574	6.83193679251212	3.79342209911477	-2.21093971450593	-11.6926452225299	-3.2598741620774	6.78781026732984	9.52663560958094	6.55287263368638	-17.2769577767596	-3.83348783619927	17.1654095838369	-16.2232909280884	-1.074327156276	10.0015041073057	-2.98717720713389	-6.18542900305119	22.5917341591388	4.52835706867749	1.21303791705262	6.93415043356019	-7.58227679246547	4.98012348398547	6.86244080004341	-8.72272458084883	-8.47770974363085	-0.0363243898722109	-1.08362081786452	-13.5095535591009	-1.46480868294668	-3.09124982819982	-0.814671913580028	17.2863947126658	5.39440527809245	-10.9906589862175	-5.43026284880628	-7.08329367510787	5.28843046168828	14.7650133798007	9.84712843701884	-5.75126636690767	6.41595558862848	-2.48563450289872	3.47758058526312	6.28353558315542	-6.08187791378893	-1.76368392242991	-1.6646682318975	-4.68299172948314	-2.09997952780043	16.4091978181971	-5.41445108891728	-6.95584110044683	-14.7729207658136	-12.4379039653258	-0.096783222672966	-3.71118509750429	5.511436140339	-10.1620956449177	-13.4843433933517	9.95021184737062	-4.32964879776015	-8.22404754290841	-6.58908054392887	-7.15907048529012	10.0545591932581	-0.669538465847779	14.4013258465452	11.8285318739182	12.098940581407
"g2"	-11.354681811983	-2.57986941758294	14.3429731688404	6.19953720827012	-0.685867318082368	4.08760395366841	-0.067684365265682	1.9100010058048	17.9381232461262	-8.43532739001043	-11.64792483563	-12.6327661634762	18.8097115025355	2.23512548972541	-4.95116156788955	-4.43539281482673	-2.28415883216926	-0.537076045854746	16.8798037783228	-6.14507385869065	9.01778099755285	-6.42586059640474	-9.42933016758044	0.685132230948931	-6.80679768095907	8.69173221795759	-13.0748126190629	5.79768750605308	-3.59709261061671	-2.92924435792571	13.0450105620523	-9.09290404867018	-12.3134694582966	-23.0455085204468	-14.5415778938442	-3.22004887969858	9.31248082195877	6.70945761408633	-6.44433510582256	-15.3192261920722	4.06067312747566	5.30905180191221	-4.94330841029303	15.4966837591301	14.0868920935265	-8.54233006903724	-1.40260298985007	3.52979101723083	-9.1121062912229	10.6232188824223	7.08878684277629	2.22685107676314	1.89028902052895	0.630700387565863	10.1817184403552	17.6744156094908	8.73818719828859	-16.0500833012433	15.2238317777258	8.25233642857515	3.04007822997809	0.483160139513316	-7.52607656833822	-19.7228445088508	-26.3185238759029	14.1971583621593	-7.75766246712778	10.5729026166696	-7.70295663390502	-4.14037837169921	12.872167613338	5.87012609545157	-7.12642782093708	-5.30281241593922	-1.81430480868079	2.09127693119108	-14.8629972688919	16.4180622991792
"g3"	-6.1096959069077	1.89003492334932	-4.59238450381611	-11.2772933773451	9.97762240614024	-3.99669215628015	-1.97447987396152	12.771385949187	-1.63106412817788	14.0442872169284	12.8339971235978	0.198652480697865	-5.79354265242444	3.82290791513519	6.51765163643129	8.38280313794907	-5.21364435686593	-3.63059250757676	-12.0675463561378	9.60329745911628	-0.632451496121759	12.0354205653871	-0.522652885706003	4.15029001410433	-5.45328781361398	8.78687676856447	1.76766999972759	-4.97165617438994	-11.5412030296292	-7.60204710535945	-7.98718554449673	4.73347147560771	-15.5534837435335	7.65625066069557	-9.08762332299541	-10.3005771653466	-16.3325784332045	-17.0286921579022	-5.21429938551404	-4.61268337517641	3.10591574088952	2.66499200805308	7.075630631787	-4.14122045124196	1.21127305194014	-15.0222918231695	-4.95138527279357	13.5818240782697	15.2860147561004	-7.53630662323243	0.114836802215402	-15.3064146976115	-9.12404386443462	13.7744820366837	2.07638620469205	4.45651053344174	-9.83529913397057	-13.2721106416716	11.4701984256236	-4.62291981807027	0.93951330726502	1.77279483555484	14.111186577612	0.976151198187852	-1.26447703992495	6.22806245668524	-0.524876075380738	-7.18819379534927	6.9540034758527	-8.51627967742801	-11.3723379648012	0.752716239220151	-0.874871716850451	9.85369041101335	9.91202064559952	3.05171584086311	5.10794828909391	3.25214615592739
"g4"	16.308400698695	-8.11256789320005	-14.6552159587042	5.95019097409645	-4.21531843131169	18.1638769021855	-1.74995612192089	1.74807827385175	16.1461386110533	12.4873224996938	-7.48001105154688	-1.30334502498784	7.30916703717932	-12.1384652489116	-5.04199028428066	4.80801129005852	7.25547686607525	-7.35718837567024	-13.8454737424442	6.3815201158085	-15.1115930667411	-12.4562943774392	-0.707799680062954	9.37353352837217	4.27672863839638	-0.0728643900332266	9.26016417495871	-5.79711077240033	-1.71778064124491	0.488557520592364	-3.35965816756459	-4.35644788288756	-1.85077817273438	-16.3923777894699	-22.6194857085781	4.28082820444558	14.2644061456192	10.0685688389179	-0.223126775181657	32.7581393606315	20.1835052000426	7.80761891312099	2.62292413763632	0.826304838246976	3.03106656313012	-18.7644247538093	5.98627221752993	4.25305735440872	-2.95497267054989	21.0053209038944	4.15315952304533	-24.3842725412402	4.62383314738788	-10.7824984909963	9.89383233762786	-0.610419804901217	5.09893537963489	3.2950437493073	-18.3995132379089	-15.2082537536485	21.013452151019	8.08309676363911	-14.5822389325592	-21.8397291503967	0.29473577041549	-8.03215063724876	19.2122978329076	20.8535947469294	5.58509347587239	8.22017245294065	-17.7474083001674	-3.96364722309914	12.6930358480541	-1.52598830596586	14.4915371179304	4.92394157931244	-20.1319358628755	-13.7968950642834
"g5"	6.19292738618428	-5.66117511687532	10.8827095104805	2.60598591961747	6.61169543575141	-2.47932324255623	-6.59696384832892	-2.67291668608272	-0.656966287693789	-9.78914125602758	-10.4682478153705	0.597676625694232	3.5066387206595	-11.2848731372803	1.49271942065588	19.0090393855667	-1.65615155187928	-17.4583106283111	-23.2425208909015	-6.6317792397245	-1.74712730647938	11.4901460605174	10.9395659481879	-8.93356820042583	-2.79607443155742	3.62776673405882	5.27535769895184	0.682134525144078	-11.6849361152037	-9.62864137116076	-0.173064540703865	-12.1880667056651	-3.62233606385021	12.2584588844314	7.64052962596969	1.10748768388179	-3.70829296696299	4.91437879522975	18.4101390521975	12.6694398793031	-8.38266113460919	5.39457434597601	-3.67928495038397	-7.85713167840615	-3.42144809962287	-7.1477593905306	0.174748110239957	18.6104757490974	-6.308930867621	7.70089489924492	5.24851830527655	-2.07229801457891	-8.30141409512254	4.82471586658609	4.30105132445851	1.25743520766281	-13.234316269627	-6.69862844369718	18.966991890643	-8.48177539906518	2.39646285206219	-1.50838422793055	-1.69727298673725	-6.33240570594482	12.2596793259112	-8.41661992311647	-11.2724431528637	9.89646797148015	8.35300440872829	-5.24844072964843	-10.0350390741191	-13.3343316420018	-0.746660784356999	17.2551125525693	1.18773385291713	9.34431726078436	4.27380731028739	1.54915782539003
"g6"	-2.52240951756513	14.5948428093875	2.79498904044271	0.407533732878998	5.76824677396885	0.190652109655455	1.92637904670692	-6.37000308066235	1.40885959005775	15.8202255882493	-13.9998302316362	8.88245108111868	-5.23201544401909	1.69288549198733	-10.3380475251693	3.25282338648959	2.15777633983528	0.219544462921167	-9.23206282534696	-15.4126062689836	2.80823583265049	6.65815388016122	3.07503532706395	20.4036515540891	5.00583249556117	-10.3332376529533	-2.05431588188379	8.49019254572362	5.25347093640235	9.44296469911244	0.940761370840649	-10.2199263395502	1.05377455998958	13.4481165748781	5.47583041366297	12.0279480440521	-3.56347484777524	-7.46921076380107	4.80260531515058	10.6271096886516	-15.5279616392816	0.330476190809948	-8.81646959301375	16.4847104635324	17.9367324325063	12.9060362182731	-12.7788949413332	11.1368745048746	-3.46305303436047	1.92823362027087	11.4844519174695	6.11376610026571	13.368489997218	26.182072999561	7.5543731636038	-3.01119203002535	9.40948222125729	10.6103284846099	13.7098787082269	-6.93571952012462	-1.89181068703455	-2.59304053512085	20.0499422372411	-6.8368516404318	-0.615374501500891	13.3623890350678	1.50031178861707	-4.94809944241446	23.0641636476101	1.83283363625317	5.40930649631923	-10.6870315022499	9.26077261021392	7.0100330217206	-2.57842243434631	1.03932842892479	0.747777273334645	9.19145196247352
"g7"	5.61193276159101	-0.214179038462864	3.56806378839255	9.15459255613574	-3.7131246091911	-1.41275130512415	6.75130812712821	-15.1859780396914	-8.84926610606142	-12.4258518010264	3.01218172991055	-19.5246315495831	3.14321284459545	-17.0463085523397	10.3278357376145	4.62405005491877	5.60690839955226	1.08072090204052	1.22018499599405	7.60479965793366	13.6642568318696	-1.51061616631105	-10.9019661040717	-7.93041970992572	0.0529417672539791	19.3052940827804	4.34409849252583	-1.54381371338311	5.25888430193465	5.03543618893377	4.10433703686036	4.06149389327854	-4.81227764398417	-6.20228599813491	4.0067076510715	13.9999273885453	-6.26902340783709	-8.5298509927367	-3.89780197186342	20.8090409056324	-0.451895243017955	1.65495782543392	-13.4727417430972	4.37171900283266	-1.32091359607223	-19.7210472868396	-11.4671139090957	3.22422455556604	-5.85005524980764	2.2920838815706	8.83800608328479	16.9623036247653	10.1534893699605	7.50497826109571	1.71957928202019	10.571115881752	-13.0081917276469	-2.4957630724345	-1.51689175568759	-2.735879435072	0.645274606448671	3.84507878873421	0.71720639461945	-6.78146894207582	-12.9136378952358	-2.29423736194533	-11.8150943411334	-11.2843549842476	-15.2111292801386	-6.41783889735314	13.4111305236716	5.17100554355332	-10.7701241157301	-9.52618906238615	-8.93028400581031	-9.51180400684222	2.40119309548016	-4.55653493123471
"g8"	6.79160092198931	-23.1781016059274	-0.839760603500794	2.03620705133626	9.85172533071199	-1.2242411270904	-4.00939029082282	3.78432096427897	5.85843590769889	-4.78912661021975	-4.59572881113547	-17.8427342615239	-2.41716375021211	0.999955113409274	1.72970147933147	6.68700145193478	-11.8782131428986	12.604650404102	7.94132373111993	-8.29808679703677	2.89630615049002	-11.4962000813312	7.50748520831824	8.46769872219988	10.5598291524398	-6.13129691321662	-16.2355357834029	-0.824986331898261	-15.6966753994235	-0.961924316121825	-8.38706904509842	17.259775558743	-7.93358005967226	17.9426527817403	-7.51248998650823	5.5752459573344	8.94430760917666	-8.50839269818887	0.384407978092313	3.97365065896639	20.9881303186455	2.65353635745399	-5.66772050857629	7.65243902659196	1.66479778374871	5.59556725398699	1.20265983759231	6.33649486518297	-29.2878302586758	11.8300412006828	5.8576871188832	5.27546105522114	5.7479688711263	-15.9900254865332	15.2950075208513	-12.2094667603782	14.7725826505145	-2.35023168503886	1.98237787517694	18.8356920250718	5.09421505562664	3.3896147566956	-17.5452079978837	0.152686125951143	-9.11426215927792	9.51197876636864	-9.84629846303522	-2.45086739350575	-7.89218605455867	6.05699289183546	11.7522728150849	-11.9419823401719	-11.5869737506776	-7.16327845915616	-0.144663584488882	17.3773632052856	-20.5749035621492	2.86812452336361
"g9"	-13.9869263036694	1.44508914620346	5.00555502362505	13.6215921620123	4.34285158271899	-20.2392698373513	-8.74760018142324	11.4450399759502	-9.02419780152538	-11.1216945235443	-31.9680050495946	-13.2479068077556	6.90958397753212	13.4921197625513	-1.8949606082725	-8.64950848173392	-6.08137238594664	-1.89398944160445	-5.67936728335297	8.09978224411069	-7.03280376762631	-4.57149175781396	8.89589241067871	6.97952454388017	7.62839836442305	-6.38683220815924	13.5452223967814	-1.66499572182462	-3.10072319449919	-16.7504048408937	-2.84306994800682	22.4002039634343	2.61835565716416	-6.63579799047494	-4.24546129878347	16.2425439969553	-6.73265184359759	10.6738004828176	6.65724845636873	7.48612632075314	2.68670398583866	17.7897258160639	2.11795750505988	4.6085357803541	-8.85332214883032	-19.3317043180428	4.10955348597348	-7.60105660816428	4.74523794348549	11.2179159192293	-12.2794573218223	10.9753924847283	8.26955446877657	2.14688298253425	7.63201123239882	2.24963959348086	7.68553979227218	-10.5191775677116	3.11168104656442	13.1256428665821	0.8656880306079	-13.3421294816598	-16.482563265665	-11.6318435368325	-12.0298426416715	16.3992092649543	1.19811734355473	2.14222003126071	-5.35114237722146	-8.84359776521016	-12.4142694611173	6.43759418558676	-6.68180028442992	-3.87217581610952	0.643578548402396	11.6507013317251	1.09945511853306	5.92361322637324
"g10"	1.70988152812115	-2.38490799231225	-1.41852725981754	-8.74461734962369	-7.30725317582291	17.1703583647772	6.15765442862561	5.05882057880387	9.6333301794234	0.147562057751548	8.17545958499907	-8.39082678926967	-13.344257258493	-6.3672345796401	15.1400996555444	0.193639018346831	-4.67044204827864	-6.17632628967811	-3.2998839626911	-4.17519483018608	-6.58867189715991	1.62793345520362	10.82585205177	4.07017159439083	1.98736705017578	-3.37017078812682	-1.41861883862911	8.34077505947715	-3.3750383550485	5.46968445021695	-4.6835404019293	14.5709105792712	2.00172450073916	-3.42775721774072	-12.2102229611945	1.95928106768447	7.03126236878844	-1.80116720472951	2.56400494079566	-4.059617548191	0.748141660016945	0.669411725491192	12.6018110464169	-0.531000559813088	17.379035594242	14.4543134007011	0.316228366200898	6.81040329755953	-5.84636789027697	13.9448182130789	-7.81076652833465	-23.634162216138	8.513926764714	6.47628789544273	-11.1072992438973	-22.4077710325756	-22.4532531819457	15.7545384158729	-9.40604023001315	7.59197887681867	7.02965826704446	8.76479867000076	0.545130454874928	24.138980634691	-0.523520325792272	1.85786365159815	-9.6046536225866	1.31408497855478	-7.27766131576005	-1.19973207479523	6.11534404290171	14.5293398163352	-13.6699045235036	-1.2049503257234	14.1960328615074	4.9841138183718	19.8008100502937	0.0740519636045941
