"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"
"g1"	-11.2816384211174	-13.8689806250205	-17.0589818786826	-6.00477727655826	6.7956740648021	-13.3995962615108	2.46778545215234	6.63926151618522	1.00015259989511	1.65853220712572	-4.46887264434129	16.5341355724707	-3.20846089541993	-14.5294260709307	-7.42866604513544	-13.7826700813067	1.08519318134176	-18.3369182253775	3.40465696645738	5.59249715639735	-0.434873856232341	3.82867629054053	-5.50468298432965	11.2039647473828	-1.25392084120882	-6.16707117194803	1.3951729753926	2.3539029566486	5.14834527645704	7.98639624443181	8.86213755674508	-6.63616012828044	-6.4052221682152	3.33209621804862	7.63537579802652	-3.24001540915648	-15.6878400326149	-2.74889391609196	-8.68460927749731	19.6426358859605	-11.4347584399681	-16.3540346323056	-9.4431879451955	-3.67360674077989	-8.17094905835986	10.7039502183594	-1.44620864789069	3.24886270360535	2.79105577582436	-4.92750916879772
"g2"	0.746195165692659	15.0926685857825	2.5939679883365	-6.21609438690225	-0.375080823284796	-5.97119708333933	14.8099147336441	6.33947023937555	-8.5440203989414	1.11107670135231	10.6788277088969	-6.75828171723847	-8.72234890734979	-9.59512090179592	-13.5312473997627	-2.96179957092999	-9.49922495484171	13.7544678969031	2.6601671832084	5.33832038534357	-3.75756052560607	11.4433652324045	-10.824519777649	-19.5368270939678	12.0134527189977	2.79939224487646	-13.825503418272	-22.6820167520328	4.72328080980973	-5.18857630520987	17.2672259944589	-2.11821833560623	8.02309060616258	-2.54939859625749	-11.8264438047433	-1.76891083535784	-8.16524529856762	-10.0708398154175	4.60014904182223	16.9359233473939	6.41271793106568	33.6248274284556	-13.5302505488201	-5.10250237694846	-11.906966232183	-0.0762537343390451	1.65863077497065	-2.75961345235269	3.83502011832587	21.4040482863711
"g3"	6.16893959516893	-10.5867470687963	-5.88947131221405	-5.51769707980698	8.27188429842715	14.8115611576443	6.08372207967629	18.7429585258891	-13.3959405368749	-2.6635388814086	-1.56422883560217	3.77617045721357	-0.122534952952355	14.7410476783722	9.45645003237531	3.53358884516644	-13.3739184053106	-1.22187062560781	4.72226732708749	-5.69321747758382	8.3950049314555	-15.9577102283724	-2.01393769598148	-8.03636493923461	2.17981085016815	9.16222434495301	-13.0529349591055	-10.4927387507843	15.9084992928966	7.95240697002278	-0.677200019629273	-3.3625020289618	-6.26261320939824	0.633486626495133	5.67981967888011	15.7296013103117	21.024264372737	5.88560651041784	-16.8183957609968	2.18632318795736	0.281923738447084	4.63903387998931	-1.33506444036866	2.02450205165147	4.77366979575935	-8.40746451404676	-6.52698397809054	-1.96277580033572	-10.7165687107516	-10.7684504388986
"g4"	9.354938731623	7.6545461858341	-1.10576488268881	-8.62410153155673	-2.53615545076175	12.9476750829254	6.74010940606922	9.60055264459452	0.69078992774532	7.89189660018197	14.9666928153251	11.1779286670867	11.0354452150768	-1.94509414155641	-1.06455164370989	0.145146912584025	26.4758465837792	-8.69812430329841	10.5784949849423	-7.23573860894572	-11.8250610516054	13.1091439682477	0.36050534354879	6.75476590714282	3.31326918055035	12.4920003596456	-4.97655860868057	15.9113157667524	26.5253182696822	6.64485671234235	25.9419693427938	-2.70928258772912	-10.2928976884541	-1.73236935283919	-9.28532681643932	7.45517146310772	5.36718908050083	-6.2464512767762	11.3409537909493	-12.4103634680556	-1.24719296262815	-2.65344937828922	5.93357300598715	-6.91268187176724	11.4339142686473	8.75091493186499	8.18747957884165	-10.9467359466067	4.10168746823093	-13.8052933500735
"g5"	-6.86725299039511	-18.0630664903481	-1.54675010011531	6.37413211174472	-6.63130472720471	-12.4879849594067	3.44669790363653	-0.106256875467781	-9.00950479479022	13.101937623639	19.3862121751826	-12.7521645013113	8.95864698962172	3.79173761476671	-10.5223288095582	18.4488707349814	9.09490488039337	-0.310897253389199	-10.6005654272414	2.33983185807182	11.4794847314358	-2.80412174732343	8.13778327553465	5.54163812769836	-8.77942648342365	-6.21044542305985	-13.5608380206604	27.3161232598171	13.8999448567513	-12.2402247607477	27.2283553823508	0.185769441129244	2.55394848075235	8.90141458289383	-8.49420569932984	8.15130150874044	17.7089818383545	8.94585761747239	-0.190293126483321	5.60176351431927	16.5009526778954	-19.7156508825499	-0.718554699390946	2.98430026372327	-5.94920379009548	-6.45007575925592	10.2301233543557	-2.11004082800846	9.2248963859211	4.24523273113184
"g6"	18.4977076288115	13.2895560121601	4.65536304587465	7.03382632025088	-13.1801105847338	-12.4635815384547	-26.9249788179837	1.71413261450947	-3.31855024606703	6.71009534109715	0.321194208701106	4.85244881560211	-14.6144901485229	-3.66392114820214	-2.82040971713726	-9.41326273068339	10.987926323176	5.33422287377427	-8.26539128117827	-0.922978333279563	2.69353784958038	-3.20269985229663	31.3343672635208	21.5215376362971	-6.10582669617017	2.80881601654407	-15.7800761791687	15.2334103018178	-1.87429458885648	11.7637955023491	21.3190753698886	-11.0813458819745	-12.1087276719326	24.7511464730236	-15.3512621896911	7.51254870249976	14.2369675384733	-3.71844529114402	1.52216495877184	0.75891084808169	9.23934229707467	10.2764123107388	4.30640962974111	-3.07810398206088	14.4275700975617	-17.0862897550291	13.976420518209	-6.86464617818857	-6.4176115359474	-21.6446331019166
"g7"	11.1157515225939	4.75702588911419	-32.590233649633	-5.49340134263264	9.24198327814575	-1.63924333641786	-15.7383393732239	9.85845639731615	-1.14868943127415	20.7286503856	-2.2474017827123	-25.5879180382116	5.09453499137472	-0.51035623677703	-3.18096786913067	-14.4631927675245	14.2978458120076	-1.1428004373549	-7.67270185179454	14.362161431571	16.3072362900204	-2.98972889229607	1.69967516745486	-11.463958876496	-19.6206289026292	12.5072670299864	2.28441298928939	-2.8950120591786	-2.94102019766754	-11.6382923534539	6.0892541628191	-4.91243953885078	1.43202066477954	1.84957183564824	-3.42922505910528	2.38027074623931	1.2447095920898	3.91168778766074	-4.03313074222192	-27.1314609341436	-12.3731539932811	-16.2562253422445	-3.3022181789622	0.446815616110339	1.36930982591891	-5.53003257834986	-1.0844154102643	11.4288055604286	11.5933024547992	8.58675377529033
"g8"	-16.2049129055148	-3.90821084700017	9.8557624001921	8.75980637938931	-5.18243898812803	-11.7726414857075	-1.03280186062656	0.366415431967548	3.05533045115941	-1.57334404512555	12.8442423549946	-2.72074367273648	-0.875649567018979	3.69535378402384	-4.8267071262869	8.20039849244391	7.0502631797701	9.20868051758377	-5.96299420636944	7.97871534136018	3.34932745403995	-1.07768141559116	0.837370542632974	-0.836005744642831	-9.70813823373671	-3.17751878902507	14.6504846814199	-5.07921032915101	-7.28371282354476	9.19494513231635	-4.84187505078932	19.4715404950225	-3.65355594487391	-2.98437516967029	-5.1254336345039	-11.935799792974	14.7125473519812	5.69543582433262	0.688189712647494	-5.26913416126053	-9.09728937523889	1.38037575784823	17.0206398527153	3.93984077576188	-8.3741058688591	-9.43899406580551	-4.52824723136844	3.87867588441052	-4.85349618103318	-9.95144631428724
"g9"	5.08619658865761	12.5007401845683	-9.87417542941073	-12.3753822162076	-5.8952684681115	-26.2355375036853	-1.9120826610811	0.177394624188932	-1.58547178047295	-5.00179665048763	-9.70322619753614	-4.93220416220342	2.31925089642324	-1.91647051390328	-23.2819945821142	-14.2322472945965	-3.45256863878711	-13.9563231430844	-14.0174580459156	12.2970585134951	-8.74754794309477	-9.6311369257216	1.40933696717123	-2.79498813555753	1.73246817703247	2.43256087109524	1.36466440891008	-17.4378025083194	10.7674534361656	-7.0324684165921	2.00404731020834	4.28151862730548	15.2242658753494	15.9866615873709	-3.35580771447731	-21.2135935720203	15.9199062809043	-0.361452342523021	23.9191077720517	1.44580815350576	-4.83985915751403	1.23301363157177	20.4595886853738	-6.66071660142185	-16.8296231192151	-1.21570657369773	5.2281371758263	17.0088189891055	-1.57099011197858	7.83761653085516
"g10"	7.05170999852949	-1.69975022857947	-8.68184526885154	0.723148957298634	11.1123847399677	4.30824222132813	-1.31711658057161	-0.0192563745535268	6.5484052966693	-8.53070870573279	-4.98256752806769	14.588597000827	13.4272124957232	1.30896984407689	-8.16723598246693	5.82592687123447	-15.6603803177414	7.67868161326836	-0.710476815486705	-4.1382884580289	-6.43712975029321	6.55554351439081	-18.2615289666512	-4.28681443965068	10.3604165211306	-13.4452167961483	-6.84241260568924	1.52016396275076	-1.97164857419247	-2.58441323127238	10.9895919859934	7.84590947865634	3.46972508517535	-3.13846360455813	3.41997448275781	-7.32481914662356	-1.08603636731584	-1.47142195033869	-6.13247201833081	3.44628334975621	-7.8017232916307	-0.212366942165831	5.4350590731594	3.21116685961433	12.577996379203	25.160406567067	5.66336567701563	7.45988782307805	-3.69593090238775	13.6725983577043
