"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"
"g1"	3.50976046393775	8.0750758332426	-7.21646362708437	5.81226381429685	13.4506200441033	-0.1295331970322	2.92336467101479	1.82137213830102	10.9299902113601	7.05720071092594	11.6785458576586	-2.59492656378631	11.3501248103731	-2.46094771833542	1.89132551152808	-7.83125566054585	-7.74775923692593	-8.59036847431869	21.9784351783318	-4.76200572049771	-7.18680758131812	-10.7399311152242	8.26618410671944	8.8641563076929	0.751719168514078	5.12302118025574	-15.2362268860797	-1.10776536501232	-10.041158017518	11.591778488449	6.73798991500129	-2.01046091941584	-16.4984994449686	3.12591687637215	23.5729492165687	-0.204266210828252	-12.0312778596061	-6.27842465098332	-13.818504323308	-14.8974097358732	-16.348331619003	11.7876218345733	-2.29014196579821	-8.95868053598575	-15.4374818841424	4.38905096827792	1.78741339205963	-11.4267120159267	-14.4599113114916	4.84527531927515	10.6106694871681	-6.1854716354938	-1.73236174910593	1.76438486215924	0.859188901413783	1.24614901749983	-4.57318583586042	-24.5831294838605	22.3512202085074	-13.0377583147105	-11.9401231674082	-3.11550179771385	-0.236301677057252	3.45876714792365	8.00524251800453	5.8078704047807
"g2"	-0.438668903805202	-15.4742967404674	-4.7733042026958	-1.56619743956572	-13.850282361015	4.12873584177372	-6.41659181049423	-1.53813902028827	-1.57341990959109	2.11831050895	-12.5255915283731	3.43361963139314	16.2845037373461	-6.48889896631665	8.24146922572758	-1.60130851733559	-14.1116958728169	8.12749678265708	11.5594878752564	12.6042397677284	11.9112640151911	-19.6143129830267	-3.7665589587512	3.88001542062358	12.1649495076755	-10.856169817147	-6.60700651718715	17.6849929810318	-6.8684777869383	-10.4034570061081	22.9340639394369	12.000720275606	3.66551840129521	-3.95237681702226	10.153832025308	-7.79609067945785	14.2522717720152	-5.75123852915812	-3.51296169338687	-2.85074574238954	-11.6388670579703	-1.64556676727783	-2.88834290709242	7.34899812493915	8.67956901770551	7.55865074840053	1.07873117161757	-2.1820020585847	-6.08273899680925	-1.86568387637716	12.31216642357	-11.66630213203	1.95770025475778	19.1337738070958	-1.98597584201023	-10.3475482400179	4.88043561870554	12.674242316634	-4.72550852064908	-6.48124907823048	-8.08902637797063	12.7687883361916	1.23778413529425	5.63744424740367	-2.61915484527911	-2.85242618019437
"g3"	8.92087145934158	-21.78936618726	-14.2456402173044	-5.07813594835492	1.73907405637997	13.0172693055686	-7.6979107129911	-3.87347914832139	-7.76636156960774	7.61565758472232	9.26569608089044	-16.1762861452872	-16.5136971874682	-8.35622105225587	4.76824383773505	-2.42852109343075	-19.1729371936739	0.976727888373457	19.0704239511394	-3.80978345991265	0.194528504342982	-3.73560046657915	-17.7222343277376	-8.67029807868497	-1.32052202466197	1.81920858092131	-5.39916724803882	4.19079816314929	-6.40139510744397	1.7257797788462	-0.769820364844617	-16.6429946956774	-1.55928530081571	1.03388889915057	5.84238234322597	12.0104796104881	6.09998019748033	4.98109653549105	-11.7967812005732	10.846352657954	-2.28487077136659	-1.20508942299062	1.54116251025117	-15.2955596651393	17.9709880650994	2.26479806055946	15.2557697047173	-0.726288604338735	-16.3359697188081	2.45272510089422	20.9619448273488	-2.35957732202395	-12.4618448695177	4.72464723232179	7.42423186836773	-11.9419774894271	-3.6653135635569	-16.4991786346809	-3.85391363627532	-5.162500745629	5.76275510851286	-11.7732311464222	-0.0121094185021674	7.76336755398203	-16.1823444310735	14.7729513141557
"g4"	-0.481449378395237	-5.92437419389487	-8.69279225896443	15.499596075794	13.6708542650216	-12.3677645715014	-0.159429584442329	4.10521542412751	-0.160379525189256	7.31879724796096	16.2608188090166	-6.4093871574285	3.62516118975138	1.09239770614022	-21.4301512233871	-9.04198657947737	-16.0154263151076	-5.345189435905	8.44898829956641	19.6476951455742	-11.7213436784569	6.62456666051798	-3.10203459694566	-3.86917165625875	3.1612962812352	-28.229302185775	2.96700582118894	-4.96458590511003	-12.6997941067654	-9.77735605075833	-13.3056033963362	11.5121458006168	-13.1453069645312	6.77485103294066	-5.61407866795892	-5.96265245159434	-0.00748280386585151	12.0122428808994	-11.0297620772442	-5.86999902665273	8.9021078001219	7.35635609809791	-25.0086462541977	-1.76377560149949	8.92698354163194	20.425358242871	-6.66450366331243	4.0456640262916	-14.1930033183149	-6.38164390862735	-5.29555169569587	10.2290381784881	-5.18372415000656	-8.04579723959133	-15.8124097553154	-17.2517893927213	-3.26502954414838	3.06131584555648	4.08799719406966	6.37642075665737	9.72004666747081	-7.43844860230171	10.2924155104725	1.3010058872302	4.06042473208398	7.12334313834623
"g5"	-15.3239106569734	-1.44153843164349	2.89390748188575	1.41413442535413	-7.76903357700369	2.19994905190723	1.61950300199385	-7.29831410839789	7.7289869360295	17.9348016304719	-2.48887621739622	-12.2130576656288	-7.29631010148542	-15.5971393530543	2.61379867874777	-8.66440415623593	11.6797463704719	0.0427016205341086	-2.46446504086944	3.10898020714439	11.0168097338065	3.15968058977186	-14.3655783757409	5.45937063892136	-11.5909799893097	-3.27042866882386	-9.77644170546011	-14.5166123943688	-5.23393307310698	-1.16649481673274	-8.46679436503901	14.8216043874931	8.04197517258809	4.85652208980612	-1.93432500845659	0.412345996148662	-12.3222248318774	13.5635667737786	1.31493858329743	14.3072755851595	13.4285568108297	1.93189451957596	-3.72976007150363	-1.13799258849076	-12.6946623359891	11.8504942300394	9.75212099628392	1.1092721972153	10.4125308372509	-5.87038063191586	-12.0868897340172	7.00549724526624	22.1456878147164	-0.73605063674347	5.56371969993685	-0.993135464958888	-5.96555169629837	-3.96266160414465	-2.54002113401255	-30.0504302903654	-18.455305649542	0.0151276408591522	5.50735190962322	-8.83584447508894	-3.2532055846499	12.7890540015082
"g6"	4.26479407248442	-3.09530499556288	7.48927987776602	1.89971948542877	-1.05462993547853	-10.8696949626974	15.832873145914	-17.4999423885287	3.3112423134054	-8.57148255885727	-7.21213138533297	-10.6263615911059	12.2516821569429	-2.33843205780684	-6.9987959756179	-3.87090379703797	0.416766344090222	3.34354290402889	4.32402631024686	-5.61221345850425	-0.477739730702554	0.910797447942848	-10.6389214204889	-15.5418672763286	-3.64042689169092	-9.70719427054151	7.45003068087268	7.85400170235922	2.98376234519911	-15.5511488339151	9.43377575798873	-0.805818376429909	6.8417146710779	21.7639231895592	6.85791884894551	6.14966924569007	-5.60373469418108	7.36799976859916	-0.652941072654787	7.98363567078371	3.54823870187444	-1.85340438620103	7.83872932221511	-1.25275333934347	-1.42199279126718	-6.22654900538307	12.781998286493	2.79208761117025	7.0139762983449	-0.124079376917752	-8.60315427842182	5.38283179586297	-24.7042904917026	13.5288894416131	-21.1214053627734	17.8623369364899	9.42011713924283	10.0456276889008	-8.58387175308053	-1.08591102815328	-8.85396699355947	29.9645858265408	-5.61640266519986	11.0214965838809	24.0459709210962	0.0432441468083647
"g7"	-27.3491217871667	-0.479645334913357	1.8653793062153	-5.74911855001637	-12.0833454288398	-3.12484052576893	2.47767434573861	-11.4366043493605	6.05927292208284	3.39333589802552	-25.6621152556384	3.06890863406081	9.65962935196675	8.33644018088981	-7.18994802621604	22.1538958794978	8.90677001846966	-3.52838121234565	14.121076036335	3.24522995362577	11.5581161042818	1.98290459723898	24.9694333369981	-3.95411398768178	-1.38183698753323	6.5865938428452	12.0012619355727	-1.88735558010161	-9.87045768313924	6.58351174729225	5.28071464310109	13.8815431758661	11.6894816042791	6.28097078703686	4.65682883648163	-4.8402182552596	-2.43397455709642	8.69901398694402	-11.6134927504764	-4.23856548299772	10.7595996971175	-10.2013229373304	6.07983388150826	-11.5793350887971	8.12920790214706	6.69630884651822	3.39291690057604	8.84212991226725	7.04160374991372	-7.73420192534879	-17.3902390398671	1.50940177888641	-12.6911252191594	16.4280983877597	2.972806104355	1.68454453027646	13.6663336222367	-6.12527468485452	-5.0001448218313	-4.70403595375179	-3.42866731966855	2.11881932640709	-7.19511648671439	-10.238675292	16.7686137576681	-2.72542899142982
"g8"	-6.73709382347714	5.9361173399302	1.22147573811371	-0.899549931007479	-3.90788193947797	0.712995538127191	-0.178190672817058	7.60890585017111	16.712765529803	3.35323382187825	-18.7270111035948	-1.62987662394967	-6.40373078401477	8.43240398444543	-6.94167929531611	5.58454908862395	-1.08115699686095	4.50824090636682	-4.84468698659509	-14.0919581152166	22.2879305366125	7.64957527709568	-17.7089211752419	-0.0169955284325778	8.79697222012614	-8.17117359482447	13.1129710550383	-3.03634724885463	5.27282380451012	0.579133503971584	12.1506970696808	-1.77432008299915	12.6222431023812	-6.11121050735608	11.8670369754882	21.5264411417042	5.7434215299001	15.4805401192371	-6.50241252254649	-1.71674875395955	13.7049026359502	4.90299571525478	2.72806140591568	0.0941165982551827	7.19654760304924	13.8361264984996	1.27763347488866	-11.8249561163439	-5.62187888817046	-5.13550739090344	5.40249828026787	9.66311497899869	-2.07217335192521	0.29214624781532	10.8779626174761	9.23367472629958	3.03333221524974	-6.76119357305016	9.78177714162912	10.6197055260954	-13.8120431786361	-14.8433085526644	1.55049563414165	13.617773113485	6.83780457472735	15.3853890099835
"g9"	2.33050843989264	-13.2520775407874	-10.284860417101	8.09142953636417	0.963859848964786	-0.164726831493077	7.42692313691882	10.2840265593159	1.15970287371838	6.07158243750281	-12.7709148028671	-21.0378460047584	7.85327869842724	17.0313470914531	-10.3303034813173	1.86934432859947	-12.6367021421895	7.25704360908776	-1.9876732386418	6.17195481691108	-1.85231773977425	-2.92237152568571	-2.55610403233389	12.9125665130806	-10.9535526975732	-3.59660727377693	0.359458893291612	-4.82102678844776	2.41036784455151	10.2226321907597	5.41140577540459	-3.57761819201208	19.5093051148529	11.0597824363634	15.1110798151641	0.559147829732476	-9.0166435333291	-8.4283253652248	-1.35899958527368	28.8021211040281	2.72098575945358	8.60444892905749	20.4384938850649	-7.84387871774034	0.889050431898322	-12.2244447953618	5.73334341073015	-11.2270779073668	1.4287247917929	2.56170477318445	-1.26078527684872	-11.1684347719589	13.8293364610441	14.8759438116968	-2.21770925335567	5.60737235412387	-3.80539702605686	12.2666401135826	4.84509979189719	7.78437739159932	-1.37130754146057	0.60498150232308	12.8794443255528	20.1254511347646	-5.67602695740931	9.42419187710035
"g10"	1.52465674828243	3.90937168595561	-2.07602589599412	6.22432331307993	-16.4620024717222	-0.117625100026941	9.05846923659597	-2.14527420804522	8.60752844482892	-1.31343567614497	-7.73417940108384	-3.7161209003418	17.673476055099	11.7062662707855	1.27149187202534	-15.8970100431788	2.69815432404783	-5.10649587908008	3.57164066168684	-11.9110065390091	-5.36346504358485	2.84193531543834	17.6784578104625	5.34053396038432	-2.44520282190124	16.1807571196616	-24.3950536230863	-6.57244360499258	5.90354821111781	1.28899266227547	-13.7749409774498	-0.0165784192847548	6.8062609893115	-17.2878873806756	10.019634550057	6.41475566884249	3.87613931443266	15.6573409463446	3.17313797487228	-40.0166883735257	-2.51658951112644	-0.685440593136281	3.75701141074206	-7.11408400757944	22.3855882745308	8.45897412405798	-6.7569344061206	-23.2883435606591	1.32831684635538	-4.91032011520062	-14.4121521389034	5.09034013310985	-7.8185464739596	-11.6971825486948	6.5467762322059	19.1144142874051	1.75703035803126	-5.83381845280314	-4.88421005614889	4.28138022018474	11.4612991022352	17.1651536003542	2.21565786024659	-9.87973523480448	6.26412649871978	-6.25786688858636
