"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"
"g1"	12.2447401795133	-15.9558259579061	-3.25660442875906	-13.7418202081531	-16.2994097136434	-5.68286285485068	1.45824370739975	3.37726301406676	6.69118983572682	2.08490089319397	5.4824155399961	3.49888083192989	-8.55546447764249	-19.1936730979091	13.9940423956445	0.549431396946755	0.90054979318452	-0.103120693084088	-3.18760264079264	3.04522274986587	-3.81417846518557	2.27730303587303	-5.50525628865708	0.0293694794887804	6.10432867017731	-13.2291424731937	0.21478522929048	-4.21430380550254	-5.8169384808238	-5.83751682630299	12.0890096224253	7.84234986840753	-3.63826276208818	7.93464783055038	-4.38429901120211	-3.27100171657259	0.425930605472211	14.5333237256538	10.4758843841241	-0.188842055166595	8.6046064119084	-7.16933219822724	4.69678221539529	36.454874079183	7.82157346410737	-8.67056600976186	-5.20166958165322	-6.45311460078539	-4.209182060756	-2.67630123857837	0.683133517065271	17.3363366713601	12.1969980594473	9.84037693378346	4.67525361431237	-9.36636408499295	-4.22859638859763	-13.2492408822762	-2.58494472984967	4.46598308306813	-24.3562023625382	-1.10611528318059
"g2"	-2.56185287682321	-4.6053548819735	8.22039758909718	10.0062846089878	-20.6550729574285	-4.26893159732477	9.60075861769096	5.52506995723618	17.3057573032609	2.96008304097957	-3.20440048967592	1.84465625477457	10.9411268861347	14.3984034200482	5.64346345787924	8.94043953011295	5.86926862462208	-5.31411813351507	-4.596539435747	-6.53365616913358	1.13461342717936	-9.47256235238859	-6.29875437727299	-8.19541644423901	14.6372912067731	-1.88842329163236	-2.63082532861022	7.27923799265362	-0.844544041430661	2.84767000094405	15.4398664423211	-3.82274153909472	13.1798010407348	-10.1725790794911	7.84898480663512	3.74973406188867	-4.33927439832829	10.0964484155345	0.112182825416276	7.5737872547711	-17.6816857940086	9.19002023654245	15.316099734535	-4.55796802944595	17.669390018692	2.35187321357603	-1.88393723426736	3.14509786357447	11.739920843951	8.23152977935673	5.8491696947946	-10.5814312024095	-4.11088061765503	10.648212777646	-2.81103614068573	3.56086373573543	-13.1923400824162	-11.9125505697578	-2.00264873009177	-0.0485757356738066	7.60826770602472	-4.42846095000207
"g3"	-8.88296705146424	7.07507973503116	-5.92277853481699	1.79592717431887	0.678788038765954	1.88322329119215	13.8135171288489	-2.12032190052339	13.8459642806921	5.05277924113652	6.52962501071545	7.98618890765091	-13.8460252922044	-14.3119292377145	-7.56553215039961	10.8193081846828	-2.52515640381643	-5.02843438949605	2.13975036388354	4.24561553520555	0.925037609744038	-7.13161782794057	4.19940078452287	-8.84229840856519	-2.29724168667533	-12.9315407463929	23.026455310407	-17.6559877807412	-10.2401870734274	1.1244562606977	-4.9774162356446	12.9124743355608	-2.72106644752775	8.78023550970604	20.5521604702675	-11.0424821877258	7.36729270936103	-10.6502161529148	1.29558267002924	-6.57314850896271	0.268070497979821	3.78857697189923	2.34852271586605	9.86437054470101	-6.23004809335223	-11.7218677561677	1.54923383319633	-3.24262116864439	5.26549182157796	-12.2103238408695	2.95183004266923	-8.16672344437854	0.300337923680246	-12.1848876711863	0.273942539063962	3.11397297880601	20.2293138784211	-19.3071990451974	10.7598362807513	6.36902291176922	23.3202400888516	-2.34408702953797
"g4"	19.7708053580366	6.48788612473911	0.733868373148162	0.377308708911419	-8.31669054377426	-23.144216242835	0.133109243944773	12.8363777779229	16.8931784386626	17.8064938046103	1.25137058401253	1.93785172988085	-4.91321663933194	-7.92673408482255	-4.34171643684689	-9.81908084685592	14.093638232465	0.0387569669691563	-2.32792667248807	5.06463349881598	-2.67463245208106	-3.71148447556826	2.79940804694986	-2.85642458368633	9.62820563879042	-15.5522499904314	8.70870304101125	2.07042663847512	10.6689238620519	3.50360553505581	11.6891928146652	-9.83166838266229	-6.10340827750275	3.84387151914317	-24.668501918497	1.98543171697962	0.661298168644597	-11.5947179487261	0.7059491134947	-28.7849119929824	4.9978285942432	3.67013357080083	4.32550388598098	4.81504146507867	14.5581452002991	26.8684715486443	-2.32852438160683	-11.5171359087178	-15.6849418627791	7.10444241703127	5.94432806724923	-22.8012794854848	-1.32913034649464	-10.4495948976942	21.1344978140139	9.94324993406334	-8.40773281779193	9.44917673948587	6.88524978054624	-14.9363054667222	-11.9315191758686	-3.21276479603577
"g5"	-0.146115769776653	5.72106791143081	9.81508347065279	5.24411716975851	5.89966466366376	-5.91169217223665	1.54477486120511	3.16792523308441	-2.48254846489241	-6.91602545297582	-0.480757887400593	-0.982181828809237	9.02243631352831	5.47185290615185	6.66256150828869	-5.65109913119267	-5.16534391044685	-10.7570168651232	15.0930691244568	-13.2747870448269	11.0708810028535	0.653861221789097	9.43892269547117	6.36503629735464	-5.23620495776571	17.2092961659819	9.10219018232201	4.21018853122105	-8.63121668197516	10.3918401516084	-1.16381755413752	2.26921520273035	-4.92041138782816	2.54002086609037	0.916757314467182	2.00986144924857	-29.1032310978121	-5.46731853661839	-15.4916354501167	12.0063679719376	3.55595611238635	8.14697868438185	9.07829973794397	1.14286512612656	5.16998703430029	8.08214370659435	-0.578766117199546	-5.92266377754452	-10.9759708999302	-3.16655732111977	9.70351558057176	-2.79168703202531	-8.47619553661529	-9.27206780200786	4.01310575419157	5.53542083937955	18.5059800033484	-8.42158117679626	15.0610568925724	7.45276502566791	6.18166620594921	9.83670126638474
"g6"	2.24704932600459	2.74694305481133	-3.52177513749437	-7.97152727432554	-12.1177605096016	-1.26366804198128	-5.93667431467901	2.45171549212968	5.59291598443804	8.80794775712349	-11.7068637777011	2.03762947785532	4.63761895032522	13.561536528739	-10.0862285985598	-9.21484457318155	-8.70509667909032	1.90650368744185	-16.0210307153413	-7.36039194843044	-7.05735535056206	-3.6636061009755	0.416032766106194	10.7290858242569	2.28479272255862	3.09284514480578	8.8603247915152	2.88185608319639	5.0970608429247	2.39320802973448	-2.72954056044722	-3.2134490308735	12.1455033818947	1.28730682520566	0.895491256377196	-1.29998963695696	6.83317999711332	-3.32482572718822	-15.6130395890104	3.07619600226947	-4.11904081297025	-4.96873445325948	-1.46765993116197	8.04302909738923	2.45108657373607	-0.649236182900247	28.2103236059347	11.3926234165608	-14.5412379590687	4.8140063749531	11.1207198287379	-1.00263306104291	12.0144957498411	-7.03321837452757	-6.12607188167103	-7.85206075400039	-0.153176927210644	19.2452684932362	-2.69236971439038	-13.0778566052693	18.9864917048564	10.7699164005275
"g7"	10.7871355061216	-0.768908876899423	-6.0043929614777	-11.2247045890255	0.869087742990911	8.79894788434692	3.07356074247594	-2.50616715669467	9.59127415913815	4.95948121684462	-15.9216267332998	4.05950107731788	-11.3966282342856	-2.46660424710581	-16.0413317553159	1.56427368786787	9.30580643660227	14.4954108415256	3.90405255535997	-3.06948107166768	-21.1418711108542	8.88700506163803	9.20482807718949	-11.6104497193335	2.52867639788439	-0.847625081814944	6.0419589860895	3.53270392896691	-24.283544021936	-14.9907979756986	-11.0154788259565	0.686076564987715	-15.8046135391973	10.5583265469484	-7.68411672344072	4.67608114926703	-4.68008344147297	-1.97652503483189	14.4295973876961	-7.05169502303869	-21.2298849084844	6.08880382557449	-16.753767992513	-15.182913421442	-6.96304212630076	18.2660601349871	-6.00261338795475	-14.1088438387555	-3.96915204050499	9.65522928384864	6.38117785745892	6.93701957702302	-4.67280137162031	-5.28787751805028	8.15406327502015	-5.83607994894714	4.97608266958055	10.8715691688852	7.43370829728063	-1.06902099858769	-7.69852535453592	-2.86053985076307
"g8"	8.87497035663507	-6.25023196188273	0.467739424603518	-10.8142167056996	-7.46095757328402	-5.7061032057894	3.61233301582781	5.92347345619992	19.0583050511234	15.5449851033434	-1.55420259392724	-9.12732869626778	-17.6862835967421	10.5037777605801	11.1145841051176	-7.76556100008168	2.75866695547893	5.23794466533436	-13.1602669026162	-2.68858527142689	1.11651891135127	2.74849440380082	-22.2930454699928	-5.90906056378922	-21.2180894237619	8.0051801805983	12.7008626969779	0.587600162438491	-3.01278883347105	-2.30565232329599	-16.9821834561102	-9.00328694037461	4.40626420354837	13.1005747760913	1.6998566043339	11.3986572796337	-19.1015341347528	1.79500481118752	23.9278952147649	-14.9753150047327	-10.2514812019716	-4.13755278814996	4.21035890532728	11.2928833347075	2.63153253082311	-2.771193158765	0.555363875531909	-0.95473127849327	-18.8341109058164	2.56054546652726	-11.9262744297149	-5.35818124969344	-3.33655287578841	2.5938241968252	3.1547249164665	20.6798850094611	-4.93732700800044	-4.42540010851914	0.794165558883721	12.4653204695952	4.15825401762378	-6.6891798194972
"g9"	4.33361410319138	10.4028592559953	-16.8469570515693	-1.89759546159317	-17.3663210059526	-8.45731869231155	2.70002502851934	2.19024069233872	9.59135495071965	1.69480262675065	9.30264594882762	-10.297675670931	-21.5103677153322	5.36125766207379	16.8232065018545	-0.219475439062211	3.08458707650337	-11.2661808411774	5.19628164570277	-4.31344087868544	9.61859511370842	2.26787406305276	15.0374709555873	-2.67298171728285	-5.98377926692287	1.28056916934702	12.0906586103199	-15.3203108859082	18.5213560065053	-3.98346433747895	-1.21170753101244	13.9128412754776	0.246745918152718	-1.15173222421333	-4.53583352158247	-6.54508241057733	12.8117512705259	4.94131575124528	-15.836751384534	2.82232935229565	6.51537441082864	8.68092817426488	1.92118086237323	-3.114198724976	-8.78829654702866	-1.74683608134766	-9.06819037702486	-5.30342287688751	6.88744106856128	11.5183355494311	-0.558302038046147	-16.4060513496767	18.7494169642517	-1.79504997017646	5.60330265022101	-11.6206412910111	0.254433526591808	1.118954657497	-13.9956238426842	-0.0941353070731245	4.16261054581691	-9.35645660143537
"g10"	-5.46361507656522	12.9213279764829	-12.5089755197679	-0.0442719772943722	-13.5256425205346	-5.83590627850427	14.901496401026	-1.14520687917802	2.7890543869102	-18.9047497899359	5.38698051007833	-3.30387316303339	10.1436293486565	-8.99488035377794	-1.33635078893706	1.9360453097708	7.20622672087587	-4.84342071303143	1.9046070423295	7.32958530907494	-11.3627296779838	-6.16405896374228	6.72475785459143	-10.4079124886055	4.93997641994724	-16.012940985952	-3.20674235548127	-5.81087249190935	2.20022543764042	4.24328793133128	18.8740708616244	-6.08728675013543	20.4329693954681	3.25670869602162	-5.61874762014844	2.5591510718449	-0.505827743507626	11.0624005016987	7.51433889688119	-9.26647516690083	-5.5109351117533	1.01958801412418	-6.50201212026515	0.90554256386346	2.18058322277717	0.607569403467642	1.11678195623739	-16.3314571421876	-11.4295417439766	-3.90651429438006	-12.883207501141	-11.7770281792841	17.8838518850398	8.57742919148763	-12.6454809742442	7.12524742439615	-13.4577132394949	2.29355174373334	-10.5917876311468	-2.27076434402754	6.74132279029299	-4.3318144635417
