"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"
"g1"	-10.3155653417618	9.51183298429162	-5.27968470957953	15.8963135303709	7.20728505960007	9.79820080045315	10.4056717479767	5.00242228290075	6.06670325600401	-12.8690344017791	4.77229512167676	12.5746815246397	17.4731885411904	-6.16297926567117	-9.07339106407552	6.17206084674291	1.49765386251743	-9.48386328958385	-2.96692069935533	12.2856996603991	-0.731028234801801	1.4384779514449	-10.9947613584356	-8.36002172070677	-13.4648847043176	-4.85272062706226	18.4708789806062	-4.43926410779827	5.23402171648591	3.16389078188724	-13.7552303078415	-4.7444646024369	3.07293977622101	16.5997358224737	-2.51322684696805	5.99666526876258	17.4365207902684	-1.11228066581385	8.85770583637276	-1.29896256749821	-20.1212617963639	-12.3269984623422	9.6677391331173	-1.1322461983232	-24.1575441126307	-23.085781254898	10.2045226992989	-17.574528026975	1.20244697046192	-1.6927480355849	-7.38776486801998	-0.319020427764871	-9.30245153786773	9.93496922878156	2.40801498469204	5.2616053205994	6.19343203318497	23.4159751197706	1.5675047890211	-18.7785694608398	-22.5585757084863	-19.1399196604516	-2.18052949318105	0.00548195279379017	5.09048641311639	7.44579149055724	11.1044201178479	7.40627337201257	19.8684902621827	-11.1681521002448	2.60331994367996	-5.94475338785946	9.02323721254615	11.7610257012475	2.53649650402932	5.93090667072454	4.42696852241916	0.691489340106156	-9.66323489158134	4.09596852163598	-10.5041284223611	-10.6364793120181	6.55050942683735	23.0822586594084	-11.3730312638648	10.4102508863021	1.97662925345343	-12.6501382403094	0.909452728014548	-0.669999605486989	-6.7797795421212	3.69252745015117	8.95669944194085	5.69137861089656
"g2"	-7.57422842514253	7.62511591047184	-5.16186179226529	-10.6879544046778	5.67988319231941	13.4327586160678	13.2168336362947	6.62712684956823	-2.77287388833971	-0.810836715095613	6.77227543082443	23.8465313779633	13.7443393412869	-10.975102542118	-13.7653908266526	-2.41292284172651	-12.7349115172496	-9.62332415434009	-2.4244309826634	-2.58654154047393	-10.6844057079203	-2.83349522951247	-0.891204301617431	6.53652421276574	-13.2149173515412	-6.59735046897212	1.44964518198529	-4.04790532832132	-11.310356907989	-16.9264883575182	-1.23512930600872	16.1787353384073	4.40583157737887	18.2472629447574	-5.37758668521329	7.16423419517273	-5.68267860102397	4.54773142948856	10.8791872528961	6.7828591499152	5.40973742644056	-12.6760501951531	-3.26038053685332	7.34284652557554	3.55794564010406	-5.47058791879633	-0.087661577606159	3.20374475629251	-1.97982432260412	15.1091118412061	1.11187994068008	1.32942194201044	16.7369630627122	3.18075767941304	-17.3964542142696	-15.548487146313	9.67431493992624	14.7868954362294	8.23733277175344	1.35905669967165	-0.775744063978814	12.6230173392412	-9.70107866088548	-4.6802713056646	20.5088800381578	-3.38625626272919	4.37150934676525	-4.64995586728149	0.2753571418035	13.1948950416037	3.29489152843846	-6.41284472817601	-9.09770264306016	11.7846264128292	6.25041106769083	-6.58906572431021	-14.8231287641668	4.65519814737446	-15.6618545966617	7.52103544302963	-6.65179300330776	-7.81356176944207	12.3532159730346	7.53853280480937	-11.7730439608298	-5.34415846374721	-2.75062268832307	-7.36669395367019	1.06223119868822	-7.17790752270689	-15.5141872242883	-1.59301094698572	-2.78330686315879	-2.36895633490705
"g3"	-1.19101022669771	-1.27284819898977	10.2109047967277	-28.7137183189824	8.56712288817779	-6.67688921676518	1.07147630617117	-11.0564599245562	-8.20147515074672	-4.09072120811565	9.16631769323348	1.76219551657215	-2.71863664869975	-1.82974737676565	13.4313993171524	5.90654163625202	7.87341837272999	-18.5937379528162	1.87480794365684	-7.43874676263888	17.4122656664853	15.505443652266	-9.69754987342123	-11.1500915312802	13.3024177733413	-6.38141811191942	12.6654982115649	9.61443707652016	3.97324091602799	0.873630485951127	-8.8642307376515	-8.80529305283804	21.4653743833103	-11.3773385836575	9.68109532639862	0.488387722756779	-8.45906670452703	17.9919422263574	-13.2686158721421	-14.4787440780998	13.9375162566654	18.7165077244774	7.77199867432736	6.17119539562047	17.9562371799479	-7.4066587154692	-4.17685229511096	20.8242523794413	-12.0207902727796	20.1639423553819	19.8303451944872	10.7567204996407	3.6947346291426	-3.3980199771852	21.7856136831883	7.8089507062109	-3.72566914597319	-8.00239331091854	-10.3293667630563	0.572783799323116	-13.7020484326519	-5.94934798692662	4.17134776444108	20.0625200731525	3.61253439247438	-1.40337865073371	-9.92591154061378	6.7190903871408	8.71358257853421	-8.83559135797045	1.47374708469918	-5.77906529306086	14.8512793440332	-2.1027885852328	-4.8168911359762	3.91011615587457	4.556407366011	-5.10770978338744	-6.4351690899416	-11.5018996729706	-5.68034742890072	-8.48031722463637	-7.50074102539019	-4.90468769170517	7.95134981741139	4.29496096226905	11.464699008822	-3.19198692259691	18.0491172614276	13.6784382796162	6.33005632292547	-3.34371852923177	2.99281728114056	-4.61559216731574
"g4"	1.19528388081022	16.8577778450218	0.359428659758614	-3.50621896402016	-9.59565546926187	-17.8927280121828	9.34907691442172	-20.9142630252889	-7.58119319763902	-3.96961842000144	-1.94038614003414	9.59521179911386	-3.33927272936727	-16.1143694398579	-10.1176757021427	12.7786957580952	-4.87344926956801	15.1033946924557	-4.22389100360809	-17.3178725579369	0.844801588921353	-1.43143055424742	-7.79768521800922	16.1443359542166	-6.26546600554592	8.3353872450515	-14.3182612077565	9.09404489812746	5.00428871587937	-4.44983955347062	5.35454047969017	-2.63575547171301	-19.8690948713249	10.5161359243413	-0.498213787829817	3.85443990245242	16.4973384904405	-14.014368820285	7.26491629319747	12.0997572441015	7.86751233517529	4.60478946573805	18.9794904746809	11.7659586301254	15.3845560672488	-4.09771559604532	3.86942026326566	16.491315685344	-9.68918682351987	4.50646135096594	-14.3329501426606	0.0778414953593461	4.9575901219696	11.343827183831	3.51889553383755	-3.9891852904283	18.0236425746316	-3.39791380130769	14.4218027864694	2.36882415100708	2.97751975963836	-0.018140968170396	-1.3822627194687	-10.3468893592559	-8.9583142214526	-0.15521553495997	-11.0340100268933	-16.4222733695954	-4.07863079658696	-6.53100283905064	3.48098106276801	-20.2539794360953	6.64823242467156	23.3871411518716	5.22976826672212	13.535401157478	9.43758832212903	-13.2087354730376	12.4397029102541	1.44000865017689	-4.39429576280296	2.34636005811923	1.18342084124829	0.435537796668414	3.37651262605068	-13.4376119726047	2.69775152070712	-15.5300277036127	-7.47085986546598	5.30596971708192	-26.5484221376521	-4.82509371570837	-7.08590133915575	7.10297444609366
"g5"	0.0501892829265225	1.23828695082566	1.60097171711112	-1.06932530027028	4.16965696051082	11.3511893394448	2.24803596303135	-0.875950691909498	-16.1464632766152	0.15629113313084	6.50194491904709	-4.2499583460688	4.56091604709348	5.39970685137518	13.2436067361811	-5.95413459273992	9.37165727858486	-19.1630049380972	0.740936778141479	9.92129765607388	-1.69957181016851	-8.5653238275084	-25.4157536080986	-7.31393327407183	4.8233585205496	-1.45801353344317	0.148837601889697	7.09497786344645	1.56842975551426	11.1485414703465	-1.40059087978357	-12.9952789185503	-7.45414397071203	-13.8380440484675	4.91815112441826	0.678327073343037	11.7109226393518	1.34507654642916	5.5436258049015	-11.511782883463	-11.8717517185742	-6.14689812243722	6.09867265637804	21.2370436350601	8.3833033617637	4.90559806868763	-2.62653654669936	3.53261355508817	17.5663245999377	19.2823642856472	12.4075321627253	9.72356087619773	5.21338195833964	3.90062831092407	-3.42179011453944	-10.7246053649917	-3.8551281921737	9.87786491047549	-6.42801348955731	5.78537256996938	-16.8228103280349	-12.2229865365658	5.07249790248991	4.72328979631354	22.7294003959066	-5.24216479316231	11.2694406074417	-8.87116742708176	10.5157289569952	13.7789002975563	8.11460297163786	13.5297817352579	15.3062315438396	6.17788895476382	-9.73188264309031	-3.35145256423731	-10.0637712952084	-9.21522618372706	-11.1275202867963	6.55146040873595	11.4454668155715	1.13047942824982	9.91132174143796	-7.74389716378656	21.6285274673387	-6.70049213019515	-2.50354489439997	4.38663161397812	-4.78569355334859	9.86252853585727	2.48641595241186	-4.55985020515168	6.16657550771165	8.3607963474347
"g6"	15.8452754580024	-0.103976222062071	7.36140496146153	3.47930639835227	3.71319130315016	-7.25214141923467	-9.99334861183772	5.57368846316506	9.56308737001965	-11.2379387604865	-0.282931372299254	2.04468254409283	-14.2919675773318	-1.02995121374658	-7.12044478713483	13.6019657724811	-14.0218060451773	-3.48474796278683	12.5940416640955	-15.221391184095	9.95124570700461	7.55749218261883	9.60301586606446	-2.19873142278705	0.689474888624972	-10.844080635281	-5.00143383566903	22.6963734435164	-15.5967249859278	5.66041325457842	-4.9313078021129	9.51240837806613	13.6751927308559	-4.55530575434268	-1.97053371585553	12.4035187961152	5.20527983970507	17.4744995345144	17.2685277355457	-4.66529229122975	-9.96703926893471	2.13290721752038	3.39416746853455	-7.39842966516073	-13.7877491953491	17.3380797979128	-9.309503151572	2.35411182198319	2.39934438891927	-1.15923806544958	-6.81869826158101	-2.30386330930205	-5.87439694794972	-12.5207718000315	7.65239558594121	-7.2716745287251	7.00103561831846	2.03434915301945	-18.2364800937328	-11.3314581559208	4.44844847982485	-5.03043912588554	14.6030543745785	-5.34848810998197	-3.32926300521138	6.23260863033821	4.76300462578024	7.13881674964736	-10.1702519568915	22.5850981786219	-22.7231503227944	-16.2305284479356	12.2167360274262	-6.808082714131	-1.7745625547904	-10.0237021206011	5.38469161751851	-4.55530219601018	11.7199379540558	-14.8360584318348	13.2699957871565	-8.70119421535045	12.0042802249856	1.7705034905877	-8.47952269214417	0.929548863081724	25.0710426636122	-8.0304635795159	4.20282697096095	13.2922095977872	2.1050015518746	4.06504724111198	0.548210198157548	-1.67432571990396
"g7"	7.75870112152217	-5.66049179512394	-3.40167723844528	-2.94735648682605	-2.89593577970932	-13.7283816535852	-5.10837374229905	-2.97924231964675	5.52859437394519	9.14297801306518	-3.78244868761308	-5.87527152581325	3.94815701294396	-12.8135544750289	15.3129899657832	-0.946051474056677	24.2627626921189	-10.5961892267509	-4.15813772917688	-9.38692949652802	-4.5966947034143	3.99600089115448	-12.2337767169505	8.44349783233826	7.26367631570163	13.2587343537769	-12.3210631898919	8.24813755261864	12.2014715568848	7.77243025204235	-13.6923811897783	0.374857247738161	-12.8552725998969	-3.00693888769465	3.62944825771747	6.35905505354306	-7.16745326302395	-13.7100992791065	-11.5674031631688	0.579537621344079	1.7754175423303	-3.93075077787049	0.325111239700421	11.5323592054603	-11.3655496760567	3.4136789850642	7.66999746953312	4.22672787897478	4.80724587097875	-12.6020748181265	10.3921723018024	6.97844005217888	12.8565973447755	-0.741654044616805	-12.4737943333506	-3.81757374964997	7.06440645617338	12.7002201889749	-7.92612067397448	17.429779948625	15.9380371592833	-5.27952289164095	0.239292428411084	0.155343630554931	-3.86407482766902	-0.817491023296678	-2.3473950061838	16.0837185463325	2.04654992183291	21.7382815723508	-2.31454060020767	8.69166640200883	-12.2298872809557	-13.2810171240568	11.3889749893789	-10.3975626595862	6.06098127927402	-5.50971963527358	4.11701642410331	-5.18863419922487	-2.07025659461417	-12.9625165948551	12.8938779558846	10.6605321005855	9.13187687322952	0.661732647763361	-0.2518994758286	-0.833528996236335	13.4037786763024	-7.77502297226033	0.86733661196269	1.12675136458847	-6.80932443599356	11.1194074813564
"g8"	-4.87499506705869	-13.0556898365298	-4.32375880073726	-4.10647140698567	5.16950611828008	-0.174845633173545	11.0398701419784	2.11346391766097	16.8104993753838	-8.96061193704906	-18.442024057015	18.2277157562798	-1.27621336379604	-9.59299087082453	-11.4890257255725	-3.29959319768161	7.3552516534967	16.7243990948335	4.97030138155433	13.8529418237718	2.69712841554037	-8.39636565605591	-8.11474716222343	-4.53120420275809	-2.14057426019981	-4.503244836901	7.43500505591203	10.6647355608649	2.3443654785509	-1.99534378747279	5.0257298841973	15.0473686009376	-5.47360832539897	26.7442449731704	-10.4590345414985	-2.78261954274908	-3.60014956061778	-0.189062188484952	11.1955193770956	5.00168198533476	-0.232324747661334	-0.241958280268103	7.88601546366598	-11.5312724990152	-8.44700917943908	6.2898848402987	-15.5222079390874	0.100434721749489	22.0692672089138	-0.146848787032271	-7.98686053217443	1.90609525295479	-24.6637003243543	19.6041676759366	-8.49399231868492	11.0828325280781	-11.0048008507936	-15.2599964805794	-8.1370271199604	3.10766688803081	-10.4469315998983	3.83043488449668	1.58165818908915	-10.4626351120218	-6.46767715488215	-2.25393751849948	9.11313222558102	11.7892361912407	2.4585396842793	3.08078708407675	7.39953368971846	-17.1769007998484	5.21664930601428	0.596179992659451	8.31778176067225	9.52177349398618	4.43373336569317	-9.450815815867	9.08212177369057	-8.50279368917214	-11.2898280448116	15.8780026877895	6.34385318637936	11.2062170563179	-3.87865326960273	6.17373577006398	15.1955436578193	-10.8842742237036	4.0869025948389	5.39257316886912	-0.803454597931948	6.11932192307636	3.87340478709485	20.9127785839107
"g9"	7.7652146844223	-0.452967022364794	-10.7618215156429	-1.25024123639295	-11.6514881339608	-5.41443050174125	-5.19935635395108	-3.82409346616956	0.502170887889339	-11.6659475489256	-21.6801580890137	-7.61439280982423	-3.78077316810401	-1.16106042289338	-16.7568520170235	7.69049460791623	2.26868751128512	21.7649315687674	15.7653726434837	8.90998442108793	-35.7709505694654	16.7366046637613	6.11870175717704	9.70398708435974	9.20558468221474	-2.44176234689205	-8.5711388663243	5.1672808210699	-23.6071374589677	4.16606867723683	2.7583816028638	5.82381150349608	7.13624010218681	-0.24914687510984	9.07114204811398	0.703861707085785	-4.51114994146118	5.76585848212495	-11.6353176778127	-11.311091727639	-11.3207564515565	-4.99645046760518	-8.45922566053122	-7.53378606775835	-5.13506032164315	0.25538801916368	-20.6528180533624	19.8507050896094	12.8623079284797	2.81630405479113	-11.7729714320263	-11.1614418986244	-6.85020485117312	-13.269990074259	2.0460754380127	3.17682713720573	9.81637717020165	0.528575099834953	10.3594361871646	-9.1232852772823	-1.38973055860993	9.29246261400429	-1.53226108324026	-5.66348597000907	9.68371416077412	-8.48054945328575	0.350565215723522	4.73923407647269	10.9584380614039	-16.0727205978315	4.24107702648745	-3.76471051771252	8.94724914768004	10.8675097830728	6.77371768550563	-1.34851249070469	3.08220069523427	-3.24829660126121	-4.97874077037224	-10.8520101914361	13.4201811140613	-6.79498930716452	-11.350053956087	-11.773338008342	1.12069217073775	-2.84518676705331	10.5866502748192	-8.26752697714527	6.68133526715923	-12.6518885010071	-4.59325266999005	-32.0448627469698	-0.0511672027761164	-2.85693515571953
"g10"	20.6332560395977	-0.715189974472648	-17.7078679160563	-0.955915415649516	-10.588714330912	7.36528911274109	2.83138905706356	-18.5988737579075	-5.83386261372213	10.2324046684898	7.76872298369055	-3.64688401060327	-17.9178159792765	-20.0280418433612	0.981680877534263	19.0079828582189	-16.3982092676669	-0.99667107375266	-10.9394520650654	-8.81157082424567	14.1793535508608	8.55068325540662	11.3660374298261	-5.4641293098952	11.347925370936	10.5038176709341	6.98069162568114	-3.36351756290026	-11.5243351424901	6.504217287341	-5.74342008604978	-13.1588476634874	-4.66586201364642	4.16695362051922	25.311653046215	2.98936828639063	-1.72564402635493	0.128949639631611	7.04336239317695	23.2511291986432	-4.73123463831879	7.5015046675509	0.391757000652637	0.369073708069091	2.75158923785195	16.4857306155481	3.0210168144193	6.06999149371721	-9.08815587085937	-7.1553471870807	3.69163112486529	-4.62097578465955	0.763831614463469	16.1079965349173	-11.2815426031076	-25.787134309013	28.6054544070993	10.5461326571846	-2.15503716789837	18.1839509350456	-1.70079856077788	5.47868474099208	-5.43620023855457	8.632881155599	-3.86399237295994	-0.974408893029711	-3.34557552944169	-6.04760555124893	2.00807251677658	-19.6961521724983	-5.78546496226948	11.463720544079	9.6561968261339	-27.4726991476166	-14.582484743748	-13.1732369262712	7.05532140491272	-7.71912689019225	2.0842887795778	2.14467782933385	5.81794479520324	4.71677333085361	0.412411926397334	4.57536050528843	-7.11842745421859	9.96804731662288	5.97830222344325	-0.0985548404872583	-4.33188088703304	4.96039265093529	-18.4924964391127	4.42733765146073	-31.9971837997434	4.04071888289104
