"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"
"g1"	1.28139801076569	-2.6987429957577	-2.13661439516584	-8.4940473035634	0.9875598322949	-13.1464336986144	2.83086891473812	10.9331945135814	9.67301284569019	1.26010840854362	-5.65414569344671	16.7214357132839	9.04844335344677	15.1235294677531	-0.456430825094993	-14.4923828967563	9.29258119767612	-4.44304168689982	7.98670113208424	24.3758966272365	10.9602624802714	-15.6694147111077	-0.102479432457499	-5.95678091610842	-9.33546909586913	2.03807489187901	5.35879194298335	4.69506535811004	-10.6065165334303	7.94250748642694	5.57620843101385	-13.3950993691522	6.12053572564544	1.69915736825525	3.12460531326414	32.1216685182412	-12.3405715475045	-7.36640229401658	3.786382778316	8.31086353971068	12.2143665146278	-0.67536189467473	-0.54349318932338	-1.76524145455815	5.4536496798535	-13.618857776216	-2.5382416073838	-13.3279608516762	-6.1896587991138	-11.4782160160892	-9.95460454993963	4.10339057609637	14.8121783805589	-4.53398074127198	-6.16198854596711	11.8930508413077	-4.42512789283399	-7.61876505390521	2.27341844446501	-0.401414764807485	-1.30173092153861	4.7362094172942	-10.930933086635	-6.43784299955928	-2.30237447835025	-4.62194055410689	6.21045735406813	0.702101048414697	-2.18664863759851	8.20409022864913	6.00030384969583	-7.74684964115096	0.740898618133537	-11.1842720477164	7.57542076682307	-12.0249067737055	-23.218602555723	7.21299300121224	0.762540637167641	-6.20308923776176	-4.77130018836881	15.9000350085137	4.02790701954305	-8.02793594157293	-17.057731461167	-20.4128343076524
"g2"	10.4359220734096	-9.36069903883552	7.26147337355325	-14.003912689669	-3.52063442151018	12.2272632016621	2.47109267105329	3.29156339166206	9.42853375208986	12.7691942818332	-1.65816043923605	19.838282422577	12.8839586011472	-0.117973224226126	0.262703033286303	18.0483100381476	-14.6568324865653	-9.6839492062814	4.55088224876436	3.31956803751444	-4.6703538334564	-6.8195443930912	-5.7051967612146	-0.76931270464301	10.6273820292914	-11.1976094493392	-10.2209741090227	2.34810425123926	-4.58300564863848	-4.51163970947581	-2.12899943405492	-13.7110375743827	-1.18856781252558	8.91503336473355	-9.8745344277839	2.148902349827	8.84604100560272	6.54836344237933	5.18693320272398	-8.06577106126853	-1.75641890414083	-6.03772222895227	2.38076589534679	1.56957596596132	-1.54180044861354	-3.22822291272709	10.7740976684394	11.7079707473562	-7.59002311474468	-4.23009849594734	16.7617790886894	-5.69472078322611	0.176246515638337	-23.7191366329984	8.44095701994696	5.96909540696636	24.3686578581788	-10.7788923116296	18.0796045960492	-7.56183711550644	20.8545725830921	-11.6241774488986	-0.664936797605058	-10.5191506073488	8.35759658621201	-10.8131130266545	6.28167940715109	-4.131653484132	-8.56263557935438	0.953634356360793	-6.0430497211631	-0.93535661457882	-4.232738293575	-9.50297933683736	-3.96404753016414	-29.1954582593413	-13.2438438488425	-0.978570562668589	3.167276902264	4.74748074776384	13.6219277941768	-6.71760166445066	1.25462658545418	2.62772951984212	-9.93222547722716	-0.362907181678677
"g3"	-10.7230658867134	-3.24317728346906	5.09129792797716	5.52194790898111	8.53423795836014	5.15760907901459	15.645825378134	-20.6614869589873	-2.90880922262386	-0.361593861318879	-7.70797523734007	3.90172422837823	-7.69590201640401	1.86309046276317	1.26378422550732	2.94899780762767	-10.3531676383424	-11.1862071500994	-12.8351845756189	10.6301407819498	6.01285174490168	-1.5509895180778	-3.3638201176068	0.106402218171582	6.98546104478359	-1.07762740433345	0.61772495726673	-0.560721655819735	-6.48686581949127	-2.05119173495226	-3.14902083776235	-0.416943692540009	5.0444449117813	2.03963551645842	7.91804730746613	-7.92196432380367	-1.90027168413273	-0.391973606602901	7.11381703285739	-2.00403765145581	-0.20068671240311	15.8181632360328	8.40943394835907	-1.30509172397009	0.261950029756084	3.23983657979742	21.5300239989224	-3.06011197341714	-8.51093416121977	-0.499289782083289	8.61996816385304	7.90856570583298	10.1179684153388	7.81429837616493	1.87038446809634	-2.09947176341781	-0.673266703308851	-9.3747074761791	5.71786439383596	1.47730226590184	-0.863148721180454	-8.92848644743779	0.681961499031016	4.07791470704806	6.56055623492562	-9.20977237077252	9.67223215916104	15.3156298377676	-10.7208679332377	-4.45141273844843	-9.42346081036312	-4.18231310435017	-1.98840759844657	-2.84182619074255	-3.03639028572183	-14.3135898842825	-8.25634067280549	-2.12073508206761	-13.6902930102363	5.62674339464548	8.24835518428985	3.88076136568498	-9.90851502216802	9.3304702473844	-1.76079749988618	-19.1173976629344
"g4"	2.42974487024605	-1.08087161153587	19.315700447918	-1.52981427597136	4.5584960358752	-15.6995309729129	-4.46807992572857	-4.35443791186172	18.8410085338299	-8.41180492041842	13.485605511992	9.6845406314564	-14.5226121878	-6.56493077369223	-10.8921988091516	5.19692600442084	-7.69458135207439	10.0263125447349	-1.31449606638666	12.7148025878581	13.3686785452639	-4.55015415076093	17.5829503930269	15.3689563735116	-14.9518200702105	10.1799234323707	-6.53286627198244	2.91385089102199	2.09238245414232	18.6347758420248	-1.30224569601704	-3.7222528939337	21.94863355123	9.000774375485	13.4652303986538	15.3220340994236	7.83816843424868	22.8966893436304	-1.70407345651221	12.2122316389404	-12.3955525046304	-13.9689215776204	-1.32821738439863	-5.92254984261968	-10.9020801811274	-14.4416305180115	-24.1855507708578	0.0458724882171278	16.1879735815036	-4.83626549529923	-2.48058248432663	4.94070620662227	-10.4390034966327	-6.10419479169109	-29.1505095134556	-10.7366212821999	-1.00378140287491	-10.509017962968	-10.5834599488996	-23.0123424548892	-3.84439314767659	14.9148861746696	1.67219573708101	-3.50279317405719	5.48527705914628	19.9655724140054	17.6767130065155	21.5562782498315	18.7688901317452	4.6498026619332	-7.00732138608223	4.2473159323032	8.35443363795194	-17.4914683968491	10.7060456564697	-20.9409083472414	-1.95359799402788	4.80998758840301	-3.56234806133239	-2.93508213234252	-21.7547494657469	-10.4008478426764	13.2976603673903	-3.45804667635569	-10.3419113062457	2.63871753179954
"g5"	5.67884372430506	2.98755555397352	-8.01902082864015	-0.86885633888716	6.73405421681983	-8.26655632114083	-8.61936566709982	3.59851783341055	-8.87968432954018	-0.558948054854941	-17.4517312270954	11.5564080656731	6.73971118551114	-6.53996363544985	23.7046970586948	-3.33494927129988	2.02799526862967	-9.51072403612339	0.528842263937879	2.40996781759352	-5.67120737489485	-2.58106098180261	3.27263712333358	18.638308372399	19.0070773007269	-6.89403575175515	-13.3854495346852	1.55959196676676	-3.30325446240043	-2.7551827139554	4.61657336527812	-0.600324516971858	9.49608692833964	-14.6342577741448	-27.8380268969419	-2.17044951501685	4.70364063248156	23.7027004802341	-2.94430015989954	4.27942174736456	-5.49678498250944	8.66101947841375	-3.55046293558736	-6.3570160366234	5.93348054504489	15.0456152007926	18.923411128989	10.1696828937633	-1.87085284121876	9.7318427988503	-10.4307396596109	-7.16259872389313	7.94853636899233	-10.4307524849629	3.37028561725195	-3.17381803727403	0.942019243527759	6.74427358031379	-17.4994122473483	17.7027316305487	9.35375000248625	-2.71150133720099	8.36555136463328	-2.67788883474887	-19.6190877511678	-17.2585550666429	-14.8164387023484	1.35242103164673	-19.6322111329807	-0.380817171256704	-9.86411301710876	8.52072162052118	1.54061282578619	-10.313715145935	8.84710423220008	-16.8285514462382	3.84105812170794	6.30967270525762	17.1831455267706	3.11102398889505	4.84209958919432	-9.55598714026139	19.5890675650787	5.32042592433122	4.05577181551894	5.08127152775337
"g6"	8.03496029708146	-0.0238093972912294	-6.7504384987941	-16.0535671075441	-15.7241592982499	-8.66141417225193	-0.600586578475425	27.8290738299298	10.6299264371003	15.9344477848007	4.26542335656443	13.3192123285014	-7.91257132001795	-2.31053293372684	-9.70189830944704	11.720762513465	6.40494300469358	1.95197587822715	-3.15688916553018	-15.0941365037621	-15.0756225538009	-1.29504060045241	11.3229141243191	2.94209962571629	-9.71737532188036	2.0303848739121	-8.29576045775575	8.59702314942008	3.48074043705608	-9.27662066370923	15.2244656850224	0.247415612020174	5.14959208507409	-12.5945454029688	-2.9992643407182	9.95208514837574	-10.0540309841019	0.312169600030296	-13.4956487963007	-1.45530780588492	-4.58555617227676	-8.15452153584515	2.8640736867217	-11.679361193633	1.51503439503868	4.27640496248419	-3.90390861448447	16.8607450957624	-0.00710127645280659	3.92600570201832	17.6883935157877	0.38411466731233	0.121176197645158	6.28589315180792	-25.8553639015009	19.3209563379309	-10.5009257759381	-8.5746018182378	-4.36336005781286	-2.32875994278438	-7.75908899156061	1.50008963794956	11.5279657696871	-7.11889686118743	6.33401886248949	-10.7118246840924	3.20284233064752	10.5452485697031	11.9097104580064	-4.64188808245121	6.18018005923432	26.9756201371809	6.19687772063019	-19.6824373235678	22.3319138343038	19.721991638829	-9.10620610631624	11.6049762208204	3.5158336083631	2.49107949724593	3.55742503955532	0.735266553596057	-18.4155383549023	-16.5045955394546	-2.66696443879809	12.977172244803
"g7"	-6.8126413830228	2.20597517788658	-2.39281021482575	-14.3833348058337	-3.87525930931026	-2.52678729965492	30.5024901593008	6.67620829913245	7.12295770795299	6.6227240343097	3.43688955606449	3.87921196153868	11.6812106947565	-8.58904504197751	7.09947314348013	3.11266374002736	3.15273016909195	4.49029664390723	-1.3302353770069	-4.33145064232888	18.641091502663	6.65847951207585	-3.30707929855531	-3.45719923621579	-8.81705254610297	16.0809071335531	-14.331958746701	15.701229128965	0.147616250252538	7.12998344071648	2.2019475013752	-16.9220894535493	9.46806951911668	-14.1841374990464	-0.188962909380318	7.37678164670479	-15.6090600941386	6.3660024998724	12.7038213402835	-8.91140845849235	-5.32698770023285	5.00162748160593	-15.9994802179321	1.69709066796745	13.95143472819	-3.94284373031488	-7.64078138906665	17.9019424811175	13.7696105692146	4.73914543986044	-2.88005552005497	0.167548213602446	1.82951327712017	13.5527057982957	1.41490287266151	-2.44970571725361	-12.2958698441642	20.4466401323431	-10.9216481494309	-6.16645034680544	7.92441776348078	7.1602167876978	14.6269865310963	-3.21305785515557	1.59494247399516	-5.91570082339027	-10.6126024531175	0.907081682556916	-4.5943778392768	-6.58122938668938	-0.257304615966331	6.67131561406853	0.796261691201337	2.02436044661951	3.31306180863284	-2.76952647434328	5.30843474168181	9.8906527575786	1.05992358412692	-11.1793200757691	10.1497045160149	8.63179615379329	6.6737021084668	8.9202308348882	-0.949847582295546	7.20699435130292
"g8"	6.2853943208595	3.1366362884425	19.6670396157672	-11.9385451266866	16.1380300360778	14.3081320366825	-18.3828882067557	1.59850261696971	17.5000081197414	7.02470152896824	14.3188451839941	-6.34080855689553	2.55367897783717	-6.36796623315944	4.5643991124134	7.11831330768738	13.4690620798217	2.04989510442898	-15.0741647740544	0.465210736046366	-2.88601511408512	-6.70625954524976	10.2860635896339	5.03435816297241	-3.36813554553264	-11.9670261351926	-18.1906365623773	-1.4381927646052	2.31394159702377	18.041074764986	7.42609017793862	-16.3055426692033	-11.624202676261	-0.410318239605458	-2.30095474012889	13.6536255516164	20.7451396749697	8.41302441996762	-17.4593283102662	15.3964820524122	0.159805865260259	14.0464975539756	18.6540778629428	-9.25305882415481	-8.1293202759866	-14.4522265321014	-6.41097149729743	-1.04515297140213	-10.485447802505	1.595094204923	3.46824861548342	-9.4215623033723	-12.2531154160719	-0.719687832178384	-4.61479622122316	8.6637874768856	7.1704277670958	-9.9243478256748	9.59242727980449	6.95703265865029	10.6039533527969	6.42880332611462	-17.7037420460787	-19.1830467414723	-10.0718690686993	20.6075112772807	3.45053387245343	-10.2655448687997	-15.2948707646304	20.6182491334244	-2.70250073622903	-3.74371405987721	-6.02944720603379	11.9102231925105	-10.5943572980488	-0.0804423702262197	-7.79986973545683	-4.45523209386605	-2.18330196174132	21.3101161718881	-2.34913448890245	2.13583501504926	-5.96696039017526	-5.537986926637	2.63973566575727	2.17273449742601
"g9"	19.8384490803505	0.0894366444679769	-22.3296597453899	-15.8449101485707	10.6930915036248	0.128164993297165	16.257307210045	8.37153763260756	-12.5637391488756	0.937954554204702	12.1360457951923	-7.87748544744098	-6.97844440412325	15.0086180490395	9.23914288139339	-6.87071629209801	19.2367624574891	12.8450827557402	-22.7568106266492	-14.5414130894725	-5.88969917386524	3.31154492657266	-23.5840168275609	4.57315143967619	-5.98512126026752	7.13294218754332	-0.0740767272630776	-11.7495708581497	8.05791340797659	3.98202512197216	-4.51287258806882	-10.4339375821343	-7.49408881462871	-6.87641549124442	-10.7891028426061	6.51343351384684	0.772568246394307	-13.9914196936458	16.5245752157662	5.12181396840338	-8.29585229336148	1.01528931276187	-7.17680197857632	-2.00895641088212	-14.9050878767972	-1.30270594329559	5.82683049109069	-0.734487058063575	-2.75443759610809	-8.46172599464203	16.9150330374354	-10.6224598289896	-20.4564631114685	6.72820215720164	8.05662079312722	7.30791149089369	-14.9736889751884	1.39444799786617	3.07811919581894	12.0180965473492	-0.431577051266431	14.0222468394192	-1.43629201461714	-11.9009324636523	-16.2745569644356	4.86022988695242	-14.2080058428272	0.714427326089722	-3.23962376513361	6.74698466609133	-16.7415080526683	-2.36236807586346	-6.15410917801877	6.9723712178196	2.21634670328175	-1.5513326311492	-0.236542712835775	-11.5948927035109	6.96827414089896	2.10477529520188	-19.9405104505071	5.9530818752038	9.59985750987845	-7.7691412402226	3.86387318419648	0.21035009072128
"g10"	-7.03354320723041	-5.17380061075905	9.77864222028399	-0.860235963209706	8.45500955399493	-11.9088123331555	-1.87396361416399	1.49623266587967	-9.19705201656289	3.76157612056105	14.6263776360253	0.305462520546408	-4.20658770119174	10.8502825970244	4.35078923575227	-6.46866614498787	-14.1863050615834	-11.3864192652934	-7.76376365998212	8.00855910997221	-13.155773752649	-13.4129333159622	-5.12032009695995	-4.04376796887625	17.2961992108151	9.2743773076623	-6.83799955634044	9.16211514984576	14.0756363873392	-8.27411933005182	-13.0690550453894	-0.247390797188933	-0.153177723316188	3.68559370224885	9.26788043937843	-2.27586481109365	-12.6100244171068	7.32088142228639	-11.213268152439	-9.29822671705434	7.71360864097229	9.12594050630094	-1.23032829228836	12.1342164563796	0.859049633413722	11.0538730671826	13.9777849555777	15.0787962752283	-1.31068990069238	-6.07015518560218	-3.13697506123847	-6.48307598662061	-7.51876340725322	-13.5879630707481	9.38417825044631	9.13642115958547	2.00216412054897	-18.2890832660206	-1.93378610530339	0.99825756165949	-7.83859104754702	4.43048168084374	-6.56554033838763	-1.63429930358281	-4.33395262795982	-17.9443135533359	-14.1092083318002	-5.40543638388251	-6.31934103227139	-5.8437022611356	-5.90580160857427	11.8243424678985	7.15152895256649	3.3787796051663	12.909845513127	-22.5904122733065	10.7299955436564	10.0063994309751	21.3573938427026	-14.3170698668753	7.50772520553734	2.45222450603788	-2.65796962576889	5.25662454387086	-2.73072108905714	13.6371257714864
