"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"
"g1"	21.2459951053438	16.4171634342539	-5.98984332620621	-6.76809248445679	13.5734238409177	-5.28597013780391	8.60198641768745	-21.1066837220148	-7.61621679062319	3.86814322592679	-1.97190734934099	0.126679351028522	-3.1941298827837	2.96879820986618	-3.93456976144462	-5.25301237711374	7.99516634340957	5.81757466441904	-9.78600853987114	9.40753703952996	2.4636210984502	1.41544504396049	1.64566609942219	-14.6888121203041	15.2116865141767	6.93817795640445	-5.69919093363174	-12.7935812296648	-3.69462274794534	12.7881890532719	12.5202374183467	5.27736793247327	-5.47602205535922	-1.81294980705112	-10.554570734649	-6.93925551134106	0.348539643534868	-7.41326313918134	12.0384060762887	-2.17394227166435	-14.5992917003733	15.7041321300613	20.6624393390636	-11.8883938795086	2.1282309177035	17.226685939503	8.26247762101454	-12.2595766158738	7.84836901431345	7.87986564272356	2.36230656082679	13.8118276549911	-14.4921300645677	-1.39323948699827	0.210489586914863	4.05743777800383	-8.18353683805731	1.58872557903038	4.28825366312079	-1.89592507281295	-9.1647302696307	-2.28818408998257	6.41675348524626	-12.9040105971068	19.3449854948722	2.69523488150188	-2.60704861703792	-3.1979641584884	-0.617957094170271	13.3280321341407	-5.31643588046125	2.68237118693484	-3.32706270045008	-11.4090256125832	13.8285514275652	4.09531629268452	1.88446000324199	1.52700667725349	6.85989908559177	-5.82624877378411	9.7601975264222	-2.67078731740609	-2.79259172160106	21.7671326057497
"g2"	10.2635284952565	3.25034949826659	9.47537732434335	3.62503648715405	-23.0729846275284	5.08073552961735	-13.3111240162955	-15.9752763250536	4.35007641586768	-7.41451564250087	-13.6481934675853	-18.0853876610022	3.88821310302785	-5.60958317376841	8.74205955253333	-2.40689840664793	5.78898142638538	12.2842809926569	5.57277508874344	0.230595782606515	-11.609047369748	0.0383496964868658	-3.42077744175014	-19.1409633705969	2.64423192559857	-6.17951983404545	4.26541796896945	3.2305206753347	2.1856589217265	-3.60112031686305	-3.34479582138864	6.41376890917624	2.62123735415994	7.90407406271888	4.31771222030597	7.85038212895918	-5.88691623435909	-10.7025697705143	10.1647712978292	-8.70564231745227	15.0343769828844	2.76310861249248	-1.57115718240721	11.5011046036264	-4.45356267313667	11.2642150458785	-18.8493415859138	-1.50150214597586	-8.23071249548885	13.0928345334206	-9.13553837424676	5.51246456452091	6.14106214377808	6.16972883933343	-2.04740966155202	3.11462937609983	3.92757730614163	0.0933183091701507	-1.48708910287641	18.7343054722319	2.81868699218443	8.64513176143262	9.73286319437281	8.03427698590613	13.2658715390172	-13.1010873959978	15.6183320083383	-7.21586101742527	8.12035165352676	-11.6115567930004	-10.5343716526459	-5.43935587041817	-14.9701115869947	9.65080609407645	-3.42686710126137	-2.86044322476254	-7.85290165467358	-15.2339629597907	1.10125768426973	10.4608573169676	7.1057892559996	11.4779934289876	0.7219716193782	-8.62708220482326
"g3"	-4.57073579590365	-8.31612801021775	1.64950253967426	22.1457350130771	-10.7460500502643	-1.43673406825453	8.46580530267859	11.0409816140744	6.35399767308042	9.51794826680014	3.13330170967174	-8.23313748885991	20.218603679033	-0.428306055914763	-2.48769544360969	-8.73919507096625	-5.67164465018944	13.4493398414536	11.661301397218	-4.62503233414856	7.6933606966739	-9.69881187799535	2.41455010102846	22.5785596047763	12.0750252180312	-18.9408822707954	4.53578722373071	-10.0985483326597	7.90259398844746	-13.1096548489272	-3.46918557189154	-3.97947255693248	1.30470548962038	-7.40213225875864	-15.4067103280848	4.27257919214601	-5.21233730601875	9.41424160374816	-5.46941211647225	-7.19440646713735	26.1014023867723	-4.75334984584376	6.99786313518182	1.62202243044543	-5.89362525603559	2.58638703151794	11.4930490618189	4.00809838754607	0.585196946422047	-10.8239123025548	-11.2231417002944	-1.93623222711756	-20.5703916688661	26.2995653570073	17.4110337535121	0.573446700536392	13.05819020493	22.7909340877417	-9.78042177709016	9.50007629132186	-17.3969298266671	-4.73197739905796	5.99765798686527	-12.2048044403547	17.3131146870383	4.25029749670978	2.41684524956724	-12.5345721155329	-2.62744010797716	11.50649165509	-5.98122783856385	-20.9874494675369	4.88039533563887	-1.30240276569614	-13.7413724131756	6.06954111127979	-6.86370115053594	-4.33014105438757	7.38412077785361	7.89084991268579	2.74263780013312	-2.84718255248822	-2.97476074546762	1.04218171553152
"g4"	-1.95541621370703	-8.51072375305233	-3.31200965997803	5.57537241150815	0.304557467911062	-6.07181768405978	4.14538484633961	18.2339647919839	3.64193902978061	-9.27755001398434	13.0075283452384	-0.789396742068335	10.5452080353444	12.2980070547457	27.9074534962741	-11.2735169124094	0.372701278099586	-21.4345279036457	-9.46847426946793	3.36668890368758	-4.81810292347611	-0.68324109540815	-15.4244830490679	-1.14053116696901	-12.9348027213497	3.21065877794095	-11.2020939278454	6.67763088212348	7.62112736698419	-6.57525210187547	-1.24446927537861	5.69838316050975	3.83762458426679	-11.1301300578445	-2.51649488024001	-2.40790985802589	-13.7244606720481	-22.4323013435837	-0.163563646239637	3.63831729378969	17.2361587810798	1.32397721413543	-4.96097746860262	14.1516187780964	15.2731416722405	-0.171922542413747	4.28783625633772	-9.81850691738076	-18.3880086513921	-0.0946319780089632	12.6312825136987	-1.78229906175066	0.81183621455557	1.69464311962038	-19.4727619874568	15.3631782338152	13.1169879522107	-9.51525290491365	11.6032150109837	-13.6196041536813	-5.76192594608824	-2.49411915927602	-11.8423564015934	-3.0981844822371	-4.58402464368996	-10.5324297631149	-6.85887139885792	-23.6230773861282	15.9129498426006	-9.86809626122099	10.7314347946146	-5.80895098086693	-9.11913379563719	2.41563190615038	-1.32093884129554	10.0438052205175	-4.50566458327348	-16.7336578784291	-8.10844547875359	0.478879695781059	5.44337258205122	-7.60950260287522	-7.49275715494613	-5.84967625819184
"g5"	-16.9785748251906	1.31911264482927	-2.37182666479517	-11.4734816214717	-4.0049054237271	-20.2392888865216	17.0314112715473	14.4736567162623	-7.37641147697313	-5.71651398385523	-8.80451936503878	-21.2972581033954	5.71273660456484	0.194216565891742	-7.49855376902309	-9.91078022350667	6.30572942002205	-13.6434837654961	-0.582924267952113	-10.4396344175878	7.68869060492563	20.0025803788488	23.6612501339838	14.9446430901655	-1.50507550549122	22.0957584015073	-18.2926960709386	-2.12388255985717	-18.4822306043419	12.2884640567676	10.0654324213716	7.12657356857905	10.7884769703019	-7.1955023449197	-8.26214649714297	0.478644888254132	-24.5793084388205	-10.8591071879607	12.4318353247272	-17.9602439777814	-33.8308365997253	-1.9472161704044	14.1421350278737	6.10660578331868	-6.33554201051577	11.822453470088	-1.25926740711568	-0.117823299079224	-10.7678075085873	4.23803720280081	19.8703635785203	-8.6498574638492	-0.89831620653418	3.79035198335572	-17.857101634369	17.4955911441815	-10.225439280054	-2.38755025551141	-5.7640620614597	-12.3111183687186	1.5726555074983	7.98360742396116	10.6898249341125	-9.16340096772751	11.8383541504128	0.640866280357364	4.55877474787818	7.07556282471618	9.8283468020793	6.04961319275308	18.0197571767551	-1.83660570297886	-1.10094708985036	-8.25412143259616	-22.8877243619729	9.64456865542345	-5.35289338507438	0.618657939380308	-2.46780472866863	10.0667353697465	-2.13866049138234	18.9120135908562	-16.8517715958411	-4.31753621833059
"g6"	-14.3474209019058	-24.0225609222324	-9.278982337529	-3.10247029230712	-2.56957468564518	-9.87096231944988	-14.9533386417446	-0.873899745069263	-4.94755968276596	17.1046871134268	16.426350462145	9.99124366032102	2.53927729781144	4.78456671407935	-14.9187945556769	-15.6773337241455	-24.1409749474708	3.52838786215439	1.22171745464097	-0.156684355010497	3.31775448801523	-1.28408659714685	2.76745571484583	-5.48396479284691	-9.52323826875829	-4.56211962950484	5.46523321503508	22.5181679239192	5.03934690630404	5.66825660103892	-5.3317894305033	-2.11923019755674	-1.40905967697385	0.632601766833148	-14.0142411881593	-0.645756182513973	-21.498173498033	21.6688873586018	8.79691579011583	3.49699758141839	-9.71338775173558	-10.5593757975069	-4.08157079753574	6.66484959285272	4.33952142729916	-16.8690583950459	8.31724358703902	-2.08754339131027	-11.5351092548709	18.1676372121379	-2.1473158639196	20.6477206228366	-1.96528204849738	-5.47274711280854	-10.7306500448931	-15.8045825822789	0.00235234401098781	-0.633120954418162	-8.89292995647745	-15.2722257199891	-9.35262635124496	3.07386009057009	26.2937258034697	0.516896220160557	-4.97974388905342	-18.4427007982302	12.3122297689099	-4.11512360144621	-1.04001562238407	-0.993810597081519	-10.356577579126	10.878305591322	-9.05292876431995	1.64754549413916	-7.97217479790121	-1.05141251547853	-9.60757145170088	-8.80966843813074	7.50310283283988	8.01930959111531	1.22606152344584	-3.5819430398181	3.82768312836744	3.22711634805685
"g7"	3.07323309640345	-13.3861392268179	1.31704339322793	-3.49828807614634	2.19683932517579	-9.96621034038505	6.26160746230314	4.1433041214404	-4.26869182300621	20.6350845508633	-5.36040561795731	-9.71081196216715	1.51910177827017	1.14035265772717	-16.3085886860715	-10.6926107274808	-5.77275004004969	9.03313374281006	22.044172994392	0.736192916933924	-9.91236953189594	-10.0885827630878	-4.32341343161768	-1.43892558289558	-1.59868467769711	-14.4238495785424	2.44089653880973	-12.6947809297198	19.520576581498	-5.24080384925598	-17.0345936897657	6.99743876090401	-6.5065274220719	-5.6877712561168	5.80020081640545	-18.9347485519517	-17.4032427469532	-14.8771118219696	-7.22187795193651	22.8150765584862	-3.01952212046879	12.5655920455584	-3.75861354931996	-2.16938078359494	-2.05250002853933	-12.7997876979451	11.793930402446	-10.4177258570664	-9.80465994050933	8.0658011172448	-8.9050647521766	6.25107789646188	-6.39331439353641	7.3868131225133	-0.440755935824034	6.97452162354102	-19.7068468915745	-9.16701327063057	-24.5432099926792	-1.78242485279688	-18.2952845192452	-11.7190286449875	0.929473476656692	-5.70701191015938	-0.742496914588157	1.33909466607316	-6.86432452311602	30.1954822973402	15.8089804582542	-7.0328067246007	-10.7855743081035	-11.1195505592788	-9.68770882431423	11.9561373435989	5.8105184503106	5.74652182445314	0.441408409189258	-13.8970802513636	15.222252902813	19.3279950424732	-1.18092360785925	-10.8670029229867	2.74877876150956	-15.4268045597441
"g8"	-3.93813040261217	-10.2293198110668	20.500275433939	3.48858796451758	-23.5463200388597	-6.74538878249835	-12.1797651395472	10.1821546034738	0.563862796365767	-6.34892772200513	0.237453861863095	-17.7187015800505	-7.43626759284848	-16.5705211620658	9.82073622807547	0.269698949333217	0.646311815400024	4.83298854696215	22.4870214517086	-5.50751293626676	-15.4109177482215	7.17852871036271	5.40936575642514	-6.21778956527273	-4.54917184679005	-9.91452990995506	8.72728584244138	9.15307874141473	12.1832583215961	-7.30523005153499	8.27814329627381	-8.07457483793921	4.71822809332725	-19.2663687890405	4.36647690530824	-7.1127727053865	2.85235565911507	-5.68679665816373	-20.0463624140626	3.36874551295628	-5.66366745088771	-0.60318309128267	11.1263835883919	-7.06750860722386	-2.46142988283309	-5.43435977243226	-0.175329129972978	-11.6783769504006	4.81168792219044	-12.1927541338951	-7.13649965766704	-1.36998265100154	15.6721675339078	14.8116359602874	0.00175508706508492	8.40436528345605	-0.0158611096757499	10.5424949797159	-1.47623218018518	-7.51855658946381	-2.63009817020691	1.10158551628407	-2.23214790892224	15.6855341840778	-8.16584513225774	8.64595656163014	6.60471830806807	-11.0822117003865	0.0521626787256885	-8.90132485790633	-1.58899733458299	9.50472664933476	-4.8150672519298	-8.70570864122579	-3.7831144560291	13.905036882053	8.41499152159758	0.471523213559815	5.16144842192114	-16.2052492508781	-17.8391333706044	-6.87674013067024	5.68442910186815	-7.83074902941503
"g9"	-9.77370725422147	-0.827777002630389	3.04452190466527	-2.83286560652448	-6.19202696266973	1.38010192515617	0.041447191997498	-14.5316767443918	-7.00788521613886	-11.7304580182113	10.6389949430687	14.8815170967748	-0.225854743820018	-5.05267497218908	-5.41760491468731	17.3978816150472	-15.8617124820775	-15.6727986704974	5.18316860405695	10.6889124846951	4.76401072305427	-9.09329456624656	8.82971968516657	0.346723858934148	-0.537060784217146	2.38809182429332	-1.2462985393051	4.34938810481657	-7.09796422593973	18.0010185503625	10.1514748203089	3.4720589348839	6.31503534777391	-5.71773036063803	3.11908486198395	-7.19298653659503	-1.82354811266052	12.9374294353857	-0.292267611562751	-20.5449797934172	-2.55306492535177	9.50491498834977	-8.562596058842	-1.58437656802417	-1.27087470091877	-6.45808122335674	21.489994389234	11.8025543746905	-6.37781033443357	-14.6269859161433	-9.08957555062461	2.755334021537	8.01848024487814	-1.37627571956415	4.92769195316265	-9.55397605446889	9.93018889808509	12.3529550873517	-11.8497721419759	-8.94325132750726	8.72550647308446	-5.97850837612135	-13.1461157329058	1.96233652177005	4.73561039003575	-9.3500695910972	-0.212944098891823	-12.1054205042743	0.345897820917897	1.01405226115454	5.22983079049539	2.58627429659867	8.02181434799735	0.0433707477681497	-5.76278008028118	10.3858039293348	-0.595850065187306	4.08212572802254	-2.07431471157901	-7.56396496117409	19.2616609918981	-15.5558166515246	1.34759235786549	-8.62348993427497
"g10"	-0.531651447956925	2.28999561249252	-0.417821260777494	-9.93447473200152	-14.6639604849156	3.59793415573558	-2.54645634190726	5.35116780975671	-10.2740833379357	16.6010427749789	-9.39706319910199	4.97242307349726	-16.1591142246509	-3.3797468800196	-0.56556175320014	5.53733066221977	-14.7936760159881	3.62421609362551	-15.942700619448	6.32678442900249	-7.74474814558209	-7.06968502769382	-6.59481093643282	-12.4621285215459	-4.68437967966756	-8.13473536488053	-4.93065910443963	-3.49667896132448	8.93982407514378	0.833778199026402	6.9760881824595	12.8639210097475	-2.26211322092233	-7.73673953824971	14.9142290529138	6.96211217206917	16.7334525948273	-25.1936044635644	19.8043168917519	-6.43846346688972	-14.7553970050853	-4.81033922191389	0.921883379652506	17.4350044996781	11.0910773808534	-4.48152393433802	10.7653491962427	-9.87264158032154	8.68502552664703	21.66451395666	13.6912122696173	5.87273138627183	1.54350143291098	-13.4623410931605	21.2162554948089	10.4140561965708	-12.9320220870378	-9.25992191333688	3.08979511999283	6.02164646119404	-5.7451928828823	5.00573519647872	-1.03592053448185	2.49008524609326	-6.93513947380007	-9.41451831537348	18.2180288629354	13.0724015852097	6.4436909641658	-22.778824729052	-11.148739802809	4.06856984838466	11.1018654339361	-11.9954770929411	5.62985764653205	14.2084631341331	1.94399455049059	6.92227128299715	13.4962908634859	9.95493446134616	-6.16204165374106	0.275408419344714	-19.858704425185	7.95475754980996
