"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"
"g1"	0.0745461747543596	0.212355359367244	20.1383812687958	8.82492854466778	-6.78740562863854	0.655691168374295	15.3294456894383	-4.94834699395531	10.8319580562283	12.7776742668918	6.16126504493642	-4.37776561071154	-6.74429199924257	-12.0649652738565	-0.821490838992262	2.87081840290311	-1.70048957892396	-5.3261327364994	11.305962155097	3.34800210448525	-2.58973405193547	19.6657535111052	6.76480625566964	3.36005727588914	-13.873053134551	6.80773071307146	-15.621250647415	5.14415355202058	-0.211329320387265	7.78160531957823	14.6022256470199	-21.9534409043946	-17.3986295365676	-15.1980019359036	6.39346178385755	-0.78637597987999	13.5956650903015	-2.4694408095198	8.23957616566266	-7.97017221037762	-0.185268998893119	0.25903504351571	-2.60611604554571	-6.90921667180046	-8.76231270891226	7.2381905909551	17.4767540655093	-3.64693579672722	8.93601628014946	15.8731577789384	12.6389098362831	-3.79223586100375
"g2"	11.6368279880647	-1.09041272094519	-11.3340810523981	8.64763564629542	12.1305953337216	-3.12166839602331	15.2192157511502	-6.75329873646047	5.98924941635558	-21.5579763844726	-2.16333586998983	-0.82956068400195	-24.5798276025441	7.44604346522658	-6.91262354787625	2.39515884352387	17.3890068812763	14.6806054352196	-3.0584430570979	-0.327776551497427	-1.34322820059643	-3.03066515932673	1.09899880623515	-4.36085790464738	4.58679073859421	2.86074747366829	4.92692448079553	8.65828912749083	-7.76520483536259	0.469409367452262	3.97843537075078	10.6295489582158	-6.32545843839778	12.702639005841	-2.76311615046884	-12.7709345283206	-4.75591433313025	0.0270643124727327	-3.48756917693791	-26.164951866029	11.3433541556539	-10.0478232575323	6.95505906734822	-10.5848153518599	2.30855039222329	-5.85249356716997	0.45109664403226	-9.64132580610318	-11.4076862935816	6.6752614237797	-1.95121398933538	16.3984697108717
"g3"	15.2967704652628	3.9087485540796	0.202299150673492	5.7470385088465	0.215660321170782	3.2514286455497	-22.3409018833512	12.6104335024095	-14.0967544146697	5.29195988010527	2.05764867337969	-19.4468753966736	-9.47551271897755	-7.69858874761429	-3.41015770370152	18.2240817767542	10.9201364391832	-7.10240960370798	6.66223759931154	18.3580433823813	8.0608927950663	-5.24455947113942	-1.42932473200423	-10.2951875159237	-16.9372819127567	-6.21750502243573	-19.0646172029581	6.00754025084397	13.4624611662266	-3.5299187253927	-8.97448568507444	5.25558457369973	5.55495924929479	-15.8925976721007	-5.55999203507993	-19.5823626108154	-0.041856724595028	-2.07553680353618	-0.19326465445642	-8.91447261562487	1.61015874089555	6.46680038367191	6.54354194873349	16.6284768267107	-10.546629984561	11.4975521619128	6.69800045495725	-28.7972345586953	17.4737909766837	-3.29396664088912	-5.86201882035169	-14.5888270893199
"g4"	2.82935819640383	-4.4625758398792	2.88239451214222	1.00955709120924	3.13278231299251	-8.90717951464354	21.5382933569377	-16.5724271686038	-1.48078678204348	6.13680148341952	14.9986570370569	-7.26656088024606	-9.66528572293915	-6.7725902741494	-7.11018068896194	7.79773795736499	-0.14045941537936	0.777530711693424	-0.106247963583754	14.8339958829118	16.0822631040854	-21.5639649156002	-6.78861030708373	4.80073118091463	13.2935989569841	-10.7381710131962	-9.66672595264129	-1.99711325591611	-13.958298913999	-0.247253156899769	12.8275275189828	10.9126356350984	-18.2643558889426	3.3130344291962	7.62411081958425	18.9168195444214	2.18080722181921	9.67235485096626	-3.65907609396485	0.0946766231124845	-20.4443855702352	-8.53576465884432	-9.99240736692439	-5.87271527064413	19.5533881668178	-7.69191063878125	-2.62597328049146	5.2093727694979	3.97352300518757	0.568296166266137	2.67291357736068	7.21890443446172
"g5"	-0.920189450414059	9.16586086478916	11.0825883256641	-1.35444691847023	21.8166787008462	5.35621177531625	-4.92831757921342	-12.4088932629076	-11.7509008536498	-11.886544613099	-5.99765013742383	2.55830704043383	-4.98364649681119	3.1484833351366	-6.68603553422317	4.77480109102689	6.21752816905437	-14.1309224505419	-11.6704217151865	-19.711308089522	6.75882824655694	5.19051190525446	15.862926991635	4.05269565588643	0.286505451127333	-5.06900672589941	-10.173667646934	7.8193726724182	-9.66248160315702	-3.63548802994601	4.24217497677138	18.9072603172823	18.0074145928636	-13.318698576967	2.26228252076108	19.2488249291673	-10.1723069087205	-3.41096034276567	-8.40428564555964	11.4977837693243	-2.45532548223213	1.35623028069547	-19.6465323645598	-1.32596283863921	-20.3145705545691	4.19985542740465	3.67252041789706	0.826717618194007	-11.9691148236457	14.8741280457638	8.64313639233217	-16.9582023429811
"g6"	-0.524217371264648	-1.42604168723127	4.54166671610998	-2.5544718208463	-7.99388048291893	1.8273522325658	10.0237646782232	-10.0515618170726	13.9325473693665	-13.3956638631351	19.6514710824273	-3.48494103664386	-0.874322597528324	1.81270807753383	-4.25693166558861	4.43344715481011	7.83915280372367	22.1608515313173	2.19980848716825	-11.531552438776	8.42490316553912	5.93794299305462	7.06646850287665	-22.8014319724106	1.87790016272478	-1.8915554555992	-5.77944718652143	-4.44032252513626	7.07579864070536	8.21197077605114	-11.8963819733356	8.88927960001807	18.8870874074119	11.8709953915869	-3.50249144589622	3.1103324602793	-6.34335706643281	-3.95476038329724	-3.03037109220354	-4.61638686550989	-3.99931076577191	-12.0202872706923	15.4128974010584	-5.05080459900761	-3.29706449957266	15.7796176967395	10.0360182284875	0.970390973673413	-18.8103580740062	-11.1155448536807	15.4716732559849	-7.42206308112655
"g7"	8.1998192528619	-1.59910696167794	8.22165926099223	-5.73700810555306	-10.0697898416902	0.855106102403126	17.3069240846482	-11.8767885166899	-1.53830777872389	8.30738516791145	17.2679039364024	-4.56342721152344	11.8215602013921	3.86475008426745	-4.66589174718312	-12.5605950515544	-5.68623107513696	25.4786585096359	1.16031035900761	-13.858607959675	-1.86892257231875	-1.60920747352264	10.7413152370544	8.15377702236946	-8.56330377879717	-22.2815220064741	-11.3266239022433	0.0848884879887465	3.47621735073438	13.0185894581761	12.4279210794669	7.48740473375308	-1.83628918568908	-24.670906164287	8.53927363257833	2.28891195982922	-3.20676753069487	-7.41954715272616	-25.6343143785158	-7.39147811728302	7.75480729898615	16.9610395125894	7.05146213242832	4.84479905093222	-12.2646275474746	3.97310598001364	2.04973752872878	-0.225533809829774	-5.93178601936327	1.77875188627132	14.6655376143395	-0.703396832601734
"g8"	36.4509238193787	20.2814815224275	2.14493784678877	-9.20701041756157	0.0803183193155898	9.19673248688262	-6.36987852037598	4.06333782410716	-8.73468352090213	-10.2887051629268	0.71884167188452	8.21413578660326	-0.38799682949194	6.57574431261556	2.09520352678031	6.18994974735484	20.8423224965548	0.235083503824921	-16.4765048520506	-6.68858270120412	12.6944532286527	-10.3869266708918	5.98350474781099	-4.8622272438996	-0.38364379867144	-6.8263531982431	23.988145764246	13.0093308506819	1.17419108308502	5.25071034996976	-8.74357347720645	1.41298327157317	8.50838364951875	-15.8692329966846	11.6845673133236	6.18781791657945	-0.424443902985733	6.01351600142579	7.37922466836609	13.0601248920702	-1.04512996265278	-6.21628618317238	9.98707416625697	-6.68067387745549	-8.17686452152722	-3.15105276858819	26.0311236618809	-12.4680215139378	5.15084288462079	-10.2024900931683	-18.8964925371228	5.77977608930503
"g9"	0.119100497343133	6.12573201689703	-0.276223826571083	4.87600010845534	17.7953148512386	11.3455309763501	-11.1532874839349	1.69109850260722	-4.33134028833737	-11.2713148276729	-0.203073470147884	-16.1791246440303	27.3924453334323	13.3488242098182	-8.68427464933074	4.551703988829	1.48261973203065	8.52646459038615	-14.1409567594688	8.1480928907295	-4.17400148109622	14.2904886808283	-7.4564576793259	-13.9943103248469	10.338037824123	-7.84043229033603	14.7454979383609	-22.7991601035502	-18.5248940114957	16.7859683217256	9.62885296596734	23.3295540840935	2.34014497251461	0.176684899402036	1.12786473380785	6.15958004467501	-17.8509408944004	-12.5940382158369	4.39941260432109	3.39659583152826	-4.49777195780675	0.27840579523192	11.2792550667018	12.7168340190971	-19.0940695926828	4.0242556951158	-6.61259478619569	-7.45444228475111	-0.073921215782779	8.08175546509487	-7.6737901816445	20.0775581836148
"g10"	10.2767644301444	-16.666915002678	-2.27088695236602	23.1608299631583	-11.1081382729412	16.7503983078274	-11.0767482212467	6.15764359802245	7.90467288303422	-16.157796508993	-14.5586486177019	2.57880366325236	-4.5792002817257	-15.0014490545404	-1.68913888469955	7.0526998715271	-5.35404073644396	-0.20000433996164	-12.4650166543073	7.77012007810802	-2.17881362067678	6.64767909837783	-22.3951596418994	2.82773064007191	-2.3740767543852	-8.11936863491155	14.5241679815867	-0.100176514648708	12.9783074576086	-2.30097878784471	-15.153562661682	-4.4611168158071	-0.100309352527034	3.20329048855347	7.09701799332301	7.45300926840134	-11.7828415580577	-9.33570385495607	9.58562022215609	0.978893063209864	-3.52956884751465	21.5991631373248	8.07739352805312	0.72195809821219	5.98042128832736	8.57559426920908	-0.855820508665715	3.40098265981063	24.9394307788194	-1.71798818803985	-10.0176248968697	1.64231047148321
"g11"	-12.605280104696	6.19601645827037	-11.9111920280017	-20.7353512078262	-20.3472526100323	6.70319001959858	-9.50483940290634	-2.48086344103446	4.29294759232866	11.78670515864	9.24994095110882	-9.24211145364612	1.75737725971131	-1.48509662016502	9.08344912532905	1.85131353835927	-15.4137081647632	-10.293761899011	-6.21647471870399	0.351834049731153	1.68213014349032	-13.9039613303386	-9.30420828216294	5.45050395811067	7.06688103840132	-14.0865610030593	-16.789926521589	-1.79977112434997	11.7332149211231	-14.6423118005507	3.15175790412175	-7.12200081350772	6.08590025996285	6.05338622174308	9.67797085101001	0.23796348717379	-5.16040864843944	22.6886225863514	6.87266589679648	-16.9258911922855	-13.4710571228304	9.79145822600176	3.11216209151571	-7.51268067983925	-10.5690708561663	3.25651935495724	-8.69831865382239	-2.74210086602178	2.80091191009463	19.9600647440456	-14.9060734920435	13.0013426837231
"g12"	10.4212305889837	7.08303449545012	-2.42984505278338	-5.99947766987834	-20.8547820326833	16.4298574552629	-12.4565742333456	-0.673276948457062	8.4898802826206	8.26230632895589	13.808691579401	-0.509807322412263	-14.13148234124	5.60213454843341	16.2242675135054	-1.40726269852115	17.1673726478938	-0.782048685879973	6.57729539081015	3.8929010041934	-0.263787309876185	-0.436432595352276	10.0895240842146	-11.1853713990459	-20.4522486730495	5.83089211894302	-28.4511776203447	6.45379543343862	-6.11125272083553	-3.78838687621583	-8.84681771479307	-5.40822967516512	-1.91204881737462	-12.7102504436955	3.50577581189919	-1.20652039700724	5.06129561349175	-0.813922478449713	6.44250897797073	0.262086682237919	-16.7038747679002	0.78252682888694	1.89672166789079	3.36868756049277	3.79465816082155	10.725025983689	11.0758840209849	-10.2967564867696	0.19169378900801	9.66637669701524	-10.6741745977971	2.6573275142115
