"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"
"g1"	-14.5610539729396	-9.47643536935293	0.064120110481559	13.9843718548491	-8.03471390795489	10.4950770657605	-6.35336491060949	5.95724031711426	-21.6834226602121	-6.33270197851225	-12.1514171826581	-4.9907584084396	4.35408591291654	-5.71176552308872	4.04860416213506	-1.54594821496137	14.8499908649724	-4.10122915199479	5.96738538164299	-1.78179791380277	4.38825691957551	9.80797056912224	-10.2572951345278	11.9197068763763	-0.513270187521992	-18.4512791829788	-6.63508707228935	7.28365227540687	15.6769936735872	-7.08984982933805	13.8115975803808	-17.9819313112164	2.67537135153837	13.1218827908829	-21.1355876118163	8.61718207629657	11.0372758132729	13.3046926343475	-5.90418093290132	14.0261730308593	6.85419217523755	7.60718554072195	-13.8855630706327	17.0100007206629	-13.1248460771532	-5.39194228347227	6.33059975931989	16.1942505289058	-5.22160690945408	0.362789971934871	0.852075982033255	4.21427411921192	-9.68552921792022	-9.39047962748047	-14.5333914573692	20.8258313751804	-2.09771147477719	1.34212361733865	-8.32043147698046	-14.4592000313861	-6.47786850495761	9.36248868445143	-6.68894382205009	6.62394993642143	-0.9815020786098	-5.18104716765207
"g2"	3.51292273252446	-7.63842435701682	5.9082341716285	-0.188874649388765	16.8016913398706	-14.7473239376772	7.31987178655423	1.56690939418743	5.43822716122892	0.375066898172572	6.41167583506062	-3.19567771182381	20.0244934186904	4.97753160366602	-9.19951873803397	17.4640611094802	-7.72785910914281	-3.14067150099889	-6.44868240122938	-1.38265448904323	-1.7011444268575	-3.20407296663084	5.89140969909807	-7.71233108899802	-14.9658169075899	-12.5903959900679	-5.81743873883337	9.68453607677277	3.76796705618364	17.8281339094846	8.9684375806256	11.3248265955129	14.3552236755614	-4.65168170261885	-3.2293969637461	-5.02228394635178	6.52184321370487	10.5860390871556	2.06307371849416	6.44953683732127	3.9900104384255	-17.9300947613117	-4.07201998933063	-12.4328133679677	-2.78911753523783	-2.55322800947972	6.0148183045438	7.52647423468921	-12.0077164440405	19.2378631454385	-3.96356241871021	-3.03952203062848	10.7650755137475	3.25900814214839	4.25643892275506	-4.94449979567008	-5.42203450505677	7.46078029764045	-8.99930627287358	5.8218102193	13.3684440954093	10.4229937893221	3.51695755954379	22.4229988848863	4.56857718106852	-17.0748087682341
"g3"	-6.22725948939993	-3.54516542904468	-2.6906148897505	4.64618896064562	11.8190050247042	-5.84692289042393	5.01909890512939	3.33537190489865	-5.99561905297003	-3.63519644121108	8.46102496600988	-4.06291903903795	-14.8075615155902	-9.42933397701824	-15.3137294542896	-11.3991564868264	-29.042017281341	3.22454759351124	-4.37456893826628	15.4783627605281	-3.7627586419739	14.8882102664164	-10.3695856682525	9.72389982106974	5.25576928728033	-0.738586807237642	0.642357536966363	5.40896014651277	-7.84008806887111	1.64743321020781	4.12068602025172	3.79250294161274	3.87763750659028	10.1995089446047	3.31138262229963	2.74797110293114	6.63712090337766	-9.15254664572765	11.9998262392857	5.31603417257004	9.37036007673558	-23.1294942789582	-0.345534456095417	-1.5938935869644	-10.5624402092507	9.33218473163068	3.93695107545347	-6.72939097413302	-6.78978651058443	-14.2100631249789	7.24765325757617	-0.0634662684801457	15.5981693517404	2.48250194897482	11.9005104702668	9.01839546923246	-11.9000778547207	3.31349603254721	0.204965444826758	-10.6478815509447	10.423340871071	1.35435441992569	-1.03983947335328	15.4056137477725	0.555917249034467	8.92309246822786
"g4"	9.63704355590767	4.53423798985058	-7.30960183831232	-11.5445427900277	0.717883027577596	6.82965677190917	13.4734627136905	7.80636214081451	11.1567021188648	-2.44863303836855	12.0015487776767	-4.16899225189002	-0.419698806765438	-10.1216671127331	2.47283820983142	-8.230807783988	-14.0092324658723	12.3367752337095	-5.85178828545076	-4.48329170391963	-4.6878888110993	-12.7420099126127	-21.7442223730841	-13.3966683540731	-30.9094281962337	3.35308898861765	4.17756372561788	-9.51919103820431	23.7026770079087	8.27436598851661	6.8526369512069	14.1904938667055	4.80779093539848	25.1241331665484	9.94739682644831	-1.51043744960374	16.5544751011858	9.86384036833483	-5.44212282138907	-4.83397155237291	-0.767244207138642	11.8163040398094	-7.02868741846984	-16.2374255379518	-9.36917649845463	16.8417241540817	11.2371679116839	-3.63353733882399	-6.98967771768035	-1.32012702778373	-1.46503897345784	-2.66608597466133	5.78598607418977	4.08991578550299	-10.2133259328995	-7.52369729316125	-5.55470434713481	10.5120643180913	-7.03453379550555	0.243914416677846	-7.99680631567146	-10.3872277176043	-1.58594675119056	-6.50449715802016	-0.800842613430016	8.16748294423174
"g5"	5.02752111638442	28.3337751546814	-9.56560885751284	0.648307869813413	-7.35100476545314	-22.6115238771418	-9.08701834875057	16.0445467260944	10.2884980148325	-10.316216613839	-9.25749395925495	6.54223316530827	-0.746764268749522	-5.34261890887938	21.8308131328931	-4.54127173267655	12.9249376055725	-0.326145340840075	7.67653136392975	2.41260761588805	13.4747807336402	-2.02793375577236	0.360950648507334	3.88255203061988	-9.0378646825718	2.64269216916662	-0.893664380877806	12.9610766678291	20.2513491539864	-7.08654381534112	0.341855152034158	-2.4002544250142	-6.64288125557936	-0.523299902382947	25.9553207596878	2.54974941576894	7.77720402547306	11.6117219583645	3.42581863345353	1.97823756527976	-0.967489521667985	-6.00275847754338	-10.3646113518107	4.37518223070869	17.4893194753062	17.5295320244862	14.1357717418556	-11.2006848976217	19.5718635391983	5.10725148126793	-16.9717577706062	-7.20677220320739	-15.5760449847867	0.926610109014118	-5.49942229662064	-1.11200812217188	-0.657390540769387	0.726302019885577	-1.97334152935035	4.99108302385272	8.66968390226833	0.440066955208194	6.09371177993829	4.71634634944157	-15.7282648688344	5.29673732581238
"g6"	-8.42562762171934	-1.90201088982237	7.15967292184564	2.84417873559142	-7.51691708531837	-22.0838785754383	-10.8800168655812	-12.0965903164576	-1.4431416963023	23.8541346296441	14.804058307321	-3.51009220500563	13.1563646230931	-2.91745309272972	11.9077919935678	9.17745707100122	-0.779313598325999	17.7426057945785	13.0509708584696	3.47835660395849	-1.34118071730598	-1.31759585591661	-2.38188675006565	-4.03960015319338	6.16215240873186	-11.4773382857355	-11.4334686187572	3.33758708056662	2.08024496796365	-13.412914915131	19.283270564874	4.31552625236265	-12.1698925385094	-16.1504019290897	3.326774662689	-4.91740044676619	-3.15022869248644	6.76731321078903	17.7371228343712	-5.627527648471	6.60281835832038	0.70109109619795	2.72439199910639	-6.67485234436095	-10.2646935790628	-12.9580657940521	11.1627283451547	-9.8765033629743	17.9348725523023	-11.3832551710261	6.917838069555	6.72796577829375	-0.664329563683575	10.8728615853526	-7.92704130191886	21.3292947217355	-5.27762856716812	-10.819459045644	-1.3540629554668	7.52015810240947	-24.9813582948353	2.48041420895812	-4.42600927089005	4.477310282045	8.22637706385287	3.69326010104489
"g7"	-1.72379052046039	3.14228135783843	-1.72075287108475	-0.638093007763483	18.1535923433002	6.81730337344585	2.25056365427395	-16.2524533934618	-7.24825284866944	-7.98223920557553	1.41679664122615	-2.09403453558703	-7.42692899901129	-13.4472605244991	-1.91326960892129	-23.2103818523405	6.58737852152995	13.3527116213694	-2.03007882714566	1.11817086831243	4.27674917640214	1.97154593603943	-8.52790910043236	-15.4979909588121	9.32474505301564	-5.65443142101953	10.9588074619478	-4.9348394622274	12.3269368948656	-10.4480899137486	6.55781380019972	7.79305671297529	15.433149792732	0.141612134355757	-10.48990381756	-3.75133770457766	5.90359290694313	8.18433019090262	-1.77977073505951	-10.2454340231204	16.1886681713703	11.185696633302	-1.90188339377641	-1.70003247590863	3.62418819783951	-11.1848523399757	2.82166677303623	-6.75309943052051	-1.53622381830307	6.47302865611013	9.06438815875282	-11.2416429093295	-8.60154704373045	-1.59006228337428	10.4780007871726	-5.73148771096192	14.3653445699791	4.45046058404371	11.2400541637807	0.013562506094461	-8.32658562755799	-15.777171094576	-10.6069316047228	2.28301041270351	-5.68628810351713	-2.64245504086653
"g8"	-9.09584980920973	-4.54432355087254	-4.60360923477753	11.9619184444012	7.278006478107	7.42022267065955	-12.3885967755611	10.8277646493093	-16.4199023983456	-5.02482751631551	0.248947824522855	12.8401424142595	-7.20657450600042	-7.98648831196533	6.48536879986058	1.78605195304871	2.34795257088384	3.9238083440088	3.83144332448209	-4.82050811368788	6.97629918656636	-10.5175224648661	-9.50899603287077	1.66339575451633	0.820256243591266	1.06983854146742	0.603655597246295	-2.98977717755424	9.01336369205072	11.5386276469637	-1.24414566102678	3.83889069048687	-8.62177779621906	7.32126048383091	-19.0176425666056	3.7453389470369	-24.500845783781	10.9693873194471	-0.24142377927826	0.27402821116027	2.23588749942427	7.56344948530205	-4.42362901737624	-6.23028610475948	-0.346725549192217	-5.80093880497452	-3.34321275634551	6.70315344218346	-0.709255083859953	5.59186046202569	10.93021392119	1.3299349237555	-1.71853693185668	-0.379597862089375	10.2522086263557	9.63689274704318	-6.85531297943016	-13.3048278412351	-4.49123288701845	-13.2120507965907	3.07515374625729	-8.74458402264585	-14.0916402777639	13.3184930394633	-8.03828157856958	0.731768018487806
"g9"	-5.31023806430203	-5.1295193864323	-6.99496335832928	0.873592520681169	-14.3336444298564	1.32071902339131	8.71435308906024	8.74127961820115	2.85118573514501	-1.83279308821731	3.41782204956487	5.30150205555	-10.1589787034556	-3.62358816639536	-28.4895058417406	2.12809640674533	-13.3457959154904	-2.99768107158518	-7.17858481101235	8.44388063929014	4.21527120088912	20.3800905148847	-6.01410035461967	7.67075301993229	-8.45033303311462	-5.81933639275701	-20.8158945632978	13.7001520851991	-15.1893738559911	17.8161461459764	-14.4112223764726	-5.40766097200694	0.771609206089567	6.27099162021725	-7.86406743005128	-1.53166491881778	16.7988042594735	-10.0890595875066	-13.7071511032824	14.6363541958516	16.9841458942331	9.97248421292281	9.84053645699662	4.27756956491057	2.71888587321641	7.63755082819473	-4.93717701460277	6.42425542936952	3.34092688548605	-7.21344750092289	-8.21582399616607	8.84858355817106	4.74575111397239	5.9893044020649	20.0442226824989	27.6226128289608	4.59441187738536	2.18842063786393	-4.73269710312634	15.7188657301391	13.3437152840014	-3.84556690510371	3.80894234000003	5.12797458210729	-11.7600845382851	5.48788793877153
"g10"	19.4251269879425	14.5775841785713	-11.7934197581849	-8.39696706556849	0.194051389953833	-10.2374898101636	7.48183932698022	-2.28085619871589	16.7460192189121	7.19104667922193	-5.99529616057393	7.52556650910496	11.8858146257671	-13.6239362628844	-4.98393985870324	-18.0347868977174	3.74612562599683	-29.3619983621674	-7.51514300889282	-14.8509394148704	6.09080379148355	-10.05187513755	4.72124817515563	5.70985673647693	-16.7828595769262	-10.0437449636581	-1.26847723375739	16.5482442874429	-0.664863806196111	27.5237971471701	-2.79477383541601	-8.97519986837959	3.67696597454666	4.13649363395539	-11.1382778250609	-5.64898277085103	-2.10633164280461	-3.89606332039875	-7.74232013706942	7.97261478383169	3.75792725964594	8.52183927452797	-9.92181435063822	-7.49468443487971	1.62514956380922	18.6080196701587	-7.9095178584279	-13.0651233161324	11.8488898955608	-0.617888734318823	-5.04005975108911	15.4923424278348	12.6549787683714	4.31878479321097	17.5939190407448	0.937484004810579	1.75057425980979	-3.49328488005401	17.4259744916861	11.5925041557435	13.7465868605914	-2.83769289104741	-8.10843564744017	-8.51373568868213	-4.81698056789785	11.1744276588107
