"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"
"g1"	-16.1011194352531	-2.71156190450416	4.09259383219171	3.61476510806741	1.47335978340506	1.08533374134907	-28.2881031543171	-11.2601455375369	-5.01661678451072	12.9678176675315	2.67448743491685	-0.393038643093208	-19.5859240659708	20.2517093790967	-4.64049430318988	2.68128408101504	12.0299924835643	-0.728288034782477	-9.97613935105577	8.1782588426555	11.8020774243362	19.44070893738	5.39103693208589	13.4047052169909	0.769994631940929	24.2151300435405	0.508996302258766	-5.41291790523558	5.22386182345651	-7.24289729770596	-0.578948663082805	7.75655570089874	1.51022673372974	6.32769123511844	-2.763112645902	5.79000222849948	6.93837347181594	-5.31025977444639	-2.87424794996132	3.80353301188823	0.644262024462262	-9.22949148973386	-1.36907625651954	6.95336295221912	-8.78296687909581	-10.6777696232427	3.15431070109944	-10.1787138969836	-2.00673045033277	5.4937778731775	0.399196152355252	-3.80573101905878	14.7668698734652	-12.3247536625863	-7.6216514119275	14.500257196598	-5.18558469023037	-0.121797581145305	-10.2380902370523	-1.17562666278707	-2.70102931059143	16.0406816223038	-4.40942873909052	-10.5314557685846	8.05360582079319	-2.63482964791098	12.5852670626985	2.97996205329737	-10.4232013862933	1.00868380300895	23.7162011426675	30.05442636924	6.39516067126781	-5.78292866220274	10.7721127729577	-16.2960091289058	15.1087750899036	9.13162325380421	-9.78551629176206	11.937963616955	-3.13241615688316	3.78186928624997	4.85929451583663	-0.369867722322868	7.73573726591989	-29.2211885851014	-3.46274623422954	11.8397768627203	4.54554214088548	-2.39275063369565	17.8302960724926	7.20132888895801	3.34075248739279	-13.0527990686394	4.92283239993631	2.57479622988313	-9.04432276894031	8.84292819642352
"g2"	2.93925833279451	-13.3731436568758	-6.83330775192762	12.943827077929	-8.01107709870574	10.6656097178323	-2.11749183112823	1.91986672559203	-5.89985538665314	-7.49533650455457	4.63456800070562	-4.53436972066783	-9.0675994436988	0.161236086991383	0.328491654039586	3.92177289153861	-8.81223050785997	2.76259564077301	7.0771403726068	-8.6871457701144	-12.1927058420339	-9.75045322469612	-14.2025218339921	-14.2457178152123	-13.1177548837451	-4.91551417123421	-7.89804658110221	-0.60503748994408	18.4161509785167	-8.29134312640413	3.70341169688413	1.90701026942496	-0.430177909586932	-20.0762614157546	10.4542798055595	-6.46049603141032	-2.82747313578435	7.69582112369115	-17.7148552246959	-7.79838719455539	1.81666403259743	-1.66465530801605	-4.2594013784557	6.85292851055921	8.46875305249874	-12.1227850969055	6.62171300042736	-13.5216621424303	4.33159862967509	1.73324522486703	16.2186827056348	8.78270387501741	-0.425673209253314	15.1064987423919	7.27028473148554	-1.10514238267427	-4.82903662340839	-14.6318876060503	21.7975421232915	-5.45504022076758	1.4552715979383	9.03559637183465	-4.07220135866565	8.59255377391641	-7.01243791334263	4.39365630492193	-13.5475142821516	3.41970509519151	-8.74440626819078	16.2827288195582	2.95640428953226	-0.25758576697158	-5.45009728842995	1.96289728671343	2.70843100673877	-4.0213149578323	1.43162604149958	-12.8397065243079	3.97762995911491	-6.53721541385947	3.60939423864133	-1.58149365252003	6.80372199945657	-4.15577145510523	10.1041534126153	20.4538744378315	1.11519833434946	0.551473564838315	-0.81133599654879	-5.3284285520199	7.09537707575351	-12.964527417961	1.8337074224252	-2.18176459003355	-9.22556132579184	-4.31297010906198	-14.942714754669	-6.69339256669026
"g3"	3.02503782031716	-2.28731989783706	-13.8459630419669	-8.25012176691827	11.7976607780556	-1.08949471825243	-2.18242379323183	-4.37064258791649	-4.94042789549955	-0.0190738546107409	-6.24948350345627	3.21722689913444	4.25081968688568	-18.6985183649946	3.55801599690082	0.058530170637386	7.88923994191654	1.5722164494104	2.97860080042761	-13.764584934372	-10.3410689342188	1.67775103905402	-10.8110811557447	-4.20746704314935	-5.09141576307962	-5.45023453141134	5.2209169353608	-3.59750545612563	-16.1381591916553	-15.298020086152	19.3971067562205	11.7265229845353	-8.03605513585981	7.61100750813833	8.0375747453206	-6.07260950816345	13.378920438166	-5.89120254138814	3.73366038032923	-5.53185381511263	-4.16659544883109	-15.125074379075	-10.327552192922	-11.1060284839915	-1.58486275684833	-5.88410313303533	-14.0688994779308	3.25332076940797	1.17710356398738	10.6767635086444	9.33434552699898	-6.04801298930725	-4.34037324601184	-10.3743589064716	-11.9699962972409	-5.28627559057441	1.75446941574393	-1.38343267580603	-2.81403144547963	1.92641727788788	0.580699329223438	-11.5792976560033	5.68834190465158	2.63318288261236	-4.81568340409773	-4.63674622706182	9.63923673612403	2.88123407804278	-2.584041532771	-6.64349053555515	-8.61348965457211	14.8233516375121	5.08022262752779	-4.05262720832929	-10.6190589036859	8.12547003585583	-0.741781155659551	14.2239065147393	2.1473920322629	6.59042948951551	7.82423596010723	18.2911556280952	-15.4430878051776	-3.33270832496037	3.12415808142373	20.8903361852799	-1.03461990688385	-1.34477695637038	-4.71884227740544	15.6761425326568	5.36094527590627	-12.0456660017204	-13.8055724616832	-9.97649983301293	8.95845702206951	13.5954786916562	10.3429703879225	-1.38488364109469
"g4"	9.1314476096616	-7.40655340504219	-18.8260041015491	0.493202369378326	8.43406912347015	-8.34457705673226	-19.5244098453941	-12.6015891996443	4.31919705564485	-0.541124058377932	17.4457622286702	-3.36684514529771	-13.2652837304352	-0.302048835278953	-4.19346645202259	7.99334726185032	6.97081179750375	-1.9883230810913	20.0866882742963	15.5154308733683	-4.89091384004367	7.64105189658111	-11.4414895920649	-13.6275536179676	-7.74536297246103	6.11993220986088	-11.6395226971693	20.1312456739042	-10.8662800923078	3.5342996701094	-18.3923648213469	-0.768287990323615	-6.44735804251337	-9.65905628743711	12.1051538219999	-9.50095977252572	11.4264948016819	-6.61610442924378	1.76049528019342	-22.0827764149196	-3.81076013661665	14.6826562770228	9.1396651414795	-19.6752710392636	-6.68800505522685	-6.07145886214435	-10.1510392258973	-11.3929725516248	-10.1436856705605	8.81949068541741	-14.4185169954957	-2.91696776222679	5.40737633656845	-5.34733867465028	4.48139603354855	-11.7431335265658	3.1296397186846	3.58534358398593	7.57445181020179	8.23845082361293	-11.6452856744289	-12.8578283619725	2.28046385860907	1.99184535817693	17.9788432644667	-7.56715954056948	-21.4632135943152	8.49421763464117	3.27924716768066	2.80614844100294	0.0415854849792497	-3.2649321856926	-5.22970282717744	-3.45976913438802	18.6702501453758	-7.5618874297953	2.83200563728143	0.489666353851397	-3.16443940409599	-18.1717789832294	-11.7986951011874	-5.0332359845722	0.914280435882874	-4.50476365794238	11.9329812363325	2.85535302421513	16.0988920771755	-14.6572577387043	-1.97587069984973	-3.65151494026031	-10.770068591737	10.3389952058238	0.698490736572788	0.590930080783341	-3.82540444954664	6.52371961514938	-5.93326738574821	-3.92542151482958
"g5"	0.178164934465737	-18.2144081467856	3.13937710448325	2.49931103968219	20.4820571492733	-4.86489410640964	4.66390866231884	-6.47297875389084	-9.09786004225723	17.9044871066874	17.5506458146621	20.3897666285834	1.89648081024849	-28.9668639826238	9.92604928106099	9.79392958925587	0.650791638608441	1.71526492485823	-3.56336436029734	-4.28197188585807	1.21888090603522	-2.77020199918228	17.0562464031398	-8.27552225549304	-21.4034145828882	-1.86930219083449	-7.61866046739596	2.17132945070356	-3.26326563042999	-13.7077709708575	-9.0338720905848	-4.31107186264571	-7.62664622397358	-17.8766259504807	10.2780227659478	-0.547269910846843	-18.5653368668764	0.436062240034902	14.0886372574476	-1.2583435657794	-2.07991617675429	-4.54125414901059	-18.3064156334594	-1.84767240380051	3.11315717024831	-10.797823062752	2.22032958286912	-15.9478134400176	4.34141817774568	-13.2869597052595	4.56581276657641	-3.09861775829258	7.46370711402469	-6.02577847873725	-8.85365971802782	1.81591800522526	2.83864102227152	1.47587343652669	13.967191802968	18.1620437810614	-7.30147342402677	-5.29061611899334	11.5956294392705	4.74740419324453	12.2613614856328	-5.45921964259803	5.45828126773444	-19.5060649554144	-3.4927483990284	0.894453670346986	-2.25989163339709	0.468301102115638	8.71786599084086	18.6879878387453	16.5866375134137	-13.9461205031282	-16.094710275635	4.31282557393434	0.991761284785093	16.1051348689025	7.55654368967338	-8.77316467665242	3.82603228820948	-3.04028890435037	18.6578409881913	-4.06228111113921	-1.72716028437899	-7.21524506161817	14.3040496472999	-8.09502071966482	8.79851245474885	1.3652591950937	10.413361675646	17.6042724314483	-4.52074957050999	-16.1837186481392	-11.0647048332764	-8.49700651497709
"g6"	10.7659373771208	-16.4752029155321	11.7100020707586	-6.4764302281196	8.89737209335753	-12.3759083391419	1.26748647556692	15.1823147023834	-3.27169173913156	20.2361907519765	3.80676088323557	0.699461660168151	-11.660391209346	-20.0476543818414	-16.9770902059157	5.23239668419279	12.8636687140165	-8.84040555939941	-1.65396439821993	4.5703957408961	10.0707044788888	11.4933607840091	5.32002435061926	-22.9798681090269	-3.66387556546101	2.40837517987046	5.67001732351765	23.9454392302227	-5.9724144959416	-1.8087936792653	-13.1670569430879	-7.30759211503635	0.580124728641751	-8.04537245832436	4.01279436379641	15.2471381123717	-1.94742309190946	17.3910871663418	-1.10314398713014	-19.794511173059	-18.4900207626288	-7.22141696494221	0.952217779289029	-8.39462319587337	9.53106180781196	-8.39489293824389	-17.0182410952534	5.36226103166845	1.65627651138212	-5.68707275463955	-5.35337428083762	-2.57495682426623	-13.779299031415	7.80835307270241	-0.847260276551245	-7.09971044156763	2.16176894155956	-4.74545823566239	8.69159738756986	-19.4448368536619	3.59828149748816	-20.5240972120497	-5.47518639329051	10.9089785694131	6.78885976215864	-8.21001829029827	7.29352933210997	2.32165022599762	1.34449823133204	-5.29163393160121	-9.34031201162012	-4.61360292789111	9.91088675785137	3.98639566108824	7.15502908838586	19.2416739680909	-17.0490090228107	-0.0564020128166532	-1.77559808901905	-16.3570378475351	4.1368515145799	6.02757682123442	-1.41502898405574	9.8146531012332	-3.81678082957992	3.5082469256533	-17.3466511590137	0.917248295454634	-2.24086542532607	-0.756385307156688	-10.0121393102122	-4.11410488541558	29.1832379065384	14.55267346147	-10.905029379726	-10.0305565856213	10.7326837793345	1.53775983305857
"g7"	-17.0476533619126	-11.8053897845316	10.4585494864113	-9.11901437595998	1.5494967596055	-0.231453774702611	1.04382223399966	-12.8347254367835	-2.19253300551514	-17.7384440590612	-2.6204254911248	-0.256776501492665	-3.25282026387722	-12.6329434960259	11.3250640610076	6.39040473961782	-4.1354830151857	3.93963049662656	-1.16884880936631	16.7645844106295	-22.1352078720961	-14.1260010795425	-2.76086487516756	-8.56334406432319	7.91638527446292	-12.7287402492465	1.32070971171214	3.41218811026032	-2.65708007655699	-11.414451923651	3.67713635028962	8.65181947566305	1.81931072994399	9.38124954032154	-16.6130202160987	13.082125236604	-11.9740899478444	-9.44278065941267	-10.513108060198	-5.0268258709807	2.38624848221309	8.2376484997431	-5.91393152950702	16.1156445630447	6.34451577849145	-24.8209358766519	12.5980992058518	4.48963030935098	6.02544234479499	12.4357410794174	10.1663953704885	9.20801655691174	-14.6134869577711	-22.643588379963	1.71755117770466	-2.09332838177393	-11.0860590475092	14.7106606973922	-9.31197408336306	-0.821468229628004	16.1635924008587	-1.31606633550453	-9.7854943578429	8.12677765401165	-15.7454788192479	4.4291675174105	-11.9830132975865	3.7377428816052	2.59616719862829	-1.01448082313249	-13.1926858122466	-19.5618330594402	4.28313317868069	-0.275700345932235	3.3799922426398	-13.3883911998992	-4.32366587502276	6.60514828187294	-5.17656810704343	10.6070864914045	3.40608170479258	1.34379911042966	24.8581723377601	-4.16641246045422	-0.409265544543353	-17.1581829085775	0.191590604393849	-6.13307344874634	5.43274140210769	-7.3352017971784	-2.63622360925143	2.84606930486765	-9.90025484384419	4.52999301308826	1.1787519603116	16.9733910177899	-0.299825135420416	6.01505647257438
"g8"	16.5970867510489	28.9748810917701	15.570676113672	8.31334422262239	2.18365425963901	6.77690541925395	-10.489699148021	5.08945573229339	6.1743051852724	11.5535771581407	0.164485284780892	28.678124931148	-6.93359542467651	10.8414214468781	7.77749531648186	-11.7655138060322	-17.909315234903	-6.43692071852899	-6.01052055612368	4.47968994289028	10.2076616625161	-7.31104677031689	16.7219556029304	8.70053700213429	-2.92779553617242	-24.1023690963013	1.09093020055791	5.17170939107187	1.3195450583933	16.1564205922806	-4.39882632624142	13.6027588592315	5.59040480272694	14.1666157512258	5.21748134052345	4.12251780574583	22.4068381966077	8.17783633514611	-3.23511749818136	8.3013247535579	5.21323110565495	-3.83745003668065	-7.47310996258704	0.118942282061416	15.7728424194981	-11.2772996371349	1.36490392088862	-18.5589503694542	10.1451222475889	-16.7937827294132	-15.7734500714398	5.72110579457536	-8.30428047582837	-7.29908829746457	0.34201145845914	-3.84717085039229	-4.90873022290753	-0.924260050567376	-5.57932732441064	11.8393737989031	-1.87042007575333	-9.45243663884093	-5.32143205327797	-2.77949343312778	-22.7168985516074	-12.5851015397074	-19.7499513506678	1.61654596476289	-1.34476775130694	15.4224028326485	7.88559614313707	5.44840554097274	2.75253091421985	-11.4494313942906	-0.38220577944469	3.64291432924515	-1.86075696821549	6.1795963051249	-8.30949177432793	-2.56535393164054	16.4073800279404	7.90259591283933	-4.75281720261491	4.02197859203012	-20.699219466908	-9.03964514269905	4.06460420724104	-20.1554692466462	15.8622790626352	15.4554597775738	-3.73943980922929	7.96777451919661	-0.244826556733996	-26.9293420739367	2.71575613624566	13.9924959674677	1.97796264114236	-4.90539905410114
"g9"	4.65838649621403	-8.57159160598343	0.604633495023273	9.29982333206891	3.0077595079044	3.77385532086939	5.89954574946362	9.55393340718889	-3.4471342162575	5.31496156810238	7.12863678984151	11.1770986212113	5.61424359516478	-6.83898997309982	-0.50168282139651	-4.68177659865919	-18.1445258026092	-7.03318948754122	-7.32823705328283	-3.78929661257613	-4.27027657785753	-2.02093252608438	-16.9222150544317	0.133272874179916	-4.58161148596121	-11.630915252262	1.39891010818765	-3.18373267955763	4.75295108839427	-2.41378418780684	7.9291912887427	-3.01503723015275	3.45710509877107	0.96154495225266	3.93009072164949	-3.92844434297196	-5.52397463381924	0.0678549679017318	1.11599442475369	2.2752622523136	6.60971519800174	2.78101064119495	23.6033076004106	8.77790889900932	-7.61972101489495	11.9300507076262	-16.9420185390088	1.48119831250265	6.13135603952805	-9.24847550465376	-4.3547894133864	-3.80498111569442	-1.05479194365269	-3.81713150694402	-4.97212553856573	-10.3620717087382	-11.1054036481943	-3.16320385452189	-0.0297027962828625	0.967518763547516	4.90037576351165	-22.9119743526647	-9.76560242167627	-4.00531953580892	7.16959957151313	3.00739291891627	0.519659629327007	-3.75359609164583	-4.54961378572846	9.27996922598748	11.240874769273	8.38759804454648	-9.51856398174381	-14.1776136715269	-21.3577974821376	-0.135183187897591	6.25731032433856	-4.99696546324702	-11.8091436687378	-28.1157123600592	-6.58963064645094	11.0475875620953	4.89846302885432	-5.88853874585036	11.5357936975288	-17.6627032594105	5.83973397372083	2.12503660526126	-11.7474664036743	-13.0249247527829	-9.18342640463206	-12.9023111105576	0.589948647787279	9.60021837161271	-16.10860217854	3.28768733312142	19.7876428290832	4.12477559440602
"g10"	1.65135688935007	5.75066523794231	-13.4716931956188	-25.0424986933175	-13.5095692457968	-18.2099593683227	4.44402461508484	-11.5621317671424	10.407360962753	-3.53360183107939	-0.0509167934023486	0.495522444023655	-14.8098290366851	-8.70608029636379	-0.456827069374505	-6.63236881822153	11.3676066124302	-4.13714193195661	-12.1779104563193	0.0196366601523744	15.5726207518479	25.2985971124983	9.80665621074997	14.0944452433498	3.72468563257918	-11.9196918351269	-0.229448575842646	6.18025963217248	6.33347342517399	5.19446378998108	-1.86289702377217	9.59905946852482	-2.18788329486285	1.29217387273285	-3.58989311185212	1.27468543838558	10.8296737666957	-0.738054846452416	4.48157306718258	-8.42932212225535	15.9570394335792	5.40923825235965	-10.8305851595089	4.16097894532341	-0.618356481900777	14.9196340108405	-3.49187103117088	24.9778799999265	-6.20704314790932	19.4541378334524	-9.73414017215327	4.80739532724463	2.90825060109508	-0.42779233094093	-17.9017914555702	-0.889160611052857	-13.8796901984126	-6.42640089088102	-11.5865897952503	-22.4384978093648	-4.05041420948242	-11.1191608772707	3.43497449630298	4.44261774578314	-13.2461783171857	-11.1335887875382	0.215046469928279	-14.7499664987087	23.2469270679254	-10.3005872536748	1.25679108133491	-9.54985775266644	-5.27879410726675	-7.40733204872391	-5.77603830079102	4.95552235878252	1.91202344105332	-13.1397520930769	12.0004581999816	-1.13254810498232	-15.493919128267	9.82475684389125	-10.267729982077	-8.7523184889935	4.86971497415926	-2.88225445500723	-16.3377195908187	11.1297883623962	-14.0868302673269	3.13500178641792	-1.74652814768395	-14.7869593092168	5.02343256153407	16.0600540362999	-7.24305806991344	-0.779111625792108	-3.98033255785108	13.6489224560441
