"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"
"g1"	-9.44967596522799	-3.15545936469413	-10.6036339267989	-0.355941054676816	-22.8409950732024	10.9354517548199	2.72076787386079	2.45185682278542	-4.44198186176615	-4.52630847762344	-10.789277374454	21.26741462166	9.8252374346586	4.42984301594456	4.22925498726366	7.17811939941372	-7.19758179076796	13.0522487390052	10.5305457025415	-11.1466021034956	0.177278018386104	19.5205253715135	16.648110991785	12.4313910738795	-7.21430751579427	-3.21704611799803	5.08174358683981	-7.6697649097691	15.0079600252515	0.467706281302233	7.06111564935154	4.83409736851733	1.23645369345515	4.82129411690607	7.94319193699909	7.42749312397287	-10.0381671843853	-20.4725566912901	-6.55434030931673	-2.59181637562593	-14.6907944431896	-0.371894060413051	-19.1635414092301	-5.84095323217266	-3.59074322217771	-0.784805887138435	11.3560884463553	-4.42118279644398	-3.29677870944989	7.00195294197368	12.9544963793151	11.9084315084715	-4.91122258242429	-23.1611238300387	13.8047825085236	1.6350748066543	1.50958941884495	1.66657452705646	17.7707594150419	1.15236562942838	-1.03339523095193	-8.37050818347684	-8.27720365645472	-4.21921038767501	-2.30815638985558	-10.8503900186055	-9.83276994506408	0.689137541352642	-6.87064241192833	-6.42398919688691	-6.56903886703418	-10.0484481623671	-4.37513718321474	-10.0253900022827	23.1903102585119	-6.47422596225462
"g2"	5.74804533116338	-14.0158869779461	-16.5276268604466	13.4627112692771	7.5659222340534	-1.67809690578948	-0.457484927164085	-6.03271523038898	5.01600134796706	12.6746194588353	3.09698630335333	-4.50615366870896	8.53643835845043	2.33078641292421	-5.66612843170939	-3.61733515454941	3.51029326777477	-2.98423727485856	10.6502815619075	15.1029523238649	-17.5118712159832	12.0867876696614	5.3884015522201	-15.3064634132258	-24.9342832722319	8.97015205549861	4.7331582835181	4.09411684228837	-2.07701006858585	-14.1215224666482	14.209914481897	9.59201895058565	-7.57181883278725	25.1875872929998	-0.973164450423614	-1.99241739470886	21.0387173550993	-5.56389922052647	-2.57491447948833	18.3371917541276	-2.70597125840893	15.2174589434982	2.1944885535646	-20.5684579440442	-5.24102098057225	4.84537014993847	9.64692209575852	0.721935234508143	-1.65831874178855	2.09048482857851	-9.3618140779459	1.45923814338118	11.2959007032651	8.93875293011718	-4.87257542375487	-4.95451665556666	1.34666831922141	-12.0106270301476	2.92878344019436	5.52650000018646	2.32116204048204	3.28188419480212	6.00776697125362	-0.248353837559838	-0.998584867844155	-0.903725600191113	7.86234330546121	-9.74253381597991	-2.40051877207805	-17.0904223980445	14.498478389608	-2.56969594753058	1.23516501196044	-19.9155521960678	12.4374909464666	-1.35354752142028
"g3"	-11.0634580986061	-7.26792420473994	3.68465908295348	11.7385997836129	10.7685432977391	-11.7629272971915	5.96716858973704	10.1237198482915	-1.96381669862165	-1.45261220246632	2.63687193913959	-2.41422464969548	-5.6103644311445	-0.580367466203838	13.2065922946107	-14.4341937675129	15.3421224399788	-0.233686032768277	-17.4827869103813	-4.89364866647651	5.92570387034541	-3.9355714941129	15.8817103931235	-9.17054752911242	0.183643376570664	11.7000336490047	1.68960188832615	7.7170585475962	-11.1767492208038	8.22964855144514	3.45915314955212	-16.2525387914526	-10.7372379220488	26.9928956367903	-3.46420840587519	-3.02782455661149	3.17170602004518	13.9678443428759	7.70963241318407	-24.5954955189224	-2.83747629733728	10.2370744624503	-1.15745170018908	8.19809363648958	3.19361661276053	4.19029614607864	3.45316191761354	0.4581813328368	-7.803928046126	-18.2441821856662	-10.7952503075108	-1.07650282612002	-8.46295726624165	1.33516557095786	8.09640409614766	8.93864855146373	21.6744863464557	11.8171854680559	7.43486736977593	1.05464952586915	-7.79994543601283	-20.0011455051049	-12.4238052752929	-16.6399752281607	5.28967496841066	-1.02033074224026	-2.22305558976537	-3.81526570145963	-6.99098784846933	-3.29393722624013	14.8056675463617	-3.38533622925476	2.75999265261658	-6.81064906413087	-7.69879239399518	-3.6308141263878
"g4"	6.23423238016422	9.43625034561023	-21.6682786346345	12.0296060413193	-5.36285395746255	21.0776874686323	-10.2063509791372	7.90712946167927	-10.6020302859744	-14.1975313997609	1.72621559371503	-23.3708907812106	-3.14031609098921	-11.8288500938248	8.24669058330818	1.4540119529008	2.05237136347491	0.81578710047488	-12.3501821559236	-2.8326378653103	0.0290819352499416	2.32767700105976	2.26114636546478	-4.49023769456128	18.2126052228288	7.64386236714076	14.0969991390501	-5.59815434515507	0.756065833753837	-2.90705786208993	-6.80001409042457	18.4483916000397	3.27737488510784	6.80705178318798	9.72884138125728	-0.0976705891771187	-9.96033991958276	-9.02950007236793	-0.381496008003069	7.95080457260216	-1.2516914220229	8.85547152011124	6.28631516777177	5.68763192527718	-13.4366544453701	3.97638119254477	14.2277819168799	5.53239299011887	-16.8347366682957	20.4639112962899	4.79419422663437	-8.41183662471549	-2.04429033208063	-4.28327317031482	-1.96319963965241	-14.2165735950032	10.5085941166604	8.14956462097098	16.7008822462408	16.5709782860527	-6.25684294662094	6.348680311499	21.7997447978172	12.4594626952562	-17.3286768458841	-11.3417875124301	-19.0115954128702	17.0664537519748	-2.80200826599436	-3.4933002127928	1.17901654006959	-3.99037892971658	24.2500560832703	-0.0591744225220465	-3.24432066394288	-2.24625608249953
"g5"	-4.96242567777656	-12.244661955996	5.90229051118533	11.3335622095726	-4.31154252900291	-9.71197675366842	3.36296894421545	-3.68198621639986	5.58467475261381	-12.7878164834537	15.71756997599	12.7976590520823	-7.94303132357057	-3.02191700903619	-6.56936622241698	14.2542145923924	3.39980021038687	-1.72545422937501	-8.49248158059343	16.2218655476625	-3.72452748756804	12.4154356440135	5.83183664411018	8.0330436487755	-3.80703304230622	-1.22353572015994	9.96561013851555	0.0158343019466563	-4.49044420965001	15.9940617998863	-2.79230118365741	11.0744980412954	-26.6061600669754	-15.1719096351564	-17.7805276760143	-17.5086371816983	-3.67989580559693	3.90427183105638	3.27797915057118	-15.2007279222832	19.5487483754661	5.08228147342437	-6.50513536799121	-1.66221892726531	0.0126017048607863	2.22803906985002	5.41382056849659	-10.5457853030542	14.1988597773468	-8.90832242888881	15.7350650689444	8.79400006698879	6.64583002561268	3.49903462794806	-16.77301523151	6.71270308756437	0.057286902244945	8.22018346702498	3.89836888570595	-8.94419584905796	-12.8566011381555	-2.4721044070241	1.80232568319478	5.25980809039454	-0.696321341298101	3.79566029400255	5.26072499299167	-5.66064156125012	-8.59960507702332	-5.74751259465733	7.2354145093971	20.2535867889582	-6.85081525649963	4.06028728096926	-19.9790547735013	-7.79340654735168
"g6"	2.3467866867221	-1.1804036836824	9.79067731908753	9.826105173197	15.5536158419174	0.720748216296753	9.71279904572652	11.6238231488776	0.232374635739275	-10.3139341544896	9.6621173492045	11.1438460459262	-4.95484410050461	0.386873745336506	-4.17602737343869	4.93868860074948	14.5608161476082	9.5290677722831	23.0107844367964	2.58746272868815	-1.7303735658212	18.7509233590525	-10.1396535491351	-20.7431719624445	-13.9323020106238	-5.71853414047057	9.75778150746129	33.9796132625807	-8.46446856658494	-20.7922843387037	0.697088352191589	0.737763379991189	5.06370788856754	10.2637043765326	-2.24812396779088	-9.12210424453356	-6.2423387378356	-0.912264654259405	-8.24912779048399	-1.83323476767451	-12.7539517948545	10.7027562743804	5.5020902567835	-9.26828842719237	-0.791879793339789	0.390209102499309	6.65170423354888	-1.33609868619459	8.79604011118716	-1.08232505409856	7.33477086641044	7.07405891328763	10.9097060507616	1.55845904385678	-5.14121038500371	-8.67860531297694	-3.61474648084958	-17.8448216318333	-9.44513466835133	-0.41261801231622	1.78845804543006	-2.60996780455004	-5.59157665289849	-18.9102557940388	-10.5526733763355	-13.981531611384	8.35856008478392	-4.67783981183037	22.3683029801514	11.1922198962254	16.9880720189472	-2.36795380751985	0.179568060624493	-12.6948361579607	3.51931038777792	10.2120444724048
"g7"	15.854996901226	12.5904289830738	4.52784146358104	-1.93996655808332	23.3977688998175	5.44183177330801	-2.4340005902877	4.88337884120011	-16.2801918256115	5.58876170339144	4.19415027266571	10.2092250107168	1.40452241121998	-1.96304653219415	4.71780214369886	-2.60659504488909	2.77440031231949	7.13937651596718	-1.67492201861679	-14.0049616275661	-15.5986854730303	-9.70440857267038	3.3110920041281	0.435336311267637	-12.686404145621	0.136785446111553	-12.2936186529886	-14.2039774963611	20.0170324774854	-4.77654408827254	-2.51762383958072	-1.67115183991296	-22.4102064405541	8.16650892386621	-2.57952014712852	-5.92218566147696	10.5649893883248	15.1470406112074	-2.99737195263716	10.3705544901924	12.2985013503744	-17.2157663883525	2.6669625058901	-13.3595144375159	15.1839251014026	15.598307244331	-0.259373373199631	2.40157184289092	-14.3802116201756	0.777541425826749	1.42078605086469	-16.6789718089557	19.8098321153921	-23.4708843752216	23.054065609154	-16.0191709731017	15.6515864403682	9.84355224031419	4.3160777703017	2.44041424538256	-4.55166146931033	1.93014249536048	2.43006483693746	16.1721043474452	-9.0510466937709	5.64462011192136	5.67496802297397	0.16917893603339	13.0343031687947	2.06764988566884	-5.7241892518147	-7.23324052762728	-7.99864392615365	-4.64272315332123	-9.89148030997327	-17.307780307592
"g8"	14.6140523274278	-9.74689910894819	-5.55363530555693	16.8397935420151	-26.0643035829229	10.2975376737802	10.6188613200814	-2.28538898870212	9.54803941653278	-3.05318083477224	6.23845925178674	-14.489452404229	4.26265511214147	2.78206897959489	1.43921500288753	13.5988784743556	-5.55861092072448	5.25581121853769	-0.443057391050551	8.84631913483609	-19.3621201796707	-6.56186755140994	12.2689002160295	-0.773280751991651	-11.3396473123065	9.75767129277252	14.2668325998943	12.1476979751567	-1.36047867080099	7.33893960341077	-7.75147542495548	-5.47947927580464	3.00070333955827	5.12836336872862	3.6655171578811	18.2616198960505	13.3279669636537	-8.46758858991632	-16.2668439561227	9.79378570715245	2.30684410595266	12.4607066598065	1.81097186484778	10.9039294433487	-5.8468334089336	3.79823691298647	-5.19421305755797	-3.47425532060946	2.61455884721797	1.1815403995234	-13.3832161293047	-4.82870430892155	1.43790259830914	2.24219192941003	5.36186807417391	5.23031549636572	13.8939831110882	-1.24384610801273	0.236390772826877	-6.36132868867201	-3.57913635232785	12.037486867748	-20.7889766666981	2.7989921505817	-4.35726340756166	-10.2354663312548	-1.84762716958104	17.4244879740053	0.907472842026208	1.8623960239892	14.4967976061795	-6.36815340779792	9.96181444695839	3.46622786301098	12.539573215348	7.54802426982925
"g9"	14.9260261366627	-10.2662226409765	2.54314641122571	-6.84557818324389	6.72071424882737	5.40589041138628	8.50052969123846	-2.09794696606744	6.21679830488162	3.09137299753362	4.54219042806209	3.98120559277379	-15.4534014031364	5.66051130877939	-9.84207800442333	2.83699313570344	1.94354727858953	0.551131754761744	-9.94351431336104	-6.50148680713139	-2.91499020131302	-10.0693115466326	-6.67319004024236	-2.6437022838065	16.363925319357	-11.4010927848348	0.740589720215442	10.9359774387948	-13.6371595614381	-11.1981180776854	6.49742498863713	3.66800964454303	12.0909934963473	10.4018882657057	-11.6009505858361	-10.1605945381132	-10.7727797487401	8.54038380257919	-5.72446541368636	-0.541383377546134	-7.32957808071812	15.6022380175049	-13.8915130268406	8.84393540828367	-4.35736374113561	9.52683621777418	-7.02078730251803	25.7458794625612	3.54137708609834	-4.71212836098567	-9.0587343515709	8.02522667335714	19.4151752457391	0.71319372723524	2.59414892830518	-8.60217414886238	7.32752464441653	-0.682681004195408	11.1336352010247	-8.14808455206645	1.65924114585067	-4.81433476912236	-10.113229918133	8.66670137233199	-2.20379891134605	3.10419842879023	7.01937208505485	1.88066378243872	-11.8252378091346	1.9803500880169	1.9422837913239	0.84566798614008	-7.09766067140978	-4.48964162671267	7.93194909254145	-4.63326251492224
"g10"	5.60708978687582	4.38532102368758	-7.69813215461685	11.3042847635793	-8.67035985725258	12.5610305116366	-0.396208254727784	-0.33100920277617	-3.67847099204155	6.55474316221671	-0.690396439917537	-15.2337694152595	-10.8941530679213	7.06966208532765	0.529672149550993	11.9156587674577	4.56671324651512	-10.6174289312043	23.4193599567963	-9.99996683929862	-0.304575060406222	6.09204615944741	6.28082454657656	4.73641428275487	-3.44101350817822	4.03964570754464	-20.8289530204515	-6.84249873376869	12.9235475406067	10.2811048608766	-2.3769625011844	2.27324012930505	9.63620905226666	7.2432027928533	-3.60239996965412	-8.7816560204531	-7.65431231050837	-1.7882130187424	5.90822274793167	4.68671341298706	7.00694606438276	-3.03053302263503	-4.15188137165362	9.55905400507441	0.209130138100021	-2.25799192577684	4.36006142921095	-13.5792552165794	13.4833670934345	0.424345149046101	-3.32736832831553	20.0444895798965	-17.3539037733306	21.7690892573248	8.70976066522992	-19.0440129324715	3.04520626048125	-0.741088186889475	0.802073350149552	19.2512478957295	-32.4515316243512	3.58981513519603	14.8958785454424	-5.71106197674065	3.63571449451439	-8.21596074964139	-3.66573963983665	5.31621726430104	-8.83539729141411	4.36721259336716	-14.1960354721784	-19.1385170771565	5.56112772033645	-17.3105456244397	8.25174242277835	16.301596332836
