"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"
"g1"	10.3648047109144	-13.8591175697224	-4.21869671826068	-6.24537877981946	0.522966095225035	-0.447623640647092	-5.34221218305519	-12.6891534714879	-3.3905469737787	16.4772690801006	-2.72193701346946	-7.19399402724542	9.2480429487698	-1.28071006493623	-5.78009554702312	-9.94756943699727	2.49538733683571	-19.3831921934679	11.3682273812517	15.1330372618341	-0.384699782246989	-2.33964131346415	-9.68253800869677	14.5163614191369	-7.27943573389019	0.965235159753296	-8.48882402690611	1.4630006366478	-5.10915113589295	-5.48920634908528	7.79861448459997	5.34988370378829	-9.4087817800531	-7.12891933279213	-1.42415521006014	6.23685682454221	-3.90176762299513	25.1597447463389	-4.24037947808621	-7.10998575440046	-6.21934895518148	10.7259960007321	16.0516559655294	11.5659951019671	-21.8906603630581	16.0760347897814	-15.0364075911666	0.490325287355676	-4.75755778083205	7.06181609669801	-10.6446195846035	3.59439010376216	7.30094206720862	2.38589229764927	4.71961434736763	-8.13374195439322	-4.1018727797935	-6.80740601651687	0.0957512121794302	-21.9508979605253	-9.99075303614299	-14.6536625559069	4.4701157911889	14.6856479457537	5.77501362502853	-1.66570076953493	4.9407746554678	-9.92745602577086	2.81058632672033	-4.19075579468339	-7.21023347381994	11.0498506893748	21.0410622442767	-2.46448479655275	8.1909653533788	11.2451209356975	-12.2904970462233	-13.5438912762788	-12.912610933785	2.49771573612025	-17.207074456938	2.99015032835206	0.338596553722933	4.93236636137616	-6.79830502705887	13.5161368763447	-1.54139013603734	2.80171254541801	-5.59795452998425	-1.63996881662473	-6.38289965542035	-6.53820839375999	2.60219025757496	2.04287685819451
"g2"	11.9409792076598	-5.10626856047309	1.92718499516936	6.00243702926007	4.37295691095296	13.0257743458439	3.97936400337402	-24.6757583521713	8.60701201241244	-2.24589623317328	15.9649225061458	10.2780587203545	6.2100107256242	-6.08155439980786	-18.2466622361905	-4.55144885110165	-2.76424622662944	2.98205245507076	5.85906770481016	5.11273511575772	-7.85151203992905	-7.09327153686331	-0.0740201872511731	-1.06968892095777	11.125837958595	19.4661658773738	21.9632673000559	1.6822363406397	5.83872844789283	11.7164546677013	16.4313678180153	13.2620561387121	-14.6227485502135	-2.54542079767351	-6.71226343157379	7.10794072745014	-2.0731756746635	-0.687516480090355	-6.5190063966696	5.87583420950686	7.73745178114991	5.85772558666745	3.30160569325011	-4.15185022839733	-18.0428962138108	-7.83942439070904	15.8521330171622	-1.65471144697407	-9.94868752790501	-5.47878326690091	-17.3387367453128	3.61201532971468	7.31670735695297	9.40386979907278	-1.58995903140868	1.67274819525542	6.85559367897762	8.28575182974538	0.712072491107162	-3.46261426125305	-10.6899048214297	4.44343712976662	-0.965989146616774	-7.27198740430152	4.62011838582974	-0.393724570677239	-8.59583360302395	-1.84723078454256	9.56722459582125	-11.6212505932444	5.48540449152589	-27.6877900102243	-0.555679359051833	-5.56906527433031	-13.6622980619399	29.2818453884602	19.6791314224665	13.7832266362816	-5.73800255069367	-2.13859580537801	16.7670563781957	13.1025591414573	5.29849610159048	-20.7021778284264	-5.40916105135434	-14.927602870283	-10.0455497673898	23.0215571785171	14.9176059143437	4.47562362749034	9.26875158597204	9.1288894008017	-6.29680502562007	6.35893730407076
"g3"	-7.56488931651607	7.19607107540392	-12.5706435710727	-5.88037581570427	-14.826804880368	-10.8036188206045	-4.48755315664996	-22.5895918063314	4.70443340985525	-8.88569083513694	20.5477513773581	5.64760160792013	15.1451709375125	17.184593042661	-2.40045658101418	3.36504863832888	1.65429357239765	-13.1486351001212	0.789089610237532	-6.65936763829463	-2.38772914444487	-2.48731937190491	-11.1335488386849	-9.18243078673588	-0.103592173827913	-3.95679261280525	10.5697468937834	3.42337357201906	2.76815460094016	0.856898962569411	3.48239492372132	-1.78786207777866	-7.73208403266352	-2.67901543665092	-4.27077969090491	2.35457964241712	-2.49688473110113	14.8960907311765	-0.767374063420767	7.02462284635249	17.8670754904849	-9.33873463479145	-13.1661345381489	3.58873134970441	9.49013885839597	19.6508058370863	-19.2519459994647	-15.0905606045329	11.0069810675932	10.0042328296044	4.634090730587	-6.85870874016565	11.7564232402528	-8.96256666869631	0.661356255696136	9.62204506808237	-7.14931018442959	-2.06779868627591	-23.6796309278104	-16.6984082182589	-13.1360263052139	2.70032388140655	-8.34590471621489	0.443189105609603	7.62395279604869	0.650194996092588	4.49497798108982	6.50045177197652	14.4564518306377	5.84269739055986	-10.8526043036304	-11.4843096871392	-6.56687960351358	4.1124194434456	-1.03185888878243	-3.06863234072961	-13.8613598283823	1.01755064871022	-0.796521666883893	-11.7936165246953	-4.71461030907325	-10.993647128687	-3.8840189153489	23.5887113029983	1.96091708800768	-12.7089483574031	-0.559248802064153	-15.3156144618789	-1.50425742349112	-15.6401718365129	6.23848034184847	-9.28682719755904	-1.02794194288066	-1.65269511771276
"g4"	-2.61910823081112	-2.92998230126283	-9.75135491909378	4.57956932674246	-6.06903638817673	-11.1978445567127	-15.3755763903396	0.154312097021781	6.54289729551835	2.4571524263533	-21.6120973273116	1.44226578831409	12.3100357775397	11.4984048548667	-0.760900919227602	5.26265881069275	-16.3571886272431	-11.222432360894	0.345091060767993	-12.3902610258859	9.08171815966345	12.6261335501686	-3.75728391773488	2.79849438679449	-6.91329233216766	-18.0454990244173	-0.0714123279600452	11.690271964931	4.64373789463832	2.25131605372777	-2.40022231013359	0.245027816001525	-7.85554407541856	2.48049457909651	-2.54741185847147	-5.31343014057226	0.679812508518717	-14.7271744333506	-0.14817873248875	-1.1142023361562	-16.4790467842173	17.1621608734967	-0.710143560235915	15.4995584900971	-2.80636144215952	-12.3934201784766	-13.6466940812961	10.8134068629097	8.01593831059812	-6.35651920274847	12.644014725101	-20.016316874317	3.34116511094946	-25.5751770685042	-12.0146888675373	-9.01937731158571	6.09889253684073	17.8392615830083	11.2896035452772	-8.69867461404777	-7.04041278196367	-1.11292330078217	0.00698806127796084	-4.18968990703464	8.73269187686742	9.27732014775828	6.76028417628046	2.27490955090641	-0.541661115428636	0.260726229840146	-4.70760025155234	0.163346534229503	5.19475332535722	2.93937933157098	-11.8437234822397	-1.47067901713033	3.04858993894411	3.64404712038443	-6.5726467880766	10.0983163866661	-17.8365646024511	24.4128273540169	-0.0422466051166674	6.26436021927158	9.13006034572876	9.17030551275445	23.9443643614681	-0.714499103891987	-17.4407495650689	-5.07453269212014	-15.4580975054264	13.8283125999056	3.43495853665135	-8.99252574465253
"g5"	13.8226768982453	5.92539128060015	-15.483825446544	2.74027978496598	-6.65516164296455	8.36241525896905	6.62284928144029	-1.16874255847384	-19.994398152459	0.167391917242766	15.3330161471142	-0.856078315579252	-17.9636931130577	-9.32310351735301	-8.27685870927436	-8.61505799551038	-9.79140372216413	-6.5817537619046	3.31503874298705	16.5558742505953	-9.05953187239535	2.68066048053091	21.4097234624054	21.3428031296576	5.92043002307871	15.677436355132	-13.6948840603795	24.2136318939694	-7.99166015784842	1.20856936323984	-10.930328626805	19.4561436434615	4.95090741106838	2.41341305606188	-14.8960631030868	-3.86341698343583	11.2150744749982	10.6366840950918	-14.9110241222473	4.85736823254542	-12.3188138276931	-14.5015332687776	-1.00641503018479	-1.74451961150695	18.3529266837179	-9.63484472379704	2.60775048979276	-11.0728159299081	4.19333574563132	-9.16426371550658	-14.7712249534388	-8.76238168466297	-9.94778612099808	-11.8241827359475	21.2338690650211	4.47140751497272	8.15263119053734	-3.83928660053842	6.50973741409598	-13.9546323648148	3.36089549332367	8.82939395487821	5.76208482516985	7.50313634582906	-9.93061641367767	-0.634577332634243	-7.74678333312221	-2.01607134123417	28.796004925881	5.02735267236142	-15.3010480143886	-0.448564929264234	4.80528337158688	13.5719355790014	-0.347950475737722	-8.03608538254544	-13.7880300164301	-6.29796157355211	5.6280043147044	2.22629845559341	-17.5741617629865	-3.70840087530108	-8.20329076285836	-12.6320964633552	-7.70891748716243	0.77754215073612	-4.26349399325851	3.27997987240787	10.0881172876661	-2.13667144937935	-7.45722450869568	17.238103928896	0.512426021798158	11.9271215177651
"g6"	-2.00564067937261	10.3657935781275	-18.6307284785945	-5.11251968529425	-2.25047002353055	10.129019365757	4.26938172738606	-13.3844915726998	-6.32781676947572	-2.5898709463073	-11.1761497294655	4.99757282351244	11.8272393312696	15.8506997361015	-11.19689314004	-11.3688606896495	-20.4258712945144	-17.239919118719	-4.42142871963893	2.60175903969635	-1.02786120319636	10.320012547577	11.3706567911908	-11.2717407881999	-2.89798650292964	12.6159597998527	-13.5919050490927	5.27712414473062	5.33093095215954	12.9313194625482	-1.29000540457601	1.73124975338787	-23.0796636071076	4.68697958288454	-1.95088124666597	23.253099520554	-24.0142814778907	-16.2313572096427	-0.342134962327545	5.79416252643318	5.75948609120049	6.9566885422894	-8.15760472054631	5.60384799144123	4.4751624895731	5.28870252300278	-14.1176771572561	-17.4264190851032	-4.25536417130033	10.3650723820551	-16.2712483051217	15.791591786906	2.44540698995327	15.7041575687339	3.43704166874949	-10.8130529797374	-5.3716767520572	-5.16318228840111	-16.5220068539163	2.1188793267677	-6.52873269295542	-9.09556370071641	17.3079030554914	8.77631408202297	-6.0357865107476	3.23278587434367	6.09105962402648	8.65600218096314	2.23625503224394	-10.6725873225019	-3.13431532535809	6.19137656799199	6.55552174630617	-0.685145758131272	3.06622274593005	-6.53888416144701	-14.246632709959	-8.20787684746378	-6.96699214573102	2.55410173818307	15.002890411443	13.625872228482	12.0685579960876	-2.22629710010677	-10.3976902982936	-0.00232356601939639	2.27747799067102	4.91238649922692	8.18658990637056	3.88048682214836	5.42168516205512	-2.95738644912077	-17.3294892824137	0.449686398519076
"g7"	9.18246541484323	-3.2334937414831	-0.0547348784105167	2.21300504358924	19.7255103776143	-13.4542327819855	4.73447218903311	-0.275454077406038	13.2913697454994	-3.74496870396604	-10.7331311675098	-3.33785360645677	-12.4062220378495	-2.3274895631036	11.6318434986727	-6.2976740899029	3.16277013200512	5.56629781836449	-9.69778832519625	-0.402856057044961	-2.17276368200981	2.97513721654256	5.85656688016397	21.4373327679988	-9.79562734225693	-5.50136723314807	-7.08252978515095	9.3118021086905	0.148754169070707	8.43271447546282	-2.3686028698552	4.00405830161866	19.4725081653566	4.1393371819276	-3.75217661310743	-11.7379887885715	-12.4025004179105	2.73186181050504	12.6634243638858	-3.95461089129069	1.29797458729972	-9.09902832199597	-26.7231832608973	2.08348755807254	-16.4549735802581	-1.59761436401595	5.02459006773	-7.20668861890515	-12.600449340494	15.1104464170199	-12.1011853279505	13.9454384405288	1.11078755600152	-16.8793843124409	-0.41709639803386	7.22862935203944	-12.0544070972615	19.1819748666113	-5.5120234721741	1.21187848125713	-8.97558483813988	-5.29464446048325	3.21212722254297	-2.92437459706256	6.76858797267031	-3.36602431665442	11.6432829691899	17.9903655820854	8.10193485572478	5.89062373908241	20.7076882980727	-12.1916093454558	13.1594124974876	-17.6668001328607	-3.26975086145977	16.6318390738753	12.7934509560822	-8.87229001696506	2.2300759489225	-12.655584299955	5.68289551848066	10.1733241019489	-1.50841869455012	3.4119430691213	-3.22257483517383	-8.39613858112257	-9.06565797263328	-12.5229907241744	-6.9406563868872	-4.30530739913887	-7.93312088292749	11.0966367998025	0.4878619819139	0.701953134144344
"g8"	-4.57586905811762	-15.740934761423	9.04574141054571	13.7558719343424	2.33683649854537	-2.98375996426688	13.3769055685571	13.1220027831001	-4.39981505602077	13.8900391575147	-0.310357391062167	9.38967545134345	6.59218486806079	2.6570568068105	-10.4310688364944	-10.1085226519717	-3.66734654871182	2.37597549592332	11.205716242888	7.11427299293819	1.937829584991	-21.312088585198	-10.0217413399086	-6.23862143187146	-9.35973746676768	-7.43482765837176	-16.2435472192082	16.2832509432101	-12.2833691824761	-11.5532352199119	-9.29472989117535	2.05012500599992	-14.7137278388123	-4.62335320734402	-0.0890398266304877	-21.0811604538917	12.7630653882423	-2.76187272367311	11.829951871139	-7.80182364253892	3.56545950404382	4.40167859447061	-3.17142474750194	-0.891196993203608	16.3196668279237	8.40807000596322	-6.85737610535567	-7.35124919558699	-13.5340661930938	13.3629425758461	6.22397654057951	15.4101977445037	-14.6935507140586	-8.63275873946448	-9.84175719073726	-22.4810725241785	13.2274304074754	11.5577993573395	-17.098463457395	9.65568695948347	-13.556069576219	-4.44224131859195	-9.13698484394021	-18.8524071833327	13.8996423196412	13.5716386440555	3.05115417157319	-3.7189044300786	15.6140743080115	1.71439804262542	22.6724044268113	7.60599815083138	-1.15654897168916	10.6172797243825	-11.8879051558529	5.59005852251159	-3.82224554590793	-9.4902017947324	-5.5658733574701	-6.82864548833498	11.4011818000348	18.1125440871401	-12.0233727720974	8.06200586665909	-14.6151502104679	15.9782949460608	-6.40009245576185	-6.32891273602963	-1.30482484612674	4.10932113887408	1.72671853619963	-3.37085782781291	2.38007289406636	2.94157429247252
"g9"	0.17534733521644	-1.44754393618662	30.3378214549256	11.1295702649093	-0.57792711335232	11.5989163295337	8.59103402428056	8.89849052048241	9.68777412239776	12.174442403898	-7.73313742842796	-3.58350668343347	-9.01869381862873	2.80547886743652	-6.01338150642864	-6.31484757514875	-4.23517733750745	-3.46145964331277	-8.27375033217552	-8.83795776511205	-9.9165271237773	-0.809839340435106	-5.11668719636017	13.6475436536687	-20.6769270396926	6.5887736999935	-2.00668544036985	-7.46896708998538	13.2418899850335	-19.4392309667727	8.8869981194036	19.3801692086441	8.23117976323418	-13.21229140928	4.81722160526862	-5.10609934005922	15.2409723409608	17.6915427999709	-13.4189992036974	-13.7925260290111	11.4999487600838	0.0234887045532707	-3.65253286069648	3.50927745269499	11.8182698297156	4.25560895594978	13.840809178906	-2.76765601723625	11.5444183830671	4.00303785951239	-5.69857346414345	4.77774182014869	-3.62108516532674	9.14068489651287	-7.6014314386376	6.64444486032432	-2.3518562520943	14.8603939333017	-7.34862822856746	-10.3500274328397	-14.5099486437662	-12.2340823191763	-0.365675159994382	-11.0966050065665	7.40792162156557	13.1778722886083	-13.1862522750677	11.7430827376399	-5.2847716326021	9.18826277536491	-16.1641798891212	7.70115451110274	0.0475650715982964	2.77283892923402	-5.9789236093097	13.8662351925283	-3.74490857525052	-2.45084945518424	-12.9395920774571	14.1498765949091	1.69569433400113	-3.64390373121631	13.8563434883574	2.21371131516933	7.89971590249668	-7.46518653709958	15.5922524398661	6.37687746876391	-2.69421733866983	2.02729527334299	1.47987859017543	18.6391554989649	2.37616257049616	-1.73960536065573
"g10"	5.77128984188218	5.89731093527462	-3.50548560756027	8.98513456439015	-2.63572599100766	-0.616840052854815	6.67305198677241	-6.86421306064065	-1.18171441697586	-4.9975469134562	-9.33546694842143	15.8188331947342	3.5244734008888	1.8036218670305	5.36869223083172	21.9889246303881	2.43213197006147	-0.440509261395991	-2.11249233068082	-8.01033700476778	8.52433845893488	9.18181808469564	-16.547013308316	7.02205825335813	-15.7560203111966	2.66076467217349	1.42015211282781	-17.9555672994931	-11.6732056138849	-17.3811762867599	4.92610219404969	-11.7027599969389	5.85067477770889	-13.8115702366049	-4.933017349824	10.8387891115633	14.0385959698227	-0.823927059260688	15.412763810069	-22.2875363573486	-10.7038340018808	9.6136920751654	-12.0540985377217	-0.607146251269899	-3.17606123943074	-6.43967947923841	-0.251446827127108	27.619985079811	5.56541241754598	-3.79114552290139	2.55362525057845	-16.5185449674171	12.7082441082414	-3.79329279418999	-10.0585285697385	-3.57286359318434	-9.8868456078769	6.72262039758975	-10.5096012090153	15.153894117686	-6.06668763477745	-2.73220980212689	5.33510900103395	1.27435231079193	-2.91317196218077	23.149883559486	13.8456774546598	-0.697006592684851	4.01032788691885	8.01853573918908	-10.1745107330608	-6.96866979506706	11.2399941034487	-3.95310977361564	5.05659253260206	9.04000580048945	11.7381020723085	18.6482656158023	1.9024611016712	6.49766628042961	2.4179848860239	-1.28528029313874	6.88695130344934	14.8370386603088	-3.08218981362341	-11.3450674536542	1.39853100702458	5.48318674861385	-5.48667809656955	9.25109767310969	-7.55939271014793	5.05349690844397	3.5677466234034	12.0830169693508
