"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"
"g1"	4.81488418115658	-11.190254964286	9.77417496386744	-0.919250313858111	-5.03027981713084	9.88642246408472	-13.6036524884418	27.3584043847739	-8.65564908204652	-4.19404143379728	-2.77229061643115	-6.51027315924639	-6.12510485167508	0.948339882895042	-3.92601742567839	-7.3204871408425	-7.14888628383786	-1.0608220701518	0.11698339783568	1.76581954068371	9.16828322605775	2.31405426595299	-1.81730292847229	-15.8034925808956	-2.49692966459884	-1.80605780659849	-7.66809913508909	4.01615725655134	3.80689529971175	-3.10186285650582	2.67451224860181	17.927210720705	-10.8256755185378	-8.74335800418454	0.428551512817633	3.531787748024	12.6078742352943	4.44575863045434	-5.0547632779621	-7.59814740681762	1.4576540421097	4.0670954994695	-27.4813319130292	3.35976553745776	-9.0495180114342	-3.99874231300938	-8.43499361881601	19.2199652011109	-14.2503874344778	0.0529927060890777	8.56745365306661	-3.81081628715242	4.2274192345401	2.30656941873053	15.5140066563267	10.7929979263275	-0.207330759309302	-8.71284021672677	-7.73763318021206	2.44892227039737	-4.39147986932362	7.68533432383617	-4.83967036205994	8.90505481133715	-0.435488960561072	-2.70871167090055	19.1119106532388	6.53996191340848	-9.73387210327761	-5.15656622283818	14.7437947635372	-10.8785245174541
"g2"	7.45361626091911	18.3576261369604	-1.79049346783909	1.43799820773875	10.2217704202334	2.04438461676254	9.16897909866714	6.92207692671931	1.40247666295063	-10.7938303005053	-2.28147699782515	-8.50239452141954	-13.1536805571575	-8.50706871145272	9.9653907663061	1.67042996462988	18.9728963266572	7.05463273641653	-9.54053371220287	-18.8960077188351	-6.7853284021948	15.6999295556712	10.5956047173242	-4.30875075834807	11.0853182696742	7.50503846264777	6.16312131456955	25.2589243610999	9.32609734995566	-3.24327507513842	-3.64486368600935	0.225323154164953	1.42392947187213	8.74601660842027	-13.376928818217	-8.92721829611988	9.83120882791574	-3.82758281982179	3.05178211159576	8.80220097229152	5.76252077713221	-11.8304861161428	30.3682278402562	2.28230594931706	-6.79408355883233	3.42499001698712	-11.0410716410077	5.92665922338333	13.8070119509382	-8.21799952568776	-21.8088930989142	10.3637602611595	3.30131441986665	8.93441853129323	-16.3720698262866	0.387488512995641	15.5097345937029	30.0727726594064	19.6489217156899	-5.57528940872198	8.95730497359312	2.178683899861	14.8895321618688	16.022014842924	8.2089906962935	-11.9846946633055	-8.19627288304689	-4.91175606540853	1.91390879403405	10.7397891146868	3.09912917530726	-17.4653613141196
"g3"	3.45553111935003	-9.6229987744993	2.9951015772924	5.9671179889533	-9.93245475446745	-9.93504097186306	12.9583430306576	-20.4181026043981	-3.03706194174601	-9.26254353439807	-7.68183879154715	-12.9945573751716	10.303546997716	-12.8368623250633	-2.84167082388505	-6.45610190154185	-4.0166013869845	2.00494552649376	-3.39932038915961	-9.08655439280391	3.85368412082117	-17.1118983235475	7.15293215566853	-8.02925676485788	-6.88434458906819	-3.1442614518075	-9.31671803911393	-10.0965974848226	9.31848157642888	16.1469968381672	28.5871886020206	11.4324046129234	-3.89549102921606	-4.74314106372245	34.1449823092922	-7.64364405469361	6.7175694596568	-6.33885945221183	5.46181356339428	2.89341705805243	0.553847653768839	9.58084443104141	-21.3477810334779	-3.52549441773225	-10.178815838308	6.37251575686533	-1.77122063618004	1.56718550282446	-1.3117711966804	9.66560508650457	-5.10749444746556	13.2794952484374	-21.2099355265054	-9.29432634925805	-11.6624919198834	2.55964808635217	-21.4101153210011	-11.6999821164916	8.97399271450523	7.60414309874375	-3.48771380449647	-3.76753336067494	-18.6811557935256	9.88672493187512	-6.34013048500219	9.07967283810724	10.1449734388107	-1.70980255854232	-1.81225566741812	1.68585133451715	13.366488110932	-1.41826633229268
"g4"	4.40196754914215	0.497657750816582	-7.95001487736031	-8.52013151338179	0.592914300611956	-21.0370176162024	5.81200052530536	25.110960535696	9.89779858363368	15.0494903769921	6.9717937416096	-1.65297944257691	17.2787971395984	0.803232604406048	9.12373459845228	8.55829901165973	-2.38437084445063	8.81157828720856	1.74098198627579	6.11945318415271	2.14109008075488	-11.4888673572726	3.13002143399431	-14.2268551250578	1.49488371428131	-23.1417772171443	-13.144563345341	4.98870685315626	18.0006908053093	12.8528804102572	2.58434825033853	7.44501710289907	9.59682966825824	-11.1240824049152	-17.3712965949661	-0.158613881057733	-5.45559846590291	3.07915496254336	-8.3983573224647	-0.715710827244606	2.43809581900106	5.16190626462408	7.98979597892737	12.5460625143315	1.80275463752984	24.6177359692993	-2.99716533289431	5.32680581850185	-5.0107265761131	-11.7120413862811	8.94664866428229	6.27911197090298	15.0349928616423	-10.908972780822	6.4923938391569	4.42777326245431	6.06850992923107	-2.50661698789993	3.1370375629635	9.49116724049244	16.0872508266827	-3.30047601744871	9.68792387155574	-1.84729239853206	-2.19096583419498	0.956782054754041	0.347306719849272	0.421713946437745	-6.12262055148896	-3.85051673071343	-11.8541082909847	14.4960093118976
"g5"	9.6203470536829	-2.25605376892453	-13.2003649128093	-0.651940166083197	-2.17130644157441	9.94367414455818	-13.4572826687162	22.0512689611641	-11.437837793651	2.7556243921506	-6.77625316516398	-8.6339805274031	11.1341025635367	-34.1905442537241	-15.4144671155405	-11.2671042528085	-4.73726592003321	-24.9990208437505	10.1874078473325	13.765504518099	27.0570773882059	-1.14309460197026	10.402583986829	9.62001780150955	11.5713497325052	8.66248800067482	-16.2449296178757	8.01084305668215	-0.63162596231905	15.4622841596718	-2.10497469468466	18.9703008188199	5.32923733122689	5.59954676563889	-2.25909941493357	4.47428272637821	5.95362483043629	-2.63797651053558	-3.74962186460464	1.53449531203984	-6.24284557042635	-12.1316426076276	-17.484802979105	12.4537153221497	7.84064526028162	15.3477792076646	12.103509147134	-12.6341579415033	-0.670433991326192	7.85322865484228	-8.54792834277801	-12.6518845433288	9.41050799802441	0.801181454026364	7.28132043338246	1.64306060179328	-0.0361540466405819	-6.07509676541556	-7.96709787547215	12.280285631347	11.8324623560947	-15.7966255060262	-9.6767020111836	10.4637473125285	2.4816118215895	-19.9339046096144	-5.4984814974478	1.040270132491	-1.74585380164487	11.7377792752151	-2.30707944596988	-10.2710864515853
"g6"	7.3856326511178	-10.1436460882612	6.47298439014038	5.24983567775613	19.3334317569062	-6.64703605705573	-6.97837786875945	7.93893577804177	11.3950765501415	2.24468190622063	-10.2067100556717	-5.95133810719754	-8.68068266343469	13.3074171551606	5.85787126038784	-11.3120955988568	3.50577141039942	-8.54105151601177	-1.65414425835462	-8.44802726090782	8.53577839008946	-4.46466281322171	2.94613938862406	-0.295998516241747	-3.6382898413722	-4.25730832217616	-14.7419477802323	18.743254689508	-14.2636182967223	16.8674259906474	6.58052507719403	-14.5380133114275	1.39701553010482	2.07532148948461	1.1678362590867	-7.0293771317981	10.0865076210234	6.10243721540344	13.4431916376712	-12.2947222721101	-2.62746220008713	3.68479061408308	-8.20082944572146	14.6625986879433	5.99149069388744	9.58383422297053	-6.46484956581434	-3.09954034721942	-4.29308824726153	-12.2575392944588	-5.91266247351114	-3.32759592316852	-0.997792694561255	15.3207116922643	-12.0678273849009	-18.2831434721851	7.90134841427682	-7.54396301033752	3.18725772914241	18.695926301136	14.4275834147944	7.78428154167619	9.28779562701901	1.06728845758577	-0.615995648250105	-0.727114734477834	-27.5033846893552	0.970641670608602	1.06562547238281	7.00910413895564	-14.050954961185	8.7078912838602
"g7"	-6.09276778884867	-27.1881481707809	8.89894137973806	-9.86912968618665	0.0118427511519111	-14.0721170865611	11.0978250774736	-1.24211532447509	11.473559302086	21.0952170557203	-15.6545878604063	-12.8869900236455	0.594119973010391	-2.89325608152126	-9.73040506428908	-6.05821745683455	-4.21486813033519	1.06031911186435	-0.539391255595241	-3.31283961507607	-7.62703280288863	-8.33582879623217	9.35438441338576	-1.89153410020336	19.0842950916391	16.8669490209695	-19.7398106700446	-2.12656952694349	-4.39739381566996	-4.7432953879557	7.44126824263749	10.3533599312366	-0.203538792565514	-3.69293798987487	-11.9572934150363	17.9821019725674	0.835167534794688	13.34326917611	1.13080311537268	5.93063492846396	3.31038033342592	-7.47470443223335	-1.53126675847215	0.0891868063477789	-5.80184690757696	-6.19948430024583	3.51435964886919	7.05184639155723	4.65772678603117	5.93280502697191	7.63242767853885	24.5677820143967	-9.39516188321932	17.7755075938993	4.79071788689054	5.57552752670736	4.08404296696366	5.64637033168984	13.7532316028121	1.16622585397792	-5.68428162128042	-11.453925763739	3.39735242168108	-15.1334065313125	-10.5335195754952	-10.3357185998986	10.2115651101093	-3.28651120732829	0.041399050897007	17.8024871568877	-15.3208734036195	-1.77353497938246
"g8"	-1.50581531468424	-9.7390347400082	12.3244116231428	10.5260154787393	1.78391897282051	2.40010819128566	8.16224847665505	-24.8608262413789	-10.4998557324036	-7.84227259063478	22.2989152377451	-9.71039788503137	3.84113826020379	3.5722890008353	-9.17717524632315	-5.41823947812451	-1.52761688146185	2.57876466166222	1.42517910316135	-4.48803800843493	-7.54603539563211	2.47064858272452	9.2603965390482	1.71406712418729	2.65875979709556	3.88139670955971	-10.6901087647322	5.83924215692221	-0.633983114560011	7.80665889716134	3.16695285111878	0.969893859431045	7.21013125702986	-3.66691898950893	9.20318056904331	-24.0899810252059	-5.66898140724091	8.3064018720716	7.92491000780228	8.30652262208457	-9.77443970822034	9.30641827948594	6.56110303020337	-0.523902478138409	-11.8819103949274	10.4654661846527	-2.79720066724773	1.11297292549916	2.59506401022145	-11.6237454421257	3.02434258259011	-16.4106574586065	-0.059261330877647	4.42037089050232	-7.48345691206446	31.1394477600251	-4.12414235685654	17.7402295344566	2.58162330667049	-19.7243422445885	2.16726223530344	-12.7295706889491	-22.554004913949	-2.49832837630586	-27.7029981480295	4.1573849503584	2.13516853994743	-4.69873847123866	9.9999887667637	9.80989177668929	15.0483172910232	0.470677642133224
"g9"	-11.6749109653537	-2.21674492556673	2.84831705595339	14.4053923718991	-0.766843846451304	-9.69840493867418	-16.3260099181117	7.99121278451205	1.95810017106691	-8.82697563326506	-5.79052973065237	-0.735826375496398	3.28780504513951	-4.92909105085787	8.22557641228993	0.82923904244902	1.35767269087746	-11.7538137185873	-13.4360946849417	-1.56245129199736	-3.98719572937885	-3.97506423852046	0.181342289319356	-25.2843675135698	-3.65967852107855	3.58953018059031	5.21936235399181	-0.601354846179396	15.6194854938994	0.907212312537856	5.65893541479984	5.61005221590904	-2.67519123955275	-3.86937685685541	1.08719187324304	-12.7396858929841	-20.6506304238393	11.5388701658139	10.2952299091397	9.27403790436577	-21.6250224840342	8.30741358121365	-1.83747003322655	-2.66085975554866	6.24692244165832	-7.81031466764929	-8.37036097040597	-19.7284604724825	-11.0101799834874	13.6905412976107	-12.6244780758103	10.9126992603025	15.1343379489412	1.90037230471488	5.79916961774753	-3.03242510691244	-12.2048407173474	13.9889064331918	-5.83495980260751	-0.325461706093041	8.09196273088932	8.27455528555473	4.12301446864611	-11.4294982377026	1.37439779052918	-19.4121962949622	-12.8926906125906	-12.3730281398531	-9.63681785047566	2.35436591756991	2.59910657493636	7.81175002808529
"g10"	3.01489773953482	-1.09136036892927	5.60864780274388	-7.14577840794534	5.27378579869245	-12.730117296748	-1.72493379533232	2.2045908130731	8.46427374478031	-8.66146124594545	-7.36803030169148	8.21022593948175	0.345498749561989	-4.78388417728367	-1.09125562987643	-15.7931746756423	4.24954788560807	-12.8290369170768	16.0634845343259	5.44491494330815	-11.0898925033483	8.12827904610207	4.16540827688334	-0.730485804513257	4.67295832117602	-12.2930296747668	1.05655899897776	8.01370253152453	4.37425553180922	-16.3220912113447	3.38847352399118	-16.348796608807	-4.60413728508049	14.3243074925035	-2.97416559773475	-22.2163088855766	2.69771782621538	-0.207592615469632	18.230578332886	9.26575460994057	-5.12428470090123	3.38720752762576	6.33038468431963	1.29737303879368	-6.05191527175199	-0.319640165429025	17.4186011369702	1.79544449261473	-16.5125811975038	1.88567307500205	-12.4577393952066	-10.5810973864129	-4.62642833148213	3.40652520018862	-0.94029059885733	15.7680938921348	-0.860008164400491	0.647412105584049	-9.3988775539506	-8.00615140935426	7.59425092637834	8.69609490373532	-3.80282120516685	-13.218486741108	-8.10650506915794	13.7890424924702	-12.9782789042843	-0.472547405717446	4.41010032812916	7.64064881404707	-0.78586915706615	12.1870046561353
