"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"
"g1"	-13.0179052503266	18.1205501746855	0.429401214275461	10.8501990015302	5.91476453710897	-3.06796705817442	-8.95730515853169	-3.22718962220482	5.35181613620008	7.60794521084342	-2.0054149177025	15.8145077197585	-5.62097871436538	-0.447283425229338	0.603662293996241	-3.10161568872242	3.87913536350806	13.2790978152092	-15.4876191366209	1.92057225631776	13.76483904115	-4.08076543652039	-1.8260325443193	6.55114830176384	-2.01916939440741	-4.33140928317513	7.35328700309096	5.68675135632431	3.87561248015169	4.35966802788646	7.89110316979651	4.56427186923076	-0.355908637413695	13.5678886128889	-6.38601983866977	-16.1011777104231	-6.22537352261619	18.1562823817659	-13.3680504463425	-19.5988697097124	-3.7661165307929	5.5539926997955	-20.3180968044949	-8.3890625206981	9.49542875744146	-3.1002579386425	-1.03809592969725	-17.2030149535568	-20.1637979975008	0.138394781422622	3.06949888448626	-6.24354858832426	-18.6410539316093	7.51703971431066	-17.2858228611406	-10.883292416556	-6.05298064051634	-4.97377229825167	-3.48598635293139	0.910895163145892	-1.36544370026191	-31.0152997008746	-7.63168061250385	6.55637010813354	-5.83661312013903	5.17276747544476	-4.38414926363003	7.95978088954373	4.13000338671484	-2.12515364340636	-9.67875623687745	0.720997634324118	4.25458238046417	-4.74079678296572	-9.93702254876471	6.27561998201336	-5.3294992267518	-12.4558821055674	10.4334721462332	-7.83766219391082	17.2457062339644	0.61683812546693	-11.9219687046142	3.42392455165919	-6.79543533684939	-0.259660202945165	4.32247746928609	7.09258177784989	7.244019569692	-3.43449998521678	-2.90808256337793	-2.54211636757654	-3.06448613402515	8.73414688698341	2.72421567524292	1.99524321024103	-4.82636063123905	-4.14123495712305	10.1873160382503	-5.00276644688258	-14.0791379210092	-7.90760341175433	-7.09285081712959	3.98113613868236	0.724199358300478	-10.8964274853808	3.02885191980761	-1.39686996238978	3.8917536815174	-4.6467138338002	-11.4129855757064	-2.13813112521254
"g2"	-3.08289316523671	-4.43144634800056	-10.3306655295516	7.0208241953911	0.489587804941398	-11.7886812402382	8.52944777502669	13.7746871325185	-4.81574524442751	1.91708626597854	14.6206686060045	7.82300452608034	17.0785640631506	-6.24586717172689	-9.87380681693821	-8.97509023211526	3.64542180909816	-10.7819851931795	10.9815516667739	4.31766859310478	13.2571785719018	1.0180187895167	-8.98535385073627	7.71645330040594	0.762801478784147	12.7725810468616	0.263499267200368	-16.4605448464737	5.37908756241972	-2.97786923739681	0.0428463273157017	16.9308677687819	16.6597930225918	21.7595097076774	-7.33380529410071	7.43394477605971	-2.92731747019694	-2.88665431401103	-6.05530416952944	21.8098894558353	-7.47406901156682	4.97861853632743	1.11630036609003	-4.31601470797595	-9.17493760834462	9.67457831169528	-24.7282520399989	8.57671937060847	-7.45329942272339	14.639172261826	13.7784467481448	-0.614222238228199	0.0359300694968962	-12.3839267621815	3.05088086099102	-11.2528633224297	12.9696716431898	-20.0815819663905	-6.55591102593974	7.33108013873017	-5.29440994194198	6.34114792903866	-2.37002704722286	-9.36210304875849	1.53805939600466	1.86656666058408	-12.04635844533	-0.379052511949543	-7.81541425482678	1.60172630310185	-0.258627955050011	-16.7657049563667	2.19902575051349	-7.87317242120955	-9.43884508070543	3.82756379492361	3.16609335820958	-6.3493353191211	-2.45960225431012	1.5463337095617	7.43087107023791	3.96971578386533	16.0664787427921	-2.02379838158921	-2.03338562728142	-9.75223978776634	8.84953294596254	13.8721571788472	17.8927680829355	-1.90517651310423	20.6734156443212	2.38203115815676	17.2352433279353	-2.15861195997286	-8.64365261995071	-9.09936025479961	4.32487592525707	-14.1117960339831	-14.3861478642801	11.5537052867232	-8.82394071904536	-5.26679835788851	1.55145791081353	-14.4218184082587	8.92006985466975	12.1288254986379	-3.52339471913707	12.2243098643449	-0.475284138108683	-3.15825927703717	-15.2093889711363	-2.10266611104075
"g3"	-9.61752655916191	5.07612723895388	-4.11804461197933	-12.4944485573138	-6.71168113651513	0.67715868408047	1.97984554428388	7.83983009504965	-17.6956010216143	-14.5644719552445	4.97764530242824	-2.68368909295123	-1.60655912049879	-12.6604466454287	-3.59453213927935	0.443345081454722	12.5337335890303	-4.55863819670431	3.92307079221064	7.44408494568811	11.3748491545905	-14.3578705837003	-6.52343319679501	1.68503613530198	2.27572584415701	-11.6255392955714	11.502748785503	9.34117357355133	-2.44691156059484	-2.61232571581154	0.0664866729203678	-3.89562004524765	1.91155035207239	-0.116543450139332	-16.1108317006389	1.55671839711844	-8.81456093434228	6.99392139518456	-9.66611010071062	12.8627410126978	-12.6006362771336	0.84520888493239	-9.73899036523816	8.41319285576432	-1.01380098493206	15.5411801239814	30.6132437756892	-7.79008851058878	-3.7137171972749	-8.7936934687645	-3.08498089405933	9.71507298930887	11.7121251103619	-4.97846574546948	-14.3854912918409	-4.68365687628328	-16.8362224653209	4.96924354465291	-9.63076749856658	7.25655919304437	-3.06545834797201	17.6000012372042	-5.00055868971936	3.340864196679	3.29330541717211	-3.86840926798549	5.60397581516063	-3.88968059822452	0.532518528213624	-1.02152766031783	5.14466228078953	-10.5913611009011	-8.09385845603271	18.9749349834154	2.11061680672033	-14.472610355995	9.82755570823954	1.81628903446169	9.74795581094219	1.16059947514187	7.23344134796034	3.03986082549434	7.20350940503761	-4.33225141669685	9.65836323280849	-0.399396298964587	2.53180894948669	-11.8688284556475	-5.17377225458371	-19.6844792691885	-17.1233147619365	0.887529430556272	-6.33166080417644	-3.7772074802793	-13.966292401065	7.7902814425177	23.3409293872259	9.26139610994405	2.43625949872144	-9.36390754036038	-14.7269188305754	4.48039371174538	-11.0488049384239	18.5577574633883	-3.21478556569421	-0.826445723510211	-10.5017701379172	-7.09329879017027	-23.0048819335457	-19.8509487459243	9.46733541219968	-6.29026128778122
"g4"	-5.1707689686631	18.9297194149597	5.11179858756678	5.27790911120793	15.5677758311607	-0.430772390088626	9.23459265275647	15.2882326051051	-10.7477600054894	-20.2707310067301	15.0484230688384	-18.9366106342787	-4.24705921252871	-1.72340734414542	-15.9019892721509	-0.141299440516142	5.45875001208147	7.23542724351055	27.133834323484	22.3630271014023	1.79891084060175	-12.5370717895349	4.67456304391654	1.0899203467946	-22.1122332719554	14.238126472043	4.23065810094449	-15.9449497987069	1.34457582017069	6.60238767136806	6.51122907878579	-4.82661798034441	1.90982122980237	-25.0238750996019	-12.2983847304825	-2.06596959530358	-0.830260214179783	-20.5764921835113	7.00599073072007	11.1799239013296	-5.5143678527481	-4.56260630815597	-1.59515187313764	-9.80569088740283	-1.63898320393795	0.106805445172464	-2.82185602192849	-0.538217831799262	10.3544587536388	-3.66597001302287	2.33777272590506	5.24484112090516	-12.8442832838289	6.26489689903432	-4.16114666370652	0.631792386237478	-8.43733794190785	-7.67280920772779	0.699453225838201	22.1929919937983	7.94531177671696	-12.0877155090399	-7.2022805484628	-21.0383768530593	10.1595114784727	-2.28074853006414	10.4242074585233	2.38561961311295	-9.80512973546388	0.89687073944776	-3.23648996964402	-5.23890528751135	1.95881776372011	-2.43672556755873	-2.75120917273886	4.04483653352755	9.20578055899753	5.56937342433637	-6.11194864329177	13.8589103080098	5.89814750785082	-2.46285482711211	-12.0080420816975	20.2710479585046	-7.0457859803744	-1.08971978738488	-3.31352101208645	-0.129838235846856	10.4154075818622	-13.4741035153658	11.0041157858038	-9.25720005076478	-16.9504788271665	-4.10639169822777	-7.8760657051721	2.28288249270167	-5.988128694138	10.283337604313	-3.1794915344662	-8.51909878144848	-1.49331748474829	17.978817302227	4.3741793769955	3.74476820629466	-12.4104267017405	6.15135418044086	11.8107796847936	3.67819163103868	-5.78552184310129	14.3358573689169	17.4641326026105	-13.5123716019111
"g5"	-14.6638715396135	7.80515992820026	8.66763206430412	-18.037344403798	-3.72552412615584	-14.6769328179195	-0.0666955988073006	-1.45894222027957	6.55183856323807	0.505374514489395	4.98803845250947	-16.9545781934742	-6.98611734806184	-4.80180631802096	-5.76324536341724	6.15302863324287	27.6837630491369	10.1127438865731	12.0020315838508	-9.92615260283922	-2.71093805591436	0.835843041866976	6.96024911777928	0.0784042989388329	-13.6401439239553	5.62146182482596	-6.34176357150609	3.39789404258444	2.77615838949274	-9.49778882213971	9.35365285712257	-5.06125871251471	-2.08422072969164	-1.20211327065164	3.7335456391597	-5.20124477695754	-18.2386816074493	6.58228540215794	13.118243165655	3.17619146314313	15.0507719439018	-20.4291344660728	8.0541629801112	-0.447380442783804	-3.12871357069198	-5.99585294768352	-9.84077982920259	-9.31745175375387	1.51261958665549	-4.9100321755642	1.58792413660149	12.8337029133765	12.6764516593009	-12.4337373250106	0.430600212256707	-10.8322158760538	-2.00601410503227	4.59445603085697	-5.17448130730113	3.8507582710862	4.75906796381781	-4.87025307430811	13.7295485372149	11.2857512974097	1.50053401556802	-3.60178779531601	12.4628621203996	15.081724491707	-1.01392888275195	-2.21888394275615	-0.264356871566678	5.03483216415629	-13.0527988817018	11.5098795330065	3.74646552501156	11.0569068484341	-7.48951855410745	11.315057452224	-9.48873676099173	-16.1980318116223	4.94149984007098	-7.16314573074063	0.074025401944801	12.2939025762532	-4.07315326478265	-4.04830082725016	-10.8580670676888	4.90230791484128	10.4897255968274	1.99699764150076	10.8930187675357	-0.273627836888001	-2.28374058384991	-1.90048644805612	5.21414792408485	-11.3767601645588	-10.2556430370625	-14.2252334214684	-5.25553321544837	5.75642690288088	3.8461670565004	-2.40547735762546	2.93434579729043	-4.53855243440973	12.8874737178059	-14.7447812530927	17.7671481176641	3.5626533994704	-20.7825409073201	-3.77103084351123	0.990482460042351	-5.00690454812639
"g6"	-4.14108323682683	-4.23286129001939	-3.71373259084645	2.50753419942398	-2.9633906927148	-1.94029986060127	-2.46274339700667	-16.4726571878526	-5.45426763006865	15.0492844244613	-8.5269960718207	5.60094989558042	10.3073271385008	4.41741678052221	-18.3820534891314	-7.0269091696185	-0.0783457774750371	12.3193448527607	13.1924473585279	7.86950958026285	2.64774623606972	-15.0167769650265	-7.57537134109809	-9.48840360592571	-4.23111438490115	-10.428787438226	-7.96940422847	-7.4420813167812	-2.13322710019708	-5.66364698922698	12.9303303245525	1.23932425344161	1.90184188953772	2.70683720284287	11.1841691391469	-13.1339315781952	-5.51692827284737	-7.04266486552878	-16.0113105264819	-15.4861524631282	6.05713810646906	-0.0442859257874783	-4.23542734617153	-1.05157793355351	-14.9809986133435	11.9230759791439	-12.7584616985441	-10.5686714806734	-4.129739261517	-14.4301069068133	-5.73525889931021	14.7608453114147	0.950236606687958	4.23017005615723	-0.8311409535727	2.85537639243751	-5.54506646036313	15.7485662882843	-9.0449698468559	-22.2635844755414	-20.1679300163206	10.0426084866478	-15.6843148551021	-7.45897952542821	-6.68316227756183	7.13431203206242	-15.2464029243822	0.94917551046845	-12.9610992197824	-4.9370771949421	-6.9266256270135	-8.64612373449786	-5.84048406032788	-16.3361395754643	-18.2707318493786	3.52590888468331	10.7681497804749	0.726206123968152	-2.30781942741562	-17.9531114005986	1.69939381018838	-16.1925327192693	13.8931074147445	1.75067244160233	-5.12175997842419	-5.44958442083604	3.01664086130158	-5.95668385028954	10.0651479967479	8.67683662432626	2.77579010977016	21.1744923678951	-1.12949703308808	-13.4808351142919	1.87329773717755	7.15274004919741	4.35093313440435	7.60422879531852	-7.36823558194232	-7.62215974755971	5.19071916843033	-7.01691228120071	-15.109247831901	4.67628752017887	-2.80512266047946	11.0941221143189	-1.98473693532976	12.8995450312195	8.8021267112483	5.30965791101282	26.7258284979497	-18.8481217554977
"g7"	-12.2302274426789	-20.2244986838458	-14.5958682703784	-6.0752916564692	7.78491956452615	-14.234978362719	-21.8428562444689	-2.07175279016477	22.5573353992247	4.9988657324726	-4.6487455267574	-5.81592423058357	12.0282799190756	11.6608669825162	15.7273895606481	-8.32866299993144	-6.51936639014475	-9.7236832001074	4.50080138836966	8.47427147652452	-2.02033229071824	-7.78486974024944	-11.1711735551074	9.36642495560187	2.66322146980848	-6.87395871137489	-4.10618607427377	0.834274636378489	0.372370187764683	-4.83830265278605	4.75600615277046	-14.7502017126955	-10.3320019188965	5.75253726334811	9.47639319368776	10.6946380302467	21.9478863456468	19.064707974949	-0.934053726532233	1.5467865411954	5.06528119647168	-11.473484050765	5.00504486508435	9.10910066205915	-6.24575929719783	-5.21891288456201	-16.555449448634	3.77385317056594	0.8340627663849	8.24611920587778	-0.0163153260658314	9.65456495101157	19.2607520398481	-1.74079758351666	-5.62224230890471	-8.61553237998334	-6.59335605040486	-2.28860911426206	-0.16987363211617	14.8808378813943	-20.1967962770628	-15.3897877455221	6.83554635836926	8.06693790287154	-3.13262806608269	-0.433460020996399	9.80416204564151	3.76528162605433	-13.8709531629331	18.7426539260283	-6.00950920631859	10.9683344115748	-7.32367590270775	15.4615373908468	12.9470757523105	4.74618305970753	2.0891567293579	19.5565330574306	-13.4868288859984	7.84774681815778	14.3194503076692	3.75099049285864	6.21794888528569	10.6847140657188	13.7677096205629	-6.82978775776019	11.301246279042	11.0360475091071	0.511722503562902	7.07656987302154	10.9264170032168	21.0701201495922	5.56919661745579	-8.14051247181606	-9.2399306067475	15.8837737344044	-22.7331170542057	4.56583065867896	19.1762562060521	-2.65153564788906	7.36168336053775	-10.1179606346815	-14.442029741288	-0.173028462826359	-7.19231875712869	12.9486883318558	-13.5226593567758	-2.9394384808929	-3.35388052095111	-13.951162898046	5.59573332225852	-7.5081818856591
"g8"	-12.3772527548536	-3.87220592875164	14.8737473215459	-0.792833678762802	-25.1180400135266	15.4463464475515	12.890899135957	-2.04362603559125	1.46169808775558	-13.6385004625166	17.1868948317237	7.94382393116857	7.15004908242381	15.3201564896414	-2.54439455310916	4.21003364181814	10.6436548125871	11.4009115604441	9.7563071453705	14.9727829083492	-25.2614774510635	26.9441867757065	-18.5311240587158	17.1928614172186	13.5442193391618	-0.699849744457444	1.80310972712601	-1.52124433021448	-8.92626195330762	9.5068257427157	0.917246650388589	13.5538105704833	-3.35356284578833	7.72746443403764	-15.4982552776412	-0.745223252302654	2.6446785719628	4.79316818593383	0.621486909722636	-23.2873753763853	-6.61301420792671	9.03508307671776	-10.6886543281348	4.23378242866057	-7.90793672051683	10.4571584221632	3.09712496130731	1.47673652356512	0.296407631587191	-0.494804250836108	-1.16113492816499	-9.6699252818738	27.6508313296449	16.1010274272089	21.8834599591972	4.09980097991397	-1.96880896826607	-4.3284425017379	11.9234539587073	-3.56493718212744	-11.0093317606904	-6.47849200021688	1.29531748362734	3.2645808103577	9.46013579814906	-15.720771438939	-1.67785726592449	1.69722070913186	-3.00179749018939	-0.926904998696676	-5.08151349616078	-5.90474337682565	7.33884850356207	1.38494539754847	3.68221862555726	15.2542985127511	-0.952065511369137	18.2729844313399	-8.68394141054413	-4.39979191992212	-7.63288650797208	5.69537566044757	14.4541650732398	0.880089556591298	-1.84670059411112	2.05731492708611	-5.83422002375275	2.04572806916361	12.515930567199	16.525610482071	-2.79116443506483	7.5794891076867	2.63480977159181	6.79374350813805	5.01691698472601	8.17546107949593	13.7756014283299	0.429967717908338	8.42007602972719	-8.05082607925907	12.4833064411028	-21.6206469557124	-1.63325700730941	5.48985547662409	-0.229439781572897	11.2211332492997	15.6331998731477	-0.542829593310261	-18.9744560397836	2.93000496775179	-3.16207873633685	-7.59268647267446
"g9"	8.34576933498258	-19.196677857761	-9.12449687651753	-4.15842181678502	-6.69187641602599	-6.73154610484583	5.33200056448505	0.573986460571511	0.672288693496375	-1.93769086471619	2.91308911814805	-10.1129164689439	-5.53166190448266	15.8945617385812	-1.37590393735297	7.70667980493812	-8.60371680783923	15.1114747609381	-5.30560229685969	-9.04556330348886	2.7577508144634	-8.00213532629589	1.10674270754836	13.3818236313145	7.34645720245211	-21.2445792313184	2.31803083438718	8.50068767936188	20.011613394789	1.73386502107316	0.67303126312059	9.5679990845151	-3.60855185950293	11.2938961779806	3.58560840121948	4.75290401283473	-8.37573053468406	-0.0274848475590087	12.7234786114714	-10.311882914462	4.12096336657912	19.2299047450547	6.5416351801796	-11.2976841489316	3.3292344307162	3.86484220383515	6.53739017595008	10.8477790025919	13.7883742012106	1.83158826512964	0.984643721426103	-8.58726300022042	17.5459261876747	13.3019205166488	-0.864454369145187	-6.45394656427482	12.1817153138878	-22.5353184427874	2.14120841579886	-6.44324454419138	14.7234745292375	-6.71614989512187	4.38272966051247	-11.2688944701276	0.167235679659062	7.44250102464806	4.50287892675037	-14.5680553448067	-17.4248674374384	-3.34739018890897	13.3866930484011	-14.3861247247828	1.06245314625224	2.99890664963803	1.55490407206249	-0.354395906079297	-7.48534770945028	-4.84941514442982	10.414312042275	3.33497634390371	3.56186772176617	3.51585356048333	-1.76544801191966	17.4745585943118	-4.31294329514082	-0.00190961643676175	9.89869838173398	21.6960913465877	-9.43753820374007	-4.26183611689918	6.28727030218914	-2.57549468239724	-6.91444924029691	12.0150641365758	-11.7143638658967	4.71590862788136	14.9743075210036	-11.0692698267981	15.3054374340637	16.935963383474	2.29336352088614	-2.90244307777337	8.80463242108906	12.8515643298334	5.3492542246318	2.98549484885277	4.3842977324194	1.00030754069243	-1.42780658732307	-5.60737571519166	24.7122049381979	-3.03291838086036
"g10"	-9.87708305581736	-4.23232791335649	-0.960213012531309	5.55386153564296	-8.31958530121354	4.88926641205757	-14.0066811150011	16.9472969097215	-1.20008702596765	0.549130558878087	28.5936242477731	-3.54837093178027	0.167370235303785	-9.31516899911728	-9.54567081918818	-1.74889706936317	-6.15414058601438	24.3423652494374	-12.8931950073906	6.44260978644814	9.45563024224385	13.7012995810875	-18.0854004882085	-3.71396222143564	-2.71911876284056	-20.4991916804318	-4.3058974366756	2.16688240844131	18.6110980368563	-6.77080770911518	-0.476810527723824	-5.25978019919083	6.65337223765612	-7.42693328088503	2.19944427136806	15.8959514709574	-3.41110414008466	3.83673054459966	-3.4115293492303	-5.68186844708066	-3.31317165768443	-1.26863370774206	12.3997260120951	-4.99392317120768	-0.0726901794577014	-10.0691462090392	20.0170723934354	19.9587163707626	12.1594933257861	15.0906215236073	-4.96263729663085	6.73446266765235	-0.754859399334035	-1.91585530617645	2.8948636124309	-11.364442800904	-6.60863834298961	-17.6017971291218	-4.77924557274466	11.8851380570719	-8.19050250587147	7.88481775031975	-5.36768006030791	5.95104576785611	3.16897737504478	-10.664911696162	-17.680466945951	-6.59662339308951	19.7479129949079	4.1844263224976	0.0810665814478146	-19.2223889612861	4.53106935250295	12.1998060071088	2.92880849681469	-4.94944666854072	4.90393365122135	3.11735482958228	-3.3916787523592	7.43298604005918	-6.83243854332215	6.89651640017994	-4.48876909544377	4.15700263218184	2.38391454659578	-15.9924505713006	7.97846664598187	-6.60490787161044	8.65446410397627	11.7063772889062	5.29379294925378	7.85759171548519	-13.3992338218103	4.9794629269139	-5.1320937499925	-20.8951266866161	-10.8276947632221	-4.92881685635308	17.6543867565196	4.90367989919778	-7.32046122683483	-10.8636558659211	22.2314045575116	0.93625548560275	0.967679852708911	14.4296616990673	3.59199043898984	3.93342806667754	9.26246648701462	-2.76997221230248	-0.0187206616978646	-11.1737535177586
