"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"
"g1"	5.03581776129528	-0.526112452078888	-1.10139211995301	1.90450317870779	-25.3317234578747	0.214305265420263	21.8340507966518	8.92688652707621	-2.38326442061104	-11.0992618258746	1.51358353031744	6.0071995743579	-5.7598901514762	2.51803372819837	-4.11473585475112	-10.3893337695711	2.40014917533261	4.0624334419213	-5.93916253251703	17.0716443981972	9.4573062553099	9.79536197291364	0.663925660575185	-13.7129147576773	-14.3103014802904	-0.0540521106146122	-5.74622135931032	16.5869851747506	-15.4821927153167	-1.29545011651425	12.2564821885031	-2.39075350892118	-12.7926341225816	-13.4502717234766	-21.7070605980894	-20.0033524516712	-12.7409787101876	17.4828930581609	-2.36881600256643	16.231705040548	-14.7444822517685	2.33856795400359	-10.3624182552641	-9.40811061397911	-6.14814850491179	-2.98818838187192	8.14505998141755	8.10545025296441	9.39896802638432	12.3260191764362	15.8694699138349	0.27402540215569	-5.25439241222452	0.681553519301403	-1.98483816526602	-7.00399602601544	9.18791036320646	-16.9101255722119	10.6635934089058	-16.5176126049466	-14.1358494596637	0.835521537719102	-12.9386334653954	1.39060224831734	5.31446738997711	19.2958894138966	-6.7921618151661	4.95016100043475	5.39849944107204	2.44560205249037	-10.1007272413214	-18.807103739277	-9.58317651503173	14.6745570297889	-16.3082738301255	21.3773467675886	7.3157245539109	1.78795172703627	1.76609819585799	4.01334664032885	20.0518034192561	-8.81812499928764	-9.23862559844724	0.538524829393983	-17.6178508388109	-5.77535288124211	10.1094758811608	5.03277510015653	9.88575745097941	-21.248027327821	-2.76647187952129	16.0967020568285	25.3097843875173	-4.36375471156475	-12.6355410719098	5.28684708235132	-3.82444348943285	3.80069899180534	-0.94384602169879	-17.4928243312577	19.1381185038397	-4.95270096404253	6.05250032830742	-9.00002161150564	-9.93203697927904	3.67339090672522	-14.8245125178758	-2.76644905949779	4.42926461762345	-3.21712120702492	-4.56371961704082	-5.99758862801686	5.57512850477808	0.61010574947023	-2.68089122180646	13.9693309216272	2.19186181536055	-8.7266262275092	6.69075890468944	-16.465339089146	-0.476305718482308	3.23475954922064	25.2480760938487	-6.0762199815712	-2.84008441201067	0.717765487995173
"g2"	-6.68471291093546	-11.5569071347539	-21.9106765344482	-14.0972022676529	-8.02390894010171	5.95888899765353	-9.6085893194951	-5.09562204207535	1.9645452289706	-11.408028512563	2.3473944840289	-6.16210654559316	5.51427594303489	-10.937350245864	-7.2123207803563	0.269614501931117	5.84575588587151	0.965566565251072	-1.84246347479084	2.6270541416293	-5.12641606836058	3.86200843312285	-27.5773022139261	3.89916898289944	-1.68612936765087	15.6814388428975	12.063225802661	2.26330412966734	17.7268666880062	2.39708017382812	-9.20114865008197	0.462532826624391	-5.66365874599319	8.88401072879397	0.154261479928188	-3.97190012083419	9.7047222264363	-3.53947502520273	-8.48074859048688	14.2694382815669	0.491380493224582	0.912450829785903	6.00350181158954	-14.4455175462666	8.19749224659904	-10.1391792638659	-9.00259241658927	-3.59434799650697	-17.1807312319425	0.457950985764193	-10.9123482069628	-6.10071297774773	1.53502249980911	-21.0263852881718	-0.425337758085213	-4.84603584587678	4.97948886922759	15.9018086632571	2.53552811900401	-3.10234088344438	-9.56234868535393	9.36827395753364	11.398597843525	-17.0439433329528	2.75625945798966	13.3064800744971	4.66132898990583	-7.40160781272939	4.16641537736969	4.21674693991958	-3.12149171975037	-20.3650015402601	5.28161519598313	6.98838538538453	8.64986621155336	10.3641797154365	19.6222090767334	-20.7277565720696	-3.43748439072624	-14.5628890688657	-6.48917424511553	-14.4040721753932	-4.06710996262078	-6.86817507789627	0.782181889710374	-11.6235706604224	-7.83667784338042	9.57536091800365	-2.85998420047756	0.799109443732209	-20.4361398048319	-11.7934018999402	7.49164596532669	-5.21336714719013	1.3875430811937	11.4741294912553	20.9582333133709	-6.63763834929182	-24.2450224554429	10.8530091309917	0.383795705431632	2.13660677996308	-8.03353537987636	-6.24834356166411	16.0390302304522	-5.05070996891638	-17.7408534672485	4.97453797312344	-4.39572608548633	0.999963538365186	0.0489623392244665	-2.56072979405247	0.47293776993255	7.71977665334973	-5.0328268444209	2.02265994783125	1.59194202287781	8.28066380382902	-12.7519674380147	6.64796372748298	1.21302886144397	7.51181806323087	8.65140753751034	9.46949547287628	-14.9386649580096	-10.901808056629
"g3"	-6.46770965397065	-8.16156290950409	7.89196899950158	-14.9695357041005	-4.01376906215613	-21.5757571492072	6.28737838178093	16.1785916632556	-9.06499467409535	8.77461462581546	7.74178340627944	-11.4206071515463	-8.94141865487435	22.2992559419386	-3.48998431641669	2.88583765346599	7.59898523920797	2.3771807019273	-13.1204577630423	8.57182176561292	12.8891234385542	-7.65889574469979	8.4747605421935	9.24946116768898	-4.58459596564689	-8.74198614841654	-12.5370118264141	-4.48120948893412	4.93763649886524	-1.09668626314626	-8.64836497067141	4.75083106617842	8.85264365254331	21.0702873927021	-6.5338188083938	21.8758140553578	-21.279925113553	1.90164686559119	-5.88802489081143	0.779557123084339	1.73293031801321	-5.4499765386344	-3.78909410332108	-0.376348431636039	-4.53137034328264	19.3686826536601	-6.37050419616608	-12.992923108144	2.7167410552271	-13.5846678368391	3.92763126107886	-1.88136509074206	-1.96329237832274	1.34756263518802	12.5583020428412	-1.83226477381379	-9.20723887503853	8.96548734108934	-9.96287476832545	-4.9210252151515	2.38061309013724	6.08824905505751	-1.5217146664783	-6.63804643211327	20.6298986945388	3.43749448381128	15.0916022039212	3.1218365708401	10.1165205655067	5.44688992777252	8.56597568823176	-4.3142841176338	-13.0016028600685	-6.10776066669265	10.8192212832856	-4.87861839269007	7.8060731051624	-3.44469832940586	7.85374549384906	12.7978032225673	11.0332361241378	-5.83406605294348	0.137352889516877	-12.8146224807385	-7.56905711752581	-12.8016492036144	-5.18394377081156	1.65378929682554	7.77350824597411	10.2182419103403	8.85543777756804	-1.1929448032474	-13.7690083919702	-19.9573623976268	-7.09038470273627	-12.3590581736888	-6.97963030133022	-2.48632138374115	-17.9251289283233	-4.0664161318892	7.25937405125257	15.622597813568	-4.85678498016062	-0.0876247981059784	-14.8340909677863	-3.81865662938809	14.806875817575	4.93643912668445	-9.15553737766404	-6.15218414219192	8.89347158819235	4.68012367897402	-6.3225970245428	-0.892282785710063	2.94216830684171	-11.8906152089377	2.95020825919584	-9.33027071368853	-0.20227734135729	0.939563827724113	-1.8644852343304	-7.70435477591403	-7.73465335409044	-14.5693493781945	7.73506134654883	-3.09073078723247
"g4"	-4.77107068743818	13.8650218079608	16.9023409644622	-12.6831569869752	2.5556520826241	4.86585567429993	-9.04005256415484	-11.3113088817861	-2.63627255309574	-3.74630160856195	1.6404242179412	-6.52488424329287	3.87926192044674	-4.44437710775547	17.9956543639813	-5.74818085833178	-4.40663315128993	-16.1745219461953	-11.2385909007488	-11.5727935507864	6.70316675927229	-5.01698499802013	24.132348337464	3.36058030688944	5.19413526565904	4.80981671195903	9.67448177448032	-4.61134869247876	-1.53599703976079	-0.730856595340057	-10.0788651175384	-4.47567836602056	-7.7122561627559	8.30788782928457	-15.9337806849427	-7.2723329803125	29.514698175358	-4.76333903725633	-8.44675148758741	1.3974404170959	1.38057476153755	6.36322083957752	17.3808812467986	2.87964534810142	8.78594404545834	-0.323628179425849	4.71029458278661	-7.49261938422968	-14.5917678934549	-2.80694312637902	22.1072389735168	7.09350587467473	9.81037583361808	-0.78715132353242	-2.5016051216347	-6.24676607021827	-3.00237093879794	-11.0251058575893	6.87985424022068	6.8272582586513	-10.1596257421053	2.29961072382447	-8.79048108113497	8.14890820410082	-24.5988813925719	-5.87440057784005	-0.166846030004884	12.7207419859206	-4.68632264476871	7.81999766414675	20.5249979090782	6.28323811493156	-4.8464072639584	-9.25400928497716	-8.6566133341629	-4.63527503572096	2.84817000239152	-0.0281137043597191	-4.33923918888832	-1.30129511003415	4.32071366678796	13.8789640796094	-4.36127599324681	0.426357031100822	-14.3603398507389	12.3910305814326	-9.14226707696468	-18.8066210656122	-7.74832821393503	-4.58341947212677	6.82795216401737	2.49918819144625	21.9538228990227	-5.21629041444155	7.04885826428459	-1.4476896585216	-8.53100659291672	2.8920445174986	18.4419420974713	-4.7885851655348	-6.50811834713606	8.63665472934007	2.97536565193415	2.53350128563838	-4.13125938005835	-10.5913032933013	2.13507337399182	-3.70460705947236	1.52597305858928	-9.25010269370976	11.423863610445	-6.81852348234602	11.32533498297	1.4128122055654	6.40834262369332	3.18120422535985	-7.57126482311719	-0.517507696136277	-9.33982698914001	4.51248963085657	12.8955739669124	-4.32258135940686	-1.52395900751602	11.9665131933226	-6.66008395298294	0.707204602830744
"g5"	9.33529330844315	-3.2965508057717	-8.85129077287594	-0.66285465823041	5.95305328546685	7.80328385270535	9.11489192683098	-2.69615747849276	10.1685364529489	-5.29231897507272	4.70555370853061	-10.3380180885815	-8.47486188040189	13.2467916470436	-30.6218881671141	5.35774671402043	21.3875749569156	-3.12425966996308	4.94041180151427	-1.53375899356386	-9.20799063033219	4.84552436462198	1.79579908028534	4.91085378861556	13.5071109232613	-2.48915382232276	-3.71866683421736	-1.56052123612137	11.7416737559304	1.59830215984152	-6.616761808959	-8.73277113616492	-24.2562565394402	4.6684749447337	22.3314622657678	-5.62315376374051	0.888811545534718	-7.94967426342338	9.77121330812376	4.80485946427395	7.97212906119712	3.4609610566654	-5.54824224819821	-29.4853667585723	16.2263025771108	-16.4647141196286	-12.9464786170695	2.38108138921566	0.749507520945212	-17.0381756332603	-5.80124770730915	6.70542081336926	7.2415834885964	-6.74657378063036	3.03608971477364	7.79538081281619	-3.59839860187184	-8.65050546500896	6.81376106661736	-6.28886139793855	-10.1683763251946	16.4619367244448	-8.66581439301424	-3.76733240529942	-4.36145207157888	2.78124174861961	7.02788824994283	11.7692392024871	1.34376088341315	19.5822212202166	3.06259934719087	-7.12747890091556	-10.5693221811797	-13.757116781035	17.0441093485993	-9.12367709157914	2.79184030743367	-2.41717254169855	25.3899535240333	21.0504004940955	6.94094234963532	-15.1789937325584	-9.3640482295404	-2.51326280564508	-1.43820059338406	3.62705786760212	1.76995218610916	-0.591283067011767	8.58510533581894	6.8141393777886	20.2112993773482	3.26937050602777	6.5890923230356	-8.34225865453895	6.95669312448982	14.5156995997025	-1.63775827299686	-11.3020974712865	6.84772762834872	9.74281826747903	5.54887388106035	0.348127666241218	4.01280577263261	-23.5153786562595	-19.9273750292404	20.0504401432224	-0.333117895222427	-11.617434854419	9.41399690874439	-7.47166669484848	14.7206425424395	-5.78625671776077	-5.94719090132964	15.90897252526	-10.8185280725469	-3.21218868962671	0.72251305587973	-3.49454567406527	-5.94810827760904	7.57937230302713	-6.6949593982697	4.43172589361947	7.49295119399057	3.23098392179468	5.95946777338395	-11.7645103425808
"g6"	-4.52007062420702	-10.039894754253	2.89524571660386	-7.38705542396523	-16.3851780332562	26.8072226467428	-5.72579655840958	10.0940743937812	4.58318418460794	-12.3557071652248	13.8493189759503	6.85911809316833	23.5490974940311	5.347122837957	5.67914098849973	-4.22726688643054	-17.7364642438676	-1.08251444243233	11.2364171171162	9.0337729492527	9.73700781720722	3.49176401459329	9.45910537263744	-14.2622257001463	-4.8808737409358	4.68545564701732	-11.2847011989182	-3.34843424350695	1.89455437737614	3.83329788153369	-7.06065887074568	-7.52779096350225	-11.3811433372754	1.27783344050625	-12.4427760021496	3.92717174383406	-6.73177692175493	14.1348717116151	9.85390451157084	-12.7381086202434	-12.3263129865282	-0.170056822431143	7.6518924532699	2.93682928335173	11.0978896625875	-10.6566567284534	-13.7986642623824	4.65797870724542	-6.90470100417006	-1.68275695375407	8.03045910558322	5.07470079871541	11.5129863571786	6.30051430578293	-4.29538575556558	-0.120553951819074	-3.51339258441169	-8.52912828139993	-5.15693728281461	0.430804884924612	2.08683620271753	-0.196647745920879	3.44773540713029	10.7830224374819	-0.323812643443753	-0.317316093886021	8.01465099270251	3.66366311115953	-11.6547144516451	-10.8869481227851	9.48917186682807	-12.2327287701295	3.07785945394334	3.55941043654854	-4.02789728210385	11.062249848424	1.54251136901573	4.91635076890106	-14.8707260601099	3.67812052978417	-11.3201654497503	15.935561659042	-13.6357291085032	7.56868281161006	2.03593563346222	-4.98036911289352	13.3914207829984	8.13584955600488	-5.75242302942139	9.07539049673271	7.46975342938929	-9.89293446728175	0.678264970940952	-7.93550105434618	-0.286365567962871	15.5341973582521	-6.36183139311356	-6.7442874931425	11.0453247008229	8.08694280158627	2.17565645971308	4.67185000983666	-2.4659437133569	-3.14591509494158	3.8029107519322	1.24586256293194	12.7517201950143	15.6999691977927	-0.0718782104886563	18.4208189255328	2.10665670184764	1.60860939915276	-3.93043147191926	-7.35347329066571	4.47752662941097	10.8079420986243	2.65431732227478	-12.1078089745505	-0.647834352049801	-10.1425235632829	-6.96285209650471	0.979720769288492	0.591853157590881	2.77359865547027	-0.0888928666550383	6.49231804820471
"g7"	-9.54374883836025	-12.2198577690413	17.0432111742505	-2.80373217015949	5.49513358579665	-3.55942199559634	-0.174373560050214	-9.74444581316821	7.5345681522445	-6.97447057147222	12.6184021565929	-4.11965262714744	-4.02057204843396	-8.78368063066852	-20.2532941854317	11.1560909811898	-0.597551916638725	-20.7749117303303	3.08492665684616	1.01339675877523	-10.433102280999	-7.65124758447659	-5.224697292324	-4.29250425592781	-0.832716200048825	-1.20097291346395	4.73806822875468	7.40247647708501	-1.89905831234765	-17.4180298213599	1.33317555028328	3.3289561275572	-13.572481065345	-2.18654899172578	-1.11602110643034	-8.16510002884628	-9.23891036495772	8.42111692443628	-10.2774571428179	-2.12473370137598	13.7577185372828	-7.1719254308297	4.66375173743	21.662990864429	10.0016141697018	-6.96000986699854	10.5195480495735	-9.28189312838037	0.411963903555391	-3.61563858925896	2.21028658799873	-13.9610549038169	7.43174937643267	10.0929114845482	10.8159378171483	5.15029264870499	14.9413291011825	8.30524646282381	-12.9347493215365	3.85312080953598	4.73376595035989	4.98627570651876	-8.19329726943306	0.0272463895637283	-6.21351127795619	-0.836034599227977	11.4506751864289	-2.41847697789915	10.2652873086833	1.33333481373332	-3.15447228032468	-14.1302595528768	-17.9614766853717	0.63539953660055	1.54544479132595	3.4066816774235	-2.28093232204043	-9.62839521461681	1.97463112552349	-2.06629467247941	0.891865692255891	0.439347828524172	8.78673226037693	8.94679682342143	0.713871313555046	-16.4797780780101	5.58367098010964	-5.41147477402091	8.91709819765857	-13.3691485049979	1.332774712219	-12.7459856968604	9.34634795250721	-7.3801133340764	6.59243576435704	-11.8154920704158	2.58243210241374	-1.22948660228302	-2.61037710148405	11.8235530888328	3.89618680142738	7.46763870458928	23.6661249682195	-19.6187780993911	-10.5372167882865	-3.20097171558237	4.97932518027606	1.68676021070628	-5.20578378742289	-0.6019443492768	-3.17219496981892	2.24706932619683	8.94378280461779	-11.0034215708128	-11.2065254030263	7.15690846606857	-9.27013778815712	4.88162867469175	-12.7402102472069	5.05550447185641	21.7575571239235	-5.67565526942325	7.17732377230274	1.60445747081839	5.09638994443659	-5.82389659357072
"g8"	-9.74288499376009	-0.452233156460847	-2.27995025974681	-1.99282925060622	-1.88373020788152	24.4808252149224	8.21285630608444	5.00394755035125	-17.3839822635726	21.6375631894564	1.70469590954588	-16.1258646984084	-19.8348940666482	2.60740756347212	2.85923147634537	-10.9252747656299	8.36519611669206	-3.73770592131124	1.7560799492833	-3.06290522193832	-12.7957226387311	7.32537594884124	-5.33549988735666	-7.48177335535997	-10.8145329856467	-18.6930887885641	-10.2300161397235	7.68520567717596	-7.91448651184435	-6.52339864367611	9.5812287789894	-3.92096989408754	3.42246544993885	-9.51498466152224	3.6837376201047	6.69705693227268	13.5186273143756	15.2963859985298	-5.77935868657585	11.9451130108159	1.26402179674867	0.82078497214693	8.78482591757669	3.54844035111677	-11.4523441812279	1.00908290325056	-1.2511882140316	-2.52710315867752	13.6261833541879	11.3359156326878	13.7169928090157	7.55958808861412	-15.7683628465639	1.3569171233101	-6.67712956351731	0.261546549450809	2.01196826174474	-8.74124614795707	4.86413479581219	8.22524720539961	0.765904595515619	21.0063493168158	-0.443952388325386	-26.0827547112907	-12.2732045863235	11.0280045777337	-13.0052900337064	17.4626383523499	-9.57861251372794	-7.1030052267766	-12.8573586489639	-8.06026174184171	-3.72859169666178	-2.47702989337111	10.6903952584451	13.9389770262339	-7.69039818910374	18.4361060093484	3.40881538925023	14.3085411997924	0.29453657844579	12.2864085731925	5.00891507758584	-8.49851926225565	5.21328580846788	-7.12904151986798	-4.31673609668523	5.1061413725948	-31.0500591080187	0.801595394715622	-9.76790017590783	-15.4483969725648	2.19362344850827	-4.35872298250057	-4.57160401898618	4.23509319350355	-0.69246698833515	2.02210247575622	9.17202519457802	4.80922434372742	9.57236354739466	-3.20472220950612	6.3359936911768	-17.8396597129223	12.9639918689408	-16.106856346472	11.4933503390546	-2.58473852206184	10.5327443111164	-13.7067269762881	-6.20127201317201	13.3420912639856	-12.859101854037	-2.96514288652901	-0.00297788336890973	-6.39363860339144	12.3986408927629	13.3975207691467	2.16453219415723	9.75052555684135	13.9851626643972	4.44925809507252	13.940874988778	4.16811416370517	-2.6723803202735	3.55893314229599
"g9"	1.30680786370982	-0.726557487327749	6.14806553280831	12.3865080383642	3.41689727379413	-4.3219660774699	-8.71961068643609	11.2430463259925	-3.17192058915599	-7.21763012357409	-7.39676822849976	-5.73983022180589	1.47178572226996	-17.5999319733337	5.20023274812929	-1.16368487348105	17.2775167848093	-6.36880178548501	-0.146398561016212	-2.60924060509204	-1.31765296463375	2.63305160003229	-10.5196320004368	-13.3790512129767	11.7774266516664	11.0750800064347	-13.1760019330464	-5.5715373052303	-6.19997773540972	8.69205683200612	16.2278248017781	10.4802299661119	-13.7714510861323	5.73573180392354	14.1917198833832	-12.5863319360942	24.3740998979221	-3.98183944287648	-5.4695780717789	-3.12509374888652	26.8795566109602	15.5054405087562	-4.67466476230063	-1.07432957087745	1.809270505277	9.80788365904869	4.74312368526452	-14.7990652982017	-11.2783574179501	-10.7753044012908	11.4644779322837	5.50144681567546	2.3027400476347	-1.0716229124472	12.5599173343714	5.27674552685209	21.9343333192455	3.48166487175286	-14.4047067231926	1.62191759807909	-16.6512639041887	-8.97415105844966	-2.03728982429925	-2.61992664879326	12.4689871177478	2.80971822322745	-5.72438855282346	13.4360399085915	-8.73665107254364	-8.12480696139242	11.3814663212495	-16.1603215905139	-0.760243340307401	12.6415479288474	-9.84858046160384	11.7265723906103	3.24895872416481	-4.88579663859696	0.0265039475206086	-0.390797801672857	-8.8273982945199	4.09948574895649	7.91202010613847	4.91087238276596	2.02473584265043	4.79323500069696	4.82913897905794	4.20164275379151	-29.3672133405831	-14.47647031335	2.04803567944417	3.00415771001933	4.83124036652007	4.15030007749406	3.16890074662399	-9.20494095003558	2.40266724220631	0.464429637413174	-7.80660971079129	-0.396454362992078	6.72183510455875	-1.46891142133073	18.9732187816969	13.7902512730605	3.96254294344976	-5.47623232977241	4.97956214029033	0.351500426573538	5.0290323904433	-6.35941401519146	19.5470295504022	-7.02517582692856	-7.39277928897369	-19.562094410277	8.4430675688294	-5.52132442467425	7.76307431407918	12.7806616059603	2.96461162931293	6.85048219642519	-0.633870500160994	-1.26640184166571	15.112394576123	-5.68518213790552	12.1581022246765	-1.58735843719174
"g10"	6.9256923867678	-4.38840481350442	-11.0802857332367	1.46020305329734	-2.53161344846566	-0.0129391270625015	7.76577509715496	-7.66869075072801	-4.83458273039561	-4.54821540417427	10.2688866718546	-2.97469363280867	-17.2031360891452	-10.5413513394601	4.94122384427517	-3.87130233683355	-8.45204806345557	-9.43542895783974	1.5684404656334	11.361449004956	1.40793526519793	-4.41510465935542	6.38520942223315	-5.00082552054435	-17.1106803833431	9.88220310704627	-3.61648318269185	-2.59962679268771	6.34772552205679	-5.25464455785404	1.69592940067556	15.9379282806437	-16.8377584252349	5.65943317321494	-5.81671855047002	17.7792911884089	-14.2922255111205	-18.3919556268338	-17.1860085161571	-7.47687459142174	-8.00545690570789	5.62628960700807	-8.11273359143374	12.8857809682267	12.6897239385358	-6.42564438724471	-0.960456732091262	8.8242497339896	12.2098853983976	1.3021580761523	-7.25535784347128	5.40390758963875	-0.274923646370431	23.0615454856479	14.0853854592791	0.20404636481521	-19.2998938427664	-2.29406453213832	-2.58685520293803	13.1238434346163	-5.44890534733272	-2.05358586329278	-24.3410455054498	12.6660412252059	-7.41183011957039	-7.49418569348772	5.15930459068781	2.97997054143871	-17.032232515257	-2.78925633862057	3.31268244841284	-1.62605110980203	2.84070997940952	-9.37629835199888	20.147253259964	-19.4571256769319	-5.96600142969958	-6.13744855323809	25.160011775809	8.7954623508383	4.02159373047639	2.50877849850083	3.69900484192914	10.7413264289793	-13.7196405099856	-7.47811427021681	-1.52175483906759	7.95044551783562	6.77513582457349	4.57870067526653	-22.8328633233638	-4.4034401760967	-2.53827147528305	6.70644355781789	-6.82985829591513	7.94622289741984	4.77323029423422	-0.964369146530092	-14.4904308424924	8.28805377998269	-15.3639906312989	-22.3613595914439	7.36737781568798	18.3640899592974	5.85749027072915	1.82029080436947	-4.35496811923639	1.03411549864364	-4.55355834134191	-8.83501795759017	4.47126020375173	-3.81426497399057	-8.49401766137976	2.76000078341876	-8.54398143927681	-10.8963988855495	-9.59560707291379	1.87605534120683	-8.20610273081069	12.4520105680513	-6.20332382063147	-1.8285646283513	11.1169568430517	-1.96787206143414	-13.7898378327454	-3.56229916613332
