"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"
"g1"	-14.6892277821945	0.0531704685468869	8.08020089930942	13.4785138244836	-0.261229263303362	-6.18795164020163	-0.617521103919021	6.10457797541747	2.63964766353389	-3.69279453879548	-4.71384567350612	9.33484071145571	0.43174622295366	-0.863741442296647	13.8947503572078	-8.96599370285269	10.9243336592712	4.25050371005387	4.8871485084098	3.0605000512925	12.1276401328088	3.62674869478785	-13.6293833899706	-9.2534447091483	-0.152405244087783	-6.66542519622129	3.54902860655951	-19.3668943673213	-17.371411535231	-5.63318927796289	8.72678753063114	-1.93325733394463	-2.29620454688649	11.4287834518357	-10.3337101771749	6.35174061985301	4.32313744910777	-2.8411116580325	1.98728319715849	-5.89265743122026	10.790732145751	10.3526182414155	-8.1825254767945	3.03971337485615	13.2968071376661	-8.19762528043796	1.64718289138766	-11.6941749401434	-36.2696297433077	1.41870228979661	3.07661916180542	12.5593548668643	9.30132319195437	7.15426161594773	15.1104658605161	13.0196679050331	5.49809157034325	-3.6840206391296	7.25182825069486	-14.9485340841045	-1.96974049083597	7.59852915247317	0.49072344729868	-7.43262386186422	-7.54760193038782	8.68358178343716	16.3484339926308	1.42039011869979	-0.922344065334412	9.84441643588496	4.11352760235489	5.53011899761729	-0.947682013172599	2.21806895512001	16.0395084220525	-0.718083875928264	-11.4148956825471	-11.9332679304125	-6.26077086810318	15.4007909249557	-12.4062121657922	-17.4840716898389	-7.3606421810169	3.66728306798486	-9.62996950033665	3.93893113656234	-11.2331389293478	9.27538687470622	-10.2181747222988	11.0887762666383	13.646746406963	6.2890652773285	-17.6562479604884	-3.3484378602441	15.1434655002189	26.9376921082007	-9.16141051887747	5.29874398714069	-0.319295281163748	3.44342044869807	2.10853863082441	21.9085513613057	1.89168307836252	-11.6962227422327	-6.902615535246	2.0500960348908	0.323228814621478	-15.1494367737259	13.6251080474668	-6.6816055274244
"g2"	6.12335860909268	-19.4296521422682	-3.1329313580938	9.6617565914519	2.69363568586804	3.97029558422846	-9.66159171004254	4.39149251347506	-10.5430666443143	-7.56481939536507	-4.97863584642808	-6.57054917647082	-0.586924073194869	-1.90443253038445	4.70282631418229	26.4499489446786	2.163278825286	3.44748459134801	-3.75073431151726	19.4787792494453	18.1865886664043	11.6330324405389	13.828084108635	-4.56887325763182	7.65736253751503	4.61912302562869	12.9467607050908	-0.156012295435284	-14.1206580292823	2.95495908139948	10.8066274685117	1.6070665568906	-32.9561261958757	-13.3497864389394	1.03288135419777	21.2778648504373	21.8386577888084	10.2741081769312	-1.65379119904167	-23.9482477741917	0.221814769104654	-18.0116326753794	-4.98334598590473	4.4737865703098	-5.87013238448512	4.10360117731484	7.9094848792511	-9.28065749021886	-3.02766816429029	1.29543602739655	-32.5992086868181	5.55885378962469	1.02573090236329	-2.90922981342004	-11.8283575214909	-2.28711690196308	-22.7539364370987	2.74122215273061	12.6132286160072	12.6197736196191	3.04338134917487	13.6133427392305	-14.9932185792408	-8.60374143142488	-22.158389173391	3.06596929083877	-24.1070586654856	11.0746689409711	-2.35297538408912	2.58845964731117	6.88008566144819	0.924957016971575	3.08367179728928	-8.21108055499666	-0.179449562997801	-3.38007298117311	-16.4966096276147	-14.8395497087853	14.1634172581082	-4.20784351158465	-7.37083806391481	-12.349930993898	-2.63450737348366	-14.1687826057778	14.551949105518	-11.1076171331571	5.55160603417671	-5.91583876949525	3.46167287812817	3.82073271078584	23.2056082570418	-21.2239857477318	9.6157241156754	4.00001441924454	1.45172376371489	-5.08194086908144	-8.05702368353396	2.67204275488319	12.4806710090688	-16.5944948887137	2.73220619314259	15.4474500688949	5.01283742804036	-2.18806618433246	0.0992141511217675	-4.45934509059009	2.14086509660267	-8.97422475281074	2.57880719311018	-7.46429011694802
"g3"	3.50953648318043	-9.32110774797955	-9.854712590005	-8.61889320764476	-2.16044311349966	3.75694404650716	-4.37045471757097	-3.84809324164472	-10.9297272190206	2.03487697760371	7.33862071129952	-7.66543720491445	13.5495224884239	-12.3069760911974	6.20920815175829	4.98619998149568	-15.0567882073899	11.6533136865223	4.4165639402351	-15.7756826382952	-1.45900307192422	-5.84743325505909	-1.14522776054797	-4.60035379265723	-7.09058806749702	11.1416758525376	-7.56110964695551	9.88017287207424	-3.88680387851707	15.7895430736406	7.83647241047522	0.285470586599125	-6.45953346227141	-4.84535827499704	-6.30310151054986	5.39923505972545	-15.021369926632	9.53387288154391	-16.5315545417248	7.86860885066015	-4.00765113072136	-12.2661745497187	5.34368633978438	3.66464801520994	-21.4754751905007	-15.4304085231697	-3.98716052047538	16.8218792345951	-9.41297291367906	4.55312815708199	-10.7137510609584	-17.263555754907	16.5848868640181	4.39588032471788	1.43307469002875	-6.71717903473262	7.52080303849494	9.5415543333095	1.27483081459246	2.229966622369	4.22324790664807	13.0495086954828	8.88907436299939	16.7394307568971	-8.11824463131591	10.7828928962038	4.34529591363512	-0.513299718429561	31.3919611149359	4.37400252896762	23.2612841214354	-8.32606782273562	-2.44883121004569	-19.1635487741967	-5.41303578888562	16.4797869696807	10.9618417870507	-8.52915588888832	3.23973252873146	10.509126921259	-4.16342857939946	9.31018600198925	-15.5829497579482	7.39426202814512	16.8901683177181	-6.33814226803338	4.63177770303089	10.3547733693014	6.83132207113606	2.76782499350209	-16.4972315566692	3.79170621070023	8.33672224166411	-8.95306346699774	-6.28851258398469	0.228520378709355	-1.16882629916362	3.93039982561608	-11.4562453521431	10.1248069611759	1.25889756406829	5.4741483431118	0.737230468193422	-5.77146120866693	12.9439776981614	-2.94811939257749	2.08989816453532	-0.814224166624477	10.0071186378781	10.301726959555
"g4"	-8.48119752806706	-5.81453831199061	-5.93073327057844	-1.74983620067351	5.95249247037576	-6.63094906950295	6.78581586278372	-5.67383838673185	-0.0739050812767369	6.14002081015048	-2.39415822511512	-5.74173587343228	-6.80387402465203	5.20290934944613	-8.76208216468567	-5.78368636358589	10.4776538965761	22.9280020819221	6.54327007247683	14.7301339319396	-10.0274562440458	-3.60922584183239	5.01758268462093	5.90366555686863	-9.89836966472975	-6.90351184308442	2.19091861234921	0.0274530716336178	-5.86455517371483	8.93962254973019	8.33117118112641	-2.56365345833207	4.94853989889015	-24.1431069237745	1.84134275717136	-10.9635630019712	-5.38707858463583	2.48889013848737	2.84927939862863	-1.04960583791761	4.86153784366306	-0.819706153682154	-0.423871728839133	-13.191477238959	0.549041475947803	-9.02213843473126	-19.5472152791166	-4.82548836376041	-0.911029200671655	5.11214087692357	6.00011929456055	4.64542001038722	17.1286279890688	-6.70842398758062	12.3181128410187	-12.0162656583097	9.36414106608753	-4.31651419202526	-6.66706954964051	-18.0013566020458	-1.26481204122706	5.46302134092255	-6.20675712770266	-7.91432496388372	-13.4417559706598	12.0593353116501	-12.0475012988594	0.372614795158684	14.7071561402993	-8.87608908796632	-11.3877039651955	-7.19218030896802	-15.671039685231	0.00930941035963574	-15.9466434204703	-10.0937216998694	-10.9849267072334	-2.58483067910805	-10.3783898185913	-15.1618623655777	-28.1656983978892	-0.128385008481693	16.6868793024261	-5.44933970922591	7.14384376663463	-21.0764951255667	2.29333026427742	-5.75611928550998	2.37577407221325	1.20454886572741	11.6255498973586	0.821336558268786	5.82527879517508	-5.87946413242535	2.86173302169381	4.22429891568686	11.2272952789244	-0.3865205398005	-14.5807273845974	-2.23202497952256	16.3895495778138	-15.5203278442648	-9.11375357247062	20.9991232499277	-1.67689034928008	-1.78443978116767	-1.02786165847234	10.1488534751795	0.777674507885265	-6.09310206615373
"g5"	-5.88985477431017	11.4884450920876	-12.5848241449269	13.7721656226297	13.6152034454754	6.18942047072211	3.76399444311926	-5.77163224907259	-7.68784118585485	-0.101400027776802	-14.7617390985713	-5.0958641755183	-7.76279388366448	13.6187599539297	5.37390908382838	-3.82626093705442	-10.0411624363694	-0.834402435681677	3.68691452072463	-9.56245717818083	-4.60315798831162	-11.8017783847791	-6.89332622808093	2.17621214507274	-3.86687169849899	-10.8313982549828	-15.7022623665999	-4.26214069302499	-6.07120600731748	-13.9965148627848	2.51991685774761	11.7765434735385	-8.91764395479765	-3.13038514193549	6.39646762898024	-3.97668889147747	-4.1304553741532	0.582772554166931	-11.2027501350914	6.50790893290172	-13.2589539438595	0.892842101178645	0.583943813194249	-22.337837477457	-4.47144414253127	-2.09781963011159	-4.68911109360481	-0.707037759883574	0.07318025476668	0.0758756519468584	-8.3784470441288	-15.7351129358629	0.0933444590010028	-15.8835482524236	-1.35446602827766	-3.8468416883873	-12.9303531906618	-2.03150504165248	-6.22899576862597	-9.07956054168324	11.7675040288369	7.70487182142779	17.4436659754627	-6.03251787162943	4.74256129224554	7.76598620203934	2.65824126776656	0.780630128330571	8.42714421603043	0.719346915183034	-4.6960619432803	2.75675460425196	-5.69088415542863	5.54957744241989	-4.52985473393507	7.26894320286713	11.6558486201777	4.8255387263676	-6.92596102122364	-5.44519804643294	-17.6855928877477	10.6859009058152	20.6458657225165	13.6289240946424	11.5453040998042	14.7895899779902	-6.56157817470569	-2.88617008646801	-1.26201105134056	-5.52848316681046	1.78372498406031	-14.7695717765805	16.2455406386674	3.6568817001137	3.60187527296694	-5.79154278159803	-11.5453858821263	5.20620818274813	1.8319398404235	12.1857061310067	-15.5935747651327	10.4233206855423	-2.74653003968111	10.5664167016325	-7.10038229649743	-8.3214331541747	-2.96097991035565	0.410167999237645	-7.46418347421941	-1.58667113193274
"g6"	-0.257236221920063	7.7996703589321	-8.46841791169637	2.55591840874091	5.39093392239228	5.40688312463669	8.69720597079575	-2.26992484604592	-0.959470704399559	-2.72176869496735	-13.5231371537811	3.2847913851101	8.41915082722028	-2.59656639517122	-3.90420654540037	0.294557961399757	3.32440821920419	6.57250605158878	16.0000715252546	-0.226612421423737	-2.14854739889403	13.0165884280115	-2.33121562054961	10.0796957422633	-0.34741029746828	-1.7919960981484	-13.7178278672897	-7.47410480328542	-1.53954238537527	6.95430737666118	-8.26869112955932	-8.65563913048715	2.39646033877523	14.5724967022155	-1.1060960415439	5.72597585662377	8.97615236655596	3.82297664515409	5.14020705356057	13.5710811768526	-2.39385563402665	-13.0638327415651	-1.80658139468274	-18.5428394894027	-11.5793522136824	5.29228653879195	6.45373244305786	-6.04842205149858	3.53052972977353	-3.30097481938451	-2.26212092186991	17.9154603283684	-14.0364930253884	1.00224044377132	6.29213243139259	-19.7214768932076	-19.8845029840262	6.59346967205997	-6.88982852181932	-17.0932138932442	12.2376456799346	2.48377944652838	-4.57530466525359	4.58473767108912	4.74664338809117	-14.4505468334876	8.06936793464472	6.38228581742378	-9.80970029296864	3.86686703882723	5.53512122626487	5.74079301660282	4.64205352379396	-3.6017568518199	-5.0965405733761	-1.18033618969706	1.80543288441795	1.55670562547118	-14.9584765352388	-6.11915886900845	-10.4084587729205	5.84069382901057	11.1135308209137	0.945353259069856	6.11173927328676	20.9708912252436	-6.8713778804818	-5.52387996626746	20.4340624542785	-7.48459132111121	14.6007814177037	11.5383813992757	1.03191396403707	10.4297660282132	-2.43426480147059	-0.65897203946685	5.85885795548673	-15.8690165008308	-9.91596898954243	-8.07680019154839	6.73632398823979	2.58363880654737	0.27677878779515	-1.02124735981241	22.9691668954057	-0.981286718137374	9.91213632194082	-6.47812664883441	12.940034883322	-0.191281561215206
"g7"	-14.5184855841426	-7.44399931020698	-6.50965153838768	-15.2879077859452	-8.5011446570531	-7.41700006076847	-4.07209813328925	7.29243785134814	-11.1715456575433	12.8305488723627	3.78743687151399	-5.42934172257479	-2.83196237684729	9.88711574718466	-17.083705975978	13.8448907851991	8.61416317650913	10.8080086588413	-4.69813202844621	-3.55019552200011	-1.60154995875509	13.8962408495608	-12.6524446062792	-9.54174462269216	-7.03871132201661	-8.29357230360448	-18.3067602492983	2.42918584617462	0.397575261465803	1.8110316058232	3.98332807599519	-26.3545486587915	11.309352721422	5.46179199576848	12.3974634427051	-1.01736789078644	-3.04150951911948	4.61642978600526	3.64748433953913	-3.71921754654285	4.95951057553837	2.02030809953737	15.4308801254452	3.03825514915604	3.7974943072546	16.0648360581415	-1.08776367589319	-2.62498848218224	-0.944466045140712	8.66893550337676	-8.70905674301657	-6.19084013976372	8.67255015881522	3.90022881147263	-7.79567307021767	0.316695773903059	-10.2790156160652	8.30316637140334	-6.23985815319184	-1.28425998929363	-8.06848160803729	24.3619851250638	6.67817614569303	9.43763603158222	-3.77705188157327	2.76346535924231	-0.880768295310508	-1.13999569125223	-1.9239353654755	-7.24093664287254	1.8246050498654	8.387359654113	0.655931111432812	7.32414993304435	-0.0820456830997395	3.41042558963736	-10.1025409630257	12.8898412236807	8.91086753858703	-34.6420255916647	6.5646857879625	-5.61807890462803	-6.71524695863057	5.60433319727046	-0.810101582150907	7.24866761939797	18.97390646121	7.19005862809517	6.55337802712766	3.10967438126664	-3.41311971216226	3.55917334266645	-4.02100895907685	6.8763779877223	20.8488832026673	-0.824180941018314	12.143597348828	-14.7485554602936	10.417263177431	9.50258163284561	-10.6102743489734	8.16642831771724	-18.2804487294685	-9.71549216781682	9.44525891573812	-17.7305781829223	0.611723305222533	-0.905824902236809	-0.00875201032200519	-9.85450440467352
"g8"	4.15959135229513	-0.0373811895582684	4.40552869603219	-1.68062424775711	17.6106851219653	-28.3290178744838	0.721043740730474	14.4080755947022	14.035433313361	-5.35949471488044	-9.12018771660415	-0.769826889769774	-16.5681111002904	-5.13237098863997	11.3516063652748	-4.64296807343337	3.59684493964417	-7.58346695723193	11.6234111859567	3.26500055072439	-17.2393231548468	22.6856995286628	-4.71033591351942	9.85133243220852	8.71065606437207	-11.366821953229	-3.48645783691889	4.80145053459525	15.6255597926091	11.0003760514857	-3.29277305975399	4.20076686452798	-6.57908752563673	-15.7140281288668	1.04160914676768	-5.50120781892736	1.42039966691749	-2.37598175881928	-8.24901889273513	-5.49120298727468	1.18359702418689	-8.85264732121395	-3.5497152768312	2.54806248078883	8.53816706510571	3.87464039338096	12.4191171677345	-5.82047705668455	6.04889227837008	-3.88008218844608	12.1129780039603	15.7927452815828	-11.0489709111252	-16.1356091605957	6.43691698348362	-9.31156736658093	0.818957924698647	-6.28501228162798	-3.90789698361467	0.89798247597314	-4.28508891254633	-9.90591961207597	-4.69672488300438	16.3643277977148	-11.3579370287125	-5.8087955833109	1.18952435825944	-3.87060849171354	-5.11147094118868	20.6704271307858	10.9795355023146	6.51374642472607	-1.13273422736509	-2.93978506574254	-16.5871631598603	4.27252134770752	22.5268921451714	18.6331989344843	4.78893717757064	17.7286410946753	3.44798498997603	2.4896180991712	-4.23585868500762	-8.84194096357232	5.64004812456159	8.65018731289155	-3.46694268834924	12.0903286625294	-1.30769137869174	7.23958654343754	6.42443560357111	-14.6289493128699	-1.70571098148807	-5.29892697540439	-4.84564486575994	13.473680995907	-5.21599678287963	27.3835094181679	-11.0367327749376	-1.82371117649626	3.77282469010903	20.3120919438441	14.5386180256344	-3.8544164479472	2.39887072410459	-5.30088969769166	-11.0833758925439	10.4593071965098	12.0137647738565	-8.83896878327821
"g9"	7.54758959075114	6.6030376972185	10.5042855107197	11.88876985834	-7.61362157524253	-1.75287995233411	-2.49230708612489	0.637102179669277	3.85366222481814	16.9331055536872	1.15465274878009	-3.4769676107137	-18.1249224455561	15.279100268931	1.62205702624758	-4.79320706725034	-11.7960035806149	-16.7137146350941	-15.5005324000943	-5.92347392673581	-8.27961613458795	-4.71832914134447	7.13788088373472	9.46193047602242	3.99643911659712	14.530030095149	-5.85076814633965	-7.40458151163855	7.31903244546538	7.65954230417997	8.17693793448026	-1.56915273398054	-10.7250515568803	8.9579640096564	13.1477275774952	-4.09096855599312	-0.791341422205642	17.1851461382635	-4.41916164187157	-17.9368886437003	18.6032706708661	0.639764305868213	3.22948829919952	13.876347053207	15.912999029694	-4.83296486553965	15.5151343138796	6.47434396018804	0.411506022302627	-1.41743274806199	-5.48905767726025	-7.41328444151348	2.60997112532735	0.506539871093864	-12.6020191695022	-0.993839532894183	-0.0556149508316407	-0.817250915675511	-4.92744756985066	-0.254402456178944	6.09355227462063	8.35894423197779	2.959572166157	22.1377537325996	-5.46092561163136	-3.5923993451319	11.7269946254301	-12.9596949005714	-5.7455755113693	-12.1446985901074	-1.85584577303233	0.56633762429315	12.7358893363346	13.7931155833433	12.9245620998845	22.0464252208842	-14.2393749318445	-13.2134060201479	15.3608323287151	5.13501898907979	5.8978854429935	2.43388746260125	-2.94623127725474	-9.68458825140144	-3.04559054515937	4.79809376687494	18.3005219735204	2.6624476701727	0.935717638973228	5.79090201757339	-2.98571577190197	0.466984965874583	-1.14177598413968	4.23670646947281	-1.4169102097769	-1.23727200717362	5.1807765280257	9.78664580034081	-4.7983689231804	-5.89294691658142	-15.4102793627231	-3.27131025138212	17.0105507477755	7.06481181363252	-9.8630588411032	-4.9303561410484	0.572547083824921	0.243784857813941	-0.349134478589343	-9.55973464365433
"g10"	9.93136216696447	3.88679853889782	7.48864996023862	3.10656312171899	-5.42696347565696	-0.417966294065732	3.25004611851467	-5.13628826190256	-18.4704075337845	22.3049948208094	-5.30152333255098	-3.30673404240364	1.07385449127298	14.6945206245986	3.26191508597316	2.42358989814111	-23.2426896518696	-6.57518651649349	-3.36337897434528	10.6995282185469	-6.92328354242409	4.6614834256804	11.068547291281	4.26212882141757	4.81726267781849	-0.857626424431167	-8.6462981154693	18.6928429480969	5.9073876583082	3.29842715197098	-7.30367679835342	-3.60206611233326	-4.41773478232346	10.7760905218234	4.525157936742	-1.69864165109256	-8.57537393709196	1.02671376730116	-6.85659829190058	-0.751664091403023	-11.3911658968816	-10.5002536786971	18.4842615894925	25.8227919114107	-14.2978842705521	13.6062084151777	8.39114704080092	1.27680232529018	24.1149104280552	-0.540538249960772	16.4319272033579	-6.83158503944516	-5.2303498446957	-10.4052405506442	-4.38815268212981	2.87241653553839	9.56988047426533	0.361718663049299	12.3318592413461	-20.278642094538	-3.25711128067311	-3.10864515125748	-2.31227071372579	2.0937982963795	-12.2808443833275	9.57711176790506	7.5678678331025	15.907725339616	6.67268260883174	-7.52340761788248	14.5365540042	-7.4270755877784	11.2764640376649	-1.98875982560863	-2.75227375989612	-11.6246600300788	22.6212462236262	-11.0796914075715	5.49787312781877	7.70343712748194	3.79851074029589	-12.1433074578846	1.60571126376099	4.53599052795569	-17.3825572275931	-3.58518824679733	-11.8027012711859	10.2742459251817	14.6046657353784	18.3745713960146	17.5769255358618	-1.58582010924189	18.9418842218163	8.52253968526511	-0.608200056873021	-5.7931448254629	-6.41238798431626	-8.32076264659206	-16.9659607114317	-14.3146144848057	-18.942895506286	9.09660056015988	3.33017383353346	14.5269471595888	0.885286766217875	16.5608114239767	1.47647712571645	1.10901861423001	6.67983147108569	-19.3532319709644
