"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"
"g1"	-7.10237801771548	-2.52216781803294	-15.6452102545495	10.7898951287234	10.7199028255977	-12.8470193352009	-7.47544350243658	-14.3413915448492	-3.13482500432462	6.16551589424479	11.3547057735165	1.40844054905315	15.023230584625	-13.4105558950989	-2.90887643946525	10.1087491550122	-8.90500692292911	4.25287739483445	-3.13423656834361	12.2758244670868	14.3753602596477	-14.5303611498515	-1.25425057657292	-5.04718804918174	-21.2695289865961	7.32883541086576	-23.0640840978464	11.0682472051207	19.5708942283976	11.9990311301268	8.66455889172603	8.16011764745399	-17.0792550994695	3.49652531040419	-4.92290371185192	3.26695988553726	1.12280917752615	-5.84418126251854	-8.33096339495657	-1.05474381669679	4.41467228007627	6.58456459459337	14.576227935733	4.87742535127099	-13.4769567490581	23.5931773708176	0.451725288861403	-6.85348371450147	3.73499008712741	-2.13196803179597	-0.122364339858717	11.2172403655023	-4.133245549928	-6.78239970162448	2.05929587701092	-1.75512378906033	3.69760382455326	-8.14673203572079	0.489953610604048	-8.40069007564122	9.83716185153792	8.448018649213	-14.7383490487774	-2.99319139720528	-5.63097951085848	-0.556998898955883	1.34026712193105	-15.0811187049878	11.615757352313	4.19744584354362	15.3682511411741	11.4644248273423	-10.8591131837599	3.22051875697798	21.9879384887094	19.4360001059354	-7.39063289151543	-2.44209613874054	-3.4783478433419	-10.4252036163437	-1.30699454506569	6.92778402448661	7.25231443788438	3.89821683401835	-0.451156304731938	0.360723399675519	-4.99541267985831	-3.87662196119051	-7.10438888108529	13.1085845685747	12.179109120168	-2.81784723620874	-3.83885271862814	-0.945728589780105	-9.0470367341509	-9.21783168352768	13.4881402043716	4.03632555547319	-0.399543389285194	-10.669205036032	-33.4131867916273	-2.12950620124574	15.3211929294836	9.18991861332309	6.91195926612605	2.49145950935961
"g2"	-26.4525505838201	14.6024765970464	-10.7346910122732	19.9927474525849	-18.0237389307328	-7.323370834239	3.556277530894	-3.76272676709308	-1.01086592123439	15.8045871743647	-8.70941495724996	10.2329203298335	-7.85958927305708	-10.0266890841902	3.52873985881713	-0.419336240387289	15.5267630594551	3.90787471054755	7.78693427535459	-6.6756315669245	-12.4164637489824	-4.89519515852933	5.44301433522412	4.36519340812815	4.67723384825099	-16.4501988654754	-8.6175128822425	10.8886640508803	-10.7907084478966	-11.0299896306771	4.79207848569677	-3.881530891815	2.27856379522139	-10.2178180360765	-11.6863610154728	8.77318828348632	-2.14664546704417	-4.51394625511041	11.7422265894808	-19.5422485036647	5.53852768941117	15.1281204164011	-3.85910019428666	2.0489629822398	-6.76892138259288	5.74056291502804	-12.2877847705006	11.7592528800144	2.3858356272899	18.7163596193033	-11.2223245414666	-18.7623950527598	10.3069436617112	8.30900250733819	2.08999177406526	-2.01434581924117	2.77836665248908	22.5376765243015	6.33432045612379	10.4229528412547	12.0464450731921	13.5274688392771	-11.9580116908048	4.46497985804371	2.48047703535155	2.09749860175807	5.13071828646112	-8.94376434683385	-3.14101380162028	-1.51301827632564	-5.78477227551796	-2.27931104994654	21.5730639528175	2.73705750023093	6.81557479396757	-3.35072447406369	21.1034249423335	14.0727160779528	-0.749357933252637	-9.2058901312744	-3.94529410333023	-1.71544751581802	-14.9310694740027	10.8215487165304	-2.83337641528952	-27.7250902937421	-18.5331406348534	23.7649473271161	10.8221129273085	-4.98235655584396	20.8533265888637	12.2904604499568	-9.89888340617181	-1.41619068026194	-10.1100102604077	20.1418873350108	-14.9081943952627	0.762503625923109	-8.21345295981501	-8.30275394893692	-9.60111660292828	7.14004790999899	13.8968373558741	-8.4338109419644	13.376780262565	-7.32385872633328
"g3"	20.6459475039068	4.27491902142604	-1.74979458156316	-9.85445817173132	-4.05949249936868	8.0141448242532	-9.8013892985042	5.19456267141257	-6.88596397231557	-1.1729207862529	15.4887696502419	2.75267577683795	-5.12566848534599	-5.66735466326359	-5.90904462484363	-0.856214387356728	8.08213960342855	-6.61743637018808	3.50625236297288	13.081781499511	-2.32323803991761	-0.283737190200269	8.04622254573526	-3.56091558309384	15.252554591494	1.30316684950525	0.434930979599266	-3.02142794083804	-5.41320721390423	11.3121282286333	-1.85401147025242	-7.08738994663667	5.50065097119237	-18.8805682732721	2.18805711554412	-8.65401709259963	-3.11720502921371	10.1255560729417	-7.35695197906404	-6.4305804519892	10.1666700624293	-9.42842296890205	28.329755305358	-15.8675364330343	-10.7581530405751	0.060194364349778	11.4803835094336	4.22386776939588	17.6454008776376	-6.90103215504503	3.40896406648551	-4.18911401275849	-8.5820778011192	12.7602618415596	-2.05828784230119	-21.2990870709384	8.23034813519129	10.334923726248	-1.02934577817345	3.09464501595632	10.0445707042823	3.96375152806603	1.60718274312112	1.05929569660783	-1.4830065980228	-8.66756683266717	-7.77652424371067	-7.24917641118089	-8.90299233618637	0.859379369978967	2.97041883763545	-0.612063416260727	5.22042385861194	18.3160160561176	-0.339379764995346	-15.2413563976832	-6.51577306208763	5.06830520951874	7.12129640798581	2.9159686956482	2.92049986239177	4.61860600254583	-12.4005526073972	8.09746083676188	19.2505757618042	8.68487799615438	8.53725772375995	-28.940425339493	9.06169155529142	-2.86027655452341	-18.030730353568	-1.92427147158071	-2.21894653454582	17.8854663417349	-7.26753251550253	-2.56289878738944	-20.888341410812	-9.96701279732021	4.35310133611132	17.254277227991	-6.65297307785492	-19.2337255363982	0.346658950335951	-2.37445661804272	6.12055412905687	-1.82328236557249
"g4"	-8.42061158553835	12.2575841169671	9.85034016865113	-1.79869412970347	-4.86904337658946	-2.32575159848449	12.7946994097901	5.4618457834305	11.6803039833918	4.1101717667442	3.55061304785014	-10.791459376683	-9.54375777314371	-3.54038513574624	-2.33141572311066	3.38731301675926	-14.9710408711687	-4.66653782162358	12.7129865518063	6.12626446663729	-3.34874215496256	2.6287772909729	-3.68851890018252	-25.3647687896599	-19.9423093679076	16.1340847625169	6.53040923939701	-9.02967563318765	11.7276516410448	1.47791292227928	16.6508108769069	-0.783954734515422	-12.8717113952903	-5.35228081773598	10.2067638493835	-9.3405932141576	2.04585224702191	-6.41462563762871	0.471060404392068	3.85261026125039	5.80341975054918	-5.96184594761911	23.3349408909569	14.8000917208816	-18.2877747828871	-13.4445349957298	13.3832360560251	19.2863313508548	7.41577723357454	3.11712263613823	21.4250211665437	-6.46143572019094	-22.6006632024054	5.8283515448832	21.9336088226757	-1.68070516605013	-14.4523766330983	-6.51192083971269	-6.90192519332982	7.80411407818423	-19.7066307693295	5.34407123842689	6.63387925146632	10.9389147065683	8.45273921621095	2.98581533329906	-8.15903977358502	-12.170908388813	-3.51691312644186	6.72630577919672	-0.808793705318433	-2.29269808959704	-11.7179095790765	-16.5369751607529	-6.56886193508002	-2.39593693538042	-8.42191037571956	-5.61469911171814	-1.22231102999097	-4.56403756177876	1.52503328085593	-4.63945662170686	8.76873449183477	9.39405382601701	13.3882352329834	0.518892330517382	-18.2831784627312	-7.25068555341038	-5.9270320658117	4.48855700402913	-2.83778413939008	-4.56797359511693	1.03081877175137	5.98830422551963	8.28350692565464	-4.73789867547231	-5.03605686352383	-14.1191824679422	-9.34021046808166	1.0798057106253	-5.10577054238569	-0.243523220550282	-8.33740966850866	10.6793954706311	5.51961849648632	0.165169847474871
"g5"	-0.495527380254561	-5.00945272999012	0.856143315695761	3.18573018689704	12.598466050983	23.6921038499587	-3.73540533998696	6.14783605351144	5.42189716508907	-15.0793252332938	1.21383971577241	-18.2361081144962	-4.01685624985783	-2.05960131430895	4.30456517194323	-0.744478024258288	-14.6454045896647	-8.71049391003632	2.65485170689119	-1.92395997105526	-2.426696660214	17.4610461039261	-12.8726673463098	-6.58753187226545	5.7793464865048	-2.70278343462208	14.1710116405411	10.8370713932332	15.8763102187621	14.5758055388304	14.4521786527587	9.17131068682495	10.2217312004504	12.6452309994257	-1.19982636973124	11.6812525007245	-2.33254294919117	-13.6113308184932	-11.430017165852	-9.09585831455552	-4.7692169249817	-2.70422044788445	4.72019049628463	-14.6842056342386	16.4288530805409	17.9400893673674	1.29559611531129	1.22561519155566	-24.097278234556	2.53434009760949	0.627149549148628	13.126062792869	12.9326001052976	-5.91259508442598	15.4087238221608	4.09693328455256	2.03883233236531	1.82860910508095	4.61482382855031	6.72984654761658	-0.858903132801744	-8.16430272962525	-0.0406254935069974	29.2608934663353	2.79400189333525	-6.05997472200236	15.3280553737765	0.664193574771924	-1.41005773236504	-4.17333134160489	-0.66702841033055	-17.5809552846233	-4.12219393469408	-4.60659443125454	11.5802071521037	11.73993948807	5.44130855735075	0.29618390417958	5.57061568856543	-7.06888583122763	-2.56149594899003	-19.2004445737248	19.7334845663893	2.40523512855035	-2.35052501342464	6.64212958108472	-4.45078836004651	3.96890042616551	2.2021620539504	-12.6423247267232	3.9281446591485	-7.9839045138357	14.4878477337499	-16.0415925088251	16.1438345341799	-11.6681992362917	-5.94815502292112	16.0238234287682	-1.94478226004437	-2.39809563529386	-2.06297022281606	9.26551337284798	-10.4782511768373	-0.590263095321827	6.73689712026922	-0.456180680454704
"g6"	-20.2884128741641	-0.0468610154288222	-0.0828758700889485	-9.78668864282083	7.15269992504634	-7.1823843469333	9.10001117344189	-2.47299274097465	5.39533176914855	0.122140265586875	-18.0169564295488	-1.77798382814972	-1.82737111450249	8.67133479553581	-16.1258509226191	3.51426669151023	5.2359216479828	8.39696975181512	-11.7856895692831	-1.41599914900212	-5.48627028544333	-6.09387549031366	-9.3480238669097	13.7484030006196	-8.99133154786059	-10.6558613942388	-8.4544906044164	7.85971562880698	0.951344444555054	-8.829187620488	-5.09732375885608	-2.49040035476773	-1.38543034551526	-1.44298706256402	1.65564049859749	1.45361185941379	-1.10971561849345	-6.13895378138453	8.04978923759881	5.93335245258933	-18.7232365550546	-16.4448449014711	1.74176925784318	10.5669813415312	-19.4612745892331	0.50560002642336	13.4101969409118	-8.96325271937606	-5.66273936667467	-19.7392766027582	-6.68153229681797	-20.7188248206006	-2.70762136924396	6.47072037500688	-2.82322201408917	12.5730631024629	13.8765081672375	-19.0992790336392	1.22161243657344	-2.35542872347277	0.267795501642575	5.860617363713	12.5311228413792	-17.6217059319311	-1.23554011629199	-20.4354865984378	5.24711857246428	-14.8355357404159	7.72022140236053	-8.2654042827608	6.55716959717302	-0.469335674919699	13.0906132515795	-3.35266019123231	0.922472485972751	4.91510091863625	-2.59242793805945	7.38828687809537	-1.79866456053878	5.03216365696163	-18.9587608616963	-0.970500189035044	-7.32305945317428	-12.2279169400867	15.5207979440026	6.47325355885486	-7.7943007803568	-9.41900430528864	9.60019683667709	8.61975923296213	13.1753625428865	10.9191883279039	7.50037065789979	2.75090280911808	-6.2982903800989	0.551933983330152	0.759162010216386	3.22497663166972	-5.20758391715878	15.7708483965217	-14.1672923755109	4.35212964230105	8.89217850620685	3.95587201310403	11.9619944497928	-11.2439361010128
"g7"	13.7715497899574	6.07413133580962	-5.22009066350462	-7.53989953755696	-8.65975116539102	-5.87669517988321	14.9676645187566	-2.61534306217971	-4.18383455684359	3.96298820657513	-5.22955615725628	11.6044224779353	6.90083543413145	3.21437953923079	-2.88992107342243	-1.40722953789625	1.84272273072898	-7.66936705145479	11.3806257098284	-2.56356654981	-4.08675520995359	4.79684107934618	9.24282702562062	-12.2670841955536	-7.36870225034699	4.72687413101668	-7.56393424100457	-9.25386624359007	2.03931681960616	-2.59005238060549	-20.5040349120254	6.42533528147128	-5.75296400800955	13.6399682755134	-13.8585129730306	11.766447216182	1.687576231403	11.7405060429978	17.44935798816	-3.4190210661032	-9.70205184679019	6.84211805619577	12.3578873089794	-1.61773287582166	5.4827197898098	-18.2781839545669	-2.65824065272781	8.45084166327053	6.24025047959041	10.1669473315943	12.9311713265115	9.53889705270803	13.9549550275033	-8.68585451223655	-10.1477589958126	-18.2088890187066	-0.800317233583965	8.36421359445321	1.60521829418788	4.97296810139141	2.61314350678622	-4.40198804244857	-2.98925494654173	10.1792836020599	5.45583252280029	5.60288291785906	4.44411092611427	-3.54827246890231	-11.0577605054969	-12.0653267360702	1.22296772253162	20.9350310697623	4.86972497606069	-13.4185870438986	-3.78124814880427	7.19585674132178	14.9416592894547	3.06976128823668	-7.99043736040207	2.46684652017479	13.8007428718578	11.2227347772943	-8.34928551204599	-10.9120713762192	-4.6931441270612	-10.7638218015522	13.4915657614068	-2.55488873179331	2.96650654491157	-2.67244298665884	-5.85490559274787	-20.083074335767	18.52449919237	3.51159920262729	-3.97546056011706	-4.93428769833135	-10.253278115115	21.5547586757533	5.78985642760995	-3.55028195691255	1.88941294224333	3.66347028210221	10.3413245810057	10.6777939288724	-9.90760727874935	-14.3945035099332
"g8"	-16.6070056680078	0.278113206496107	4.18315219881576	-3.37987290154049	-17.4831928205502	19.1828050602655	7.7699632355994	-6.23653296742496	-16.9670136053928	11.2669702057293	1.22058364067384	2.76088028059925	-7.45999035070475	-0.176031102401517	-3.81111718652772	7.49461509977796	17.6771505359569	-11.5678178249469	-10.1990130073557	-3.76860889713998	-0.207506010082434	-11.9337338788964	4.56636994439642	15.9652823270093	-5.06680825908392	2.79099039064102	3.47910346647988	-21.0769056602554	12.3906278774544	-14.1099688486825	-5.18634715946322	-3.49713863036206	9.17549061065931	5.35950678521544	-9.42427155550194	-14.0570806920977	1.69778685830608	-11.1544583604422	-1.6530831820624	-12.9079312418539	-3.41648334260858	-12.3072389403458	2.19416040775177	-1.10874530773185	13.3418810799667	12.0910282845721	-8.28942728566606	-2.56479466141957	-4.82966384754148	-2.27292905070434	15.4542084955651	8.59959252133334	11.3797336906427	-4.9466629324624	-1.11915364397706	8.03989148978521	0.267062364132501	-12.9749088650604	-16.4518536923053	-0.0818141495158932	-15.8685516537933	-13.919452254343	2.16541653156497	21.2854220617489	-9.24802275241322	-0.0605293295002639	7.41184815795799	8.13284086107835	-8.70982676773032	-5.08446450251167	17.5273685273278	-0.532833067679226	-8.8660886299316	-5.98821420933585	-14.5709251162056	12.1270257490684	-15.4888567276625	9.72948104631219	-4.96576160962987	-0.0645593986648827	2.93277076534759	-1.00775502502939	15.2443559024794	13.7691144811197	7.78544358482506	5.23769442960815	-12.440893287499	6.53950044213264	-9.78506657973525	18.4547662231022	-8.61395620673798	-24.8929067115312	-10.1350084275097	6.97039006511097	3.87962317970458	4.82900215831009	4.0409851840218	-4.64733997349986	-4.18624713556152	-6.1524231871439	-1.32350300539705	18.9881609868966	0.826011683063722	0.477021787537646	-3.33060837675469	-0.27261899525053
"g9"	-3.46857663562587	4.43883153654312	-9.87433817930691	-5.92556672942367	-9.05269824696346	11.8557928032262	-1.64825679507405	19.7844980568597	3.77144949870321	12.1305269803789	-12.9710294762038	-0.466824129033213	-7.80257774787215	-6.56081768503423	10.5419139190073	6.54985155776828	8.73391868354304	-16.9302644586434	3.69522159941779	5.62160260238491	8.71759113257848	-10.0143324875405	0.0740019497798884	13.442119499945	4.25717048499271	1.5258735076082	-3.6465689356066	-13.0960045565474	7.37075288927475	4.54101726920493	2.29419886203027	13.9855304353661	-0.427732535233095	3.45299722313892	1.15829077157457	14.3552623140849	3.51207368103131	14.9692136729322	3.88724075417664	9.41049010753122	-4.23031767316189	8.47860164255733	-24.7430890723043	8.23940108688549	4.4477214620603	11.9250935521019	18.6926324912662	6.46803978061038	7.20484051631067	-14.501286845621	-0.502615057066872	-2.14998293637952	-13.8884731589387	21.2325430932559	7.72874371394414	10.6373993882888	23.4903659501055	6.72820899478559	-5.65628380728536	-6.29272458229079	9.49001339064309	-2.24487882503699	5.57289672321447	34.8664511833163	-2.88457810580716	0.0374793103502224	1.81994924407398	-16.4539157840831	6.43104698527189	-25.0271156420347	14.0623285789878	16.74569407898	12.20729190675	-0.457055092911755	11.1919054049979	2.9701431064343	-6.24987428771798	0.0332141167269713	9.1123988201046	-13.8773373457081	4.20344963754337	-8.84916138477045	-1.99166167355986	-5.70970375223839	-20.9723984213491	-5.575582135399	-6.49735198266559	-1.14873343564808	-5.77911255411858	9.96119814092427	11.7360946730401	12.7593986410519	2.3811051882001	4.63594205137992	3.99353617098409	7.98305755057356	0.270198337216179	13.9271391188863	-5.02552781699845	-7.28602009981167	5.59534116133443	-2.09260092220791	14.8586697311734	6.78519352902218	5.80713273404716	7.575502158471
"g10"	13.5764240449608	-9.38193834359171	-15.1708216629027	-5.71382220013116	-8.55738348864005	0.363409532852941	19.558531868438	-9.91217888352908	-0.125793138679208	-9.67510775653765	18.9564640499017	-1.12054781432292	-2.83715431957927	-8.80162965474707	8.46272762891019	1.94454267519585	-11.2197454820757	-16.3569654964528	-11.1456604880648	9.19736728632212	10.9021505582178	-12.6136891522703	6.62159783596229	-21.0509456053595	5.4730263314031	-4.26967955839571	-9.74578953133431	3.58580880730965	-6.63064011008613	12.076388903858	-17.7313386918018	0.787989877022016	13.031877167612	-6.29113648701617	27.9787313099513	-4.34686542538254	-0.735517681583811	-0.123844064618304	-16.0790171703766	-7.36861351556147	26.4493947051794	-19.6361407816065	-0.829481746552422	-15.3085753973587	11.4142942392725	4.37306275923965	19.2231056106081	15.0409377736501	-8.40083029336817	-14.1620756159175	-6.54207866336439	-0.584247478477299	-0.40639318713362	-10.6143812086028	-8.64080896390231	-6.85799583184989	-9.03696127624012	-2.61750619908515	-20.7829216614002	-3.05035681688747	3.73654535980157	-3.18823239038835	0.0263487185076851	-6.8659029282959	-7.94018731114005	-20.4578208693403	8.28723450790061	-4.30125589251869	4.89406423096881	-0.167172707491686	8.69179252616566	-20.2332337287774	-10.4978958046146	3.86364557642158	13.444055615104	-10.5381363225918	1.53255620923635	-0.132633355904905	-11.025284442948	-5.58059141520162	10.8626540653361	-0.596934145723635	-1.0397081674988	-11.5630092446264	-7.39796189850602	-4.62979788909317	4.15268882344064	-5.51794018951735	13.3483594800021	5.16683577474382	-7.95523680750632	-22.1901843882035	1.69723801188254	-5.65674071657109	15.055881096478	8.7888758842047	-4.24955078439128	-4.38133871712874	1.49859869108817	-9.68531377617846	-6.0561406529787	4.63380864187295	-3.63253686128098	5.29932650393773	13.434283891564	10.3701101296297
