"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"
"g1"	7.17899362782444	-1.04471349823707	10.1681399039942	7.86176486147956	3.36489699562383	-4.65431498846335	15.8680558885179	-9.87962359997617	0.670481185187064	4.45885803899975	19.5451480828747	-4.40391272242939	8.65215302562131	-4.67637071816253	-2.37174318356161	8.58102247190364	-10.8534710010178	-2.90032182752759	3.51530675412322	5.05575774562842	-7.4192648810531	-2.13937240816945	-4.94033848439854	-3.4802866978566	-13.0951422887553	4.13899321614248	-7.73760505972415	0.432635296699814	-17.6073128402114	-8.81778938616456	-21.8931178325707	-9.66231216049085	8.80700626430736	11.5908355685841	14.1869797778432	13.232427623418	6.11382901395011	8.15352457201097	-9.72472236234896	7.86555332840984	18.5226804258995	10.6288998913653	-3.15570479942943	12.0502808873206	-1.7273942991228	5.21303398819086	-2.39215810282594	-10.029151852133	-4.40205182458134	20.7022740853105	-9.00518084296954	5.49130193407334	5.92722795782722	8.27320770439227	8.87167673779384	-2.05371796654811	12.2530703090616	4.70301644096913	-2.83303324557911	-0.0449471391563523	-16.4787246540433	9.95005194735174	2.85088723368221	-3.66186929496066	0.946067140166762	11.2231680684595	-6.16352392800062	2.07673302875653	8.58480028404297	-8.37895949858788	-5.54539636331752	21.5710661063776	-9.41838309056554	-3.07933163242256	-9.50412758083134	-4.88980599781302	4.03936058320524	7.60575825649907	8.13390230761361	11.9711384754977	-0.429076484046031	-9.86655720777915	22.4501222144652	-4.07506143990061	14.8159729016996	-7.29329268030546	6.58630780954435	19.7720756302982	-5.15599232075514	-3.20572869553098	10.2289085235117	5.22154114702276	-9.54405227318145	18.0683637901096	-16.841737164245	-3.05622435986994
"g2"	-2.64300277945384	-19.7770906039303	1.5195289055159	6.09401795268997	-3.8361351398943	2.5150547499229	-24.9889068790921	-5.3177121346634	-18.8051277721583	20.3293909121531	8.42052435389598	2.12370899867376	-3.16459042991935	-12.2667957904467	-5.36730168389669	-8.15998947608164	20.8698760860976	6.3589117914458	-9.21972985175619	-10.7633473789944	15.9550606613368	25.4083523610103	-10.1397799096066	-6.55271201385984	-14.6579751321458	14.809146533509	7.18776893082774	9.77832174984459	-11.049556414305	-2.03618011455332	1.33124887746901	-6.67001435203129	2.33074776786257	13.3989840932261	-5.17727275500538	-6.22331267463644	20.0583502790778	-4.54616388008274	-8.26318170366408	11.5033068669878	7.38291272816898	1.69768206750591	3.34997006975396	2.29557114158896	2.19533284408406	14.6775955820717	-2.85520809295931	-22.1561905813985	-11.6652562783944	-3.37953421409608	-7.38656895093836	25.6621930245002	-10.8445262865272	-6.68820500220239	-8.73515322411454	-4.77731123990422	-6.24396328157351	0.833940969346887	3.74287608048596	-9.86917899588246	8.16055441153167	17.88360458389	1.78872214670048	9.8482666468716	-13.4845822798148	10.3219377012488	14.7880004166719	4.01744986906609	23.6910193314671	-15.2387359722093	3.22140503735353	-4.76875450213039	11.0744186614077	-0.215633511103026	-2.54067217644369	-5.52802457265238	-2.96698274986887	7.94630732364999	9.71202588997436	-1.22728864621665	6.74698179671137	2.40685151765915	6.83753943749904	-11.1331890823896	3.73376393012614	-1.8225095644043	0.626762872435305	5.81284708892025	0.714815998766181	19.5745156154943	5.68210806127682	7.01294923587212	-8.87718755712955	0.660313114201967	-16.9199146552004	-0.642881476089812
"g3"	1.24206361116027	0.18500443008114	6.76507134861526	-14.5175864913138	1.39497217374427	-4.63810923636169	0.300233463327994	1.51336602686996	5.47847072606126	-11.4945256096661	14.2273733732776	-8.26471935553143	-3.76065177324874	6.99883420876955	7.57432995346849	-16.0308032797832	22.3353435585797	-2.477595076468	-5.25061078658512	-14.1233164986607	12.2938215121811	4.23778475885142	9.66416243875713	2.80129847201433	-9.2542664221438	-7.49528282383068	-3.12920607104199	26.6808963194632	-7.289864012039	-6.59234892380687	5.71549932793451	-25.7871519663661	-22.6021207731068	-7.75315125323117	6.9361224919405	-3.68352585933494	11.6190405768514	0.187047735508763	8.56869978417842	-1.02641655179451	9.17350374000927	-6.90381255565505	-4.77980274647852	-5.7073270424973	-9.68793226977935	-3.5527200832129	-4.02192492579745	13.5148598460176	-12.6642891114808	-9.95314304001185	-14.4306970920671	-7.69576129012689	-2.03450280114376	-3.65125801284712	1.65064798639944	-1.51636699009986	10.4210161965687	9.76460241534164	-2.11259163769987	-14.126485401348	-9.12991529211906	-16.4204177378168	-10.7525787920853	-7.63012960245897	-10.9472015618981	5.12257682625517	-10.5634284544301	-4.30415698482194	-6.00736440912761	-0.425734212589257	5.6345850292745	15.8483166719915	1.90932658213255	-2.57412482898627	1.10094486206867	3.31221866506267	7.9332858268081	7.36201583965967	-11.3467315216037	5.26959142019708	-12.1320616183403	-12.1967748320916	-11.5088795851053	6.75263171654258	-14.8793900897805	3.37613386352479	-6.87088296752009	-1.49851133178493	-7.10701914330549	-4.18827363104386	4.4003634037082	1.44612207938784	-6.35905178714659	6.39174277474297	-10.0822986469203	2.51600713152265
"g4"	-14.1397593899388	19.7782351536185	17.3450074659011	8.19388959043597	5.05052954785197	8.31407113323536	-8.53852762350348	8.10056058182337	-4.53814820609625	-4.64583029227673	0.232261363374769	2.73304929881308	-12.1138232585348	2.34485985971219	-7.74825491799892	-18.8480459245518	10.1863321804536	-9.51360564564558	-4.52090459086288	-1.24323111041089	8.66556808049936	2.5042304352985	4.57016567631791	-14.4296228720634	-1.79497950245071	-3.7217033117568	13.3029648809149	5.11701578282347	-5.36037377509478	-7.86542416110306	2.94605415171911	4.89998797727529	-8.526478043381	5.86677288153476	11.2228937369777	20.4922894922307	-1.8442692324378	-4.63958577609426	-17.9158904000877	-3.4795477678449	5.53230771473881	4.53877342933235	-0.814400869670738	-3.50031560868428	-8.12449855972164	12.4456920967696	8.00259069268498	-2.88125730127468	0.680133182152309	2.78140508822072	-6.27045854887489	4.07078046570228	-3.28035689583706	-12.2084843775891	7.9692048217361	-7.80146108748824	11.8142182649636	-13.8568394088467	-4.17079604924087	0.556401659705939	14.9514667576811	4.38720185408238	-7.86969608243856	5.93040947554059	1.76385174338717	12.7575696197688	-6.9223848579494	-2.78444373848315	-18.7187445933897	1.95617505917635	2.11096271128052	3.20101584760836	10.6121779285528	3.91675859530029	1.36862101969705	-8.87173370865119	3.16466209547792	-18.4961488719407	-9.87739756542977	4.15846377263694	6.79275181282019	-8.23009533106586	9.78695867435792	-0.0785039142137187	-8.36079314407043	2.29205876271318	-9.79834860392836	9.18334899583113	11.1521487179775	-5.96880932815462	13.5167330242428	-1.8007874398027	13.5075455168193	-16.9279345786378	14.8083405218631	14.5691997082796
"g5"	-5.77098826374348	-1.10205028431728	11.7250672152606	-2.63305948833477	0.365712225376583	-4.14218052675672	-9.89276844224515	-13.63396554772	5.25277069323216	-13.7156790076966	2.17927421058118	6.38905592975441	-4.113361225057	-10.2369991297462	-3.64481907142323	10.6056263356168	19.7251905050669	21.35496309558	-15.2053367950132	-20.392894837509	-2.53066336741435	3.601160064154	-9.34334964826434	19.1685667210247	-0.00517307751822245	-24.9194812642246	-13.9482204800229	6.65007303168557	-12.5714744531089	3.0863890047981	0.404408780004968	13.8442541609665	-7.17210141573607	-5.60473320074309	-2.4071286673828	-0.487693192205983	9.1708525418423	-0.0575448585932544	3.18981152660858	-0.558100061993741	-13.0199380766293	10.3371680123576	7.76325372866527	-12.6332865359344	-9.19213861534674	-9.46276587235299	-8.48334072692463	8.20764839997676	2.49231957494043	-5.99205379946366	7.85004878655595	-7.33952037387081	1.90290692184377	-0.640125368403636	18.5833896347269	-1.41325428050122	-7.02155013818964	-6.55120697226494	13.0103067259112	12.1160344339345	9.2783706582603	-3.72439181144446	13.9126637650855	-10.0116039716225	9.51518092500126	4.3519513509661	15.7728947844823	3.57249875550034	-16.1654051072972	-1.65533594454963	3.13461599820613	-1.01669706657441	6.63800529406385	-1.94876122771813	1.23145976632891	1.17103547816191	-7.70283410860928	-12.7112362304626	-6.0310442532587	-8.64271090508321	-5.00125589599219	-6.85144992226856	4.73859527507309	5.97725015493785	14.0699279923261	-2.25870761661906	-3.97570617111114	4.73242052105403	-0.617888802601811	-18.1780974366766	9.02611505293243	-16.6319365176106	-4.53590834160286	-1.58141814176539	4.08492238272006	15.1716327311052
"g6"	16.13809512922	-0.409572297929679	18.2059770739221	14.9542002321509	11.2573579660828	5.10862415315148	7.42701760790065	-6.83999196536351	7.85433092317103	1.12871398727181	5.06887129535142	29.1826837107156	5.34671969213331	7.46924606579255	-1.61697527567001	3.6136099733855	-19.8185760517146	-14.3897162448306	4.29872058382733	-4.19293825742666	-9.59497922028401	-11.8855148782639	-9.54579619516856	9.53213781423167	2.21011853525225	3.57862999910674	-1.39208896351295	-0.115124003924259	3.86545125227842	-2.50920323023771	-7.44342990238386	0.858553040368	7.02406584534294	-19.132789949215	2.24364142804311	-5.27089130262365	-8.82742357056867	-6.44798334332038	-4.96291228596712	-4.3363311133109	-1.8173162080477	-5.18577792546141	12.4129223531391	23.9950553171427	8.02232126887037	-1.06884482152583	6.06972359668041	-7.97629839288367	2.02810878511574	9.37192836793482	4.15576970385573	-4.64897684295645	-9.39437088241834	5.77553461618639	-2.63402848602104	-14.0077964747554	4.3546092326672	-9.09852237337905	2.59254032235063	2.03063316367908	-5.10108128202775	-14.1932197763635	4.61736691818255	0.994013848621093	-7.30629544232077	2.60706263313788	-5.22682191212623	-1.8119795925818	17.5788751643054	-20.3843190856311	5.3366244949862	12.6459221337413	-6.42054143864972	2.07388695355292	-4.63989354181563	14.3479325266028	-22.2100292640098	-1.52966259457464	-6.93457878717657	7.26471828488258	13.1273021602278	6.59798768257595	-0.619303276326963	5.10369793250685	-16.2306517869245	2.348573250458	-9.39478888491375	1.74460064952849	4.14200603852389	-17.2856138907839	2.1377232861325	8.44827511210289	22.8496260914699	-9.3700929556104	7.61730723518434	-16.4244232620971
"g7"	-9.8259631008804	10.2091538611612	5.31930984348456	8.51933178978869	24.9008944175953	11.20151035398	2.61718549100985	-2.27326522219984	-8.97377388123689	4.76204355333601	-11.614165290425	3.90547070602154	9.4968412465873	6.61486796981711	11.6911275252129	2.70520316455412	-26.668607503411	8.63084426256318	3.60388465242547	-15.9940074848597	3.29598854657243	13.2988701062239	-2.94466171385122	6.09399946145737	-14.1958096713453	1.24775731196687	-0.739278197971337	-5.58388890582997	4.09786625059377	-10.9694379280047	-8.64735096466912	6.94815616419592	6.02742857676917	-14.2311311708246	-8.41590784178472	3.13561023556675	-1.73623508161975	2.66054267303136	-14.4439215029158	-3.32348477434053	-11.3385001296681	-5.15616737360158	-6.39568739220741	1.53866198971228	16.2082933891732	11.6705795863663	-2.58285251483719	-2.67993197882147	-1.02197405950566	-5.51026546977855	-9.92028689617108	1.61018684853122	14.1056710605698	2.06213884232426	-1.59517070066161	-10.1868896664473	-0.480264123911052	19.7104651376624	14.0970911782973	-5.735096273494	0.0786478634915581	-1.80257497511414	-4.82900395152647	10.1526488097306	15.2929760070306	-5.62955827999993	5.69758232311155	-6.56481722132568	-5.34039169080398	-0.897081559168574	-12.624132772757	-21.3753231436881	24.8980679572508	10.5628476640124	-7.79243810739408	-8.2869778658372	6.30735350644097	8.65812572393216	4.52578784728415	11.0414574686626	12.0703978882565	-7.8678332525538	-13.011975429291	-12.0359224166622	0.15565282282054	-12.6434707309527	0.0383495042337862	14.9214090806991	5.05307314408656	-9.56757651836104	-6.8178032602754	-12.2259765971991	-24.600643836848	-15.4659032775858	4.01488831280022	-4.62479473898636
"g8"	-11.053612235151	8.93672399869849	-8.30240888251797	-7.90293788501264	-2.61021543537576	8.0715129570868	20.257524567634	-22.2919428596639	3.92514983656228	10.0020195319005	-7.84418730112633	5.61559045509209	5.11964068569774	13.4749857035955	3.70952969895509	10.4847425543225	1.17564170567537	9.08718758177232	6.64023780813388	-13.3408591435732	7.02985960628198	24.2012494770486	-3.84172203760208	-17.3128222526321	-12.8118443477137	6.69133385249851	25.306348678212	17.7908070898511	-8.35167819512925	13.0319356759586	20.6136558204509	9.94195564642372	10.4539085329865	-14.3968783687851	3.53921649321283	-0.968631394807443	6.41765129362877	15.6742029088655	-16.0162915693872	-8.18192655227637	2.75699603531296	-8.16670649770689	9.6413151135839	4.03234393861167	2.96303210566492	-1.21692960096443	2.43917381427769	7.31863961556767	11.3515359346097	-11.0101582828614	27.4287397442213	6.69984135084327	4.64052079158697	1.73737751258159	5.43768765413194	9.27504167354753	-12.5765205608175	3.97946182123509	5.72613120928746	18.7238073400006	-30.1871704252787	12.0110265564542	-8.499568749522	3.79506639132047	9.36630230479396	6.2514312492522	19.8279107530742	4.91830955397564	6.42035673453778	11.4279442692274	-6.10254643008626	-1.70405508720477	10.1911802890206	14.8612117780653	4.62931292311242	-1.62918090352675	4.90601513489032	-2.07618459181568	-1.61037723036371	-3.47240440520015	0.0619784278094696	-11.5229133123299	10.1078115329974	9.12450261076853	4.14701601215812	-9.5066656418752	7.59919970383935	-4.94684346612392	10.5823637646483	-9.57808459017659	0.290521625474319	-8.74371948028436	-11.7109347053082	-2.04972732086781	-7.86405722080664	-0.819111711659925
"g9"	0.620499381469926	7.31969873250485	-5.25207688793737	1.12060492068955	-10.9718157025042	-17.1831442784495	-1.76019327554728	-1.25208886330095	-5.26596315917239	-1.46405534298744	4.37489072677641	-6.04465589509758	6.14186550470363	-19.6433601665065	15.3153317110542	17.8148711468247	13.4560026616998	-17.7969814017259	22.3568934730612	-18.7690642974585	-5.46081532558084	-1.76275679401864	-10.0395849602325	1.65607303864039	18.7155522081041	17.6352846121917	-7.68775168447312	-5.98389172299205	6.45558010740244	-13.5974070672482	-4.84007255295887	10.5919068880818	5.42116197203966	17.6407209908972	9.18849043976419	10.8182653738307	0.704952890444773	6.39851610784165	0.521451521260469	9.29309129095443	2.47544732060232	9.84876597536109	9.19184743084868	-6.94382244769049	-10.5967858129024	-6.41537066534362	-10.4634174750234	-12.5038972157943	-22.9144124822249	-1.68347147325304	1.58154902396108	10.0088920510311	-11.8232370469137	2.54234905548911	6.64571472949924	2.21310040219233	-9.59714215990912	-7.77066672038925	23.4491097076783	-3.31446633495633	12.8283285540783	1.55266259551938	-12.2580474464772	-15.4622090552775	6.07758344086671	18.782135426283	-1.20792114047275	-0.699780498489255	13.3690882269324	-0.0909534088866545	14.5681598581554	-8.78850977109409	-2.58326091015872	10.1683109633558	18.992296356076	5.40532926703186	-2.71274674249534	7.05158691280041	11.2004108418748	14.5062278930004	-2.08829004519588	2.50549352530976	6.05321937440549	7.84914675479112	5.17428678122805	10.0669560679642	7.86572248149758	-8.63271187494211	-5.83916425127915	2.94908946471311	-3.69682074592109	3.52673442986268	-4.88720779864648	1.27468753362031	-7.07625030820375	-6.25415713430606
"g10"	-1.60616415048991	-16.7754127306161	-2.20714236666032	-14.6945276751933	-9.6199024344259	4.5468287237943	-4.81813374343025	-6.91029843818252	18.486813269467	-5.22133048208668	-2.15996849254499	-10.3912382093443	2.18919988324752	-4.38969723801831	-2.07095801020994	13.3668371926257	-7.58499598507249	11.0390448739338	-0.0152826990538766	10.4695809306877	7.96351408782434	-6.59611240749524	-8.97606266152974	2.32811955839515	13.7552006004657	4.77661630481572	-20.1436320805031	16.1291871499174	-1.97517077882659	16.7266244680765	-0.00713648334790356	6.25759659718655	-1.31669470801426	-3.5832842594647	-9.91402118006854	4.13103705163802	1.98084806265562	10.9225765064358	-2.33656798783534	-15.2965216476323	-10.5156190527908	15.3738514776388	6.5950741859275	-3.29797474924938	-8.41649444731892	37.1845984102369	-18.5809358487114	3.32709549466849	-4.85468962255246	3.77462972432328	-20.9836432604056	31.2860265473301	-11.943782868898	-15.2983689764406	2.33556135575111	4.57878723646848	-4.73104633408471	-0.431393323290134	-10.4951595386657	4.31857240368742	17.0396741007509	-11.5416893483378	-3.53131444029704	16.2023767182142	2.5476891121009	-17.6651600814367	2.51698684224213	15.8976678093881	-2.54916227677294	3.77008532242355	-18.5673634037221	24.2354631161616	7.70424803222264	8.30006478701273	10.3415033602872	0.771499306068523	1.9112874872068	4.41618045215401	7.35439681327851	6.88503907399644	-1.04727142804331	5.58449060751203	-18.2564980527909	8.81277653739264	-1.37631643800378	13.6729454417856	-6.23290003039687	3.0170661119093	2.01565988937503	-16.6366696280967	15.8259576475833	-9.62131649244404	0.532194199999208	-7.42700278483081	10.935701314858	14.4369251445046
