"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"
"g1"	-6.2744236319336	-11.1653047394462	11.0689909665098	-15.4711928709308	-10.6482711967018	-11.8734090130643	-10.3280128017182	-10.3557651375977	-13.6510945132376	-7.21601812866128	10.4251392973774	8.03704551802255	17.0343062428609	-2.67582847997135	-7.10755687563244	4.82340333663142	-10.4944509659294	-21.5494643717094	13.3545804946271	-0.374083241164522	-2.51891179211991	14.9401141908216	-3.0500852239483	23.5377211908473	1.90842933615953	-12.7912496166612	10.8821402639635	-4.31507998025985	-2.11660143168296	-4.62546398799992	15.4611327072254	10.5853991868688	0.117426167222199	-3.31182800823247	9.25025518842066	-13.4735516732316	6.1548432036846	3.27236600279154	12.2169327387414	-2.77623302161867	24.3610381398804	27.6391240422765	2.94392319190963	9.25395710025315	10.8939085602267	1.24525362506466	-18.0330583767525	19.0891438164992	-1.66587880818997	6.63256317300249	19.4136174600648	-0.551342435985157	-0.264704070870581	-7.11086321126065	11.1633695618844	11.7597215859025	4.83985001735503	-9.78675518253553	-4.05270165688698	-2.75201910027885	-1.34593203966741	-6.49797335120512	-14.5548439393963	15.631910130868
"g2"	-3.32602447731405	-11.0083142187709	9.01568779161815	-12.9769241249622	-18.4986820657564	-0.269318763223376	-1.00118851590799	-25.0769666728915	0.330988371667406	0.0853880726171825	-8.12279872584545	-6.68616869003953	-4.93426130113562	15.0188524656681	-10.7628947914285	13.1061371713695	2.8053181052035	18.9127856665786	8.83531278885313	-11.4161422843195	11.9696361934375	-7.49232106010267	-13.2501597388127	6.96674364252175	9.1864666794489	-9.10410812760498	12.1810199432024	-12.2063077649602	-6.76877352074554	-4.07881661802645	-19.5523742109634	8.28954916250451	22.0784487887591	0.528559677504483	-5.65668346267855	-25.6723375350215	5.49380797855417	-1.38962338769364	-8.53766773175184	13.5184361956378	1.36212678953398	17.1252576714822	6.62943625496318	10.3680369954863	-9.65574837011395	17.6111116828872	2.30810712061858	9.0859142586778	2.38661563353841	-13.7773936400758	-10.0661212126988	-5.77350124342607	-15.6656154609547	0.600184061595588	-0.145272162280967	9.88842163138095	-13.5566500341759	-2.82166024176972	18.5698600538082	-1.62115625783528	-6.62801991467279	20.8783135568286	1.01166053114042	-1.69552380644905
"g3"	5.73561439858979	25.0203203470008	12.3289227113462	-6.36227089864576	5.36205565574082	-3.09329885959121	1.73282334550351	16.8089231891081	-12.217811739484	6.60664575731687	-10.3073963472347	1.59057484656121	2.69454994738744	-18.4449173477965	11.6276424498395	-6.75384002032117	-11.5035930848808	9.36759402374885	-2.49442259926202	-4.77834321416632	-4.71753429985936	-5.91535585461699	6.59356492975392	-1.06212816650261	6.55125650634992	20.7324606333238	-13.9423414559982	-2.88125523919439	-12.5781461075136	-7.36038971248064	0.762019842418997	15.3115034033522	-11.5407778647434	2.05932488864079	17.0422047485405	-7.20686928434133	6.88506740364454	4.68934684661271	0.343768433512813	13.8800873571258	-15.4755666574326	5.82102311928939	4.74096985047185	7.70085754587958	1.55757329710186	15.7003615954584	-0.405450867735678	-4.85790862974841	-27.6625911827373	1.47687878053132	19.6349371148022	19.9368833566856	1.2674594890168	-12.5441374574937	1.25254321823424	-0.790210512858951	5.17228058415068	-0.835538381767025	1.85646362127523	-4.56703437456521	2.59082074533162	6.16204431992164	-10.2320291155566	-8.87620868758192
"g4"	-3.93974478540093	-3.15841430062823	9.74632221852833	-3.3095956128361	-12.5826082858861	-2.8535543243402	-0.705345056264864	15.6274053101652	-11.5839392179932	29.6455663478447	0.676316617249577	17.2004743535593	13.5718187880999	-5.7271345022479	14.8914925868637	2.81003370692501	7.2628222266088	-2.86491730779062	-8.77172959004062	-2.84790750355959	5.11122195022775	-0.868590571298227	12.0422348944906	2.46793790709792	-4.28237959762458	-4.28860229765389	-0.727045102299176	-13.8080239256781	3.84075383970067	9.43117246989909	-7.2249170094079	10.4353639377593	-15.8001990870324	0.310766235335177	4.46427160623828	-4.44111075508325	-9.06205264564866	-8.7668370098513	-0.504509309700707	5.49260303347449	-16.0022592629568	-6.8017292188413	3.5591453885854	4.12883253784195	-5.92683019642084	-9.79704475692467	-21.7896802649133	-12.5802407014528	-3.93191808111365	-5.265874656451	-4.6168234879057	-24.608352416536	5.55269177960354	5.46151884893405	-4.32430488232813	9.74723900649873	5.5030622683329	-2.34778884901273	-3.23896009932964	-1.70366020703389	9.66657326115944	-0.375719936669032	8.1281825739911	-1.26873494983443
"g5"	-4.91735707250758	-19.1494948436873	6.5100999023278	4.36770386627177	-6.21434171114251	-6.34558467379331	-2.54629996088359	-4.80631702307894	-17.8123906393417	-5.18793881516539	11.9193738820723	8.58599158154477	-8.61967348024607	9.14292444666216	-5.4998009612343	12.7463737257165	12.2298614999963	6.71466033138813	2.46998732262543	-15.3791040904696	-5.23939002901971	11.7294394687645	0.849494089967841	-23.6914787046512	-2.27800318383113	-1.20268827104791	0.60244197884735	-5.11230051933797	3.05459892300366	-4.27474804219523	-22.3937813148701	10.4332772844744	-3.43233745434261	-24.9954879424573	7.49103351970057	-20.1161549366328	2.1268484771207	-6.8504293907793	10.9395909399378	-16.9750655399995	-4.69166970233483	12.4849585647229	1.16759634496644	4.3366391050216	-6.42976025317709	2.89867773080357	0.986067821451526	10.778931863994	1.65558947507845	-7.13051676580695	-0.837102880412404	4.57762690163378	-10.5790164435891	-17.1978831424203	-16.50231026275	-9.90217331378933	5.1074988407397	7.53685610711822	4.52806553212796	-7.90997172763439	4.3575795327048	-5.95950847904713	-29.8844377242572	-6.50472177426224
"g6"	-0.0869853861114422	16.2467204405114	-7.97821629880015	-10.1982173846616	8.01826458984998	4.3800252280559	-12.0474758848897	10.4380461825741	-6.19406569479827	-4.76108877844865	-0.455705880699519	-19.8173894639494	-2.02804997327012	-5.17070244867952	9.7052128094131	4.25141550167941	-4.40470995729249	-1.08872610102929	-12.5114254409954	-0.554620718967326	15.3291318380915	4.34715073215968	-12.8862012268878	-25.0989112832492	5.38651443792507	0.162117526881745	-14.1205445662553	9.53545131823535	-12.0302245177354	6.21631495899958	1.71954859565544	-13.4574530017252	9.88863503222753	-5.12039066186598	16.8511391757158	-2.79023430720621	11.3380248369354	-2.06490640786552	-10.2984467207836	2.57350824513324	4.53995277652062	1.71506350418449	-0.628279839447378	5.21054666984862	9.7695682178527	1.89670272672307	-3.04991059224747	-10.7524533235202	-7.50283102212472	6.59915111469498	-8.71651541919152	-7.34479132628428	-5.43288641422525	-5.73892687856783	21.5362776947455	-2.38158395057901	-33.8464509605546	7.06969584575484	20.8008048698762	-3.54738439843227	-15.7311859400503	6.26097589809025	-3.02429190650495	-7.40151227839412
"g7"	11.654646073643	12.0966229718845	18.399675693128	-2.64170296645972	-9.81300077215591	-9.96980991449618	-6.36304315705537	-8.63885180955917	4.20359689679367	-4.99057626042074	2.14776149437408	1.64896502298487	-12.2821379319917	-5.56779438265942	-5.56140409144254	-7.50614921427108	1.33979079004976	-14.2121516119893	-8.68103177017634	-11.8978549841702	5.44741552523689	16.1476400275466	-6.23199233599878	-3.71439453002085	-18.4928009519789	11.3173617134848	-7.68842327780078	2.41388986545945	-8.8273971762815	-1.50177971015931	-10.5277574378543	0.1954739558111	13.0469930626611	1.20713104452002	10.7576892661622	12.4153965894072	5.0591993764254	7.70344087708434	25.0080441087689	8.06779967038125	10.9403275128233	-16.8930383997849	-11.368061256102	7.90277624643228	8.05289872075911	4.57762503103619	10.3370936670583	-14.0373341358582	8.14696973944249	-19.920883138459	-1.69686997028689	-0.523016477670902	-6.36973711419058	7.24109967347928	-11.198153387885	-10.6204610856929	6.75612226111143	-11.2832494861316	-4.81837668285102	-4.07664267070612	0.250294353844006	-7.56523085755548	0.795408764625377	8.3908304569831
"g8"	-6.34531947892859	6.22221015161302	2.2269826953742	-0.532066663018152	12.0453089247534	-5.2604876768406	6.71319497895893	14.0853952272698	-20.7053430390359	3.394689943463	-19.7173001903918	3.82373651812548	-3.64453198713068	-2.73095183763367	-3.03229984647118	8.54627983158873	-7.64753538561073	-9.42007257532015	-7.27907296324902	19.7564977382916	-4.30658963314907	-26.2525886298262	1.38384651981763	12.4003738526971	-20.4953640991178	4.9777730740351	2.19412518081652	-13.125852769458	4.74375505955086	9.8086053665455	11.8083609985669	3.73639580985767	-3.60340390886853	0.132360856142809	5.89795545155345	1.20500149506231	-11.6464370999931	17.9587562375835	3.78084479029016	-7.87930376680642	-14.2378468839358	-2.10683270865405	-6.8463030277144	19.8376014832936	4.28935157113837	-11.276344050934	2.93142203966608	-4.45380202933197	7.46302208285553	13.2997726148118	-2.70581779399117	6.75304506195288	1.48901621104991	-4.32834489381905	5.23459894572686	-5.33610535136093	-3.96089462184758	14.9073249215785	5.88050986955148	-9.24390228988002	-3.40595929300022	8.576203554123	-8.36896346640908	11.2079215865602
"g9"	2.16973222810064	-13.6773800795515	-3.00361017306773	-20.9358910913143	0.781379106261734	-4.7471843886862	7.83577248855878	-1.21695004931387	3.37020369112898	4.59022387132774	2.4259548654496	0.565290028137666	-9.22111095699605	-4.0843176053561	-8.62480949492244	15.7730294076826	-2.52437074934825	-11.078208168888	2.12493609670221	-6.73969328750244	-9.69305721850266	-22.5743228089226	-4.0154992423479	26.8466304673188	8.12780628588624	-8.99408850982717	21.6684231676921	12.2219243674878	-3.3195444102293	-11.4653381295972	-25.8881706686723	3.60127823775583	-2.41780848394088	-14.0873739661555	11.6893103956044	-3.07713758616265	11.1934557372256	8.18174409947072	-5.06374975532942	3.75238421620813	-8.62478372549728	17.5116070612347	-6.64944906585331	-14.3599988639952	-4.05128533137677	5.32193953718608	-1.54477761466814	1.00298200908695	-1.06857690945825	21.5896023284491	10.2269940246375	12.8425439196637	-9.81630917606395	-33.5203470945827	-1.11107338508742	5.43952441152213	0.743987504146229	7.08239736461573	8.46985640396218	-4.1229974578569	18.7957074401287	10.6528924369068	-2.722104173814	6.14998075323873
"g10"	10.4065044643074	3.15715369336593	-25.2193749447561	-2.70277498796476	-9.44547229642432	-4.70985281541337	-9.7371378499302	10.9624617297129	-11.854330321777	-22.2059189111066	6.04082082472926	-13.2128503944502	5.70578584498597	2.92836588783256	11.8271720640456	4.42343410701667	-1.180790636107	13.7443174392889	-0.893294213045217	5.09046440099945	-17.1408069976634	1.95942105870883	4.94289920329012	12.7476412164773	-13.0706929528321	21.6579783465061	9.98759853279224	18.1968714781368	9.66146714176869	-3.85521922535223	0.502439716119389	4.43001850552119	-25.6911353291187	3.09947027117787	11.3383313085926	15.4838489826812	2.70280310353655	22.4676274666132	-5.67561776645356	1.44676703952842	12.3646741617863	-2.00346343482733	4.25987525067871	-4.91422723105503	4.33139236516818	7.6017248884608	-13.3972545261306	7.28938707411977	-14.6989346939161	-7.42071098864883	8.99887420460335	-21.2969644001888	0.195484114696761	9.65153984823337	1.03164943657029	5.96969781377762	29.2922610178653	2.53884179606722	3.10393948863816	5.70215417701981	1.27288283861906	9.80418060580184	13.1803701714156	-5.88904729367542
