"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"
"g1"	5.8670217213248	-0.647039083785413	2.41708826635352	-19.4082777525198	10.2664263384986	-0.943330755107836	13.2851665105833	16.4160473625583	20.5763359406837	-10.4494564911818	0.257903275270328	-10.4831961114559	-7.83073299484976	-1.52979689044905	15.6681602017718	-10.0446349605501	-8.92663444762617	3.97944340792378	0.393727656967311	15.2082844808964	-2.87653910304933	-4.14804945646996	-9.15536772484737	2.47516574710926	0.332650339556573	1.32085915009366	-6.20982242970047	-16.0980686551773	11.3684869748673	23.2153426376438	3.75857991489137	2.19031566470652	-10.2349372677621	-14.682488109336	6.97368619524837	-13.6053598508783	-0.715550818190609	-2.74102544124887	11.9471269879137	-6.20170729921453	17.1361081606469	8.65118741125999	-20.622618413825	0.182150718157059	-19.7781648861086	-10.0489314780958	11.7356731084669	-2.65848710204539	-4.94126952608231	2.07661151219924	8.95151427778726	0.717004162209546	-1.5741110614172	-9.74609817045524	9.13122387426967	-12.3383563855252	19.9880283242747	-2.51177313015292	6.41064073494001	0.892362469003279	-0.673111971352489	5.65809520256651	-0.0842060327059219	6.05396453954392	1.47566899857427	5.9145024657697	-13.1658305033825	8.32767245732625	17.0848819816187	17.2278694201395	10.9344128233468	-8.85687662806391	-22.0296591868065	-13.7599956380059	0.327163374180097	-10.2257513835158	10.1398876856886	7.06714290819296	2.14437160563326	14.7052521487315	9.77600356268004	13.3823121442545	11.4626295755008	6.40465130489285	6.03816317649453	13.0030298420996	-3.96623880769667	-5.72122457991705	17.8160404605397	7.46719361383733	9.44430397884896	17.7984024754193
"g2"	3.83990199471246	-12.6214488791486	6.1688650472002	-0.706005456751612	6.24159704020465	-2.43138608604081	2.00612969883583	-9.85048852754297	15.9177271895904	7.69344679458353	2.63504789423381	3.69134588931664	3.91470946610769	4.95415844881749	-8.49898365814022	-6.13029372313836	1.79182977891354	2.84816881250764	9.9243926397333	-6.46467250449878	-0.899956730568056	1.68113371341276	1.94111782149731	-2.86464874578985	10.4993288561341	-9.62110637225661	9.07430687533583	10.3696891214667	-7.13045108507111	7.49856694817755	-3.17472225028582	-2.46932599501088	4.5742494026666	-6.32322932343103	-9.63413104985774	1.7632284129928	8.7216612969728	-0.752432714292653	7.49205391664089	5.33184339888586	-19.1686321810931	7.5961130412264	-2.8244091822541	-0.580413390268323	10.4955746220705	0.351581255284444	-5.41488705417556	16.3220289119165	-10.4939106984096	-12.8362780883931	0.443653111851261	15.4006680450733	3.07655336579433	-2.91736491118945	-1.76530278308505	-19.7662212886614	13.9399345359461	9.46182580398844	8.55400134338153	0.877215387097501	13.6850779747899	-5.93949807838601	-2.90498888866692	-5.93881916959299	2.87617405059976	9.88485679724455	-10.0303258221032	-17.8812758836581	14.7061641216161	6.79125420697639	9.97164055420933	17.5271608287435	-3.87101963757715	-5.99894683229967	20.1586996546914	-12.7912521026626	-1.4487573975191	10.4743198123605	-5.11583356554538	-6.07060801968327	0.139624502155983	8.08890155110896	-4.89209938247232	-16.5463653242439	5.99672172761518	1.1694088537445	15.1008878671884	8.8677445457099	-10.047864821851	4.54573340305017	3.9582620332416	0.288901715081446
"g3"	-14.9657868521003	-4.79785099131757	-10.5558254673772	16.1377532302935	2.84285821323132	-0.277780935213468	-3.64739327741473	2.09488486557824	-2.88162564282106	-1.16235149890404	9.0389926448322	0.661261410091468	-1.67254941569479	-6.29930242621652	-1.21114335574865	-17.5592492124411	-4.63364747308296	-0.332966161746697	2.68729823315626	-8.03569889181025	10.4257575536311	13.6152031876254	-0.38780059899452	-14.0317069148956	-18.5942477239238	2.33836770838325	-6.26718889060288	5.38848275489736	-4.50571261238688	-6.71696892733171	8.07763889694216	9.73364333629912	-3.94498820306103	11.6270776109485	-19.4037317127738	4.85311825714932	12.7036687246599	-5.76543979693632	11.5148517192072	-2.17082556251024	-11.3567378607641	-4.98223678700692	11.5488169716623	5.56414039158771	-2.07032923818824	11.1288649169206	-2.70652510304458	5.37971756122313	6.45868357750261	-3.44369088947701	4.15376292681648	5.83155023847607	-18.9226551920667	5.19696799290516	12.8988414097952	-3.82612914458017	0.369589397425403	-10.0751738049269	-6.89201643469604	6.35886103488664	-13.4534262035673	0.283874736470773	-8.43120968119563	-7.73158455460638	9.76178810870156	-2.72513052319292	-2.98514276761649	0.898514295164549	10.8626260190348	8.7942619279794	11.9408981829256	-1.35666063271096	-0.585797224358934	-12.7544290066115	3.37796416681296	-8.73922226822322	-8.92221860121932	3.51190753126337	12.3830653078471	3.12372025475443	6.78027006725808	0.267102499629617	7.24597234670258	1.21191110780681	14.1317373799024	-4.73847730469999	6.26471602809375	-12.6802679557915	-4.632439859819	1.31658035288374	-15.0237540182865	11.5457953879297
"g4"	5.02109030628332	19.5542980138271	4.41720778982064	-12.0657633934751	7.10491612733274	11.6048983144105	-17.4343237585259	2.8012213582738	4.711687816988	11.7272395130543	2.8163667016391	-13.8312700539609	2.97345016053699	-7.66307269989162	2.59951357737269	2.61772869342871	2.30485461920158	-2.58017187215455	13.7220832091972	-2.07828173534615	-5.7721946895372	-2.20428904874843	1.09252497901214	-13.612409344582	4.09102740542974	0.45470033043814	-0.896969372845152	8.12988649554483	7.75605276595069	-11.5767472492822	-4.14024144412019	-3.38742384799371	3.58551335346391	-0.558725846078552	-1.47994729940498	-14.3976334318407	3.3955757334059	-11.5533172585482	0.649634077021362	-0.52640476269574	-21.4950818075956	10.670804245792	-0.0625539936863292	14.8962982760983	10.4190098002141	5.39253279096006	24.8170324709169	19.0347509936105	-8.47230850713301	-11.0108572767478	3.59202449550244	1.82089633764124	9.92779580129323	-13.6008606973014	5.41472037620299	0.934483663812341	3.78109673235797	-2.62270530524637	-0.373485353613527	-1.50513442212422	6.06066871903587	13.0240798962363	-7.71822722487812	-8.9128053742084	-0.415834579387063	2.15804720531209	-3.4909490701905	-2.25326662844303	0.961403740318723	6.67206887344703	9.75957997234551	-5.71706135732172	8.03598022737071	6.74557687885078	23.3232999098839	6.56303577186269	-5.42447660272665	8.03959821078513	-23.0291459905976	-2.96147455396657	-4.53284456507503	-5.86980772015226	-4.31061533723054	-18.4375752444692	1.61384016454643	-3.4687954196272	5.69742160169074	-14.9943141464983	-9.69177563123456	7.62577151062249	-3.29708232174176	1.66311482090971
"g5"	4.31529245530738	-10.5454655514905	4.94994325297606	12.3750834225327	4.84545902304701	2.698494882338	-0.752078370863262	4.46430017985027	-10.5557795740236	15.0572278810519	6.20393041856383	-4.76534032223639	-4.96545038817366	3.14151552087759	4.6135848857773	12.3845404530374	8.99652609365054	3.16350534665791	-1.68466938993155	3.14013716261395	-4.14145132455097	-4.48982521792708	-6.84888097747125	-15.6774101020296	-11.8868328022096	6.88692225667743	7.43483657456918	-10.2389380170054	-9.0100411184164	7.23405672057718	-4.16561539269626	-8.53881757636781	9.96137450267432	2.31063502741587	-8.03652777939874	-8.19137920085919	-1.94847117811606	-5.71995832607622	-3.66797832624359	1.23306881220879	-12.0527811406662	-13.2590665513687	1.37529411858867	-4.29607058765721	21.855394985438	4.41366485618363	2.80480112771458	9.52662920797165	9.40032810529692	3.55336922503387	4.90737382345349	-10.2757015029958	7.92671724582015	10.9831858693022	-1.36720066579791	12.201529922481	-8.67233820923242	-4.06874084873508	11.7739185681319	8.41050073940694	-11.0202165120598	10.0882000691512	3.46637026066112	3.27752080996902	-9.01502134817602	-4.77680056077209	9.52390747418515	15.736053717641	6.62498362016206	-10.9481453893	-5.34931842961435	1.40936955929006	0.276655656662357	-10.1964669390827	17.2465405140025	-4.06487121594012	8.71058835999838	4.25244189658664	-8.79475715085709	9.51447710489921	2.63304783352787	-23.378430740027	-5.48201577476546	-8.08156514816467	-13.1106099800693	-14.6599413780662	-10.783860214576	-1.58677028517057	10.8004540530015	-0.630619952853588	2.74667905717797	12.0455337803629
"g6"	15.5513902432937	5.31863995734696	-4.78841074172607	12.3983600884185	4.75676115122735	7.13694652269546	14.5791435051586	8.13259766640085	15.1870365960221	5.75531718974947	19.3303505478855	-17.4041603568733	-21.7589049048397	28.0417175336715	18.8082096655025	17.0184946413432	0.430053385965182	10.3214814539604	3.02675013819839	-3.90016699945933	23.5938271307228	4.46875769782066	-6.10395992150619	18.1608881987645	-3.17201825533906	1.62274657105287	-6.82973699939533	-28.3108530977921	18.8123023237219	-10.0039484822448	4.23644547622167	-11.3721244428193	-22.5082753907695	-2.84068841486366	-15.6446587562926	-8.47751275302604	-6.32428489939693	1.92582627638606	12.1191103738905	3.38565756251117	-17.199815130517	-5.56977931069859	5.86885812094121	-8.87195173007838	23.2669977333128	-15.8480701352075	-3.17126819730195	4.51757830867583	9.82867437872457	7.51496206404914	-12.5695621433823	7.54180652627122	-4.52832936530996	2.7407484385349	-4.95099868095144	5.49639859066577	-3.68892198578498	-14.0009177922747	13.3198502721343	3.76164858703823	15.8136308780501	-4.98146499537642	3.01059990807537	1.82552219680883	2.92177189024457	9.98333441422307	-6.36788164382395	-2.39511476822687	-6.86193689860852	-12.338750155638	-1.26821748137573	-2.50212969006074	-3.65435649951143	-11.2440661060072	11.3991141436203	3.46537002679311	-7.88140322368889	-18.244534194879	-12.7350121036738	-8.55989366828602	-13.0617623338596	0.96808998995315	-4.82402320312464	9.86899879138078	7.00929121988475	0.0713567116503324	2.50162863483862	-4.25861858918514	-2.99944695763492	0.544125331144951	16.3540989375029	-15.4680594708003
"g7"	-10.2397581392269	-4.27884650253155	4.4632701652736	-14.1591256911863	-8.18088322682284	-0.621250647676883	4.9567275217118	-3.64404389976952	9.17896140474469	15.6703985597297	-3.75124828613863	-2.16322283241024	-11.1723118517995	-11.3765730985643	33.7072601606218	5.34005403491102	0.954579593628625	5.91777220531828	10.5418802954133	-16.4364381109212	-15.8283256475757	20.1850768284426	10.3069698617908	14.8317804445396	3.2690234977029	-9.31726749211069	12.4463994175826	-16.6286411864367	0.638909075550718	15.5264957904215	-4.5399770051974	-0.00557233659615949	-11.8856349283798	-0.777744190016916	15.9381423666431	-1.66664604452695	-19.1191027061317	3.81413442777981	-9.27430443169671	22.1003732536781	11.1193477322503	6.69518564006739	3.24452477276849	3.26228948526217	-6.766188222171	12.332247131326	-15.0634421644929	17.4786723432024	6.48512111948745	0.721953589637168	1.84985834337851	7.07341379437935	-2.04314785059244	6.0509196823132	1.15989829960834	-4.10397826961576	3.84703792967378	-2.64574276168227	-6.83152642836071	-14.7488926494948	5.38758436683864	-2.64895676408111	10.4478089391732	-2.5848343870995	15.980779614726	15.9452795632	-1.75858573959387	-22.9123968815984	-2.38552353971158	3.92523974358929	-0.919708863642768	-5.28320460174868	-6.88305015083285	-14.2527799522105	-12.1086609302981	13.0991931137222	5.51519185342543	-21.6965509992677	-1.02172794860597	-15.6460829780904	-14.3552330793261	1.19012225943622	15.5717976350302	3.65887444050674	-13.5000555341034	-2.47291665894422	-8.67277641603326	-14.4608349574114	8.4900324260192	1.84610056016029	-0.308877516874641	8.84223282903242
"g8"	4.65970440607089	-21.4430936018652	5.78371922015671	-0.275898952701937	-12.6622706891138	2.68677584384816	15.7807915353784	-10.9006659237502	-4.39441593033805	-2.0890460256257	-0.410998006915265	1.99420062708054	-12.7431189358847	0.182676102013282	-2.63517418701899	2.58825119055376	-6.23377635664759	19.2052292839955	-2.15264271779402	0.0902355803928874	-3.2116721235104	-13.8629961684726	-5.36618893276327	-10.879792072233	3.08584946914446	-2.16008209413579	5.9788962592084	2.11378189191188	-16.6320813176242	-0.681043889413791	-1.63573929567622	18.6254963662465	-20.8343922447758	19.1355429788178	-0.232341761166943	8.06212680254083	-2.47704283690715	-11.256921685266	-1.30325827308318	-12.8177452741407	4.98733775312654	-4.22514907673284	-5.35380232430599	24.8919880250859	2.11165117699304	9.3465793113932	-2.52060110879586	-19.0129610012705	-7.06828286817806	9.8134217042805	-0.44864397957309	-5.25877327175328	-14.6210383946207	-10.4999761887542	4.70487103277044	-3.7290575984429	-9.01218424343081	-5.27528365932413	-3.64070988024609	3.79610039933865	18.0401229591839	-0.95827917377513	-9.36903551243048	8.36815032280005	-6.89234680862457	-5.77935854666434	3.36182825265343	25.6943976693474	10.9176898556853	-6.33623141145942	4.3640654986989	-1.8944084627379	-12.4660123793982	9.12535096864549	-6.40521539405156	-20.2828119408578	-11.6721046206642	9.63563786499776	-1.16880149613499	-0.221401487870134	9.54211257148829	5.72908294567577	6.73344189732552	6.60872295791058	0.608277321506985	1.5204781263359	11.2767581691073	-2.705552811185	-15.3967451415786	-6.94093382932067	-8.29402740312372	-4.99706719211764
"g9"	-11.4565432012591	-7.43048888397588	-2.28083585915439	-2.1505303290337	-0.547275667939171	5.08552778414746	1.26856408313913	2.85143507887871	15.0803315958806	-12.0809556224382	5.72475591056277	-8.02030936545082	5.32640964835286	-3.54629525353979	16.5562698944369	-2.57250458095811	-7.96479783422135	6.40216628304017	-9.48634772051915	11.6806065103695	14.0807087134361	2.44787665057371	22.1220767573935	-22.2496843053211	1.10790338140373	-8.8824574553485	-10.0550540706099	0.354848728943806	12.9508299257677	-5.92611567232496	-6.43757975273306	2.33797306867687	-14.3054604271861	4.35131412909987	-29.9110875284843	10.0910917027264	9.7541195198017	-4.87263335935627	-6.68068421483404	-4.78498405020593	16.4313235680211	-2.74321527223148	-14.4255451949381	-10.2188368700527	5.19812870491949	-10.6006092433882	0.0667481038516812	19.504658022213	2.07592018045793	1.38579196544767	0.699452208698697	1.02695238750777	-11.1909042935333	-4.3650991715292	3.62710429070574	-15.0222408552098	1.89079159493565	-9.37256161655181	-1.31206749708329	-1.32125163460793	-5.43946710912773	7.1083642517596	-13.4058905952653	4.03200071083535	10.1584329680333	-0.843735935710153	-7.91324942966531	-6.37279198513108	-11.358596937813	-0.53222615091905	-6.63149014794429	-8.11155147820567	-5.26941883786475	29.0109575898662	-7.0419174673119	7.29084327734817	-5.58875934970508	-10.6225220345284	5.57907451523289	5.36155355753595	-9.01007915423284	-10.0756390400685	2.98122769067659	-0.299406124169034	-0.44116160388339	10.6928644904289	11.5501837707787	3.91832377218811	-0.287731388120147	-12.3535821148575	13.9908829502906	12.5542608441089
"g10"	2.12490897763061	2.99597556644664	-5.55112943577377	-2.03944287154258	-1.18068507068709	-3.19128333014859	6.09353797310356	7.38016642412687	-1.62697849788374	-2.89529376424592	-23.7920443561729	-9.37084318144847	-7.77172426906345	-10.9049878026775	6.7757384885661	0.283566275214451	-8.62059279107215	6.23402915766598	10.6908955133197	12.6789323412742	15.6650665192463	12.1448960038782	-6.32222316765168	5.05637362084718	1.40031408380024	-2.38744448849187	-19.4501376772511	10.2610713011739	-16.9220982061653	-7.70923702211683	-7.88993660245457	-3.63333823668108	-1.69341835482208	-5.00441771557887	20.0677399305652	10.0348692659238	13.5892220817196	5.68147822273685	-1.81141197398056	-0.48748466124517	-3.96853604147856	2.01697853435506	0.11941355865135	8.1376916847336	-2.95483681388909	6.37704746530914	-8.17826166517188	0.195082601018465	19.0766176709159	3.53684997416911	-11.8981163476333	10.2485491613046	7.38875672022269	-3.59592487331529	8.64964504669884	-1.31340728078304	-11.3967051232064	10.7291336269426	9.84544996576708	-21.7395829856808	11.6719766254141	8.71468570348757	-13.5024019959273	7.35280089112504	-13.4394970229571	11.9131116782366	-6.40083784125419	-18.2378373804334	2.83726767515279	3.07928850324541	5.9174698191839	8.22269721700634	2.81887786384063	-13.2800679926774	3.0343631732288	-0.234124984151168	-9.25101403743324	3.97584438063307	1.20959510533487	-15.250343642684	-0.892567893962078	12.6322828192412	-6.6246318769119	-5.64529574994235	1.83922200538544	-9.86187294013515	-8.81106443079247	-6.07440890337575	-16.9743274302789	-19.0151805700773	-1.73615247870283	3.47054721484094
