"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"
"g1"	-12.734851949499	4.89499915617895	1.36056821799013	-6.50032867433628	-2.39029791489847	3.84086158224169	2.20059207981224	8.95076372813581	11.1434096338335	1.59025113846869	-13.6921720160417	1.37590075014758	18.7953213120826	17.2536948555152	-9.47661111265214	14.9842444393692	14.9771529744186	13.3650926565771	-5.74071998541648	-4.38103118469685	7.24769003281013	9.30637971965031	6.90189231028648	-8.97588163520088	3.08864632016284	-7.0493929448455	3.41544823120914	6.85925246321339	-3.24073254016288	2.36448359540888	-8.70878277383173	3.6125121783376	2.76064501212614	5.42332133689658	-4.70158930347704	-4.7375627594993	4.29447030247691	-0.361725145792792	9.35297489961336	-2.83264670422415	5.38363699782972	13.3278189756399	2.46377932837677	-6.43605690050021	-2.7975386913516	-3.46930716212616	-5.85474296583821	3.73255455344217	3.744309036394	13.8365805430475	20.0648605222573	6.07446235045333	10.6615724168192	-11.4828516957275	4.87067936334523	-5.8903153849374	-1.93103632880738	-2.56559071666866	-5.12658157091104	7.90116250323645	0.419122602052504	3.8039915420555	10.8548360118864	7.19152718219981	5.33093180737936	-2.93756576114198	-3.40945702979966	-4.73421207644842	-11.6143535761449	6.47635012928695	-12.2257681535661	0.081825055471475	-1.91140474849572	14.0573697115285	-12.8197756611285	-13.0705246226152	-2.02538047883181	20.7118267122081	-5.95334670644738	12.8750651184182	4.55310659942729	10.8728841673222	-12.8212994084204	0.404921629339594	20.4540557592001	-7.89330262173377	8.79948491780477	-13.1986357484707	-12.2830481825015	-2.19856491694177	10.0958289990614	15.7826426941931	-18.7203797227539	-3.06075929470015	-7.66961371590393	14.8295954623831	-23.5393595614137	10.6612011803119	-18.9209066710741	-8.21423050706146
"g2"	11.8276496870961	-4.63078092115393	18.325638754414	-3.02987948656059	-6.72590423525972	2.42649863564605	3.96521145234181	1.15606654156039	6.40147013286468	7.74142992052482	-4.68964043091499	-6.42345990031225	12.3386737337625	16.0078894789882	-9.15176498728479	-27.9568545250978	14.0523584142182	9.33628575411272	8.36336857080649	-7.36342853691572	0.883810760163967	5.02525867980802	-7.05533975433149	17.2858520111286	-12.0985457886653	4.41406470107277	-10.0401386184587	-3.11129142913798	14.6359845132814	-6.68366420653568	6.17573010986016	5.25057897561675	-4.86818771166884	19.0110626311905	11.3654426630469	0.30476622769277	0.671957506917395	19.4712633612595	5.46477923027035	3.34124044543888	-1.94874806138982	-19.9933488366014	11.4526978443443	13.500492376016	-8.21928376974345	-17.1485975788645	1.3823014521503	-16.3882626263895	5.02735431203463	-8.80951927664109	2.09125578184843	5.36335437414016	-5.46959748307405	5.60114536821195	6.14226812062716	22.3921452923174	-16.5474051067977	-22.8116180863423	7.26529342607398	-1.26346938896079	6.24485633355604	-7.33832195919553	13.258650323863	-7.48207796953323	-7.33833001017402	-0.625577983856149	-0.22629729688261	-0.7550496643604	5.44534886487513	-1.37057512103006	8.20193738833883	7.33135719093795	-5.05009634740671	13.5702359806907	4.43232164190416	-15.7571169810859	6.03356019695172	0.928609970470842	0.619344270280472	-4.26358057487201	1.25590294335476	5.34207557027475	7.99870899803861	-7.36734394559573	-1.17001455458325	-7.57355283987806	1.77874686412039	11.432916055388	-3.3527533419284	-1.67214491232009	5.34363096379932	-2.02676407257004	17.4485592035589	-2.7569925158193	10.0106409168646	-13.7403045804816	4.8141000684791	-2.31310332243472	5.50957876283306	-14.5018013774709
"g3"	2.66032880830192	-0.906964447555943	-0.125226081798184	-3.104263090211	17.4067403635205	-8.66295478670705	-12.5071647955328	4.33407049469095	-8.6079507643904	0.952839453460258	13.7360764654701	12.8481125764973	-0.885757574474606	-5.50679894755673	-10.1774960212136	-6.4732338160959	9.90653673463383	-3.23648848547086	12.8477476894531	10.9273365973996	15.0451445546969	11.3330782098845	0.222110416941928	-6.37629539959363	-11.8631633787952	-4.08565007641565	4.64257484273261	9.66358664188489	-4.35518138117252	-17.5034555456381	9.21102866078705	-0.0478343957452643	8.51517021976577	-6.70643702950122	-6.03747075788708	-13.0380349790391	-7.77614545413296	-13.0718216383053	-7.96402766810704	9.91818046917726	11.8735291109711	-7.96515065543816	-7.39744027084391	-7.15378686668315	-27.4204339042191	-2.02963784719189	-4.1869493316892	5.4099319336217	12.9775369198821	3.61346351081417	16.3823231217003	10.2148378765728	-11.8962989263298	-6.42952364081212	16.0804165365434	2.68312444828815	-1.28256910175675	-4.23574501144416	-16.7845918675214	8.14720643605351	-11.5151149438648	-8.0669072772012	5.3196372371733	-22.9986369637126	12.4836226244444	2.68398021168037	5.97825561733773	-5.11863646067414	9.13012689183705	3.34472293594058	0.295418720790471	2.91658425572017	-1.73825156228969	13.123095556043	4.66138446310299	0.421912752917837	-4.86330713030329	6.86375841142247	13.2201465747285	-7.43816287606696	8.27654238037709	2.80696125103322	-0.567752703308717	-14.2574107297741	3.08120714916875	3.73588765796306	-11.9078197720868	-11.1982793648511	12.4264792780155	12.1396745034257	-1.23232587722349	-14.4611571251421	-31.5615926447158	-6.44624394368146	10.2670736821051	6.79515305507545	-29.2889750326965	-12.664710961117	0.220354555775908	14.1598608155712
"g4"	-3.14159238663052	1.43994186033044	6.62751532441479	4.05913708733183	-2.72213571279871	-1.50715979181116	-14.1869727254982	1.32742529600023	5.29714823959259	-4.14068872035205	-12.7951263205457	-11.7380124165895	3.95321837226468	3.59986676933615	6.93906020217578	-1.5065395717726	5.89346497181323	-3.20116683814196	3.46100865138722	3.42113245040433	0.116827200214323	11.661041163776	6.81653261035908	20.1003477231705	-21.2736129565526	11.7975904540341	-0.211451155599656	0.909641789799054	0.597525603570104	8.10641876123248	1.77144664454247	-16.4279094673804	-3.55761942377029	6.96080782199186	-7.71047239731165	10.2230818424501	2.67861338613762	-9.86024635090343	-0.687089769584511	7.05272237958621	-15.8197694348803	-0.519620452943129	9.38420185800064	-6.64324673189221	22.4655280901579	9.02866087249806	-2.69383032613265	19.321656762387	-11.0119085234228	-1.97388661653365	22.0367674420004	-2.87989431484843	-10.9740656966026	-3.03688836477977	-13.3717224962725	-0.7135656521488	5.53466525104839	-9.33254139055019	14.8035197146321	-10.5685709366533	-9.38772961256879	-19.1337314594447	3.94961026973235	-8.6630599551678	-4.483675019226	5.14516943939681	-2.19442447369701	2.04034438542547	-5.93323769216484	-1.45908175430324	2.43855122581152	11.1977090437351	8.5098600057905	0.343877053027026	-1.55661192984802	-3.8823431390988	-12.6595306462129	-2.43705641560486	-4.13096829248026	2.1303914268534	11.6597023506075	-4.19692898995293	-15.587336560664	-4.11021510296526	-12.4846450130011	-4.16926310583273	11.7684634357317	-3.58537124761845	-7.12975990866435	17.6561608935437	-2.44396743345309	6.59246117989077	11.9288794371973	9.3747378320642	-3.04929716117618	-8.18613921465539	13.5555752449953	-19.3250289851991	3.04843049316218	-22.1987797059411
"g5"	8.10362001215973	1.82937065786391	15.8864820965847	6.68059802352484	6.92128536193781	7.64924022635577	-6.01547632013279	-20.585643552774	-8.33440639131565	16.9664896685542	3.51142827472947	9.08351162576614	-2.30507230944431	-9.46578889270017	-7.2091370864045	14.1730302185918	7.32953670903195	-5.62433529728243	1.66781206479574	15.6405836237498	-10.4942052716527	-5.04038557495956	3.14093091161874	-1.26795659798235	-14.8135433955412	-4.0463046319133	14.648382300069	-8.34207382136562	-4.61710804969061	-11.6014510569492	-20.7806406338451	4.50472192045008	-2.6287634633221	-7.40702090501682	-8.78919936702949	6.76867140481723	-20.8664000375428	-26.7857798382413	-4.29868287297496	3.95245908282494	-11.4947476192447	-5.43657160829841	-10.0865861534422	-2.14179943754327	-7.11371883400576	7.99208522102888	0.742149031463847	-4.53600971788293	-10.7075645509497	-20.6497920349629	16.0768823849076	-1.9948422131051	-16.6320184674037	-9.4207871899015	3.43978200637725	6.63794623477048	-11.5049032058252	0.836845201744022	1.99879093992826	4.08385145837611	-4.8980812127117	2.48953294667774	-10.5373977052937	-4.57260079627905	21.0452480645157	17.7767946924745	-6.83599504890129	-3.74295481804726	-13.5603717550893	0.244801445843456	-1.6001847784816	-0.829112388338124	0.403933804971945	15.3902892770537	-9.57213269747174	-4.81303912162945	-2.60035302756245	-13.4799957953808	-10.0000736792175	-2.24745722800216	-1.23873691060121	-13.2526090303746	2.47649657218919	8.35427666902551	1.97847045256096	-14.7777345051163	-22.0569786634079	-10.2314678873158	0.529844057626697	5.08537873846447	4.27430972946012	-6.1746152846634	16.7366899840772	6.20956136925608	6.8171647226593	-14.4439025690024	-11.2038956966877	0.0373297479931774	6.04219347141303	13.8706402331265
"g6"	3.87985292224507	-9.28519291782221	-8.3451087770563	5.24359868631743	-20.1341283767132	9.57100995238546	-20.0631824875923	-16.9487009026631	-7.59507133015336	-1.61938731298033	-16.3450245702119	8.53771851672206	0.988695370277497	-1.91305538642143	3.18757612515266	3.0795875598606	3.97956144458082	-9.76543388011083	-17.6880895072342	3.60956510700705	-0.687071517515596	6.24297839177128	9.1333017913056	-2.1856659622759	-5.23519127418901	9.42586447790892	-1.27961578069835	-3.06973712035649	7.48504343322235	5.97753915499282	9.48499580831293	-11.0831354580858	1.90525972358572	16.5193596623939	6.3534739561235	-5.37422304588538	-2.69199707550799	5.32269514077675	9.72838717070738	2.51022489094194	8.02164754059024	0.353341243614412	-3.32281407216511	3.0276653613036	-4.20115141813418	-0.331132067881792	0.477099189289698	-7.46056878022419	7.59818270448511	-10.7545351363055	12.2253963157234	-4.98784833922946	-11.5939299562087	-18.588550261719	8.68199002187392	-1.02529984343235	-2.66017258764384	-3.99403729434932	-11.1172147596185	28.1613939449041	11.6692517196047	-9.48584864912163	12.1269866840892	2.36733793355457	-0.451923522821104	16.7543317594274	-12.0048345342764	-9.90194123234227	0.726933167623673	4.38375720852747	2.72637513219641	10.9609206609552	-1.55855358239853	-3.72496200370518	-14.449460783545	-17.8146505756849	0.717833474163038	4.86828495316945	-14.2404423103038	-8.28891344766439	-11.3647962643647	-4.9460133390175	-6.88530155992135	0.877614307486958	14.6501536895889	4.66346428608293	3.63843689398108	-8.12295247399523	11.1400381218518	-8.67353226388442	-8.73029154320858	6.959992408837	21.1018614253597	-17.2097858766358	-9.19985527847525	-3.48572009423443	-3.93679547335546	17.2060637731795	-2.46555156628344	20.9693487409122
"g7"	-1.12804386682554	-5.8909550118818	8.58176833658204	-12.6907936425057	6.87675696934985	3.30430735209204	-19.7693593858107	10.6055899921087	-11.7877723379466	6.27194775876431	1.85106540502963	16.0293250679067	-13.2087021074481	1.78930722641776	-0.191267229827994	-4.97787651710396	0.475983254991739	-2.80699320840475	2.67864838294638	-8.97711200001851	12.3226236525041	-15.1480117807714	-3.37105572316224	-11.5917634346595	-1.44755726624113	-11.7564871545299	-13.5782534493006	19.5795387753832	-2.134562195562	4.40103622753517	11.7638442368038	-5.87297439812817	6.73475846258731	5.49952309046926	7.81533616756634	-9.76046378277876	0.140999590541368	-6.56848486536403	10.4329164018419	-8.75401118759399	-1.98021341229697	3.51515140745637	-21.4561570381334	-5.3962229619052	-1.23457295829356	9.92602540836764	4.16335420375867	-10.5144367854318	2.99031591921176	1.91534580530095	0.280998161206091	27.1646694647745	-5.69380640545968	4.60158683248506	9.88818490172055	3.80268922007581	0.109199216378169	5.3030613325981	-6.31450568282917	-0.489065390210091	-10.3038889610675	-16.661570838867	-11.7303744668131	1.57595691600301	5.44040300912271	14.6396398102254	19.8851959817127	-1.69196734916057	0.635007604673863	1.71263364956658	-9.24330820663846	6.29827100138751	2.92318686827856	2.87413655859659	0.0382498835773454	8.82585885945329	-1.07501781220552	14.800807928818	2.20778644304747	-13.306155276653	7.95566160488392	11.7781008434137	3.39250839424018	22.3366135672143	1.34440126614566	8.32720082355317	-6.54444227123198	14.1181241120369	-7.98628413098177	-4.89956642692861	6.40784081917066	8.94099548202808	-8.53768559038297	-9.46474673314028	0.602677634781417	0.133995918817166	0.665884926720181	-3.65967776293591	-11.5371144893748	23.6625298339563
"g8"	-1.19991345678787	-2.20066255188357	1.77223995002706	-1.14724808596718	9.92573401412267	-5.86645267685908	13.9887680747692	-1.63281524923137	-17.6635678117038	0.536301367690758	11.5063285340485	-7.49667628526287	-4.90815416848866	-0.000107984585267343	1.984722727762	8.70871824234505	7.92313455471859	-15.8041128685866	-3.27267719370922	4.98837559402917	-2.13025011023041	8.01496792020617	-10.0109300615129	19.0569519938108	-15.5482431964076	13.2446098577652	3.8377849883295	8.03533567448496	2.38771284537383	-0.145652376821345	-14.8499353628993	8.67265434942104	-5.48362859542693	-1.54630883487517	19.3916030664768	10.8308602856588	8.6487657418982	-3.68155416764335	-2.79207994069625	-10.0175665376746	1.1579517330451	-16.8995599279032	24.2249335351534	-17.4457180631656	0.333158335568529	-5.72830278232775	28.5490518253223	-0.423882754658252	-1.16666308907263	17.763167272418	-3.91601998110217	-5.63659468064042	4.03609331246676	2.66374428546595	20.8139197044007	11.9370078480627	2.62286313174941	-1.62761457160421	-10.3340925224748	5.67568956341665	-16.6328707356842	-20.2399070763259	0.392340090255474	-2.45726588724743	5.30694361272821	-4.20699370834017	-20.1954909379312	-6.43641275995558	4.24293428636074	-0.569290802543678	-4.7858661848549	8.39848258440481	-1.33288655245262	8.20917942370293	3.37655023688823	-13.5052252102727	10.9517228790779	-5.05629243325	-1.64249200338048	-4.75317101731047	-14.1616967004951	-1.4186974009657	6.58725763703789	-16.0713638383814	-4.72017189183198	0.553600835649696	4.1220462136106	-10.2612652551011	8.45198466774168	1.40080798508394	-3.98380663939595	-17.1371862336247	-11.555180044739	4.44343878189669	-1.72996335406665	20.4808940204381	14.4854307977176	4.18876999188419	-17.2135677884034	1.4712677505826
"g9"	-7.70877017895066	-12.1732173669381	-7.90216278642067	22.0412325015352	12.3942937343867	-16.605152023485	8.74963730899793	9.19651696482265	-14.1486473653303	5.23048951391068	17.8247388368437	2.22035066012874	-20.878163799115	6.6519248286897	-2.56432560385703	10.9484477611902	-2.06519186973157	33.1488691880831	2.80092035891998	-0.530715314776686	7.45331597729468	3.62599717021444	-0.674449685761434	-0.0461375649518243	-10.555183036643	-7.19382785611721	6.44827930958425	12.2384033479804	-11.2607409736117	7.28106886266221	5.61922918995418	-2.57795724809751	4.59081101235483	10.3135644332301	9.92747355791118	1.1819953787971	-0.904109488118127	10.374858088603	0.324096414791087	6.91330165232703	10.4559096733556	6.8803480647609	5.37328808030239	-3.47266171381927	-14.9962632554268	2.04406293414132	-1.80547089540563	-7.25170969144485	21.5158128344988	-22.6129449745158	-1.42792267756348	2.20295777341323	3.34030393341584	15.7949591344116	14.9822072584377	6.45751623437321	3.63160938256629	10.8997604652159	-6.25783240031548	5.09326738130109	-4.14649741362963	-4.4476978363959	-8.03381836932071	-0.220060118180967	-10.4629867545402	11.0970246232589	6.98802834228334	14.7764669355637	1.37216491656256	-14.8765302036959	5.90767498916903	-15.3728009276335	-5.2944975355607	5.378563705994	5.17874213336554	7.89793555935621	0.289879380668652	-6.52209304489755	14.6988358223553	4.63932396864425	-4.68023183456459	-3.53160333355998	-5.60073850974905	-25.4746389424678	1.09861978875745	-7.9893182899729	1.14177827226933	2.57069281400081	-30.3349977420974	0.0776107606589834	-1.14747672616516	-12.9850688555839	-12.7322888165917	7.97588126526372	-15.2465654721047	-11.4875758371472	-13.4245124786954	4.67890909454821	-7.45395761519515	3.12842574182429
"g10"	10.3464584430028	-1.10579132605492	0.0570119276394538	5.5329917205245	-18.5067246179639	-5.64345245057708	-6.6651156805408	2.9618219804511	19.2874516432521	-4.62240511371697	-13.4623901172428	10.8316967993948	16.5422494721847	-0.786622551104756	-0.0592377226005966	-6.48042367594249	-18.256428260107	6.42365181271479	-19.2270388577615	-7.01996365093271	-4.52518285759624	16.4238708701704	-6.88003814858211	2.22148631206441	-6.05011948106589	-12.5261652084404	1.49597407714914	0.989042517146625	11.5798480153002	5.48811421746473	2.68269861101331	8.88659650388903	3.92281988662585	-5.40989072941211	-14.2572015397973	2.29578648303037	9.3195450147007	9.86216747077594	10.419541855558	-1.33703059097284	-2.5160940372747	-9.01794916884932	4.50572320785191	12.352106774399	-0.406261893292951	-4.96772769849955	-6.04065864770389	1.86673672734451	0.739184560115213	4.44821947615344	-8.57225362597928	-13.5767512250305	-5.88882010283384	4.42925805144273	19.0414241823419	-10.3268712458796	3.39987897196106	11.8061779704725	17.5334993914711	-18.6819412049049	2.47275781774257	-4.69466595317333	-21.7528207761537	-1.08187620826376	14.9862703422899	-12.149230369856	10.9299381771798	-7.86128665005901	-13.6489274571305	8.09172872409647	-9.97276715510818	3.50359288127373	2.49195773869036	4.26881013758659	7.12968239940359	9.1630001882312	-1.05057533510069	9.78504611777055	-11.7623607278317	-23.7823987054832	15.2080690112921	2.48943947886422	-1.12081045618714	15.9790699485678	9.81936129916557	6.74331445540291	6.85799541487152	-0.116127904570568	19.202339815127	-19.7632336516519	6.28183682341574	-5.88815221368858	-1.91218892213968	4.1740146765874	13.9187943373083	4.88238104776428	-3.61265870623003	-0.573912914361517	-0.986205902173448	14.2212551485494
