"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"
"g1"	9.65988396838574	-20.6039923104091	9.2577983740034	1.57589536086178	22.2030653116482	6.39905935872823	7.14890419635754	-12.5498526188179	-13.5595475889178	-0.00554372295857084	0.483633900264043	5.97963427058166	12.9304415458673	-10.6432201409567	-22.7859006204392	-7.12854945992906	6.56894212301536	-11.5693030490008	-0.211881801696318	12.6605988903045	0.16417642417066	-14.6750622142694	-0.3906190002079	3.30119746110784	-11.2020256640061	0.942241774355913	7.07454177853359	-16.0389664869483	2.64485804564705	-18.1355132346738	-6.36655290994179	-9.83241707113407	14.0639478803635	-6.4394382018859	-0.674284094144151	10.8763747453767	-1.22924582430085	17.4591723246235	19.0041543051201	-7.23311223028419	-10.4505307805788	-10.19272477702	-11.4396986502553	-13.4228749414049	2.64984692088794	6.4699073349604	-21.8992675543283	7.46440474002026	2.6747275520807	-12.6292483480703	8.20726047704018	1.73288528872358	-14.2855507914258	0.814762640985248	13.7625962884365	9.25549598330386	2.12860620524205	-2.30477918979246	-0.740868081667648	-1.9437210680943	-14.1229070772853	-7.671609130927	6.67833361202133	-8.17704055737798	-5.03827566074283	1.11897271476603	-4.56509934230714	15.6471080337082	3.09939119257338	4.7790576881706	-4.8435820965535	0.319230647034163	24.8300430501336	20.3694062007481	11.0764481035438	-10.6676482808518	6.1217586950748	-16.9256198232774	29.2431130548126	-12.1866734786802	-16.1920607627612	-12.0902226453172	10.6113155214938	7.48538111466318	3.12392602665011	-15.6964559195729	2.99468003615481	-5.42781901996633	-5.23947471267113	1.26270721778503	9.90446363693913	-8.51180955042503	3.12167425637653	0.56552638289384	4.70474736794549	5.37345459700532	-2.40216555045973	3.43786283852091	1.71022151906923	12.8630914853102	12.1736528303784	2.17386639352435	17.2574501499428	6.07486791826628	7.51011112541546	-16.2459806967194	14.9476980758754	0.754653720164458	-9.81870455630428	-10.1804094404413	-5.37709444991856	-1.14389851076203	12.4093906931342	-6.10696448503839
"g2"	-3.56209526323535	-7.86522152023306	9.88184699567266	3.72241763884801	-6.56387769528308	3.94668780310304	9.88607777400604	-8.16321346220048	-0.522460639731441	8.74551056403034	28.4970453503495	-11.0759834122877	11.9228581020546	4.80863972040779	11.4693934754173	11.8466541600541	-4.13537154727079	-14.6657197724929	0.574468927891587	-7.06586196846823	4.12560645647947	10.5146182640966	-0.275929089900631	-11.392219362922	9.92726879026329	-8.65145854643089	-1.81643622651033	4.10328806996838	-9.26447430096442	3.71917751568582	15.5873741270109	14.7380703514349	-13.9560392404625	15.9764735446594	-0.293814523619247	7.96944225733317	-2.53381304390634	-11.3092629124448	8.71050060222494	-10.8234588678032	-0.772218532741674	17.3696295850443	0.72747987728789	-4.26597946665232	0.428655518518283	-12.2601818044826	3.92423876066847	16.7600731901044	9.17419494957688	-0.874115381247865	-12.7813685660862	6.17843983530893	-5.42528448327661	-1.36631014538025	3.88511724397153	-9.46183975290317	16.3940791595474	-4.78089218769107	1.00634969677078	15.1258264514846	-8.90887619058792	-7.44178758208031	-5.39517888023817	5.44608783107675	26.3234319160504	4.38239048114469	-0.715757006166172	-8.89053692188615	1.48841941020991	8.56737062755565	6.72144413931744	2.43485579956055	-4.5338693615949	13.5922997592397	1.82545787161064	9.3771918098728	-3.79959339596031	-15.1854580176549	-18.4520201749133	-10.0437386030467	1.5721391972008	7.77662380969668	-9.79502441833956	-6.15965186372638	-3.26397181341474	0.859903435926835	-6.93464163654629	11.6357722691043	-1.27215151211036	5.75762874302172	-2.33649945426349	-2.45861815147602	-7.03901347607943	-10.0283302072721	5.44923443742306	11.3941363792689	12.7750262595292	-3.07111173567816	-5.91687941577602	-7.7433955308454	3.23185069158968	-4.48702879781081	4.63198038562161	8.46124056492256	9.9621780292122	-14.9242501507661	-6.45622117198561	-20.7850143212706	-11.1106353265186	-4.23749359909552	-7.03357186992024	-3.43467577839698	-0.279267004959686	12.0744022311411
"g3"	9.83236050341027	-20.751773553355	-8.6284410929833	29.310089742881	-9.68953111504495	-5.24488400999321	-8.85278427147533	7.50361513757523	10.3369858587444	4.58082793042568	11.1012223058421	-7.96318853955329	-9.61220349348866	10.2764228238995	-6.09344060639205	7.37132586077561	3.62054654705251	7.63024396167725	-3.06857806157367	-6.43493160480066	10.1888902180846	5.78568782626018	-20.6809486517745	21.9848656991102	-6.40076486300574	-7.00437636528273	-9.82957963671807	5.54769210778105	-12.2775457375284	27.3544423346454	-2.40918150076676	-2.93183403826669	2.50899675415412	0.146743695136212	-7.22784221608873	-12.4545038381148	-3.03514647264286	-6.69663049054087	1.00432120621341	7.10011390372918	-3.35158899430046	-4.10223443125862	-1.76604889311453	-11.4808321062513	-2.35523696800495	-0.433596857670998	1.80106535162585	6.33578953988325	-24.8140482279567	-0.132274551678238	11.6775253445522	-3.24240849566031	-16.0189342522656	19.7247665321497	20.7604303507319	1.79329219168254	-5.02331497530995	8.30350549368422	5.85980710735722	-3.02762970800668	6.55560261668353	-4.53413081781043	-23.2797230399192	-9.60914111847772	4.78703555336764	-1.9338127936371	9.00357046465819	0.60424288590629	-2.91000239193838	4.53186636439588	3.35173367944061	8.01564321134986	8.72231048979659	-0.813212410726132	-0.929475982377545	6.22477618226556	-6.31664235850402	-2.72497072307381	-0.31268875341505	-28.0385787435745	-2.34718444196695	11.1742820315764	10.2601915951154	1.49084699216147	5.20934058469898	-1.28555290558842	-14.2399776755432	3.89090979840261	-12.327563961759	-12.6211042165141	2.92886091818052	-4.88251551788798	-11.9344971670408	-2.1476648992918	1.98698766667483	-8.00960850130582	0.414507159157725	-6.62866137495745	-10.394878367385	-12.1677784440197	6.58099191320382	-3.52547787227656	8.41795092759998	-5.8955313737019	2.88681718347746	1.26966400075445	-3.53128966520742	6.44330009868492	-2.64227401343659	-17.2584923455722	-3.89543448377726	-5.02400288577084	-0.0998521758103326	0.142206140441502
"g4"	12.3758549983454	-1.27033539219876	6.74618101120626	-12.0146947705085	-8.7887455844912	12.3579701585485	-10.8069366437917	2.72988277649807	-0.751047211130176	-2.60499530650679	0.201462949000228	-7.01734285165149	-3.80354016579686	2.96941964690312	-0.960215834040515	9.50479490212776	20.5087875044922	-14.5527491974831	1.12293461680983	7.02974512554292	-8.32413228538575	10.0366573950549	4.28934989934827	9.16867999156752	-3.01698852021375	-15.099109660267	4.73656253498172	1.08969533758458	-4.18592484142223	-3.31505400878186	-0.657275438157187	-9.48825293600602	-3.63850848432913	-3.58574162952144	-5.80439305514476	0.443522469803403	-6.09482479477006	10.3642546746736	-14.1832403150106	11.4849435375403	3.69286644618989	-7.98549287388284	-3.1476578497431	-3.48334150685193	11.4369874115386	-2.21968961678864	18.0834711936312	-20.1381779616645	-9.28711787323721	-6.21521936921515	-14.7663884083877	4.6472190279743	-9.70927298295901	2.67700087234806	-10.8664545997608	2.41443569124743	1.16637765457398	-7.93466852703962	-10.8423906735259	19.4073090462923	-19.1917281640766	2.56508629200987	8.67396374345015	-2.27561559998054	-8.34509901451688	-0.989508583638831	0.273182485268677	3.22650659139931	13.7990068581795	-7.21732253531564	1.13139162238639	7.89828923549154	-5.04531486320242	13.1010355175046	4.8171989831877	-12.4204443133212	-3.71132692538098	7.39447325204984	-1.01566812798927	7.31690370703804	-10.5942443469619	-13.1801029196238	11.3937609322657	-8.39321134093038	-3.81710487194539	-4.83082495039816	11.4074724537931	11.7558363058476	-9.27515623607937	1.00450421066562	-1.80464659533572	3.49830542421151	-0.892826383822274	14.9079898219286	5.00158194249229	-15.6766592824165	13.1639457758997	3.08532251721608	-11.4724922922852	3.61213958347502	-14.8378157508365	15.1316781432776	4.32249256580798	-0.932782640806174	-2.3647607321858	-1.6484361154728	5.32973611314078	-2.75170918184505	-4.23638873643971	-11.9362800974038	6.9834965683987	-5.34351869231159	13.761714920908	17.4896233536604
"g5"	3.84069837832627	-7.01711488089209	17.2192821005727	-8.45159685622986	-1.71628247496347	-4.49638204805176	-21.8671058118034	17.7858401190905	3.51515619717973	8.92211272038361	2.06432711178778	16.7076827461517	0.772859925621506	17.5701077511758	3.64125470502708	-12.8591063167853	3.09506378880613	-5.61967988029966	7.70140736789482	-8.76260036273504	14.5417577982458	-23.5034250801927	2.70342256994959	-7.98396796553462	-19.837248813102	-8.09703982163671	10.7840955759802	-3.10289735697546	-1.53406031600684	7.89178927782037	2.44570949988164	1.05071416439246	-1.57941436004751	8.02843696838836	3.36664810821253	-0.137093549714273	1.89436282977542	-3.64171862201975	9.71925371522228	-1.66467947129198	-2.29949903568427	9.14619218676023	-1.16583043830317	8.8332398069684	-3.94135698147326	-13.3970855450725	1.51958227535858	19.1849006945273	13.0251804683559	-20.5671115128014	3.96772106273223	-9.55636648673772	-9.14810771508167	-10.0040357819636	1.91357015321128	-13.8802097876004	-0.307687895005405	4.46973375864953	-23.3009305355868	-12.9081866019244	6.56057441773916	-7.75672922721373	9.80729513669547	6.02284643993129	-18.950511417896	3.63050011343427	-10.9944183812289	-10.7928045941141	-13.0510959543917	10.620611210201	5.28889544953198	2.59095935988873	-14.0919100149512	-7.82894215674762	7.29409352124446	-2.61288987485168	7.33972215510542	-3.46744986407139	3.98121232176191	-11.9064831438088	-9.18228899605514	-4.67981378105208	-12.5754241542763	-0.783983515862589	-13.0746984383603	-9.79845071679639	-13.4760589846949	-1.44354703838979	5.78151171682078	1.61793640409918	-0.936221210147858	-1.40860664992772	13.0824106447967	-4.98767571318898	13.4392770064639	-3.84896576471948	3.82347017269077	1.00580526319465	-2.95512986020028	7.44032768964233	-9.4555013683034	11.431181333657	-1.76849606731156	2.27478621791285	-2.68973634078333	-4.90394727276362	9.50947075478139	-1.14651280835685	3.48237266140417	0.603966725202283	-15.8475688199927	-8.32635426413507	2.99352886179553	-3.12867703813649
"g6"	-4.80179383259369	-7.4659510594027	-0.505984146580317	6.9215590029437	-12.4266787936881	19.4092620510906	-8.58241321205652	16.5055349689647	2.22814534386513	-5.74631377373342	1.09541282689176	-0.676361747738526	-8.16577244956522	-12.3851118946707	12.1030419723404	0.910354534901898	3.01628873262977	-10.371260876488	-16.2218635627707	-1.45820928891734	10.6920686473323	4.77374592669722	-4.45293099289137	-0.552150748263866	2.26270246990639	-0.428969492526406	-8.3016229664666	-2.17706127887133	7.45446882071841	20.6321855054856	17.2679828514691	1.62192170646173	-17.9295950397073	8.80519363153422	7.43375214728961	-21.4196852000173	3.67872194123912	-11.3397759914245	1.73135603258665	-4.72580953140039	-0.150348530052593	2.91198759847494	10.3740195103185	-6.5615717658916	9.74409946639597	15.0795332794961	-0.250811563080043	-2.88847677548063	-21.687445857665	-3.42285187833741	-3.44136755948972	-0.907916574020086	2.19698127720783	-1.83498031759133	-18.6781011781818	10.2922233431414	-2.81783086067112	0.817107938049276	-23.9150934894843	-7.50737849591901	1.80501863052457	-1.1054194706976	-24.2842423934844	-8.03285239996637	10.1403819384133	-9.70778832469177	-13.4250701144363	16.0411011223689	16.1730886772898	-4.06479840075977	-2.33042367105415	-7.95215894264802	-7.09846845431176	2.84917489100698	-6.49466143118038	-6.9021574949899	1.23081245448445	18.0433811067268	-10.7873034222587	-25.4455773080551	-1.43687539072166	13.0533550322588	-9.56591446389722	-13.0213026653817	5.0863866859024	-10.8626484101678	-11.3698832780484	-3.13027749268978	-6.38642404861487	2.35587868765738	-1.70282965673814	8.28414436286563	-7.71263605394634	26.8947010016211	7.81742840958993	-10.2203334386951	-2.7313867680724	-6.65226069681145	10.5102208031329	-10.9023515156695	-5.93730927337998	0.550457981580925	-18.5781112260786	12.6452057937308	12.8226571893767	6.11595355858181	-4.55575879693231	2.00860641774325	5.54380975718668	0.0518030128664823	1.4564578973243	-12.9987197902244	1.67252557657478	-2.65540999999877
"g7"	-18.9401458046888	3.2643089174975	-8.76649649324046	-16.1364247265392	-0.361544253155172	-17.9841154576164	4.31012852238697	2.46649661154092	6.66883576071189	21.97011403571	0.288352268989936	29.4814503561729	-13.8452535992654	6.16550822552914	11.7759896215897	-5.46241937803068	12.6855915490619	-1.40651862129502	-12.4047471658148	6.00007735625207	11.2747270479803	2.64533402757956	-6.1957247070098	-8.76850937274517	7.36243071512421	10.3306130189893	8.87300237913612	-11.6345049554895	13.4490468035582	-8.54287049294014	16.1370320128369	-0.979795157513071	19.2639718341789	5.73532035077642	-2.26975765580074	13.9540879254529	-2.38960365177531	2.51573243660377	-4.49174550650934	2.37804796592363	12.8342664646111	-21.4452880682453	3.36916644343497	-7.5799376990246	-3.67157404424271	-6.99358557625942	3.13102593904314	-1.79358844368313	8.85737254342227	1.20241253453687	3.47729640014829	20.959339819219	3.06918121764964	16.5601472333799	5.23072504194971	4.61899930282582	-13.0576917904268	-0.545374879684197	4.9399007982918	1.03616525264346	-1.76304779909882	-11.8119025859976	4.87568094411974	4.92028599652597	-4.87516077458884	-6.66547828501892	15.3748090524785	-7.654905746887	9.42694280391134	1.61456698996155	-6.59403679243943	-15.0683287371266	7.65840961018741	-8.09200503495245	-1.67705500478733	0.266392681115418	-9.57185014290225	1.54325762063741	7.81415253023725	2.35764581652036	0.892397760010454	10.107841761237	6.69795342838817	0.349844325124365	-2.55893263228177	-6.16783677808246	3.74624470840527	-8.70676855568842	5.98300038849214	-10.1890469225357	-4.37874978193767	-12.4110663501728	-2.97488154887046	19.9951739098367	-9.33773472904009	2.82175107619602	1.31690293640135	10.749131882394	10.5132382956888	-6.25530303064471	3.55568913013729	-2.94717026280757	11.7634296723114	-10.7642001123648	-0.968148503599811	-14.4086062186112	2.13531980032023	-15.6994117004511	-9.22348259802888	3.9863827782477	11.6929845276498	-3.42039888256115	-3.09667140116909	0.426644764522767
"g8"	5.45639425407933	-23.6508082691389	-19.0789877233143	-2.49461944691311	-4.93335401395355	7.84961697910485	-2.58902788052991	0.211803036408157	-9.47518214545361	-4.15135505574923	18.6703837915216	-9.01800087632276	-12.7701421850608	8.55531337967555	-4.10492448957646	1.77051368250945	7.13273269086526	0.56204471451856	-11.1461251823695	-15.5266959680253	-8.25996740310286	11.1638421174143	2.57789303843261	-21.8496373803886	3.79608899011212	-12.4480857086301	9.12144391085615	-15.640626729674	3.331081086491	-4.31358451985712	3.42504391336869	9.74868783474393	-14.1208516732855	5.69077228987958	9.70809109103008	-15.7344314709233	0.199046979812348	-13.784613474999	22.1497352120728	-2.40251010952674	12.3773126426537	-16.0230665082639	6.8111254502047	-2.21378150788068	8.67610586122874	5.24879946830539	-19.7967312763226	-1.35001485523174	0.42601118938816	18.9558163912243	-9.23996418799021	-8.80100864108673	-0.792177893520867	2.2317174130045	-2.77854368729938	4.9181346722446	-3.73553329087301	10.8264187690861	-26.1787180374109	-2.89932168556052	-15.3627515184895	-0.760211881567386	-0.591158658695992	1.88545761839698	0.985539769170801	-1.37093052180293	3.0975576471687	2.01867240309454	2.73772282848446	5.21589076860527	18.0908352516239	-15.1754198308341	-2.78246274878737	-3.06570818896617	-9.83157326405849	3.1738343879916	-9.02922226284269	10.3826883576476	26.1051035310812	-6.32843164472542	-0.717932141308537	5.17959292777786	0.396209860031528	11.4006963191956	-0.45691549807607	-9.19614253547749	-1.31290565470156	11.9201820160948	-14.4466365054106	4.8440866203165	9.44167892664938	-19.1873637797628	17.8254215215195	-12.0883746692825	-10.8021058762837	19.9449659471951	20.6452675977718	-2.77294898699181	-1.37638757785261	12.4905482509851	3.44916660051718	-9.97281606109174	-8.06981514351194	-4.48425633410264	-10.9276661760228	7.13445241244235	6.65643529228956	-10.5858164696312	11.9293375190504	-9.35101174108578	-12.1416187098844	8.689949870696	3.41979641289437	-12.8967502373668
"g9"	15.7351936672968	0.448190714008992	19.6280411434142	12.2349738417719	-1.9387669032012	9.52105797983217	-7.08121881525328	9.94637490156492	10.5036294940394	-4.21173342063887	-0.552800537938403	-15.8625938813243	14.500576831604	-7.70094174507434	7.76681898321121	12.95414778258	21.8299919976988	7.33486173783615	3.55932217746902	4.4802195275208	18.1612458229292	-5.6427759590882	-5.742466010323	-1.76310404582049	-2.01302245713169	0.812107051861267	9.83926244959705	6.51015300942572	6.34998069959513	7.52910164751653	2.12426658273058	15.4081316015004	6.6177761140717	0.513127179071214	1.84812380557663	1.40221201970368	12.9424580983138	-5.74772985017371	7.77035801999865	-4.08476393340048	3.52259957302346	-9.62060346911711	0.847289030605148	-9.70181602894004	-10.1616456621846	11.5871298517596	-10.2825116255394	-1.10303345651672	17.4056288674582	-10.2077377475812	4.19796406982611	3.36368653298867	-5.91577223495298	0.175871376133221	4.52359776899964	-15.5059106584787	12.79367021899	0.157192339243755	13.4169407554391	9.12661587475611	3.60906320932464	4.60584562202048	-4.85238733260548	-2.28435121037584	4.35963286548624	-1.87496463935438	-12.3300531416443	4.6843035524451	-7.10142691957457	8.60319271247091	-11.4302112260159	9.79457569322019	-7.22406602870662	-10.3891903661728	2.75444783432088	13.865366873992	-8.88826175063664	-0.592118296787582	-2.62725195448776	9.31620172448144	12.8953302531838	2.76831088954862	13.4407882628851	-5.03723214370211	0.682481861486434	6.38656547514308	-0.951791623725847	-3.777285282698	6.26764150291914	-9.36843879684098	-0.455686862951285	-4.10545463378358	-4.83121128470887	-11.8412795365153	2.75340508010834	7.77525616832687	6.42092498549155	-10.6928060556632	-13.2844852392049	-9.23889160736492	-18.0184579773796	12.4022130011838	-6.34105219772449	19.9312370289918	13.3416836585678	-2.91478609264615	-7.76715573472279	-9.35261390851428	1.42258286500929	-7.5473205658681	14.7758756294065	-14.9734512987968	7.27782602600386	-7.10266568108463
"g10"	16.4851661610284	14.0184959025271	-1.54725456293946	3.32063731025511	3.81661814739858	-4.17916351005061	-12.4106558341424	-3.33541205455755	3.66171741918899	5.22890374019083	-2.47548508475656	-0.83678886154565	5.46230124220159	-2.107698966451	-10.0402960067013	-5.33929102997739	-18.1462551992671	8.28140116107703	1.94150436545764	-12.1639039142309	-7.73063577881333	13.0141933842676	2.13875478125937	-8.05083381791548	-11.8557042911514	-8.56910189727962	-7.51780463358212	-4.41127587990552	4.65901680127648	-3.07406874223195	-7.4474568424456	2.95021298586469	6.0223221591331	-11.8640881209959	-7.39674481855274	2.97307749004578	4.94560581335833	10.3779156363328	8.02060276895086	0.620490694576931	-8.69827309561718	-6.5901094042746	3.94013074442554	-15.9932858608098	-19.2029643089845	-11.4435966444565	-10.9393096037363	3.86385867428725	12.3353762800945	-4.09214976862174	-3.97527725485696	6.7522361340132	11.5911054354591	2.22588579339822	-7.28960462411668	12.456932669749	-9.6913059723796	-2.92842896429846	-8.67119228775713	-9.70280081678519	8.86192808104486	-4.64458941951881	3.3385628634941	-9.73475655252732	-0.264025502463794	-2.49315067008883	15.3384624907673	7.897963490728	6.4374113807311	2.32559179899567	-12.1118325841995	1.77042528233236	11.4930918725312	-3.66968647474416	2.45356651500071	-1.9622909098721	6.13073945736356	-1.95219814988175	-4.18364831038698	1.72471899206512	-2.20896537238978	-13.8891748520447	-17.8577235087785	-1.38681367352479	4.18115651251155	-2.99828097602396	8.86142530297723	1.36563099708169	2.56251373427383	0.765624958813297	-9.41706213385663	-1.26145981854509	16.3375589135687	-9.66921995943002	24.7195187633961	-9.76337560156411	7.50768275666976	-15.4062476183553	-8.0061320749333	-12.1766614840302	-0.495214969883195	-8.84187293073308	-16.3474811351549	-9.92298964087106	-16.2912117400027	-2.24951892954922	26.2112099258937	30.0925544459857	-3.37506060209546	21.6417428591518	4.92285834813719	18.0694940858577	-0.46932334542943	-7.43415165434111
