"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"
"g1"	-4.59896744248258	-6.950345341391	-6.75385087521962	1.59293661574155	2.26065411528576	2.75961267824338	-14.3129870366749	-3.49158255533494	-18.2355056990882	8.14670282822746	-2.9697427623948	-19.6450595831196	-4.4718330930307	-5.40657767718359	7.10564254000643	3.20487861977152	19.7754710786542	-9.32428791425304	3.48020185391782	6.27383547835484	13.6166972022388	-5.95883171295865	-0.527856495529381	4.37422830337924	-6.53408464918444	-4.13879388485738	15.3948045551169	-8.19033820192859	15.0245772802577	7.26841219172629	20.2075260068789	13.5855383093603	-8.44021776448169	-6.302736406836	-3.76593094113776	-3.56175863943353	-2.7150678847782	-9.79758586744427	-5.0765882613078	2.40302415860249	6.34415797465168	2.41237972518243	-7.0100360326522	19.6777107093977	2.01139232016883	2.99891205784064	11.3037839260564	-5.09298635486535	-5.34683450025662	6.1193862714398	-12.3894470980224	11.7288645992454	-7.37632692556069	-1.56161289317388	7.29129619936813	-2.81731590698545	14.7978383503629	-8.59448914892481	2.34827701316809	-2.55218230147325	13.1738442244928	-13.091783008968
"g2"	-1.05652295638935	-7.22910116644127	-2.26929582804542	-7.55829187115787	-11.2596462288369	-6.52732456929242	0.30913418758516	6.05772292900055	14.3502812377929	-10.5225539739055	-9.33737592991162	10.1337103194205	8.0104137193864	-10.9328375184159	-9.83021283361232	2.65886701094835	20.4345200913119	3.11569386509877	3.12046831679783	16.0394611198494	-5.83362049362667	11.4275204879908	16.3467741097352	5.25315157331242	-13.9797657031101	15.4942625844617	12.3067478883018	-4.8580150222867	-13.669081372525	2.56408895607428	4.05111647523408	2.41943832289278	-0.272432511844594	19.2859896107487	3.49326993918732	-13.2613714857793	4.67872442231648	21.3932595027413	-16.2818715995598	-8.81744539213062	18.1465364443338	-4.69665688349408	-5.91088546765589	-1.00002860306818	-6.86139481084855	8.90246544119535	2.04070180071138	-3.57247194923773	-12.3274976668409	10.3530236845674	3.95600245303105	6.2613187777772	-17.3741877817359	19.5556126639621	-11.8226574114651	21.2826242119363	-1.12840452489251	-0.600479864016878	-3.57880108786615	-19.1414546758915	-5.32229427099394	11.8902454249456
"g3"	-8.94785248571119	2.70057913268817	9.55261440768789	6.98164316099668	-3.58405696047579	12.3005333827104	9.05204882379319	-0.350368371441872	-21.8531843962117	14.2633356412341	5.07214798318955	-3.23507942960802	8.57784808729873	5.48568545742596	3.46488939815306	16.223838389734	-19.8418581990612	-2.26182041968441	-15.5575401207809	7.93454248982243	11.171754926276	7.64257114479435	-7.29411168092258	4.38656424039433	6.93044314209425	-29.1457105689979	20.1790151850531	1.12065958959911	9.13512129984852	0.142171198652953	-8.35119127508519	-5.79268384557889	2.19825606549728	-6.69574086773459	-12.2897147380999	10.4791171728762	20.2213322329544	4.53179866796408	-1.76769466585088	-0.968013345562836	6.08147070700271	1.93393465341721	4.74387122718907	-0.937581724374221	7.71917917226455	11.7798404520189	-15.3972203993556	0.578164124629963	-13.324902011594	14.734166263937	-7.20989540107602	16.0543368223007	-20.0625329584319	10.9786583576982	-7.74310467270851	14.7906737005334	4.76630111430456	4.11643020465992	-2.21665788652026	-0.303756625041197	-10.744656659841	-14.2375326855277
"g4"	-9.21854479110228	-0.815392817672863	9.3553362908106	8.45477176551264	-16.8212570799864	-5.9218107934421	-8.33139848252877	0.345439383896987	-7.25682261282486	-6.22585047215092	3.34697492320882	2.64304647194147	-13.9132749273443	-1.62978945439008	8.34422242638219	-7.88565263915075	-14.4974644700597	1.58256538264405	-11.4456807376388	3.06369035084519	16.8785068213845	20.425438669681	-17.9627262437568	8.52290865393492	5.0886094292351	-7.27759385441279	4.10735753455961	-5.33534439371627	13.7780508778627	7.16614983842536	3.76104322609788	-0.558023886534518	-13.5142796107133	9.12109391772494	3.30075020289401	15.3374542340184	-4.93519172016222	-12.8349362252206	4.07869105453785	-5.37296219854007	-5.62000132647522	10.7062267449897	7.88802467027396	-6.60136752726096	3.26921584184351	-5.72976971297329	-6.15419783520753	-15.1206752722589	6.06715765470975	-9.96988752710235	-10.8023472033119	-0.725506375400564	7.29899729913533	-17.9870882351276	-6.57966689611626	-1.28778985955866	13.586505146608	0.364966492632263	-14.9987523625762	14.9598007749623	2.7546641980258	-12.430063132895
"g5"	0.343259754536993	5.19941805789667	7.58277701270329	-6.3160451246969	-8.6700613721141	-11.7052548748071	-1.6824179304082	4.61787296240578	7.01907716644449	0.710568720138055	-6.08060101761341	-6.39307386561712	-19.2537888212894	3.09598664524145	-1.23401475640149	11.6491128151536	13.1437269600831	2.54066738617713	-10.8166650732398	1.89030512398603	-12.6111869784051	0.156756056712086	-3.54339036472956	-6.53756547626357	-17.0198847628085	-6.9298413140679	15.4455451684641	9.86966295403948	-12.8561344495745	-3.5943256870634	-15.6362419557952	-12.5431084715543	3.50836982462558	-1.40880432608235	0.313157568384425	9.21337875798415	2.71560317297252	-7.98285601916423	4.91307797476264	-3.39342228047417	-6.3812749395527	27.7869003429135	-9.08797650863902	-8.2113491831774	-6.06431281771653	17.0883508037559	0.647627024750891	-9.33863551455183	7.95967898254855	15.490076978453	18.8919647216493	-2.26959030630032	9.78124632720986	-26.771751309202	2.19610618993373	-7.31380233363263	2.11263219899516	-2.75818140469623	-2.94893284414367	7.11863567598936	-6.07343123627348	-14.4754989785331
"g6"	9.5002161899163	-3.53589619121188	-0.923109538553795	-4.25919304603317	-14.7012033218631	10.895918102976	-15.1939060196417	10.9878883641479	-13.7174506906247	-2.01386784795898	-11.6327769733355	10.2791390772106	2.62103996508409	1.91855472333646	-16.3849068191607	0.603850111824902	-12.9166590323178	-9.75848294576242	10.492028630328	14.3450116846699	5.52260079105073	4.79863880863746	-12.9240578917953	6.94522091216243	-2.88436302685752	6.067253092709	6.37930309576158	3.8408104869619	-3.34549291453173	-3.03331736250376	-13.5639466002459	13.631065483059	-11.0395973126924	8.14796551359444	-1.57460715381217	5.62298097512716	-4.77611013184139	-12.1407089998123	-19.3253180316204	-5.93651057630602	10.6198858989532	-9.05892680683585	-9.26426823082327	-15.7774050446343	3.22162531779441	-0.575239287580876	4.18476903194745	-13.8288505410748	-8.82164846105148	-6.40473564612266	25.42019527887	-24.8709681319849	-3.39856452248973	-3.35333041793919	15.8708428482832	11.9417976606404	-9.4036177881802	13.5278626224286	-1.18538227792979	4.02754002971146	2.74525432896435	21.4758723507378
"g7"	1.72381576298704	-1.39945358356281	6.51018301565497	0.596147766291802	-20.2237572724925	17.3117682687706	8.28387832214303	8.02295390316381	-1.2086244786847	-1.2279487940244	-18.6379734377123	-4.74011929955391	-0.636096249107537	12.1265503485117	0.91438348814534	-22.6784480663511	8.71029901470095	-7.08669700940788	-5.89952345246322	10.0998733646123	-0.0976506243183886	-3.47925409071326	12.3209425264642	10.6777998852658	-4.87804089407671	0.703893881370909	4.82794114955058	-3.45545429905953	7.01860689541737	13.1412314738023	-11.0740379502639	7.74143389346403	7.74266291087823	9.41259107676976	-2.69878653856753	14.1399194288707	18.8115538388873	2.38845870338377	12.8771667120082	3.33981314583757	1.25345626637269	2.58552045644696	-1.17320375729701	-9.42450224125514	-28.2134699635786	-11.6956306207343	-1.17477369751667	0.152428207031739	0.868814129359135	-10.346348231589	-6.75884728654334	16.9469271056603	8.77541121407782	-13.3236533599432	-17.997650072428	-3.85926574980263	-2.74330977434362	-11.3671176414396	2.05607721504083	6.1064427519386	11.5839113164489	-5.102001879855
"g8"	-13.5123472317992	6.6500260610682	11.5315612303255	-4.79744923481492	-7.95523750556081	3.43648787096227	-6.56692106427732	5.19022916461893	-1.13060606458907	-0.970009623973241	13.3831950339094	15.931983821178	9.85274205035921	18.7462945802525	-9.75103624524955	-11.9811893081292	-16.6225636175569	7.80705938397886	10.1947200441985	9.28058915096192	3.28939134030991	-1.55712582561694	-0.00668916437813297	-5.39063326759266	-10.6701238515934	-6.61098367651507	-1.18039977892982	2.08257284416911	-2.27502943328692	4.87140750070217	-8.97063086560298	17.8717924258179	-4.5235339521338	14.8938438184238	13.8904728218592	-11.3662895830097	-2.51526378067811	7.42006163162337	4.7626062435322	15.7362798988179	-3.36417670240489	7.76299712898455	18.7306650757029	5.351992449646	7.57006553966125	6.16997506110839	-3.58585929154519	0.492014413856791	-15.9445774213715	5.03713253215257	-8.04937973060866	-14.6982749509391	-15.2358591426602	10.7790938119401	13.3059010678337	-2.54077744904157	3.23117840813271	-24.6890956099084	-3.48559374317939	13.3049167459659	12.1591114691851	7.58439220550995
"g9"	-2.76274773516178	14.95397834282	4.83728870237665	-11.2051032647918	2.84794705430864	-10.7891617547688	11.3004830849982	-20.1427235090619	-2.1594946039349	-6.39913873429212	-2.3418120470047	20.0121850022546	7.08675598689908	2.82672327046455	-27.554951580335	1.71178633727746	-2.76081431216867	-3.08030286580439	-6.09433738911501	-3.06920568499349	13.0651788024681	-10.5789465448507	0.0572563630355182	-9.98156554638795	-10.9737345427799	4.23846925692092	6.23971959937837	7.86484729256647	3.14868811369917	-5.55034803282585	10.5193127686562	-0.235635754211803	1.85546631749845	0.476893342056609	8.30796211015643	-1.41483295542134	-9.1086381604185	7.29261263771124	3.82127632439429	2.90642256983219	4.42971868653395	-8.21298347048855	4.65996932296025	0.621912280028888	-8.88548254382413	-1.03817715989996	-2.20468606028004	26.4879325139528	11.3494696696529	15.0190529533271	-0.874317404405695	-4.15937064198983	2.13845143140296	0.860888024770224	6.07252034352126	4.41536871886842	16.3593365087338	2.13923947252578	1.01176646889046	9.16199311466483	0.750254685154331	-5.68349606309652
"g10"	-0.544249230711362	-4.14306875888466	0.236446644622853	6.91907002170197	-14.477291695999	-8.48447358005105	3.12303458406674	-5.29018897986514	1.17341989631409	-14.860544549847	-3.99983787138603	-0.936992786800959	-9.65508376812436	6.94648666621877	-12.7633206070543	-3.77085368980231	6.77863071021553	7.45247210216041	0.504854633685761	3.96012290029084	11.0586637049578	6.54753317363701	4.66790280787471	-2.80204310215487	5.65785974970337	3.22987929162812	-8.25701168500084	6.79422857642214	-15.6401126059871	-6.48476263892815	14.9722880150958	-4.26790481239763	6.28398938868417	7.60778268925193	-4.61970717990593	-8.22195611120604	-3.7115440431921	13.6809999897094	-6.10742717565442	4.07539590078635	12.6734455651947	2.86594755633666	7.21859835477976	-11.3666558504442	12.7325681776796	9.74944652802342	-6.54263607537282	-22.0583583401966	-1.8091175106237	9.23664531984729	-4.7441175950199	1.57901999119113	11.1460761434373	-1.00790632215264	1.30120994599776	-12.5026003422438	-14.8381424134533	4.88745128360536	-8.07113795301694	-9.27448930422024	-0.453137788563337	12.2359546472986
