"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"
"g1"	3.04968021812167	-7.63632721856266	11.891573445365	-4.94511961566677	-0.799889507327907	-16.6198418433694	15.6245473670139	0.524380964322865	9.77859773640387	3.89778829732583	14.3915374997654	-10.2412373270824	-11.1817788770409	10.0165521403192	-4.12653020209999	-12.1239900081144	19.2988959091866	-6.99240499639407	-0.677117855835388	12.2633124374521	-13.3247767119011	8.14670462286559	-0.914785523538291	6.38836082685705	-8.73668399573954	-2.70412313234466	0.206503849723954	-5.08068942830628	3.49177168278419	-1.35167958615856	-15.4720037793238	6.99513722897186	-7.33006607087975	-12.9557956694234	3.82958416525158	6.64741623489401	-0.182552669232144	7.60414195183625	-4.79682171361958	-2.92851552537615	-3.63602495795364	-9.03624079109226	7.69173962901462	10.4190933247583	8.56190562341866	4.77304211958397	-10.9073410448371	15.2786258009161	-4.19054928848843	1.4571214149979	7.56380489182661	-2.94134413094214	-1.96775102984207	8.20901500954785	-10.7075769518834	1.16243989910061	2.19022126381055	-0.0653695110553242	-6.81403485015287	-2.82431286122454	0.646675100778375	3.28825283422548	-6.26781406070087	3.70415206129111	13.4170538382999	7.50996106088265
"g2"	5.45054837483855	-7.71844084123074	-17.3127928601868	5.70970102297592	-18.3516971623899	-9.15630944897804	-0.453629621047678	-3.99803036965046	-9.38965629304292	6.19601263169243	11.8434153491614	-16.1439287891271	21.5780642643685	-13.4600508874308	0.592962919671828	3.60024240246495	14.1386526762621	-16.3037291227121	-6.27762350148878	-4.23700784215373	-11.5657540895856	19.770965086848	0.966859259711936	0.993113047617592	-5.08555590883749	-9.74787081865742	-4.5904046035469	-3.09347974671104	-0.641008999392968	1.45660571171658	12.7298787867629	0.314802473027904	11.8129975429061	-0.440184773472444	6.25182754401197	2.15564367295226	-11.7500884359024	-11.3220757595085	-14.2128598514621	-11.1715020941823	-5.62808426537519	2.75339287974932	5.37668283344461	-3.60290392370097	3.16800606250659	-7.10897575726364	-8.65515336933722	-4.90974042442344	-5.25608697848951	-27.3923621641086	2.74512012983018	-3.92531362183246	-4.39334964177006	4.80324345715378	-7.22079567998005	8.25735034216662	28.823770417788	0.314894912310009	-11.6579553452497	0.119358572406028	14.774344798912	-3.20959325376963	-3.58595081597608	15.7837798119976	-6.95734536785248	19.2580368465652
"g3"	5.68730350703252	-4.99261502675339	19.4220003488707	0.589892249641373	4.76892016312465	-2.06374229893928	11.5928573851936	1.67049208064466	-9.09633639437309	-14.7336695299058	-20.0906179856844	12.4739145061009	-1.55041758130514	-14.6362531576595	17.0451219682551	4.26574143861552	-2.65251057130666	4.63231294833812	12.9626996496719	-22.2480677921797	-2.80666183363769	-14.3633312834208	-6.06580548320509	14.2458026846302	3.10209977919703	-7.43586175043942	4.59776125209738	-9.09124231454007	-10.3037986168544	4.07353749329928	0.628526188521981	-23.9021129101778	-0.279362773070308	20.5307932910144	-6.15948209234357	-24.4382078960332	-13.5437009448281	-9.09722841806559	4.03762714041012	1.63880276648407	13.4927978241716	8.66233513157024	-2.66465579091001	-14.157455374247	15.8111488539423	-7.17739004875375	0.257144428747676	-2.95543739114488	6.88452030964233	1.66626215398765	10.1384734435959	-13.9307663291206	-8.35904139324454	-19.8756608462216	0.0922871470241152	2.58566764403776	-4.04406404581209	5.41933369162936	-9.70253706443859	-2.82174421950135	12.5262184787362	-2.15106662602317	9.62796923552138	-4.8735323792576	6.93832843452375	-12.2386943622299
"g4"	14.826952087611	0.674722185985072	-17.6950271278969	2.51444621570348	-3.295450776951	-4.11676679692063	-12.8045061841337	-7.20152128703463	12.8310646649973	-6.63657050505679	13.3364327657371	3.47485616305366	-0.801533151384994	6.91650788475956	0.533957601186897	-0.165592289879571	-4.34716250742668	-3.90971826825208	-13.5968635852715	-2.18955824792095	-3.20141667897434	11.8119428856652	-18.0839926461129	-14.4667379160971	11.449062875169	-16.0312073314729	-20.8953281394434	-11.1691808643714	-16.4920506638937	2.86458054350396	12.0215135739358	5.07255222063949	15.5544339222614	12.2775979656529	7.23091295484146	-5.37133209949312	15.7265241315773	-8.77694244231663	-19.8111139021349	18.7870444172329	7.41268038110269	-7.71473547181797	4.07519775828282	-10.7200307973522	-8.82044309232151	1.25367354105524	15.6919078788065	8.71779293576702	13.8993094890747	-4.01975226732599	-5.93553145965229	-1.09689395257905	7.00014263997068	3.13822791012611	-12.8869903241087	15.5511521784359	0.978218248984071	13.8466315274802	-4.1632599996745	1.45143905835475	9.86757558552608	6.68333579893378	15.9981725538297	1.83820469069067	-19.9662613893427	9.16130196689078
"g5"	7.53079566116451	-11.3282896869936	11.6019533750009	6.46002959706498	8.38583444275106	14.3423909389307	-2.37489402409407	1.20062086521182	-5.65904471572654	13.0268394772157	21.5069439531987	8.76612669710382	-3.475916420618	-3.19817726648645	-8.62804900008232	3.18910951803256	-8.01117503546337	-5.80024127262852	-3.75151335632684	-12.2454086966508	13.1620745184353	10.0231888814856	-0.0201932211789307	12.5025537294609	0.675280043793631	-4.37156955869945	9.64209760091812	7.11370947923549	2.60580393027937	13.8332493076833	-9.48598304769543	2.70603183768771	-22.985897909303	9.4527140138071	-16.1286258081324	1.77459796718261	5.91486238276536	-10.0790603799107	0.962924898786526	16.8294594883755	15.5887703677139	-5.47325150452209	3.22393395432305	4.68580023028984	-16.4357677521329	10.7074846410589	-15.0750965400879	-13.4456921010054	-3.15561724240961	-12.8911279130565	6.51730108062948	3.53373051596174	8.83123785694108	5.25559306145285	9.18600188110043	4.9182975867204	-0.53469343200499	1.41349057357384	16.754908436884	9.01180007085926	5.51258800523568	-0.675605847434175	-12.2861983451404	9.82403630076744	7.89281227567833	-6.86240194150369
"g6"	-2.39317859037658	-15.9738489309681	6.42162555531086	2.23928373012161	-11.7901414555285	2.2088763084103	-9.34710606992636	-16.2593177733577	-5.87146738909675	2.50242051925438	16.6048516781369	0.681817822214382	12.4566624838366	4.370219883118	13.9898995655484	0.95861634560346	-9.49338619880184	0.27830010477692	-9.92240456128442	-18.623561358268	-6.27345641195233	8.58649140818691	-9.9356386190149	-12.7630452991923	-29.5428723432414	-4.22539186194658	-9.57636292665105	-17.4579155905508	15.7593140625686	5.91145859331175	6.2296681823684	-14.9716133884052	3.16107471810272	-22.0495971313139	5.64451068518231	7.04382026830354	3.65065109558431	-9.17341626809644	13.7477229108346	0.00726153986966019	10.8851260532265	-7.80268509912971	-0.31185902697239	19.2303865327342	-3.51323278096315	12.0838312418654	15.27595832772	4.44944987271126	5.16951865717067	-10.0582709870926	-9.40773930164575	-7.60738870336048	14.4518441005184	-0.206549873872598	14.6234706355612	14.1615246265537	0.567778606354382	-13.6180016763369	-2.75093250461876	11.1706068147565	-6.21894797642367	-24.0964790224609	-10.1794416063676	-0.480478083359284	-3.9293279847093	7.09703646710666
"g7"	7.93230336331276	-22.596485190698	-1.83723647612569	-6.75713588721374	-0.626793569272546	-8.09003864002514	12.7352578357879	5.83789508462147	-14.873927116714	-4.47688009847673	-17.4154342859522	-3.66399202256731	-0.264548529675656	-10.8965462665565	-9.94495195647832	17.7010884131955	10.4385922137504	-3.15241539605311	5.94610328472056	-4.49059843801911	-16.9478595572404	13.5256027140453	-3.10953359130272	-15.3787587819134	-4.71214715505893	8.86430528430076	-24.1119207511117	-19.8732713280279	-14.7596972489817	-2.37843401035846	15.5493369629895	4.48171105611276	8.30637210839577	10.4604299498512	6.52416701009066	0.402452377515115	-8.09127952143638	-16.8061003987121	-4.03937620030365	-0.489504763941281	-16.7092500200526	-18.4397595153446	-12.8466256630937	2.49464409094622	-6.10795557566636	3.21663583106101	7.29387396005368	6.86228290707241	1.36274039022994	6.87798705249429	4.8126444052663	-3.22601274711162	-9.47816930127354	-13.9658467294055	16.0195614857117	19.4400954835383	20.3308316645786	8.04920829158238	2.32586106961938	-3.12770674069398	4.89970752972177	-1.52241811642875	8.47676062680911	-8.99083727187529	10.3927361615715	1.81400761366878
"g8"	3.88257487053411	4.05106215071645	-17.7532690327629	-1.90762744310505	2.99038941966838	7.57864606538151	-0.959147031966186	3.54690903752592	2.40664852929601	7.28594052270431	-2.7590282136296	-12.0956788969992	-18.391192673524	4.98991954222016	-10.6644581873864	9.06272938673431	6.38839477980486	-3.53056472271604	-6.17538532220108	-11.0450947196405	10.9403850168917	0.580458798311753	13.6014039381628	17.2907123009314	-11.0876331891297	-0.762995987285984	8.83937064280747	7.04415998060004	-0.502292914932819	-7.12228840298035	0.896079968948701	2.99088860545805	-14.6279036492938	-4.09808307345891	4.81326934980805	-16.8276753808658	4.85295757224542	2.58976013932421	5.6374287292972	3.11798206161433	5.4589045235504	-9.11605171316221	-6.53870643806433	-6.53357948865149	15.2554339765837	12.0466113805009	-17.2017261789181	17.3194694017896	18.7335231184753	0.325525008714218	-22.1460564075911	4.62056061742232	-13.7962149850474	2.62436978572797	15.7024108672894	11.6428620825852	-10.0345801853857	-2.51469779034854	-2.00972045219965	1.19517150988706	-2.42288727051697	3.51179470104824	-2.46664846692495	-7.51670620769722	8.84379813142855	-9.34135622054711
"g9"	0.0256762742428442	-5.38726057468654	-5.13881111307571	-3.05999243308393	7.13377883025507	-4.47039376639417	-8.65012229458637	12.8802557356684	0.11553875355955	-17.006400424551	3.86478806834949	-2.13083091445248	9.3070795001386	-3.43020324002043	1.07603698153585	-3.29715005464809	-10.2980189440965	0.346484395417343	-14.6473401814738	-7.20303787329459	-2.07606337899028	-15.9174310644158	0.838625243638199	3.35288789780111	5.83339542221187	-17.0745377625739	-4.87702153471484	-3.47254708265189	10.0372105911384	9.80173631408159	-4.24243910525428	-1.53462965352153	-14.9895873433364	7.89403273154086	3.74628330575207	-6.31364230156935	-0.460384390219641	9.38396474582436	23.7749940784364	13.687738393083	8.03401071292055	3.26116593449095	5.4700064556905	3.8484733446222	-12.3663441294802	-6.14298569138126	0.726555992853377	-5.24444162156563	11.82019174604	-1.72548083819701	-11.2559402595418	4.98988993527712	5.59333244461028	2.23015430341241	27.0545524701806	-17.4380783593097	-5.28116375154491	-9.07109869508269	-8.85426872136282	14.5678843579489	11.8709566501407	4.57455068499927	-8.22862741067897	-13.6307694795701	18.0362103652067	-14.5159079706557
"g10"	-0.188527057532333	-2.71726578732244	-22.011558184898	2.22818380698854	-4.54580355292813	-13.4016908568598	-19.9268887619469	-11.350694454675	9.5589681397242	-12.5695359779044	-5.88908217740444	-4.59768962470839	0.695750396495233	-5.36314394471392	-20.0359342768391	-3.17374931938386	15.6283881068318	-3.95487837720241	11.4845363471525	-11.2246055291656	-7.33690478076547	14.7114823520152	-22.5253161125101	8.2124906315969	-19.7564020015575	1.6191303470916	-12.9599051724414	-9.02239779952958	3.93074269030637	-3.49907897759076	1.21602481899128	1.43442963164069	-4.34911684470584	-17.9431719737451	9.51288019471598	-3.19827624073752	13.0710886962506	-11.0624709293015	-18.1501309939081	1.29981678166929	-5.08280036645782	11.3531648225373	-3.6056028295519	6.01366385016351	17.8393062077166	-2.15353867145376	-2.32195398279546	-0.869857819184482	-5.85977330013311	9.12117689420974	-12.6484844098617	-6.07275477053016	-10.1550269370797	4.96138837659431	3.27438880904039	0.733155078855054	4.32600120401681	-0.0356268199464475	-0.601850967465017	2.57016760999248	6.54394892090349	-2.81182767366025	-5.0116999650177	13.9229355706742	-2.42631962904177	-13.7223036314575
