"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"
"1"	1.37684138266314	-0.167423300820101	-0.0765669976340559	-0.311526905046897	-0.679652402659051	0.864824479210702	-0.19404198712349	1.00123417816108	-0.304542441815798	-0.833552793846887
"2"	0.00569923003264239	0.432167928152569	0.218766779736605	0.85815839420311	0.373074639121013	0.882885599169936	0.738870069932984	0.237165052239431	-0.380248535093465	0.208622956783186
"3"	1.84670838716226	0.509801132772368	0.396709412689247	-0.596724410230243	-1.52781998067825	1.56485090883932	-0.813285389111616	1.71351300318995	1.40141534702853	0.44528809678528
"4"	0.840006637356949	-0.260845283637145	0.504951159548577	1.42785558860255	0.756834791758219	0.479919723545873	-0.75133389340086	0.3205222439947	0.329251498302303	1.37065493528059
"5"	1.18923087407133	0.657689864053767	0.163200783336664	0.0274984157915299	0.0902759350768688	1.26953847601675	-0.602344537900459	0.731116362955077	0.83749080266004	-0.70040887508374
"6"	-0.70303243452231	0.224524418152277	-1.08743983769958	-0.56652992629529	0.059230389705014	1.40393205494326	1.02139670970405	2.20975539500487	0.3223659870869	0.236814361377941
"7"	-0.82507147467831	0.695859646570667	0.492016431473083	-1.21644552541509	1.53791083303334	0.480495631383858	-1.19811555746749	0.870448606618667	0.0133605068576209	1.13364110088285
"8"	0.495459255180973	1.28372367694615	0.355627126798282	-0.414734311074991	0.478778474412238	1.36886458456643	0.969113638517676	2.71270713726038	1.07552780349283	1.69265832977191
"9"	2.4939642449465	-0.964292420971256	-1.03257018900088	-0.567082836720325	-0.721057013707386	0.943401412428581	0.772859447373515	1.51185786831984	-1.03433807095553	-0.290282696487346
"10"	0.598089650745489	0.889231156515937	-0.741231973841385	-0.839661295789804	1.31356968843002	-0.261293706375563	1.01214993299498	1.35024861172291	0.165302131586841	1.3929173914634
"11"	0.763411760472718	1.13074158348891	-0.884344099463492	-0.397075130917464	0.980487660491281	0.91853437659959	1.051222660669	1.3566940122478	0.536582106130689	0.675792464790024
"12"	1.12054969099518	-0.882417354684742	-0.421444013590603	-0.543517332328353	0.373394616734138	1.29215450662573	0.109782121190339	1.91708647071377	-0.266610757457478	-0.0232133987497521
"13"	1.55683818688545	-1.68080604840868	-0.122935550594161	-0.415854981693429	0.0999446960672556	0.22486687188054	1.65051930035625	1.14056223527877	0.348474740862991	1.59067876952486
"14"	1.39917036782209	0.476495013924574	-0.540783735606646	-0.510719448964323	1.41835126358927	0.80909973439399	0.852119071799722	0.702821572252939	0.669619562586116	1.55757383379129
"15"	0.0825504154232071	0.89167738297061	1.80918616491191	0.530478643067555	0.0580851149294614	2.4300638574233	-0.358154416339545	1.15035864024961	1.26467864750244	0.279173138396425
"16"	0.356414092648202	0.222526715286659	0.400686368534155	-0.681188512584225	-0.169087200839912	1.92693183402313	0.533370249375561	0.00718570835864107	-0.791584815211006	1.88328714755535
"17"	0.12316594649409	-0.315120538731881	1.47380767042733	-0.106320070424479	-0.0905643066642579	1.55184460681886	-0.485537848308978	1.04743562066266	0.983196208723742	1.70167999426961
"18"	1.01840284851252	0.0586666261581464	0.656954497533847	0.0318484828606932	-0.937692513749139	2.76740839732716	2.68171249332301	2.22725722111344	2.47919255354215	2.73770847113806
"19"	1.40366001999257	-0.0114324653404383	-0.127162913930239	-0.0334359095392663	-0.122940469907441	0.723809211471194	-0.713340715030391	0.870681467897318	0.631167351104196	0.672358355077518
"20"	0.986283912270245	0.206885051931563	-1.55665073170563	-0.956779152754414	-0.833988379605524	0.222403554056332	0.17716721992532	0.480525638057656	-0.598312202567595	1.06778731106817
"21"	0.967100623157722	-1.99716056780565	1.42003122817038	0.210975294569902	-1.51201914625075	-0.451731116800545	1.1065353644076	0.570963608572006	0.0879125656393941	0.219259425337734
"22"	0.612595221803604	-0.555056445496055	1.27802840802367	0.715320721544949	-0.469153045241503	-0.251004369169296	1.03458457178301	0.782935735476338	-0.272012240865268	-0.288253389180036
"23"	0.521409476545945	-1.49482566850222	1.67794915566105	0.622916537754051	-1.18827317364216	0.847658816204327	1.06691197870035	1.21786402819601	0.132079916416962	-0.124110187184841
"24"	1.11787081490419	0.355960779107025	0.112606602239025	-1.44216711927401	-1.04243049519718	-0.0468544022860177	-0.462113773841753	0.161975554733761	-1.08918713006281	0.607574812564051
"25"	0.44353713481195	0.671408339113897	0.487829927761926	-1.2479769311136	-0.804884254610544	0.146035785436947	-0.0253315469217676	0.60679547620132	-0.58180820605242	-0.65027479549163
"26"	1.2568734250255	0.72469813632981	0.748314496673283	-1.36978226777377	-1.50478116532983	-0.805198831337513	-0.0715580066504851	0.340568799377103	-0.366808565435761	1.30747832113813
"27"	0.147419078966682	-0.600592965246166	-0.400881814912377	-0.0560685471056033	-2.04769270207091	0.970732761308749	0.242237685755202	1.48631567243693	-0.160795453734645	0.369220217585244
