"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"
"1"	-0.0845710139044012	1.28475415447981	-0.372728525413949	0.137090429252986	-1.08425430087401	0.588501871320583	-0.0311487632418868	0.0495876121048605	1.02854379225089	-1.5720353546317
"2"	1.10238813217903	0.437446963599566	0.681297164583586	0.702028976004992	-1.32154031085743	0.787917239805631	-1.68275682797116	-0.448253639136408	0.487544550168583	0.71662245923161
"3"	1.57367531212082	1.66085312211648	-1.53972715896529	0.280163646603908	-0.50909438877888	1.55299461733071	-0.19809840732717	-0.476302926565993	1.41582406653211	-0.19592210232969
"4"	0.539476574400288	0.979540947008873	-1.48498946149217	-0.476653227032586	-0.52630229989015	-0.196373023713443	0.412006918942215	-1.1672914565376	-0.9236767176062	-0.0829828771713847
"5"	1.59109657598634	0.758925247353331	0.0735567719666863	0.273719862689385	-1.56500859901088	-0.481154856506639	0.451211907883642	0.419149146367558	0.681783753438097	-0.412376495115969
"6"	-0.956652779549495	1.09624640570201	0.161474219339839	0.508628660715088	-1.12733429199166	-0.939723225025486	-0.0553664408403052	0.00907939602013397	-0.369511527028025	-0.74423254256036
"7"	0.886442718883877	1.9526003342397	-0.751781328703438	-1.17706565813092	-0.264687506540979	-0.142789308186416	-0.513576926851578	-0.31761566896703	-0.526740562903652	-0.68419784582602
"8"	1.97644933522469	1.28424867255605	-0.959159609363901	-0.227474813547674	-0.857259359553955	0.745399832302812	0.412367781243153	-0.0174994396081227	0.0552306198516341	-0.0436198410887483
"9"	0.427181775337927	1.34320120177709	-0.151230373878631	-1.70869755718158	0.22112662363076	1.91638365322158	2.45022083831055	0.758294991347725	2.20958336065874	1.26267355047726
"10"	1.47217055905569	0.535233865390349	0.501881792986278	-0.0132424538791001	-0.962048945637927	0.959005841518595	-0.836123423383416	-1.63487419134624	0.899169864492465	-0.679294324865177
"11"	0.986563664394264	1.2786713500636	-2.03007124233059	-1.01591691891388	-0.324814004223467	1.47470866289204	3.07487661335806	0.802291497253594	2.73017376071364	0.331395372387634
"12"	-1.11875913594074	0.347843443236246	-0.932906528894875	0.141182708078967	-0.0488126678861874	-1.57241465010328	0.534224076908186	-1.06366815303838	-0.72187703092034	-1.31179269172545
"13"	0.549501286700037	0.63861451482746	1.48559998756873	-0.958249401376081	-1.23087659835188	1.89922507246705	0.96501867698721	0.856971911546891	1.82793359488407	1.04932122724076
"14"	-0.604955291040254	0.0575213570173658	-0.944335114137395	-0.0153690596960269	1.10933362952054	-1.21587652052683	0.445586505405666	0.258343742944123	0.582463914930392	-0.342661183878514
"15"	-0.0185359462465241	1.41811006532121	-1.4200534375936	0.325114298707393	-0.422914875028011	0.239377272518728	-0.14152158044752	-0.900668997447116	-0.436559433746648	-0.770968173023573
"16"	1.52075424163148	1.54643789219766	-0.470791807297768	-0.732782964466083	-0.748359174059375	0.350703291892051	0.642719726524541	-0.0908200459923851	-0.898407183956339	-0.451133929727139
"17"	0.892060351575366	1.15723943473001	-0.704296467285849	0.316840456541886	-0.195024413557403	-1.55646671185661	-0.680063268864958	-1.55066614955914	-0.476717259283301	-0.3990406750701
"18"	-0.167550726716116	1.28896540835501	-0.467875956517186	-0.556380435177991	0.311807126258584	-1.36751500606974	0.825864027475599	0.639584235732652	-0.676576968734067	-1.04510704641648
"19"	0.316607957194769	2.3425084377272	-0.952778901973385	0.407608064901641	0.432850353802556	0.183489179556948	0.283258033735565	0.371509532537522	-0.317872735490494	-1.17023861870516
"20"	-0.272191738050683	1.03367987257445	-1.87763590413396	-0.474705173668716	0.318187224278979	-1.80721538601143	0.593189757688949	-1.24599677688054	0.19238338592552	-1.17384266778538
"21"	-0.373069656448692	-0.600210441391888	0.375926169406211	-1.3921309138025	-0.01162523907392	-1.29974382789691	-1.58431810540275	1.3070712878852	0.262928896682527	0.698904103209657
"22"	0.651185714231856	0.175954654260772	-0.15665181676827	-0.0742306906393136	-0.980626827153515	0.543205860577456	-2.11533188296126	-0.252647256633651	0.301408347891347	-0.0147559528260944
"23"	0.908971067984697	-0.713318749319038	-0.583160220601445	-0.0361528738415099	-0.602782717619033	0.985109043779546	-0.816579534679172	0.254873088402317	1.15877895892232	1.93297129263907
"24"	-0.428764746513385	-0.0825323958517722	-0.519752840640193	-0.568300128338355	-0.786271939609417	2.48396821285719	0.935229978919125	1.72893025709186	2.33211024469312	3.35057435184174
"25"	0.293924091482995	0.184072772094679	1.39029099125371	0.222625055686668	-0.824154823904933	-0.568968131246783	-0.745355773283178	-1.27893178975686	-1.00600236850676	0.400561976745101
"26"	0.255812926041139	-0.123763229735369	0.490948818694745	0.407886527042679	-0.603895808623868	1.70895269820091	0.995828151283442	2.13165350248134	1.73650910827562	2.9085014574231
