"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"
"g1"	8.30887662074841	-13.8600369851033	-16.1832222909099	-3.53700608548479	9.82163198271249	1.52627251953999	-1.695128535747	-5.56347847115173	-17.9544032380094	-1.17731656999221	-4.00172019530523	17.2528416510494	9.5068706124079	-6.59333011987674	22.4914351627564	-21.1264248470383	17.1720190865704	-5.60753042479512	-13.8175906857352	2.63779264203126	5.69434916699072	0.910347211236152	3.53532510328145	-6.03097883957127	-6.73372860574698	-3.3940771794198	10.6094820634114	-7.38655420263387	-6.19385190200456	-4.48925127761864	-5.55140060439409	-8.58490206380934	4.06117060523169	-10.3475564986912	-5.13705920323685	-5.86384795815814	-3.85325109916167	11.5852236681108	-4.48620587347894	-9.99323870363801	-7.73187081618084	-14.0039387529235	4.07011592058136	-0.627429760389632	-7.93496582286438	-1.95988970843369	-14.865872494234	14.7292486287069	11.1449183731918	-22.6564028699624	-0.110922625088081	-14.0240844697551	7.82951237080487	-6.56829758223471	-4.55283028353074	21.7260991932348	-6.69413297485935	10.5730575956756	7.84377148088881	-7.77174897710759	3.6743280525926	-3.02369005347705	-2.95983626607981	8.00886109728861	-6.91092616341761	1.34417565408004	-6.37623141775566	-5.36272268417535	-2.12870361939546	4.06356744150999	6.39763851820337	-9.12867704558763	-0.187207519614621	2.59089352791124	1.76775137168271	16.7683661750708	-0.711665815527835	-8.15448861877663	0.337103236543892	-15.0214697750336	5.97905052507718	7.79886018269605	-9.10313660613017	3.94108079230437	-4.49443262654955	7.50196193618006	-18.341835026814	16.4122869027831	11.7128380736214	-18.4741612837019	-5.5901416489822	-20.0683090517989	6.15748425984679	9.16954653769055	-3.43546022432087	4.87311449558262	-4.8179351897314	3.34683978925835	4.97048522309538	-8.09195420306087	-10.6948535403417	3.52199131437418	-6.6262533475451	14.4513413333947	-1.42440978979864	-6.98301590457391	11.3493208908936	1.93193780105963
"g2"	-2.37965433624284	10.7240291994048	-0.816051722168199	-2.82959580607131	-21.355363195395	-4.76421970780753	6.61310235130325	-7.8323780895019	7.45801163436814	-1.17740993921117	-3.60088258209601	10.6684982319549	-1.04658807613135	9.79435464826748	-7.92024191754632	-0.193388946304906	-0.386448682499717	-6.2256416261723	0.598625176577042	-7.67279032132088	4.73934029829762	20.4199240667546	3.35349224705846	-8.46561834575301	4.27378643868638	-9.48433026578945	-6.56109024580245	-14.7219972130022	1.687847156795	1.05374061288159	14.100887977394	-6.62778005160426	0.233496075029887	-1.58743893519506	27.1089347390209	2.71812172498199	12.0022554360532	-0.4012458073658	4.35978373703155	8.58384799898504	2.01124283634283	1.57893212347455	-2.682269819716	7.8680628229538	3.22929466397591	-11.2066033339253	3.98973825488492	-5.5060474918093	-16.1897385801054	4.99229795314041	8.749197946218	-0.688486312609611	5.04643189671226	-22.9768579069469	17.3900268155813	-2.52624135507342	15.0430161183345	11.8308318737661	26.3785485921972	13.2695025047379	9.16736191995494	2.31960999831149	-7.24171796655435	-8.2682905400206	-5.54612752134916	3.21073473868497	-6.14425770216908	8.16516888064179	11.9047113642726	-9.05054855815898	5.05508865653769	7.26223237932463	-7.63109764209029	-3.51592101455305	0.802631993357293	-20.8133126161758	-7.01887674007927	7.34008224286741	-1.20867995937425	1.54072693266343	2.34818765666754	0.318680000641628	10.7669028457697	-8.13568940929833	-1.78221458076164	-13.5440018287049	1.35399484140173	0.460432125757639	2.15973190884541	0.140691711507515	-1.08374659653456	-4.66548075942532	-18.8329510582161	-11.9310145137443	-7.86710828369564	-1.07184974335089	-4.38229597942744	-1.45889158051537	-18.1023904503205	2.75504343993412	-1.85746613923576	-16.4200678544188	-16.5508416711064	1.79085958728648	9.53341324960969	0.519966908653552	-7.37301500206304	-1.14179479245774
"g3"	-5.8268826633716	-8.91500088542636	-1.41569316138477	-13.0229557362921	3.14910116794011	-6.71917424716224	1.12856048740337	-12.7752717312193	-9.87295469462682	12.8387050804264	0.434683057766026	-13.4944749255977	-5.01931259430886	2.27466065854036	-1.61189631761148	-8.98268711596	1.48002735925069	-4.85818787940307	8.08561434111624	17.8928980720039	-4.6361180106303	3.74707964778864	-24.3659320091383	11.7246702929621	10.5705695675597	14.1374637883093	-10.1194007465968	14.4246351388205	-2.6762784727735	-3.03818066164326	-10.4580929231443	2.44481378774252	-8.64036184301014	-1.12756365635051	4.51929256331951	5.83237008709255	-0.781971126985739	4.54373851203942	-3.06853764119281	1.15176740463034	-5.82790264598584	-3.67968986406983	-3.80633587870771	-2.14737062813336	-4.36986554392113	-7.95614294771868	3.08852629169802	11.1809594591498	11.5725683171387	3.89517587233443	-5.67379096980926	5.30138172497749	1.04747169506367	-1.23597751769937	2.95876759238625	4.28306028691862	0.79024408067595	-17.3340314983054	-7.8099450095509	9.66761130956627	2.10428890892645	6.03404822712161	-13.5538421443942	0.159728812461221	4.1591273926682	-5.18362223472938	2.99488053816587	13.6127425038829	-11.4564010604822	5.31522363020212	4.30094302078538	-2.89907790554691	-9.87004468243257	-13.2081396041401	2.76263814279704	21.9393916885381	-2.21318109819201	-12.6531318980943	4.85946986320385	6.33918417951654	-2.99972535689123	6.39015720005123	13.6480295531856	-0.82980029209246	-0.412167441520539	0.47643439602788	0.256383707813425	5.45155970435338	-5.579816570007	4.06857901185199	24.3521461073452	-11.8589875772935	-4.5102458308436	-11.956743700764	0.11022251013814	15.2145133864411	0.209002231452876	4.97928634640166	-5.37603940046267	-3.39623232944875	8.74651824494783	21.6039473130967	13.6410058783167	-3.58359607454969	16.5990309889014	-4.70898883292317	4.60739224163571	-4.93489136419741
"g4"	-0.402136166524929	-2.43106408318108	-8.87361093699148	9.11932686799355	-4.46149563783746	-11.7534306198555	4.68449108163002	-2.66916301991833	-10.6249211092885	-3.0476375136672	9.09602545419418	9.83937588639788	-3.61515454278153	-0.242904191501139	-22.316439476963	7.32070842468539	-0.350973783642861	2.46830741283315	1.51197164845903	0.767312245582372	4.88258525360313	3.54073242564508	30.5939458905046	-14.7975253475339	-6.98629993120898	9.1677182541173	5.91616385052083	-10.2035842200536	-0.222220287486741	-1.12095936296191	19.3143172255798	-4.98462251000416	13.953288427005	8.19705351693663	2.8253619836881	5.03372851609396	-0.927852418316925	-0.388152413146633	8.92406904579709	6.37868799084769	-2.82248629692968	-5.26324360437988	1.10679128671315	11.5610809153524	-12.0387279366951	-12.8013686416266	-3.60920650008534	6.13507914898243	-6.87871074770894	-3.33871090178974	-11.237289081282	6.10789928326641	1.63962362943454	3.63424705478248	-4.29027150422468	-13.1358180420176	0.909599179867405	6.73002650330224	-11.1070534648514	-31.6711164067905	-3.62469890145021	-21.2267756299808	5.14402343725459	15.9931147746707	-25.7098139367883	13.7479532135233	20.4104869351102	13.1838135543702	-11.456350515092	3.50979167506662	3.81695132017943	-3.35185826742487	-3.2712471738022	19.2225768281325	16.5968710010318	13.654257038559	7.23763411577609	-8.59978152692774	-6.80208009496505	-1.62954782654028	14.8453633052096	2.96771182081446	5.81181468595732	9.80695006372503	8.43391849099995	-0.837320201526522	-13.7116045555423	-12.0090706390587	-11.5631260170865	0.965991072916656	-15.5063081736665	-8.21508440994104	-8.59600645268462	-10.4295397454984	-19.7399989454655	-23.746223260964	-8.94413502097969	-26.6735287323951	-4.86834195178953	4.28230716905356	-26.1372007369643	2.24601766665234	-3.28419097659027	10.5525379210686	10.5046821043622	-0.944387419886835	-8.08826566975482	4.95258157176708
"g5"	-0.509821428043479	-4.42197096758199	-13.6796135964715	-10.2726014502469	-11.1781069252062	-7.54314569022279	-5.52813035515107	6.02998568690267	0.423532966889199	11.8883329232112	-16.913230820487	5.21674095128806	4.67918918039992	-15.9471106313729	0.6393642975403	-0.298958461888761	21.878121752702	-13.4346660452584	-0.201817331316684	-17.7403182203086	10.9870981898934	15.7327386140989	8.68748009050928	9.70747554337627	2.94997287067758	-5.44697463239603	12.8577183406319	22.9029870125689	10.7967226368788	5.71334376000636	-7.22334146222655	1.25898597354429	0.031911646065387	9.50942611536193	-13.5577036938015	-6.47789765255549	-2.10288311670593	3.87908659054369	4.71441404987132	7.86137884440345	1.26526743404417	3.35209775676414	-11.1286415461958	-7.81361003542951	-3.69868174161438	-10.5908885336727	1.15485488837914	7.41547014861695	0.831247469598624	-3.71311427295074	-5.23256832865472	-2.04023025563357	9.35140723644254	-13.1414077961116	5.08819956269278	-3.07991540167457	5.189896824665	6.12837356488078	-17.075335219692	7.75421686972491	-10.1097251175055	-10.2885488689299	12.7527786406181	-20.0582277243832	3.8002102118508	4.12523228173425	6.61303820023379	13.8573262628892	-14.712457942096	3.49160045296604	1.7156839880435	10.8140977878157	-2.3072272596617	-3.86809394908478	-0.964441204761756	5.31617864661036	9.30295144956298	2.39553747369535	3.43247821228274	10.7381335111007	14.6977418628716	-2.06090757924984	-13.1881257314351	-6.66715147710034	-4.89818890040388	-3.65061919255797	-1.73789795412186	6.99541714426019	-13.1876309370284	-7.67141918786692	2.53490236387976	19.2856142793417	1.25836217223051	5.62026284438119	-1.75034333900407	3.73350378165685	2.73427451557607	4.94801837354011	2.15121181100257	-4.90193230360977	10.2992228468746	-15.020182533715	-14.0729650176004	21.2163913826083	-24.074910538369	-7.18924747601472	-11.5107153510683	20.3828473583832
"g6"	0.990319610522358	12.577433185271	0.0691142734138964	7.05949010437578	-2.97962951042177	11.5527482029868	9.06810982164132	4.71526314520518	-5.62474107661846	2.27287363176773	23.8329092156544	0.675106826842512	-6.05129707714867	-10.1623706213293	1.41724796564257	1.32672373900476	-9.76478086375677	-14.7618307401519	-21.0468431773399	-6.8873139976624	3.27117194577471	-13.7969371768833	-2.02728822006569	14.9226614343064	0.675011446642195	0.459451499349366	2.25956776488874	-3.78785518495663	-13.3844653939425	13.3651426862913	5.80771938072693	-12.7936806565735	-1.99787722164541	10.2358857700838	7.86351560786614	-2.48590161447506	-1.60962181910431	-8.70775353685648	-11.5088809464592	-0.0987135420071635	-2.84379575202454	7.48484135113865	-2.32460886521223	6.85721397741537	-9.15876151830392	19.1483835071352	-8.91827739234857	8.4446927840492	-3.19009727457935	5.07707493487835	19.3028326005927	-2.60288745016931	-8.88673744744963	6.20191154427309	21.9981290639498	-0.792359858697903	-12.8644584988167	-3.18477195028364	1.77187322934448	6.16346224541037	8.89117305267201	12.2851842642922	-11.2118664800453	-0.955418504843722	9.62856507931261	1.97199515746416	3.72990737106236	3.35131311076661	10.9034047735324	-16.8135293770004	8.90403124827276	8.20241419584668	0.80817167657763	11.4954133662868	5.70665124483439	-10.2426602185687	-6.05196256207274	-1.41098236417274	9.01998001230707	12.2861918586404	-5.19490681265943	-11.9781623838434	-3.4020023105859	0.147043973631523	-6.37518552983025	7.59021556352919	13.5778107026973	7.35676279968865	8.64385833674533	-3.0277572643282	-2.11680289846616	-0.0364118239182055	5.43861623894115	-4.66200608514994	-14.1190989982373	2.16594670835134	-0.0716889422546283	2.06342859974935	17.3857967231645	-3.26535156490501	-18.5885528920528	8.04998709561666	-22.6212915626391	-12.1886398694607	15.7771766997302	-4.81000847272228	-10.2756462668244	3.78009409658092
"g7"	-5.95618984454941	10.5008079929328	2.81817926675384	-3.42151244326431	-0.857591809515869	-9.3015562075372	1.96810338066396	-5.65879719025002	12.6241632355417	-0.686323041914811	-0.97465317577868	-14.4316270052405	2.95421063120246	-14.8295425190941	8.86245145529347	-10.6098490744418	-0.249262231660659	1.34174235329373	18.8400652227282	9.21986530649309	-6.91390367073934	-10.7654935889914	1.80789986062142	-5.38748969695496	-1.68888204720318	19.713803056976	-10.4218887053343	3.81476469924205	-20.6018942017995	-27.0865394556618	-4.66210624408451	3.56986112826876	2.1681909470721	-3.34543211671284	1.23390281646835	-6.12942997985846	-8.4852716939098	-3.43356586714428	5.17136661216611	11.7985189437278	-3.62237005606961	-6.28393152572141	-4.27814175185832	-6.35896933672202	-9.67684442999523	-0.429141387915623	9.10746015293258	3.72379577026613	-2.2848683158686	3.62303627064476	-20.1394261393724	-13.4045280965963	7.51760945715604	-4.65516822919235	7.21346153566675	-11.9804887554404	11.2080188184441	23.8849160723049	-15.106011312853	3.42919358767739	2.7547883565812	-17.8585086016989	-0.475162396541524	-0.883812183528744	16.0900175172923	-10.2315708593025	7.72263745907404	8.39951411962844	12.1888466206972	-10.8119508085758	6.46496467741096	3.69027914694915	-7.79009369222145	-0.781612942802767	6.29781410085511	-3.7424527719772	0.464552797981298	2.02715035400719	-22.245526889605	10.9527606974984	17.3869201766035	-0.670441085846162	17.986925006156	16.6932819977336	5.10082147698899	-2.95000464910686	12.9750922429351	8.28091713456904	3.9251203610997	-1.29344531329309	-12.1994565733066	8.42174387429301	7.55119389078193	-3.95873701897795	14.0906610994244	3.38189742105294	0.596684283249612	1.77527244845011	-4.37336983575643	3.53824662363171	-5.00784869355851	10.8298463055273	-4.873182939394	-1.94457818594339	-11.3052809431569	-13.5339465737392	-2.51878630113304	9.43293951093253
"g8"	7.98376528128896	-12.0737880361062	-0.746103418136163	-6.90857418186367	-10.0147707570515	-2.04108148571465	-12.5321399238404	10.6976195699199	0.215474392234748	1.85149918153137	13.22116806355	-4.62528091039249	-8.57677576010265	-9.27596470112591	-8.69875896653973	-2.01134905437007	-8.88546104833651	-11.0106156430797	-0.74289326837748	15.7787407389343	7.1333979285188	-2.38701858562821	7.00412041768383	-6.86028736906496	12.571873389575	-13.987907685865	-10.292414510721	3.41571029761842	-3.09933274160309	-5.88854703861179	-13.5441868518715	-5.81148647620863	0.238187289387971	8.49709166496034	9.53789656535263	-11.9084464618203	0.663421314486002	-3.51428337389755	8.09794514828078	-14.616168558777	-18.5984441178759	-9.20994064847188	12.0631057387537	1.17324733709591	9.84890216745857	-5.99979978433054	-0.165626841589979	-6.33206697307014	-9.16257417677063	-8.4175534897679	3.4917084629805	1.04198398780516	-12.8727793119232	-3.73540941328547	7.85614916348656	-7.58051673666857	11.6599529940681	18.1325149610075	2.84312068083981	-7.21525607404694	-2.79006633448465	-7.08240052085594	1.68702359070977	1.41877839969056	10.7829850696535	-6.57923729913036	-12.268238066502	6.74010359258152	-0.697776625278922	-2.13929453304681	1.74758467889796	5.88098509543818	-13.3161394835892	-0.405105846315271	-8.31896299839045	-9.7648665505206	-2.45598153785614	-3.77503045799791	-18.6308753923529	-8.10978366646992	5.44549689789787	13.3907680160434	18.6731044910735	13.0426069791651	2.27514453585411	3.98421322378979	12.5642313370689	-13.3140965892588	19.6536049374497	-11.4383307661956	-0.803972805837242	-5.34652045354982	-4.9622058499394	16.8224099516097	9.4684986607871	-5.58665828299851	-1.12735638598874	9.11074324920805	7.84418322367463	-13.0491411842845	0.533572714048703	14.7906033995236	-10.4054713628665	8.70370311731642	3.56455023928813	-6.13560125910373	3.41222621750074	0.727762655331883
"g9"	-10.5415746326653	-7.19282238408829	4.43190819769506	12.0050579742097	0.113242279984534	7.97437274908406	9.2625734270273	8.21763032666851	7.22454642526071	7.64208470785778	-1.35385341104448	-16.3989827565063	-2.83237798255472	-13.7426134691963	-4.93980185727637	16.0906834543965	3.88729889664343	-1.79431978268182	10.4963114061186	11.2455036421605	-9.6030178144371	8.22869212610305	10.2889956610964	-8.031996165504	1.37531052281709	-6.61122714825677	-9.19829140304579	4.71236326897161	11.0815538014583	3.32821486786014	-0.477622287606963	-3.1438927915552	-19.893876350005	5.7243956774982	-4.78822570578449	1.8854193480173	-7.55898426144728	2.08036743750011	4.27079068349735	6.99137173272552	-12.0481326878417	6.4482814988575	9.19765893042616	8.87677437682991	-1.37795227393126	-0.115138634414606	11.2730120551456	-10.9947287954837	-13.0883785149928	1.0908732668106	-2.5789192217962	18.5695120632439	6.25082006005479	4.20374486958353	8.8362045940879	-6.07962136900732	-12.1384686259617	12.5531003244124	7.67800814296818	3.67257457372579	18.858999932298	11.3934039822065	-1.78169776411791	-3.33828036355424	-6.1403829101012	9.61990085104411	-8.82677116249164	-8.9620727375828	4.32874015007472	-2.97203951868439	3.74090220245768	3.76076499044657	-7.71241936489446	0.814999091785495	26.2251583019866	-8.90349344504241	9.47935568900409	-8.00960870207022	-0.510491236043681	-3.81148376226909	14.9227335280205	1.91922407156391	-11.6900368508415	9.98503231476273	5.08254419576052	-10.6654928660313	2.90265858987134	-27.2736815919487	-1.57538670099168	-10.7861222813046	-12.3886340817363	-5.83338689394964	12.9436451311611	-8.11925504628773	2.8870012557323	-6.88499495259753	-7.65840405446022	-11.930955086133	12.3649070587994	2.55080450326785	-9.72490235877079	-6.56191272604549	-17.5248099612947	-13.4427881849653	-12.9112253967885	-15.4820746336934	5.75788558089688	-6.59103658564749
"g10"	8.76090501869353	-17.2451914764688	-11.4809834102019	0.413252398516533	-2.51658836366264	9.67696960525713	1.85540460574141	3.18420489209613	-4.12195304797473	-8.14966095681065	-3.75999431570698	6.54720849815895	-3.83964376934383	-0.412348866242725	-2.74080252643913	17.9698595996451	11.1986678076337	-25.4919114226211	11.5010803667763	-8.59482510282897	2.56659238365233	4.32715493562559	-5.30792372267993	-7.09784287775738	-5.93265573631506	-0.53473451810574	14.3100559785438	12.4851230673734	2.33575955296355	0.34137770977342	4.45691267101197	1.17119899410221	-0.267364704345198	-5.82592108901627	-0.574328018137645	-3.2022636269352	3.97345186914363	3.12963862151648	-2.58860186542846	9.24566209550484	-5.43876622300803	-3.20475498605666	-8.95936458417716	11.0812321252962	8.19347209902453	14.7760609237691	-1.47232838916657	10.7111420391462	-15.7806277824151	3.00155779617962	18.207739156969	-1.40299027003886	2.70591674069295	14.6302730678563	-7.79346671513595	-4.31517955382225	-14.255372494229	-5.12278013916101	-10.4412346782565	-10.531092862647	2.56325239149188	-9.75440083935915	4.67949536581337	-13.4828610093485	-10.6362590504089	-5.70120497219892	24.2150114372184	-7.30670587053555	-6.70656141528833	-2.42762123132107	0.991489054192622	10.7257179662896	-0.51280678210706	-8.66769706013935	-14.0033066237779	6.2126522200472	1.0761326177557	-10.0014564034629	19.4625295798867	5.93601426363111	-2.66427837455042	1.21487586952938	-9.65753895659866	-6.74783955609566	4.38143044556727	-9.61465170230069	0.595315930373135	-6.43287582573605	-9.18177015632761	0.56313767403034	7.41386502983188	-1.08971474936694	-7.47202089290224	-7.11598835324687	-14.4943150475134	2.18650071560188	11.6982134766871	17.8797482518963	0.171959039414407	-2.90301385245319	-7.73820785579562	12.6364109775743	-3.34968252180325	5.82642891487594	-10.2196574267961	18.6052641878868	3.82500450688241	5.04589752499495
