"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"
"g1"	0.627180405198133	-12.6982261501122	-3.20952982502472	10.2043321398615	1.56400243437207	-1.25142818046787	13.6656059036129	8.34619437183752	9.61844765555302	0.662000375767517	12.2593982400626	-9.04609577932395	5.1086800514342	-20.0807586158778	11.1456944160092	24.4615535855775	-6.40128255317709	28.260280936922	7.51757252892421	-8.52282243993121	9.45605713144371	-2.0734290049185	-17.9453015545461	-0.471291570561228	13.960388945051	6.60864046426752	0.262873544780698	5.23574508436661	3.50559830223847	4.22127421242743	-5.9785565146256	5.36910525346049	-0.0776324511707072	26.6957733688533	-5.19189885475975	-5.66101278978404	-7.89938637519735	-23.9099198086927	-1.82500099398428	-0.704333939571366	-3.88376586014098	6.45945902961181	4.92991529292442	-15.4564748218796	-1.15164629038145	6.20038557944769	7.74689913079629	-6.00383860884833	-15.9595627491617	-7.7962219900076	6.80744916888643	-2.82485635684215	21.262272470031	8.2527404235081	6.25694938772285	-9.24504062500026	-21.3149825070623	12.9667894941049	8.85972140080052	-1.53679892103925	-15.1568134802557	6.99042753389625	8.56989830617565	11.3764757646096	12.9023926302319	3.46946559624934	9.26516235693034	1.70965001948112	0.492665158799362	2.42944234354709	-2.48597901023929	-13.9422579344017	-10.6284301006177	-5.32980981090338	0.648598075056829	-0.00105752102474264	-12.8619734990157	18.1504890073675	4.37346545449578	-0.354143678167282	3.31127954558597	-24.2098759690807	15.3300482532685	3.90785879123823	-4.22695695467907	19.4013803020891	-2.76061909615143	1.3994434299615	0.153834586773036	-7.71563305327323
"g2"	-5.03525053173918	-2.65835066050147	7.6067325555183	1.11852098009327	12.3892386063688	12.1402333703601	4.62995853327882	16.3174186776299	-1.48034570245967	-14.5543447373101	-8.02893329867396	4.08146239799555	4.95692466654099	-2.73023149429646	2.93529592278336	-4.11216589342806	7.03196014330738	-2.978939103676	0.53080975398791	-7.10719526658875	-14.0715761094259	8.42635184757093	5.02218647363887	5.47618428072496	-16.9707440436881	8.55409406540626	6.25681165730237	1.00909613337035	9.97005883735457	12.8598308994999	6.52256149612437	4.39986360042221	19.0992260274956	18.258507097599	-6.05642412077412	-12.4999773772321	5.5767007314008	0.525272284513943	4.52693420100102	-1.018358794957	-1.12191577525195	-2.01366619115205	-6.79748890632619	3.64895007202312	1.00199155661673	-9.74046189368311	6.74935804124807	0.852825734573958	-2.20924536664534	3.03000725766134	-9.42390214479048	15.4199924190419	-7.9204101444212	14.3719851444913	2.28737981736445	8.70448375626898	-3.02705121951506	21.6590867841219	0.542444756240597	-2.90326366436554	18.5378809974446	-4.5948792995908	-19.2271569845363	-3.86452669517681	-12.6607677788758	0.186287242952005	0.057856161509452	15.6950844886126	-7.19216843520826	13.4045126520794	-7.99460868792181	7.90070674523921	10.0323293437736	-0.5390746588793	7.48017915443679	-1.28627276527094	-22.8487036626559	16.0667804108688	10.0350362207878	4.88259114270903	-2.56303462067077	-0.798866878637093	-0.822208389923122	10.3714235276573	-8.85112168123611	-4.3767832822304	-12.0421594619487	-5.76536210470914	10.1924654511227	8.78921891955211
"g3"	-9.70706861027732	-1.17771493097158	-13.2699276963396	20.8091131374981	16.4716286688796	21.1106150782485	-4.0093357273638	0.597637027553804	11.2396057540086	9.47731447187678	1.67955159375678	24.007863191508	-15.7758972637272	-9.39676131758372	-4.76816574494474	2.97172017460231	0.712265307638116	11.4315159541654	-3.75114253512142	-13.5274684675186	-9.42565271972344	-4.0083502982511	-18.3373597236301	-5.49442309499875	-0.220761602474892	-14.0634290340732	-0.757383142560227	-19.4836400329527	-3.40373891679378	4.42204101410144	-15.6600181288718	1.83412360014647	-10.61867025274	-3.73707017842447	-2.38740868611551	-4.96067579558584	2.03419566288442	19.4943364372036	15.4201447802404	-0.458613281291385	-7.70328771873558	2.1125651172443	-4.41936689694926	-14.1523288288131	-4.45904644128121	-11.7821847735259	-1.77049938692933	-2.37205597131102	-16.8756899353081	-6.84145590161361	3.38658192203675	1.29717931875414	1.52799162245009	-21.5796693454576	-18.9025130590123	9.22682227290689	-15.7028422297306	-3.59727599093042	-4.56435857717965	6.3450657402979	1.00463829043197	-4.39480722561903	-4.10938608937937	-8.00804403446906	-14.0203697407068	1.19807368546501	12.5320856387039	2.24986048902107	2.0785625167153	9.56597921419767	10.7951717645438	5.26759412142744	9.63078636965832	4.28894607799143	5.13347453941138	-10.6615302704941	-11.4769979110351	-8.04566667095768	1.05335414621738	-3.10890151656797	-2.66582021430849	12.8583268384603	-1.46067491814674	4.88995473770957	-4.60569638671579	-11.5535069671169	-2.05850738932412	6.76755699124476	-5.14496244232704	16.0330019494084
"g4"	-19.349516199853	-11.6365944334342	-4.88536088520284	3.12042598308977	7.77726886796546	-0.523244538217639	-11.6621104454011	-9.20530640783323	-7.05532944182028	26.4126509091353	-14.1414905335943	8.26284484947877	25.9337376552088	11.4384757307583	-14.9502586309567	8.25956852771034	5.23968353951863	11.9878257763486	-3.71655471759604	19.0411599612849	7.244087155402	-5.59402814141747	0.897546215087358	7.7184289061249	-3.62240716196835	-1.58423591767644	9.11907929402867	1.16776868624517	-15.955168877372	2.86141598482533	7.4171212899773	7.38373004431737	5.58050542203298	12.2257095883313	-6.82649958775523	18.8419449601084	7.56290433932273	-11.3922899882844	8.43662622775304	12.8093779870302	-19.2544680237744	-13.9916382436382	11.6973570153133	-5.81293143918676	5.31807272585804	-16.631859151358	20.0816606046815	7.72869791567747	10.4120662227608	7.98377131866618	-3.57200272951204	13.4816474790697	6.81523503447414	-1.09997411261669	6.00575949884228	-22.4020006517315	-11.2251139989083	17.5683853545319	-8.59078498816489	-1.36628678680554	5.04170715665702	-9.90845738336106	9.78844653039045	2.41857556685014	15.8929956272342	-2.65242557618706	9.23229179312115	0.677464218779429	5.52497029927478	3.41996910710633	-6.67793946094761	8.27800305318303	17.8507776632491	-3.49567849753945	-2.80745712721949	-0.309201973179796	-13.1607913182359	-4.11877685872613	7.6182837108867	-11.9594360368202	0.445044719985621	1.20114015725563	11.3539756355127	2.40399737404875	4.95260667344691	-8.18005507588159	-2.70783145365465	-6.48621562842398	13.4202763031894	7.11625949284564
"g5"	-3.7809331974629	-2.64174808147561	13.6108152437109	-6.06662406019369	17.8705112451133	-23.4665686205601	0.210600951945945	2.33904590485295	0.32496891405595	10.8559407433223	-10.8309076390111	-1.47481691587029	20.1696082300389	-15.9741017205221	0.828842787194479	-8.17416505575947	-2.15677917968258	-4.20471508998845	2.80209024242589	15.7815557318083	-13.4489600074151	-0.735603730756686	3.39472573305135	-18.7754060708446	-9.55958652743711	8.13469950904586	12.979145959306	24.598043700852	-10.9232472263347	11.9931295174701	-8.32346410681622	-12.4844247759301	1.83626099412701	0.0087825426234967	7.69061921763822	-0.156216257482048	-3.06251303497473	1.32765005292776	-2.05972278678022	3.43121019993493	-7.2787340218623	-1.28918986831976	3.917268352305	-16.9088024250582	2.92835518921926	4.14308088283419	6.27874916162403	4.13917524891532	-17.2437559353537	-13.7238550251234	-0.725526106859801	-3.56987856356938	1.95159030882811	3.24335207225094	10.4509037777771	8.58445076381385	4.16328439648171	8.22993191203563	-11.2067479110612	10.6910450731337	7.13717780046119	4.73078733916277	-6.56751574415545	-4.86133663488124	24.3709912168434	1.39398042880064	-6.01043205879106	4.797803222438	-22.2238006212948	-7.93809490196946	-11.7574161726817	-12.5957663832143	-7.42539085689331	-12.2179159529703	-1.74481214315808	26.3545543592846	-3.22229619290394	11.7539193138952	0.608650930050694	-10.4012181115584	-5.13811292836653	-5.14156981352351	-4.11636813387816	7.49446954003941	-19.9111390166102	-21.7147498367495	-11.8873878065198	-4.15218566657621	-14.3594945530071	1.22771674190664
"g6"	-18.9823263381316	-14.7301204937531	16.8418229203103	9.24525178404402	-9.60044477819453	-4.19561477548493	13.5839217457318	-4.38611863712876	2.4092429093718	-4.20117950691573	-24.8473236354314	1.37283669118017	-4.83627292334075	-0.397346501376549	-28.3253289284235	-7.81160301684595	0.529936913953447	-7.99013182656735	-1.14631118458713	-4.46538561948527	10.5191366913235	3.46464157971546	-7.66129833372116	-6.08546913513734	-17.3287389616742	-5.68695005607252	20.3519509046812	7.91426399156299	4.10184688878971	-9.57601069908766	6.85489036324833	-11.1487793791199	-7.98175746679679	16.3219006300082	-18.1371805736842	13.0157979896393	-5.91619729940188	3.78929990098583	2.9754824500275	4.21776088311595	8.45187362179811	-5.39084281418109	-0.853812107446677	4.2518657873595	2.06315460157574	10.5304253046432	-10.9651687496014	-5.17714580173367	8.77022579460652	-1.69977724230812	-13.4352968247745	-8.27722952776239	-16.784210874979	13.7211186310874	-9.93794315092739	5.36826604444301	-0.242139994867631	-0.852445779650909	0.326107154879033	16.1142250912933	-6.2408951447738	-13.8319175392407	-3.02806658374612	-17.0410819946522	-0.352541878669097	-1.48622634660284	-7.71462481468015	4.04235441526091	6.65079206998474	-0.304045116857544	6.48351802988917	-4.34925151185081	-16.0368412118904	0.222629220523162	11.7911709223268	-8.31424516510689	10.6032728241573	-10.8035084247157	7.21679968456897	9.33799920244014	12.68489515102	-0.558701636708472	9.10660328301332	9.81444395096225	-0.473820746170176	8.17643355980416	-0.520572715745332	12.721053436712	4.29022787780122	-2.19981499514179
"g7"	-0.223580186296996	-17.9413756893695	-14.0323458391133	-3.84134238319105	23.5304655977811	13.1739536334668	-0.834576808291073	10.3671719856672	13.6623873879256	11.3715603112406	-14.8633225351753	-3.68840617595686	13.3350493130149	22.3652412812532	11.097438888772	8.72781098167841	9.54341888596409	13.7559818707363	8.46949786196469	1.91960996360847	-15.502013696681	-25.4804369165091	-0.43197195982877	-4.62144969407359	1.4898420761275	11.9561713551979	-6.62218420208737	-0.996794741830779	-3.6628949578914	5.01621213026652	2.83599243238056	3.02963781098214	-8.52919946859237	11.1657739897421	17.4501787964438	13.3630155100075	5.14258816698404	-5.62485492529878	-14.0567198158546	-6.04088205564073	-11.2524469642084	12.9268912608865	7.11410444160523	6.93057097767543	-2.05528505765838	10.7383753576258	-7.27451370869947	5.15350007678978	-5.56229402329988	4.63812703396894	15.0387311032163	-3.4896204345525	-3.26506986537459	10.6939033945367	0.667330294406995	-8.40551733956304	-0.0503893441482763	2.92831170825186	0.157909628223756	0.551587888650559	-8.14355098149839	20.9965988428954	-6.57010662482485	1.46981949987375	-12.8261229628552	-5.34458459927798	1.1057509408762	-1.90324115593568	9.63283385262778	-20.468489341372	22.8957146657925	0.853776226813948	-9.07334236443678	-0.875421893629526	14.0613018252365	2.38746063967076	-8.79695827149003	-11.8811681727092	-4.18751469616168	12.4773439097141	-15.7009680904629	-16.2480697564457	-6.78777576053133	1.76879930208546	30.3063738638304	-5.07658106145586	7.1430594578041	-8.95500881313791	-5.01135127618359	7.65000727250624
"g8"	7.1654763182957	-14.4814437475009	19.4255836300891	-0.130584500716996	-20.8140155300681	5.35539085629124	-13.5388601308422	-0.680485543969665	-17.8049923462364	0.389502439369722	-4.90939872641964	2.96857615911763	6.03680074518303	-6.31779667771226	-5.28327568026828	13.167628285439	4.56819789057957	-3.38435676850573	-4.86812504810846	-14.4272335176495	2.62224989783399	0.679919049809482	19.2741320525188	8.03260254110614	-10.5367379184383	4.61170646795933	15.1783036745645	23.0142213840372	-8.33890307318415	-5.30254899491789	-3.28969338232411	-3.63421705596951	11.5729989983391	-5.62744685142973	-0.124616021730238	-3.82923908193663	18.3484138193454	0.871511180643048	-5.69238273004553	-19.2532275139181	12.1592227865775	-4.97112645640458	-3.67365014850873	-7.25877615852367	6.18107973765259	-8.74883723139408	-7.32507092583514	6.49773082366379	12.2952508006669	16.4296095993627	10.442683469298	-6.65134813953026	17.934767047047	0.76823134696869	6.59942429824169	-8.76043724958442	13.289255882758	-4.84650069533511	7.8284218779682	-1.48592339849416	-11.6812965999636	13.6123634638328	11.958251652374	3.87925012899804	-15.0914431265549	11.9247743233269	-1.86100000020083	-25.5892549283946	6.54283380156978	4.53996961186513	-7.32058999033773	-7.20349715122443	6.11485836366348	6.79835845750004	-1.52278186521633	-2.87189342031031	1.56464920973459	7.23504991262436	2.11767416992312	-3.89679898349016	-2.25787955652733	-5.99712012259696	-14.780933302407	15.3758155060666	9.06041421572552	8.86387018638411	11.341337619334	-10.0408907631903	0.561945139106865	-1.9053916239608
"g9"	9.55800534327562	-5.46435650041293	-17.0209207315747	-18.5608700956986	-1.73285014475142	-13.4557022934393	0.433825731850484	5.89303270368911	-7.00221554169844	-19.4796548902958	-6.52499267388206	16.0680445988366	-12.796833929804	4.65375841137748	-6.47838346216909	-7.67954324600925	2.2672047296392	16.6519265282107	10.8601184155751	-0.476833858379303	-17.3310779357837	0.358140666117737	0.480428107656638	0.208100981135494	4.01800017381356	-0.230977729700165	10.6920297047227	2.40401528726461	2.88867074115664	2.2140407277479	5.16865423150994	4.28793840236915	-6.88436330735409	-1.81851315005221	-2.64302351877244	-9.37203338334199	5.82412085200268	8.39144464521392	-7.17368102502799	2.93277798130461	-11.3110252567612	-18.5510443835217	-20.2562441502772	17.8838701523864	4.13871776282375	7.00586581580053	-4.3459078176667	19.748147772488	-7.09314043077508	-18.0959058384878	23.2304847235451	-10.4426504462628	4.63053045299722	-17.0744494485349	22.8652911883794	-8.48834899656973	0.199233915495801	6.53469019942487	-3.21024892320935	12.9580345655315	13.8317177300687	9.38331077982975	-0.142889076431918	1.04139904627484	-6.82249096142767	-20.0086508935392	2.25563253362941	7.00344167716441	-4.69353652815947	-11.2522359040952	-0.619682745177437	3.43865523936789	-16.8960430920684	6.37919295721567	1.3345427569247	-0.903400307843253	6.86710911811873	1.44891484982392	8.74297864512206	-6.21509784420057	-16.888203610045	8.18578847512792	-19.3932362374335	-10.2121978843914	-1.4047653207521	11.5050981338762	-3.5489921999282	9.2504357346881	-2.3284831334205	20.301888955812
"g10"	-5.31561552480571	-9.81004778070734	-8.50712687650027	16.6114636491827	10.5092311505743	14.3633527644709	8.15622763609463	13.1684293170668	-3.98242742924361	-0.0559046287575048	-1.41557091984137	-2.42698210420089	13.9733402197789	2.91210062946787	21.9123884609356	-9.7407606866734	7.14329038442436	-0.130900815894712	4.15927170779424	0.256277490827909	-12.3517140093299	6.77264415747603	-3.12912675717687	2.98903481495812	-1.02536308735214	1.00174550991062	5.61256660755952	-22.5826900739897	4.30667569307914	0.628627561728745	1.30105599858219	4.47097316207935	-20.1648603322572	-5.16726988695668	-6.1549583443783	-1.84633091840955	-2.0157308361518	2.5737977990511	-6.04166070725088	-12.9064041375025	1.96936281239514	-16.7451748730008	3.60705260890137	0.0598190180173852	17.746357413923	6.21034842191632	5.82978573534186	-1.20347025742714	-9.30334369438378	11.3800477869292	-11.1115579108593	-2.69168300611684	17.3239081037709	-8.34344512103652	13.1718883334072	-7.43025778107555	11.553939285169	-7.34976472208878	-6.60561121056021	-0.816870703192898	-2.55040962706408	1.08086543221674	-9.49760144040861	1.76196569005396	8.61438264238181	0.222463248072118	12.1362628071192	6.66675452583454	7.00961647426743	3.7073606881908	-4.33729062379323	4.83771946788559	-8.4623082058488	-3.01038409956984	-2.19870407942865	-7.98822509424526	7.09995600447758	3.0134510903251	15.174759838738	8.83218896167475	-4.71058602569136	-5.1540716732528	-6.37848746696829	-21.4371450099711	-3.31571557371371	-3.08748763123006	5.51713707698552	-19.3776058984119	-3.17800808631665	19.1839204740403
