"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"
"g1"	-14.1777982456848	3.47497955272233	-1.62644450593702	3.94247902753979	-2.07265106798871	-8.99618613946874	8.00055949532439	-5.049391368624	1.85118611407582	5.66099485247139	1.61945396305448	3.03821854398181	-2.68734656453682	-8.10277982844964	-18.0645437652661	-3.61579998351416	16.8572899552835	-11.8521111846474	14.5399973582193	2.68114851567821	-6.20552966580582	-17.3411979409816	12.8397231617501	13.5708874179222	12.6233583944403	3.45247535052786	-1.15845090462335	-7.07562591237487	8.35792657744249	-3.23513212084938	-10.0623329329485	-6.6851183430597	16.9355323682982	-25.9549669629878	-15.9872692750205	4.56083327882353	4.12790795223372	-9.59058856670683	-6.61064297389794	-7.55929473764021	-4.03048041232624	8.39878521486361	3.95137054331831	26.9832752298618	11.6381036244614	-13.3182191468864	-13.4716179696575	7.68379197540187	-0.795615121086746	-22.6543345818568	23.7810660062953	13.9736914157526
"g2"	-1.31818846631474	-5.74665319542635	-3.7583639267545	8.37151959686161	6.29210063905415	13.9817575638671	-7.98710055894672	5.90114159084604	3.25773794027839	-7.7555053777021	0.371846609074768	-2.84482581684358	-6.12913218525998	16.5927917570577	8.00730911882508	-5.04289906644186	-13.9676434672693	-1.17102295395317	4.85016386496202	-0.701943023608764	15.794131884551	7.52514253939762	-7.71988647012441	11.9341856649763	20.5319677874177	3.55112980171593	-1.13197022250979	-3.34930932599874	-12.4981278774334	14.7532964735023	4.2075437908136	11.0375460684448	-0.939160159041173	-0.941317750204359	-10.7051192277415	-0.00283600245848325	12.578283289506	1.60956026137383	7.0351764805109	-10.4321726888628	-18.2535104233685	-10.2080748611235	4.55729595731866	11.6048483754977	-16.0925797845537	5.15626334673314	13.5198318297459	5.97441550888285	15.3976223828112	-25.915534706709	-16.8786696930401	3.07456856788049
"g3"	5.44876522762619	-11.2869745749972	8.78804470007837	-13.5960193288244	-9.76735320531886	-0.333890923999002	7.13702362533806	-13.6547733555497	18.2790508894851	8.01272389427988	-3.83560117271941	-11.7656782836279	-27.3246899032284	16.2011676459221	13.0546162923949	6.02613548463323	-13.7275458661814	2.09101841489272	9.07572554515645	-0.120421392032048	-9.74641458517307	-2.91303431087398	0.866985429122204	10.6063182168877	-3.40974592368548	-12.4126100145311	1.88901054970817	9.5956400824424	-5.98650109531205	-4.70226259316376	0.234671361127151	-5.97305955649735	-8.27509966256061	-4.68293616662147	10.0990038039192	-8.40724023826511	-14.2605843911186	-2.99669176500656	9.95221725767487	-6.23033217549023	-16.4090541298198	-8.32081331257841	-3.46712775368214	-8.40888739333029	-13.6860685885833	5.57251341750903	-1.76124194668865	7.18204369675816	-8.82245091844989	4.32036750758555	-9.02573465989702	9.31232849976415
"g4"	0.206052704923643	2.99405824765976	6.02282320428554	8.93370738641921	-9.2803478773956	-1.89102398406223	10.3619523117933	4.49732201754173	-9.39064161548705	-10.6443059698788	-7.94245672971802	-2.11831676281862	1.51590839219358	-0.258330083029108	-9.22836536613554	1.34917838579657	-10.5101939689948	-0.893889735288495	1.21653247310294	-9.00390652838891	-8.01792958875574	-6.15996301903803	-5.91845557735414	0.878207783779839	-4.04743785081191	4.91870191143362	-5.67501611911783	-4.90781589167592	-5.30569673129785	0.195607202321787	-3.07264329178713	6.18035481041303	-21.8727744970563	3.0982313860388	-3.40674076530161	-10.5720696856663	10.7985327955733	-3.54761341566468	12.6252809207442	1.05641692529281	-0.721647327570091	-10.1090023599319	0.324815292999876	4.15021105825624	8.60820520502852	-12.1979505243022	3.3806119977773	-4.14870293999224	-12.4313066366883	0.638292439194831	-16.903304914152	2.30978370976364
"g5"	1.32663974889128	-1.98920370329152	1.19661461701271	-3.97475509575771	-3.62885012691398	-11.1678916862286	6.23347372551875	4.66823553933559	-9.4102967665474	-8.88395893588976	-3.49405897894236	-8.20716956470813	-11.2567034278688	-0.463958134365339	-3.12145580356359	-6.78548506086134	-12.4930151605276	1.65392049962785	5.79535822561688	13.5108769498947	-0.776056389973511	21.6354831298518	7.10339745699061	-8.26587540263028	-5.03279807940193	10.2514785935163	-10.09789010399	-3.88149920878243	1.77496475724483	4.10683272400833	17.8211472896292	-3.10113821083689	2.26003067956626	-15.4173199155171	6.82228847846508	8.5443290327198	-3.70804916720666	-8.51693385619567	1.77706003852103	-24.3593337119866	-9.32322998252019	1.60015403224053	-9.09460871326351	-18.9471166444253	7.87181824450839	0.0133679643867551	-1.83378074923962	-12.1328496264645	-1.75837138495646	7.4944297646248	-2.39111690324396	3.05525090952649
"g6"	3.55210862763052	4.87417202491688	-3.59113575214487	6.19177007696847	-5.42056881852786	4.47546438754968	-11.0777625218102	-5.50276805116261	-4.40545001707826	-5.84651517636587	-26.3064866245602	3.65672535610025	16.8006737870481	-11.8769615410375	9.35358070552209	-1.59203543858068	-12.7031149429902	-13.738631044851	6.33828249104087	-15.2745959616677	-6.02189411250328	20.3877687440055	-19.4141960695715	5.97192223092804	-0.98529306158482	-2.60819997274474	-9.38280645656342	1.01145640454616	-3.92230792220809	15.4396185667722	1.90958223468295	-12.1241236246897	0.558382497251941	12.2717833583535	-9.2691076178707	12.046097597146	10.8004657361648	21.224531342323	10.8280678083925	2.0222235338095	3.11237875473188	-18.3242562392448	-2.21197732861594	-10.7393551662285	-0.218507865216211	11.420216027684	7.64511591604274	-5.08293141771647	-5.07499327733086	-6.22269672494179	27.8470849934327	18.9458623002002
"g7"	20.3935925745928	1.10720153601695	-0.329790448480568	-14.4265417882256	0.96670748986365	-12.0581714787234	-16.4682559649281	19.5761923071663	-1.53146789787004	22.8885420866163	3.47254496933218	1.86058922014107	-9.17847429851973	-9.5870398170252	-14.3008840303586	-3.66389563836372	-18.2211010905356	0.801328341590891	-10.1852706754974	-6.84006955522899	3.89961930569846	-6.16061228037757	-10.2356705227118	-1.47349362617248	13.1511386311485	2.29240666373783	7.03481674719367	14.8681126290386	3.44699802780274	-5.48987879864507	-16.1275982312867	-7.69080234081346	-14.6716114809762	-14.4531541894365	14.5052267075528	-6.3796646883996	-1.44039782768827	-18.1693051748649	-2.15428234489763	0.896178588185022	4.52604294956291	3.73481988483051	-0.163782952981722	2.16824826093423	1.99617238043169	-21.8240476391322	-2.62469612227974	-19.5054067104909	-14.3723085324282	-2.98504068264109	-5.51227677957867	-5.27488675035963
"g8"	-17.3223910308573	12.1225924862591	-10.9311086330815	14.1400309267701	3.67138871659235	9.78939374945127	9.24947382745091	0.696925138910991	-0.890767775093132	-7.66716577607457	0.199645927365701	-13.8860318437371	11.7649049261647	-6.66812490047667	-2.42439380820509	1.82264501808881	12.4794617532091	8.63867037086871	1.28007558882643	7.50628248478275	1.44949561134686	2.68848526029311	13.3316898563745	-3.13445251218505	-10.2038475905816	-10.6101735906431	-7.91603115639682	4.40369786229405	14.6965216548484	-14.0839110641711	6.445605624673	-10.0863524317942	-7.56474187667685	-18.2892593136627	-2.75835006088762	8.31676896826355	2.22874607828359	-6.89936371141421	5.173010623387	-11.1939784987179	-1.24397938403876	-9.809639950327	9.38444853225542	-4.95138147379272	-12.741136228979	2.72951693645534	-7.17510599782386	-0.92740457969903	1.60976977944434	-0.179462475837933	4.50848292555851	-7.46773341966668
"g9"	-1.57078071470206	-8.79626101611292	-2.18534801824543	8.37603499325836	7.50803746292934	13.0905432458611	-8.40214027500332	-13.9785322683018	2.67240887139179	-2.27087319407365	0.180245849090657	-6.49952439552619	0.757577493083833	5.59037797904505	4.47261201359586	4.72734672790257	15.1426068313066	-1.21655505449845	17.2755217333632	-11.1252750997429	21.5471373123412	10.4030671487881	0.533680574232759	-2.22066721346776	5.17086997415681	-16.0353242022887	10.3825275575659	-3.42316045262824	7.86736724174014	3.44480776762365	1.72317830602038	4.030245502472	-3.51078566671905	2.14602663876812	-17.0369864150241	12.7348222797664	-1.34387111216144	-6.9724578862587	13.2675976643844	-5.24015527189857	3.73020347281508	-4.01298511557524	5.10251941389539	16.4140174606126	13.618174532025	2.41533087576266	11.2696857284151	3.91271602061672	5.24345464984358	-7.45032024563427	8.98725867269621	21.464394772481
"g10"	-9.88255573528235	14.2323316411296	-7.3562523604581	1.46880636113437	7.09378426594369	2.56195533626543	1.36649789293398	-8.30549733738379	2.15091330963466	-11.8934295766982	9.3989373858949	-4.95122432271892	0.596660145194333	7.24903231392102	-9.54226211545793	0.0344342407347472	-1.92572147251229	7.06919313179941	5.98955948276228	4.20691304743589	-0.000892381124961914	0.720115835986955	15.7214450031239	-2.6966930132668	1.67548711067218	-2.48725611010997	5.97625531226174	-2.30986429901025	-1.25174344609722	10.9127094631879	-11.9306378785799	19.2483637773517	11.5911384769209	9.36133820769605	8.44822151389035	-1.88610667953665	7.57379124719254	-9.42447300919563	6.11947912419687	-14.4101111895974	-3.04282929050459	3.97098932888002	-10.6043818300938	-1.8019602228743	-1.02295177870291	6.87985248374573	-0.0908281828569919	12.9322957138542	-10.4988499583505	-21.8235840222456	-8.77198073007131	20.2973493515481
