"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"
"g1"	-4.22810424319193	-12.0667193692678	-7.92175294287289	-6.83412933828575	-11.3454530409016	-2.2655190028503	-9.10064424705369	0.297673901159109	-11.2003423916708	7.10939435040813	0.180461870838798	6.02242182674796	-4.53610462310452	3.83155737297172	8.44556571206191	-17.7677984207539	-14.8140739476908	3.18139278505061	-3.72566277581598	7.17669629707693	-5.24381985723054	-2.31001336292506	7.84291839666636	-7.12788255868983	3.86001783343299	5.91614044933682	-3.43276532468361	-9.05874346854803	3.58379126806408	-4.23794673765474	-6.25233935230582	-11.6707771845477	-7.80015481741871	-12.4502796145899	5.5428035825125	7.01560108422538	2.47079277962385	-11.7366181291619	-15.0861318259238	-5.71038209156167	15.2206340285603	-10.5520946677936	-1.01211231852346	13.4947436805312	6.82566508324917	-20.0089925755418	-13.5351963696203	-9.16204387758439	1.49978350379298	-8.43487570324572	-6.61559630449487	9.11386972201864	8.23931520810474	-9.52701397807907	19.8416342899376	-0.0106563086011372	-7.14500932112944	0.335557954005596	-4.30481953330893	3.28230835783324	9.26103814804348	4.70820243098342
"g2"	-23.2935049565454	-13.1596613952707	17.431579120062	10.5876080514417	-18.8698988505512	-5.54678552994249	9.28400664992534	15.6928615110328	1.08561997429092	8.29992078538432	2.19283845341567	-0.961909786603166	-17.0563799307727	2.51954690257116	-6.27472332992583	-2.07817643437702	-4.06885452224075	-5.44780581407316	-3.99865684158606	-3.55958226442777	14.076944215224	-1.87049848653528	-12.7797250613051	20.0495399193394	1.5224990529497	7.32291223503505	20.7709766970553	-0.427356738519178	13.8360754073764	-3.0109797202897	-12.3345664356036	-9.05623312564261	16.9850677307213	1.86300077969843	-7.69333126330879	-5.2860251620674	6.81360108882145	3.15791487648231	-11.8699155574584	-7.77327049536999	3.49990385241861	11.3882767543069	5.68894706874983	14.7937484077784	1.78139141452766	12.2070122656278	-13.7943978897143	11.0844744957404	-8.21353944271786	-2.99816657064457	-5.01695677063294	1.34396555523633	9.9327984886263	2.80171646893808	-1.51429419807894	11.8806447500297	1.41189180201403	7.86196684184904	1.31566269339322	-2.65963310723786	1.91373678344896	-24.0852602091273
"g3"	-8.87478997190351	19.0729708899602	-8.15166448769377	1.38405614430054	-11.0259668382144	-20.2687925427699	-10.2083525940613	-14.316077125363	-0.374659851321465	1.14080010840284	-15.8339731566443	4.50068276668722	3.21622854566716	-15.2217705484263	-1.69085135924903	-10.9112935748258	15.2475874954699	-12.6591018246031	-0.718316688705353	-14.3182176964318	0.83811211120398	10.8965792594047	13.0122094211585	9.85991058401381	-17.7898380367185	3.36092692806094	-2.18357958935168	13.8181813822028	9.55077794919432	-9.89367715553558	15.6152780025894	-16.2806931706016	19.7784960122528	16.319819207969	3.49341875251448	22.3055731145211	6.6087858609702	13.6760821386443	-2.59809525871441	6.83280825223513	-23.5457721412133	-14.2886501199219	2.65905396927553	11.3634733091515	8.02889727540466	1.6108120072555	5.19197131290608	4.00510096352459	17.6338585666451	12.8793573287382	-1.8755384685261	-1.38111103726366	-20.9875935870378	0.781385489272204	5.00670832453335	-1.17814514006084	-3.59831429746218	11.662378653381	5.83904093271379	-4.12174343487245	-25.1468745958855	-4.46751520856352
"g4"	-6.79395027143158	10.9064472320563	-14.5900201907371	11.2743223475147	3.57209206094723	16.5919143130662	-6.82666805499947	7.39545604398713	6.86241833943093	-6.04647860681036	1.75315309582315	-11.2322843177131	-2.42339054058919	10.8564008192312	-10.9129950478912	3.70446991808247	-0.578034201094418	-1.53188822329546	9.4454134895679	4.45173905624823	-16.2574245522981	-1.12685491071675	3.09030309827539	9.24148873430114	-9.89884561770777	7.33545747382443	10.9256896692611	-10.3956525526316	19.316331916354	4.64065763352924	-6.11426312446905	-14.5617712499583	-6.99989063511958	-17.1447957985823	2.59180714831012	-6.51304975126897	-13.22911570469	-8.89893307735115	5.95415267011915	5.96721262728198	-0.340955025975782	-11.6068827677954	8.27219203865552	-6.00670686314207	18.9789498502568	1.2681498293271	-10.2834065220842	5.33225176360491	-0.795675571497869	11.3844130200207	15.5325109992737	2.93112099973625	-9.50667096173849	-5.48879801465242	-15.4807831679569	16.2662560638675	-0.750520866040092	-4.20844778466606	4.47825497899208	-10.9486658491737	5.78235953946341	15.7270009687353
"g5"	-8.6090470934654	-7.1802317825574	6.23938045035152	-1.76619723004773	-5.17007032752733	2.03422267148834	3.9083147429905	-3.63452139422421	6.32666836278733	5.94972746698296	7.20309030740147	2.76974697903062	3.57639300057921	-7.76158498072621	-3.80032218922756	-12.5391028060146	4.65044343644982	-1.0500111968037	0.624754491648853	9.13201200578256	-3.58384907623997	12.234521311689	-6.92819450085615	-15.4764349965565	-1.34187926731497	-17.4656084341866	6.87362847000633	10.3130020491502	-12.9518534803849	10.374474337095	2.26028405029363	-1.01068696838981	-4.91388226837295	3.91424250367661	4.92822185428554	-8.27818092688746	2.83889976223485	3.37141985237378	6.57718019305671	11.2425616402419	10.7868147195331	-9.62749669069772	8.00062743242364	-12.5123802589619	-18.2965765020227	11.3354063885299	4.25770372885053	-0.625625219984625	7.09489958322404	0.547398825884715	-14.8995221546048	9.34858137510164	0.756974760573118	-7.64920082758394	-1.98529161925305	-1.55158579209715	7.7455808796799	6.78311452042801	18.5371109919006	8.15741681861237	-8.63213766222974	-6.03909096662258
"g6"	-15.6027830994913	1.97105113324974	7.81356334884892	11.438288211823	-14.6723624031243	4.3196514757288	8.28903852483346	16.2869905687298	-0.273395668896945	11.4504214562778	13.8064931657124	4.0147759793714	-15.699116119917	-5.52754538265427	4.97503906301829	5.018694328664	9.52879310169916	-3.92886476573413	10.523697516837	7.90941837268805	-22.972162465602	-18.9638770790449	-20.4865620735081	6.640713837935	3.3783256447285	-0.457170821117158	15.6457511876249	0.0985268888083617	11.6431401045654	-5.10893142111874	-2.03864687267572	18.4086598648201	-14.0021735871897	-2.6633503535027	10.8361994191327	-16.5133324403291	14.5727529904596	-8.27675328539128	-0.951581934921092	16.4810349850817	7.75081754407344	-13.1622441949931	7.74008151642496	5.27236660188889	-5.00567114766041	-11.6076177809813	13.5123169290283	5.71222928909123	8.86989289915307	-0.0683599968622187	0.851567650971479	-4.42608505554715	-1.78234030899516	0.106833109422669	4.05826509941084	7.66046794180073	-9.23724647992194	-11.8508510995171	6.1994944929436	-7.37785777208891	-4.35019068760414	-10.4503504259573
"g7"	-0.967647854730332	10.6414084333309	0.609686575404465	-9.4514272383054	14.1449523828443	2.62570874868617	-4.52149310405343	5.28177455343477	-3.6871207847996	-3.08121329275378	-16.5176082751357	10.3578669310294	2.75120807930635	9.87008591777177	-7.08542450995005	-4.66853952951535	-6.98152388189201	18.4427900549314	-2.38247931160668	4.81827717679353	-5.35641751994289	3.87062946529071	2.2876088816038	-2.49673696915224	11.8904940405112	-9.21080072658254	8.95697792838293	-19.2581628051007	-4.18819984204826	-6.40021335853962	1.26942112625914	6.74650968782829	-2.57971035193148	-0.315444251840715	-1.50692911480666	9.03384920077984	0.803271480465263	6.37875003182692	-4.39606200741657	-6.94213234710354	16.45254322315	9.04586749873075	-6.48084918043099	-6.2739483359191	3.32354753457235	-19.7818108148859	1.13331125685705	-16.1685223391193	-3.91206288120818	13.8498246330512	5.15534599310617	3.72127948444512	-14.6476025207434	4.55342512278148	6.74336873166556	-7.2767181216551	-0.0875714686996296	-13.7519361085514	8.45916198106536	-4.74314964613836	13.7213463842276	2.70677234115823
"g8"	8.53431334875604	-13.6074495881229	-2.01592391317414	-7.2699838542639	1.79910982691241	24.4241596299922	-8.61272990194768	18.8938894152901	-8.10287810227981	0.982260554760989	4.89822450075345	-1.9552436958913	1.01239230668097	17.4108452940018	-16.8982249266082	-8.19965593342426	3.36803596219077	9.15933409178635	-2.63396287534646	-8.21293911371521	-4.79572912021782	-3.39429972083401	-9.89300337125467	-12.4214529401487	-7.25759674614434	-2.80796941772629	-11.1236710544593	-2.45851645272085	7.74412312677598	7.48366459554272	6.18463589081356	11.1744660529169	2.70828204872488	7.24184789975601	12.7106974755466	14.0994869717417	-10.8688037540862	-1.10499320736268	17.7119379954194	-0.323374358461239	-25.4380979605973	-2.17230059253021	4.44957104748863	-0.782493235200201	-0.101004779962999	-22.8774380798514	5.80559709124625	1.63832750788034	-1.06825341440011	12.5645659967366	-0.752061377140312	2.9135176678915	-19.7312842752651	6.16193313332865	-5.344604185957	6.16814433151463	-8.68178948939871	-4.56204585577904	-2.25689768436077	-0.673724457725519	-9.11625411236674	-9.76531984686956
"g9"	-3.56680042068387	18.1644046920963	-3.5442074568726	5.93605787388696	-2.01184454002443	-3.04471532283591	-0.277284153422174	6.96603463799668	-8.98264189955322	-8.4410362004264	-2.95470521673141	7.93096916878056	8.64528918843168	10.1652248074752	-5.74546218673081	-11.302462767971	5.16128351375644	4.34679762388589	-20.580785419148	4.9869191106753	5.6274140994405	-4.23100083396952	15.4358833769731	8.22341467428268	7.11263702172375	9.4213672292375	-1.72487196921296	-8.62608493678932	-3.43180911879261	-7.59606325729493	-4.88187501735285	2.37758401850099	-12.8345768023564	-0.164345733462687	0.208233804257896	-14.4235131046134	-5.05488725965002	4.94247137386881	6.89385860258066	1.91106528456133	-2.75730770716982	6.5679471143456	-6.4495353687722	6.67325782849912	-16.3407143126303	1.11919383584604	-0.297037908479642	7.79602100313839	1.81194163110881	2.64319015813722	10.0672692998944	8.28726490575231	-11.2571272211278	-4.9780918558116	-13.3498558996402	-20.9744080159398	2.57972969329417	-4.94756457773215	2.21668426798995	18.4408580839393	-7.07451435996663	-2.08398902075487
"g10"	9.26877447703585	4.58237316940308	16.2973548439346	-14.2254281295809	-11.6731879900733	9.04171269854128	20.9864816735534	6.69261524553626	17.1282339957758	-22.7751351725241	13.709655441939	-3.59773130838091	3.16580126021337	-0.795282626198298	4.54696935238285	3.78060025013292	18.8256720413352	13.6908330572062	20.4791338601735	9.20724318284875	21.475046146515	1.99518955645726	-8.33398952514083	-10.4412508389283	2.24197225889462	5.72836436600822	-11.0410686265051	5.33366043514749	-8.79643245125003	8.1805209165903	-2.55531242145724	-4.14045850802333	10.4354878984527	7.04944665753411	-4.80425409049764	-5.34561649028092	11.1492941390935	7.55284257698175	-4.87200610431208	-21.6237298389441	-12.046458165457	-0.510818741735572	12.0148686766685	1.53716165481085	-3.94283503861308	-9.45511389510264	1.02801059348028	4.87558500899849	14.0494513433621	9.97403587844985	-16.3285797443311	8.30643619481477	9.42596194779176	-0.20399080762622	-5.81120542704264	4.35331853026612	0.702892620109226	3.73354909031967	-1.2013875635417	14.4936681263279	2.96896176117903	6.41960043753361
