"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"ctrl 69"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"	"case 69"
"g1"	-5.19030164133555	-26.5208020359047	-5.12529104386815	-9.2151201591753	4.83043383007427	19.3326846699911	8.13228305495251	-5.80733695341337	8.93410103362897	-0.538971614818297	-11.5081308124961	-5.68664532318617	-5.31537509818703	-9.61381625553005	6.45900244275846	7.8507177624614	4.2507055746253	3.38821856163771	16.9559576591614	-4.92682233871284	-9.87935036273997	11.0838237805471	4.21503028582532	10.0701378055346	14.3627003601888	2.67802981250945	-9.32825828155142	6.19270882620986	-1.08919502377477	2.34615330314977	7.15615192482395	17.0585233620005	15.2923009228447	11.9548444586678	18.053904239807	-8.55069443791721	1.32458062600392	11.1126025075595	-11.5853037263049	-12.0285426483757	-12.4411817476642	12.7423082648199	0.660049766564683	5.82503156833141	3.55686159074142	-12.3965150799263	10.3150767570865	2.40539221456327	12.6493583535844	-4.10616355323229	11.3101179702903	-1.11957953772388	22.559777766422	-6.71920933671863	-9.78960019711331	-13.8022051360971	-5.97527851488183	8.20471926906008	-4.16701678465635	-5.9012720886757	4.66746143220469	-10.7848446986775	-7.44154664730676	-18.765425823394	-6.51785912314149	0.185056184518444	-2.51340117090547	6.70308430643503	6.8793598043557	-6.79509425937978	-8.44979743557015	-2.63573838696384	4.40595236381726	-9.70372004864893	-5.08718727642051	-6.90989395689033	-8.91860851744581	-8.27354403990476	-17.8081798483405	5.11991800768683	-3.9190726120914	-10.3187236573403	-21.9960808313787	-7.55056435227556	-0.393269387273036	19.1609431644153	-17.5556464744268	4.18384229133018	-18.0177037706988	-0.038226609643775	-7.23233927208512	-8.89121990131297	1.94878517478146	-3.77143210969148	-10.337501058932	2.32130620826465	5.61769234944273	-10.3295366504222	-7.86545501844696	-23.669917785465	-4.49191307633112	-14.2860402498971	11.297226108465	-6.01161151714722	9.43492112457321	-8.14345504864059	-4.77617150488899	4.01093957458642	-6.75782277662724	-1.58879457195659	-12.7936210935375	17.3132188705509	-6.50612985909932	6.35309060817404	9.8690143718891	12.9022819580741	-3.29928614318193	2.49841819456818	-18.0994927981016	-3.5966793973771	29.9632313565693	1.70311667168641	2.36761181798458	-1.72651211658273	4.96013012338724	0.180383066517421	-11.5673468774521	-5.6449354767062	11.6411619968244	0.296222203894358	-8.47873765740255	5.96373486901058	-13.4065854284969	7.30093214461805	-7.24675562718895	-7.43037227551971	12.5767164455359	-14.666160258258
"g2"	3.99159117348522	-2.43337021849389	-6.50055681208666	1.3029516090878	-6.45520873469392	4.43124600628724	-1.10625601662832	8.73019443199186	-8.63075438753581	-0.535009203752446	-8.44539820424728	1.95962518163788	2.2043000940694	-3.35162179285754	1.91511054391532	-2.88630985685612	21.6960072793298	-20.2256623709387	0.16722849676571	7.33714007782483	-4.14049255988816	0.80284353774063	-10.7399590918716	-3.43134627567304	-3.71907485549541	13.6844256170035	-0.490277004433085	10.5780429109809	-21.4200313228685	15.1296369409111	8.79283974425969	9.12541637761314	20.1319618632802	-15.3257250288523	5.64465821638736	-16.9351036062538	-6.32714559814589	-5.32873407168398	5.47587297167189	-2.12984765510132	-23.2135926117624	-1.50793616270164	-11.8233890855364	-3.38738505709774	8.31085313995224	-8.28665948150175	-9.05914383227978	6.25231337691651	4.37501956341708	-4.67938832381154	-2.75473085306624	-14.3539291089025	5.98651885334891	-19.1564594211617	-14.9385826785132	18.8158138929334	-2.24311204506919	3.67061908025846	11.9505914977085	1.73080352821594	10.011176601863	14.3361767895785	7.18163501159161	-20.1912348299974	6.32584600413355	-18.7899851316667	15.5647661759762	-4.47875626218694	8.40538554847713	5.86076051103578	-0.415714767624812	-21.1229584636785	10.9925312995486	-10.6214276751559	9.28116898109761	3.98297763466511	-11.8218623829639	8.34946568651627	-0.361156838814246	2.72814010390713	4.3162831806094	5.96478265667089	-14.4456027475345	-5.30369991976102	9.65063506054117	11.0725299533006	15.60359197695	2.92852765428578	-5.79275868691694	-10.9078909346719	-1.86525737732459	-6.65836643971089	11.6952895244135	-18.1578143235532	-1.76913073710578	1.15412941275786	15.8922656422019	-20.6555094737112	11.0879414170232	-9.13475270352879	0.70396510927027	-19.3562235429981	5.57884026528205	-15.049320349357	8.88243763538738	-4.15690900030087	0.801396711286224	-16.4358778652469	-7.58374069304616	-3.30905035182551	3.45697044479395	-14.6298176906408	16.5663636977074	2.10334686157521	14.0281170589504	-13.5319072806742	-19.6714286873909	12.088156863143	3.60374532472151	-15.1484158755626	9.1967553872903	-5.8201935204319	-23.0956459416731	-4.66279514568987	-2.97846580591221	0.489263403051627	-9.97087280769207	-1.99129962926712	-9.28507053167516	10.3063549635952	14.1372247689778	5.73028714940598	18.7872351589513	-9.14389691513218	-2.23965089447383	-6.34522419278262	-3.42484488869133	-14.8686685924966
"g3"	-8.97994267234866	2.31423727321387	5.70912468560116	9.69927030838126	-7.27433156959364	21.5685587080197	6.75569843277971	-12.6499785645253	3.21120699075525	9.54507966674867	-1.54823571725936	-0.38504815841457	-1.08645312919569	-9.82995815694571	3.00410478694177	19.2539167696648	-4.06591842201852	2.66817485389122	7.68245103745746	4.85211835915035	-6.58311680996358	0.0636261405332889	6.97943136900191	12.3611070330347	-7.95355361270233	-25.2878500545216	-15.8876546584727	0.479552961866266	-9.57694850617884	4.64631661790537	-15.7603238187934	10.9138614475421	-5.8240696188041	-16.2414480677804	-15.7877968930081	-7.23789312203924	8.12162828189477	-6.61369581989189	-0.381667745578905	-2.65025919142205	-6.17319218544284	7.61922163450254	-1.51475596330649	10.7714877763917	7.36081702959641	5.89486980903678	8.83259942978843	16.6785958549688	7.65732474900838	12.3002421957522	18.3397743318765	6.30128329566098	-6.13321952438892	-14.2955179643767	-2.83491107888135	-5.43775525651038	-7.17092488248803	-14.9737263352916	-4.14549044877279	13.3580583696675	-11.6011065917204	-14.0788389109882	4.40562319254833	2.30250900776006	4.27566008028807	14.936554294157	-6.262646370579	-3.66871826969641	-9.35764453198506	-14.5291817272216	0.0811237191151439	8.90112480605351	-5.48086340863469	0.946658108862772	-9.82115598440605	14.344849282193	-14.6484111505223	-5.31709448651313	12.1864340729667	-1.41462182755804	7.16381838362399	-4.02408617772154	-31.8300745082787	6.75826990047349	2.56522873762882	-4.98820494337583	-11.6556879809909	-3.12234193577431	-7.1870416091687	2.76071130289766	2.98545263141843	-4.4249390761815	-3.23316019110101	-10.7180977435037	-12.9928932026723	0.649459248155336	-0.0554722227432188	5.5623817942675	-12.6491619897796	-0.336575673133887	15.3413713811516	17.0958768601335	-0.0611839555778426	-8.19756422169316	-9.15300919253836	4.75706283919913	20.467925880402	7.71680302350091	-1.96844284722502	5.7453059994314	-8.1636569369643	-13.6465291190113	-0.819385403638967	0.984110015684255	7.35763074179801	3.74850115726509	6.381890873386	-2.65695222197461	-4.48082682481002	-0.271346372228091	8.18319840196573	6.4284929576272	-19.0167122479857	-10.6161717140082	2.54684606681256	-8.04970432461837	2.99371139379382	-16.5375705497288	-7.54844456652429	3.2076113491679	9.45093634831889	0.584777198565654	-0.429836765773978	7.31482126462362	-14.6160218636163	-10.0522124232543	-19.9592931228254	7.40292479108074
"g4"	25.7675826243576	-17.5753276732302	6.4655405049921	17.4247634378985	-0.790019404632172	10.3906181981886	1.34944985965459	-1.75158098625669	4.58555439344374	11.1612367843539	-7.48452175738952	-0.563077693175423	-14.6826516220181	2.55923596440663	10.1692292280175	-0.163621692883909	-6.58384855105978	-0.946618673149869	4.78967462401159	-0.762263091977113	-10.8484796245187	11.9932535973386	0.662835598373603	-29.43918476091	-7.23543171215092	13.3916267327361	-2.57001566319931	-1.7031254022179	-11.0688911295255	17.6081137260759	4.39730039165361	13.1063476466787	6.58863649512978	13.8770715254151	-11.7126251057903	0.905084731730639	15.5563615696117	-5.29139206123699	-3.0445089050439	6.79560627684368	-0.975608738045663	-10.8499296601691	-1.10206539110816	-2.57261030720261	9.17496773799324	3.26023882683417	-9.54050394055029	26.7924752694063	0.970308807750783	-5.88687168504837	7.74589121971094	18.9558383191853	-4.12127390404998	6.13160447409555	-5.97028602501209	4.13770648300228	13.0640608224889	5.25443963976306	-15.6113138115459	1.94675228449085	12.8059906707747	-9.80275157075966	-2.48101011818037	26.853327142702	-1.65411761858166	-13.8220077214497	-3.47900493552995	-15.4344863009686	-8.07757412744178	21.5153153287086	-2.46351177443313	3.54770024961319	-15.5494899680071	12.6753189135595	-2.51336958989388	17.4679580240727	-20.381691847728	13.5743636322996	-1.0726485549273	-1.73662259410787	-0.478073438004758	-0.50730401943217	15.0698408523105	-7.72048461760072	7.48444539416588	4.25697119391567	-4.05682643943261	-10.6498368721276	-1.83696974848779	-1.82848450293279	-15.4616929842721	15.9233374588444	-3.18307326078902	-4.42544272111897	19.0767434317919	-9.61253879060131	-1.21212236344681	5.81455054908036	-0.45371898868312	-1.30177198084453	3.44790512691611	8.29654018616727	-4.37265276726863	11.9609990488207	11.2340887563924	-11.5660881684724	3.99234845800208	18.0892566161481	5.02093103523845	-5.45143273505419	-0.643941796177191	6.7992556965234	-11.7472249751812	-2.07515013179402	10.7888565036932	12.6372264493169	-9.31507455994435	-15.5434367195976	20.6319603793819	-11.0110085479424	-2.71562179221262	-2.25105735809392	-4.09555952215283	2.55724603986903	-7.4311400028234	2.47832846742844	-1.39273131037013	-0.913412540586092	-6.90937114554804	-12.5247434653672	-8.81449921549836	-6.09718806737691	-10.7699003260077	16.6653971346388	7.41914651308354	-7.11145036428185	-1.80840428510357	8.53168669954282
"g5"	-13.2758965627552	-12.8181139351005	10.4087203749164	2.1300008696901	0.0873850925397856	4.06183528400084	-2.84770837898287	0.849317981779685	0.702507568212732	4.45311695976499	3.39598747426723	-1.88682065332144	-4.57470794218383	-0.40451163409242	4.66554686352575	9.21617770410932	8.79735264074017	2.12011656950017	12.3123359605115	-7.66838137669818	26.8163602057601	4.84087410409365	2.47616003906232	-9.03160518069259	2.58579041627422	4.71134430867951	-12.7420432012805	-7.32556195409419	-6.73543417868175	5.79248406087473	-7.70673611491823	-1.90013908341678	8.47132832229433	-2.0380017193472	13.376187666952	-6.98707145426456	4.1779501806245	-0.370516461130139	3.85570440744741	-22.1953615769561	7.45410001159196	-13.249168688886	-5.09062246723961	-0.22959404287235	4.05423760628723	-1.62589922290915	10.785254513642	7.90130616276146	-3.12231515506096	-3.27535246215085	13.1622201192891	-21.9828469297113	1.54117495245537	-0.57173290770351	1.74488991167491	2.32642994310899	-5.45972278865628	-0.727925444943039	-3.56739073778994	-0.732494601562776	-5.06541306141529	19.0867129499875	3.94035959039959	-5.17436784754551	6.795659131008	-8.49517860329397	7.42038811414814	-14.4936285093438	0.0829254620274643	11.8789050613605	-0.640334934710168	17.6227939083526	6.86125093005259	-2.92305683581742	1.02584641657719	3.95840031205889	1.00613060922647	-3.59747171203619	-14.0119834658475	18.0813949456511	2.86192101193409	-4.82069597295935	14.1578290931712	11.8590527922233	-17.0382010686636	15.976060670101	3.49080453153546	19.9439591329227	25.9281242246433	16.0198169783875	-6.58542874174367	-5.78823371567436	7.89060816807823	3.39206197460842	11.887656742609	-1.83747714874271	5.8411634597447	-7.36040079930132	-1.35881677236475	8.44597538457453	-7.88382937480416	2.77688439085067	17.3585660545409	1.61926138405349	-0.808142460592827	11.6543411774059	2.41793137430213	9.0249950762129	9.26053101987244	2.9851637757787	12.3916839902951	8.19719055437528	-5.6304685492364	-2.50462560401239	5.85341852061411	1.72023186087145	5.23372402219322	2.74943852594172	12.4820838129837	-5.77778923691446	-16.7949098942105	4.36126517551903	11.6089583961983	-8.40498928850458	0.583846832260054	4.66274412307417	-0.361049832303106	15.1582238191565	-4.55650301407601	10.4318743747624	-16.0195619228623	-21.5918679912632	1.20099901152509	-21.7827953950212	-7.90004301681921	-8.03685306792249	17.3201980525754	-3.55303780690404
"g6"	3.40196166757503	-1.32111049482671	-4.98822610574302	9.34858901230302	-13.3623844402065	4.74399018816668	-3.83337935995896	-10.1019021922749	0.705429510014264	-12.9376509319968	3.02468233717098	3.50052774264696	29.1297637828667	-12.3046478166912	2.47200976481869	3.02208105839262	25.3186719355973	-5.79975822864403	-0.10893637576359	7.24392585539685	-3.87974585523779	-2.00781201085197	1.97583481108995	-7.61090723168199	-10.5878966085466	4.92861168334942	12.5440735789199	5.21019395469043	-10.009669166789	4.99885103389827	-13.1282660939777	0.458885736796334	2.47612582905707	-6.87505809051299	-11.9003334366688	15.5547644897344	27.2323961619016	18.4353763889572	-14.7147128164564	-15.9625338406715	-12.2935814206005	12.0238436068941	0.218255098020997	-3.28533955168129	10.6660111274946	3.95159321535808	-3.21597226249044	4.27215713676152	6.29022224451926	6.39110919971646	6.03469341749276	16.9036756424116	19.6597578554719	1.85216442705692	4.20966391930192	-5.26242192227989	-10.9772890881809	-3.01524508453363	-14.1135778310682	-25.3276018004286	9.07806446727112	2.08280978023768	16.4253837772387	-3.51893989809825	2.01523387518072	-15.2832995847686	0.316547086134556	1.65863944176288	-10.516425767879	12.9441611502852	-11.534784857651	7.48394662750403	12.6643579720568	8.96095743799238	8.65175960546383	6.90578743678481	1.21634305203931	6.22263500485475	-6.14842989743828	0.373218166958426	5.52506740263948	-18.9993311201738	5.57212010159517	0.548171175408054	11.414965688992	0.571874339286837	2.86050811561431	0.105048944578738	1.04732599769212	-14.9434438234657	3.24515225962026	-13.0912361948897	-1.55230292018129	-1.28271092387113	-4.87668869267974	12.2619848468534	13.7925740613827	-10.7248597173455	-18.9265550606463	-8.90296367538151	17.7882195108125	4.23096542442408	-10.3915339988211	-2.12654900116663	-12.4082808504685	-2.90124427279788	-11.7035506420575	12.2578400101401	10.8756991726904	8.2947749678533	-1.47518946318958	-14.3973627391404	-0.295503059662302	-8.64857153736564	-4.49433032773906	14.1810802436337	5.80245826213314	7.46720840098827	8.41325066447758	-3.48970359456017	7.99679971489782	3.83549440221829	10.8318146331658	2.99949650618923	-10.1020993577456	-15.1327853720217	17.3973905030593	1.2651845668653	-14.0810238966388	0.131968697322064	5.22864380175638	0.803026202096472	-6.91209016149328	-17.0396326983429	2.55440678389296	-1.84900708828026	13.4058743093345	8.23761399949324
"g7"	0.220003750989079	9.37168675040807	10.3013205677029	-7.69271835212401	-2.80796687837161	2.8335210039182	-12.8120237384074	-6.6541202730477	-2.42762798559455	-11.4753442222272	10.5927081224482	-10.2292016522102	5.12018714889483	-6.18492994717303	-13.621514106021	2.53597730868135	-1.29402916808105	4.78020822481252	-13.8251566547642	8.69529171141294	1.13870862099435	-4.21049688314609	3.13268520339542	6.56869458956748	-8.43645949085861	-14.2249034621419	-15.2952290104186	3.26253927071596	-2.11424432621973	3.36650028697191	14.7263200177182	8.27005370958482	-20.255754630434	9.90977944767062	-0.805213727083385	3.69848159699716	-12.4900330781423	-6.78665945477005	-15.662907551956	-4.22453617221251	-17.3375591077686	13.1351054949618	-4.89093214813548	-6.51101594861963	-9.33400930299194	-0.830411792061476	-4.22136806822359	11.2544278695102	-12.0275267485877	1.64733805013241	-6.44090769025401	-9.72515189819334	-16.7675931438019	1.28696530452934	5.0492992141685	3.62174944643527	-12.2160186263905	-5.65624900689498	6.17004058046575	0.369436242073185	6.86959010052168	-5.82085588086791	4.77157245237428	8.33033929099323	3.66342127175967	2.63053046100967	-12.2404410609362	5.52850186578238	-4.22289377602674	1.41532745208157	14.4774975073178	-5.08902331055014	-24.3727430739115	-0.484044776741021	-1.43940742585264	2.44956818302151	-5.01443113122149	-9.4031477739824	1.67229243706312	12.0373261420483	5.7749161998103	10.5026279996988	-36.765390571249	-12.0370670318019	-14.5658053596517	-5.41165758008238	13.4947494923906	1.05478387874799	4.27472842787637	0.440272724326883	9.32362393515812	3.46682001649397	7.16741876908686	3.43990665457822	4.40685706192919	-1.22115549246698	10.3538899706346	13.3420171516546	0.115283103028146	-2.04153374363562	4.41983830329065	-15.3611043452261	0.5265486128949	2.54038401629714	-17.6006150114821	3.82883935692614	-6.04419435895476	-6.82622782529929	-8.86282047475643	-23.4473150051014	7.44984377866332	-8.96969749025194	2.71416536027448	6.11707571900451	7.32564233858784	11.0167985508191	-8.53597537682506	-0.0709615913774519	23.9523214854791	1.98337056165833	3.56205425162339	16.3779456135459	-2.37304038448411	3.96458848583193	-20.8204583746583	-0.593687751980333	-4.76915333933503	6.55168799644739	-10.1631738329087	-13.1829696330249	12.7877252136207	-5.17705432525852	5.60278146321324	-5.46503645993414	6.2914545742754	-14.7005511088246	18.8781436979244	13.8786320616853
"g8"	-9.55918200161463	12.2564847603885	3.95820672082504	10.8994955426226	-2.03827493414922	-4.04057123451621	17.3351819671403	-4.70259365387826	-5.2945132619772	18.8243941606664	7.9869091775901	0.650941011327842	9.8566713111974	6.91073788682801	-1.05306040748384	3.40466755317272	-5.02889530227898	-7.47445666520413	14.6513143628965	8.39183797815968	-25.3852615484431	-2.65293999471253	-3.61649420013077	5.95765808759733	0.17449973503532	1.89217784505163	12.2019317339755	-11.3425404123141	9.30581020191729	-3.4129817530959	12.3925306053917	5.89151546035062	-7.77361863476599	2.22463831335462	9.05667157406314	5.36590343330361	-12.2335249782312	-9.41799649357706	-4.49113674590964	0.96939463891851	9.33373529915298	-2.51881474546472	-4.12905443202791	-1.7253756294351	3.21551790983414	8.20065367191907	-5.91995180558305	26.0388026758038	11.3741556909562	0.129067679994654	-1.23856188143505	-8.56365619561275	0.844657224570799	3.12033431318927	14.5314646277768	4.03528389531718	4.46054728123906	9.97702374285046	13.1846851824831	4.55035781009641	-1.05527767079431	-20.3982312870859	3.49865269385359	0.175052714271463	12.0941188600322	-4.02795578925096	-7.1035544127633	11.7959842800954	-2.10601073132185	8.99065420342343	-5.20203194703149	-5.17078998901593	-3.27583211110069	2.47897538547268	8.76399431120705	6.07837475958686	14.4417194474146	13.8476812276055	-0.036335785668005	-6.86016777185878	-12.8615155883738	-6.09428828359512	-5.43079982029273	0.123701731961771	-10.0533838657876	-7.37157004540906	-1.15333847078174	3.56374970850954	14.023822841718	-15.1332437654001	14.5511919619541	5.64751245915977	5.18122879158597	-2.29654530203179	2.50365821592569	-5.816772745385	-3.98337972490332	12.4004346182839	15.1437094311521	9.41232897168555	3.87794398135466	15.178889731509	-12.2118907007541	2.61560350707403	-0.0541839395459308	11.2549679957407	8.38182744825106	6.17026241991395	-4.28871635395767	-7.75806814625038	-3.785273910429	2.87836296184552	-7.28038562547575	2.26383373355825	-5.60149055269926	9.6254063216488	4.14690051039748	-15.4065336601772	-15.2545045286011	-7.20053710261121	8.58970695439571	-11.7352532972529	-16.7448859382117	-0.326174015742434	-7.35722900282618	-12.369306520243	-5.89454608214502	1.99126397725186	-1.78253589638069	-11.8106049467517	-8.8452873282108	-3.87307283435921	-10.278518376924	0.185882187848754	-0.818655227607205	0.392816131919253	14.23338421342	3.69696636651931
"g9"	-3.91560944603827	-5.33539037961277	0.353342627188366	10.4425694122592	-3.48658751839488	18.705956869967	14.407908376	0.659091281402495	-14.4998919080569	-14.1905021686926	10.5566297567518	0.65734683830195	2.01319414616331	5.38688660281321	-3.18371044717121	9.42618368621779	-12.5940656401663	7.17222343091303	22.9576342889869	-13.0028236731545	7.51495334532467	7.87952854448339	-6.40752930461592	2.97786289137951	5.02632998881846	-6.87183174505117	-2.29173181267823	16.4377892520286	-15.0568255057088	8.06191795271027	9.00868457641111	-2.53647342957439	17.2112045000057	11.4357165589449	-13.9963584430684	-6.19027213407972	-20.0867702701948	8.27980808958532	-6.5890135790872	-1.74873447118987	-2.58118808246701	18.4007416347268	2.65294535493874	-5.201827776778	11.9408277404019	-1.83009307752075	2.35894138152009	4.25895183885584	-10.4822643788402	5.81771871942875	-9.18347996804318	-8.27915469670945	14.256158951775	14.0117955830177	13.631613660389	-7.97160889743035	18.2323885490531	-4.80811996249072	-13.1252804229141	19.3784494055972	-9.51752222992937	-10.3538590693581	-15.1718046529171	-7.54657307606743	-10.6294615358446	-13.6623700474322	-6.01381174391166	-1.0318822200806	1.65334615980697	-2.2643697993179	2.66328917209662	-1.44654687160535	1.1763614111754	-0.0252829827211409	3.57814719152858	13.7539832494851	-0.050539553958445	16.869514094542	-12.4490676176472	3.16334423709973	-9.60137117479798	-11.9598841533033	-5.68968588913541	-10.6745376038649	16.8815297789843	0.193543880769916	-7.63074268895534	8.50848880425331	0.993013995311286	2.25675155708184	-14.9095069865132	4.91659825980328	-1.4615749083721	-3.02402450653305	-7.49089191432403	13.7944510545879	5.13341476948875	-6.29790424331718	-2.99932056829403	-2.83820783481368	11.9214221884467	-9.27485278429324	-6.48227216748355	-6.60924021658837	6.98802434223405	8.9155922028851	-0.338478363321171	2.9028092619384	-14.3246071794885	-3.87068194668167	2.32548055996246	12.9166239151109	-3.03686494141963	0.296778637407036	-2.72316598617888	8.89485796717011	8.37233644159525	-10.2466067349445	-4.60748505356646	-15.0462425077867	-15.0579961279529	-0.113030533375297	-11.1977969609281	9.54346336221414	1.69239828339827	11.9860467946612	-13.4204304854186	-9.43533250113811	-4.4242497663893	1.2553568003778	-17.3368198661397	-11.1810645847873	0.480294532793373	-2.09983081872047	0.665398999342123	-0.859887840718672	17.3995458863595	10.4972900641754
"g10"	-2.24112734751007	23.6985147019374	19.9897307679362	7.35043346049534	-0.634096557021415	-5.07196417250812	-11.9885867731593	-6.1472409276208	-0.881972782159475	-16.7513861934033	10.570804712923	3.04886738265931	0.0958554745135037	6.96860646723073	-9.0592118823649	2.9451017841174	7.59778657087854	-1.33519347827205	-8.40256119321939	11.5708750399507	8.91094443943184	7.94415619429411	-0.0267712422493101	2.9043625924695	-10.9199189772484	-7.54536735698438	-4.965407985362	-7.30384903481457	-13.6002361619748	2.01640121247228	-7.76442358958705	-16.6572122997132	-4.15652982074104	-3.99350462454878	-12.7906611451129	-5.37636022349527	-6.3752447599378	10.1944719379169	-2.05467019201371	-4.82567378535276	-10.7667476793345	3.90781681069656	-9.24977476409486	-2.25256542273758	1.00451567298694	-1.88235290493525	2.80794821104989	2.12344192533045	-4.30195550905499	-0.588474513648891	-12.9156801906035	-8.64605320498652	-2.73533879920551	16.7512296801411	5.91273570589201	1.94776676658171	-1.86521307580611	15.2014342361759	4.43541913364755	-10.5639137074862	9.78889867840218	-17.8259158777538	-22.642240646202	-3.81678057154695	18.7385981494771	3.47837386724137	-20.5698949032008	7.68977410169259	-7.51598814434686	17.5356035277793	-20.8773601347763	10.7930094959918	2.5167982077167	-3.80310041402027	10.399151394259	9.04339543958107	-15.2413980436482	3.34312482757565	9.06229167306849	-3.82116463842747	-20.6519643399661	2.92619530195739	12.2618786761873	-2.80912958338635	18.5511261911425	-14.5793895284559	1.0638779936133	4.50317854667242	-13.0710445647633	6.15273141526348	10.2703834735697	-10.7571781511752	5.42033881883215	10.2111709883502	12.8168585617482	-0.0857380414934056	9.57576108994147	-16.1966136263618	-9.69786418718319	-3.64938523567301	-9.12270013211939	-6.16429589907275	14.3987779839063	-2.25541065003188	-8.56608779553416	26.197117642023	-12.3462346678709	3.53808139543275	2.089053083947	3.84183895991235	-6.41815681803765	7.78170803296188	-6.41039755352979	-0.542771054568764	-11.8562776362431	16.9980824100205	7.95225863616328	-4.35303781394325	5.13948105320442	-8.9414438968021	4.77151897865995	-11.2274333247212	-7.72184374790583	-8.47848890438491	0.616072724737222	-11.8510875798042	14.2788710894326	-2.11125287633717	-18.8813777605705	18.4875969299473	1.90540271105105	-3.41847501656382	2.38663351068515	-1.31852188385221	10.626878301798	7.3048360811562	18.3395806853972	-3.89919952137174
