"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"
"g1"	-0.836419740275016	0.0499585049437593	0.133233006815866	2.07934998026967	-5.27467840114164	-8.91411400981324	11.5605400014061	17.7325774178631	-5.83880205289989	21.0497249107207	-14.9123371090897	-1.72808842210901	0.870922856300182	3.63676932862877	7.79556132757767	5.15511196958679	-18.9290115059685	1.72684860307299	4.06769094913001	2.12233400206662	-16.5119150576504	5.05353551394873	-5.1343821139274	-24.3765401332671	3.96480195764162	4.26556662127359	13.8850370903264	18.7494714056877	0.0955635733437004	5.31418390673662	14.7373713321015	-6.58442982900522	8.2955250586092	-10.9756397075494	-5.50614343629157	0.702162985859346	1.72151745295111	-4.17604633340618	-11.5360969521188	1.65620441786762	-4.44170076392195	-2.1438018659033	11.0299225533661	-6.95311822954958	2.79841794119576	-6.40060307247393	-17.5861853209912	-15.2952437627743	12.4609592534874	-9.20082176410234	-0.338358745206757	-0.175090829234023	2.11333587628112	10.6442749946785
"g2"	-15.5494323322263	-9.1374781211127	-20.1480307865607	-5.91911179077836	-3.89247420420005	1.25719358476859	0.709771432451858	7.40368139501833	-0.678854619524547	10.751511142128	10.9869324670858	20.1705967506903	5.16097258573134	1.21146981037867	3.60881649523374	-4.99964761696615	-4.06553197081379	-11.9896244963404	6.83429490883461	4.65702521734833	1.74994894906439	-10.9756497171311	-2.43532665784059	-0.614169677646246	6.06502397206662	37.5812838156096	2.37990046813802	-0.520693292402051	15.3787127613173	-6.73768781369711	-7.241696620442	-6.18509413531096	6.87305324582903	-8.2785189949477	4.75151654588445	3.4345528398297	9.16872590786419	-4.66388583651985	-5.35981642775041	10.2106628213664	5.22339095649012	-2.16767827681921	5.02119617443223	-0.499063987775197	9.05490768214562	-8.57171925940527	-3.03306413550695	5.10877591636743	-9.07156993392169	-5.40068525997317	-21.7129901624963	3.99989684882304	23.0008806118526	-0.603957565951591
"g3"	4.22896295655313	0.878394377742438	-4.30204638149257	-12.5728201229035	13.8960486959332	-20.2711303087877	5.86680076328366	-0.39599132336433	-3.29405327298809	-3.1073639520335	-0.548541695736589	-10.206440421765	1.75248562379071	4.4903379142616	8.59368993692475	-0.302995108223086	8.1625606955171	-4.20326525577169	20.4978774602288	2.90269013996807	6.53564735591946	20.3443782949245	14.8525356661957	-12.7817306861605	-5.64414350877594	1.89182072940022	-4.74300737364751	18.4435798752837	1.96316042014709	8.88304295738578	7.32027349803955	-15.2748472876519	-10.2784864787515	12.9718798044481	-14.3887707093788	0.317955490984569	5.36368265259282	11.8662745373681	8.31267229732292	5.38105838445602	-5.15074535566855	2.28143767937863	-26.5907728900262	-2.89948991375694	-8.10858393931725	-10.8386869608491	8.61862475928048	9.03050035308221	8.35367515710957	6.07805439175639	-12.1607452147249	2.53831386516063	6.4390740878681	1.37258850568182
"g4"	11.0575476842143	6.8647623849582	-6.80059109120923	0.615649282876607	-23.9338572090319	-11.4726299702226	-5.46801662877646	-5.99972858131966	-0.720427351203263	6.7620065807361	8.18985661180377	4.53122925567841	-9.69528144905425	-1.54565397726192	4.59324882218738	2.49038305278821	-4.84779166587003	0.0769926251674824	7.85115271869346	8.89585892886403	-4.24619184782767	0.702490792287258	-2.63003841288339	-4.14589693179702	5.42809730575667	7.27880765635598	9.67219166462968	-22.2431748217934	-8.38161720594027	-12.8549933747712	10.6883352335583	-6.23940989261459	-12.2689460225723	-7.58231013816179	-8.12017173459057	0.871824935417889	-11.4597979548989	5.17031024986006	4.15454837020044	-7.98761283901818	2.71552199859664	-0.543991703786831	-9.6317976264911	-7.52857093778553	-4.61671323827029	7.66455327311341	15.3207778400638	-4.99085397679536	-15.015958448429	13.4560410081612	3.95496094254244	14.3674457217464	-9.74326069928596	7.34042049606759
"g5"	5.23299834058543	-0.306002945468792	26.1781076018682	1.25343025419591	-7.75935424888132	0.599108786738204	-6.6609420284535	-4.55525733418984	8.58876890187679	-18.3914618838024	6.86650701356184	-7.32164971407818	5.19922675086942	-0.544784126837787	-1.30344882303129	16.2275356826216	-13.8606635552342	3.30559962228145	3.74152399674079	-17.4815416701416	-9.92276938765835	12.6315023038418	8.59107756400356	14.7488672080717	-1.14413839411165	-15.9745876025199	10.7110546035228	5.47707200482736	11.8305164359454	11.66542796203	7.63048511423376	-7.0083822722886	6.95826999337538	-17.0824800537568	-1.24428090263214	-9.07078630912119	-2.47373855070966	14.7477667108279	4.22923970600046	6.60628041906704	-0.424997211123662	-7.21257876526399	9.7402786108925	-2.39836331038722	0.481936146873144	14.3158507527626	-1.20526648080467	6.89974413695202	14.3164375263853	-5.31608663084341	-0.643103485431518	1.74070414525608	9.40807593114478	-0.925181602427081
"g6"	17.3804982068579	2.05156091269842	13.6767410137877	1.79540177222133	5.01518712853671	4.60811488161905	-18.7898361882503	-2.85965641914501	-3.30699152888931	-9.55296108409591	11.6310415834169	-1.45343214230482	-4.90436240220039	-12.0705222958973	-2.26673677324686	-4.1261474424573	-12.7729346558693	-3.88000198161656	2.08390195006641	8.74767717848353	7.32519356672521	-3.47798035309509	-12.7004962253277	-3.04247372785858	-2.12519397075053	-21.0598925609357	-12.7955026707724	-0.51645076208811	2.51009495427002	-4.59879813442624	7.58237780762522	-8.04041866378784	4.61269249602386	8.03655326381117	-5.58211870950589	19.8170144071451	-6.76508873638537	11.1047426040164	22.0256972688003	-4.13956692343074	2.94316872003949	2.99775784432456	-8.23134385650448	3.44865401163103	-14.0244629399873	1.87236730153688	-6.48873905143115	1.84405178305789	25.6201409722468	2.79035232515748	9.06798422332308	1.05215642491335	-2.2516737058883	3.80453602897261
"g7"	-5.76520419792671	-0.409572163700865	5.58931268263472	-9.96860263770002	2.62393296040708	1.70090166114163	-3.87138639554461	4.15507936871575	12.565286090873	22.8279133149674	10.0057567775432	10.6878785436472	3.11564916011439	14.8740965549624	-14.7561099991451	5.33938375860824	0.743022889605542	3.59395003150541	19.9308499199814	-7.50461545857899	-11.0883991199944	11.1600025377286	-12.6982760009603	-4.3490898816532	-9.0058847780572	4.0549902860928	-0.447880859777853	10.007075771635	-11.0618458275262	11.1880914073831	-7.11536021868415	4.43249599527035	0.816571313051255	-17.5344479251222	16.7446318521052	12.5231988192083	19.1145004386448	-3.91568766184217	-8.4447708555103	-4.25123760584687	-4.43261754210501	7.49582210117737	-13.0578399769826	-10.7997794148799	18.2133460218775	-14.0418015581672	-1.35690501368557	14.67231840322	5.97513766405543	-6.32544881046255	-7.87403759358922	20.0612457168516	-5.07157479012414	23.1298569724248
"g8"	4.36026451437152	-2.2864334174392	10.8271658925377	-1.62670243431143	-12.56664319674	4.01993081657922	-8.42851295278405	-6.70697243278042	-4.15625535257931	20.1142808690867	4.42337064584308	-8.41592085856648	-35.3021102825357	-16.7907519221887	11.7223156450677	6.29806698180206	-2.65989494998908	1.90280189011514	2.80384689078429	-33.359518990675	9.69433991087502	10.2201378847896	-13.1268820353246	-1.78211727835333	12.1820235920694	1.74599111416934	16.2394988569469	-0.24264358628998	13.3418968079886	12.1195308875958	6.89012676033578	6.34135404459325	13.8641432373624	8.94732556911212	8.29905337099548	-3.64568418595527	2.71968194727478	8.20732313841072	-7.74069536279272	0.272517417395427	-6.79628643371508	3.36080627523683	1.04484292487706	-5.19228132331727	16.4044432931691	-20.8801628694721	-0.284472715240193	-1.26771215226803	15.5488820977184	8.6163114693498	2.22271090206121	-2.89437163052591	-8.65345802422604	-19.2108452561634
"g9"	0.248118810990783	-5.19965754077289	-9.76576000937552	-7.0710570543781	-2.76020555716483	-8.97260876095709	-22.4495396265097	16.4117886271841	10.2546700726896	-9.43459331143957	18.8945620960988	4.37424060225484	-6.53724667486356	4.76998051786129	5.79080630449187	3.3990265599666	-8.31088321968571	-10.2945255984658	9.53476066730004	12.1996024247795	5.73389273753035	3.30982730521814	-4.18832480135105	8.7837750632498	-20.696126461882	-5.71342831347797	3.87646572855461	6.37461719424674	12.2180164528234	0.373893704775952	0.424295519365345	-11.0313469800217	-6.2936840103168	12.5849211733268	20.0358280270281	-3.04174821937356	18.6036906690998	-17.1060592112128	3.87642799560215	-3.97261555475115	-1.07685488486073	14.8303876677135	-3.65259015550395	12.3946504805847	-0.625104639918808	11.9917279544208	-4.28310059139604	5.15152733853854	-11.7806964762842	2.33157287968783	1.61269934384887	0.368423022429644	7.95216116226137	9.71645314006775
"g10"	-18.0281291487234	12.8612743660547	-14.0579962775415	-18.5185328736372	3.77101552337486	26.7919117264389	-14.1660510847417	-7.24648952287672	-1.75238366299538	-7.3335635836579	-3.9081573640307	-3.78287071339587	13.9556917837561	15.8732932358458	0.830567141721329	-0.876263111650979	9.30738010194666	6.76821548765962	4.56006771826078	13.013939301444	-11.7978927425671	-6.14818963177879	-1.93966031355657	0.334634024210243	6.30085831577622	2.22837042632714	6.88867356317063	4.18178635292131	6.69648142109571	-7.6629875791095	11.9925439260086	10.1350924303299	10.9312628057762	-18.1357986371079	0.429633598521472	-14.5893532736584	3.21216796731626	15.6001914547155	0.841061895230458	-1.14136030535617	7.24086962184463	-6.71138514344545	-1.24643111451512	-6.0240956669939	0.464520766256678	4.98088639061953	-9.80176187543515	-6.52776114471515	-0.0178930453041308	4.21200630292101	3.95681265471592	5.98638383652942	-1.68995393728701	13.7264573244206
