"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"
"g1"	-0.656090904979973	-10.5335671227279	11.1498082722082	3.57789290595711	4.51941157985895	6.4110893794438	-6.97784217823753	8.40437221864815	-1.6206125741289	-2.2540651422247	-8.78368146413339	-5.74785765094571	9.3928674534952	1.33207366942142	8.00829314102434	5.61819466141743	-6.85769898488077	-1.15429280672817	16.7154894848791	-20.8783916644294	-6.92882140151901	13.3255899790963	12.2640511830687	-13.9706899441428	-3.71479416419056	-0.878429357501537	-5.48900668945064	5.56537240225875	-1.12186180679585	15.2460366466461	16.5712228338751	12.8165212656637	4.48411976226316	-15.6272818764215	1.54115465078253	1.78915458621434	0.868546314903781	13.5705903758007	-2.86567171810282	-4.00963341529805	6.19428789514352	-6.37120240975748	7.32743206152043	-8.28894985685949	-4.50881699902926	-11.8095814414087	-15.7294484615747	-3.82371185476081	-2.13281369691903	-5.28210700492276	14.0517536881868	-10.0743836426148	4.20551082230233	-10.3987464657717	-5.31572350968555	5.38342387031192	-19.2048945126949	-1.10700651666157	5.37148607035843	8.89885634228964	-3.60075740290038	-5.69346319161971	2.29596558278521	-18.0038302734748	16.6254157963264	-11.1198102390116
"g2"	-1.18691837643315	4.38418451436914	1.81301755771525	1.58021098588372	-4.00210710142515	12.6478849111957	10.9853773369936	3.8904154962266	0.659783116772275	2.23566417171264	13.0276731242864	-3.32490138129677	-1.92087934025033	2.36954136734559	-4.79520622812976	-7.62824945173092	-1.1281954493459	-11.734881400255	-1.89130223019683	-7.242558821191	-1.16378986333381	20.4019214936692	-2.87997219867538	-5.10925491676096	-11.6479531508665	8.65347953841556	-1.06541016883782	5.61672658397029	7.82147716106587	1.67325836621283	21.1519910969314	9.0271168420876	-5.0998538229823	-11.2106552101369	-19.9963885761528	-10.5234077700135	4.53030501394636	2.85167648500854	-8.27303100334005	-21.0529044664421	5.24639140195471	-10.6968017494724	4.16267385595102	14.3574527167404	20.8900174499262	2.21662488233813	10.4060519912947	10.8363275617462	-11.0557349159741	-7.81954507997385	-4.97354726849562	-12.9427367273906	-13.5035723599527	7.41765588285501	-3.44433004999161	-4.30084565025489	6.20015009629045	-1.59014922370848	-12.7960035816777	-1.15789432313868	7.59935681067996	14.9529486924659	1.66000640149164	-10.2090019995031	5.611736237597	-7.88417294179401
"g3"	-18.446172694776	-5.87942881301753	-10.871690798037	0.547177224575996	17.9314656568187	3.55261958278935	-2.84593282299414	-9.39604125938681	2.66358704755239	19.6072208729424	-6.61828467170037	-2.55846972566426	-2.68365250889556	2.69871560201036	-5.87137329217609	8.30102092691386	17.7432306056845	-6.88251439254688	-3.4303662790551	7.9688794523807	6.26959304151133	0.756229817902819	-5.30185074653401	-4.12094907970776	-3.37801280879378	13.9857226103134	1.47112273588644	26.6803379386431	4.33775768472563	-3.22871283522534	-5.14682379636453	-1.38662832522103	15.7152437870231	12.1170142243252	-4.30953488566941	-4.77567944286532	-19.5515786744731	-14.1659688380108	4.76581220185808	2.1703308230451	15.4197635001344	3.72794545555486	16.1426362440666	-0.489934605023885	-11.8738672471768	0.195383806012705	12.1877847983435	3.48880365483245	-19.9610747243771	-3.36686598533856	9.63012563223665	-1.3906727785867	10.0331389218719	-1.32385402323693	-7.6271885043509	-11.5527876180089	3.04370946461218	-0.731486045874661	-10.467453630322	-0.254697072439334	-1.6985001832713	-7.01660377894799	-16.979484344547	0.674249677090255	7.75533972941903	0.952621508136635
"g4"	-0.134717968010874	-3.18008221644517	-4.44351633496207	4.27969683683134	1.69924211582518	-6.15708845333916	10.4071028926414	5.57821011382343	7.54648516149936	-2.84711518260816	0.982764030818856	-9.26061825372623	-14.250759105834	-15.1186139739175	1.50388050565669	-0.387830515985536	-20.5499091661493	12.7195517841372	-22.4383688118731	12.6254982621373	8.60019587823327	10.6208136257094	-17.0898744729669	11.2059965565526	-11.1354570926465	1.38129870326073	0.835374072575316	-1.89864126517278	-12.3072694167622	5.88403745665965	-9.46696485971605	14.1742971744025	8.21147741147998	-7.14877781781276	1.35246290666806	5.89246184015425	-5.79819071994088	-1.82756953652332	13.0778746589367	10.3627033499719	-7.34693333626859	0.921577245126685	7.05699828393335	-21.8903218624422	12.5169379061795	-0.834431814133324	-10.4591814992518	-16.1897438342865	0.607276560337044	-5.03832208005898	-1.21674419743369	-1.96894048015099	10.394819456073	-11.2578014906901	3.89728144169192	-0.731920933646442	10.8240719030837	-19.912417935777	-1.59928048776366	-1.43485073238062	-3.40774482974575	-3.46565906729906	4.11767469762493	20.8314309994502	8.2934066098573	12.0519051200086
"g5"	6.25061511215417	2.85454171386171	4.56995064289063	2.37368008499238	-16.4661159279758	-17.7897068570527	3.53774990344969	-16.9688796188705	-14.0822026418	-8.47054870507886	-9.41988220249527	14.5183801528194	-5.3293438793993	0.592877794725328	-0.397467127883305	-2.04113860907999	2.51938453275627	10.8051862029579	6.72919192824737	-0.724369530621388	-3.50065021767295	-5.44673919368668	-13.3003067692602	-5.04744151285982	7.49601143268861	-10.083209217897	-11.2525147993883	-14.9592970778362	14.2613813932576	-0.787571478925145	14.4088959573337	-13.2101291485707	-2.72537770488768	-5.48083873822937	1.0184913566783	-6.40433853352607	5.97043991465532	-9.96026045233473	-8.11114145929657	-1.3227597039155	1.46721771874182	-1.58558052136716	12.1400857519684	4.10900041000931	1.04676440225044	17.2394548565662	0.874412094375089	-2.13452333033685	-6.64710061667918	-19.8857944118603	21.2915296078062	-11.9165154318496	-15.1909474431179	6.18112390340012	13.9990063559402	-3.9076097173628	-1.73527640019817	-16.6986871704855	6.88834550764674	-0.0665480040578212	-3.2671328369456	11.6569749373585	-3.70925541803275	-0.445659257564284	-0.497163529621843	11.2599324239366
"g6"	-9.1799259819739	2.22640713781251	9.26799923224812	4.73429595195686	8.35783479712916	-6.35638855678699	5.0624238983279	3.25332450903341	-13.8476377795841	-6.80324733082246	-13.726734660439	-0.985651161929968	2.53522644537164	9.0925044071215	1.51762761834514	-2.13322919031829	-10.1672958038661	-5.89798426305675	4.01494524373197	6.02046442876671	4.71322124735479	19.1665730706663	-14.4561609392299	12.1294864875837	7.64659468856645	8.54477492305791	2.25868614130893	-0.541433834700833	1.83343054534287	-7.55835295994023	-4.85577049573481	3.2899855381126	10.5697575021872	5.20601643317397	1.36600715198427	13.454034906123	-5.79185748139586	-5.01611621072136	6.71377055524208	3.45813212089184	-11.561237792374	-5.48196190822126	1.18196353622187	-1.34378580732398	-5.56958946622748	8.7813048506528	-10.0769859399003	4.40137854057966	-5.6876867915418	-7.45492430743542	5.26032466965008	-14.0871429498559	1.58698477113373	1.88572427555607	9.55976960432281	-1.20723008350628	-17.9474655900046	3.51321797727693	9.81853778095983	-6.46185743416085	-3.56580954905915	-0.505512627277052	-8.74641607471612	13.1127316039401	7.58451513664065	-5.85717086168314
"g7"	15.9600155032829	-0.0275783300857854	9.69905473484645	2.34293954915729	-1.68450645043066	6.22646582215424	23.0964556188903	-14.0605565399417	2.53964236895299	4.14093370447863	-1.47151633522538	-7.39997018492456	-23.7366749122011	13.6006936635567	-9.64837004962525	-2.16195542874934	3.48271545695681	5.8828525805287	6.25491920838336	6.70221766425558	-26.0028193304335	19.5510821021493	2.10719890682516	-3.97252802975844	4.06610108025883	8.16144808431709	-9.7789602693334	-14.5634756607257	-1.65408539721812	0.388691596327901	0.551288288895323	22.4889224792141	-16.9222333209798	4.66154781598008	-4.08719262436186	1.69118993182215	-2.10230384252569	12.5144004890318	-5.30622000974498	-7.77380120022288	-9.96786394953153	-9.40046334177049	-4.33598409213961	8.89596747820538	4.42468341594453	21.1774479023725	-8.84383973505615	8.97653944796128	-4.31536171276943	13.9139121614662	1.52153686503074	-7.25890922480209	-4.7608850803153	-11.3577355825316	5.13026439055727	0.325619712507111	13.8370895874772	1.27216347318266	11.3739006488039	18.2569846557263	7.82191654487378	-0.747223465186881	9.87246613673204	9.5827418764858	0.557797590397944	-11.5802314385455
"g8"	-7.77430744979414	4.27571312844331	-7.17802572445006	-13.2721994927748	-21.2694972161996	-20.6098228535373	-12.2870329651218	12.268875236081	-2.78942484924195	-0.326430675237628	16.0738523830408	6.23608665279495	13.1136757499692	-4.15335535892048	16.2411757125172	-4.23138313471815	-10.6004157326549	4.25214586774479	10.5882985699647	-13.8683597882859	-8.12554790433689	0.9317859971519	-3.50780575715821	-4.97724794232143	25.2995817879685	14.109841406368	-0.533394524776289	-6.29894412184068	-12.1215990182928	0.941049028596308	-4.72622040836108	7.55150568179583	-22.1801883619334	-6.79270332267613	3.38826311833658	0.710446015714083	2.82248338754805	12.9154242518467	-3.4087818228899	-16.2604259741111	2.49565874539418	-15.1385817713612	1.08092966995723	0.873753408472748	19.0782067189952	-5.65913990364757	5.30255735366338	21.7292012420147	-4.90387307771652	2.28652877188164	6.35765567394317	-7.94728608497002	11.6773499290333	6.3354890330561	-0.501954090798479	3.0750555606585	-10.2260043347317	9.30272321030499	-1.15239640381881	-16.805022883532	20.9018469566693	3.47521682928388	-2.08392659700481	7.94887744681922	9.3558602539535	10.8150516288717
"g9"	-4.80403796271372	16.7356805528251	4.27500757041931	12.1018860046064	-7.21306189939185	-10.8271202149569	-7.00591883996348	-0.694899133899615	2.17305985432956	-2.06057151068509	7.00965497745547	14.850698553346	-3.83590486894773	12.7828232202256	-3.81986052518352	-5.28530273121582	-17.7574216316762	1.57722856045397	-6.92598111271116	22.9360912041224	8.42507425134372	10.121884496246	-5.60777683886828	-9.52410821821061	-14.7125295859588	-15.2900692338496	4.14320491606345	-14.9665755983023	20.0989646389967	7.36230237942715	-3.68671077567859	8.74405402765362	-11.2908387770633	12.0530703440538	11.6103504329029	0.588994268094166	7.67153708855823	-0.764992494424399	1.14426639056947	-11.7747878363991	1.99378409533947	-5.22407752847058	11.6232797158303	11.9618551967003	9.36403903809976	13.686965236429	4.16319583648632	8.63292557462505	-22.0050129232996	-8.43619929868564	-0.719922039052906	-4.10153685416961	-9.01990636286093	22.0662953918919	-1.48912898402437	1.37123559232419	2.08507667545249	8.74179953462952	-7.2829470250718	0.53501707222617	18.7455689486501	-3.12486935870175	-7.9450554908778	-5.85390058889619	-15.585407014151	33.4558348443846
"g10"	10.2305038719101	7.45368218909806	-0.540993743383911	-7.09116358873185	-7.34967956428962	3.01498918563961	-6.89664721789473	-10.7764361562734	14.466440139015	-2.64402614109965	-17.1366602431603	6.71047716317181	0.231808678596199	20.1565282489544	5.29350105122965	8.19324862906151	7.12850444708209	-4.58608816317666	15.9226051589837	5.79801540516477	-12.7660555006929	-2.53195471421693	9.5283498477358	-4.12594432252847	0.270304907705407	1.62204957313849	2.6335368200658	7.13905694666688	4.90552462743067	7.70147569562892	11.6072670412388	5.73498621821229	7.92335767728569	0.73594766113897	-4.27329941574183	1.68527099097398	0.203781359853991	-12.6622479849189	-8.7622998758734	5.44701808847703	21.0057562443523	7.00356839118965	4.09572193377033	4.94182751853691	11.2963703735774	8.19434968589577	5.13304373747073	-8.90782614066903	11.7412432558707	-3.66510063183956	-0.877908776443112	-8.48129110985731	-4.68909405123156	10.0208259749657	-5.56527349836236	20.4150847590986	-1.68236995906263	-7.26356287599327	-9.74853540715	-1.44287237713835	-6.98264113339603	-3.0324174381925	-16.2565102551286	8.25692694588223	-4.33553804468236	-19.7043494346872
