"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"
"g1"	-1.02752650535475	4.54982300332152	23.6301582624587	20.1637374404456	-13.4874853073148	1.16060247336751	-2.24350432189046	-3.39545107356815	0.523708180033975	5.25676572516971	-9.35639146014994	-21.1444765988638	-7.93415523345066	8.18363061394076	-8.60500401800076	8.05526940004407	-15.7282769749912	0.576512688663047	14.3235657612829	-3.48480126937948	-14.43779074954	-13.3291150757467	20.7342156471549	5.39811274682976	-3.54248964503312	-4.91669551429511	7.35714200766563	-5.54903524937727	-3.54105702594901	-0.606558907598388	-1.79754726254153	6.45638527896313	0.397883092662628	-8.41396684667967	-3.59116537819003	-1.06638709728952	11.6771475404477	-13.736222897946	6.41378347671354	11.2516596351577	-1.93082033612583	-2.97918956905784	18.4274019239588	12.9066091861899	-0.468544754558287	-25.6726530333398	-1.11090367395434	-8.38836024261864	0.0800253483759886	2.85664206091451	10.7530280335144	12.3903406955012	-4.07537920010124	10.0661513799708	13.4193716027173	-2.76653839010506
"g2"	-2.58568231098683	-5.74538213435797	-9.0350560865434	12.774143021821	23.6859887914229	-2.77381767576624	2.4447979623434	1.55879478571229	-0.832415351229732	-4.08509624708451	-6.44373550671267	-8.00035941506385	-6.98126541919505	-2.23520479749575	-0.668731020581384	6.07214725490595	1.83015812061409	-18.3237620702257	5.10756703819468	-9.98818855198737	-5.53742314524813	10.695665645912	0.334090762639339	-4.460735910341	-8.03102687052158	-4.8357791042074	5.10955020375016	3.33615027879254	-3.92373392807229	3.10770320643993	-1.71785806361313	12.6285680587116	-4.00518957580458	-16.7292669914565	2.33325694668729	-13.8441920837679	11.6658939233137	-13.1015436740908	-5.16223990906568	1.93653809198511	7.85416875230466	-0.970986965128017	-21.2691851936319	-4.26699619559233	-11.5143997123543	8.08912551166847	1.61917487944587	-11.5280341494214	-7.29597264833484	7.18421750027959	-13.0723601739817	-0.54156648719498	4.6796738801161	-0.403403170283878	9.57231756911259	6.86327529522926
"g3"	10.0261011506603	-9.21416629696416	12.6810200607538	6.82121244253397	-6.41574384298129	-17.0472046636513	-17.3279288083466	4.31967807106788	-2.23225618918079	-9.34923697602856	-5.62043348862093	4.39440618129378	14.9934704418802	12.2400481208574	0.737351530971613	-13.2131003689628	14.2629137524374	2.67540081285565	-9.362181815108	3.04778842772483	-3.44672921417742	-5.15938500999254	17.5287763055616	18.7493381331933	-0.333054704738214	6.57300032008014	5.82065781574463	-11.6339029064898	10.3026447219319	-4.76785637686099	-15.8502840694446	-13.6077265067987	-17.8310990523793	-13.6547341356251	17.8869830253181	11.5133075089504	1.35013420334866	-1.86303838136153	-4.97548132997514	-6.21204827149823	13.3713675082189	12.8066904783493	-3.35870138198615	-6.64199399329318	23.6846221362031	2.75617700737364	-0.537424150754909	-7.46985978212295	-3.63609039562355	8.14024584159949	5.89511526973748	4.95190413548919	-14.5247251408764	11.1640103462707	-4.09000287353292	11.0412462937409
"g4"	-14.3178538115411	0.228254084480176	9.52546579149158	7.2543452930223	11.2162739471394	3.0814608698145	7.64664199962999	-3.26962319243629	1.60533382640336	8.89708016139748	11.3967488630343	-4.57263525810343	-7.36814781178762	-18.977744891239	-4.58135443342367	7.88379630427068	-7.063228836312	6.41493347763442	-4.87544218125211	22.9559978549793	-13.245154168758	24.0122320271355	-9.07606811191765	-1.47132857667373	-6.53215645306923	-21.2099970341519	28.817748320789	-7.60682657900517	2.58411986126493	15.6443691758003	-3.44044795377881	6.55556795948813	10.1193236814013	1.4014335069818	-9.12532970172501	3.89042817766074	-12.793894911326	-16.1339525205119	-8.59144301501563	3.92160516685516	-14.4243133769162	2.98234750615833	-11.9778145779498	-6.08084275103253	9.07562896941489	-7.63696057239591	-8.34816692102094	9.32563927855667	21.2966775086529	-14.3030031969728	-18.7685069032596	2.25896323235569	-2.61496513381186	-11.9877119874031	17.5564904484934	9.4620658858982
"g5"	-15.703728295006	-10.8733363502572	-0.170414299564439	6.11308331182677	3.41555258595133	14.5337112950461	-7.52186311595063	-11.1798737116536	-1.63550288380634	5.11654402190612	-3.00629124858781	2.87653778000665	-4.33179354864575	0.169148570275536	7.15043517732326	-0.557328262842567	-2.68188014650779	-8.5965856186267	-1.99885376006556	16.1058764797643	-13.0171767013946	-6.18847219322978	-15.1701294443436	5.9042385733878	12.2297945907465	-2.9189431886321	-6.15612422041271	-12.3216739313564	-6.54623214085998	-18.237504453966	-2.0039654572559	-8.23531468948184	13.6241583398403	0.121448143951577	-6.2660484159412	-25.3057067423598	12.9623470776974	-2.78494154106937	-4.06153900982321	-11.1760988086977	-6.35019953499774	1.28485901825456	14.4414881936415	1.75799705963164	-20.8482752386776	-4.04320841085791	-8.55395674013237	2.23762399439103	3.92999983348883	-9.45992457580152	1.26714266325466	12.4473002783504	0.653627401316321	-5.67093879715293	1.6962445364156	4.14659684742522
"g6"	11.6314680239474	-4.55230601909149	18.4449276124786	-3.80253661267353	-12.3844065473551	0.9024498212931	-2.98843833356286	-21.400794572948	-5.08672372098605	-1.51183432794862	-2.01696247473134	-8.14776337384217	-5.15293102560605	-8.41013474925835	-1.64742670689619	-17.1447871927424	-11.9523851132686	-7.97046022937088	9.79081372411208	12.271828324257	2.696615627809	12.1759082243753	5.8140697920069	-18.2738577540559	-12.1980606285558	3.53066535270223	16.6310537105951	15.9686073830673	-6.32021780073442	5.09243779179006	-0.565911223370009	1.49504287595121	-8.82490423121801	-10.7512339317683	4.22073122221274	2.03637940728382	-7.09047239307437	3.94877478187968	-0.318764674967008	-3.49685307466946	0.625071425624478	-1.95958098831716	4.63433817632697	22.9557864709041	4.83819653955765	1.63844306609603	24.8282257659469	-0.585522702135593	6.47210220424863	-10.5256619974825	-2.09756623291943	-10.0991818661233	0.152450137874784	-6.80726170053379	-2.56250433822359	4.43249856018141
"g7"	6.446467515809	9.63001343863391	9.49120397134834	12.4654923033903	11.7682645455402	-2.74864947546515	8.342596790941	14.5201557887756	-3.1726156249182	11.9452759757329	-0.072785509589712	-6.78397101218795	-6.24257327905759	-2.4386064492929	-25.2269385882487	-10.5571175593671	-3.35412364388648	23.3974538783166	-4.17483961990858	0.223602851100219	16.9607811241674	6.09173783072864	14.2274871162506	0.668745771107108	-10.5937612215484	-7.93982176337229	4.86200289222818	-14.1646157531372	18.885196909014	-10.4674935054949	0.939028479688614	6.12859323226557	7.22792789350478	-4.62559813774838	13.9289365494733	1.23543533244852	1.37321064205	17.021164361611	3.58588441742301	-5.27668494472998	9.94185629887641	-23.2497003406584	2.39516599413774	4.56564282489805	15.3721067067923	-5.61828119129829	-4.14166103954264	-12.2560248741432	-7.69566312602705	2.46157190723291	12.6750391395725	7.27906617605328	3.63758670083996	-3.04935974558652	6.45803223198563	0.499662776911678
"g8"	0.880148936953696	-6.76169957927295	-7.29036331401118	8.37264178961169	0.527433578962982	8.64486006757293	-12.6483769512573	-4.60664161114179	0.893047057683353	3.25824724104274	-10.1355102274584	9.38177165892795	3.67618924622496	10.2495648306301	-5.49717575713952	8.1089355501226	-15.0838672707211	-3.79168852246424	8.84117373361514	-11.1895454684123	-4.46584029588444	8.70269067807172	-2.65855632929231	-4.77623731122783	5.48085192223869	7.58685742848698	-5.34521570081801	-4.63369085453249	-2.69929344649695	-6.8905900890905	-17.6059100271877	6.62365048432989	-8.15162952097396	-13.0814647881955	-2.44364517249398	3.00954580106562	6.90675226480144	22.8316520947155	-4.98509678383409	-29.0682365002462	-9.9697350138436	-5.29413236346165	0.414710129540948	-7.03974919968829	-7.20698297090786	6.94430033572048	8.36237422521388	-0.15264589775982	-0.983498417678267	7.45722997795769	9.5508416306748	6.63703813884544	-2.1513937696709	-8.05578718666072	20.6476626580247	-3.65126475857114
"g9"	-8.00372578439845	-0.909315134475694	1.85282530940062	-1.45193706817796	4.81155519553944	-5.29208634641786	0.0643813330942107	12.805433452947	4.01314430775178	3.99068695758132	3.17606185314458	-6.74228077186835	14.5968235386411	3.3208673980883	-5.21367004259122	-13.3481134081184	1.8244716037397	-5.61602068633965	-7.50044662707236	4.78639719496972	7.35632870592854	2.19749646368814	-11.6562166713853	-1.28559625173585	17.1140763406601	-8.05281558457427	1.93676994345289	-15.4302687439302	-5.11681827412676	-0.381354256415592	3.11650744831657	12.1168515020992	2.17581694880472	2.19607127381861	-1.76851879642007	11.0593110296564	1.19062977502583	12.0106239935021	4.70044513500237	-3.47596314894602	3.64248819464569	-4.24568519112203	15.1541930068078	1.05685195424003	2.27204212670352	3.73360743693316	-9.60861060149651	-3.60076074112941	-6.51885698770706	-16.6994440951175	-13.0886782659351	0.615905755596454	9.85399471962861	-17.6337799107927	-12.6229298567507	17.7691117177715
"g10"	-16.6127967673218	3.11656838383777	6.16552361098663	11.330628096684	-11.121793065206	13.5602790890503	2.29076453801532	20.0218801384243	11.4759443760822	0.373219570798769	-20.1868248921257	-9.5672290236857	-0.635679009769334	3.76724023363718	-7.69963291834818	-3.79753522173617	-14.7887311665263	-0.645821367820088	-0.515768682784747	-8.83273669037494	11.5029877564335	-0.447145779269018	-5.52474265741069	-13.2619701320673	-9.46146911115543	-7.10296881730706	-13.4253636698789	-10.4065178370774	-21.9910368778824	1.07093988710418	-0.236300506727389	1.18088363249381	10.670113382808	7.50412248306061	-6.08386033370858	0.852769625999922	-20.1809236282214	-14.9274671907084	14.4687398516663	-14.3253560259104	1.27763079265458	-9.80333660809517	7.01178804880429	21.9361743244615	-9.11716434294834	10.164609020884	4.71930833331207	-3.82397493339778	4.05305823876603	9.80859142070683	-1.19166805689624	-16.4881982442831	0.993888622158729	-8.87296920091543	-2.26137098070856	-2.43998231914293
