"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"
"g1"	5.17301520153233	-6.06136822236822	-14.7586321553303	-2.8432084195244	7.25205112412413	-14.8948900520593	-7.36184214308752	-3.68976221862748	13.3316278421659	14.0627651178198	2.36556429124612	7.49888117907479	0.0012172582394578	-3.10710185275358	16.0368434193096	-13.4538106660425	12.3093046369994	-1.91373742140529	16.8579217429396	0.654638607687158	-8.79898916125182	-13.9143671507439	-5.46984329737409	-2.01542853990529	1.23592005974349	-24.7008134889419	-9.40056770053415	-4.50253622016015	2.10785719145248	-12.5402452554056	-16.5035184028365	4.09201688496135	3.4333204747427	6.75017970036192	-4.33938414670562	18.7527420894036	-9.7261891947399	-8.37161876812436	3.73810247344691	-15.767215485353	8.25702307192715	-8.36812635824054	9.93111083226487	-3.16577429315724	-4.96032302758084	-13.6416128394186	6.09492106725038	13.9214184777258	27.1345371721777	-8.98452487477693	12.581409496451	-4.31957184999664	-0.216254406700011	7.46358510657292	9.88990710942597	-5.1363650124689	2.92054631523901	-5.45832458144268	-9.20208178628216	16.6161047206866	-3.91711752666987	7.86701308656791	-1.56375996966601	-5.60066678279862	3.94280732482539	-10.8732978453442	3.67550596963869	20.7346401991835	11.0305805448803	13.7768668524232	12.4679373401766	0.414941537655082	9.85190788036124	-3.58245435752609	8.42732417148907	-1.02689672939882	-3.82678967223644	22.0032523746556	-4.01040212545726	-1.39526548227774	-11.9235656665551	0.400054647789837
"g2"	3.34355052999643	-5.29397778345981	6.12309938469898	-11.280776067824	-11.3448698633079	7.1847450851691	-7.47366666612886	11.6159237346269	18.0888021635213	21.8521180851116	14.1748819657348	-7.34369500536909	-5.18697106511842	5.13439935440282	-3.61082105010113	6.3984448510493	26.6538856880226	-4.22242665612669	11.8208306279928	3.24373921091862	-0.577119259767949	1.26271491677363	8.93333030917979	0.477146678864491	23.4895180488143	-10.2199691081011	0.40872794445903	-12.6868328246282	-0.857876273848524	-9.55458685273885	16.3767926732503	-10.1838857277892	14.3275640709792	-10.147930532536	1.46104057240227	-9.06226594860256	0.0146957607484717	-5.26039962023057	12.6172760040749	4.06370605790183	15.9553258647088	-1.62093121677655	12.5117692842292	1.3045863235173	7.44024940423612	1.06648332771354	-5.78437544716178	2.4791840923405	-0.220663461024663	1.85105250651015	5.45340769672224	9.33899854752735	-9.93281935641763	4.9408426767547	-4.0150478300338	8.35548153737506	12.8550228712366	1.2437349269904	-9.15125760612426	-9.54151178967531	1.83177874121153	-10.3648015239447	11.2209601358277	-24.2632524685131	-1.96875763345331	8.79688111888118	7.83165969099421	1.98063449118082	4.80671897176415	-15.0823350881294	-17.0461263544196	-4.81801923565828	-18.4476892175635	-3.66577540940821	1.82047592862547	8.29649180032712	-3.57469677418659	11.8067960113542	-6.61076360213174	26.4617237971429	-15.9614425139131	4.07268889625584
"g3"	-3.5798725333897	-6.77256261354059	5.2336568167583	12.7901795317983	9.7955288366894	-3.97699278414009	-16.7315014660941	-10.9375967684928	1.76603560791412	-9.71618837352009	4.91622863116896	-2.81320518874627	14.7597474535808	11.5041202406566	-23.0532777798911	-4.65322557647178	-12.410795802841	-0.761495077899538	12.8411368851169	-2.24328299397038	-16.4636506765852	-27.6340016722494	8.1952854574308	-17.7181447375959	-18.1796779533159	0.625281489425587	0.8544517805917	13.5150274134786	3.35742653517675	-6.65143861714953	-0.109959468411128	-6.12292578037432	1.40964083548	-1.41198060886587	3.63830859291679	1.35209578175294	5.55875355193397	-0.352683818129487	-8.48817571752259	4.00814587950168	18.901571320316	8.61303053823458	12.1413953176886	8.15770683569688	11.5539765911403	-7.03908242878777	-4.31037737423214	1.34680520820363	-1.68896003100756	-17.1011238924338	5.938549418105	0.959463612227273	6.41616828347262	1.26717425691984	-1.3226155917934	18.1727908055941	-18.4335105354507	11.3634470421914	-7.21923253279346	4.69143884746878	6.79574122112743	2.86648344081397	2.48542228340287	26.5973493763633	-1.61351490300183	9.61891800846113	-17.1509157913022	-10.9759749448555	-2.44985102895166	-1.90262807959084	-12.6814442994967	-20.2422543258213	-8.21290055869277	13.9289676834318	-0.898289494877952	8.46472273935148	-3.34226415854656	17.8169512112112	4.79770045868323	-13.6355712131136	-5.9951698155612	-19.9531977901212
"g4"	4.40361523164025	12.0823451274286	5.63232340461364	3.4178222740172	-7.43523842280909	0.362401510231158	1.08272566611141	-2.12967249892775	20.5437486823544	10.8046243261278	8.35623117458391	-3.04009907799133	10.5742446372356	4.84989961798462	4.48931920842531	8.05652838848091	-3.71266638237767	-5.9470410449946	-3.47509608005342	-7.95886363248958	12.3803994480313	7.06227158293096	0.275874096571571	-8.77620019086645	9.1621725494054	6.95518920405662	-4.17833583446731	0.669620277402887	8.94888660840971	-6.69372815960321	4.84366453402554	-7.70958847558249	33.2931539112582	-6.6912056461088	-6.68519188910959	-9.09721705498563	-4.60317229939804	4.04498114464765	3.13747446247632	-1.74482864143649	5.70225224625538	0.0502868984711068	-6.97760704188448	-12.179906996188	-21.0231258058412	-10.4845481370625	-5.44057243837184	14.9238339853918	-12.6221595571557	6.65042528911991	3.17614484721543	-6.45481885358538	5.45777888489135	9.50777499812738	-11.0147913400415	1.55814558156711	0.937889592505789	0.799335268669597	0.730529832332495	6.23997357741089	-13.9834872705811	-16.1910270312588	-10.157903715774	4.04466825707518	2.78927386071929	11.2813033188561	-14.2627491024869	-6.48321521180511	17.8258392334701	-12.1542556788821	3.75048585606014	11.7214835125065	-7.95218237662112	-1.04432200910562	4.53188093798729	6.03989542969779	-0.734145951019911	0.934230617272917	8.87351591637431	11.4122539171346	-13.1868143036053	12.6332041709745
"g5"	17.5490460724447	-4.05084323887827	-10.5173952477615	1.29726838372481	-5.49542940613878	-3.12251532446279	-9.17187786237879	-5.99182797873515	-1.27899635343225	-7.6317864441975	-9.83638082122186	-3.98997894706518	-3.95714214757991	-18.1084311155769	3.08769277067256	-1.45759754873517	4.02824321157988	-11.5646129567656	3.45993094155953	0.566607608153922	-3.39012123850051	-15.986554187223	-10.6138698535734	-16.7676462120614	-3.35711585681942	13.2578808333273	0.449944652325191	8.14778925578391	0.482754647385053	-5.23325201562196	-10.7364374717984	-12.1212431297234	-11.2075451938019	-9.21769873020207	0.303194208697292	2.02441994127705	7.15872264486874	3.68039724622265	-2.70209113543129	-3.69443362646239	-4.73714785938311	15.3690499847612	6.43360802605096	1.8956419683507	-3.13724354722461	-1.22473572054834	2.84570937036154	-7.02718185885154	10.7203759264491	7.76525131327914	11.2320964843952	-10.8964770811877	2.10903585126472	-19.5820571642672	0.00478783865209514	-1.14659409830519	16.7385853197927	1.16083190238495	13.1465018201968	8.19700368071597	9.47251043773586	2.00522352867709	-2.25313266425575	9.09139320340724	7.80803195283746	8.21159842335241	-5.00832645616979	2.70063702861387	9.80314375229382	-2.62677306476673	2.91652510796834	-6.53039449230169	-3.76389923668086	6.01865461348438	4.34858760165388	5.96369140454271	9.4387378952121	-11.6691042977125	-14.4539597351578	-16.9713344990314	-9.96200369170225	10.1176038193387
"g6"	-8.4388023021786	6.65883684525803	-3.27539790605801	-10.8699895252351	-8.06496868578385	9.04670489224359	-4.21916939016687	9.21019366880556	-1.58695095899795	8.20890010188967	15.2349902648991	-14.39037549771	0.838450915352255	-2.32245582248848	-0.482332302870983	-13.9267929392855	-33.4270520857689	15.4915062717624	6.32546950472551	21.902925385011	-2.42961272589886	1.72232064541172	-1.56305469347424	-14.0243244505942	20.3721606096825	0.314186663525967	-11.4527617122736	-5.04407139585919	6.01573020891902	-1.19500987301282	7.5780953264151	-13.6166509926803	8.52997183557394	-5.74603826282452	8.17064263065318	6.8353306754326	7.29014015040602	9.33635772539695	-2.68521338414502	2.01561571261699	-21.4613028251014	1.61738211112061	-1.50796319042461	-7.74442652423067	-9.77529036020807	3.34867263521502	12.6568951530618	-4.59462309684431	-11.8145285757055	11.3694546725826	-15.1805639744991	9.2946414219312	4.40077021787232	14.8421686237213	7.99493134377652	-18.4186838140465	-2.16268640028833	10.3318531261666	7.23719830013014	4.30877998846029	-9.88745246298738	9.3307456121987	4.58017907334008	-6.63668072792292	5.87339182938063	21.6682907622573	3.47352723453358	-17.8882212899644	-15.9747319298607	8.97944514411042	-0.571477507988999	-4.37138056875597	-3.63724411203064	-8.17693723469592	17.9298175661538	-6.7591422980772	6.9922307569204	-12.1508496079549	-17.8860175070341	-2.04500847949866	8.11500461940688	6.78723475578981
"g7"	18.4183846281938	-6.59063747969192	5.36681482964233	1.51290025280031	1.09628347724945	15.5020445746296	-11.453968265443	-2.69459202562068	-0.294838411170402	-2.28122213790944	7.41122112854725	-6.99010780408104	15.8279341734705	8.56614953402577	12.6558976023159	1.11281798400274	-2.98250291647449	6.91933163204936	-4.67449184181477	-13.2691308986857	-14.280407904252	-1.59456437018617	7.33030288772876	3.11524867158885	-8.26571796619797	7.99629066000732	5.66399106579094	12.1728114651941	-4.14328655585519	4.39138820276341	-8.98496407619817	-6.03580617882691	2.65959169012093	8.7424745581095	9.26033516750018	2.50095140374005	-3.36574909649455	8.79966737981688	-17.2167552225981	10.0383340720416	-8.62235852195971	-2.74435488272462	-13.2127853167216	-13.8447945789585	-4.71500924477002	-2.40628269978872	-20.2194678986242	-5.82487591697431	-31.56263560855	14.967509023897	16.0171445241129	-5.63476133007511	4.12334691012633	-10.4671075860335	0.631910699095025	16.1382352990328	-15.8391647910804	11.1659713784242	2.36349871551183	-5.55469505954792	-4.92425830793854	-11.3412133759544	-11.2379538654537	7.02737999441115	-0.253223663092249	-5.00755416254349	5.4479612112212	-0.268101402303059	3.30939013015315	-8.15236263640312	-1.98244555962578	4.24122425278738	-13.1766986166373	4.73742974654614	6.13027845328019	7.61043207854147	-16.7930709258915	-7.95577764223996	-5.07347203203046	9.14665812356808	-9.75247845642528	-1.51397130066431
"g8"	-8.69750396072359	-18.1637612324444	13.7058793398705	2.20546451362332	-2.42972538619477	-0.0697655619849542	5.30956791269838	-8.46398940223115	1.94623662950591	5.3521104064654	2.36864725658308	-21.1315049967466	19.7671492328156	11.0772384042373	-1.97787454645103	-21.2495900604247	3.15017312107566	-7.0084989406281	-6.44119065802589	6.15420715152509	0.725253269479006	-1.16149284054878	1.6633442557219	11.5698820878751	3.2046340201768	12.326625041971	5.47575937502458	3.08632540997403	-5.32605216165131	-12.050595705836	-13.2561150890868	-10.3048243902928	-2.2038884788941	10.416783590959	4.57932517615793	5.37289495686444	-16.8738205135459	5.03651416409232	-9.77455710868895	4.61686785722562	-15.1261777866214	-4.93779033056545	7.2582007418752	9.51424863558658	-8.47693666500819	17.476377247776	1.51792343821768	-20.4690222564352	4.97738846980315	0.280064774386753	1.32925573363325	5.83123067518682	-10.3287373425519	-6.13958848146488	7.03089547267417	3.20411147665515	-0.19873864916359	8.34049381131003	-2.36195325032348	6.86690311094606	8.36783603217279	6.13690966975533	-14.192659309544	8.43111472977134	1.20698429116187	3.12993947507867	15.0955342742425	6.50181469148951	-0.597311834121465	-2.21603761333524	0.296403245458911	-13.5077959680073	13.3500554324548	8.57261888959671	6.98640453920748	-15.2133951302143	-3.75996625567962	9.9060070973092	9.92948083564693	-17.8327619275718	-4.11499820805035	-2.43021647430506
"g9"	-3.29571594149161	1.29812573490527	-17.9722354576502	-19.4183361223828	-6.58728089859454	1.22410229912145	-10.5646226498609	6.27049474994145	7.64596404541224	11.9890194382952	-16.2501088802011	1.31590950956191	14.1651718458613	-1.51275382991413	13.5634123612403	-11.6248879162337	12.980920171013	-1.99627558053844	-19.1308212277555	14.6373475036081	12.771169692024	-6.92437666201361	-0.809820248286421	-7.05995121391888	-9.31161669423906	-3.82669117664111	0.627134431325648	6.84300743731297	-8.87105603374381	-3.49040797976073	-8.83605576274827	-2.41256446081148	5.37856263167555	-0.296908552650087	-16.2725858712119	-3.66760126238805	-12.2791653432031	-14.1562020743875	8.54970878972125	-1.80598115151069	-12.7143586972295	-14.7646330632381	-13.160483998431	7.01491537938323	16.9907861297314	9.438672152096	5.66215976547603	-18.2973180972758	-0.362832872417666	-8.92431089456302	-12.7740722071966	-9.74451829652118	0.122453753115094	3.02943518529453	-2.52009957013014	-2.38694826947081	4.59389691971313	-8.26828245980457	-3.61342839651108	-9.88156764879028	4.0467921489178	-4.77529049463114	-4.81704064928053	-5.92509097751623	8.02306973709763	8.49857483868983	2.739166964379	4.82688119135232	-6.67582850118617	11.456770137127	5.96007742380525	-4.04453480750169	24.9338307623869	-5.25674667434021	3.66812927039895	8.9597192394245	-17.2960927499772	-6.83306119018606	0.290833185019409	-13.4706973408965	-5.21601077265761	-11.7973881850787
"g10"	21.7472153009848	3.82278598522955	-7.87828060937206	-2.71067557164208	-11.956967893892	-0.721306471273545	-0.28836154353409	-6.59238036871318	-6.85045369332557	17.940577744467	-0.125742838385995	-10.2595422039484	-6.2536084155851	1.28393098098416	2.07097985095519	7.7451353941136	25.9014697222304	10.8559996089945	-2.0056310445055	0.903653499393512	-4.82965221900404	3.63673554942231	11.566359790847	-11.2921786885377	7.94464693403041	11.9234145402179	4.73938489286274	20.3259352229627	3.225347897078	-11.7639219664058	3.02521340997198	-1.66742828579611	-16.2467600325048	10.0194187135185	-3.68116781002198	9.6314735827411	-22.2356905709639	3.22635661233964	-5.98168808924858	3.08154945991707	3.7574420200137	2.94746001140144	-8.20673632336803	0.543699311695913	-8.85527581677307	-2.28067404265881	8.0951238473914	-26.5153062766434	15.8895738156065	5.2744338400681	-0.17318100397294	1.33650332382224	-6.28661807734454	-5.03371966648958	0.252596910519818	-18.0970530789851	5.46588452029636	5.90013425850911	-2.43260058245501	-7.78366236070036	-0.173307590116581	-2.87677877596562	2.38058485306909	11.7173020815556	-0.84450653396008	-2.51374308997886	-13.5600939947513	0.018927262768108	6.69556244087292	-11.5769626163777	17.0423266082677	2.53173672361423	2.04596429308229	-2.6150435461717	-15.8394473628868	6.9951218608798	7.8156422344997	4.15164804085686	-0.348139394978296	1.13496239108387	1.73631010409108	5.88525747536191
