"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"
"g1"	-16.8869482479882	-15.400328719772	-2.90991363732141	-12.0211235617968	-4.75888917937208	-5.7306873598659	-2.5258775472904	10.1366533684372	6.86843612845133	6.27185981228797	-1.68067085609167	10.7320347614898	9.56139157382347	4.64906230014407	12.0738422332118	6.32690210517875	4.80424010676731	-1.3461565732479	-13.2040757637956	-4.27965745907351	-1.11810039095702	-6.62278339748691	-15.0709641468833	-4.26892933282345	-11.2231875879786	-12.084500604505	20.1794654973761	11.9356432354537	-3.54171428950103	4.65212963275254	4.4692728883119	-10.5347032949384	1.08768985697072	-2.36163446079255	-16.3466435830247	-10.189162662128	-13.5716173793365	3.87036088210795	-3.82162750657704	-23.8688651738603	17.0330177904063	-6.01485283194763	2.75168062648886	-0.789473572889984	22.6698467708633	18.295636549963	6.78510776523885	-2.04449929598391	13.227608526437	5.1354398203243	-3.53427193835411	4.85801129209701	-10.6537266151985	0.96571481636953	2.47695207652211	6.95535015995296	-0.498698311461934	-3.39524697359534	-0.99485968567689	-3.7337832713817	9.62648156050608	6.89291620691666	5.55221475592295	5.99952210628915	4.81802631761604	-15.3823141635136	1.61309946173374	0.360116996558568	-9.7526146296859	-7.48516136921012	1.57874293748264	8.89700364443534
"g2"	-22.9062683207195	5.30933324459631	-6.26560743045861	12.01706152201	12.6744751229327	8.95674456300498	21.0218596413802	-9.07245658445595	-6.17947785666106	3.34637964366921	-0.565032117619513	3.35678894417615	7.80618745334192	1.24920501275726	1.25378387015323	7.10169749927837	3.5689463142907	3.36979613731184	11.4839642963468	8.83269630892539	4.93823071379061	-19.92013564256	10.7664373525316	16.0707712993844	19.0853045801469	-15.915073724898	3.34726840780878	-3.17605276848654	7.64493691856065	6.32514506714316	-1.69597483768359	0.183210672892165	5.46393240056521	4.95683111261434	-20.1976036092037	5.12073031234114	8.49900245737144	5.21336740180753	-19.6776645738581	4.65350769719049	4.81247347768229	13.9649673752668	0.552551634311628	19.3010561614429	5.33794498036612	1.00680340456175	-0.845707058780352	-7.3829402649778	-10.1482314965532	-13.599955997376	-15.162809053199	-15.6895539794979	-20.7592762948027	4.51106327253082	0.489797057095016	0.445962635021631	-10.5814905058434	-11.9120124889197	6.0885618048638	-6.10643034457397	6.83164385048832	-15.4256464319011	20.7206605714869	6.01672435671497	-12.5162815093947	18.086977397414	-12.8703663523121	5.45942702706511	9.27083604571336	12.8531189752023	1.35351609136155	-3.36767191286826
"g3"	0.0667176976717136	-12.4918873006765	-2.49174713579115	-2.96234298722808	-13.9376970991349	-8.31584700674715	-8.84745742889404	-0.382315044192871	13.3680757941104	17.1622892657365	-1.32141975330107	0.605878274621719	-6.28188598132834	3.36050083135774	-6.67964801974678	-9.53116306725599	5.40326059595569	-25.8019695740531	-4.6111150197597	1.37592127667264	-5.06766766406852	-1.08476618398811	-2.35466004002595	14.3674140858093	-17.9086975863028	-5.40170799082593	4.36119217398121	5.83721529289163	15.0220740038873	-18.1811569745974	-9.92742043377465	0.372269184680786	-6.68406256824039	8.05710661652913	4.33736179440024	7.19248374316094	-2.44494721460202	-0.72027310252869	4.82124144887641	-7.80028051136796	1.92533486202474	6.3601319082905	-6.83623861696648	-6.25803582788525	8.90958043871269	11.0843122916165	1.85886205866278	17.4232185881994	15.4019353584038	-5.19254593115053	-6.46076593043174	1.01545999450073	5.44047709538993	-3.58764551033776	7.43183220202772	-4.84457286681066	24.3189380899535	13.8874228436279	-22.4985415610222	4.11411651696436	-10.0390677433507	1.69616838025993	-22.1998133788811	0.940354532970647	-2.71386295811423	-19.290552079251	20.3133009388692	-6.57007757075667	-5.99230707651647	-7.8157835976067	-18.8675554474965	-2.65619397237354
"g4"	3.0507762758313	-2.98613992691649	2.62875497806114	3.4563042122641	6.36758122011613	-0.118331460897055	-11.2670947481942	-3.27598736255369	-10.2765714661047	19.4661170539566	-4.42336072826691	6.70997458708946	-3.57249611807329	3.6894300179645	24.6691546347392	20.7734309688511	-12.2473243421315	2.2762541325887	4.98298583436993	-8.225900847582	-0.844811342649236	-10.6760441078214	-1.04264636524104	3.85640852976602	-3.63373850242114	-4.67491298905129	2.61743290165499	0.314400511574243	11.834387211186	7.54092057719529	-2.69818838840123	12.1849862874378	-4.3386017965883	4.60069183261181	2.39033942621889	-5.6748955788843	-6.38138258096781	-11.8567887996125	-3.73920220999566	8.48631028693086	-9.3752774607515	-0.214744730817246	-3.37949148945744	-1.27815983203222	8.61806162989537	-9.24754777152301	17.3708402205517	8.67691900620539	6.90484383016763	1.48666697271998	17.7722276506751	-4.35753838747484	-2.88152909355347	-6.15685500373285	2.54535281791792	-6.23798482212111	5.26985296751674	6.37824278162999	-4.29165142378108	7.03208979992813	-7.62456655763242	22.5843835500956	8.30683559053183	-8.57865558749313	-17.2338148416336	-1.38073871760899	20.9192978251277	-3.51320892205425	13.9551110365809	-12.5952325073314	5.52374725364044	19.9259718391606
"g5"	-6.70063883276698	-8.37201617809044	-8.68904812705878	6.14970872907963	-9.51402290391999	-2.32470195392492	1.1155663049358	4.49173398065038	13.5337392276177	-1.15248031912375	-13.4660650837251	13.025245655695	-25.7055039076255	8.26723188156431	6.0353040284314	6.85540328146273	-0.61167131537595	8.36813023703387	19.6409491542844	-2.05969769388685	-6.62633644827572	-3.94471881904076	-10.7940774619989	-13.3161991970801	2.55147947415484	-2.73456812406333	2.2030040254726	-4.85244454148176	-3.04739603894428	0.222987749699051	-6.58540852020199	6.03819165180928	9.76363326705303	-0.961905324064715	-4.33677730342045	-7.38374244743431	19.0097134529467	3.15825952537134	-22.3323404745297	2.45420399644249	2.19755891048006	-5.99394051783415	-5.05411178905593	4.61330985324426	8.95360387698376	-6.54581810589568	-5.30758984231844	11.8888938657571	0.811341560018443	-2.38282233173899	-3.86020506651807	4.00377622228776	-11.8584275262924	0.541636358237233	-5.61156747125459	10.0887061677701	16.6601125229448	7.34184801163571	3.19199472795755	15.225022335217	-3.35709639054228	-4.14919112226971	-4.08343026872484	5.84587095659241	14.9951007588385	11.7275207406441	-5.29053969204113	15.8118074510652	7.02882586110121	-3.7862611286456	18.6548829705834	-15.4208931653977
"g6"	-15.4798801806187	-2.15056836260191	-8.19654904403641	-2.7912169770091	8.11928299901957	0.698797175461636	-31.8430726906297	10.0836905359823	16.6129241092582	-7.7587258212795	-5.73735285297482	-10.0334529905869	-6.58749734626874	22.7780269939998	20.0632011912055	5.95374594082793	-7.76538492969119	11.894782706804	0.987070320328413	-1.91376623546013	6.779744594936	5.90360214424849	-13.6846365074143	8.86948183708609	4.36748075465778	-0.617877686908525	0.826942842068088	-13.3233976791589	-1.61391742163599	-7.61199939858679	-0.502422883912105	8.5395842171596	-4.82639389704756	-0.430213426816941	15.6168698637522	-12.702664727068	-11.738583875788	-10.0729197998363	-13.0090253280061	-7.58731827156509	-2.80588985936025	-13.1280961628466	-11.2226713098222	-8.37073877579689	5.1187440038881	3.99038845489964	1.312764880847	21.8259814722054	8.28880757858161	4.32367503608619	1.7626515133915	13.4906677278858	10.2234523317919	-18.2722555888025	-11.0212669540317	2.41071381840799	-4.93590341765884	-4.25989176832815	-12.8334517216411	2.59172685866923	-6.74787583797485	-16.5120935343648	-20.838200378364	4.66433582515105	-5.14563015976984	-7.59626360435724	-0.766811541634525	-2.54328360089463	1.11841390317476	-2.38778576374887	-12.9995609465441	5.09707712066652
"g7"	-2.43588027481023	-3.76447782845725	-9.68308088004846	-23.0732347814011	-3.04686446049794	-5.10327094460538	9.89876092070122	-7.60518573027134	-14.3251778558404	-10.5683505139557	-18.1488408495379	-3.87988347276224	-0.718037760628155	14.6515512580214	19.7367780188306	-10.7037263504705	16.4831157168588	-3.57430225298612	4.89876367472717	6.1002656475992	-6.85262584602833	2.04935870243105	6.43804092157059	-12.4422037551131	2.76147411771174	-9.10799890130667	14.8835258960017	-4.81728279451527	8.58901131125265	-14.8785641986715	2.55691501279217	-4.34818815184158	1.43663806884733	-13.2908040808458	-9.54869157134372	-12.3102933485398	3.67604145019184	-4.87156631510914	9.6913188144347	0.0891257680187139	3.07385060447504	-8.58558941527246	-11.3511348124382	-9.59569450358889	-3.64739543222881	-7.50743096438033	-5.48753899204405	-14.3466197837748	4.79713768185698	4.08760819924815	12.4469953780196	-11.0732609018807	-2.37899422195702	-7.01014266582355	-16.492158588148	-10.1544381330984	24.8377627038115	-0.662170231209508	13.83946160514	5.39206697710374	-8.52202552652682	-0.516526110611108	-4.10740147093555	15.8003766923583	2.20999119590023	15.4240973645768	23.3174150703923	5.93603126293755	13.6042936094539	-16.6050491573379	8.58104973810839	-6.52024279194244
"g8"	-3.03018546972497	4.44733237969108	5.9902318381387	0.39632220428051	9.49671351053919	4.32462701484606	8.10472543574786	-8.43138289050627	-10.4043562797312	2.7415181405827	6.32146120588397	-11.5041926189887	6.3570574130973	-4.11914612416038	-4.42813304017012	-14.6931224188179	-17.3823891454065	8.25762796731935	-22.2092094788016	-19.7467450319066	-7.72700763311652	-2.03322908296083	7.44954936749605	-0.382540203843053	-0.17182642079605	-26.3641112095657	-0.76275271137626	15.3936108454675	3.97899348493326	-6.21463443625455	-2.0943536576498	-15.6352713247656	14.7060388042036	6.20786220261158	-7.2214374958468	-7.63134578021068	-3.93709511940088	-0.854016649884201	0.487048351719894	12.446550704374	-8.06821657414008	2.4279180032587	8.90599939969032	-13.2973990014317	4.08664922795983	-5.57662210963642	-7.46530012005983	-3.75926380187341	-17.4247387543086	-1.47199626234747	-1.12439968615831	-6.95784081535493	10.2529786019138	8.07721259169494	-15.3736565732476	-16.4391149766666	9.45913648800511	-2.38631590055232	3.41720741026194	7.67197291357961	9.12872674984811	-14.7200843884603	-8.25889993423792	-1.46863397708206	1.18927447092352	-8.47194611594891	-5.94285762077978	-2.22773253172256	13.6409130665602	3.63394744371255	-3.49991426699576	-7.59330929272113
"g9"	0.255338224368982	-7.51782522271736	12.4111529866963	-1.26846148792251	-1.29503237680992	-16.3243149781619	-7.68479354860905	-12.423322855134	14.8203070629684	4.84688313824214	12.3582254034403	14.0590694856896	16.1174378612869	6.21819815645146	-13.4532795252179	3.52492676865724	-19.015956969193	-10.3973867325365	4.6515074565259	-0.680527724634468	4.32386254168555	7.29912395285671	9.31128506788475	-0.462267498160821	-9.83629903257642	4.29401237888718	-0.71919255844649	-11.0339971348552	-8.9093723438198	7.42959421079877	2.5876653914046	-10.9514442363145	-3.50368490577634	7.23642518052994	-9.77720488093414	-9.35404286577237	4.52127742847209	17.1711873423393	-17.3255706424383	-3.05211376821095	-9.49691471108085	-8.64203064359235	-5.38059429445376	11.6408261049602	2.29144472271435	19.0637052459047	-9.85846897641158	0.032930332808576	-8.24288918461441	-0.149465568936954	11.5601202001191	-9.3130190459784	10.9441353609009	0.395148349892567	1.09792493871253	11.5541163637467	-13.5411021122576	13.4108631905952	11.6914359870815	2.30942858811811	-15.127798845199	10.9596052587041	1.91464935838142	-3.92268847842433	-10.7446588092823	0.684806668198553	-6.62606551420365	-2.38056524428193	4.3764359947413	-7.13254983608195	7.75667829340629	1.92069198301976
"g10"	6.03925572340807	-1.82616334006102	-3.16798742474823	-10.9258312837095	3.75164040011452	19.5633854224723	-2.8419746860011	1.29119673012892	27.6810066890453	8.61925100759271	-8.80092146741838	16.3930132684497	4.5864345935712	-21.9619528227717	-16.6076496850867	-6.94199099221938	3.00578246838134	3.39263153402115	-7.82777935195972	-10.7337029574707	4.73975690249342	-7.96070514002519	7.9481485908171	-0.525703245716771	-4.61333590137159	0.0770699328780341	11.0744818633083	2.10731461316235	-7.46933178061937	4.89753029059984	4.83741948291892	24.0451961565519	3.72149954590225	9.62201408463256	-0.00661500934711634	-0.936509660676206	3.1474184714367	13.7875542577454	-20.6655792833383	-11.2961530746319	-18.319860477938	8.96261846629268	-1.91901936906749	1.81800737481963	-5.69374995032164	22.082637360224	-2.90065262228631	10.9320909708336	9.76629765506672	-1.08822371352851	17.8534527333418	-4.60302710264316	-9.81023266502944	27.3280786543332	-8.64665160931096	9.64761899420547	-16.8977898869543	-5.80265288400555	-15.9357164123969	-8.99084151951056	13.8357531247656	-11.1200811411611	7.45853429081386	2.31353954797923	-17.5362943160532	15.0426189641007	2.29831017624387	-8.89333763008504	-0.797876873077183	22.8045767178582	-1.70397663865527	-1.04335054551638
